time_ms	y_um	
0	0.2320163663663663
0.1500000000000057	0.1460163663663663
0.2999999999999972	-0.09398363363363368
0.4500000000000028	-0.1409836336336337
0.6000000000000085	-0.1789836336336337
0.75	-0.01098363363363369
0.9000000000000057	-0.0639836336336337
1.049999999999997	0.003016366366366305
1.200000000000003	-0.02398363363363369
1.350000000000009	0.1360163663663663
1.5	0.2800163663663663
1.650000000000006	0.09901636636636629
1.799999999999997	0.0940163663663663
1.950000000000003	0.04861636636636631
2.100000000000009	-0.0219836336336337
2.25	-0.0669836336336337
2.400000000000006	-0.0219836336336337
2.549999999999997	0.1090163663663663
2.700000000000003	0.05801636636636631
2.850000000000009	-0.02698363363363369
3	-0.1099836336336337
3.150000000000006	0.0960163663663663
3.299999999999997	-0.0129836336336337
3.450000000000003	-0.2979836336336337
3.600000000000009	-0.2349836336336337
3.75	-0.3039836336336337
3.900000000000006	-0.1089836336336337
4.049999999999997	-0.1489836336336337
4.200000000000003	-0.2559836336336337
4.350000000000009	-0.1709836336336337
4.5	-0.0299836336336337
4.650000000000006	-0.1739836336336337
4.799999999999997	-0.2289836336336337
4.950000000000003	0.05101636636636631
5.100000000000009	0.1540163663663663
5.25	-0.0509836336336337
5.400000000000006	0.06601636636636631
5.549999999999997	0.1010163663663663
5.700000000000003	0.0380163663663663
5.850000000000009	-0.0179836336336337
6	-0.0339836336336337
6.150000000000006	-0.1899836336336337
6.299999999999997	-0.1459836336336337
6.450000000000003	-0.2129836336336337
6.600000000000009	-0.0689836336336337
6.75	0.01101636636636631
6.900000000000006	-0.0509836336336337
7.049999999999997	0.0610163663663663
7.200000000000003	0.1230163663663663
7.350000000000009	0.1310163663663663
7.5	0.05101636636636631
7.650000000000006	-0.09598363363363369
7.799999999999997	0.0220163663663663
7.950000000000003	0.0610163663663663
8.100000000000009	-0.004983633633633695
8.25	0.07001636636636629
8.400000000000006	0.06601636636636631
8.549999999999997	0.0750163663663663
8.700000000000003	0.3140163663663663
8.850000000000009	-0.08798363363363371
9	0.04761636636636631
9.150000000000006	0.0240163663663663
9.299999999999997	0.0210163663663663
9.450000000000003	0.01101636636636631
9.600000000000009	0.0640163663663663
9.75	0.04881636636636631
9.900000000000006	0.0220163663663663
10.05	-0.07198363363363369
10.2	0.0530163663663663
10.35000000000001	-0.0499836336336337
10.5	-0.0289836336336337
10.65000000000001	-0.0619836336336337
10.8	-0.0289836336336337
10.95	0.0220163663663663
11.10000000000001	0.0750163663663663
11.25	0.0420163663663663
11.40000000000001	-0.0449836336336337
11.55	-0.0619836336336337
11.7	0.04861636636636631
11.85000000000001	-0.0019836336336337
12	0.0470163663663663
12.15000000000001	0.1040163663663663
12.3	0.06701636636636631
12.45	-0.1329836336336337
12.60000000000001	0.1200163663663663
12.75	0.08601636636636631
12.90000000000001	-0.0099836336336337
13.05	0.1260163663663663
13.2	0.1070163663663663
13.35000000000001	-0.0209836336336337
13.5	0.0210163663663663
13.65000000000001	-0.0479836336336337
13.8	0.0140163663663663
13.95	0.0380163663663663
14.10000000000001	0.1680163663663663
14.25	0.0300163663663663
14.40000000000001	0.2340163663663663
