time_ms	x_um	y_um	
0	0.1125042857142857	-0.1939871428571429
0.1500000000000057	0.1375042857142857	-0.2279871428571429
0.3000000000000114	0.1325042857142857	-0.1078871428571429
0.4500000000000028	0.09650428571428574	0.0600128571428571
0.6000000000000085	0.1215042857142857	0.07401285714285709
0.75	0.04750428571428572	-0.2019871428571429
0.9000000000000057	-0.001495714285714295	-0.2669871428571429
1.200000000000003	-0.01749571428571428	-0.1519871428571429
1.350000000000009	0.06350428571428571	-0.1819871428571429
1.5	0.0585042857142857	0.1640128571428571
1.650000000000006	0.07350428571428572	0.2640128571428571
1.800000000000011	0.1005042857142857	-0.0399871428571429
1.950000000000003	-0.009495714285714274	-0.2199871428571429
2.100000000000009	-0.06749571428571428	-0.3339871428571429
2.25	-0.1704957142857143	-0.2559871428571429
2.400000000000006	-0.09649571428571428	-0.1909871428571429
2.550000000000011	-0.1214957142857143	-0.1599871428571429
2.700000000000003	-0.06549571428571428	-0.01598714285714291
2.850000000000009	-0.05349571428571429	-0.0379871428571429
3	-0.1174957142857143	0.1700128571428571
3.150000000000006	-0.2214957142857143	0.2330128571428571
3.300000000000011	-0.1734957142857143	0.0540128571428571
3.450000000000003	-0.1994957142857143	-0.0589871428571429
3.600000000000009	-0.1904957142857143	-0.2439871428571429
3.75	-0.08749571428571429	-0.01898714285714291
3.900000000000006	-0.03149571428571429	0.008012857142857099
4.050000000000011	-0.03049571428571429	0.1820128571428571
4.200000000000003	-0.0334957142857143	0.2360128571428571
4.350000000000009	-0.0334957142857143	0.1760128571428571
4.5	-0.07349571428571429	0.03901285714285709
4.650000000000006	-0.1254957142857143	0.0260128571428571
4.800000000000011	0.03450428571428571	0.3180128571428571
4.950000000000003	0.03450428571428571	0.1190128571428571
5.100000000000009	-0.03849571428571427	-0.09798714285714291
5.25	0.0275042857142857	-0.04598714285714291
5.400000000000006	-0.00549571428571427	0.1540128571428571
5.550000000000011	-0.01749571428571428	-0.0429871428571429
5.700000000000003	-0.03849571428571427	-0.009987142857142903
5.850000000000009	-0.09749571428571428	-0.1659871428571429
6	-0.1767957142857143	-0.1629871428571429
6.150000000000006	-0.1414957142857143	-0.06298714285714291
6.300000000000011	-0.1224957142857143	-0.02998714285714291
6.450000000000003	-0.05349571428571429	0.2840128571428571
6.600000000000009	0.07750428571428572	0.2570128571428571
6.75	0.07250428571428572	0.3240128571428571
6.900000000000006	-0.01349571428571428	0.3930128571428571
7.050000000000011	0.07050428571428571	0.0860128571428571
7.200000000000003	-0.06349571428571428	-0.0379871428571429
