time_ms	y_um	
0	-0.1658061660079052
0.1499999999999915	-0.05280616600790514
0.2999999999999972	-0.2198061660079051
0.4500000000000028	-0.1998061660079051
0.5999999999999943	-0.1568061660079051
0.75	-0.04880616600790513
0.8999999999999915	0.1121938339920949
1.049999999999997	0.1481938339920948
1.200000000000003	0.1231938339920949
1.349999999999994	0.1731938339920949
1.5	-0.01980616600790513
1.649999999999991	-0.1698061660079051
1.799999999999997	-0.07680616600790513
1.950000000000003	-0.1438061660079051
2.099999999999994	-0.1308061660079051
2.25	0.1231938339920949
2.399999999999991	0.07819383399209487
2.549999999999997	0.0001938339920948655
2.700000000000003	0.06519383399209486
2.849999999999994	0.08319383399209487
3	0.1121938339920949
3.149999999999991	-0.1378061660079051
3.299999999999997	-0.04280616600790513
3.450000000000003	0.1881938339920949
3.599999999999994	-0.03580616600790514
3.75	-0.1668061660079052
3.899999999999991	-0.1948061660079052
4.049999999999997	-0.04480616600790514
4.200000000000003	0.07819383399209487
4.349999999999994	0.07919383399209487
4.5	0.1811938339920948
4.649999999999991	-0.09880616600790512
4.799999999999997	0.04219383399209487
4.950000000000003	-0.02680616600790513
5.099999999999994	-0.2228061660079051
5.25	0.07519383399209487
5.399999999999991	0.1471938339920948
5.549999999999997	0.2811938339920949
5.700000000000003	0.1691938339920949
5.849999999999994	0.2461938339920949
6	0.02019383399209487
6.149999999999991	-0.1808061660079051
6.299999999999997	-0.002806166007905134
6.450000000000003	-0.1268061660079051
6.599999999999994	-0.1448061660079051
6.75	-0.09280616600790514
6.899999999999991	0.1761938339920948
7.049999999999997	-0.1708061660079051
7.200000000000003	-0.1018061660079051
7.349999999999994	-0.2008061660079051
7.5	-0.1418061660079051
7.649999999999991	-0.2838061660079051
7.799999999999997	-0.1458061660079051
7.950000000000003	0.01419383399209487
8.099999999999994	0.004193833992094866
8.25	0.08819383399209488
8.399999999999991	0.03119383399209486
8.549999999999997	0.1051938339920949
8.700000000000003	-0.1128061660079051
8.849999999999994	-0.2078061660079051
9	-0.2578061660079051
9.149999999999991	-0.2828061660079051
9.299999999999997	-0.1178061660079051
9.450000000000003	-0.1458061660079051
9.599999999999994	-0.02580616600790513
9.75	-0.1718061660079051
9.899999999999991	-0.2368061660079051
10.05	-0.1228061660079051
10.2	-0.01580616600790513
10.34999999999999	-0.05980616600790514
10.5	0.2471938339920949
10.64999999999999	0.2901938339920949
10.8	0.2681938339920948
10.95	0.2461938339920949
11.09999999999999	-0.08780616600790514
11.25	-0.04080616600790513
11.39999999999999	-0.1378061660079051
11.55	-0.1438061660079051
11.7	-0.1938061660079052
11.84999999999999	-0.2658061660079051
12	-0.08180616600790513
12.14999999999999	0.1531938339920949
12.3	0.06619383399209486
12.45	0.08819383399209488
12.59999999999999	0.09519383399209486
12.75	-0.2418061660079051
12.89999999999999	-0.2018061660079051
13.05	-0.2148061660079051
13.2	-0.2328061660079051
13.34999999999999	-0.2578061660079051
13.5	-0.2888061660079052
13.64999999999999	-0.03580616600790514
13.8	0.1981938339920949
13.95	0.1131938339920948
14.09999999999999	0.1401938339920949
14.25	0.05219383399209487
14.39999999999999	-0.2118061660079051
14.55	-0.09080616600790514
14.7	-0.1908061660079051
14.84999999999999	-0.05980616600790514
15	0.03219383399209486
15.14999999999999	-0.06980616600790514
15.3	-0.07880616600790513
15.45	0.2171938339920949
15.59999999999999	-0.006806166007905134
15.75	-0.03680616600790514
15.89999999999999	-0.09880616600790512
16.05	-0.08380616600790514
16.2	-0.09180616600790514
16.34999999999999	-0.1588061660079051
16.5	-0.1718061660079051
16.64999999999999	-0.1198061660079051
16.8	-0.2958061660079052
16.95	-0.2388061660079051
17.09999999999999	-0.2408061660079051
17.25	-0.0008061660079051354
17.39999999999999	0.05819383399209486
17.55	0.2091938339920948
17.7	0.1491938339920948
17.84999999999999	0.2221938339920949
18	0.02719383399209487
18.14999999999999	-0.07880616600790513
18.3	-0.007806166007905135
18.45	0.1111938339920949
18.59999999999999	-0.07880616600790513
18.75	-0.01380616600790513
18.89999999999999	-0.09780616600790515
19.05	-0.1978061660079052
19.2	-0.1578061660079051
19.34999999999999	-0.08280616600790514
19.5	-0.1248061660079051
19.64999999999999	-0.09880616600790512
19.8	-0.03780616600790514
19.95	-0.08780616600790514
20.09999999999999	0.09819383399209486
20.25	0.08719383399209488
20.39999999999999	0.08619383399209488
20.55	0.08919383399209488
20.7	-0.07480616600790513
20.84999999999999	0.003193833992094865
21	0.1471938339920948
21.14999999999999	0.1051938339920949
21.3	-0.1158061660079051
21.45	-0.1228061660079051
21.59999999999999	-0.2448061660079051
21.75	-0.1638061660079052
21.89999999999999	-0.1168061660079051
22.05	0.2651938339920948
22.2	0.05419383399209487
22.34999999999999	-0.1228061660079051
22.5	0.02019383399209487
22.64999999999999	0.1611938339920949
22.8	0.1721938339920949
22.95	-0.07880616600790513
23.09999999999999	-0.01180616600790513
23.25	0.03019383399209487
23.39999999999999	-0.1168061660079051
23.55	-0.2418061660079051
23.7	-0.09180616600790514
23.84999999999999	-0.05180616600790514
24	0.1311938339920949
24.14999999999999	-0.1248061660079051
24.3	-0.3158061660079051
24.45	-0.4018061660079051
24.59999999999999	-0.3968061660079051
24.75	-0.2288061660079052
24.89999999999999	-0.2368061660079051
25.05	-0.09280616600790514
25.2	-0.2918061660079052
25.34999999999999	-0.1498061660079051
25.5	-0.04180616600790513
25.64999999999999	-0.05380616600790514
25.8	-0.1398061660079051
25.95	-0.08480616600790514
26.09999999999999	0.1431938339920949
26.25	-0.1108061660079051
26.39999999999999	-0.2318061660079051
26.55	-0.2088061660079051
26.7	-0.2288061660079052
26.84999999999999	0.04719383399209486
27	-0.02730616600790513
27.14999999999999	0.3921938339920948
27.45	0.1521938339920949
27.59999999999999	0.2101938339920948
27.75	0.06519383399209486
27.89999999999999	0.1591938339920949
28.05	0.08919383399209488
28.2	0.1591938339920949
28.34999999999999	0.02919383399209487
28.5	-0.09480616600790515
28.64999999999999	-0.05980616600790514
28.8	0.1191938339920948
28.95	0.1371938339920949
29.09999999999999	0.08719383399209488
29.25	0.03419383399209486
29.39999999999999	0.04719383399209486
29.55	0.4811938339920949
29.7	0.3761938339920949
29.84999999999999	-0.04980616600790513
30	-0.2468061660079051
30.14999999999999	-0.1098061660079051
30.3	-0.07180616600790513
30.45	0.07119383399209486
30.59999999999999	-0.001806166007905136
30.75	-0.08080616600790513
30.89999999999999	0.08919383399209488
31.05	0.05319383399209487
31.2	0.08019383399209487
31.34999999999999	-0.08380616600790514
31.5	-0.01480616600790514
31.64999999999999	-0.1958061660079052
31.8	-0.2368061660079051
31.95	0.01019383399209486
32.09999999999999	0.09419383399209486
32.25	0.1551938339920949
32.39999999999999	0.07319383399209486
32.55	-0.1178061660079051
32.7	-0.1698061660079051
32.84999999999999	-0.07780616600790513
33	0.06719383399209486
33.14999999999999	-0.1558061660079051
33.3	-0.2108061660079051
33.45	0.02319383399209486
33.60000000000001	-0.003806166007905135
33.74999999999999	0.05519383399209487
33.89999999999999	-0.01880616600790513
34.05	-0.05080616600790513
34.2	0.02919383399209487
34.35000000000001	-0.05380616600790514
34.49999999999999	-0.1868061660079051
34.64999999999999	-0.05480616600790514
34.8	0.001193833992094866
34.95	0.2011938339920949
35.10000000000001	0.3011938339920949
35.24999999999999	-0.02480616600790514
35.39999999999999	-0.1408061660079051
35.55	0.01819383399209486
35.7	0.03019383399209487
35.85000000000001	0.1791938339920948
35.99999999999999	0.4711938339920949
36.14999999999999	0.3161938339920948
36.3	0.1201938339920949
36.45	-0.1108061660079051
36.60000000000001	-0.2228061660079051
36.74999999999999	-0.07080616600790512
36.89999999999999	-0.005806166007905136
37.05	-0.004806166007905135
37.2	0.009193833992094863
37.35000000000001	-0.05280616600790514
37.49999999999999	-0.1468061660079051
37.64999999999999	-0.01480616600790514
37.8	0.1351938339920949
37.95	0.03219383399209486
38.10000000000001	-0.003806166007905135
38.24999999999999	0.09419383399209486
38.39999999999999	0.06919383399209486
38.55	-0.1148061660079051
38.7	0.1241938339920949
38.85000000000001	0.03619383399209487
38.99999999999999	-0.002806166007905134
39.14999999999999	-0.01380616600790513
39.3	-0.04180616600790513
39.45	0.03919383399209487
39.60000000000001	0.2691938339920948
39.74999999999999	0.2621938339920948
39.89999999999999	-0.1108061660079051
40.05	-0.05880616600790513
40.2	-0.1698061660079051
40.35000000000001	-0.1138061660079051
40.49999999999999	0.09719383399209486
40.64999999999999	0.2101938339920948
40.8	0.09219383399209485
