 	slice	peaks
506	506	22311
507	507	22275
508	508	22315
509	509	22279
510	510	22287
511	511	22283
512	512	22311
513	513	22309
514	514	22286
515	515	22306
516	516	22270
517	517	22263
518	518	22304
519	519	22302
520	520	22274
521	521	22297
522	522	22260
523	523	22242
524	524	22282
525	525	22269
526	526	22241
527	527	22252
528	528	22264
529	529	22263
530	530	22276
531	531	22285
532	532	22280
533	533	22275
534	534	22276
535	535	22262
536	536	22273
537	537	22266
538	538	22241
539	539	22293
540	540	22278
541	541	22273
542	542	22243
543	543	22275
544	544	22296
545	545	22282
546	546	22264
547	547	22283
548	548	22226
549	549	22255
550	550	22266
551	551	22248
552	552	22279
553	553	22286
554	554	22268
555	555	22241
556	556	22276
557	557	22264
558	558	22219
559	559	22239
560	560	22258
561	561	22267
562	562	22284
563	563	22266
564	564	22261
565	565	22247
566	566	22250
567	567	22235
568	568	22242
569	569	22269
570	570	22266
571	571	22251
572	572	22235
573	573	22266
574	574	22252
575	575	22267
576	576	22250
577	577	22241
578	578	22247
579	579	22257
580	580	22223
581	581	22261
582	582	22275
583	583	22249
584	584	22231
585	585	22265
586	586	22230
587	587	22235
588	588	22242
589	589	22213
590	590	22227
591	591	22246
592	592	22260
593	593	22239
594	594	22260
595	595	22240
596	596	22243
597	597	22227
598	598	22245
599	599	22226
600	600	22232
601	601	22223
602	602	22236
603	603	22237
604	604	22206
605	605	22215
606	606	22208
607	607	22217
608	608	22235
609	609	22216
610	610	22230
611	611	22235
612	612	22222
613	613	22221
614	614	22177
615	615	22190
616	616	22214
617	617	22201
618	618	22245
619	619	22217
620	620	22209
621	621	22238
622	622	22199
623	623	22198
624	624	22219
625	625	22213
626	626	22204
627	627	22222
628	628	22228
629	629	22197
630	630	22202
631	631	22222
632	632	22183
633	633	22171
634	634	22224
635	635	22204
636	636	22193
637	637	22203
638	638	22198
639	639	22189
640	640	22174
641	641	22199
642	642	22193
643	643	22191
644	644	22205
645	645	22196
646	646	22227
647	647	22216
648	648	22192
649	649	22206
650	650	22188
651	651	22189
652	652	22184
653	653	22214
654	654	22178
655	655	22208
656	656	22200
657	657	22184
658	658	22190
659	659	22174
660	660	22185
661	661	22211
662	662	22191
663	663	22159
664	664	22183
665	665	22196
666	666	22171
667	667	22192
668	668	22175
669	669	22168
670	670	22188
671	671	22195
672	672	22196
673	673	22187
674	674	22170
675	675	22170
676	676	22184
677	677	22176
678	678	22168
679	679	22164
680	680	22165
681	681	22170
682	682	22176
683	683	22152
684	684	22138
685	685	22147
686	686	22173
687	687	22153
688	688	22140
689	689	22166
690	690	22161
691	691	22141
692	692	22128
693	693	22145
694	694	22120
695	695	22122
696	696	22129
697	697	22134
698	698	22112
699	699	22122
700	700	22087
701	701	22087
702	702	22115
703	703	22113
704	704	22143
705	705	22163
706	706	22144
707	707	22123
708	708	22134
709	709	22140
710	710	22113
711	711	22144
712	712	22148
713	713	22137
714	714	22126
715	715	22097
716	716	22144
717	717	22125
718	718	22135
719	719	22119
720	720	22107
721	721	22126
722	722	22101
723	723	22110
724	724	22129
725	725	22118
726	726	22121
727	727	22112
728	728	22103
729	729	22086
730	730	22115
731	731	22133
732	732	22112
733	733	22106
734	734	22121
735	735	22119
736	736	22090
737	737	22108
738	738	22094
739	739	22109
740	740	22113
741	741	22100
742	742	22082
743	743	22101
744	744	22079
745	745	22096
746	746	22118
747	747	22104
748	748	22117
749	749	22110
750	750	22085
751	751	22090
752	752	22104
753	753	22077
754	754	22066
755	755	22103
756	756	22069
757	757	22082
758	758	22094
759	759	22088
760	760	22094
761	761	22064
762	762	22072
763	763	22103
764	764	22057
765	765	22087
766	766	22080
767	767	22119
768	768	22079
769	769	22101
770	770	22098
771	771	22104
772	772	22081
773	773	22100
774	774	22063
775	775	22050
776	776	22069
777	777	22066
778	778	22062
779	779	22068
780	780	22104
781	781	22077
782	782	22051
783	783	22071
784	784	22061
785	785	22065
786	786	22084
787	787	22061
788	788	22038
789	789	22041
790	790	22075
791	791	22076
792	792	22062
793	793	22059
794	794	22038
795	795	22050
796	796	22051
797	797	22084
798	798	22061
799	799	22045
800	800	22051
801	801	22063
802	802	22035
803	803	22018
804	804	22036
805	805	22056
806	806	22048
807	807	22044
808	808	22061
809	809	22064
810	810	22058
811	811	22065
812	812	22050
813	813	22038
814	814	22053
815	815	22064
816	816	22055
817	817	22044
818	818	22079
819	819	22030
820	820	22017
821	821	22021
822	822	22015
823	823	22009
824	824	22058
825	825	22041
826	826	22019
827	827	22048
828	828	22017
829	829	22027
830	830	22042
831	831	22052
832	832	22008
833	833	22015
834	834	22048
835	835	22024
836	836	22023
837	837	22020
838	838	22025
839	839	22044
840	840	22014
841	841	22028
842	842	22027
843	843	22019
844	844	22034
845	845	22051
846	846	22048
847	847	22048
848	848	22017
849	849	22020
850	850	22054
851	851	22030
852	852	22008
853	853	22056
854	854	22015
855	855	22040
856	856	22035
857	857	22024
858	858	22006
859	859	22032
860	860	22024
861	861	22030
862	862	22043
863	863	22015
864	864	22035
865	865	22038
866	866	22026
867	867	22010
868	868	22015
869	869	22022
870	870	21996
871	871	22015
872	872	22023
873	873	22004
874	874	21992
875	875	22001
876	876	22023
877	877	22033
878	878	22024
879	879	21994
880	880	22003
881	881	22024
882	882	22023
883	883	22016
884	884	21988
885	885	21974
886	886	21994
887	887	21972
888	888	21980
889	889	22020
890	890	21995
891	891	22013
892	892	21955
893	893	21971
894	894	21963
895	895	22001
896	896	22000
897	897	22011
898	898	21996
899	899	22003
900	900	21968
901	901	21987
902	902	21978
903	903	22002
904	904	21974
905	905	22000
906	906	21987
907	907	21982
908	908	22002
909	909	22000
910	910	21978
911	911	21980
912	912	22001
913	913	21989
914	914	21962
915	915	22001
916	916	21963
917	917	21951
918	918	21993
919	919	21956
920	920	21953
921	921	21963
922	922	21949
923	923	21974
924	924	21962
925	925	21953
926	926	21971
927	927	21961
928	928	21964
929	929	21985
930	930	22001
931	931	21978
932	932	21989
933	933	21974
934	934	21953
935	935	21936
936	936	21933
937	937	21913
938	938	21949
939	939	21964
940	940	21982
941	941	21955
942	942	21948
943	943	21945
944	944	21958
945	945	21955
946	946	21957
947	947	21962
948	948	21953
949	949	21942
950	950	21931
951	951	21957
952	952	21947
953	953	21925
954	954	21936
955	955	21939
956	956	21917
957	957	21937
958	958	21935
959	959	21906
960	960	21936
961	961	21944
962	962	21952
963	963	21949
964	964	21930
965	965	21946
966	966	21930
967	967	21939
968	968	21922
969	969	21950
970	970	21879
971	971	21910
972	972	21915
973	973	21909
974	974	21922
975	975	21933
976	976	21913
977	977	21917
978	978	21934
979	979	21930
980	980	21913
981	981	21906
982	982	21929
983	983	21945
984	984	21929
985	985	21927
986	986	21927
987	987	21949
988	988	21885
989	989	21890
990	990	21915
991	991	21906
992	992	21895
993	993	21898
994	994	21887
995	995	21902
996	996	21913
997	997	21928
998	998	21892
999	999	21875
1000	1000	21898
1001	1001	21878
1002	1002	21871
1003	1003	21870
1004	1004	21890
1005	1005	21920
1006	1006	21872
1007	1007	21914
1008	1008	21894
1009	1009	21883
1010	1010	21892
1011	1011	21906
1012	1012	21869
1013	1013	21875
1014	1014	21872
1015	1015	21909
1016	1016	21883
1017	1017	21874
1018	1018	21869
1019	1019	21870
1020	1020	21862
1021	1021	21854
1022	1022	21862
1023	1023	21876
1024	1024	21871
1025	1025	21864
1026	1026	21866
1027	1027	21891
1028	1028	21878
1029	1029	21866
1030	1030	21882
1031	1031	21886
1032	1032	21860
1033	1033	21886
1034	1034	21885
1035	1035	21849
1036	1036	21852
1037	1037	21829
1038	1038	21858
1039	1039	21864
1040	1040	21876
1041	1041	21854
1042	1042	21839
1043	1043	21827
1044	1044	21869
1045	1045	21880
1046	1046	21894
1047	1047	21887
1048	1048	21880
1049	1049	21852
1050	1050	21839
1051	1051	21875
1052	1052	21817
1053	1053	21850
1054	1054	21865
1055	1055	21853
1056	1056	21863
1057	1057	21858
1058	1058	21877
1059	1059	21852
1060	1060	21878
1061	1061	21856
1062	1062	21865
1063	1063	21867
1064	1064	21869
1065	1065	21832
1066	1066	21838
1067	1067	21825
1068	1068	21823
1069	1069	21803
1070	1070	21814
1071	1071	21820
1072	1072	21838
1073	1073	21855
1074	1074	21845
1075	1075	21859
1076	1076	21863
1077	1077	21875
1078	1078	21877
1079	1079	21871
1080	1080	21853
1081	1081	21860
1082	1082	21851
1083	1083	21854
1084	1084	21836
1085	1085	21863
1086	1086	21841
1087	1087	21838
1088	1088	21837
1089	1089	21813
1090	1090	21809
1091	1091	21827
1092	1092	21833
1093	1093	21852
1094	1094	21824
1095	1095	21820
1096	1096	21831
1097	1097	21838
1098	1098	21833
1099	1099	21856
1100	1100	21829
1101	1101	21848
1102	1102	21836
1103	1103	21809
1104	1104	21813
1105	1105	21832
1106	1106	21821
1107	1107	21829
1108	1108	21817
1109	1109	21828
1110	1110	21834
1111	1111	21857
1112	1112	21836
1113	1113	21826
1114	1114	21871
1115	1115	21840
1116	1116	21867
1117	1117	21863
1118	1118	21839
1119	1119	21832
1120	1120	21832
1121	1121	21779
1122	1122	21801
1123	1123	21803
1124	1124	21804
1125	1125	21804
1126	1126	21820
1127	1127	21802
1128	1128	21790
1129	1129	21799
1130	1130	21808
1131	1131	21817
1132	1132	21814
1133	1133	21837
1134	1134	21813
1135	1135	21799
1136	1136	21786
1137	1137	21812
1138	1138	21819
1139	1139	21839
1140	1140	21783
1141	1141	21803
1142	1142	21768
1143	1143	21805
1144	1144	21807
1145	1145	21830
1146	1146	21813
1147	1147	21805
1148	1148	21797
1149	1149	21821
1150	1150	21797
1151	1151	21818
1152	1152	21778
1153	1153	21799
1154	1154	21812
1155	1155	21817
1156	1156	21789
1157	1157	21785
1158	1158	21775
1159	1159	21802
1160	1160	21794
1161	1161	21748
1162	1162	21826
1163	1163	21767
1164	1164	21811
1165	1165	21823
1166	1166	21801
1167	1167	21784
1168	1168	21813
1169	1169	21806
1170	1170	21778
1171	1171	21795
1172	1172	21803
1173	1173	21800
1174	1174	21788
1175	1175	21804
1176	1176	21789
1177	1177	21783
1178	1178	21791
1179	1179	21797
1180	1180	21799
1181	1181	21776
1182	1182	21780
1183	1183	21812
1184	1184	21760
1185	1185	21790
1186	1186	21763
1187	1187	21797
1188	1188	21783
1189	1189	21789
1190	1190	21788
1191	1191	21768
1192	1192	21785
1193	1193	21773
1194	1194	21761
1195	1195	21767
1196	1196	21775
1197	1197	21786
1198	1198	21800
1199	1199	21793
1200	1200	21773
1201	1201	21742
1202	1202	21732
1203	1203	21730
1204	1204	21754
1205	1205	21768
1206	1206	21757
1207	1207	21742
1208	1208	21751
1209	1209	21771
1210	1210	21759
1211	1211	21813
1212	1212	21804
1213	1213	21786
1214	1214	21795
1215	1215	21768
1216	1216	21797
1217	1217	21773
1218	1218	21779
1219	1219	21776
1220	1220	21739
1221	1221	21759
1222	1222	21763
1223	1223	21781
1224	1224	21794
1225	1225	21774
1226	1226	21786
1227	1227	21760
1228	1228	21758
1229	1229	21778
1230	1230	21773
1231	1231	21785
1232	1232	21770
1233	1233	21750
1234	1234	21755
1235	1235	21736
1236	1236	21751
1237	1237	21749
1238	1238	21747
1239	1239	21737
1240	1240	21743
1241	1241	21752
1242	1242	21729
1243	1243	21760
1244	1244	21733
1245	1245	21760
1246	1246	21761
1247	1247	21703
1248	1248	21725
1249	1249	21761
1250	1250	21747
1251	1251	21734
1252	1252	21745
1253	1253	21747
1254	1254	21712
1255	1255	21720
1256	1256	21735
1257	1257	21760
1258	1258	21733
1259	1259	21733
1260	1260	21727
1261	1261	21743
1262	1262	21731
1263	1263	21738
1264	1264	21746
1265	1265	21752
1266	1266	21737
1267	1267	21774
1268	1268	21749
1269	1269	21735
1270	1270	21728
1271	1271	21729
1272	1272	21742
1273	1273	21729
1274	1274	21708
1275	1275	21731
1276	1276	21754
1277	1277	21730
1278	1278	21709
1279	1279	21706
1280	1280	21722
1281	1281	21737
1282	1282	21722
1283	1283	21732
1284	1284	21723
1285	1285	21734
1286	1286	21675
1287	1287	21687
1288	1288	21668
1289	1289	21710
1290	1290	21715
1291	1291	21708
1292	1292	21724
1293	1293	21724
1294	1294	21714
1295	1295	21717
1296	1296	21719
1297	1297	21719
1298	1298	21669
1299	1299	21725
1300	1300	21690
1301	1301	21683
1302	1302	21694
1303	1303	21681
1304	1304	21689
1305	1305	21711
1306	1306	21708
1307	1307	21701
1308	1308	21687
1309	1309	21696
1310	1310	21687
1311	1311	21691
1312	1312	21688
1313	1313	21698
1314	1314	21684
1315	1315	21676
1316	1316	21658
1317	1317	21666
1318	1318	21665
1319	1319	21664
1320	1320	21700
1321	1321	21701
1322	1322	21669
1323	1323	21688
1324	1324	21686
1325	1325	21695
1326	1326	21688
1327	1327	21692
1328	1328	21655
1329	1329	21680
1330	1330	21677
1331	1331	21666
1332	1332	21680
1333	1333	21670
1334	1334	21720
1335	1335	21673
1336	1336	21654
1337	1337	21687
1338	1338	21666
1339	1339	21659
1340	1340	21654
1341	1341	21706
1342	1342	21652
1343	1343	21657
1344	1344	21662
1345	1345	21688
1346	1346	21641
1347	1347	21657
1348	1348	21664
1349	1349	21691
1350	1350	21672
1351	1351	21671
1352	1352	21668
1353	1353	21655
1354	1354	21679
1355	1355	21684
1356	1356	21679
1357	1357	21671
1358	1358	21683
1359	1359	21642
1360	1360	21688
1361	1361	21662
1362	1362	21661
1363	1363	21654
1364	1364	21679
1365	1365	21700
1366	1366	21684
1367	1367	21667
1368	1368	21682
1369	1369	21652
1370	1370	21644
1371	1371	21654
1372	1372	21640
1373	1373	21636
1374	1374	21623
1375	1375	21636
1376	1376	21658
1377	1377	21642
1378	1378	21635
1379	1379	21604
1380	1380	21624
1381	1381	21628
1382	1382	21624
1383	1383	21662
1384	1384	21633
1385	1385	21648
1386	1386	21631
1387	1387	21638
1388	1388	21596
1389	1389	21620
1390	1390	21620
1391	1391	21641
1392	1392	21636
1393	1393	21624
1394	1394	21638
1395	1395	21653
1396	1396	21624
1397	1397	21623
1398	1398	21631
1399	1399	21600
1400	1400	21609
1401	1401	21619
1402	1402	21637
1403	1403	21614
1404	1404	21615
1405	1405	21567
1406	1406	21624
1407	1407	21639
1408	1408	21640
1409	1409	21647
1410	1410	21606
1411	1411	21604
1412	1412	21598
1413	1413	21595
1414	1414	21613
1415	1415	21605
1416	1416	21607
1417	1417	21606
1418	1418	21597
1419	1419	21562
1420	1420	21595
1421	1421	21581
1422	1422	21627
1423	1423	21595
1424	1424	21611
1425	1425	21596
1426	1426	21605
1427	1427	21631
1428	1428	21580
1429	1429	21587
1430	1430	21597
1431	1431	21623
1432	1432	21614
1433	1433	21634
1434	1434	21618
1435	1435	21612
1436	1436	21599
1437	1437	21581
1438	1438	21563
1439	1439	21596
1440	1440	21596
1441	1441	21568
1442	1442	21559
1443	1443	21581
1444	1444	21593
1445	1445	21591
1446	1446	21617
1447	1447	21610
1448	1448	21603
1449	1449	21551
1450	1450	21599
1451	1451	21599
1452	1452	21601
1453	1453	21580
1454	1454	21593
1455	1455	21588
1456	1456	21583
1457	1457	21599
1458	1458	21583
1459	1459	21604
1460	1460	21591
1461	1461	21564
1462	1462	21548
1463	1463	21589
1464	1464	21589
1465	1465	21587
1466	1466	21596
1467	1467	21588
1468	1468	21602
1469	1469	21544
1470	1470	21578
1471	1471	21552
1472	1472	21547
1473	1473	21581
1474	1474	21552
1475	1475	21567
1476	1476	21572
1477	1477	21581
1478	1478	21559
1479	1479	21578
1480	1480	21583
1481	1481	21587
1482	1482	21572
1483	1483	21548
1484	1484	21527
1485	1485	21562
1486	1486	21570
1487	1487	21556
1488	1488	21558
1489	1489	21561
1490	1490	21540
1491	1491	21520
1492	1492	21540
1493	1493	21574
1494	1494	21559
1495	1495	21555
1496	1496	21554
1497	1497	21519
1498	1498	21535
1499	1499	21583
1500	1500	21531
1501	1501	21532
1502	1502	21526
1503	1503	21549
1504	1504	21557
1505	1505	21584
1506	1506	21573
1507	1507	21547
1508	1508	21561
1509	1509	21563
1510	1510	21577
1511	1511	21577
1512	1512	21566
1513	1513	21595
1514	1514	21562
1515	1515	21589
1516	1516	21566
1517	1517	21598
1518	1518	21577
1519	1519	21553
1520	1520	21574
1521	1521	21519
1522	1522	21549
1523	1523	21582
1524	1524	21576
1525	1525	21559
1526	1526	21543
1527	1527	21554
1528	1528	21562
1529	1529	21565
1530	1530	21535
1531	1531	21559
1532	1532	21577
1533	1533	21559
1534	1534	21570
1535	1535	21545
1536	1536	21577
1537	1537	21540
1538	1538	21556
1539	1539	21554
1540	1540	21543
1541	1541	21551
1542	1542	21521
1543	1543	21535
1544	1544	21551
1545	1545	21541
1546	1546	21589
1547	1547	21545
1548	1548	21562
1549	1549	21537
1550	1550	21537
1551	1551	21546
1552	1552	21511
1553	1553	21539
1554	1554	21522
1555	1555	21511
1556	1556	21519
1557	1557	21515
1558	1558	21552
1559	1559	21518
1560	1560	21516
1561	1561	21518
1562	1562	21529
1563	1563	21526
1564	1564	21519
1565	1565	21545
1566	1566	21517
1567	1567	21545
1568	1568	21554
1569	1569	21523
1570	1570	21510
1571	1571	21556
1572	1572	21527
1573	1573	21531
1574	1574	21501
1575	1575	21522
1576	1576	21522
1577	1577	21556
1578	1578	21561
1579	1579	21563
1580	1580	21544
1581	1581	21563
1582	1582	21518
1583	1583	21533
1584	1584	21539
1585	1585	21531
1586	1586	21538
1587	1587	21541
1588	1588	21516
1589	1589	21526
1590	1590	21539
1591	1591	21497
1592	1592	21529
1593	1593	21523
1594	1594	21514
1595	1595	21548
1596	1596	21533
1597	1597	21546
1598	1598	21532
1599	1599	21535
1600	1600	21496
1601	1601	21524
1602	1602	21515
1603	1603	21534
1604	1604	21528
1605	1605	21543
1606	1606	21512
1607	1607	21512
1608	1608	21523
1609	1609	21503
1610	1610	21511
1611	1611	21513
1612	1612	21512
1613	1613	21519
1614	1614	21500
1615	1615	21483
1616	1616	21514
1617	1617	21498
1618	1618	21500
1619	1619	21525
1620	1620	21492
1621	1621	21473
1622	1622	21479
1623	1623	21507
1624	1624	21475
1625	1625	21454
1626	1626	21489
1627	1627	21456
1628	1628	21459
1629	1629	21486
1630	1630	21502
1631	1631	21472
1632	1632	21425
1633	1633	21480
1634	1634	21498
1635	1635	21442
1636	1636	21461
1637	1637	21456
1638	1638	21479
1639	1639	21453
1640	1640	21452
1641	1641	21467
1642	1642	21460
1643	1643	21490
1644	1644	21470
1645	1645	21468
1646	1646	21473
1647	1647	21440
1648	1648	21438
1649	1649	21473
1650	1650	21438
1651	1651	21460
1652	1652	21459
1653	1653	21444
1654	1654	21455
1655	1655	21448
1656	1656	21428
1657	1657	21472
1658	1658	21508
1659	1659	21478
1660	1660	21479
1661	1661	21447
1662	1662	21449
1663	1663	21479
1664	1664	21411
1665	1665	21463
1666	1666	21422
1667	1667	21436
1668	1668	21452
1669	1669	21443
1670	1670	21450
1671	1671	21450
1672	1672	21414
1673	1673	21417
1674	1674	21465
1675	1675	21444
1676	1676	21440
1677	1677	21451
1678	1678	21452
1679	1679	21432
1680	1680	21488
1681	1681	21446
1682	1682	21456
1683	1683	21494
1684	1684	21445
1685	1685	21442
1686	1686	21448
1687	1687	21426
1688	1688	21452
1689	1689	21456
1690	1690	21419
1691	1691	21393
1692	1692	21426
1693	1693	21435
1694	1694	21439
1695	1695	21400
1696	1696	21432
1697	1697	21418
1698	1698	21423
1699	1699	21435
1700	1700	21432
1701	1701	21415
1702	1702	21424
1703	1703	21418
1704	1704	21449
1705	1705	21429
1706	1706	21402
1707	1707	21429
1708	1708	21429
1709	1709	21445
1710	1710	21429
1711	1711	21440
1712	1712	21397
1713	1713	21401
1714	1714	21415
1715	1715	21453
1716	1716	21447
1717	1717	21420
1718	1718	21423
1719	1719	21401
1720	1720	21436
1721	1721	21430
1722	1722	21463
1723	1723	21433
1724	1724	21409
1725	1725	21401
1726	1726	21406
1727	1727	21409
1728	1728	21415
1729	1729	21384
1730	1730	21421
1731	1731	21407
1732	1732	21411
1733	1733	21430
1734	1734	21421
1735	1735	21402
1736	1736	21414
1737	1737	21408
1738	1738	21418
1739	1739	21414
1740	1740	21425
1741	1741	21426
1742	1742	21394
1743	1743	21427
1744	1744	21430
1745	1745	21421
1746	1746	21423
1747	1747	21436
1748	1748	21414
1749	1749	21385
1750	1750	21387
1751	1751	21423
1752	1752	21429
1753	1753	21435
1754	1754	21383
1755	1755	21402
1756	1756	21375
1757	1757	21352
1758	1758	21411
1759	1759	21391
1760	1760	21377
1761	1761	21370
1762	1762	21391
1763	1763	21402
1764	1764	21393
1765	1765	21396
1766	1766	21374
1767	1767	21409
1768	1768	21408
1769	1769	21401
1770	1770	21384
1771	1771	21393
1772	1772	21409
1773	1773	21417
1774	1774	21362
1775	1775	21388
