 	slice	peaks
287	287	8004
288	288	7996
289	289	7985
290	290	7985
291	291	7983
292	292	7982
293	293	7979
294	294	7976
295	295	7974
296	296	7957
297	297	7959
298	298	7948
299	299	7946
300	300	7942
301	301	7938
302	302	7934
303	303	7926
304	304	7924
305	305	7911
306	306	7911
307	307	7903
308	308	7889
309	309	7903
310	310	7890
311	311	7880
312	312	7876
313	313	7870
314	314	7872
315	315	7875
316	316	7868
317	317	7861
318	318	7857
319	319	7853
320	320	7853
321	321	7854
322	322	7850
323	323	7835
324	324	7826
325	325	7831
326	326	7831
327	327	7817
328	328	7821
329	329	7812
330	330	7810
331	331	7804
332	332	7798
333	333	7791
334	334	7799
335	335	7793
336	336	7785
337	337	7794
338	338	7782
339	339	7775
340	340	7769
341	341	7768
342	342	7766
343	343	7761
344	344	7757
345	345	7747
346	346	7740
347	347	7739
348	348	7736
349	349	7732
350	350	7726
351	351	7725
352	352	7712
353	353	7710
354	354	7710
355	355	7708
356	356	7702
357	357	7698
358	358	7691
359	359	7692
360	360	7694
361	361	7691
362	362	7686
363	363	7679
364	364	7671
365	365	7671
366	366	7661
367	367	7661
368	368	7658
369	369	7654
370	370	7649
371	371	7653
372	372	7645
373	373	7639
374	374	7640
375	375	7642
376	376	7637
377	377	7635
378	378	7625
379	379	7620
380	380	7620
381	381	7610
382	382	7595
383	383	7584
384	384	7575
385	385	7562
386	386	7566
387	387	7568
388	388	7558
389	389	7545
390	390	7527
391	391	7517
392	392	7499
393	393	7491
394	394	7471
395	395	7462
396	396	7442
397	397	7423
398	398	7389
399	399	7368
400	400	7347
401	401	7326
402	402	7300
403	403	7273
404	404	7261
405	405	7230
406	406	7215
407	407	7194
408	408	7165
409	409	7151
410	410	7120
411	411	7095
412	412	7068
413	413	7048
414	414	7021
415	415	6986
416	416	6947
417	417	6917
418	418	6889
419	419	6857
420	420	6820
421	421	6783
422	422	6753
423	423	6731
424	424	6703
425	425	6661
426	426	6637
427	427	6605
428	428	6573
429	429	6541
430	430	6504
431	431	6464
432	432	6414
433	433	6382
434	434	6343
435	435	6304
436	436	6272
437	437	6233
438	438	6199
439	439	6163
440	440	6122
441	441	6083
442	442	6083
443	443	6053
444	444	6018
445	445	5985
446	446	5954
447	447	5922
448	448	5888
449	449	5844
450	450	5812
451	451	5780
452	452	5738
453	453	5716
454	454	5679
455	455	5635
456	456	5602
457	457	5548
458	458	5520
459	459	5497
460	460	5479
461	461	5435
462	462	5406
463	463	5372
464	464	5348
465	465	5304
466	466	5268
467	467	5232
468	468	5206
469	469	5172
470	470	5144
471	471	5114
472	472	5093
473	473	5069
474	474	5041
475	475	5007
476	476	4985
477	477	4954
478	478	4926
479	479	4902
480	480	4874
481	481	4844
482	482	4808
483	483	4781
484	484	4748
485	485	4726
486	486	4691
487	487	4662
488	488	4645
489	489	4619
490	490	4583
491	491	4563
492	492	4543
493	493	4504
494	494	4478
495	495	4464
496	496	4429
497	497	4402
498	498	4385
499	499	4360
500	500	4332
501	501	4304
502	502	4273
503	503	4253
504	504	4233
505	505	4219
506	506	4190
507	507	4197
508	508	4171
509	509	4150
510	510	4132
511	511	4115
512	512	4090
513	513	4081
514	514	4072
515	515	4061
516	516	4041
517	517	4012
518	518	3976
519	519	3964
520	520	3937
521	521	3919
522	522	3917
523	523	3904
524	524	3875
525	525	3857
526	526	3841
527	527	3829
528	528	3819
529	529	3795
530	530	3781
531	531	3765
532	532	3747
533	533	3729
534	534	3718
535	535	3704
536	536	3683
537	537	3672
538	538	3639
539	539	3626
540	540	3615
541	541	3598
542	542	3580
543	543	3571
544	544	3553
545	545	3547
546	546	3516
547	547	3505
548	548	3493
549	549	3471
550	550	3461
551	551	3448
552	552	3432
553	553	3417
554	554	3408
555	555	3388
556	556	3375
557	557	3363
558	558	3344
559	559	3333
560	560	3319
561	561	3299
562	562	3281
563	563	3280
564	564	3263
565	565	3246
566	566	3236
567	567	3225
568	568	3212
569	569	3196
570	570	3185
571	571	3180
572	572	3171
573	573	3158
574	574	3144
575	575	3136
576	576	3126
577	577	3108
578	578	3101
579	579	3088
580	580	3086
581	581	3068
582	582	3065
583	583	3061
584	584	3041
585	585	3032
586	586	3025
587	587	3031
588	588	3012
589	589	3003
590	590	2999
591	591	2980
592	592	2969
593	593	2958
594	594	2957
595	595	2941
596	596	2924
597	597	2913
598	598	2905
599	599	2892
600	600	2879
601	601	2869
602	602	2876
603	603	2864
604	604	2862
605	605	2884
606	606	2881
607	607	2872
608	608	2858
609	609	2856
610	610	2844
611	611	2838
612	612	2834
613	613	2823
614	614	2813
615	615	2807
616	616	2801
617	617	2796
618	618	2791
619	619	2784
620	620	2769
621	621	2760
622	622	2750
623	623	2748
624	624	2736
625	625	2729
626	626	2712
627	627	2714
628	628	2708
629	629	2702
630	630	2695
631	631	2684
632	632	2685
633	633	2672
634	634	2667
635	635	2658
636	636	2656
637	637	2651
638	638	2646
639	639	2647
640	640	2639
641	641	2629
642	642	2628
643	643	2617
644	644	2602
645	645	2604
646	646	2586
647	647	2592
648	648	2581
649	649	2577
650	650	2575
651	651	2571
652	652	2557
653	653	2554
654	654	2550
655	655	2546
656	656	2543
657	657	2537
658	658	2530
659	659	2523
660	660	2519
661	661	2522
662	662	2506
663	663	2504
664	664	2498
665	665	2491
666	666	2491
667	667	2480
668	668	2470
669	669	2470
670	670	2460
671	671	2462
672	672	2460
673	673	2454
674	674	2442
675	675	2431
676	676	2421
677	677	2421
678	678	2417
679	679	2419
680	680	2406
681	681	2403
682	682	2402
683	683	2398
684	684	2396
685	685	2393
686	686	2389
687	687	2387
688	688	2380
689	689	2375
690	690	2368
691	691	2370
692	692	2362
693	693	2364
694	694	2357
695	695	2341
696	696	2339
697	697	2331
698	698	2333
699	699	2334
700	700	2326
701	701	2314
702	702	2305
703	703	2316
704	704	2310
705	705	2311
706	706	2303
707	707	2290
708	708	2296
709	709	2294
710	710	2286
711	711	2282
712	712	2272
713	713	2264
714	714	2267
715	715	2263
716	716	2265
717	717	2260
718	718	2263
719	719	2254
720	720	2244
721	721	2243
722	722	2238
723	723	2231
724	724	2224
725	725	2222
726	726	2224
727	727	2222
728	728	2211
729	729	2207
730	730	2209
731	731	2194
732	732	2194
733	733	2190
734	734	2189
735	735	2186
736	736	2182
737	737	2181
738	738	2178
739	739	2172
740	740	2179
741	741	2173
742	742	2175
743	743	2164
744	744	2162
745	745	2153
746	746	2152
747	747	2150
748	748	2144
749	749	2147
750	750	2137
751	751	2133
752	752	2132
753	753	2116
754	754	2119
755	755	2117
756	756	2114
757	757	2110
758	758	2106
759	759	2118
760	760	2113
761	761	2103
762	762	2097
763	763	2097
764	764	2090
765	765	2093
766	766	2092
767	767	2082
768	768	2082
769	769	2081
770	770	2077
771	771	2072
772	772	2063
773	773	2065
774	774	2057
775	775	2060
776	776	2051
777	777	2046
778	778	2045
779	779	2031
780	780	2030
781	781	2035
782	782	2030
783	783	2027
784	784	2020
785	785	2019
786	786	2019
787	787	2017
788	788	2016
789	789	2005
790	790	2000
791	791	2001
792	792	1998
793	793	1999
794	794	1994
795	795	1991
796	796	1984
797	797	1977
798	798	1981
799	799	1979
800	800	1988
801	801	1977
802	802	1976
803	803	1973
804	804	1969
805	805	1960
806	806	1969
807	807	1960
808	808	1964
809	809	1952
810	810	1942
811	811	1941
812	812	1937
813	813	1935
814	814	1923
815	815	1920
816	816	1926
817	817	1919
818	818	1912
819	819	1917
820	820	1911
821	821	1911
822	822	1908
823	823	1899
824	824	1902
825	825	1895
826	826	1898
827	827	1894
828	828	1898
829	829	1892
830	830	1887
831	831	1881
832	832	1886
833	833	1872
834	834	1874
835	835	1914
836	836	1903
837	837	1901
838	838	1897
839	839	1895
840	840	1902
841	841	1888
842	842	1907
843	843	1890
844	844	1898
845	845	1893
846	846	1888
847	847	1890
848	848	1892
849	849	1874
850	850	1881
851	851	1875
852	852	1882
853	853	1876
854	854	1871
855	855	1878
856	856	1873
857	857	1879
858	858	1866
859	859	1867
860	860	1862
861	861	1862
862	862	1853
863	863	1852
864	864	1859
865	865	1853
866	866	1855
867	867	1847
868	868	1844
869	869	1834
870	870	1842
871	871	1845
872	872	1833
873	873	1835
874	874	1829
875	875	1827
876	876	1816
877	877	1813
878	878	1811
879	879	1798
880	880	1804
881	881	1801
882	882	1791
883	883	1798
884	884	1800
885	885	1791
886	886	1788
887	887	1798
888	888	1790
889	889	1791
890	890	1786
891	891	1779
892	892	1783
893	893	1788
894	894	1773
895	895	1772
896	896	1769
897	897	1771
898	898	1758
899	899	1756
900	900	1754
901	901	1766
902	902	1764
903	903	1753
904	904	1751
905	905	1748
906	906	1745
907	907	1739
908	908	1733
909	909	1743
910	910	1738
911	911	1737
912	912	1727
913	913	1729
914	914	1731
915	915	1732
916	916	1728
917	917	1721
918	918	1725
919	919	1720
920	920	1709
921	921	1718
922	922	1710
923	923	1715
924	924	1708
925	925	1713
926	926	1716
927	927	1704
928	928	1704
929	929	1712
930	930	1704
931	931	1704
932	932	1707
933	933	1701
934	934	1696
935	935	1704
936	936	1695
937	937	1690
938	938	1695
939	939	1696
940	940	1692
941	941	1697
942	942	1688
943	943	1684
944	944	1688
945	945	1678
946	946	1683
947	947	1686
948	948	1674
949	949	1677
950	950	1684
951	951	1670
952	952	1682
953	953	1666
954	954	1670
955	955	1658
956	956	1664
957	957	1662
958	958	1659
959	959	1656
960	960	1657
961	961	1656
962	962	1654
963	963	1649
964	964	1646
965	965	1658
966	966	1644
967	967	1639
968	968	1647
969	969	1637
970	970	1648
971	971	1638
972	972	1645
973	973	1627
974	974	1632
975	975	1630
976	976	1632
977	977	1629
978	978	1625
979	979	1622
980	980	1626
981	981	1616
982	982	1622
983	983	1621
984	984	1617
985	985	1608
986	986	1602
987	987	1613
988	988	1608
989	989	1606
990	990	1602
991	991	1605
992	992	1598
993	993	1590
994	994	1592
995	995	1593
996	996	1595
997	997	1595
998	998	1592
999	999	1584
1000	1000	1585
1001	1001	1587
1002	1002	1583
1003	1003	1581
1004	1004	1578
1005	1005	1575
1006	1006	1578
1007	1007	1578
1008	1008	1578
1009	1009	1575
1010	1010	1567
1011	1011	1569
1012	1012	1566
1013	1013	1569
1014	1014	1562
1015	1015	1561
1016	1016	1551
1017	1017	1551
1018	1018	1550
1019	1019	1547
1020	1020	1552
1021	1021	1556
1022	1022	1552
1023	1023	1546
1024	1024	1549
1025	1025	1542
1026	1026	1544
1027	1027	1532
1028	1028	1548
1029	1029	1540
1030	1030	1535
1031	1031	1533
1032	1032	1532
1033	1033	1537
1034	1034	1530
1035	1035	1525
1036	1036	1523
1037	1037	1519
1038	1038	1528
1039	1039	1523
1040	1040	1513
1041	1041	1520
1042	1042	1523
1043	1043	1517
1044	1044	1514
1045	1045	1518
1046	1046	1515
1047	1047	1510
1048	1048	1516
1049	1049	1514
1050	1050	1508
1051	1051	1499
1052	1052	1501
1053	1053	1503
1054	1054	1502
1055	1055	1497
1056	1056	1502
1057	1057	1498
1058	1058	1499
1059	1059	1492
1060	1060	1493
1061	1061	1496
1062	1062	1491
1063	1063	1483
1064	1064	1487
1065	1065	1484
1066	1066	1488
1067	1067	1482
1068	1068	1481
1069	1069	1476
1070	1070	1471
1071	1071	1476
1072	1072	1475
1073	1073	1474
1074	1074	1472
1075	1075	1478
1076	1076	1479
1077	1077	1466
1078	1078	1476
1079	1079	1468
1080	1080	1467
1081	1081	1461
1082	1082	1457
1083	1083	1457
1084	1084	1459
1085	1085	1452
1086	1086	1460
1087	1087	1457
1088	1088	1458
1089	1089	1447
1090	1090	1452
1091	1091	1452
1092	1092	1451
1093	1093	1451
1094	1094	1444
1095	1095	1453
1096	1096	1448
1097	1097	1439
1098	1098	1441
1099	1099	1440
1100	1100	1440
1101	1101	1444
1102	1102	1438
1103	1103	1445
1104	1104	1437
1105	1105	1445
1106	1106	1445
1107	1107	1437
1108	1108	1433
1109	1109	1436
1110	1110	1435
1111	1111	1435
1112	1112	1432
1113	1113	1429
1114	1114	1426
1115	1115	1425
1116	1116	1423
1117	1117	1420
1118	1118	1430
1119	1119	1417
1120	1120	1422
1121	1121	1423
1122	1122	1415
1123	1123	1421
1124	1124	1417
1125	1125	1415
1126	1126	1407
1127	1127	1412
1128	1128	1413
1129	1129	1407
1130	1130	1413
1131	1131	1414
1132	1132	1404
1133	1133	1396
1134	1134	1405
1135	1135	1409
1136	1136	1397
1137	1137	1399
1138	1138	1412
1139	1139	1396
1140	1140	1399
1141	1141	1398
1142	1142	1401
1143	1143	1402
1144	1144	1392
1145	1145	1391
1146	1146	1390
1147	1147	1386
1148	1148	1390
1149	1149	1383
1150	1150	1378
1151	1151	1390
1152	1152	1385
1153	1153	1387
1154	1154	1385
1155	1155	1385
1156	1156	1380
1157	1157	1384
1158	1158	1382
1159	1159	1379
1160	1160	1374
1161	1161	1377
1162	1162	1371
1163	1163	1376
1164	1164	1366
1165	1165	1377
1166	1166	1371
1167	1167	1366
1168	1168	1370
1169	1169	1367
1170	1170	1373
1171	1171	1371
1172	1172	1367
1173	1173	1362
1174	1174	1360
1175	1175	1360
1176	1176	1359
1177	1177	1358
1178	1178	1358
1179	1179	1357
1180	1180	1362
1181	1181	1360
1182	1182	1361
1183	1183	1353
1184	1184	1359
1185	1185	1352
1186	1186	1355
1187	1187	1356
1188	1188	1351
1189	1189	1355
1190	1190	1351
1191	1191	1350
1192	1192	1355
1193	1193	1354
1194	1194	1348
1195	1195	1344
1196	1196	1349
1197	1197	1342
1198	1198	1341
1199	1199	1347
1200	1200	1348
1201	1201	1349
1202	1202	1341
1203	1203	1339
1204	1204	1341
1205	1205	1340
1206	1206	1336
1207	1207	1342
1208	1208	1346
1209	1209	1339
1210	1210	1338
1211	1211	1345
1212	1212	1348
1213	1213	1325
1214	1214	1328
1215	1215	1326
1216	1216	1328
1217	1217	1329
1218	1218	1318
1219	1219	1329
1220	1220	1322
1221	1221	1328
1222	1222	1325
1223	1223	1323
1224	1224	1325
1225	1225	1316
1226	1226	1316
1227	1227	1313
1228	1228	1314
1229	1229	1314
1230	1230	1312
1231	1231	1305
1232	1232	1310
1233	1233	1307
1234	1234	1312
1235	1235	1309
1236	1236	1308
1237	1237	1308
1238	1238	1305
1239	1239	1298
1240	1240	1301
1241	1241	1297
1242	1242	1294
1243	1243	1301
1244	1244	1294
1245	1245	1299
1246	1246	1296
1247	1247	1291
1248	1248	1286
1249	1249	1298
1250	1250	1300
1251	1251	1294
1252	1252	1289
1253	1253	1289
1254	1254	1295
1255	1255	1295
1256	1256	1284
1257	1257	1302
1258	1258	1283
1259	1259	1283
1260	1260	1287
1261	1261	1289
1262	1262	1290
1263	1263	1288
1264	1264	1285
1265	1265	1285
1266	1266	1290
1267	1267	1282
1268	1268	1355
1269	1269	1292
1270	1270	1290
1271	1271	1284
1272	1272	1276
1273	1273	1277
1274	1274	1285
1275	1275	1285
1276	1276	1281
1277	1277	1283
1278	1278	1282
1279	1279	1284
1280	1280	1283
1281	1281	1282
1282	1282	1273
1283	1283	1270
1284	1284	1273
1285	1285	1276
1286	1286	1278
1287	1287	1272
1288	1288	1277
1289	1289	1277
1290	1290	1271
1291	1291	1277
1292	1292	1278
1293	1293	1344
1294	1294	1334
1295	1295	1334
1296	1296	1333
1297	1297	1341
1298	1298	1321
1299	1299	1342
1300	1300	1341
1301	1301	1341
1302	1302	1331
1303	1303	1341
1304	1304	1331
1305	1305	1335
1306	1306	1343
1307	1307	1331
1308	1308	1317
1309	1309	1326
1310	1310	1334
1311	1311	1323
1312	1312	1325
1313	1313	1323
1314	1314	1319
1315	1315	1317
1316	1316	1313
1317	1317	1310
1318	1318	1311
1319	1319	1303
1320	1320	1314
1321	1321	1316
1322	1322	1308
1323	1323	1303
1324	1324	1312
1325	1325	1306
1326	1326	1301
1327	1327	1305
1328	1328	1295
1329	1329	1301
1330	1330	1300
1331	1331	1301
1332	1332	1309
1333	1333	1296
1334	1334	1304
1335	1335	1303
1336	1336	1309
1337	1337	1293
1338	1338	1305
1339	1339	1293
1340	1340	1302
1341	1341	1298
1342	1342	1297
1343	1343	1302
1344	1344	1292
1345	1345	1297
1346	1346	1298
1347	1347	1293
1348	1348	1295
1349	1349	1293
1350	1350	1299
1351	1351	1295
1352	1352	1291
1353	1353	1276
1354	1354	1284
1355	1355	1289
1356	1356	1278
1357	1357	1296
1358	1358	1290
1359	1359	1286
1360	1360	1280
1361	1361	1285
1362	1362	1292
1363	1363	1285
1364	1364	1283
1365	1365	1285
1366	1366	1286
1367	1367	1281
1368	1368	1280
1369	1369	1275
1370	1370	1277
1371	1371	1273
1372	1372	1288
1373	1373	1284
1374	1374	1277
1375	1375	1279
1376	1376	1282
1377	1377	1286
1378	1378	1281
1379	1379	1281
1380	1380	1282
1381	1381	1274
1382	1382	1277
1383	1383	1284
1384	1384	1283
1385	1385	1284
1386	1386	1274
1387	1387	1271
1388	1388	1277
1389	1389	1274
1390	1390	1286
1391	1391	1266
1392	1392	1276
1393	1393	1265
1394	1394	1275
1395	1395	1279
1396	1396	1276
1397	1397	1267
1398	1398	1269
1399	1399	1276
1400	1400	1269
1401	1401	1273
1402	1402	1262
1403	1403	1269
1404	1404	1272
1405	1405	1268
1406	1406	1267
1407	1407	1255
1408	1408	1259
1409	1409	1258
1410	1410	1260
1411	1411	1260
1412	1412	1262
1413	1413	1260
1414	1414	1256
1415	1415	1255
1416	1416	1255
1417	1417	1254
1418	1418	1259
1419	1419	1257
1420	1420	1251
1421	1421	1259
1422	1422	1247
1423	1423	1242
1424	1424	1246
1425	1425	1256
1426	1426	1249
1427	1427	1254
1428	1428	1249
1429	1429	1253
1430	1430	1242
1431	1431	1247
1432	1432	1239
1433	1433	1245
1434	1434	1242
1435	1435	1236
1436	1436	1235
1437	1437	1240
1438	1438	1225
1439	1439	1239
1440	1440	1235
1441	1441	1231
1442	1442	1241
1443	1443	1237
1444	1444	1238
1445	1445	1231
1446	1446	1226
1447	1447	1218
1448	1448	1235
1449	1449	1229
1450	1450	1232
1451	1451	1235
1452	1452	1230
1453	1453	1219
1454	1454	1220
1455	1455	1217
1456	1456	1222
1457	1457	1225
1458	1458	1224
1459	1459	1224
1460	1460	1221
1461	1461	1214
1462	1462	1217
1463	1463	1210
1464	1464	1215
1465	1465	1206
1466	1466	1214
1467	1467	1212
1468	1468	1215
1469	1469	1206
1470	1470	1214
1471	1471	1212
1472	1472	1209
1473	1473	1212
1474	1474	1210
1475	1475	1208
1476	1476	1212
1477	1477	1204
1478	1478	1209
1479	1479	1201
1480	1480	1209
1481	1481	1200
1482	1482	1195
1483	1483	1206
1484	1484	1203
1485	1485	1209
1486	1486	1199
1487	1487	1197
1488	1488	1206
1489	1489	1200
1490	1490	1198
1491	1491	1196
1492	1492	1200
1493	1493	1192
1494	1494	1206
1495	1495	1196
1496	1496	1193
1497	1497	1202
1498	1498	1195
1499	1499	1189
1500	1500	1198
1501	1501	1201
1502	1502	1194
1503	1503	1197
1504	1504	1188
1505	1505	1184
1506	1506	1189
1507	1507	1195
1508	1508	1196
1509	1509	1204
1510	1510	1191
1511	1511	1194
1512	1512	1192
1513	1513	1192
1514	1514	1198
1515	1515	1187
1516	1516	1176
1517	1517	1184
1518	1518	1187
1519	1519	1173
1520	1520	1190
1521	1521	1179
1522	1522	1175
1523	1523	1179
1524	1524	1177
1525	1525	1180
1526	1526	1177
1527	1527	1175
1528	1528	1180
1529	1529	1179
1530	1530	1178
1531	1531	1173
1532	1532	1169
1533	1533	1174
1534	1534	1174
1535	1535	1176
1536	1536	1173
1537	1537	1162
1538	1538	1179
1539	1539	1165
1540	1540	1173
1541	1541	1168
1542	1542	1180
1543	1543	1170
1544	1544	1173
1545	1545	1171
1546	1546	1172
1547	1547	1165
1548	1548	1167
1549	1549	1167
1550	1550	1160
1551	1551	1166
1552	1552	1166
1553	1553	1171
1554	1554	1163
1555	1555	1165
1556	1556	1168
1557	1557	1168
1558	1558	1168
1559	1559	1166
1560	1560	1158
1561	1561	1157
1562	1562	1152
1563	1563	1169
1564	1564	1159
1565	1565	1163
1566	1566	1156
1567	1567	1155
1568	1568	1155
1569	1569	1157
1570	1570	1167
1571	1571	1153
1572	1572	1152
1573	1573	1151
1574	1574	1146
1575	1575	1143
1576	1576	1148
1577	1577	1153
1578	1578	1161
1579	1579	1154
1580	1580	1148
1581	1581	1146
1582	1582	1140
1583	1583	1150
1584	1584	1146
1585	1585	1141
1586	1586	1152
1587	1587	1141
1588	1588	1145
1589	1589	1145
1590	1590	1152
1591	1591	1147
1592	1592	1137
1593	1593	1153
1594	1594	1150
1595	1595	1144
1596	1596	1149
1597	1597	1144
1598	1598	1141
1599	1599	1146
1600	1600	1149
1601	1601	1138
1602	1602	1141
1603	1603	1156
1604	1604	1140
1605	1605	1149
1606	1606	1149
1607	1607	1146
1608	1608	1139
1609	1609	1139
1610	1610	1139
1611	1611	1139
1612	1612	1137
1613	1613	1142
1614	1614	1135
1615	1615	1140
1616	1616	1144
1617	1617	1135
1618	1618	1135
1619	1619	1140
1620	1620	1124
1621	1621	1136
1622	1622	1135
1623	1623	1133
1624	1624	1130
1625	1625	1123
1626	1626	1127
1627	1627	1130
1628	1628	1128
1629	1629	1128
1630	1630	1136
1631	1631	1135
1632	1632	1118
1633	1633	1128
1634	1634	1121
1635	1635	1123
1636	1636	1130
1637	1637	1120
1638	1638	1124
1639	1639	1123
1640	1640	1128
1641	1641	1126
1642	1642	1125
1643	1643	1132
1644	1644	1127
1645	1645	1122
1646	1646	1122
1647	1647	1127
1648	1648	1126
1649	1649	1126
1650	1650	1116
1651	1651	1122
1652	1652	1122
1653	1653	1121
1654	1654	1125
1655	1655	1130
1656	1656	1124
1657	1657	1127
1658	1658	1119
1659	1659	1115
1660	1660	1113
1661	1661	1119
1662	1662	1128
1663	1663	1114
1664	1664	1123
1665	1665	1129
1666	1666	1126
1667	1667	1126
1668	1668	1114
1669	1669	1121
1670	1670	1115
1671	1671	1114
1672	1672	1126
1673	1673	1121
1674	1674	1117
1675	1675	1114
1676	1676	1122
1677	1677	1113
1678	1678	1114
1679	1679	1119
1680	1680	1113
1681	1681	1110
1682	1682	1115
1683	1683	1120
1684	1684	1118
1685	1685	1120
1686	1686	1112
1687	1687	1110
1688	1688	1112
1689	1689	1112
1690	1690	1119
1691	1691	1109
1692	1692	1107
1693	1693	1113
1694	1694	1111
1695	1695	1109
1696	1696	1105
1697	1697	1108
1698	1698	1107
1699	1699	1103
1700	1700	1102
1701	1701	1105
1702	1702	1107
1703	1703	1109
1704	1704	1096
1705	1705	1109
1706	1706	1106
1707	1707	1091
1708	1708	1084
1709	1709	1099
1710	1710	1099
1711	1711	1113
1712	1712	1102
1713	1713	1102
1714	1714	1107
1715	1715	1099
1716	1716	1099
1717	1717	1101
1718	1718	1100
1719	1719	1098
1720	1720	1096
1721	1721	1092
1722	1722	1094
1723	1723	1093
1724	1724	1093
1725	1725	1092
1726	1726	1089
1727	1727	1086
1728	1728	1083
1729	1729	1100
1730	1730	1101
1731	1731	1088
1732	1732	1091
1733	1733	1095
1734	1734	1087
1735	1735	1094
1736	1736	1091
1737	1737	1090
1738	1738	1078
1739	1739	1090
1740	1740	1093
1741	1741	1089
1742	1742	1090
1743	1743	1083
1744	1744	1092
1745	1745	1085
1746	1746	1084
1747	1747	1080
1748	1748	1079
1749	1749	1087
1750	1750	1089
1751	1751	1091
1752	1752	1075
1753	1753	1086
1754	1754	1093
1755	1755	1095
1756	1756	1094
1757	1757	1093
1758	1758	1081
1759	1759	1081
1760	1760	1079
1761	1761	1081
1762	1762	1084
1763	1763	1075
1764	1764	1085
1765	1765	1076
1766	1766	1088
1767	1767	1089
1768	1768	1088
1769	1769	1074
1770	1770	1074
1771	1771	1073
1772	1772	1074
1773	1773	1074
1774	1774	1082
1775	1775	1066
