 	slice	peaks
1619	1619	1888
1620	1620	1883
1621	1621	1897
1622	1622	1877
1623	1623	1887
1624	1624	1882
1625	1625	1876
1626	1626	1877
1627	1627	1883
1628	1628	1876
1629	1629	1865
1630	1630	1864
1631	1631	1869
1632	1632	1868
1633	1633	1863
1634	1634	1868
1635	1635	1861
1636	1636	1854
1637	1637	1844
1638	1638	1845
1639	1639	1835
1640	1640	1846
1641	1641	1844
1642	1642	1834
1643	1643	1839
1644	1644	1831
1645	1645	1833
1646	1646	1832
1647	1647	1842
1648	1648	1845
1649	1649	1845
1650	1650	1836
1651	1651	1834
1652	1652	1835
1653	1653	1838
1654	1654	1842
1655	1655	1832
1656	1656	1836
1657	1657	1832
1658	1658	1827
1659	1659	1823
1660	1660	1824
1661	1661	1824
1662	1662	1830
1663	1663	1813
1664	1664	1809
1665	1665	1808
1666	1666	1830
1667	1667	1828
1668	1668	1806
1669	1669	1802
1670	1670	1809
1671	1671	1809
1672	1672	1811
1673	1673	1809
1674	1674	1805
1675	1675	1794
1676	1676	1801
1677	1677	1796
1678	1678	1792
1679	1679	1789
1680	1680	1785
1681	1681	1788
1682	1682	1786
1683	1683	1778
1684	1684	1782
1685	1685	1785
1686	1686	1790
1687	1687	1784
1688	1688	1781
1689	1689	1791
1690	1690	1785
1691	1691	1789
1692	1692	1793
1693	1693	1790
1694	1694	1784
1695	1695	1783
1696	1696	1781
1697	1697	1776
1698	1698	1781
1699	1699	1779
1700	1700	1779
1701	1701	1780
1702	1702	1781
1703	1703	1783
1704	1704	1778
1705	1705	1782
1706	1706	1772
1707	1707	1774
1708	1708	1769
1709	1709	1765
1710	1710	1770
1711	1711	1768
1712	1712	1766
1713	1713	1768
1714	1714	1762
1715	1715	1762
1716	1716	1757
1717	1717	1756
1718	1718	1756
1719	1719	1753
1720	1720	1750
1721	1721	1754
1722	1722	1758
1723	1723	1751
1724	1724	1748
1725	1725	1751
1726	1726	1738
1727	1727	1746
1728	1728	1752
1729	1729	1755
1730	1730	1753
1731	1731	1742
1732	1732	1738
1733	1733	1743
1734	1734	1746
1735	1735	1741
1736	1736	1735
1737	1737	1742
1738	1738	1740
1739	1739	1738
1740	1740	1737
1741	1741	1723
1742	1742	1725
1743	1743	1727
1744	1744	1731
1745	1745	1723
1746	1746	1718
1747	1747	1718
1748	1748	1719
1749	1749	1727
1750	1750	1714
1751	1751	1711
1752	1752	1711
1753	1753	1718
1754	1754	1716
1755	1755	1708
1756	1756	1705
1757	1757	1699
1758	1758	1700
1759	1759	1695
1760	1760	1702
1761	1761	1693
1762	1762	1703
1763	1763	1701
1764	1764	1694
1765	1765	1694
1766	1766	1696
1767	1767	1690
1768	1768	1684
1769	1769	1691
1770	1770	1689
1771	1771	1688
