 	slice	peaks
187	386	7985
188	387	7980
189	388	7981
190	389	7971
191	390	7961
192	391	7970
193	392	7965
194	393	7969
195	394	7970
196	395	7969
197	396	7958
198	397	7958
199	398	7957
200	399	7949
201	400	7946
202	401	7944
203	402	7947
204	403	7947
205	404	7943
206	405	7941
207	406	7937
208	407	7929
209	408	7934
210	409	7931
211	410	7934
212	411	7927
213	412	7931
214	413	7928
215	414	7928
216	415	7929
217	416	7930
218	417	7924
219	418	7918
220	419	7919
221	420	7918
222	421	7922
223	422	7911
224	423	7913
225	424	7910
226	425	7906
227	426	7906
228	427	7907
229	428	7906
230	429	7907
231	430	7905
232	431	7904
233	432	7899
234	433	7902
235	434	7899
236	435	7905
237	436	7900
238	437	7887
239	438	7883
240	439	7885
241	440	7884
242	441	7878
243	442	7882
244	443	7882
245	444	7871
246	445	7873
247	446	7874
248	447	7866
249	448	7867
250	449	7876
251	450	7871
252	451	7867
253	452	7863
254	453	7862
255	454	7858
256	455	7863
257	456	7857
258	457	7853
259	458	7851
260	459	7850
261	460	7852
262	461	7851
263	462	7849
264	463	7844
265	464	7840
266	465	7841
267	466	7844
268	467	7832
269	468	7842
270	469	7847
271	470	7842
272	471	7837
273	472	7823
274	473	7825
275	474	7820
276	475	7818
277	476	7825
278	477	7816
279	478	7815
280	479	7819
281	480	7814
282	481	7812
283	482	7807
284	483	7806
285	484	7815
286	485	7807
287	486	7804
288	487	7803
289	488	7799
290	489	7803
291	490	7795
292	491	7791
293	492	7790
294	493	7783
295	494	7787
296	495	7787
297	496	7791
298	497	7785
299	498	7786
300	499	7783
301	500	7790
302	501	7784
303	502	7776
304	503	7780
305	504	7786
306	505	7768
307	506	7767
308	507	7768
309	508	7762
310	509	7763
311	510	7760
312	511	7765
313	512	7764
314	513	7762
315	514	7758
316	515	7763
317	516	7765
318	517	7745
319	518	7752
320	519	7742
321	520	7743
322	521	7744
323	522	7741
324	523	7739
325	524	7738
326	525	7742
327	526	7743
328	527	7734
329	528	7728
330	529	7735
331	530	7740
332	531	7732
333	532	7732
334	533	7735
335	534	7726
336	535	7719
337	536	7728
338	537	7718
339	538	7713
340	539	7716
341	540	7724
342	541	7720
343	542	7721
344	543	7721
345	544	7719
346	545	7719
347	546	7712
348	547	7714
349	548	7719
350	549	7715
351	550	7721
352	551	7708
353	552	7703
354	553	7699
355	554	7704
356	555	7697
357	556	7686
358	557	7703
359	558	7696
360	559	7683
361	560	7683
362	561	7685
363	562	7676
364	563	7681
365	564	7678
366	565	7663
367	566	7666
368	567	7668
369	568	7669
370	569	7670
371	570	7662
372	571	7663
373	572	7660
374	573	7656
375	574	7666
376	575	7664
377	576	7657
378	577	7651
379	578	7654
380	579	7660
381	580	7652
382	581	7659
383	582	7650
384	583	7648
385	584	7648
386	585	7642
387	586	7647
388	587	7642
389	588	7640
390	589	7639
391	590	7628
392	591	7635
393	592	7630
394	593	7633
395	594	7629
396	595	7630
397	596	7624
398	597	7633
399	598	7628
400	599	7627
401	600	7626
402	601	7616
403	602	7608
404	603	7618
405	604	7611
406	605	7610
407	606	7610
408	607	7597
409	608	7603
410	609	7604
411	610	7604
412	611	7601
413	612	7606
414	613	7594
415	614	7602
416	615	7597
417	616	7596
418	617	7589
419	618	7592
420	619	7593
421	620	7587
422	621	7586
423	622	7586
424	623	7583
425	624	7588
426	625	7589
427	626	7588
428	627	7576
429	628	7577
430	629	7582
431	630	7573
432	631	7568
433	632	7566
434	633	7574
435	634	7577
436	635	7579
437	636	7569
438	637	7573
439	638	7572
440	639	7569
441	640	7570
442	641	7569
443	642	7570
444	643	7572
445	644	7559
446	645	7557
447	646	7562
448	647	7562
449	648	7560
450	649	7558
451	650	7552
452	651	7546
453	652	7546
454	653	7551
455	654	7542
456	655	7541
457	656	7540
458	657	7542
459	658	7545
460	659	7538
461	660	7542
462	661	7537
463	662	7526
464	663	7535
465	664	7527
466	665	7519
467	666	7518
468	667	7527
469	668	7522
470	669	7531
471	670	7522
472	671	7524
473	672	7520
474	673	7518
475	674	7519
476	675	7512
477	676	7514
478	677	7513
479	678	7513
480	679	7517
481	680	7513
482	681	7502
483	682	7511
484	683	7505
485	684	7505
486	685	7507
487	686	7504
488	687	7503
489	688	7505
490	689	7493
491	690	7498
492	691	7498
493	692	7499
494	693	7490
495	694	7489
496	695	7490
497	696	7490
498	697	7484
499	698	7476
500	699	7472
501	700	7473
502	701	7473
503	702	7476
504	703	7471
505	704	7470
506	705	7468
507	706	7470
508	707	7463
509	708	7463
510	709	7459
511	710	7460
512	711	7467
513	712	7461
514	713	7466
515	714	7458
516	715	7461
517	716	7457
518	717	7461
519	718	7450
520	719	7457
521	720	7450
522	721	7453
523	722	7450
524	723	7443
525	724	7440
526	725	7435
527	726	7433
528	727	7442
529	728	7432
530	729	7436
531	730	7435
532	731	7435
533	732	7423
534	733	7420
535	734	7424
536	735	7430
537	736	7435
538	737	7428
539	738	7417
540	739	7426
541	740	7426
542	741	7423
543	742	7419
544	743	7413
545	744	7413
546	745	7409
547	746	7409
548	747	7408
549	748	7409
550	749	7410
551	750	7407
552	751	7402
553	752	7404
554	753	7402
555	754	7404
556	755	7406
557	756	7399
558	757	7400
559	758	7405
560	759	7399
561	760	7392
562	761	7395
563	762	7395
564	763	7393
565	764	7402
566	765	7393
567	766	7396
568	767	7392
569	768	7390
570	769	7394
571	770	7389
572	771	7385
573	772	7383
574	773	7376
575	774	7376
576	775	7377
577	776	7372
578	777	7368
579	778	7375
580	779	7373
581	780	7362
582	781	7364
583	782	7362
584	783	7360
585	784	7361
586	785	7352
587	786	7356
588	787	7354
589	788	7369
590	789	7360
591	790	7361
592	791	7354
593	792	7352
594	793	7357
595	794	7357
596	795	7349
597	796	7341
598	797	7347
599	798	7352
600	799	7350
601	800	7347
602	801	7344
603	802	7344
604	803	7342
605	804	7343
606	805	7343
607	806	7348
608	807	7341
609	808	7340
610	809	7333
611	810	7335
612	811	7326
613	812	7332
614	813	7329
615	814	7336
616	815	7334
617	816	7331
618	817	7324
619	818	7324
620	819	7328
621	820	7331
622	821	7325
623	822	7325
624	823	7321
625	824	7318
626	825	7321
627	826	7323
628	827	7327
629	828	7331
630	829	7321
631	830	7314
632	831	7313
633	832	7317
634	833	7314
635	834	7318
636	835	7313
637	836	7306
638	837	7307
639	838	7312
640	839	7306
641	840	7309
642	841	7301
643	842	7299
644	843	7296
645	844	7308
646	845	7304
647	846	7293
648	847	7289
649	848	7293
650	849	7298
651	850	7297
652	851	7293
653	852	7289
654	853	7296
655	854	7290
656	855	7282
657	856	7290
658	857	7294
659	858	7284
660	859	7283
661	860	7284
662	861	7297
663	862	7292
664	863	7286
665	864	7283
666	865	7286
667	866	7282
668	867	7279
669	868	7280
670	869	7278
671	870	7275
672	871	7275
673	872	7279
674	873	7278
675	874	7278
676	875	7276
677	876	7269
678	877	7268
679	878	7269
680	879	7275
681	880	7278
682	881	7269
683	882	7308
684	883	7270
685	884	7270
686	885	7269
687	886	7260
688	887	7308
689	888	7262
690	889	7262
691	890	7262
692	891	7265
693	892	7258
694	893	7259
695	894	7255
696	895	7256
697	896	7248
698	897	7299
699	898	7248
700	899	7247
701	900	7251
702	901	7247
703	902	7252
704	903	7249
705	904	7245
706	905	7246
707	906	7239
708	907	7246
709	908	7245
710	909	7244
711	910	7240
712	911	7232
713	912	7242
714	913	7228
715	914	7242
716	915	7228
717	916	7226
718	917	7226
719	918	7221
720	919	7230
721	920	7227
722	921	7222
723	922	7259
724	923	7255
725	924	7213
726	925	7214
727	926	7220
728	927	7214
729	928	7251
730	929	7216
731	930	7217
732	931	7217
733	932	7252
734	933	7253
735	934	7204
736	935	7204
737	936	7205
738	937	7261
739	938	7248
740	939	7208
741	940	7201
742	941	7197
743	942	7235
744	943	7232
745	944	7188
746	945	7193
747	946	7190
748	947	7182
749	948	7185
750	949	7182
751	950	7184
752	951	7188
753	952	7177
754	953	7181
755	954	7180
756	955	7171
757	956	7172
758	957	7181
759	958	7177
760	959	7174
761	960	7164
762	961	7165
763	962	7162
764	963	7163
765	964	7166
766	965	7167
767	966	7166
768	967	7204
769	968	7207
770	969	7212
771	970	7205
772	971	7212
773	972	7206
774	973	7195
775	974	7200
776	975	7206
777	976	7200
778	977	7190
779	978	7186
780	979	7186
781	980	7193
782	981	7194
783	982	7188
784	983	7186
785	984	7189
786	985	7187
787	986	7187
788	987	7182
789	988	7190
790	989	7187
791	990	7180
792	991	7179
793	992	7179
794	993	7184
795	994	7187
796	995	7183
797	996	7186
798	997	7175
799	998	7180
800	999	7166
801	1000	7168
802	1001	7172
803	1002	7173
804	1003	7168
805	1004	7170
806	1005	7178
807	1006	7171
808	1007	7128
809	1008	7128
810	1009	7170
811	1010	7174
812	1011	7163
813	1012	7168
814	1013	7166
815	1014	7158
816	1015	7167
817	1016	7164
818	1017	7157
819	1018	7158
820	1019	7151
821	1020	7149
822	1021	7152
823	1022	7151
824	1023	7142
825	1024	7142
826	1025	7139
827	1026	7144
828	1027	7138
829	1028	7140
830	1029	7126
831	1030	7127
832	1031	7131
833	1032	7125
834	1033	7134
835	1034	7117
836	1035	7122
837	1036	7115
838	1037	7117
839	1038	7119
840	1039	7120
841	1040	7122
842	1041	7108
843	1042	7111
844	1043	7110
845	1044	7115
846	1045	7112
847	1046	7104
848	1047	7104
849	1048	7113
850	1049	7100
851	1050	7108
852	1051	7113
853	1052	7109
854	1053	7107
855	1054	7100
856	1055	7111
857	1056	7103
858	1057	7108
859	1058	7106
860	1059	7104
861	1060	7107
862	1061	7108
863	1062	7104
864	1063	7101
865	1064	7099
866	1065	7098
867	1066	7092
868	1067	7100
869	1068	7103
870	1069	7102
871	1070	7093
872	1071	7089
873	1072	7087
874	1073	7088
875	1074	7086
876	1075	7083
877	1076	7081
878	1077	7079
879	1078	7088
880	1079	7089
881	1080	7085
882	1081	7091
883	1082	7087
884	1083	7089
885	1084	7088
886	1085	7091
887	1086	7086
888	1087	7091
889	1088	7092
890	1089	7095
891	1090	7092
892	1091	7082
893	1092	7087
894	1093	7079
895	1094	7086
896	1095	7090
897	1096	7079
898	1097	7080
899	1098	7086
900	1099	7084
901	1100	7075
902	1101	7079
903	1102	7067
904	1103	7080
905	1104	7077
906	1105	7074
907	1106	7067
908	1107	7066
909	1108	7065
910	1109	7068
911	1110	7060
912	1111	7056
913	1112	7059
914	1113	7055
915	1114	7060
916	1115	7056
917	1116	7049
918	1117	7053
919	1118	7059
920	1119	7055
921	1120	7055
922	1121	7047
923	1122	7048
924	1123	7052
925	1124	7049
926	1125	7038
927	1126	7043
928	1127	7042
929	1128	7043
930	1129	7049
931	1130	7046
932	1131	7049
933	1132	7052
934	1133	7051
935	1134	7042
936	1135	7042
937	1136	7037
938	1137	7040
939	1138	7036
940	1139	7032
941	1140	7032
942	1141	7042
943	1142	7029
944	1143	7026
945	1144	7033
946	1145	7030
947	1146	7026
948	1147	7035
949	1148	7029
950	1149	7025
951	1150	7019
952	1151	7024
953	1152	7029
954	1153	7025
955	1154	7025
956	1155	7017
957	1156	7015
958	1157	7022
959	1158	7026
960	1159	7023
961	1160	7010
962	1161	7011
963	1162	7013
964	1163	7015
965	1164	7022
966	1165	7011
967	1166	7007
968	1167	7007
969	1168	7022
970	1169	7010
971	1170	7008
972	1171	7009
973	1172	7014
974	1173	7015
975	1174	7005
976	1175	7000
977	1176	7008
978	1177	6999
979	1178	7006
980	1179	7001
981	1180	7001
982	1181	6999
983	1182	6998
984	1183	7000
985	1184	6992
986	1185	6994
987	1186	6996
988	1187	6996
989	1188	6988
990	1189	6984
991	1190	6988
992	1191	6977
993	1192	6977
994	1193	6974
995	1194	6986
996	1195	6982
997	1196	6979
998	1197	6976
999	1198	6975
1000	1199	6970
1001	1200	6969
1002	1201	6962
1003	1202	6962
1004	1203	6963
1005	1204	6969
1006	1205	6973
1007	1206	6968
1008	1207	6961
1009	1208	6964
1010	1209	6971
1011	1210	6963
1012	1211	6959
1013	1212	6955
1014	1213	6957
1015	1214	6954
1016	1215	6957
1017	1216	6957
1018	1217	6944
1019	1218	6951
1020	1219	6947
1021	1220	6957
1022	1221	6954
1023	1222	6955
1024	1223	6955
1025	1224	6953
1026	1225	6956
1027	1226	6954
1028	1227	6952
1029	1228	6946
1030	1229	6954
1031	1230	6947
1032	1231	6946
1033	1232	6949
1034	1233	6943
1035	1234	6950
1036	1235	6942
1037	1236	6939
1038	1237	6933
1039	1238	6937
1040	1239	6940
1041	1240	6936
1042	1241	6934
1043	1242	6930
1044	1243	6932
1045	1244	6928
1046	1245	6923
1047	1246	6923
1048	1247	6921
1049	1248	6929
1050	1249	6912
1051	1250	6923
1052	1251	6924
1053	1252	6919
1054	1253	6926
1055	1254	6931
1056	1255	6914
1057	1256	6913
1058	1257	6914
1059	1258	6899
1060	1259	6909
1061	1260	6909
1062	1261	6900
1063	1262	6900
1064	1263	6903
1065	1264	6904
1066	1265	6898
1067	1266	6890
1068	1267	6888
1069	1268	6886
1070	1269	6883
1071	1270	6885
1072	1271	6880
1073	1272	6868
1074	1273	6871
1075	1274	6868
1076	1275	6870
1077	1276	6865
1078	1277	6870
1079	1278	6871
1080	1279	6868
1081	1280	6875
1082	1281	6868
1083	1282	6857
1084	1283	6852
1085	1284	6857
1086	1285	6852
1087	1286	6856
1088	1287	6846
1089	1288	6847
1090	1289	6842
1091	1290	6848
1092	1291	6841
1093	1292	6835
1094	1293	6840
1095	1294	6839
1096	1295	6841
1097	1296	6837
1098	1297	6831
1099	1298	6831
1100	1299	6836
1101	1300	6824
1102	1301	6824
1103	1302	6817
1104	1303	6814
1105	1304	6817
1106	1305	6823
1107	1306	6813
1108	1307	6810
1109	1308	6801
1110	1309	6811
1111	1310	6802
1112	1311	6796
1113	1312	6799
1114	1313	6796
1115	1314	6788
1116	1315	6794
1117	1316	6794
1118	1317	6801
1119	1318	6807
1120	1319	6799
1121	1320	6795
1122	1321	6786
1123	1322	6783
1124	1323	6774
1125	1324	6779
1126	1325	6783
1127	1326	6777
1128	1327	6771
1129	1328	6786
1130	1329	6772
1131	1330	6764
1132	1331	6769
1133	1332	6764
1134	1333	6759
1135	1334	6749
1136	1335	6753
1137	1336	6745
1138	1337	6747
1139	1338	6739
1140	1339	6739
1141	1340	6742
1142	1341	6738
1143	1342	6733
1144	1343	6731
1145	1344	6736
1146	1345	6732
1147	1346	6721
1148	1347	6721
1149	1348	6721
1150	1349	6716
1151	1350	6718
1152	1351	6721
1153	1352	6708
1154	1353	6710
1155	1354	6700
1156	1355	6702
1157	1356	6704
1158	1357	6699
1159	1358	6696
1160	1359	6697
1161	1360	6694
1162	1361	6684
1163	1362	6681
1164	1363	6669
1165	1364	6670
1166	1365	6667
1167	1366	6665
1168	1367	6656
1169	1368	6659
1170	1369	6658
1171	1370	6655
1172	1371	6649
1173	1372	6641
1174	1373	6638
1175	1374	6635
1176	1375	6631
1177	1376	6624
1178	1377	6633
1179	1378	6627
1180	1379	6623
1181	1380	6616
1182	1381	6618
1183	1382	6616
1184	1383	6610
1185	1384	6618
1186	1385	6616
1187	1386	6613
1188	1387	6593
1189	1388	6595
1190	1389	6590
1191	1390	6586
1192	1391	6580
1193	1392	6575
1194	1393	6579
1195	1394	6578
1196	1395	6584
1197	1396	6571
1198	1397	6565
1199	1398	6554
1200	1399	6562
1201	1400	6552
1202	1401	6556
1203	1402	6549
1204	1403	6545
1205	1404	6541
1206	1405	6536
1207	1406	6532
1208	1407	6528
1209	1408	6527
1210	1409	6525
1211	1410	6528
1212	1411	6534
1213	1412	6532
1214	1413	6535
1215	1414	6521
1216	1415	6513
1217	1416	6507
1218	1417	6496
1219	1418	6499
1220	1419	6494
1221	1420	6487
1222	1421	6483
1223	1422	6483
1224	1423	6479
1225	1424	6477
1226	1425	6470
1227	1426	6459
1228	1427	6458
1229	1428	6466
1230	1429	6448
1231	1430	6451
1232	1431	6450
1233	1432	6435
1234	1433	6440
1235	1434	6439
1236	1435	6425
1237	1436	6428
1238	1437	6427
1239	1438	6423
1240	1439	6421
1241	1440	6427
1242	1441	6417
1243	1442	6393
1244	1443	6397
1245	1444	6413
1246	1445	6390
1247	1446	6411
1248	1447	6397
1249	1448	6380
1250	1449	6399
1251	1450	6380
1252	1451	6382
1253	1452	6378
1254	1453	6368
1255	1454	6367
1256	1455	6364
1257	1456	6359
1258	1457	6357
1259	1458	6333
1260	1459	6350
1261	1460	6337
1262	1461	6331
1263	1462	6346
1264	1463	6308
1265	1464	6319
1266	1465	6318
1267	1466	6302
1268	1467	6303
1269	1468	6292
1270	1469	6290
1271	1470	6285
1272	1471	6278
1273	1472	6295
1274	1473	6267
1275	1474	6271
1276	1475	6267
1277	1476	6246
1278	1477	6242
1279	1478	6239
1280	1479	6232
1281	1480	6228
1282	1481	6229
1283	1482	6218
1284	1483	6215
1285	1484	6203
1286	1485	6210
1287	1486	6206
1288	1487	6189
1289	1488	6186
1290	1489	6186
1291	1490	6182
1292	1491	6163
1293	1492	6157
1294	1493	6150
1295	1494	6147
1296	1495	6140
1297	1496	6127
1298	1497	6123
1299	1498	6121
1300	1499	6116
1301	1500	6112
1302	1501	6105
1303	1502	6101
1304	1503	6095
1305	1504	6094
1306	1505	6076
1307	1506	6074
1308	1507	6083
1309	1508	6069
1310	1509	6070
1311	1510	6055
1312	1511	6060
1313	1512	6053
1314	1513	6041
1315	1514	6041
1316	1515	6045
1317	1516	6042
1318	1517	6025
1319	1518	6019
1320	1519	6018
1321	1520	6010
1322	1521	6016
1323	1522	5999
1324	1523	6003
1325	1524	5997
1326	1525	5996
1327	1526	5983
1328	1527	5974
1329	1528	5970
1330	1529	5975
1331	1530	5967
1332	1531	5962
1333	1532	5948
1334	1533	5950
1335	1534	5950
1336	1535	5941
1337	1536	5939
1338	1537	5926
1339	1538	5923
1340	1539	5924
1341	1540	5917
1342	1541	5912
1343	1542	5912
1344	1543	5912
1345	1544	5903
1346	1545	5904
1347	1546	5892
1348	1547	5896
1349	1548	5890
1350	1549	5883
1351	1550	5885
1352	1551	5874
1353	1552	5873
1354	1553	5859
1355	1554	5858
1356	1555	5853
1357	1556	5849
1358	1557	5845
1359	1558	5833
1360	1559	5829
1361	1560	5830
1362	1561	5813
1363	1562	5818
1364	1563	5818
1365	1564	5801
1366	1565	5797
1367	1566	5795
1368	1567	5785
1369	1568	5793
1370	1569	5783
1371	1570	5775
1372	1571	5765
1373	1572	5770
1374	1573	5769
1375	1574	5761
1376	1575	5762
1377	1576	5760
1378	1577	5806
1379	1578	5796
1380	1579	5742
1381	1580	5744
1382	1581	5789
1383	1582	5788
1384	1583	5722
1385	1584	5729
1386	1585	5721
1387	1586	5726
1388	1587	5718
1389	1588	5706
1390	1589	5707
1391	1590	5701
1392	1591	5691
1393	1592	5684
1394	1593	5684
1395	1594	5679
1396	1595	5679
1397	1596	5677
1398	1597	5663
1399	1598	5735
1400	1599	5668
1401	1600	5659
1402	1601	5656
1403	1602	5651
1404	1603	5645
1405	1604	5644
1406	1605	5701
1407	1606	5692
1408	1607	5690
1409	1608	5667
1410	1609	5670
1411	1610	5660
1412	1611	5663
1413	1612	5652
1414	1613	5648
1415	1614	5644
1416	1615	5645
1417	1616	5638
1418	1617	5616
1419	1618	5616
1420	1619	5620
1421	1620	5609
1422	1621	5599
1423	1622	5588
1424	1623	5591
1425	1624	5585
1426	1625	5577
1427	1626	5559
1428	1627	5555
1429	1628	5560
1430	1629	5554
1431	1630	5554
1432	1631	5551
1433	1632	5552
1434	1633	5545
1435	1634	5533
1436	1635	5530
1437	1636	5516
1438	1637	5516
1439	1638	5514
1440	1639	5515
1441	1640	5509
1442	1641	5499
1443	1642	5491
1444	1643	5479
1445	1644	5478
1446	1645	5478
1447	1646	5472
1448	1647	5464
1449	1648	5464
1450	1649	5448
1451	1650	5449
1452	1651	5449
1453	1652	5431
1454	1653	5427
1455	1654	5422
1456	1655	5419
1457	1656	5401
1458	1657	5400
1459	1658	5399
1460	1659	5398
1461	1660	5384
1462	1661	5393
1463	1662	5380
1464	1663	5373
1465	1664	5365
1466	1665	5366
1467	1666	5362
1468	1667	5348
1469	1668	5355
1470	1669	5347
1471	1670	5342
1472	1671	5338
1473	1672	5325
1474	1673	5331
1475	1674	5327
1476	1675	5320
1477	1676	5309
1478	1677	5299
1479	1678	5293
1480	1679	5288
1481	1680	5296
1482	1681	5283
1483	1682	5299
1484	1683	5281
1485	1684	5277
1486	1685	5275
1487	1686	5264
1488	1687	5257
1489	1688	5262
1490	1689	5254
1491	1690	5238
1492	1691	5234
1493	1692	5235
1494	1693	5220
1495	1694	5233
1496	1695	5225
1497	1696	5219
1498	1697	5222
1499	1698	5200
1500	1699	5204
1501	1700	5195
1502	1701	5192
1503	1702	5185
1504	1703	5177
1505	1704	5175
1506	1705	5177
1507	1706	5170
1508	1707	5177
1509	1708	5150
1510	1709	5150
1511	1710	5138
1512	1711	5134
1513	1712	5147
1514	1713	5143
1515	1714	5133
1516	1715	5112
1517	1716	5107
1518	1717	5112
1519	1718	5116
1520	1719	5102
1521	1720	5098
1522	1721	5090
1523	1722	5090
1524	1723	5082
1525	1724	5075
1526	1725	5063
1527	1726	5063
1528	1727	5066
1529	1728	5059
1530	1729	5058
1531	1730	5051
1532	1731	5058
1533	1732	5050
1534	1733	5044
1535	1734	5032
1536	1735	5026
1537	1736	5022
1538	1737	5014
1539	1738	5010
1540	1739	5008
1541	1740	5013
1542	1741	5012
1543	1742	5001
1544	1743	4983
1545	1744	4977
1546	1745	4981
1547	1746	4974
1548	1747	4972
1549	1748	4971
1550	1749	4969
1551	1750	4965
1552	1751	4964
1553	1752	4953
1554	1753	4948
1555	1754	4939
1556	1755	4936
1557	1756	4941
1558	1757	4928
1559	1758	4916
1560	1759	4921
1561	1760	4901
1562	1761	4900
1563	1762	4898
1564	1763	4900
1565	1764	4886
1566	1765	4888
1567	1766	4891
1568	1767	4883
1569	1768	4872
1570	1769	4876
1571	1770	4867
1572	1771	4867
1573	1772	4855
1574	1773	4862
1575	1774	4851
1576	1775	4858
1577	1776	4865
1578	1777	4849
1579	1778	4845
1580	1779	4845
1581	1780	4833
1582	1781	4839
1583	1782	4828
1584	1783	4820
1585	1784	4819
1586	1785	4813
1587	1786	4808
1588	1787	4813
1589	1788	4809
1590	1789	4808
1591	1790	4795
1592	1791	4792
1593	1792	4798
1594	1793	4800
1595	1794	4793
1596	1795	4783
1597	1796	4785
1598	1797	4766
1599	1798	4764
1600	1799	4758
1601	1800	4770
1602	1801	4757
1603	1802	4748
1604	1803	4750
1605	1804	4731
1606	1805	4739
1607	1806	4730
1608	1807	4716
1609	1808	4724
1610	1809	4716
1611	1810	4720
1612	1811	4716
1613	1812	4713
1614	1813	4712
1615	1814	4722
1616	1815	4704
1617	1816	4705
1618	1817	4690
1619	1818	4677
1620	1819	4682
1621	1820	4685
1622	1821	4677
1623	1822	4670
1624	1823	4680
1625	1824	4658
1626	1825	4660
1627	1826	4657
1628	1827	4647
1629	1828	4632
1630	1829	4638
1631	1830	4635
1632	1831	4635
1633	1832	4618
1634	1833	4622
1635	1834	4619
1636	1835	4608
1637	1836	4612
1638	1837	4616
1639	1838	4602
1640	1839	4602
1641	1840	4596
1642	1841	4598
1643	1842	4595
1644	1843	4572
1645	1844	4577
1646	1845	4574
1647	1846	4568
1648	1847	4569
1649	1848	4563
1650	1849	4559
1651	1850	4552
1652	1851	4550
1653	1852	4549
1654	1853	4545
1655	1854	4533
1656	1855	4532
1657	1856	4529
1658	1857	4532
1659	1858	4527
1660	1859	4525
1661	1860	4503
1662	1861	4500
1663	1862	4506
1664	1863	4505
1665	1864	4493
1666	1865	4497
1667	1866	4496
1668	1867	4486
1669	1868	4483
1670	1869	4476
1671	1870	4473
1672	1871	4480
1673	1872	4475
1674	1873	4477
1675	1874	4478
1676	1875	4469
1677	1876	4473
1678	1877	4468
1679	1878	4458
1680	1879	4459
1681	1880	4449
1682	1881	4432
1683	1882	4441
1684	1883	4431
1685	1884	4426
1686	1885	4429
1687	1886	4422
1688	1887	4416
1689	1888	4413
1690	1889	4403
1691	1890	4405
1692	1891	4401
1693	1892	4388
1694	1893	4389
1695	1894	4390
1696	1895	4376
1697	1896	4366
1698	1897	4367
1699	1898	4371
1700	1899	4367
1701	1900	4357
1702	1901	4357
1703	1902	4346
1704	1903	4352
1705	1904	4346
1706	1905	4335
1707	1906	4326
1708	1907	4324
1709	1908	4331
1710	1909	4320
1711	1910	4308
1712	1911	4294
1713	1912	4295
1714	1913	4295
1715	1914	4286
1716	1915	4280
1717	1916	4287
1718	1917	4279
1719	1918	4278
1720	1919	4277
1721	1920	4269
1722	1921	4268
1723	1922	4267
1724	1923	4256
1725	1924	4260
1726	1925	4255
1727	1926	4250
1728	1927	4246
1729	1928	4241
1730	1929	4227
1731	1930	4224
1732	1931	4220
1733	1932	4219
1734	1933	4211
1735	1934	4215
1736	1935	4214
1737	1936	4211
1738	1937	4206
1739	1938	4205
1740	1939	4192
1741	1940	4196
1742	1941	4283
1743	1942	4279
1744	1943	4291
1745	1944	4192
1746	1945	4187
1747	1946	4184
1748	1947	4265
1749	1948	4270
1750	1949	4265
1751	1950	4265
1752	1951	4275
1753	1952	4271
