 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
129	19.101	29.329	1883.816	59.491	1	1	328	0
130	18.985	29.120	1883.778	59.449	1	1	329	0
131	18.886	29.412	1883.787	59.475	1	1	330	0
132	18.976	29.185	1883.766	59.427	1	1	331	0
133	19.236	28.911	1883.788	59.458	1	1	332	0
134	19.221	29.029	1883.760	59.461	1	1	333	0
135	18.917	29.009	1883.767	59.469	1	1	334	0
136	19.170	27.668	1883.771	59.436	1	1	335	0
137	19.050	28.295	1883.739	59.470	1	1	336	0
138	19.366	28.691	1883.771	59.444	1	1	337	0
139	19.308	29.312	1883.766	59.518	1	1	338	0
140	19.135	28.742	1883.752	59.445	1	1	339	0
141	19.046	28.157	1883.795	59.417	1	1	340	0
142	18.766	28.436	1883.758	59.449	1	1	341	0
143	19.061	28.522	1883.770	59.439	1	1	342	0
144	18.951	28.314	1883.743	59.444	1	1	343	0
145	18.774	28.216	1883.743	59.430	1	1	344	0
146	18.901	28.657	1883.754	59.436	1	1	345	0
147	19.073	29.223	1883.767	59.421	1	1	346	0
148	18.956	28.387	1883.773	59.415	1	1	347	0
149	18.887	29.403	1883.733	59.399	1	1	348	0
150	18.899	28.243	1883.750	59.466	1	1	349	0
151	18.822	29.433	1883.772	59.457	1	1	350	0
152	18.895	28.543	1883.764	59.472	1	1	351	0
153	18.718	28.972	1883.767	59.462	1	1	352	0
154	19.024	30.088	1883.739	59.433	1	1	353	0
155	19.238	28.259	1883.756	59.458	1	1	354	0
156	19.097	29.196	1883.772	59.405	1	1	355	0
157	19.208	28.178	1883.737	59.458	1	1	356	0
158	19.050	28.769	1883.802	59.448	1	1	357	0
159	19.159	28.714	1883.766	59.487	1	1	358	0
160	19.145	29.457	1883.777	59.448	1	1	359	0
161	19.211	28.148	1883.755	59.449	1	1	360	0
162	19.060	28.369	1883.773	59.417	1	1	361	0
163	19.108	28.949	1883.743	59.416	1	1	362	0
164	19.096	29.207	1883.745	59.443	1	1	363	0
165	19.093	29.708	1883.737	59.427	1	1	364	0
166	19.127	28.652	1883.705	59.477	1	1	365	0
167	19.283	28.219	1883.783	59.437	1	1	366	0
168	19.155	29.388	1883.760	59.473	1	1	367	0
169	18.952	29.374	1883.754	59.416	1	1	368	0
170	19.112	28.657	1883.758	59.444	1	1	369	0
171	18.799	28.869	1883.739	59.487	1	1	370	0
172	18.958	28.898	1883.742	59.449	1	1	371	0
173	19.098	29.189	1883.742	59.467	1	1	372	0
174	18.949	30.031	1883.744	59.429	1	1	373	0
175	18.960	28.882	1883.756	59.448	1	1	374	0
176	19.084	29.298	1883.755	59.428	1	1	375	0
177	19.039	27.261	1883.757	59.483	1	1	376	0
178	19.001	28.194	1883.749	59.469	1	1	377	0
179	19.144	29.152	1883.704	59.412	1	1	378	0
180	19.108	28.995	1883.724	59.461	1	1	379	0
181	19.032	29.551	1883.764	59.476	1	1	380	0
182	18.980	28.361	1883.744	59.411	1	1	381	0
183	18.894	27.918	1883.740	59.437	1	1	382	0
184	19.077	29.193	1883.734	59.456	1	1	383	0
185	19.108	29.314	1883.731	59.431	1	1	384	0
186	19.043	28.545	1883.722	59.416	1	1	385	0
187	19.128	27.887	1883.738	59.460	1	1	386	0
188	19.032	29.284	1883.767	59.475	1	1	387	0
189	19.121	29.328	1883.737	59.411	1	1	388	0
190	19.158	29.363	1883.728	59.449	1	1	389	0
191	19.057	28.124	1883.743	59.433	1	1	390	0
192	18.907	28.766	1883.720	59.412	1	1	391	0
193	18.979	29.005	1883.738	59.434	1	1	392	0
194	19.007	29.902	1883.740	59.450	1	1	393	0
195	18.944	29.753	1883.730	59.433	1	1	394	0
196	19.169	28.320	1883.762	59.457	1	1	395	0
197	19.033	28.907	1883.738	59.482	1	1	396	0
198	18.992	29.226	1883.728	59.451	1	1	397	0
199	19.332	29.432	1883.750	59.446	1	1	398	0
200	19.025	28.484	1883.730	59.452	1	1	399	0
201	19.171	27.981	1883.739	59.437	1	1	400	0
202	19.151	28.504	1883.725	59.484	1	1	401	0
203	19.124	29.145	1883.775	59.432	1	1	402	0
204	19.185	29.149	1883.722	59.442	1	1	403	0
205	19.055	28.780	1883.769	59.444	1	1	404	0
206	19.189	29.114	1883.748	59.388	1	1	405	0
207	19.195	28.118	1883.760	59.459	1	1	406	0
208	19.248	29.454	1883.775	59.421	1	1	407	0
209	19.000	29.796	1883.783	59.440	1	1	408	0
210	19.256	28.113	1883.741	59.426	1	1	409	0
211	19.137	28.247	1883.739	59.420	1	1	410	0
212	19.223	28.531	1883.739	59.426	1	1	411	0
213	19.138	28.400	1883.741	59.457	1	1	412	0
214	19.161	28.381	1883.723	59.437	1	1	413	0
215	19.247	28.667	1883.726	59.471	1	1	414	0
216	19.125	28.856	1883.692	59.460	1	1	415	0
217	18.970	28.480	1883.707	59.469	1	1	416	0
218	18.858	28.559	1883.715	59.441	1	1	417	0
219	19.024	28.816	1883.730	59.437	1	1	418	0
220	18.886	29.571	1883.749	59.448	1	1	419	0
221	18.962	28.862	1883.741	59.449	1	1	420	0
222	19.121	29.224	1883.757	59.462	1	1	421	0
223	18.975	27.796	1883.675	59.410	1	1	422	0
224	18.770	28.403	1883.723	59.441	1	1	423	0
225	19.037	28.757	1883.753	59.420	1	1	424	0
226	19.207	28.503	1883.719	59.454	1	1	425	0
227	19.150	29.103	1883.715	59.409	1	1	426	0
228	19.296	27.803	1883.753	59.391	1	1	427	0
229	19.078	28.428	1883.685	59.414	1	1	428	0
230	19.269	27.217	1883.723	59.412	1	1	429	0
231	19.300	28.288	1883.724	59.413	1	1	430	0
232	19.293	27.862	1883.685	59.444	1	1	431	0
233	18.899	29.626	1883.692	59.425	1	1	432	0
234	18.833	28.910	1883.695	59.434	1	1	433	0
235	18.998	29.216	1883.731	59.415	1	1	434	0
236	19.130	27.709	1883.706	59.451	1	1	435	0
237	18.958	29.055	1883.710	59.463	1	1	436	0
238	18.966	28.665	1883.701	59.438	1	1	437	0
239	19.005	28.363	1883.717	59.431	1	1	438	0
240	19.064	29.455	1883.685	59.414	1	1	439	0
241	19.195	28.748	1883.706	59.409	1	1	440	0
242	19.226	29.149	1883.717	59.400	1	1	441	0
243	19.019	29.170	1883.724	59.378	1	1	442	0
244	19.071	29.078	1883.748	59.413	1	1	443	0
245	19.201	29.018	1883.704	59.367	1	1	444	0
246	18.982	29.297	1883.698	59.409	1	1	445	0
247	19.098	29.504	1883.717	59.390	1	1	446	0
248	19.042	30.261	1883.718	59.411	1	1	447	0
249	19.176	28.261	1883.711	59.379	1	1	448	0
250	19.107	28.679	1883.702	59.411	1	1	449	0
251	19.168	29.152	1883.653	59.441	1	1	450	0
252	19.169	30.112	1883.704	59.395	1	1	451	0
253	19.157	29.367	1883.731	59.414	1	1	452	0
254	19.112	28.602	1883.695	59.435	1	1	453	0
255	19.091	29.238	1883.726	59.373	1	1	454	0
256	19.091	29.562	1883.717	59.382	1	1	455	0
257	19.216	28.790	1883.712	59.418	1	1	456	0
258	19.111	29.248	1883.732	59.445	1	1	457	0
259	19.317	28.636	1883.714	59.457	1	1	458	0
260	19.135	28.740	1883.726	59.361	1	1	459	0
261	19.083	30.265	1883.733	59.402	1	1	460	0
262	19.221	28.911	1883.742	59.385	1	1	461	0
263	19.077	29.356	1883.722	59.412	1	1	462	0
264	19.099	28.269	1883.713	59.421	1	1	463	0
265	19.380	29.058	1883.746	59.430	1	1	464	0
266	19.228	28.699	1883.752	59.409	1	1	465	0
267	19.309	28.975	1883.736	59.379	1	1	466	0
268	19.014	28.931	1883.724	59.422	1	1	467	0
269	19.079	28.261	1883.726	59.365	1	1	468	0
270	19.025	29.923	1883.715	59.422	1	1	469	0
271	19.113	29.226	1883.752	59.404	1	1	470	0
272	19.193	28.610	1883.721	59.429	1	1	471	0
273	18.980	28.041	1883.735	59.389	1	1	472	0
274	19.100	27.899	1883.734	59.370	1	1	473	0
275	18.923	28.959	1883.727	59.390	1	1	474	0
276	19.253	29.097	1883.733	59.414	1	1	475	0
277	18.980	29.044	1883.734	59.409	1	1	476	0
278	19.097	28.714	1883.733	59.392	1	1	477	0
279	18.942	28.685	1883.662	59.371	1	1	478	0
280	19.141	29.015	1883.673	59.381	1	1	479	0
281	19.101	28.883	1883.691	59.378	1	1	480	0
282	19.129	28.502	1883.682	59.392	1	1	481	0
283	18.677	28.693	1883.718	59.378	1	1	482	0
284	19.154	28.751	1883.738	59.389	1	1	483	0
285	19.221	29.027	1883.707	59.361	1	1	484	0
286	19.102	28.361	1883.727	59.397	1	1	485	0
287	19.257	28.900	1883.703	59.364	1	1	486	0
288	19.007	29.418	1883.738	59.367	1	1	487	0
289	18.979	29.638	1883.702	59.372	1	1	488	0
290	19.205	28.830	1883.758	59.370	1	1	489	0
291	19.157	28.615	1883.739	59.381	1	1	490	0
292	18.768	30.053	1883.703	59.364	1	1	491	0
293	19.124	28.509	1883.740	59.378	1	1	492	0
294	19.109	29.260	1883.712	59.385	1	1	493	0
295	19.318	28.587	1883.714	59.384	1	1	494	0
296	19.051	29.869	1883.705	59.370	1	1	495	0
297	18.969	29.284	1883.713	59.414	1	1	496	0
298	19.063	30.101	1883.695	59.359	1	1	497	0
299	19.161	29.334	1883.665	59.355	1	1	498	0
300	19.009	28.808	1883.714	59.418	1	1	499	0
301	19.228	28.205	1883.657	59.416	1	1	500	0
302	19.215	29.391	1883.711	59.407	1	1	501	0
303	19.198	28.603	1883.663	59.397	1	1	502	0
304	19.285	28.712	1883.672	59.341	1	1	503	0
305	19.165	29.145	1883.708	59.410	1	1	504	0
306	19.029	30.080	1883.652	59.388	1	1	505	0
307	19.002	29.140	1883.699	59.365	1	1	506	0
308	19.126	28.525	1883.696	59.379	1	1	507	0
309	18.957	29.533	1883.696	59.377	1	1	508	0
310	19.079	29.334	1883.701	59.353	1	1	509	0
311	19.141	29.328	1883.742	59.326	1	1	510	0
312	19.198	29.680	1883.757	59.379	1	1	511	0
313	19.127	29.118	1883.727	59.400	1	1	512	0
314	19.066	28.794	1883.706	59.332	1	1	513	0
315	19.248	29.286	1883.733	59.356	1	1	514	0
316	19.325	29.166	1883.732	59.320	1	1	515	0
317	19.099	28.743	1883.737	59.365	1	1	516	0
318	19.321	28.241	1883.698	59.324	1	1	517	0
319	18.954	29.350	1883.691	59.319	1	1	518	0
320	19.015	30.830	1883.696	59.338	1	1	519	0
321	19.062	30.260	1883.762	59.301	1	1	520	0
322	19.133	29.550	1883.751	59.312	1	1	521	0
323	19.162	28.719	1883.690	59.295	1	1	522	0
324	18.937	28.888	1883.707	59.356	1	1	523	0
325	19.059	28.215	1883.769	59.366	1	1	524	0
326	19.121	29.644	1883.733	59.358	1	1	525	0
327	19.152	29.878	1883.724	59.366	1	1	526	0
328	19.081	29.640	1883.731	59.341	1	1	527	0
329	18.839	29.294	1883.701	59.359	1	1	528	0
330	19.132	29.559	1883.682	59.322	1	1	529	0
331	19.144	29.821	1883.692	59.334	1	1	530	0
332	19.173	29.552	1883.705	59.296	1	1	531	0
333	19.358	27.984	1883.690	59.336	1	1	532	0
334	19.121	29.520	1883.686	59.316	1	1	533	0
335	19.088	29.897	1883.719	59.332	1	1	534	0
336	19.127	29.592	1883.730	59.278	1	1	535	0
337	19.224	29.639	1883.684	59.312	1	1	536	0
338	19.139	29.978	1883.703	59.279	1	1	537	0
339	19.117	29.039	1883.740	59.337	1	1	538	0
340	19.325	28.414	1883.733	59.294	1	1	539	0
341	19.247	29.775	1883.687	59.306	1	1	540	0
342	19.161	29.008	1883.695	59.284	1	1	541	0
343	18.945	29.937	1883.698	59.310	1	1	542	0
344	19.310	28.841	1883.673	59.328	1	1	543	0
345	19.227	28.540	1883.718	59.322	1	1	544	0
346	19.172	28.961	1883.692	59.358	1	1	545	0
347	19.064	29.167	1883.693	59.316	1	1	546	0
348	19.273	29.291	1883.688	59.351	1	1	547	0
349	19.308	28.504	1883.715	59.351	1	1	548	0
350	19.221	29.182	1883.698	59.335	1	1	549	0
351	19.140	29.493	1883.727	59.376	1	1	550	0
352	18.971	29.541	1883.730	59.385	1	1	551	0
353	19.072	29.386	1883.752	59.376	1	1	552	0
354	19.185	28.822	1883.725	59.332	1	1	553	0
355	19.107	29.911	1883.796	59.371	1	1	554	0
356	18.883	28.677	1883.718	59.394	1	1	555	0
357	19.143	29.040	1883.731	59.352	1	1	556	0
358	19.038	30.130	1883.720	59.345	1	1	557	0
359	18.863	28.995	1883.739	59.411	1	1	558	0
360	18.941	28.061	1883.700	59.333	1	1	559	0
361	18.624	29.542	1883.706	59.368	1	1	560	0
362	18.812	28.114	1883.690	59.389	1	1	561	0
363	18.938	28.370	1883.703	59.416	1	1	562	0
364	18.958	28.531	1883.736	59.398	1	1	563	0
365	19.277	27.631	1883.721	59.416	1	1	564	0
366	19.109	28.140	1883.747	59.362	1	1	565	0
367	18.769	29.371	1883.740	59.405	1	1	566	0
368	18.869	28.903	1883.698	59.360	1	1	567	0
369	18.995	28.756	1883.698	59.372	1	1	568	0
370	18.895	28.701	1883.724	59.421	1	1	569	0
371	18.963	28.369	1883.715	59.322	1	1	570	0
372	18.743	29.458	1883.720	59.421	1	1	571	0
373	19.176	28.741	1883.711	59.406	1	1	572	0
374	19.111	29.564	1883.697	59.378	1	1	573	0
375	19.056	29.513	1883.754	59.383	1	1	574	0
376	18.972	30.013	1883.726	59.407	1	1	575	0
377	19.014	29.208	1883.720	59.434	1	1	576	0
378	18.957	29.491	1883.703	59.387	1	1	577	0
379	19.279	29.531	1883.718	59.394	1	1	578	0
380	19.306	28.518	1883.696	59.394	1	1	579	0
381	19.328	28.985	1883.740	59.380	1	1	580	0
382	18.936	29.658	1883.726	59.392	1	1	581	0
383	19.143	29.314	1883.737	59.390	1	1	582	0
384	19.531	28.198	1883.716	59.394	1	1	583	0
385	19.171	30.215	1883.730	59.436	1	1	584	0
386	19.263	28.536	1883.728	59.384	1	1	585	0
387	19.077	29.989	1883.738	59.414	1	1	586	0
388	19.217	29.056	1883.743	59.387	1	1	587	0
389	19.118	29.194	1883.741	59.428	1	1	588	0
390	18.984	30.280	1883.725	59.363	1	1	589	0
391	19.187	28.173	1883.740	59.380	1	1	590	0
392	19.198	28.726	1883.742	59.347	1	1	591	0
393	19.194	28.956	1883.699	59.405	1	1	592	0
394	19.004	29.657	1883.770	59.435	1	1	593	0
395	19.274	28.323	1883.681	59.371	1	1	594	0
396	19.150	28.781	1883.735	59.368	1	1	595	0
397	19.062	28.393	1883.716	59.341	1	1	596	0
398	19.089	29.454	1883.698	59.415	1	1	597	0
399	19.180	29.220	1883.660	59.396	1	1	598	0
400	19.314	29.466	1883.733	59.451	1	1	599	0
401	19.280	28.926	1883.709	59.389	1	1	600	0
402	19.307	28.361	1883.690	59.446	1	1	601	0
403	19.052	28.633	1883.694	59.426	1	1	602	0
404	19.214	28.603	1883.719	59.384	1	1	603	0
405	19.303	29.657	1883.671	59.380	1	1	604	0
406	19.244	28.401	1883.699	59.383	1	1	605	0
407	18.929	30.035	1883.672	59.416	1	1	606	0
408	18.807	29.707	1883.693	59.386	1	1	607	0
409	18.872	29.524	1883.709	59.418	1	1	608	0
410	19.136	28.730	1883.665	59.373	1	1	609	0
411	19.030	29.405	1883.704	59.418	1	1	610	0
412	19.023	30.256	1883.688	59.402	1	1	611	0
413	18.877	28.716	1883.678	59.389	1	1	612	0
414	18.972	29.532	1883.697	59.397	1	1	613	0
415	19.078	29.980	1883.718	59.390	1	1	614	0
416	19.299	29.257	1883.725	59.392	1	1	615	0
417	18.984	29.959	1883.698	59.350	1	1	616	0
418	18.855	28.219	1883.713	59.382	1	1	617	0
419	19.120	29.013	1883.708	59.342	1	1	618	0
420	19.266	27.075	1883.734	59.331	1	1	619	0
421	19.258	28.134	1883.691	59.307	1	1	620	0
422	19.034	29.247	1883.699	59.357	1	1	621	0
423	18.931	29.220	1883.691	59.392	1	1	622	0
424	19.261	28.076	1883.710	59.345	1	1	623	0
425	19.142	28.725	1883.698	59.369	1	1	624	0
426	19.131	28.486	1883.705	59.306	1	1	625	0
427	18.973	30.000	1883.709	59.349	1	1	626	0
428	18.938	29.960	1883.696	59.325	1	1	627	0
429	19.262	28.702	1883.657	59.302	1	1	628	0
430	19.099	29.654	1883.709	59.342	1	1	629	0
431	18.993	28.927	1883.694	59.332	1	1	630	0
432	19.029	29.407	1883.716	59.317	1	1	631	0
433	19.368	28.354	1883.703	59.316	1	1	632	0
434	19.107	29.428	1883.685	59.258	1	1	633	0
435	19.131	29.562	1883.682	59.302	1	1	634	0
436	19.067	28.952	1883.713	59.318	1	1	635	0
437	19.060	29.193	1883.670	59.325	1	1	636	0
438	19.119	28.892	1883.676	59.306	1	1	637	0
439	19.121	29.646	1883.680	59.333	1	1	638	0
440	19.023	29.292	1883.686	59.327	1	1	639	0
441	19.065	28.804	1883.689	59.271	1	1	640	0
442	19.024	28.999	1883.693	59.313	1	1	641	0
443	19.163	29.631	1883.652	59.292	1	1	642	0
444	18.981	29.494	1883.661	59.336	1	1	643	0
445	19.136	29.208	1883.687	59.290	1	1	644	0
446	19.052	28.750	1883.671	59.324	1	1	645	0
447	19.065	29.124	1883.682	59.322	1	1	646	0
448	18.764	30.237	1883.702	59.356	1	1	647	0
449	19.070	29.085	1883.691	59.335	1	1	648	0
450	19.037	30.302	1883.678	59.348	1	1	649	0
451	19.067	29.147	1883.678	59.359	1	1	650	0
452	18.907	28.960	1883.674	59.346	1	1	651	0
453	19.041	29.020	1883.657	59.307	1	1	652	0
454	19.101	29.676	1883.675	59.316	1	1	653	0
455	19.000	28.871	1883.672	59.350	1	1	654	0
456	18.987	28.940	1883.686	59.310	1	1	655	0
457	18.864	28.656	1883.675	59.339	1	1	656	0
458	18.951	28.938	1883.688	59.376	1	1	657	0
459	18.708	29.874	1883.653	59.321	1	1	658	0
460	18.914	29.352	1883.687	59.352	1	1	659	0
461	19.097	28.426	1883.651	59.354	1	1	660	0
462	18.955	27.946	1883.677	59.388	1	1	661	0
463	18.811	29.991	1883.693	59.359	1	1	662	0
464	19.114	28.777	1883.701	59.323	1	1	663	0
465	19.119	28.259	1883.660	59.371	1	1	664	0
466	18.706	29.057	1883.698	59.339	1	1	665	0
467	18.961	29.171	1883.654	59.367	1	1	666	0
468	18.959	29.028	1883.669	59.372	1	1	667	0
469	19.152	29.114	1883.676	59.348	1	1	668	0
470	19.087	29.431	1883.720	59.353	1	1	669	0
471	19.176	28.610	1883.667	59.326	1	1	670	0
472	18.931	30.364	1883.665	59.372	1	1	671	0
473	19.060	29.483	1883.653	59.339	1	1	672	0
474	18.901	29.957	1883.659	59.340	1	1	673	0
475	18.978	29.041	1883.672	59.339	1	1	674	0
476	18.897	29.798	1883.680	59.355	1	1	675	0
477	18.945	29.424	1883.682	59.313	1	1	676	0
478	18.951	28.616	1883.686	59.346	1	1	677	0
479	18.972	30.329	1883.680	59.329	1	1	678	0
480	19.070	29.119	1883.695	59.311	1	1	679	0
481	19.088	28.786	1883.723	59.285	1	1	680	0
482	18.993	28.921	1883.660	59.302	1	1	681	0
483	19.106	29.154	1883.668	59.323	1	1	682	0
484	19.196	29.055	1883.642	59.269	1	1	683	0
485	19.096	29.870	1883.663	59.301	1	1	684	0
486	19.163	28.716	1883.679	59.342	1	1	685	0
487	19.194	29.230	1883.667	59.316	1	1	686	0
488	19.057	28.583	1883.684	59.372	1	1	687	0
489	18.875	29.205	1883.643	59.403	1	1	688	0
490	19.150	29.735	1883.667	59.333	1	1	689	0
491	19.007	29.610	1883.656	59.349	1	1	690	0
492	18.997	29.841	1883.603	59.322	1	1	691	0
493	18.945	29.611	1883.619	59.333	1	1	692	0
494	18.912	29.874	1883.676	59.363	1	1	693	0
495	19.057	28.585	1883.661	59.328	1	1	694	0
496	18.863	29.936	1883.614	59.373	1	1	695	0
497	19.093	29.411	1883.648	59.322	1	1	696	0
498	18.951	28.769	1883.626	59.357	1	1	697	0
499	19.025	28.191	1883.643	59.375	1	1	698	0
500	18.802	27.861	1883.643	59.329	1	1	699	0
501	19.143	29.180	1883.632	59.357	1	1	700	0
502	18.923	30.267	1883.648	59.358	1	1	701	0
503	19.158	29.224	1883.652	59.340	1	1	702	0
504	19.138	27.950	1883.638	59.395	1	1	703	0
505	18.772	28.736	1883.644	59.347	1	1	704	0
506	18.985	28.833	1883.694	59.358	1	1	705	0
507	19.111	28.005	1883.676	59.360	1	1	706	0
508	19.176	28.603	1883.619	59.368	1	1	707	0
509	18.820	28.359	1883.634	59.342	1	1	708	0
510	18.866	29.604	1883.674	59.424	1	1	709	0
511	18.908	30.072	1883.693	59.339	1	1	710	0
512	19.087	29.272	1883.688	59.368	1	1	711	0
513	19.144	28.860	1883.659	59.390	1	1	712	0
514	19.002	28.693	1883.660	59.346	1	1	713	0
515	19.084	29.487	1883.662	59.398	1	1	714	0
516	19.137	28.276	1883.653	59.387	1	1	715	0
