 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
1	21.897	31.694	3116.023	71.975	1	1	200	0
2	21.834	31.712	3115.997	71.955	1	1	201	0
3	21.595	31.661	3116.023	71.968	1	1	202	0
4	21.667	32.696	3115.999	71.839	1	1	203	0
5	21.674	31.688	3115.992	71.978	1	1	204	0
6	21.713	32.181	3116.000	72.036	1	1	205	0
7	21.697	32.942	3116.018	71.920	1	1	206	0
8	21.549	32.661	3116.020	72.060	1	1	207	0
9	21.560	31.943	3116.020	72.209	1	1	208	0
10	21.638	32.286	3116.034	72.131	1	1	209	0
11	21.784	32.259	3116.028	71.982	1	1	210	0
12	21.774	32.342	3116.036	72.053	1	1	211	0
13	21.714	32.805	3116.052	72.152	1	1	212	0
14	21.681	33.540	3116.027	72.059	1	1	213	0
15	21.654	33.753	3116.045	71.904	1	1	214	0
16	21.857	31.692	3116.027	72.040	1	1	215	0
17	21.631	32.975	3116.018	72.066	1	1	216	0
18	21.818	31.679	3116.003	72.224	1	1	217	0
19	21.609	32.192	3116.012	72.206	1	1	218	0
20	21.914	31.251	3116.011	72.291	1	1	219	0
21	21.597	31.972	3116.031	72.330	1	1	220	0
22	21.671	32.026	3116.024	72.143	1	1	221	0
23	21.492	32.633	3116.030	72.159	1	1	222	0
24	21.828	32.074	3116.028	72.181	1	1	223	0
25	21.785	32.089	3116.009	72.011	1	1	224	0
26	21.628	32.524	3116.045	72.031	1	1	225	0
27	21.702	31.786	3116.016	71.994	1	1	226	0
28	21.732	32.829	3116.026	72.152	1	1	227	0
29	21.677	31.985	3116.037	72.249	1	1	228	0
30	21.617	32.930	3116.008	72.082	1	1	229	0
31	21.713	32.337	3116.000	72.148	1	1	230	0
32	21.663	32.410	3116.058	72.173	1	1	231	0
33	21.616	32.780	3116.025	72.165	1	1	232	0
34	21.571	32.171	3116.076	72.164	1	1	233	0
35	21.536	32.127	3116.065	72.136	1	1	234	0
36	21.528	32.507	3116.018	72.161	1	1	235	0
37	21.524	32.381	3116.022	72.168	1	1	236	0
38	21.593	31.838	3116.029	72.170	1	1	237	0
39	21.453	31.977	3116.006	72.165	1	1	238	0
40	21.459	32.568	3116.031	72.136	1	1	239	0
41	21.534	32.777	3116.002	72.170	1	1	240	0
42	21.686	32.389	3116.007	72.169	1	1	241	0
43	21.709	31.891	3116.005	72.190	1	1	242	0
44	21.465	32.041	3116.037	72.156	1	1	243	0
45	21.462	32.224	3115.959	72.164	1	1	244	0
46	21.610	32.188	3115.997	72.151	1	1	245	0
47	21.634	32.001	3116.004	72.200	1	1	246	0
48	21.571	31.698	3115.967	72.156	1	1	247	0
49	21.564	31.430	3115.969	72.164	1	1	248	0
50	21.367	32.647	3115.965	72.179	1	1	249	0
51	21.694	31.689	3115.952	72.161	1	1	250	0
52	21.575	32.620	3116.000	72.156	1	1	251	0
53	21.510	32.490	3115.995	72.139	1	1	252	0
54	21.473	32.455	3115.939	72.124	1	1	253	0
55	21.461	32.551	3116.011	72.171	1	1	254	0
56	21.557	31.485	3115.968	72.152	1	1	255	0
57	21.703	32.258	3115.994	72.165	1	1	256	0
58	21.731	32.514	3115.967	72.184	1	1	257	0
59	21.702	32.742	3115.968	72.182	1	1	258	0
60	21.614	32.951	3116.014	72.186	1	1	259	0
61	21.608	32.837	3115.987	72.150	1	1	260	0
62	21.567	32.684	3115.981	72.212	1	1	261	0
63	21.663	31.458	3115.989	72.189	1	1	262	0
64	21.496	32.441	3115.952	72.170	1	1	263	0
65	21.521	32.883	3115.955	72.163	1	1	264	0
66	21.569	32.349	3116.009	72.185	1	1	265	0
67	21.601	32.414	3115.983	72.159	1	1	266	0
68	21.643	32.246	3115.967	72.219	1	1	267	0
69	21.670	32.036	3115.979	72.181	1	1	268	0
70	21.393	32.603	3115.961	72.184	1	1	269	0
71	21.679	32.607	3115.963	72.165	1	1	270	0
72	21.683	32.253	3115.991	72.218	1	1	271	0
73	21.511	32.481	3115.984	72.152	1	1	272	0
74	21.639	32.122	3115.965	72.194	1	1	273	0
75	21.593	32.324	3116.011	72.204	1	1	274	0
76	21.650	31.874	3115.956	72.170	1	1	275	0
77	21.550	31.381	3115.972	72.215	1	1	276	0
78	21.511	32.005	3115.938	72.178	1	1	277	0
79	21.604	32.076	3115.987	72.151	1	1	278	0
80	21.404	31.086	3115.932	72.173	1	1	279	0
81	21.550	32.014	3115.940	72.157	1	1	280	0
82	21.644	31.286	3115.970	72.190	1	1	281	0
83	21.593	32.799	3115.931	72.198	1	1	282	0
84	21.601	31.617	3115.961	72.220	1	1	283	0
85	21.432	31.823	3115.951	72.175	1	1	284	0
86	21.256	31.763	3115.950	72.192	1	1	285	0
87	21.572	31.848	3115.953	72.187	1	1	286	0
88	21.652	31.699	3115.964	72.203	1	1	287	0
89	21.520	31.771	3116.000	72.163	1	1	288	0
90	21.355	32.423	3115.988	72.180	1	1	289	0
91	21.485	32.206	3115.956	72.223	1	1	290	0
92	21.644	30.647	3115.974	72.220	1	1	291	0
93	21.534	32.146	3115.990	72.198	1	1	292	0
94	21.406	32.502	3115.966	72.186	1	1	293	0
95	21.547	31.884	3116.001	72.224	1	1	294	0
96	21.537	31.167	3115.989	72.201	1	1	295	0
97	21.615	31.191	3115.997	72.176	1	1	296	0
98	21.721	31.960	3116.004	72.198	1	1	297	0
99	21.522	32.239	3116.037	72.208	1	1	298	0
100	21.291	32.125	3116.008	72.215	1	1	299	0
101	21.745	31.453	3116.018	72.220	1	1	300	0
102	21.604	31.601	3116.028	72.233	1	1	301	0
103	21.447	31.229	3116.027	72.231	1	1	302	0
104	21.399	32.723	3116.019	72.254	1	1	303	0
105	21.602	32.089	3116.041	72.240	1	1	304	0
106	21.436	32.750	3116.017	72.227	1	1	305	0
107	21.602	31.611	3115.989	72.229	1	1	306	0
108	21.398	32.884	3116.010	72.260	1	1	307	0
109	21.437	32.581	3116.005	72.227	1	1	308	0
110	21.531	31.847	3116.016	72.227	1	1	309	0
111	21.610	31.710	3116.026	72.214	1	1	310	0
112	21.705	31.926	3116.026	72.231	1	1	311	0
113	21.612	31.533	3116.031	72.227	1	1	312	0
114	21.583	31.285	3116.019	72.247	1	1	313	0
115	21.594	32.313	3116.011	72.251	1	1	314	0
116	21.557	32.604	3116.030	72.235	1	1	315	0
117	21.651	31.229	3116.000	72.223	1	1	316	0
118	21.519	32.579	3116.005	72.185	1	1	317	0
119	21.483	30.946	3115.978	72.209	1	1	318	0
120	21.558	32.115	3115.993	72.236	1	1	319	0
121	21.412	32.301	3115.956	72.184	1	1	320	0
122	21.555	32.142	3115.961	72.209	1	1	321	0
123	21.350	32.304	3115.987	72.229	1	1	322	0
124	21.659	31.805	3115.984	72.233	1	1	323	0
125	21.592	31.691	3116.007	72.190	1	1	324	0
126	21.240	30.934	3115.990	72.184	1	1	325	0
127	21.284	32.977	3116.001	72.235	1	1	326	0
128	21.607	33.323	3115.962	72.223	1	1	327	0
129	21.688	32.212	3115.997	72.204	1	1	328	0
130	21.640	31.632	3115.971	72.206	1	1	329	0
131	21.476	32.278	3115.964	72.174	1	1	330	0
132	21.496	31.803	3115.966	72.216	1	1	331	0
133	21.402	33.333	3115.979	72.215	1	1	332	0
134	21.668	32.371	3115.952	72.201	1	1	333	0
135	21.306	32.964	3115.943	72.179	1	1	334	0
136	21.494	31.655	3115.977	72.185	1	1	335	0
137	21.373	33.243	3115.974	72.218	1	1	336	0
138	21.494	32.617	3115.967	72.191	1	1	337	0
139	21.654	31.685	3115.965	72.194	1	1	338	0
140	21.580	31.627	3115.962	72.215	1	1	339	0
141	21.341	31.263	3115.970	72.209	1	1	340	0
142	21.452	31.194	3115.973	72.218	1	1	341	0
143	21.545	31.736	3115.967	72.215	1	1	342	0
144	21.349	31.201	3115.964	72.223	1	1	343	0
145	21.255	30.818	3115.957	72.204	1	1	344	0
146	21.159	31.407	3115.980	72.231	1	1	345	0
147	21.374	32.277	3115.984	72.196	1	1	346	0
148	21.368	32.484	3115.973	72.194	1	1	347	0
149	21.522	31.599	3115.974	72.228	1	1	348	0
150	21.271	32.282	3115.986	72.200	1	1	349	0
151	21.556	31.814	3115.959	72.205	1	1	350	0
152	21.467	31.553	3115.971	72.243	1	1	351	0
153	21.337	32.086	3115.965	72.215	1	1	352	0
154	21.589	31.557	3115.955	72.228	1	1	353	0
155	21.609	32.038	3115.980	72.197	1	1	354	0
156	21.572	33.439	3115.965	72.199	1	1	355	0
157	21.517	32.114	3115.901	72.185	1	1	356	0
158	21.690	31.726	3115.916	72.224	1	1	357	0
159	21.639	31.480	3115.933	72.196	1	1	358	0
160	21.574	32.148	3115.964	72.175	1	1	359	0
161	21.639	31.480	3115.972	72.216	1	1	360	0
162	21.483	33.339	3115.958	72.178	1	1	361	0
163	21.552	32.477	3115.909	72.169	1	1	362	0
164	21.539	31.785	3115.903	72.173	1	1	363	0
165	21.596	31.663	3115.933	72.192	1	1	364	0
166	21.516	33.237	3115.930	72.158	1	1	365	0
167	21.595	32.780	3115.911	72.182	1	1	366	0
168	21.675	32.158	3115.899	72.169	1	1	367	0
169	21.670	32.193	3115.908	72.183	1	1	368	0
170	21.392	32.936	3115.903	72.175	1	1	369	0
171	21.505	32.367	3115.908	72.178	1	1	370	0
172	21.405	32.036	3115.912	72.168	1	1	371	0
173	21.544	31.904	3115.873	72.174	1	1	372	0
174	21.603	31.447	3115.912	72.220	1	1	373	0
175	21.456	31.637	3115.900	72.154	1	1	374	0
176	21.424	31.883	3115.904	72.157	1	1	375	0
177	21.545	30.306	3115.923	72.187	1	1	376	0
178	21.348	32.958	3115.904	72.159	1	1	377	0
179	21.759	31.662	3115.918	72.151	1	1	378	0
180	21.716	32.638	3115.930	72.201	1	1	379	0
181	21.527	31.401	3115.899	72.171	1	1	380	0
182	21.530	31.537	3115.911	72.190	1	1	381	0
183	21.463	30.948	3115.922	72.163	1	1	382	0
184	21.526	32.843	3115.900	72.163	1	1	383	0
185	21.742	31.477	3115.903	72.168	1	1	384	0
186	21.815	31.222	3115.919	72.177	1	1	385	0
187	21.270	33.406	3115.907	72.178	1	1	386	0
188	21.506	31.887	3115.906	72.159	1	1	387	0
189	21.684	31.452	3115.908	72.128	1	1	388	0
190	21.452	32.622	3115.880	72.157	1	1	389	0
191	21.632	30.584	3115.907	72.192	1	1	390	0
192	21.342	31.255	3115.906	72.149	1	1	391	0
193	21.573	32.000	3115.911	72.138	1	1	392	0
194	21.682	30.189	3115.891	72.159	1	1	393	0
195	21.685	32.077	3115.877	72.186	1	1	394	0
196	21.480	31.931	3115.896	72.157	1	1	395	0
197	21.776	32.326	3115.898	72.173	1	1	396	0
198	21.598	32.600	3115.899	72.203	1	1	397	0
199	21.708	32.854	3115.899	72.190	1	1	398	0
200	21.587	32.529	3115.902	72.193	1	1	399	0
201	21.571	32.811	3115.912	72.188	1	1	400	0
202	21.634	32.002	3115.884	72.211	1	1	401	0
203	21.598	31.643	3115.878	72.174	1	1	402	0
204	21.714	31.536	3115.916	72.180	1	1	403	0
205	21.421	31.908	3115.889	72.195	1	1	404	0
206	21.491	31.999	3115.900	72.172	1	1	405	0
207	21.716	31.835	3115.910	72.189	1	1	406	0
208	21.849	30.957	3115.923	72.158	1	1	407	0
209	21.395	32.753	3115.934	72.176	1	1	408	0
210	21.579	32.106	3115.934	72.159	1	1	409	0
211	21.551	33.123	3115.966	72.193	1	1	410	0
212	21.648	32.050	3115.933	72.121	1	1	411	0
213	21.647	32.373	3115.962	72.174	1	1	412	0
214	21.488	31.547	3115.987	72.153	1	1	413	0
215	21.630	32.505	3115.971	72.162	1	1	414	0
216	21.694	32.489	3115.964	72.155	1	1	415	0
217	21.507	32.670	3115.968	72.142	1	1	416	0
218	21.268	32.784	3115.930	72.174	1	1	417	0
219	21.597	31.648	3115.886	72.149	1	1	418	0
220	21.502	32.873	3115.904	72.153	1	1	419	0
221	21.649	33.159	3115.883	72.129	1	1	420	0
222	21.571	31.858	3115.902	72.175	1	1	421	0
223	21.551	31.852	3115.888	72.167	1	1	422	0
224	21.413	31.650	3115.867	72.129	1	1	423	0
225	21.479	32.888	3115.867	72.154	1	1	424	0
