 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
1	20.008	28.774	1637.407	60.954	1	1	200	0
2	20.053	29.219	1637.395	61.003	1	1	201	0
3	19.772	28.225	1637.406	60.983	1	1	202	0
4	19.822	28.313	1637.447	60.827	1	1	203	0
5	19.854	28.861	1637.457	60.986	1	1	204	0
6	19.949	29.072	1637.420	61.077	1	1	205	0
7	19.827	27.642	1637.466	60.939	1	1	206	0
8	19.881	28.171	1637.447	61.060	1	1	207	0
9	19.887	28.764	1637.467	61.153	1	1	208	0
10	19.763	28.940	1637.463	61.127	1	1	209	0
11	19.949	27.964	1637.450	60.992	1	1	210	0
12	19.918	29.003	1637.447	61.044	1	1	211	0
13	19.917	29.170	1637.477	61.166	1	1	212	0
14	19.836	29.163	1637.446	61.062	1	1	213	0
15	20.033	29.376	1637.472	60.878	1	1	214	0
16	19.816	29.642	1637.492	61.027	1	1	215	0
17	19.710	29.510	1637.498	61.088	1	1	216	0
18	19.974	28.250	1637.477	61.185	1	1	217	0
19	19.821	29.602	1637.496	61.164	1	1	218	0
20	20.069	28.462	1637.497	61.243	1	1	219	0
21	19.956	28.550	1637.491	61.276	1	1	220	0
22	19.818	30.111	1637.551	61.162	1	1	221	0
23	19.902	29.776	1637.599	61.118	1	1	222	0
24	20.105	28.497	1637.500	61.166	1	1	223	0
25	19.982	28.347	1637.568	61.036	1	1	224	0
26	19.910	28.908	1637.512	60.980	1	1	225	0
27	20.046	28.011	1637.542	60.984	1	1	226	0
28	19.839	29.622	1637.527	61.073	1	1	227	0
29	20.044	29.304	1637.548	61.195	1	1	228	0
30	20.143	28.998	1637.476	61.082	1	1	229	0
31	19.763	29.579	1637.510	61.103	1	1	230	0
32	20.067	28.794	1637.488	61.119	1	1	231	0
33	19.839	28.187	1637.466	61.162	1	1	232	0
34	19.601	29.405	1637.458	61.124	1	1	233	0
35	19.827	28.920	1637.508	61.132	1	1	234	0
36	19.975	28.716	1637.477	61.169	1	1	235	0
37	19.910	29.384	1637.497	61.182	1	1	236	0
38	19.655	28.983	1637.448	61.155	1	1	237	0
39	19.680	28.632	1637.456	61.161	1	1	238	0
40	19.831	28.724	1637.486	61.137	1	1	239	0
41	19.790	28.880	1637.420	61.149	1	1	240	0
42	19.819	28.976	1637.470	61.129	1	1	241	0
43	19.678	29.761	1637.432	61.159	1	1	242	0
44	19.735	28.678	1637.468	61.154	1	1	243	0
45	19.364	29.974	1637.402	61.167	1	1	244	0
46	19.567	29.984	1637.442	61.176	1	1	245	0
47	19.639	29.428	1637.431	61.160	1	1	246	0
48	19.832	28.550	1637.400	61.157	1	1	247	0
49	19.833	28.710	1637.429	61.154	1	1	248	0
50	19.719	29.438	1637.427	61.180	1	1	249	0
51	19.749	29.207	1637.443	61.128	1	1	250	0
52	19.766	28.917	1637.459	61.154	1	1	251	0
53	19.680	28.786	1637.466	61.127	1	1	252	0
54	19.637	29.278	1637.425	61.168	1	1	253	0
55	19.843	27.355	1637.392	61.156	1	1	254	0
56	19.772	29.023	1637.409	61.146	1	1	255	0
57	19.750	29.514	1637.441	61.157	1	1	256	0
58	19.670	29.182	1637.442	61.178	1	1	257	0
59	19.870	28.417	1637.436	61.189	1	1	258	0
60	19.945	28.473	1637.454	61.187	1	1	259	0
61	19.864	29.420	1637.444	61.113	1	1	260	0
62	19.711	29.178	1637.427	61.166	1	1	261	0
63	19.782	28.306	1637.430	61.187	1	1	262	0
64	19.933	29.044	1637.405	61.170	1	1	263	0
65	19.842	28.798	1637.424	61.159	1	1	264	0
66	19.782	29.742	1637.391	61.161	1	1	265	0
67	19.945	28.947	1637.426	61.193	1	1	266	0
68	19.800	28.959	1637.363	61.187	1	1	267	0
69	19.830	27.610	1637.393	61.139	1	1	268	0
70	19.735	29.466	1637.390	61.186	1	1	269	0
71	19.856	27.893	1637.457	61.202	1	1	270	0
72	19.836	28.364	1637.431	61.179	1	1	271	0
73	19.713	29.482	1637.402	61.147	1	1	272	0
74	19.619	29.104	1637.386	61.174	1	1	273	0
75	19.681	29.416	1637.424	61.180	1	1	274	0
76	19.701	28.938	1637.414	61.160	1	1	275	0
77	19.762	28.780	1637.370	61.157	1	1	276	0
78	19.606	28.720	1637.393	61.132	1	1	277	0
79	19.578	28.309	1637.400	61.161	1	1	278	0
80	19.626	28.570	1637.410	61.154	1	1	279	0
81	19.848	28.273	1637.415	61.133	1	1	280	0
82	19.688	29.362	1637.404	61.176	1	1	281	0
83	19.505	28.875	1637.438	61.181	1	1	282	0
84	19.793	29.022	1637.419	61.194	1	1	283	0
85	19.623	28.275	1637.427	61.152	1	1	284	0
86	19.770	28.876	1637.372	61.176	1	1	285	0
87	19.699	29.591	1637.413	61.155	1	1	286	0
88	19.760	29.276	1637.434	61.185	1	1	287	0
89	19.816	28.525	1637.467	61.149	1	1	288	0
90	19.621	29.245	1637.427	61.148	1	1	289	0
91	19.623	28.589	1637.385	61.168	1	1	290	0
92	19.818	28.026	1637.360	61.174	1	1	291	0
93	19.834	28.854	1637.416	61.163	1	1	292	0
94	19.799	29.607	1637.370	61.176	1	1	293	0
95	19.743	28.610	1637.378	61.179	1	1	294	0
96	19.587	28.396	1637.396	61.162	1	1	295	0
97	19.807	27.632	1637.398	61.157	1	1	296	0
98	19.668	29.041	1637.418	61.190	1	1	297	0
99	19.819	30.089	1637.414	61.185	1	1	298	0
100	19.583	29.224	1637.460	61.177	1	1	299	0
101	19.483	29.211	1637.436	61.179	1	1	300	0
102	19.685	28.909	1637.448	61.172	1	1	301	0
103	19.707	28.892	1637.440	61.184	1	1	302	0
104	19.813	28.865	1637.475	61.192	1	1	303	0
105	19.863	28.475	1637.449	61.203	1	1	304	0
106	19.823	28.948	1637.496	61.216	1	1	305	0
107	19.822	28.795	1637.442	61.183	1	1	306	0
108	20.078	27.916	1637.489	61.217	1	1	307	0
109	19.743	28.771	1637.442	61.238	1	1	308	0
110	19.990	29.239	1637.447	61.227	1	1	309	0
111	19.941	29.143	1637.431	61.221	1	1	310	0
112	19.870	27.784	1637.405	61.222	1	1	311	0
113	19.556	29.116	1637.444	61.223	1	1	312	0
114	19.722	27.986	1637.462	61.215	1	1	313	0
115	19.702	29.730	1637.447	61.188	1	1	314	0
116	19.907	28.610	1637.428	61.190	1	1	315	0
117	20.060	27.571	1637.457	61.205	1	1	316	0
118	19.867	28.605	1637.457	61.180	1	1	317	0
119	19.812	28.869	1637.427	61.193	1	1	318	0
120	19.797	28.029	1637.403	61.201	1	1	319	0
121	19.922	28.329	1637.388	61.204	1	1	320	0
122	19.922	28.655	1637.445	61.207	1	1	321	0
123	20.013	29.055	1637.417	61.174	1	1	322	0
124	19.870	28.737	1637.424	61.163	1	1	323	0
125	19.751	27.273	1637.387	61.196	1	1	324	0
126	19.586	29.038	1637.417	61.158	1	1	325	0
127	19.897	27.729	1637.437	61.175	1	1	326	0
128	19.864	28.301	1637.405	61.157	1	1	327	0
129	19.763	28.613	1637.380	61.189	1	1	328	0
130	19.626	28.246	1637.382	61.173	1	1	329	0
131	19.585	28.251	1637.396	61.130	1	1	330	0
132	19.594	28.817	1637.418	61.169	1	1	331	0
133	19.675	29.142	1637.378	61.177	1	1	332	0
134	19.948	28.926	1637.428	61.142	1	1	333	0
135	19.787	27.791	1637.374	61.171	1	1	334	0
136	19.867	28.594	1637.343	61.163	1	1	335	0
137	19.663	29.072	1637.385	61.148	1	1	336	0
138	19.841	28.956	1637.373	61.148	1	1	337	0
139	19.694	29.629	1637.346	61.178	1	1	338	0
140	19.690	28.542	1637.362	61.158	1	1	339	0
141	19.513	28.651	1637.343	61.190	1	1	340	0
142	19.542	28.106	1637.397	61.118	1	1	341	0
143	19.435	28.783	1637.371	61.178	1	1	342	0
144	19.626	28.250	1637.396	61.165	1	1	343	0
145	19.561	27.954	1637.343	61.147	1	1	344	0
146	19.427	28.050	1637.390	61.164	1	1	345	0
147	19.659	27.667	1637.342	61.162	1	1	346	0
148	19.606	29.682	1637.403	61.157	1	1	347	0
149	19.623	28.746	1637.356	61.126	1	1	348	0
150	19.615	29.129	1637.374	61.146	1	1	349	0
151	19.653	28.986	1637.322	61.131	1	1	350	0
152	19.584	29.533	1637.350	61.139	1	1	351	0
153	19.667	29.042	1637.374	61.169	1	1	352	0
154	19.517	29.414	1637.358	61.137	1	1	353	0
155	19.499	29.397	1637.333	61.161	1	1	354	0
156	19.634	28.345	1637.367	61.145	1	1	355	0
157	19.794	29.008	1637.350	61.147	1	1	356	0
158	19.745	28.597	1637.406	61.158	1	1	357	0
159	19.852	28.236	1637.353	61.145	1	1	358	0
160	19.872	28.079	1637.380	61.139	1	1	359	0
161	19.810	29.357	1637.324	61.144	1	1	360	0
162	19.916	29.010	1637.369	61.155	1	1	361	0
163	19.539	29.246	1637.377	61.168	1	1	362	0
164	19.650	29.649	1637.331	61.142	1	1	363	0
165	19.743	29.406	1637.350	61.152	1	1	364	0
166	19.784	28.128	1637.319	61.141	1	1	365	0
167	19.787	29.698	1637.358	61.150	1	1	366	0
168	19.799	28.167	1637.335	61.160	1	1	367	0
169	19.699	28.954	1637.347	61.193	1	1	368	0
170	19.795	28.997	1637.338	61.161	1	1	369	0
171	19.567	29.025	1637.377	61.173	1	1	370	0
172	19.831	29.514	1637.361	61.179	1	1	371	0
173	19.812	29.659	1637.300	61.169	1	1	372	0
174	19.917	28.840	1637.328	61.158	1	1	373	0
175	19.630	29.016	1637.345	61.154	1	1	374	0
176	19.594	28.972	1637.340	61.146	1	1	375	0
177	19.730	28.547	1637.306	61.166	1	1	376	0
178	19.643	29.385	1637.327	61.147	1	1	377	0
179	19.842	29.429	1637.308	61.150	1	1	378	0
180	19.810	28.722	1637.323	61.115	1	1	379	0
181	19.717	29.129	1637.351	61.128	1	1	380	0
182	19.730	28.547	1637.310	61.136	1	1	381	0
183	19.609	28.694	1637.325	61.127	1	1	382	0
184	19.608	28.544	1637.279	61.109	1	1	383	0
185	19.652	29.473	1637.321	61.145	1	1	384	0
186	19.514	28.487	1637.352	61.168	1	1	385	0
187	19.702	28.288	1637.352	61.119	1	1	386	0
188	19.666	28.893	1637.328	61.162	1	1	387	0
189	19.716	28.974	1637.309	61.153	1	1	388	0
190	19.553	29.452	1637.302	61.156	1	1	389	0
191	19.644	28.901	1637.329	61.163	1	1	390	0
192	19.751	28.701	1637.289	61.128	1	1	391	0
193	19.648	29.508	1637.314	61.147	1	1	392	0
194	19.648	28.713	1637.311	61.136	1	1	393	0
195	19.752	28.541	1637.366	61.168	1	1	394	0
196	19.726	29.380	1637.322	61.144	1	1	395	0
197	19.705	29.698	1637.279	61.152	1	1	396	0
198	19.751	29.499	1637.325	61.186	1	1	397	0
199	19.682	29.403	1637.338	61.185	1	1	398	0
200	19.763	28.773	1637.332	61.173	1	1	399	0
201	20.019	28.841	1637.348	61.142	1	1	400	0
202	19.717	28.813	1637.316	61.166	1	1	401	0
203	19.741	28.629	1637.351	61.235	1	1	402	0
204	19.602	30.031	1637.384	61.173	1	1	403	0
205	19.634	28.508	1637.423	61.151	1	1	404	0
206	19.542	29.382	1637.402	61.135	1	1	405	0
207	19.826	29.873	1637.378	61.179	1	1	406	0
208	19.671	28.856	1637.413	61.146	1	1	407	0
209	20.030	28.281	1637.430	61.150	1	1	408	0
210	19.640	28.938	1637.368	61.121	1	1	409	0
211	19.778	28.812	1637.353	61.126	1	1	410	0
212	19.692	29.322	1637.312	61.162	1	1	411	0
213	19.882	28.951	1637.288	61.157	1	1	412	0
214	19.816	29.155	1637.323	61.173	1	1	413	0
215	19.879	28.977	1637.290	61.155	1	1	414	0
216	19.909	29.219	1637.283	61.176	1	1	415	0
217	19.661	29.566	1637.301	61.154	1	1	416	0
218	19.496	28.940	1637.301	61.146	1	1	417	0
219	19.813	28.220	1637.373	61.181	1	1	418	0
220	19.740	29.745	1637.338	61.154	1	1	419	0
221	19.588	29.340	1637.309	61.170	1	1	420	0
