 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
125	26.288	67.535	2065.624	111.703	1	1	324	0
126	26.028	67.812	2065.622	111.692	1	1	325	0
127	26.672	65.495	2065.608	111.706	1	1	326	0
128	26.387	68.520	2065.622	111.699	1	1	327	0
129	26.457	67.011	2065.629	111.702	1	1	328	0
130	26.314	68.126	2065.618	111.716	1	1	329	0
131	26.265	66.762	2065.612	111.697	1	1	330	0
132	26.521	67.792	2065.587	111.686	1	1	331	0
133	26.406	68.052	2065.592	111.703	1	1	332	0
134	26.390	69.450	2065.621	111.710	1	1	333	0
135	26.269	66.727	2065.603	111.710	1	1	334	0
136	26.284	66.459	2065.595	111.692	1	1	335	0
137	26.257	68.256	2065.606	111.704	1	1	336	0
138	26.350	68.018	2065.580	111.678	1	1	337	0
139	26.213	70.045	2065.571	111.692	1	1	338	0
140	26.180	67.428	2065.573	111.707	1	1	339	0
141	26.242	65.991	2065.572	111.692	1	1	340	0
142	26.102	65.649	2065.574	111.682	1	1	341	0
143	26.307	67.078	2065.585	111.681	1	1	342	0
144	25.942	67.373	2065.595	111.678	1	1	343	0
145	26.340	66.813	2065.604	111.674	1	1	344	0
146	26.154	65.960	2065.591	111.690	1	1	345	0
147	26.032	67.311	2065.599	111.672	1	1	346	0
148	26.293	67.186	2065.591	111.673	1	1	347	0
149	26.390	66.177	2065.582	111.656	1	1	348	0
150	26.362	67.669	2065.578	111.650	1	1	349	0
151	26.273	66.706	2065.604	111.659	1	1	350	0
152	26.238	65.287	2065.608	111.642	1	1	351	0
153	26.316	66.056	2065.593	111.635	1	1	352	0
154	26.424	66.806	2065.582	111.639	1	1	353	0
155	26.390	68.404	2065.565	111.630	1	1	354	0
156	26.138	67.980	2065.556	111.627	1	1	355	0
157	26.379	67.799	2065.591	111.614	1	1	356	0
158	26.633	67.091	2065.560	111.619	1	1	357	0
159	26.491	67.884	2065.562	111.616	1	1	358	0
160	26.616	66.586	2065.577	111.618	1	1	359	0
161	26.565	67.939	2065.555	111.622	1	1	360	0
162	26.544	67.314	2065.547	111.609	1	1	361	0
163	26.521	66.690	2065.549	111.623	1	1	362	0
164	26.687	67.358	2065.553	111.621	1	1	363	0
165	26.503	67.522	2065.557	111.626	1	1	364	0
166	26.521	67.707	2065.550	111.635	1	1	365	0
167	26.313	68.475	2065.554	111.654	1	1	366	0
168	26.600	67.827	2065.538	111.666	1	1	367	0
169	26.705	66.367	2065.574	111.657	1	1	368	0
170	26.479	67.655	2065.551	111.650	1	1	369	0
171	26.341	66.494	2065.568	111.659	1	1	370	0
172	26.383	67.286	2065.545	111.663	1	1	371	0
173	26.784	66.861	2065.556	111.662	1	1	372	0
174	26.464	67.928	2065.565	111.659	1	1	373	0
175	26.531	68.519	2065.561	111.671	1	1	374	0
176	26.363	66.962	2065.553	111.677	1	1	375	0
177	26.204	67.729	2065.544	111.673	1	1	376	0
178	26.257	67.953	2065.554	111.673	1	1	377	0
179	26.445	67.279	2065.537	111.667	1	1	378	0
180	26.644	66.845	2065.534	111.673	1	1	379	0
181	26.389	67.242	2065.520	111.674	1	1	380	0
182	26.364	66.796	2065.540	111.666	1	1	381	0
183	26.449	66.610	2065.554	111.684	1	1	382	0
184	26.319	67.627	2065.542	111.691	1	1	383	0
185	26.409	68.043	2065.539	111.688	1	1	384	0
186	26.480	66.682	2065.564	111.691	1	1	385	0
187	26.288	66.114	2065.541	111.688	1	1	386	0
188	26.475	66.731	2065.526	111.703	1	1	387	0
189	26.655	66.122	2065.538	111.680	1	1	388	0
190	26.291	68.800	2065.527	111.690	1	1	389	0
191	26.486	66.642	2065.527	111.694	1	1	390	0
192	26.053	66.684	2065.512	111.680	1	1	391	0
193	26.443	67.941	2065.523	111.682	1	1	392	0
194	26.464	67.451	2065.523	111.686	1	1	393	0
195	26.660	67.679	2065.523	111.687	1	1	394	0
196	26.485	67.442	2065.542	111.690	1	1	395	0
197	26.460	68.925	2065.518	111.679	1	1	396	0
198	26.529	67.742	2065.525	111.676	1	1	397	0
199	26.528	68.146	2065.537	111.683	1	1	398	0
200	26.502	67.634	2065.534	111.658	1	1	399	0
201	26.533	67.554	2065.524	111.667	1	1	400	0
202	26.384	68.237	2065.545	111.656	1	1	401	0
203	26.390	68.667	2065.555	111.676	1	1	402	0
204	26.325	68.541	2065.549	111.660	1	1	403	0
205	26.522	68.108	2065.568	111.666	1	1	404	0
206	26.478	67.882	2065.562	111.652	1	1	405	0
207	26.544	66.254	2065.553	111.658	1	1	406	0
208	26.755	66.933	2065.547	111.669	1	1	407	0
209	26.588	67.437	2065.542	111.686	1	1	408	0
210	26.273	68.305	2065.555	111.678	1	1	409	0
211	26.328	67.233	2065.598	111.680	1	1	410	0
212	26.685	67.313	2065.579	111.710	1	1	411	0
213	26.352	67.686	2065.563	111.697	1	1	412	0
214	26.511	67.082	2065.542	111.673	1	1	413	0
215	26.341	68.097	2065.518	111.671	1	1	414	0
216	26.593	67.246	2065.511	111.660	1	1	415	0
217	26.289	67.230	2065.523	111.663	1	1	416	0
218	26.267	67.250	2065.482	111.658	1	1	417	0
219	26.198	67.789	2065.477	111.648	1	1	418	0
220	26.616	67.227	2065.498	111.662	1	1	419	0
221	26.457	68.217	2065.501	111.641	1	1	420	0
222	26.363	67.614	2065.493	111.660	1	1	421	0
223	26.045	66.909	2065.487	111.657	1	1	422	0
224	26.439	66.863	2065.488	111.644	1	1	423	0
225	26.263	68.553	2065.502	111.652	1	1	424	0
226	26.500	67.339	2065.499	111.661	1	1	425	0
227	26.463	67.782	2065.513	111.660	1	1	426	0
228	26.532	65.494	2065.513	111.652	1	1	427	0
229	26.246	67.887	2065.516	111.655	1	1	428	0
230	26.391	68.193	2065.516	111.647	1	1	429	0
231	26.452	67.396	2065.508	111.649	1	1	430	0
232	26.455	67.693	2065.493	111.641	1	1	431	0
233	26.282	66.652	2065.513	111.649	1	1	432	0
234	26.579	65.606	2065.511	111.647	1	1	433	0
235	26.476	68.009	2065.493	111.649	1	1	434	0
236	26.465	67.621	2065.489	111.635	1	1	435	0
237	26.536	67.544	2065.484	111.647	1	1	436	0
238	26.567	66.082	2065.495	111.650	1	1	437	0
239	26.629	67.348	2065.502	111.629	1	1	438	0
240	26.499	67.350	2065.487	111.638	1	1	439	0
241	26.357	68.463	2065.482	111.636	1	1	440	0
242	26.761	67.215	2065.491	111.654	1	1	441	0
243	26.561	67.986	2065.485	111.650	1	1	442	0
244	26.607	66.664	2065.483	111.666	1	1	443	0
245	26.719	67.866	2065.469	111.681	1	1	444	0
246	26.544	69.387	2065.495	111.689	1	1	445	0
247	26.600	67.195	2065.490	111.657	1	1	446	0
248	26.747	67.000	2065.497	111.684	1	1	447	0
249	26.317	68.292	2065.497	111.659	1	1	448	0
250	26.476	68.809	2065.481	111.652	1	1	449	0
251	26.669	65.703	2065.493	111.647	1	1	450	0
252	26.621	67.989	2065.481	111.661	1	1	451	0
253	26.904	66.412	2065.531	111.646	1	1	452	0
254	26.473	68.190	2065.503	111.632	1	1	453	0
255	26.429	68.369	2065.527	111.650	1	1	454	0
256	26.369	67.409	2065.510	111.639	1	1	455	0
257	26.686	66.845	2065.516	111.639	1	1	456	0
258	26.518	66.717	2065.515	111.644	1	1	457	0
259	26.540	67.820	2065.511	111.651	1	1	458	0
260	26.559	67.361	2065.507	111.647	1	1	459	0
261	26.789	67.789	2065.518	111.628	1	1	460	0
262	26.521	67.394	2065.524	111.641	1	1	461	0
263	26.501	67.172	2065.533	111.634	1	1	462	0
264	26.371	67.397	2065.507	111.630	1	1	463	0
265	26.691	67.017	2065.514	111.630	1	1	464	0
266	26.566	67.300	2065.529	111.636	1	1	465	0
267	26.510	67.576	2065.527	111.630	1	1	466	0
268	26.136	67.682	2065.549	111.629	1	1	467	0
269	26.237	67.163	2065.544	111.615	1	1	468	0
270	26.690	66.970	2065.544	111.617	1	1	469	0
271	26.552	66.823	2065.547	111.620	1	1	470	0
272	26.673	67.733	2065.577	111.623	1	1	471	0
273	26.488	66.951	2065.536	111.632	1	1	472	0
274	26.357	67.234	2065.523	111.630	1	1	473	0
275	26.395	68.063	2065.502	111.629	1	1	474	0
276	26.365	67.919	2065.513	111.641	1	1	475	0
277	26.378	68.772	2065.506	111.645	1	1	476	0
278	26.406	67.601	2065.492	111.638	1	1	477	0
279	26.292	67.540	2065.476	111.630	1	1	478	0
280	26.693	66.474	2065.485	111.642	1	1	479	0
281	26.807	67.337	2065.489	111.630	1	1	480	0
282	26.574	66.506	2065.495	111.631	1	1	481	0
283	26.385	66.652	2065.479	111.646	1	1	482	0
284	26.349	68.364	2065.481	111.644	1	1	483	0
285	26.517	68.007	2065.494	111.635	1	1	484	0
286	26.803	67.842	2065.506	111.625	1	1	485	0
287	26.547	68.464	2065.499	111.633	1	1	486	0
288	26.578	67.525	2065.520	111.633	1	1	487	0
289	26.599	67.205	2065.513	111.640	1	1	488	0
290	26.699	68.493	2065.514	111.650	1	1	489	0
291	26.688	67.472	2065.504	111.629	1	1	490	0
292	26.555	67.876	2065.483	111.645	1	1	491	0
293	26.586	68.578	2065.505	111.646	1	1	492	0
294	26.667	67.634	2065.501	111.632	1	1	493	0
295	26.559	67.518	2065.508	111.647	1	1	494	0
296	26.574	68.045	2065.475	111.635	1	1	495	0
297	26.421	69.397	2065.492	111.643	1	1	496	0
298	26.644	66.866	2065.467	111.620	1	1	497	0
299	26.377	67.669	2065.477	111.627	1	1	498	0
300	26.717	67.567	2065.470	111.622	1	1	499	0
301	26.352	68.821	2065.481	111.618	1	1	500	0
302	26.582	69.260	2065.473	111.632	1	1	501	0
303	26.742	67.218	2065.464	111.609	1	1	502	0
304	26.604	67.013	2065.485	111.639	1	1	503	0
305	26.480	68.360	2065.463	111.619	1	1	504	0
306	26.553	67.095	2065.476	111.623	1	1	505	0
307	26.748	68.601	2065.483	111.629	1	1	506	0
308	26.327	67.003	2065.465	111.617	1	1	507	0
309	26.726	67.022	2065.481	111.615	1	1	508	0
310	26.583	67.866	2065.492	111.612	1	1	509	0
311	26.622	67.672	2065.485	111.612	1	1	510	0
312	26.510	66.835	2065.496	111.606	1	1	511	0
313	26.665	68.009	2065.511	111.597	1	1	512	0
314	26.189	68.175	2065.517	111.602	1	1	513	0
315	26.338	68.131	2065.513	111.598	1	1	514	0
316	26.276	68.343	2065.497	111.587	1	1	515	0
317	26.559	67.412	2065.496	111.607	1	1	516	0
318	26.541	67.357	2065.469	111.581	1	1	517	0
319	26.120	67.289	2065.484	111.594	1	1	518	0
320	26.517	65.988	2065.486	111.609	1	1	519	0
321	26.534	67.886	2065.488	111.594	1	1	520	0
322	26.815	66.207	2065.511	111.611	1	1	521	0
323	26.463	67.481	2065.496	111.579	1	1	522	0
324	26.278	67.965	2065.489	111.601	1	1	523	0
325	26.569	66.211	2065.490	111.597	1	1	524	0
326	26.482	67.180	2065.460	111.586	1	1	525	0
327	26.731	66.505	2065.496	111.573	1	1	526	0
328	26.802	67.267	2065.475	111.593	1	1	527	0
329	26.278	66.692	2065.480	111.595	1	1	528	0
330	26.284	67.480	2065.492	111.598	1	1	529	0
331	26.751	66.544	2065.483	111.579	1	1	530	0
332	26.442	67.810	2065.468	111.597	1	1	531	0
333	26.725	67.191	2065.480	111.594	1	1	532	0
334	26.441	67.854	2065.486	111.595	1	1	533	0
335	26.771	67.822	2065.491	111.599	1	1	534	0
336	26.620	68.488	2065.481	111.585	1	1	535	0
337	26.576	68.237	2065.470	111.604	1	1	536	0
338	26.541	68.946	2065.481	111.598	1	1	537	0
339	26.454	67.715	2065.468	111.602	1	1	538	0
340	26.509	67.801	2065.475	111.596	1	1	539	0
341	26.480	68.349	2065.466	111.593	1	1	540	0
342	26.598	67.586	2065.476	111.607	1	1	541	0
343	26.720	67.072	2065.465	111.614	1	1	542	0
344	26.244	68.394	2065.474	111.611	1	1	543	0
345	26.579	68.542	2065.472	111.622	1	1	544	0
346	26.573	68.588	2065.462	111.617	1	1	545	0
347	26.586	67.798	2065.446	111.623	1	1	546	0
348	26.457	68.850	2065.463	111.610	1	1	547	0
349	26.777	67.578	2065.459	111.630	1	1	548	0
350	26.679	67.872	2065.442	111.622	1	1	549	0
351	26.689	67.147	2065.472	111.625	1	1	550	0
352	26.852	67.310	2065.470	111.623	1	1	551	0
353	26.826	67.515	2065.446	111.647	1	1	552	0
354	26.698	67.081	2065.459	111.633	1	1	553	0
355	26.411	67.095	2065.458	111.634	1	1	554	0
356	26.093	67.661	2065.465	111.625	1	1	555	0
357	26.502	67.014	2065.478	111.636	1	1	556	0
358	26.343	68.481	2065.455	111.644	1	1	557	0
359	26.298	67.178	2065.466	111.620	1	1	558	0
360	26.048	66.732	2065.480	111.641	1	1	559	0
361	26.032	66.447	2065.476	111.654	1	1	560	0
362	26.141	67.179	2065.494	111.633	1	1	561	0
363	26.707	65.093	2065.478	111.647	1	1	562	0
364	26.584	66.690	2065.486	111.627	1	1	563	0
365	26.431	67.250	2065.465	111.622	1	1	564	0
366	26.349	67.572	2065.471	111.622	1	1	565	0
367	26.241	65.547	2065.460	111.623	1	1	566	0
368	26.228	67.082	2065.492	111.604	1	1	567	0
369	26.574	65.697	2065.475	111.606	1	1	568	0
370	26.486	66.665	2065.465	111.613	1	1	569	0
371	26.330	66.930	2065.471	111.600	1	1	570	0
372	26.316	65.806	2065.483	111.611	1	1	571	0
373	26.307	67.579	2065.487	111.615	1	1	572	0
374	26.764	67.204	2065.463	111.624	1	1	573	0
375	26.390	67.943	2065.493	111.634	1	1	574	0
376	26.539	67.209	2065.467	111.612	1	1	575	0
377	26.411	65.215	2065.497	111.610	1	1	576	0
378	26.450	67.259	2065.510	111.620	1	1	577	0
379	26.399	68.024	2065.497	111.614	1	1	578	0
380	26.664	67.340	2065.503	111.619	1	1	579	0
381	26.365	68.872	2065.529	111.619	1	1	580	0
382	26.576	67.232	2065.493	111.617	1	1	581	0
383	26.724	67.345	2065.509	111.624	1	1	582	0
384	26.573	66.446	2065.532	111.632	1	1	583	0
385	26.733	66.840	2065.557	111.622	1	1	584	0
386	26.409	67.623	2065.540	111.625	1	1	585	0
387	26.334	68.631	2065.536	111.639	1	1	586	0
388	26.396	68.844	2065.542	111.638	1	1	587	0
389	26.531	66.930	2065.542	111.642	1	1	588	0
390	26.729	66.983	2065.526	111.646	1	1	589	0
391	26.497	68.044	2065.554	111.619	1	1	590	0
392	26.679	67.534	2065.539	111.621	1	1	591	0
393	26.661	67.676	2065.538	111.617	1	1	592	0
394	26.704	67.344	2065.525	111.616	1	1	593	0
395	26.444	66.980	2065.534	111.612	1	1	594	0
396	26.765	67.351	2065.504	111.612	1	1	595	0
397	26.457	67.406	2065.503	111.615	1	1	596	0
398	26.540	67.991	2065.505	111.605	1	1	597	0
399	26.588	68.309	2065.484	111.625	1	1	598	0
400	26.500	68.786	2065.477	111.609	1	1	599	0
401	26.685	66.858	2065.483	111.608	1	1	600	0
402	26.593	67.903	2065.469	111.626	1	1	601	0
403	26.475	67.545	2065.486	111.613	1	1	602	0
404	26.234	68.047	2065.468	111.624	1	1	603	0
405	26.494	67.081	2065.477	111.609	1	1	604	0
406	26.664	67.818	2065.487	111.627	1	1	605	0
407	26.485	68.264	2065.488	111.623	1	1	606	0
408	26.513	65.492	2065.491	111.613	1	1	607	0
409	26.580	66.722	2065.507	111.620	1	1	608	0
410	26.526	66.501	2065.529	111.606	1	1	609	0
411	26.486	67.978	2065.520	111.622	1	1	610	0
412	26.571	67.113	2065.504	111.588	1	1	611	0
413	26.230	67.065	2065.471	111.635	1	1	612	0
414	26.279	66.842	2065.471	111.620	1	1	613	0
415	26.501	68.778	2065.467	111.630	1	1	614	0
416	26.729	67.792	2065.467	111.623	1	1	615	0
417	26.482	67.488	2065.466	111.632	1	1	616	0
418	26.373	66.752	2065.465	111.611	1	1	617	0
419	26.375	66.142	2065.478	111.619	1	1	618	0
420	26.553	67.627	2065.464	111.628	1	1	619	0
421	26.389	67.000	2065.457	111.631	1	1	620	0
422	26.185	67.150	2065.476	111.626	1	1	621	0
423	26.262	67.294	2065.474	111.642	1	1	622	0
424	26.398	67.824	2065.477	111.634	1	1	623	0
425	26.396	66.882	2065.477	111.634	1	1	624	0
426	26.422	66.585	2065.461	111.646	1	1	625	0
427	26.731	66.817	2065.486	111.645	1	1	626	0
428	26.579	66.725	2065.490	111.660	1	1	627	0
429	26.443	67.788	2065.494	111.652	1	1	628	0
430	26.823	67.054	2065.478	111.654	1	1	629	0
431	26.613	67.096	2065.491	111.662	1	1	630	0
432	26.465	68.154	2065.486	111.641	1	1	631	0
433	26.469	66.537	2065.469	111.655	1	1	632	0
434	26.388	68.065	2065.465	111.648	1	1	633	0
435	26.537	68.644	2065.499	111.652	1	1	634	0
436	26.425	67.997	2065.476	111.647	1	1	635	0
437	26.364	67.458	2065.456	111.658	1	1	636	0
438	26.485	67.146	2065.478	111.649	1	1	637	0
439	26.406	68.242	2065.471	111.653	1	1	638	0
440	26.461	67.238	2065.454	111.634	1	1	639	0
441	26.373	68.025	2065.444	111.640	1	1	640	0
442	26.303	68.257	2065.454	111.639	1	1	641	0
443	26.606	67.799	2065.461	111.651	1	1	642	0
444	26.639	67.063	2065.447	111.645	1	1	643	0
445	26.857	67.433	2065.454	111.635	1	1	644	0
446	26.447	67.130	2065.440	111.641	1	1	645	0
447	26.351	68.106	2065.432	111.638	1	1	646	0
448	26.439	66.778	2065.415	111.627	1	1	647	0
449	26.421	68.294	2065.429	111.633	1	1	648	0
450	26.464	68.486	2065.435	111.614	1	1	649	0
451	26.290	68.516	2065.446	111.629	1	1	650	0
452	26.162	67.130	2065.430	111.612	1	1	651	0
453	26.357	67.683	2065.444	111.605	1	1	652	0
454	26.358	67.676	2065.439	111.602	1	1	653	0
455	26.475	67.550	2065.459	111.607	1	1	654	0
456	26.409	66.522	2065.450	111.611	1	1	655	0
457	26.129	66.583	2065.460	111.606	1	1	656	0
458	26.420	66.866	2065.442	111.620	1	1	657	0
459	26.840	65.375	2065.463	111.597	1	1	658	0
460	26.239	67.967	2065.432	111.606	1	1	659	0
461	26.156	66.585	2065.431	111.600	1	1	660	0
462	26.299	65.900	2065.445	111.585	1	1	661	0
463	26.499	66.934	2065.437	111.593	1	1	662	0
464	26.494	67.409	2065.432	111.593	1	1	663	0
465	26.519	67.377	2065.436	111.581	1	1	664	0
466	26.337	65.292	2065.428	111.585	1	1	665	0
467	26.251	66.951	2065.439	111.568	1	1	666	0
468	26.342	67.677	2065.423	111.574	1	1	667	0
469	26.602	66.885	2065.429	111.588	1	1	668	0
470	26.381	67.056	2065.426	111.568	1	1	669	0
471	26.373	67.567	2065.419	111.582	1	1	670	0
472	26.382	67.848	2065.417	111.580	1	1	671	0
473	26.663	67.397	2065.414	111.554	1	1	672	0
474	26.546	67.986	2065.442	111.562	1	1	673	0
475	26.674	68.112	2065.419	111.564	1	1	674	0
476	26.646	67.052	2065.426	111.571	1	1	675	0
477	26.225	67.791	2065.414	111.563	1	1	676	0
478	26.566	67.841	2065.427	111.576	1	1	677	0
479	26.578	67.241	2065.413	111.574	1	1	678	0
480	26.461	66.760	2065.391	111.581	1	1	679	0
481	26.551	67.009	2065.393	111.580	1	1	680	0
482	26.580	67.551	2065.393	111.584	1	1	681	0
483	26.575	66.948	2065.410	111.581	1	1	682	0
484	26.725	66.893	2065.400	111.575	1	1	683	0
485	26.621	67.892	2065.415	111.574	1	1	684	0
486	26.709	66.732	2065.398	111.583	1	1	685	0
487	26.238	68.495	2065.410	111.573	1	1	686	0
488	26.623	66.931	2065.382	111.577	1	1	687	0
489	26.736	67.161	2065.383	111.565	1	1	688	0
490	26.547	68.290	2065.371	111.570	1	1	689	0
491	26.380	66.262	2065.415	111.570	1	1	690	0
492	26.297	68.042	2065.397	111.581	1	1	691	0
493	26.565	67.979	2065.411	111.577	1	1	692	0
494	26.304	67.795	2065.397	111.573	1	1	693	0
495	26.263	66.872	2065.377	111.577	1	1	694	0
496	26.322	66.557	2065.410	111.557	1	1	695	0
497	26.408	67.172	2065.396	111.577	1	1	696	0
498	26.443	68.494	2065.391	111.580	1	1	697	0
499	26.574	67.632	2065.391	111.581	1	1	698	0
500	26.226	66.837	2065.405	111.574	1	1	699	0
501	26.593	65.724	2065.405	111.589	1	1	700	0
502	26.406	68.272	2065.394	111.592	1	1	701	0
503	26.606	67.343	2065.410	111.587	1	1	702	0
504	26.322	66.242	2065.425	111.588	1	1	703	0
505	26.131	66.902	2065.405	111.599	1	1	704	0
506	26.399	66.880	2065.411	111.590	1	1	705	0
507	26.490	66.808	2065.410	111.596	1	1	706	0
508	26.452	66.027	2065.427	111.590	1	1	707	0
509	26.216	66.755	2065.414	111.587	1	1	708	0
510	26.377	65.164	2065.440	111.578	1	1	709	0
511	26.577	66.128	2065.422	111.580	1	1	710	0
512	26.390	66.181	2065.426	111.565	1	1	711	0
513	26.268	66.986	2065.413	111.593	1	1	712	0
514	26.283	66.054	2065.437	111.556	1	1	713	0
515	26.426	67.490	2065.450	111.573	1	1	714	0
516	26.357	67.366	2065.434	111.574	1	1	715	0
