 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
110	19.782	26.257	2007.328	45.565	1	1	309	0
111	19.841	25.311	2007.341	45.548	1	1	310	0
112	19.749	25.715	2007.366	45.587	1	1	311	0
113	19.546	25.707	2007.336	45.551	1	1	312	0
114	19.667	26.029	2007.360	45.491	1	1	313	0
115	19.999	25.671	2007.320	45.523	1	1	314	0
116	19.783	25.122	2007.321	45.517	1	1	315	0
117	19.639	26.249	2007.334	45.490	1	1	316	0
118	19.786	25.257	2007.312	45.497	1	1	317	0
119	19.749	25.711	2007.336	45.525	1	1	318	0
120	19.804	25.598	2007.355	45.526	1	1	319	0
121	19.871	25.074	2007.342	45.490	1	1	320	0
122	19.827	25.099	2007.273	45.485	1	1	321	0
123	19.924	25.145	2007.340	45.530	1	1	322	0
124	19.874	26.003	2007.314	45.504	1	1	323	0
125	19.766	24.937	2007.318	45.527	1	1	324	0
126	19.446	26.162	2007.340	45.543	1	1	325	0
127	19.858	26.129	2007.325	45.484	1	1	326	0
128	19.560	26.229	2007.308	45.514	1	1	327	0
129	19.731	25.853	2007.336	45.527	1	1	328	0
130	19.917	25.350	2007.263	45.525	1	1	329	0
131	19.609	24.889	2007.300	45.508	1	1	330	0
132	19.818	25.486	2007.300	45.506	1	1	331	0
133	20.027	25.451	2007.315	45.534	1	1	332	0
134	19.737	25.330	2007.287	45.572	1	1	333	0
135	19.772	25.844	2007.267	45.511	1	1	334	0
136	19.524	25.706	2007.319	45.544	1	1	335	0
137	19.706	25.410	2007.332	45.540	1	1	336	0
138	20.022	25.805	2007.317	45.514	1	1	337	0
139	19.976	25.052	2007.307	45.479	1	1	338	0
140	19.892	24.590	2007.284	45.532	1	1	339	0
141	19.568	25.685	2007.290	45.466	1	1	340	0
142	19.547	25.375	2007.281	45.506	1	1	341	0
143	19.495	26.249	2007.269	45.466	1	1	342	0
144	19.461	26.195	2007.245	45.475	1	1	343	0
145	19.358	26.050	2007.293	45.490	1	1	344	0
146	19.768	25.077	2007.276	45.458	1	1	345	0
147	19.603	25.576	2007.280	45.515	1	1	346	0
148	19.648	24.745	2007.292	45.515	1	1	347	0
149	19.807	25.253	2007.306	45.528	1	1	348	0
150	19.449	26.772	2007.255	45.469	1	1	349	0
151	19.569	25.996	2007.276	45.485	1	1	350	0
152	19.621	25.427	2007.294	45.459	1	1	351	0
153	19.506	25.052	2007.276	45.517	1	1	352	0
154	19.662	25.754	2007.297	45.523	1	1	353	0
155	19.855	25.361	2007.264	45.518	1	1	354	0
156	19.826	25.425	2007.285	45.479	1	1	355	0
157	20.026	24.978	2007.306	45.487	1	1	356	0
158	19.910	25.247	2007.296	45.525	1	1	357	0
159	19.800	26.423	2007.284	45.511	1	1	358	0
160	19.936	25.515	2007.300	45.464	1	1	359	0
161	19.978	24.556	2007.286	45.489	1	1	360	0
162	19.798	25.956	2007.227	45.440	1	1	361	0
163	19.719	26.094	2007.237	45.469	1	1	362	0
164	19.797	25.489	2007.252	45.444	1	1	363	0
165	19.845	25.752	2007.227	45.456	1	1	364	0
166	19.715	25.813	2007.273	45.464	1	1	365	0
167	19.803	25.440	2007.261	45.483	1	1	366	0
168	19.943	25.305	2007.268	45.473	1	1	367	0
169	19.912	25.702	2007.237	45.474	1	1	368	0
170	19.707	26.511	2007.250	45.478	1	1	369	0
171	19.619	25.602	2007.217	45.504	1	1	370	0
172	19.530	27.095	2007.252	45.474	1	1	371	0
173	19.670	25.842	2007.270	45.457	1	1	372	0
174	19.829	25.879	2007.259	45.482	1	1	373	0
175	19.607	25.696	2007.232	45.482	1	1	374	0
176	19.702	25.591	2007.257	45.490	1	1	375	0
177	19.652	24.872	2007.255	45.491	1	1	376	0
178	19.666	26.193	2007.267	45.502	1	1	377	0
179	19.619	26.245	2007.257	45.528	1	1	378	0
180	19.718	26.265	2007.264	45.480	1	1	379	0
181	19.878	25.651	2007.221	45.502	1	1	380	0
182	19.362	26.021	2007.264	45.503	1	1	381	0
183	19.610	26.150	2007.222	45.474	1	1	382	0
184	19.687	25.389	2007.258	45.482	1	1	383	0
185	19.719	26.098	2007.209	45.496	1	1	384	0
186	19.850	24.914	2007.220	45.434	1	1	385	0
187	19.764	25.429	2007.210	45.477	1	1	386	0
188	19.643	25.736	2007.238	45.476	1	1	387	0
189	19.788	26.676	2007.228	45.490	1	1	388	0
190	19.815	25.505	2007.249	45.492	1	1	389	0
191	19.569	25.997	2007.241	45.487	1	1	390	0
192	19.688	25.538	2007.229	45.463	1	1	391	0
193	19.809	25.232	2007.252	45.477	1	1	392	0
194	19.640	27.037	2007.249	45.501	1	1	393	0
195	19.740	25.771	2007.229	45.482	1	1	394	0
196	19.643	26.848	2007.234	45.505	1	1	395	0
197	19.802	25.448	2007.221	45.493	1	1	396	0
198	19.921	25.959	2007.243	45.509	1	1	397	0
199	19.811	26.174	2007.248	45.483	1	1	398	0
200	19.807	25.729	2007.233	45.502	1	1	399	0
201	19.742	26.232	2007.222	45.481	1	1	400	0
202	19.718	25.947	2007.244	45.488	1	1	401	0
203	19.996	25.212	2007.237	45.512	1	1	402	0
204	19.858	25.174	2007.260	45.487	1	1	403	0
205	19.939	25.332	2007.250	45.463	1	1	404	0
206	19.633	26.927	2007.289	45.489	1	1	405	0
207	19.711	25.678	2007.273	45.442	1	1	406	0
208	19.681	26.234	2007.294	45.497	1	1	407	0
209	19.826	26.379	2007.231	45.473	1	1	408	0
210	19.437	27.024	2007.299	45.469	1	1	409	0
211	19.844	25.597	2007.266	45.458	1	1	410	0
212	19.815	25.825	2007.301	45.478	1	1	411	0
213	19.632	25.818	2007.266	45.494	1	1	412	0
214	19.871	25.709	2007.253	45.489	1	1	413	0
215	19.785	27.016	2007.249	45.485	1	1	414	0
216	19.773	25.996	2007.240	45.470	1	1	415	0
217	19.772	26.003	2007.222	45.482	1	1	416	0
218	19.503	25.235	2007.239	45.495	1	1	417	0
219	19.736	25.809	2007.237	45.498	1	1	418	0
220	19.485	26.011	2007.269	45.473	1	1	419	0
221	19.863	25.451	2007.217	45.442	1	1	420	0
222	19.908	26.370	2007.253	45.467	1	1	421	0
223	19.907	25.423	2007.196	45.468	1	1	422	0
224	19.681	25.121	2007.260	45.508	1	1	423	0
225	19.663	25.896	2007.254	45.448	1	1	424	0
226	19.792	26.319	2007.211	45.463	1	1	425	0
227	19.858	26.129	2007.237	45.487	1	1	426	0
228	19.738	24.826	2007.240	45.416	1	1	427	0
229	19.556	25.770	2007.209	45.432	1	1	428	0
230	19.427	26.621	2007.213	45.483	1	1	429	0
231	19.755	25.179	2007.208	45.483	1	1	430	0
232	19.797	25.967	2007.236	45.482	1	1	431	0
233	19.581	25.419	2007.172	45.473	1	1	432	0
234	19.633	26.285	2007.186	45.452	1	1	433	0
235	19.696	26.755	2007.222	45.456	1	1	434	0
236	19.770	25.380	2007.196	45.442	1	1	435	0
237	19.916	24.879	2007.214	45.486	1	1	436	0
238	19.522	26.045	2007.188	45.485	1	1	437	0
239	19.585	26.344	2007.211	45.473	1	1	438	0
240	19.706	26.038	2007.192	45.478	1	1	439	0
241	19.926	25.917	2007.224	45.500	1	1	440	0
242	19.972	26.346	2007.211	45.423	1	1	441	0
243	20.033	24.920	2007.189	45.481	1	1	442	0
244	19.991	25.249	2007.217	45.465	1	1	443	0
245	19.789	25.705	2007.220	45.406	1	1	444	0
246	19.902	25.144	2007.216	45.443	1	1	445	0
247	19.728	26.346	2007.213	45.475	1	1	446	0
248	19.905	25.914	2007.199	45.432	1	1	447	0
249	19.699	26.406	2007.206	45.449	1	1	448	0
250	19.698	26.578	2007.204	45.438	1	1	449	0
251	19.835	26.462	2007.223	45.446	1	1	450	0
252	19.994	25.385	2007.212	45.478	1	1	451	0
253	19.923	26.731	2007.206	45.451	1	1	452	0
254	19.815	26.138	2007.218	45.435	1	1	453	0
255	19.633	26.449	2007.233	45.468	1	1	454	0
256	19.963	25.307	2007.244	45.452	1	1	455	0
257	19.619	26.238	2007.200	45.471	1	1	456	0
258	19.918	26.301	2007.264	45.496	1	1	457	0
259	19.821	26.569	2007.235	45.432	1	1	458	0
260	19.711	26.315	2007.233	45.457	1	1	459	0
261	19.826	26.212	2007.202	45.454	1	1	460	0
262	19.808	25.874	2007.239	45.437	1	1	461	0
263	19.725	25.573	2007.220	45.472	1	1	462	0
264	19.678	25.781	2007.230	45.453	1	1	463	0
265	19.889	26.366	2007.250	45.470	1	1	464	0
266	19.964	25.938	2007.223	45.457	1	1	465	0
267	19.843	25.766	2007.249	45.475	1	1	466	0
268	19.644	26.360	2007.190	45.448	1	1	467	0
269	19.730	25.209	2007.220	45.434	1	1	468	0
270	19.750	26.015	2007.197	45.480	1	1	469	0
271	19.698	25.623	2007.196	45.445	1	1	470	0
272	20.022	25.009	2007.227	45.474	1	1	471	0
273	19.636	25.790	2007.252	45.446	1	1	472	0
274	19.638	24.973	2007.240	45.466	1	1	473	0
275	19.879	25.003	2007.209	45.482	1	1	474	0
276	19.588	26.481	2007.217	45.422	1	1	475	0
277	19.917	25.666	2007.213	45.438	1	1	476	0
278	19.578	25.443	2007.181	45.442	1	1	477	0
279	19.803	25.757	2007.208	45.408	1	1	478	0
280	19.823	26.555	2007.173	45.386	1	1	479	0
281	19.859	25.640	2007.193	45.425	1	1	480	0
282	19.781	26.086	2007.193	45.458	1	1	481	0
283	19.924	25.448	2007.199	45.428	1	1	482	0
284	19.875	25.511	2007.177	45.464	1	1	483	0
285	19.842	26.407	2007.224	45.427	1	1	484	0
286	19.826	26.370	2007.234	45.429	1	1	485	0
287	19.780	25.616	2007.203	45.446	1	1	486	0
288	19.819	26.110	2007.232	45.446	1	1	487	0
289	19.746	25.877	2007.206	45.398	1	1	488	0
290	19.852	26.011	2007.237	45.438	1	1	489	0
291	19.746	26.042	2007.229	45.467	1	1	490	0
292	19.906	25.908	2007.200	45.421	1	1	491	0
293	19.627	27.609	2007.245	45.426	1	1	492	0
294	19.658	26.411	2007.240	45.442	1	1	493	0
295	19.754	26.782	2007.198	45.474	1	1	494	0
296	19.918	25.977	2007.257	45.452	1	1	495	0
297	19.727	26.510	2007.218	45.438	1	1	496	0
298	19.627	27.764	2007.222	45.434	1	1	497	0
299	19.919	25.803	2007.183	45.433	1	1	498	0
300	19.894	26.322	2007.194	45.417	1	1	499	0
301	19.964	25.774	2007.207	45.421	1	1	500	0
302	19.849	26.676	2007.195	45.444	1	1	501	0
303	19.720	26.400	2007.141	45.424	1	1	502	0
304	19.856	26.773	2007.173	45.436	1	1	503	0
305	19.781	26.246	2007.185	45.406	1	1	504	0
306	19.959	25.811	2007.225	45.456	1	1	505	0
307	19.865	26.226	2007.192	45.420	1	1	506	0
308	19.816	25.334	2007.206	45.418	1	1	507	0
309	19.615	25.629	2007.211	45.370	1	1	508	0
310	19.894	26.001	2007.195	45.386	1	1	509	0
311	19.799	26.426	2007.247	45.412	1	1	510	0
312	19.840	26.107	2007.209	45.428	1	1	511	0
313	19.997	25.352	2007.237	45.409	1	1	512	0
314	19.826	25.258	2007.200	45.395	1	1	513	0
315	19.771	25.207	2007.215	45.395	1	1	514	0
316	19.794	27.261	2007.202	45.380	1	1	515	0
317	19.726	26.199	2007.195	45.423	1	1	516	0
318	19.852	26.170	2007.234	45.389	1	1	517	0
319	19.710	25.524	2007.184	45.380	1	1	518	0
320	19.745	26.041	2007.172	45.366	1	1	519	0
321	19.815	25.820	2007.183	45.383	1	1	520	0
322	19.805	26.376	2007.187	45.417	1	1	521	0
323	19.947	25.745	2007.255	45.301	1	1	522	0
324	19.719	25.138	2007.226	45.415	1	1	523	0
325	19.632	26.934	2007.193	45.421	1	1	524	0
326	19.526	26.485	2007.204	45.405	1	1	525	0
327	19.803	25.591	2007.194	45.393	1	1	526	0
328	19.754	25.502	2007.190	45.421	1	1	527	0
329	19.734	25.814	2007.202	45.401	1	1	528	0
330	19.823	25.443	2007.186	45.458	1	1	529	0
331	19.939	26.284	2007.179	45.391	1	1	530	0
332	19.696	25.952	2007.208	45.398	1	1	531	0
333	19.710	26.477	2007.175	45.398	1	1	532	0
334	19.935	25.674	2007.164	45.394	1	1	533	0
335	19.942	25.305	2007.181	45.394	1	1	534	0
336	20.142	25.815	2007.224	45.364	1	1	535	0
337	19.814	25.507	2007.212	45.372	1	1	536	0
338	19.692	26.298	2007.148	45.352	1	1	537	0
339	19.947	26.378	2007.181	45.373	1	1	538	0
340	19.912	26.021	2007.197	45.405	1	1	539	0
341	19.893	26.005	2007.186	45.371	1	1	540	0
342	19.852	25.527	2007.168	45.376	1	1	541	0
343	19.783	26.384	2007.203	45.390	1	1	542	0
344	19.827	26.203	2007.210	45.405	1	1	543	0
345	19.766	26.521	2007.238	45.378	1	1	544	0
346	20.125	25.791	2007.204	45.377	1	1	545	0
347	19.824	27.508	2007.176	45.451	1	1	546	0
348	19.835	26.300	2007.168	45.375	1	1	547	0
349	19.911	26.027	2007.188	45.399	1	1	548	0
350	19.926	25.749	2007.204	45.373	1	1	549	0
351	19.854	26.789	2007.212	45.388	1	1	550	0
352	19.998	25.669	2007.250	45.401	1	1	551	0
353	19.838	26.282	2007.188	45.423	1	1	552	0
354	19.773	26.306	2007.234	45.427	1	1	553	0
355	19.671	26.152	2007.252	45.406	1	1	554	0
356	19.445	27.119	2007.233	45.444	1	1	555	0
357	19.752	25.840	2007.246	45.460	1	1	556	0
358	19.654	25.803	2007.214	45.385	1	1	557	0
359	19.678	25.780	2007.248	45.439	1	1	558	0
360	19.533	25.471	2007.218	45.410	1	1	559	0
361	19.630	25.357	2007.207	45.464	1	1	560	0
362	19.388	25.969	2007.207	45.434	1	1	561	0
363	19.516	25.928	2007.210	45.453	1	1	562	0
364	19.671	25.353	2007.216	45.411	1	1	563	0
365	19.576	25.939	2007.188	45.460	1	1	564	0
366	19.595	25.942	2007.162	45.413	1	1	565	0
367	19.546	25.215	2007.200	45.428	1	1	566	0
368	19.781	24.976	2007.201	45.456	1	1	567	0
369	19.629	26.319	2007.175	45.416	1	1	568	0
370	19.648	26.486	2007.200	45.415	1	1	569	0
371	19.625	26.029	2007.179	45.394	1	1	570	0
372	19.542	26.361	2007.203	45.429	1	1	571	0
373	19.596	26.097	2007.210	45.410	1	1	572	0
374	19.433	27.052	2007.167	45.465	1	1	573	0
375	19.937	25.351	2007.190	45.463	1	1	574	0
376	19.810	26.018	2007.142	45.456	1	1	575	0
377	19.480	26.365	2007.195	45.421	1	1	576	0
378	19.814	25.349	2007.205	45.397	1	1	577	0
379	19.585	26.345	2007.228	45.467	1	1	578	0
380	19.653	26.287	2007.202	45.394	1	1	579	0
381	19.847	26.371	2007.231	45.430	1	1	580	0
382	19.794	26.779	2007.194	45.448	1	1	581	0
383	19.740	26.093	2007.242	45.431	1	1	582	0
384	19.688	26.500	2007.228	45.468	1	1	583	0
385	19.749	26.980	2007.237	45.466	1	1	584	0
386	19.768	26.190	2007.239	45.461	1	1	585	0
387	19.770	26.018	2007.267	45.478	1	1	586	0
388	19.865	26.235	2007.268	45.467	1	1	587	0
389	19.897	25.818	2007.264	45.432	1	1	588	0
390	19.895	25.994	2007.201	45.448	1	1	589	0
391	19.567	26.483	2007.215	45.472	1	1	590	0
392	19.868	25.565	2007.209	45.440	1	1	591	0
393	19.905	26.712	2007.196	45.466	1	1	592	0
394	19.967	25.750	2007.176	45.395	1	1	593	0
395	20.096	25.701	2007.217	45.429	1	1	594	0
396	19.848	26.677	2007.200	45.453	1	1	595	0
397	19.827	25.725	2007.172	45.445	1	1	596	0
398	19.932	25.232	2007.226	45.451	1	1	597	0
399	19.696	25.955	2007.202	45.442	1	1	598	0
400	19.799	27.061	2007.211	45.440	1	1	599	0
401	19.628	26.006	2007.179	45.410	1	1	600	0
402	19.833	26.318	2007.189	45.439	1	1	601	0
403	19.487	25.994	2007.192	45.463	1	1	602	0
404	19.645	26.197	2007.172	45.465	1	1	603	0
405	19.956	25.354	2007.178	45.428	1	1	604	0
406	19.578	26.564	2007.195	45.472	1	1	605	0
407	19.631	27.098	2007.158	45.476	1	1	606	0
408	19.513	26.265	2007.160	45.436	1	1	607	0
409	19.595	26.103	2007.196	45.424	1	1	608	0
410	19.624	26.513	2007.177	45.409	1	1	609	0
411	19.810	26.019	2007.162	45.441	1	1	610	0
412	19.685	26.042	2007.168	45.426	1	1	611	0
413	19.531	26.450	2007.200	45.452	1	1	612	0
414	19.704	26.371	2007.175	45.446	1	1	613	0
415	19.654	27.555	2007.209	45.413	1	1	614	0
416	19.878	25.328	2007.201	45.413	1	1	615	0
417	19.857	26.133	2007.227	45.443	1	1	616	0
418	19.765	25.575	2007.243	45.407	1	1	617	0
419	19.517	26.550	2007.193	45.388	1	1	618	0
420	19.853	25.684	2007.177	45.384	1	1	619	0
421	19.852	26.808	2007.193	45.441	1	1	620	0
422	19.614	25.160	2007.219	45.422	1	1	621	0
423	19.654	26.121	2007.182	45.397	1	1	622	0
424	19.817	25.644	2007.208	45.427	1	1	623	0
425	19.860	25.311	2007.165	45.389	1	1	624	0
426	19.641	26.220	2007.168	45.379	1	1	625	0
427	19.648	27.280	2007.186	45.419	1	1	626	0
428	19.815	26.137	2007.195	45.405	1	1	627	0
429	19.660	25.274	2007.123	45.376	1	1	628	0
430	19.966	25.755	2007.201	45.389	1	1	629	0
431	19.776	26.281	2007.185	45.411	1	1	630	0
432	19.596	25.615	2007.175	45.372	1	1	631	0
433	19.645	25.396	2007.180	45.388	1	1	632	0
434	19.875	26.785	2007.158	45.370	1	1	633	0
435	19.759	26.252	2007.173	45.391	1	1	634	0
436	19.690	26.157	2007.204	45.389	1	1	635	0
437	20.016	24.887	2007.169	45.353	1	1	636	0
438	19.556	26.086	2007.195	45.401	1	1	637	0
439	19.723	25.899	2007.175	45.403	1	1	638	0
440	19.751	25.998	2007.195	45.407	1	1	639	0
441	19.620	26.064	2007.145	45.362	1	1	640	0
442	19.907	25.735	2007.165	45.377	1	1	641	0
443	19.669	26.159	2007.161	45.391	1	1	642	0
444	19.683	25.733	2007.127	45.378	1	1	643	0
445	19.772	26.948	2007.194	45.393	1	1	644	0
446	19.632	26.612	2007.195	45.430	1	1	645	0
447	19.648	26.328	2007.189	45.391	1	1	646	0
448	19.615	25.790	2007.135	45.423	1	1	647	0
449	19.785	25.733	2007.113	45.393	1	1	648	0
450	19.891	26.504	2007.170	45.419	1	1	649	0
451	19.589	25.986	2007.134	45.371	1	1	650	0
452	19.566	26.331	2007.157	45.404	1	1	651	0
453	19.477	26.064	2007.168	45.396	1	1	652	0
454	19.663	26.528	2007.144	45.390	1	1	653	0
455	19.628	26.002	2007.181	45.392	1	1	654	0
456	19.659	25.920	2007.171	45.393	1	1	655	0
457	19.523	25.549	2007.154	45.422	1	1	656	0
458	19.741	25.760	2007.173	45.408	1	1	657	0
459	19.774	25.980	2007.134	45.429	1	1	658	0
460	19.676	26.900	2007.144	45.393	1	1	659	0
461	19.535	25.774	2007.158	45.411	1	1	660	0
462	19.431	25.792	2007.144	45.417	1	1	661	0
463	19.833	25.042	2007.151	45.416	1	1	662	0
464	19.650	26.467	2007.166	45.409	1	1	663	0
465	19.469	26.133	2007.142	45.408	1	1	664	0
466	19.488	26.618	2007.154	45.385	1	1	665	0
467	19.493	25.305	2007.122	45.389	1	1	666	0
468	19.724	26.531	2007.127	45.397	1	1	667	0
469	19.542	26.989	2007.153	45.358	1	1	668	0
470	19.681	26.384	2007.125	45.404	1	1	669	0
471	19.582	26.201	2007.160	45.405	1	1	670	0
472	19.798	25.793	2007.134	45.419	1	1	671	0
473	19.758	26.735	2007.137	45.349	1	1	672	0
474	19.685	26.833	2007.160	45.417	1	1	673	0
475	19.636	26.897	2007.160	45.394	1	1	674	0
476	19.734	26.614	2007.189	45.421	1	1	675	0
477	19.556	26.884	2007.178	45.360	1	1	676	0
478	19.871	25.700	2007.146	45.375	1	1	677	0
479	19.882	26.409	2007.158	45.354	1	1	678	0
480	19.705	26.355	2007.123	45.379	1	1	679	0
481	19.707	26.342	2007.159	45.372	1	1	680	0
482	19.645	26.345	2007.149	45.354	1	1	681	0
483	19.786	26.521	2007.182	45.360	1	1	682	0
484	19.639	26.232	2007.149	45.367	1	1	683	0
485	19.876	25.981	2007.179	45.397	1	1	684	0
486	19.640	26.231	2007.152	45.388	1	1	685	0
487	19.691	25.832	2007.109	45.371	1	1	686	0
488	19.857	25.810	2007.102	45.379	1	1	687	0
489	19.689	26.165	2007.132	45.380	1	1	688	0
490	19.705	26.195	2007.156	45.371	1	1	689	0
491	19.580	26.376	2007.127	45.425	1	1	690	0
492	19.397	27.648	2007.115	45.424	1	1	691	0
493	19.705	26.672	2007.103	45.391	1	1	692	0
494	19.713	26.137	2007.106	45.385	1	1	693	0
495	19.586	26.491	2007.129	45.418	1	1	694	0
496	19.720	25.123	2007.094	45.360	1	1	695	0
497	19.686	27.140	2007.129	45.390	1	1	696	0
498	19.683	26.529	2007.121	45.391	1	1	697	0
499	19.431	26.586	2007.119	45.416	1	1	698	0
500	19.596	26.413	2007.096	45.377	1	1	699	0
501	19.664	25.404	2007.117	45.363	1	1	700	0
502	19.756	26.122	2007.137	45.417	1	1	701	0
503	19.717	27.065	2007.109	45.420	1	1	702	0
504	19.720	25.603	2007.091	45.419	1	1	703	0
505	19.590	25.663	2007.153	45.407	1	1	704	0
506	19.516	25.128	2007.153	45.406	1	1	705	0
507	19.691	26.626	2007.105	45.411	1	1	706	0
508	19.660	26.709	2007.140	45.418	1	1	707	0
509	19.420	26.353	2007.125	45.411	1	1	708	0
510	19.716	26.117	2007.118	45.415	1	1	709	0
511	19.877	26.452	2007.137	45.434	1	1	710	0
512	19.634	26.599	2007.158	45.413	1	1	711	0
513	19.561	27.322	2007.146	45.445	1	1	712	0
514	19.493	25.779	2007.126	45.389	1	1	713	0
515	19.578	26.557	2007.109	45.445	1	1	714	0
516	19.629	25.995	2007.114	45.430	1	1	715	0
