 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
217	19.921	25.312	2565.794	49.420	1	1	416	0
218	19.606	24.902	2565.777	49.403	1	1	417	0
219	19.889	25.875	2565.800	49.395	1	1	418	0
220	19.970	24.453	2565.782	49.417	1	1	419	0
221	19.765	26.366	2565.750	49.378	1	1	420	0
222	19.855	25.506	2565.788	49.409	1	1	421	0
223	19.612	25.331	2565.770	49.345	1	1	422	0
224	19.699	25.448	2565.761	49.364	1	1	423	0
225	19.840	25.627	2565.755	49.386	1	1	424	0
226	20.027	25.126	2565.783	49.454	1	1	425	0
227	19.932	24.905	2565.765	49.431	1	1	426	0
228	19.738	25.308	2565.783	49.406	1	1	427	0
229	19.451	25.318	2565.780	49.414	1	1	428	0
230	19.775	25.494	2565.731	49.361	1	1	429	0
231	19.773	25.666	2565.748	49.361	1	1	430	0
232	19.670	24.878	2565.736	49.356	1	1	431	0
233	19.609	24.879	2565.733	49.349	1	1	432	0
234	19.687	24.113	2565.723	49.404	1	1	433	0
235	19.812	25.847	2565.711	49.437	1	1	434	0
236	19.949	25.096	2565.734	49.389	1	1	435	0
237	19.894	25.367	2565.714	49.398	1	1	436	0
238	19.706	24.919	2565.741	49.385	1	1	437	0
239	19.751	25.201	2565.746	49.383	1	1	438	0
240	19.717	26.104	2565.730	49.367	1	1	439	0
241	19.678	25.773	2565.755	49.417	1	1	440	0
242	20.043	25.160	2565.753	49.408	1	1	441	0
243	20.078	25.834	2565.706	49.333	1	1	442	0
244	19.744	26.052	2565.743	49.316	1	1	443	0
245	19.854	25.511	2565.762	49.371	1	1	444	0
246	19.846	25.737	2565.770	49.384	1	1	445	0
247	19.797	25.320	2565.745	49.350	1	1	446	0
248	19.805	25.577	2565.736	49.365	1	1	447	0
249	19.955	25.361	2565.759	49.396	1	1	448	0
250	19.770	26.809	2565.773	49.385	1	1	449	0
251	19.762	26.866	2565.721	49.342	1	1	450	0
252	19.894	25.681	2565.779	49.359	1	1	451	0
253	19.977	25.191	2565.735	49.375	1	1	452	0
254	19.914	24.573	2565.713	49.432	1	1	453	0
255	19.871	26.018	2565.748	49.355	1	1	454	0
256	19.854	24.875	2565.786	49.351	1	1	455	0
257	19.862	26.411	2565.747	49.364	1	1	456	0
258	20.251	24.648	2565.751	49.355	1	1	457	0
259	20.049	24.788	2565.728	49.366	1	1	458	0
260	19.997	25.354	2565.725	49.353	1	1	459	0
261	19.906	25.110	2565.749	49.345	1	1	460	0
262	20.060	25.342	2565.762	49.378	1	1	461	0
263	19.790	25.371	2565.763	49.319	1	1	462	0
264	19.759	25.937	2565.744	49.413	1	1	463	0
265	19.936	25.830	2565.769	49.397	1	1	464	0
266	19.979	25.337	2565.760	49.404	1	1	465	0
267	19.966	25.121	2565.717	49.392	1	1	466	0
268	19.622	25.097	2565.757	49.440	1	1	467	0
269	19.776	25.009	2565.702	49.346	1	1	468	0
270	19.906	25.903	2565.738	49.359	1	1	469	0
271	20.032	25.560	2565.741	49.342	1	1	470	0
272	19.874	24.883	2565.773	49.430	1	1	471	0
273	19.678	24.816	2565.767	49.386	1	1	472	0
274	19.663	25.097	2565.761	49.374	1	1	473	0
275	19.723	26.219	2565.763	49.417	1	1	474	0
276	19.585	26.497	2565.755	49.364	1	1	475	0
277	19.964	24.974	2565.773	49.365	1	1	476	0
278	19.797	24.520	2565.764	49.321	1	1	477	0
279	19.557	25.438	2565.745	49.331	1	1	478	0
280	19.635	26.111	2565.723	49.380	1	1	479	0
281	19.738	25.941	2565.766	49.356	1	1	480	0
282	19.979	25.656	2565.724	49.357	1	1	481	0
283	19.663	25.413	2565.760	49.362	1	1	482	0
284	19.788	25.391	2565.715	49.336	1	1	483	0
285	19.897	24.855	2565.749	49.332	1	1	484	0
286	20.024	26.419	2565.719	49.343	1	1	485	0
287	19.827	25.245	2565.780	49.369	1	1	486	0
288	19.922	24.660	2565.755	49.309	1	1	487	0
289	19.946	25.437	2565.741	49.355	1	1	488	0
290	19.834	26.470	2565.716	49.394	1	1	489	0
291	20.003	24.667	2565.751	49.379	1	1	490	0
292	19.893	25.846	2565.709	49.359	1	1	491	0
293	20.001	26.118	2565.770	49.356	1	1	492	0
294	19.615	26.427	2565.765	49.393	1	1	493	0
295	19.759	26.251	2565.787	49.344	1	1	494	0
296	19.845	25.737	2565.776	49.312	1	1	495	0
297	19.737	26.424	2565.752	49.372	1	1	496	0
298	19.729	26.169	2565.782	49.346	1	1	497	0
299	19.823	25.594	2565.753	49.349	1	1	498	0
300	19.931	26.664	2565.759	49.322	1	1	499	0
301	20.142	25.019	2565.726	49.327	1	1	500	0
302	19.945	25.439	2565.786	49.338	1	1	501	0
303	19.736	26.592	2565.732	49.304	1	1	502	0
304	19.923	25.771	2565.742	49.367	1	1	503	0
305	20.054	26.342	2565.730	49.292	1	1	504	0
306	20.146	25.464	2565.753	49.304	1	1	505	0
307	20.094	24.756	2565.708	49.306	1	1	506	0
308	19.744	25.573	2565.684	49.299	1	1	507	0
309	19.800	24.822	2565.727	49.334	1	1	508	0
310	19.722	26.065	2565.751	49.307	1	1	509	0
311	19.913	26.166	2565.759	49.317	1	1	510	0
312	19.977	25.351	2565.735	49.308	1	1	511	0
313	20.009	24.299	2565.759	49.304	1	1	512	0
314	19.928	25.252	2565.731	49.295	1	1	513	0
315	19.952	25.703	2565.724	49.318	1	1	514	0
316	19.943	26.087	2565.728	49.277	1	1	515	0
317	19.876	25.823	2565.727	49.331	1	1	516	0
318	19.813	25.193	2565.753	49.317	1	1	517	0
319	19.678	26.093	2565.732	49.296	1	1	518	0
320	19.825	25.737	2565.731	49.306	1	1	519	0
321	20.015	25.688	2565.711	49.224	1	1	520	0
322	19.810	25.056	2565.749	49.300	1	1	521	0
323	19.859	26.592	2565.747	49.319	1	1	522	0
324	19.779	24.981	2565.730	49.291	1	1	523	0
325	19.602	26.047	2565.702	49.319	1	1	524	0
326	19.708	26.653	2565.760	49.339	1	1	525	0
327	19.621	27.173	2565.687	49.257	1	1	526	0
328	19.769	26.177	2565.728	49.316	1	1	527	0
329	19.717	24.828	2565.703	49.279	1	1	528	0
330	19.844	25.592	2565.706	49.281	1	1	529	0
331	19.904	25.603	2565.728	49.275	1	1	530	0
332	19.836	25.975	2565.744	49.316	1	1	531	0
333	20.486	24.600	2565.721	49.300	1	1	532	0
334	19.899	26.118	2565.698	49.313	1	1	533	0
335	19.791	26.000	2565.738	49.288	1	1	534	0
336	20.057	26.318	2565.723	49.263	1	1	535	0
337	20.064	25.619	2565.742	49.220	1	1	536	0
338	19.889	25.712	2565.734	49.249	1	1	537	0
339	20.148	25.288	2565.727	49.246	1	1	538	0
340	19.914	25.203	2565.710	49.217	1	1	539	0
341	19.809	26.019	2565.733	49.278	1	1	540	0
342	19.886	26.380	2565.721	49.255	1	1	541	0
343	19.858	25.801	2565.740	49.285	1	1	542	0
344	19.888	26.204	2565.750	49.294	1	1	543	0
345	19.773	26.302	2565.755	49.289	1	1	544	0
346	20.128	24.811	2565.688	49.263	1	1	545	0
347	19.618	27.031	2565.748	49.282	1	1	546	0
348	19.967	26.698	2565.727	49.278	1	1	547	0
349	20.027	25.596	2565.747	49.302	1	1	548	0
350	19.739	26.410	2565.711	49.288	1	1	549	0
351	19.928	25.728	2565.731	49.282	1	1	550	0
352	19.946	25.746	2565.736	49.294	1	1	551	0
353	19.735	26.439	2565.746	49.307	1	1	552	0
354	19.959	25.327	2565.762	49.262	1	1	553	0
355	19.767	24.756	2565.766	49.264	1	1	554	0
356	19.732	24.872	2565.760	49.305	1	1	555	0
357	19.820	25.934	2565.751	49.300	1	1	556	0
358	19.812	25.681	2565.740	49.330	1	1	557	0
359	19.567	25.522	2565.742	49.351	1	1	558	0
360	19.650	25.673	2565.770	49.346	1	1	559	0
361	19.516	25.604	2565.766	49.335	1	1	560	0
362	19.773	24.071	2565.744	49.336	1	1	561	0
363	19.654	25.954	2565.774	49.319	1	1	562	0
364	19.735	25.486	2565.719	49.371	1	1	563	0
365	19.710	24.564	2565.733	49.342	1	1	564	0
366	19.681	24.793	2565.749	49.364	1	1	565	0
367	19.471	25.792	2565.756	49.358	1	1	566	0
368	19.632	25.175	2565.731	49.340	1	1	567	0
369	19.706	25.717	2565.753	49.367	1	1	568	0
370	19.646	26.178	2565.762	49.324	1	1	569	0
371	19.779	25.305	2565.751	49.379	1	1	570	0
372	19.583	25.401	2565.775	49.345	1	1	571	0
373	19.748	24.592	2565.712	49.324	1	1	572	0
374	19.914	24.723	2565.717	49.332	1	1	573	0
375	20.035	25.376	2565.762	49.385	1	1	574	0
376	19.981	25.002	2565.729	49.384	1	1	575	0
377	19.635	25.469	2565.725	49.345	1	1	576	0
378	19.717	25.147	2565.753	49.334	1	1	577	0
379	19.718	25.464	2565.697	49.398	1	1	578	0
380	19.853	25.524	2565.746	49.371	1	1	579	0
381	20.095	24.591	2565.727	49.346	1	1	580	0
382	19.735	26.290	2565.722	49.400	1	1	581	0
383	19.955	25.518	2565.724	49.329	1	1	582	0
384	19.966	25.278	2565.704	49.402	1	1	583	0
385	20.063	24.841	2565.723	49.389	1	1	584	0
386	19.723	26.214	2565.752	49.343	1	1	585	0
387	20.033	25.392	2565.790	49.365	1	1	586	0
388	19.838	25.480	2565.768	49.348	1	1	587	0
389	19.905	25.436	2565.749	49.374	1	1	588	0
390	19.751	25.838	2565.738	49.384	1	1	589	0
391	19.979	25.014	2565.779	49.383	1	1	590	0
392	19.990	25.723	2565.778	49.355	1	1	591	0
393	19.573	25.641	2565.738	49.377	1	1	592	0
394	19.866	25.743	2565.716	49.357	1	1	593	0
395	19.918	25.656	2565.720	49.380	1	1	594	0
396	20.009	25.417	2565.732	49.334	1	1	595	0
397	19.713	25.340	2565.725	49.368	1	1	596	0
398	20.029	25.740	2565.720	49.325	1	1	597	0
399	20.045	25.140	2565.751	49.369	1	1	598	0
400	19.745	25.569	2565.726	49.368	1	1	599	0
401	19.941	24.673	2565.714	49.352	1	1	600	0
402	19.866	25.263	2565.712	49.342	1	1	601	0
403	19.646	25.227	2565.732	49.345	1	1	602	0
404	19.693	25.979	2565.694	49.358	1	1	603	0
405	19.831	26.175	2565.710	49.371	1	1	604	0
406	19.781	25.287	2565.762	49.361	1	1	605	0
407	19.702	25.743	2565.716	49.328	1	1	606	0
408	19.571	25.973	2565.781	49.368	1	1	607	0
409	19.905	24.799	2565.719	49.364	1	1	608	0
410	19.801	26.728	2565.690	49.399	1	1	609	0
411	19.924	25.449	2565.735	49.384	1	1	610	0
412	20.040	25.973	2565.718	49.322	1	1	611	0
413	19.627	25.852	2565.713	49.397	1	1	612	0
414	19.761	24.010	2565.712	49.320	1	1	613	0
415	19.983	25.144	2565.762	49.365	1	1	614	0
416	20.025	25.138	2565.753	49.374	1	1	615	0
417	19.693	25.495	2565.706	49.296	1	1	616	0
418	19.908	24.295	2565.736	49.339	1	1	617	0
419	19.851	25.377	2565.762	49.336	1	1	618	0
420	19.894	25.358	2565.756	49.325	1	1	619	0
421	19.695	26.113	2565.728	49.301	1	1	620	0
422	19.611	25.497	2565.726	49.324	1	1	621	0
423	19.680	25.917	2565.695	49.306	1	1	622	0
424	19.516	26.877	2565.706	49.290	1	1	623	0
425	19.947	25.266	2565.726	49.299	1	1	624	0
426	19.641	25.898	2565.761	49.287	1	1	625	0
427	19.695	25.478	2565.736	49.302	1	1	626	0
428	19.732	25.988	2565.737	49.299	1	1	627	0
429	19.795	25.654	2565.726	49.288	1	1	628	0
430	19.898	25.167	2565.741	49.254	1	1	629	0
431	20.032	25.875	2565.704	49.262	1	1	630	0
432	19.734	26.293	2565.722	49.274	1	1	631	0
433	19.851	26.488	2565.726	49.254	1	1	632	0
434	19.903	26.399	2565.717	49.227	1	1	633	0
435	19.871	26.331	2565.731	49.257	1	1	634	0
436	19.717	25.784	2565.711	49.256	1	1	635	0
437	20.071	24.937	2565.700	49.259	1	1	636	0
438	20.246	24.396	2565.679	49.242	1	1	637	0
439	19.928	25.251	2565.700	49.265	1	1	638	0
440	19.559	26.538	2565.694	49.250	1	1	639	0
441	19.736	25.317	2565.737	49.312	1	1	640	0
442	19.706	25.552	2565.686	49.237	1	1	641	0
443	19.703	26.374	2565.706	49.291	1	1	642	0
444	19.806	26.043	2565.716	49.275	1	1	643	0
445	19.777	25.479	2565.725	49.320	1	1	644	0
446	19.759	25.932	2565.701	49.258	1	1	645	0
447	19.499	26.370	2565.747	49.330	1	1	646	0
448	19.771	25.686	2565.682	49.268	1	1	647	0
449	19.766	26.043	2565.670	49.295	1	1	648	0
450	19.872	25.847	2565.706	49.283	1	1	649	0
451	19.530	25.815	2565.699	49.297	1	1	650	0
452	19.779	25.459	2565.687	49.307	1	1	651	0
453	20.086	24.685	2565.654	49.324	1	1	652	0
454	19.902	25.774	2565.671	49.299	1	1	653	0
455	19.744	25.576	2565.692	49.331	1	1	654	0
456	19.594	25.475	2565.693	49.325	1	1	655	0
457	19.566	25.058	2565.645	49.312	1	1	656	0
458	19.675	26.276	2565.647	49.280	1	1	657	0
459	19.725	25.250	2565.719	49.344	1	1	658	0
460	19.719	25.929	2565.707	49.299	1	1	659	0
461	19.834	25.034	2565.690	49.322	1	1	660	0
462	19.424	25.842	2565.706	49.340	1	1	661	0
463	19.913	25.057	2565.678	49.335	1	1	662	0
464	19.666	26.182	2565.695	49.292	1	1	663	0
465	19.535	25.774	2565.691	49.306	1	1	664	0
466	19.307	26.122	2565.677	49.354	1	1	665	0
467	19.607	26.328	2565.694	49.309	1	1	666	0
468	19.740	25.772	2565.707	49.360	1	1	667	0
469	19.593	25.957	2565.692	49.332	1	1	668	0
470	19.856	26.931	2565.693	49.302	1	1	669	0
471	19.607	26.005	2565.686	49.296	1	1	670	0
472	20.411	24.542	2565.665	49.297	1	1	671	0
473	19.821	25.933	2565.656	49.287	1	1	672	0
474	19.889	26.358	2565.617	49.286	1	1	673	0
475	20.251	24.991	2565.645	49.329	1	1	674	0
476	19.618	25.765	2565.655	49.324	1	1	675	0
477	19.860	25.473	2565.656	49.342	1	1	676	0
478	19.648	25.846	2565.676	49.274	1	1	677	0
479	19.604	25.711	2565.674	49.295	1	1	678	0
480	19.848	25.400	2565.629	49.271	1	1	679	0
481	19.688	26.338	2565.648	49.327	1	1	680	0
482	19.713	25.660	2565.707	49.285	1	1	681	0
483	19.746	26.518	2565.671	49.323	1	1	682	0
484	19.691	27.264	2565.661	49.262	1	1	683	0
485	19.624	26.191	2565.662	49.241	1	1	684	0
486	19.817	26.124	2565.651	49.268	1	1	685	0
487	19.622	27.481	2565.717	49.217	1	1	686	0
488	19.577	24.963	2565.651	49.224	1	1	687	0
489	19.814	25.347	2565.692	49.257	1	1	688	0
490	19.885	25.588	2565.694	49.274	1	1	689	0
491	19.654	25.318	2565.677	49.250	1	1	690	0
492	19.705	25.881	2565.681	49.312	1	1	691	0
493	19.726	26.195	2565.689	49.291	1	1	692	0
494	19.446	25.351	2565.646	49.300	1	1	693	0
495	19.824	24.317	2565.599	49.343	1	1	694	0
496	19.618	25.610	2565.644	49.320	1	1	695	0
497	19.691	25.992	2565.651	49.279	1	1	696	0
498	19.627	26.172	2565.605	49.316	1	1	697	0
499	20.143	23.920	2565.620	49.320	1	1	698	0
500	19.720	23.852	2565.637	49.308	1	1	699	0
501	19.745	26.050	2565.673	49.314	1	1	700	0
502	19.779	26.419	2565.636	49.323	1	1	701	0
503	19.759	25.299	2565.657	49.297	1	1	702	0
504	20.096	24.452	2565.673	49.313	1	1	703	0
505	19.936	24.580	2565.634	49.292	1	1	704	0
506	19.742	25.113	2565.656	49.319	1	1	705	0
507	20.211	24.032	2565.664	49.350	1	1	706	0
508	20.332	24.195	2565.619	49.318	1	1	707	0
509	19.824	24.957	2565.638	49.345	1	1	708	0
510	20.083	23.910	2565.624	49.344	1	1	709	0
511	19.639	25.447	2565.619	49.323	1	1	710	0
512	19.669	25.526	2565.693	49.358	1	1	711	0
513	20.034	24.295	2565.647	49.375	1	1	712	0
514	20.000	24.238	2565.644	49.347	1	1	713	0
515	19.666	26.028	2565.650	49.348	1	1	714	0
516	19.831	24.899	2565.669	49.325	1	1	715	0
