 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
128	22.503	18.579	364.761	33.543	1	1	327	0
129	22.511	20.127	364.818	33.610	1	1	328	0
130	22.413	18.931	364.782	33.533	1	1	329	0
131	22.277	18.718	364.857	33.566	1	1	330	0
132	22.469	18.696	364.834	33.544	1	1	331	0
133	22.309	20.062	364.835	33.626	1	1	332	0
134	22.208	19.737	364.861	33.593	1	1	333	0
135	22.243	19.457	364.868	33.559	1	1	334	0
136	22.359	18.913	364.800	33.560	1	1	335	0
137	22.395	18.790	364.784	33.549	1	1	336	0
138	22.619	18.960	364.804	33.636	1	1	337	0
139	22.485	19.375	364.855	33.536	1	1	338	0
140	22.182	18.817	364.825	33.555	1	1	339	0
141	22.136	18.866	364.890	33.605	1	1	340	0
142	22.093	18.724	364.821	33.587	1	1	341	0
143	22.186	19.783	364.735	33.589	1	1	342	0
144	22.238	18.870	364.866	33.635	1	1	343	0
145	21.918	19.331	364.820	33.545	1	1	344	0
146	22.114	17.958	364.826	33.548	1	1	345	0
147	22.148	18.926	364.814	33.534	1	1	346	0
148	22.372	18.010	364.808	33.557	1	1	347	0
149	22.321	19.209	364.789	33.585	1	1	348	0
150	22.545	18.096	364.815	33.581	1	1	349	0
151	22.261	19.004	364.767	33.566	1	1	350	0
152	22.360	18.547	364.782	33.534	1	1	351	0
153	22.236	18.755	364.803	33.556	1	1	352	0
154	22.393	18.801	364.760	33.517	1	1	353	0
155	22.419	19.359	364.821	33.555	1	1	354	0
156	22.394	18.958	364.792	33.584	1	1	355	0
157	22.459	19.729	364.815	33.550	1	1	356	0
158	22.557	18.948	364.741	33.548	1	1	357	0
159	22.607	19.206	364.776	33.535	1	1	358	0
160	22.656	18.027	364.794	33.578	1	1	359	0
161	22.321	19.808	364.772	33.606	1	1	360	0
162	22.437	19.378	364.773	33.534	1	1	361	0
163	22.449	19.478	364.756	33.550	1	1	362	0
164	22.430	19.592	364.844	33.537	1	1	363	0
165	22.472	19.267	364.767	33.572	1	1	364	0
166	22.404	18.999	364.808	33.573	1	1	365	0
167	22.660	20.230	364.800	33.564	1	1	366	0
168	22.618	18.924	364.785	33.584	1	1	367	0
169	22.561	19.370	364.803	33.577	1	1	368	0
170	22.421	19.069	364.784	33.607	1	1	369	0
171	22.419	18.282	364.805	33.564	1	1	370	0
172	22.234	18.734	364.822	33.580	1	1	371	0
173	22.563	19.190	364.791	33.547	1	1	372	0
174	22.425	18.994	364.805	33.596	1	1	373	0
175	22.425	19.192	364.768	33.597	1	1	374	0
176	22.200	19.160	364.820	33.568	1	1	375	0
177	22.094	19.670	364.800	33.567	1	1	376	0
178	22.477	17.995	364.793	33.603	1	1	377	0
179	22.541	17.970	364.790	33.597	1	1	378	0
180	22.601	19.101	364.791	33.613	1	1	379	0
181	22.476	18.324	364.851	33.577	1	1	380	0
182	22.228	19.101	364.861	33.547	1	1	381	0
183	22.390	18.945	364.787	33.518	1	1	382	0
184	22.569	19.657	364.769	33.533	1	1	383	0
185	22.531	19.321	364.770	33.577	1	1	384	0
186	22.156	18.699	364.743	33.506	1	1	385	0
187	22.276	18.770	364.829	33.546	1	1	386	0
188	22.426	18.534	364.720	33.538	1	1	387	0
189	22.527	18.989	364.821	33.518	1	1	388	0
190	22.391	19.423	364.802	33.577	1	1	389	0
191	22.472	17.871	364.822	33.568	1	1	390	0
192	22.327	18.807	364.776	33.573	1	1	391	0
193	22.093	18.726	364.750	33.588	1	1	392	0
194	22.620	19.106	364.771	33.566	1	1	393	0
195	22.534	18.629	364.792	33.613	1	1	394	0
196	22.389	19.600	364.762	33.617	1	1	395	0
197	22.247	19.744	364.817	33.565	1	1	396	0
198	22.704	17.971	364.799	33.606	1	1	397	0
199	22.573	19.480	364.813	33.590	1	1	398	0
200	22.489	18.845	364.732	33.575	1	1	399	0
201	22.352	19.437	364.739	33.572	1	1	400	0
202	22.594	17.719	364.818	33.584	1	1	401	0
203	22.539	18.293	364.700	33.555	1	1	402	0
204	22.486	19.355	364.826	33.518	1	1	403	0
205	22.532	19.631	364.753	33.590	1	1	404	0
206	22.410	18.633	364.731	33.555	1	1	405	0
207	22.651	18.849	364.701	33.548	1	1	406	0
208	22.564	18.386	364.761	33.513	1	1	407	0
209	22.556	18.129	364.785	33.543	1	1	408	0
210	22.472	19.455	364.733	33.564	1	1	409	0
211	22.497	18.948	364.752	33.611	1	1	410	0
212	22.456	18.931	364.669	33.528	1	1	411	0
213	22.363	19.164	364.781	33.620	1	1	412	0
214	22.546	18.556	364.707	33.543	1	1	413	0
215	22.520	18.758	364.700	33.562	1	1	414	0
216	22.440	18.719	364.730	33.566	1	1	415	0
217	22.244	18.814	364.767	33.596	1	1	416	0
218	22.137	19.170	364.804	33.538	1	1	417	0
219	22.422	18.427	364.810	33.609	1	1	418	0
220	22.561	19.884	364.739	33.597	1	1	419	0
221	22.446	19.179	364.752	33.560	1	1	420	0
222	22.312	19.433	364.761	33.551	1	1	421	0
223	22.488	18.058	364.747	33.557	1	1	422	0
224	22.193	18.292	364.749	33.612	1	1	423	0
225	22.359	20.179	364.710	33.601	1	1	424	0
226	22.450	18.807	364.760	33.602	1	1	425	0
227	22.231	19.747	364.698	33.636	1	1	426	0
228	22.300	19.202	364.720	33.576	1	1	427	0
229	22.439	18.764	364.728	33.619	1	1	428	0
230	22.363	18.687	364.721	33.626	1	1	429	0
231	22.509	18.501	364.713	33.539	1	1	430	0
232	22.513	18.822	364.728	33.595	1	1	431	0
233	22.153	18.252	364.748	33.560	1	1	432	0
234	22.368	19.474	364.756	33.570	1	1	433	0
235	22.627	19.843	364.736	33.568	1	1	434	0
236	22.391	19.422	364.741	33.578	1	1	435	0
237	22.583	18.580	364.635	33.571	1	1	436	0
238	22.372	18.325	364.724	33.555	1	1	437	0
239	22.412	19.447	364.678	33.610	1	1	438	0
240	22.474	18.639	364.713	33.583	1	1	439	0
241	22.508	19.813	364.701	33.577	1	1	440	0
242	22.494	18.804	364.724	33.605	1	1	441	0
243	22.515	17.688	364.746	33.555	1	1	442	0
244	22.293	20.056	364.686	33.592	1	1	443	0
245	22.507	19.158	364.753	33.589	1	1	444	0
246	22.508	19.022	364.770	33.526	1	1	445	0
247	22.678	18.487	364.768	33.557	1	1	446	0
248	22.549	19.147	364.727	33.582	1	1	447	0
249	22.474	19.594	364.713	33.536	1	1	448	0
250	22.841	19.124	364.752	33.547	1	1	449	0
251	22.558	19.389	364.769	33.551	1	1	450	0
252	22.466	18.834	364.755	33.566	1	1	451	0
253	22.711	18.858	364.722	33.511	1	1	452	0
254	22.488	19.798	364.708	33.475	1	1	453	0
255	22.337	19.523	364.788	33.526	1	1	454	0
256	22.340	19.024	364.766	33.533	1	1	455	0
257	22.504	19.048	364.735	33.546	1	1	456	0
258	22.402	18.852	364.754	33.488	1	1	457	0
259	22.567	19.510	364.756	33.479	1	1	458	0
260	22.719	18.476	364.711	33.519	1	1	459	0
261	22.551	18.489	364.747	33.480	1	1	460	0
262	22.474	19.915	364.707	33.547	1	1	461	0
263	22.577	18.311	364.684	33.539	1	1	462	0
264	22.341	19.371	364.791	33.518	1	1	463	0
265	22.459	19.553	364.739	33.494	1	1	464	0
266	22.479	19.364	364.742	33.504	1	1	465	0
267	22.516	19.427	364.739	33.481	1	1	466	0
268	22.558	18.778	364.677	33.535	1	1	467	0
269	22.318	18.582	364.743	33.461	1	1	468	0
270	22.466	18.373	364.681	33.417	1	1	469	0
271	22.388	18.482	364.722	33.485	1	1	470	0
272	22.568	18.543	364.707	33.515	1	1	471	0
273	22.320	18.093	364.765	33.518	1	1	472	0
274	22.407	18.839	364.675	33.505	1	1	473	0
275	22.574	19.137	364.726	33.537	1	1	474	0
276	22.448	19.634	364.675	33.565	1	1	475	0
277	22.600	18.782	364.795	33.514	1	1	476	0
278	22.459	18.761	364.730	33.520	1	1	477	0
279	22.368	19.302	364.690	33.489	1	1	478	0
280	22.585	18.566	364.675	33.517	1	1	479	0
281	22.434	19.595	364.792	33.500	1	1	480	0
282	22.146	20.376	364.699	33.482	1	1	481	0
283	22.265	19.484	364.785	33.499	1	1	482	0
284	22.535	18.630	364.658	33.478	1	1	483	0
285	22.355	19.557	364.660	33.497	1	1	484	0
286	22.372	19.751	364.696	33.448	1	1	485	0
287	22.660	19.260	364.737	33.500	1	1	486	0
288	22.459	19.523	364.746	33.479	1	1	487	0
289	22.426	19.488	364.684	33.491	1	1	488	0
290	22.530	19.320	364.730	33.526	1	1	489	0
291	22.724	18.755	364.741	33.460	1	1	490	0
292	22.394	19.588	364.763	33.535	1	1	491	0
293	22.757	18.178	364.693	33.479	1	1	492	0
294	22.749	18.725	364.708	33.529	1	1	493	0
295	22.647	19.365	364.752	33.473	1	1	494	0
296	22.411	19.582	364.757	33.537	1	1	495	0
297	22.760	18.793	364.671	33.509	1	1	496	0
298	22.615	19.451	364.718	33.566	1	1	497	0
299	22.466	18.860	364.675	33.578	1	1	498	0
300	22.480	19.545	364.705	33.529	1	1	499	0
301	22.809	19.376	364.715	33.557	1	1	500	0
302	22.612	18.677	364.711	33.493	1	1	501	0
303	22.604	19.692	364.701	33.524	1	1	502	0
304	22.612	19.638	364.743	33.536	1	1	503	0
305	22.670	18.033	364.745	33.487	1	1	504	0
306	22.505	20.310	364.725	33.502	1	1	505	0
307	22.601	19.725	364.759	33.500	1	1	506	0
308	22.429	18.830	364.729	33.490	1	1	507	0
309	22.360	19.201	364.662	33.460	1	1	508	0
310	22.802	18.137	364.623	33.464	1	1	509	0
311	22.440	19.535	364.638	33.489	1	1	510	0
312	22.757	18.810	364.663	33.463	1	1	511	0
313	22.568	18.221	364.722	33.489	1	1	512	0
314	22.423	19.034	364.721	33.463	1	1	513	0
315	22.694	18.674	364.735	33.480	1	1	514	0
316	22.526	19.511	364.761	33.501	1	1	515	0
317	22.688	18.869	364.664	33.493	1	1	516	0
318	22.336	20.164	364.716	33.474	1	1	517	0
319	22.586	17.756	364.664	33.486	1	1	518	0
320	22.601	18.756	364.732	33.429	1	1	519	0
321	22.480	20.021	364.638	33.504	1	1	520	0
322	22.487	19.009	364.709	33.425	1	1	521	0
323	22.402	19.837	364.741	33.416	1	1	522	0
324	22.506	18.514	364.722	33.442	1	1	523	0
325	22.435	18.436	364.688	33.497	1	1	524	0
326	22.562	19.393	364.789	33.452	1	1	525	0
327	22.452	18.782	364.728	33.494	1	1	526	0
328	22.299	19.176	364.758	33.508	1	1	527	0
329	22.393	19.117	364.750	33.500	1	1	528	0
330	22.579	18.746	364.790	33.522	1	1	529	0
331	22.462	19.207	364.720	33.497	1	1	530	0
332	22.505	19.192	364.715	33.505	1	1	531	0
333	22.540	19.397	364.708	33.473	1	1	532	0
334	22.457	19.565	364.695	33.480	1	1	533	0
335	22.550	19.316	364.695	33.476	1	1	534	0
336	22.502	18.580	364.768	33.452	1	1	535	0
337	22.678	19.112	364.705	33.393	1	1	536	0
338	22.718	17.851	364.777	33.458	1	1	537	0
339	22.514	19.271	364.702	33.389	1	1	538	0
340	22.229	19.427	364.654	33.445	1	1	539	0
341	22.595	18.485	364.738	33.442	1	1	540	0
342	22.680	18.940	364.695	33.492	1	1	541	0
343	22.444	19.829	364.696	33.484	1	1	542	0
344	22.496	18.597	364.734	33.496	1	1	543	0
345	22.741	18.940	364.701	33.486	1	1	544	0
346	22.332	20.517	364.716	33.487	1	1	545	0
347	22.451	19.295	364.753	33.454	1	1	546	0
348	22.571	19.472	364.692	33.459	1	1	547	0
349	22.497	19.251	364.689	33.445	1	1	548	0
350	22.624	18.890	364.627	33.446	1	1	549	0
351	22.512	19.139	364.723	33.456	1	1	550	0
352	22.497	19.249	364.703	33.462	1	1	551	0
353	22.687	18.724	364.724	33.478	1	1	552	0
354	22.661	19.242	364.669	33.483	1	1	553	0
355	22.376	19.083	364.704	33.495	1	1	554	0
356	22.353	19.422	364.676	33.500	1	1	555	0
357	22.450	18.504	364.729	33.446	1	1	556	0
358	22.444	18.712	364.742	33.472	1	1	557	0
359	22.346	18.831	364.641	33.490	1	1	558	0
360	22.163	18.490	364.667	33.451	1	1	559	0
361	22.210	18.757	364.759	33.474	1	1	560	0
362	22.283	17.901	364.734	33.477	1	1	561	0
363	22.405	19.497	364.722	33.530	1	1	562	0
364	22.462	19.213	364.741	33.522	1	1	563	0
365	22.651	17.887	364.676	33.499	1	1	564	0
366	22.255	19.552	364.720	33.533	1	1	565	0
367	22.251	18.919	364.752	33.546	1	1	566	0
368	22.357	18.249	364.777	33.487	1	1	567	0
369	22.316	19.077	364.731	33.492	1	1	568	0
370	22.373	18.956	364.776	33.517	1	1	569	0
371	22.266	18.982	364.700	33.473	1	1	570	0
372	22.273	19.249	364.727	33.513	1	1	571	0
373	22.391	19.289	364.737	33.540	1	1	572	0
374	22.500	19.202	364.788	33.491	1	1	573	0
375	22.734	19.136	364.720	33.570	1	1	574	0
376	22.428	19.795	364.730	33.497	1	1	575	0
377	22.295	18.901	364.741	33.602	1	1	576	0
378	22.359	20.023	364.743	33.544	1	1	577	0
379	22.713	19.333	364.784	33.566	1	1	578	0
380	22.449	19.324	364.795	33.553	1	1	579	0
381	22.535	18.967	364.760	33.577	1	1	580	0
382	22.616	18.968	364.771	33.515	1	1	581	0
383	22.493	19.933	364.749	33.517	1	1	582	0
384	22.512	18.983	364.741	33.527	1	1	583	0
385	22.594	18.812	364.727	33.467	1	1	584	0
386	22.673	19.315	364.705	33.512	1	1	585	0
387	22.455	19.263	364.706	33.476	1	1	586	0
388	22.534	19.100	364.788	33.497	1	1	587	0
389	22.519	18.599	364.684	33.511	1	1	588	0
390	22.550	19.476	364.709	33.489	1	1	589	0
391	22.612	19.640	364.734	33.532	1	1	590	0
392	22.610	19.012	364.740	33.517	1	1	591	0
393	22.520	18.906	364.686	33.457	1	1	592	0
394	22.472	18.942	364.785	33.524	1	1	593	0
395	22.744	19.074	364.726	33.438	1	1	594	0
396	22.580	18.922	364.695	33.490	1	1	595	0
397	22.497	19.223	364.738	33.476	1	1	596	0
398	22.466	18.695	364.651	33.519	1	1	597	0
399	22.646	19.056	364.784	33.515	1	1	598	0
400	22.625	19.206	364.679	33.523	1	1	599	0
401	22.344	19.465	364.770	33.500	1	1	600	0
402	22.393	19.590	364.698	33.532	1	1	601	0
403	22.452	18.627	364.759	33.554	1	1	602	0
404	22.496	19.073	364.773	33.523	1	1	603	0
405	22.493	19.766	364.694	33.537	1	1	604	0
406	22.531	19.166	364.802	33.569	1	1	605	0
407	22.355	19.725	364.713	33.507	1	1	606	0
408	22.218	19.367	364.730	33.560	1	1	607	0
409	22.221	19.629	364.743	33.535	1	1	608	0
410	22.469	19.795	364.715	33.487	1	1	609	0
411	22.440	19.219	364.688	33.490	1	1	610	0
412	22.588	19.504	364.712	33.518	1	1	611	0
413	22.549	18.339	364.784	33.483	1	1	612	0
414	22.570	18.520	364.697	33.491	1	1	613	0
415	22.562	18.907	364.714	33.508	1	1	614	0
416	22.622	19.239	364.777	33.479	1	1	615	0
417	22.530	18.527	364.740	33.540	1	1	616	0
418	22.557	18.465	364.712	33.524	1	1	617	0
419	22.459	18.593	364.725	33.512	1	1	618	0
420	22.622	18.753	364.726	33.457	1	1	619	0
421	22.210	19.746	364.736	33.461	1	1	620	0
422	22.299	18.740	364.779	33.514	1	1	621	0
423	22.447	18.849	364.715	33.472	1	1	622	0
424	22.408	18.508	364.668	33.507	1	1	623	0
425	22.293	19.412	364.691	33.515	1	1	624	0
426	22.303	18.853	364.691	33.503	1	1	625	0
427	22.706	17.774	364.658	33.486	1	1	626	0
428	22.371	19.604	364.736	33.479	1	1	627	0
429	22.507	19.334	364.694	33.502	1	1	628	0
430	22.513	18.811	364.747	33.496	1	1	629	0
431	22.379	19.544	364.716	33.550	1	1	630	0
432	22.677	19.918	364.679	33.472	1	1	631	0
433	22.501	18.399	364.755	33.482	1	1	632	0
434	22.564	18.722	364.696	33.441	1	1	633	0
435	22.741	18.619	364.672	33.458	1	1	634	0
436	22.545	19.193	364.706	33.457	1	1	635	0
437	22.456	19.254	364.724	33.458	1	1	636	0
438	22.408	19.152	364.717	33.465	1	1	637	0
439	22.347	19.622	364.689	33.422	1	1	638	0
440	22.568	18.856	364.734	33.451	1	1	639	0
441	22.697	18.959	364.653	33.429	1	1	640	0
442	22.627	18.545	364.663	33.416	1	1	641	0
443	22.726	17.783	364.746	33.402	1	1	642	0
444	22.357	19.552	364.725	33.469	1	1	643	0
445	22.667	18.714	364.693	33.403	1	1	644	0
446	22.467	18.686	364.659	33.490	1	1	645	0
447	22.360	19.203	364.666	33.507	1	1	646	0
448	22.408	19.624	364.671	33.503	1	1	647	0
449	22.215	19.860	364.685	33.421	1	1	648	0
450	22.525	19.031	364.659	33.495	1	1	649	0
451	22.411	18.962	364.647	33.400	1	1	650	0
452	22.503	18.233	364.649	33.349	1	1	651	0
453	22.330	18.787	364.588	33.383	1	1	652	0
454	22.506	18.698	364.651	33.434	1	1	653	0
455	22.519	18.424	364.604	33.365	1	1	654	0
456	22.356	19.540	364.619	33.370	1	1	655	0
457	22.164	19.300	364.676	33.428	1	1	656	0
458	22.314	19.071	364.581	33.421	1	1	657	0
459	22.465	19.170	364.641	33.395	1	1	658	0
460	22.398	19.051	364.571	33.367	1	1	659	0
461	22.136	19.179	364.692	33.440	1	1	660	0
462	22.223	19.473	364.688	33.375	1	1	661	0
463	22.487	18.997	364.633	33.408	1	1	662	0
464	22.429	18.663	364.632	33.472	1	1	663	0
465	22.267	18.970	364.653	33.430	1	1	664	0
466	22.016	18.063	364.686	33.444	1	1	665	0
467	22.496	18.275	364.716	33.477	1	1	666	0
468	22.300	19.038	364.694	33.490	1	1	667	0
469	22.446	19.492	364.704	33.477	1	1	668	0
470	22.278	19.522	364.662	33.449	1	1	669	0
471	22.283	18.858	364.750	33.452	1	1	670	0
472	22.548	19.173	364.722	33.421	1	1	671	0
473	22.386	18.654	364.748	33.477	1	1	672	0
474	22.697	18.477	364.671	33.424	1	1	673	0
475	22.337	19.698	364.682	33.446	1	1	674	0
476	22.387	19.633	364.691	33.441	1	1	675	0
477	22.415	18.924	364.611	33.425	1	1	676	0
478	22.547	18.694	364.657	33.480	1	1	677	0
479	22.490	18.322	364.681	33.457	1	1	678	0
480	22.462	18.883	364.701	33.454	1	1	679	0
481	22.461	18.413	364.661	33.445	1	1	680	0
482	22.561	19.865	364.650	33.504	1	1	681	0
483	22.628	18.378	364.658	33.449	1	1	682	0
484	22.533	18.967	364.668	33.478	1	1	683	0
485	22.552	19.295	364.661	33.456	1	1	684	0
486	22.711	18.854	364.727	33.432	1	1	685	0
487	22.572	18.504	364.653	33.460	1	1	686	0
488	22.435	19.571	364.601	33.471	1	1	687	0
489	22.548	19.006	364.648	33.475	1	1	688	0
490	22.368	18.817	364.612	33.479	1	1	689	0
491	22.614	18.329	364.664	33.432	1	1	690	0
492	22.566	18.870	364.678	33.460	1	1	691	0
493	22.346	19.951	364.677	33.466	1	1	692	0
494	22.587	18.381	364.612	33.481	1	1	693	0
495	22.405	18.688	364.643	33.506	1	1	694	0
496	22.384	18.536	364.703	33.462	1	1	695	0
497	22.253	19.058	364.702	33.495	1	1	696	0
498	22.407	19.471	364.660	33.463	1	1	697	0
499	22.343	18.860	364.695	33.523	1	1	698	0
500	22.237	18.735	364.741	33.507	1	1	699	0
501	22.534	18.960	364.675	33.495	1	1	700	0
502	22.516	18.785	364.704	33.437	1	1	701	0
503	22.465	19.345	364.733	33.475	1	1	702	0
504	22.324	18.366	364.622	33.466	1	1	703	0
505	22.265	18.030	364.689	33.474	1	1	704	0
506	22.520	17.625	364.622	33.444	1	1	705	0
507	22.405	18.224	364.744	33.479	1	1	706	0
508	22.293	18.922	364.677	33.365	1	1	707	0
509	22.271	18.466	364.671	33.476	1	1	708	0
510	22.365	19.003	364.669	33.469	1	1	709	0
511	22.283	19.482	364.647	33.408	1	1	710	0
512	22.510	19.308	364.694	33.444	1	1	711	0
513	22.475	18.144	364.645	33.506	1	1	712	0
514	22.359	18.894	364.736	33.461	1	1	713	0
515	22.468	18.520	364.688	33.456	1	1	714	0
516	22.447	18.045	364.715	33.434	1	1	715	0
517	22.378	19.062	364.658	33.480	1	1	716	0
518	22.313	18.287	364.631	33.460	1	1	717	0
519	22.275	19.705	364.653	33.493	1	1	718	0
520	22.616	19.109	364.616	33.468	1	1	719	0
521	22.564	18.719	364.622	33.515	1	1	720	0
522	22.661	18.602	364.618	33.480	1	1	721	0
523	22.264	19.624	364.564	33.447	1	1	722	0
524	22.572	18.976	364.616	33.459	1	1	723	0
525	22.498	19.565	364.692	33.473	1	1	724	0
526	22.373	19.254	364.585	33.474	1	1	725	0
527	22.497	18.765	364.647	33.487	1	1	726	0
528	22.715	18.660	364.645	33.472	1	1	727	0
529	22.575	18.325	364.702	33.462	1	1	728	0
530	22.589	19.002	364.650	33.385	1	1	729	0
531	22.499	19.063	364.577	33.428	1	1	730	0
532	22.603	19.531	364.590	33.475	1	1	731	0
533	22.444	18.861	364.597	33.485	1	1	732	0
534	22.541	19.056	364.549	33.495	1	1	733	0
535	22.616	19.273	364.627	33.518	1	1	734	0
