 	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory
89	19.393	64.139	2915.996	14.822	1	1	288	0
90	19.202	64.357	2915.966	14.817	1	1	289	0
91	19.340	63.753	2915.985	14.814	1	1	290	0
92	19.137	63.267	2915.985	14.814	1	1	291	0
93	19.372	64.617	2916.002	14.826	1	1	292	0
94	19.411	64.473	2915.981	14.808	1	1	293	0
95	19.273	63.801	2915.983	14.819	1	1	294	0
96	19.182	63.877	2915.991	14.801	1	1	295	0
97	19.226	64.640	2915.999	14.839	1	1	296	0
98	19.161	65.154	2915.984	14.828	1	1	297	0
99	19.230	64.134	2916.006	14.826	1	1	298	0
100	19.034	64.226	2916.010	14.860	1	1	299	0
101	19.076	63.584	2916.003	14.842	1	1	300	0
102	19.301	63.577	2916.009	14.857	1	1	301	0
103	19.544	63.434	2916.016	14.846	1	1	302	0
104	19.555	63.351	2916.006	14.847	1	1	303	0
105	19.336	63.786	2916.029	14.852	1	1	304	0
106	19.303	64.041	2916.003	14.868	1	1	305	0
107	19.307	64.966	2916.004	14.860	1	1	306	0
108	19.263	64.676	2915.993	14.870	1	1	307	0
109	19.560	63.627	2915.996	14.858	1	1	308	0
110	19.338	63.454	2916.010	14.857	1	1	309	0
111	19.253	64.434	2916.013	14.861	1	1	310	0
112	19.157	64.229	2916.017	14.845	1	1	311	0
113	19.595	63.193	2916.012	14.858	1	1	312	0
114	19.221	64.044	2916.000	14.869	1	1	313	0
115	19.430	64.167	2916.005	14.848	1	1	314	0
116	19.398	64.094	2916.004	14.853	1	1	315	0
117	19.339	65.194	2916.003	14.855	1	1	316	0
118	19.126	64.945	2916.001	14.856	1	1	317	0
119	19.178	65.339	2916.003	14.850	1	1	318	0
120	19.380	64.556	2916.001	14.836	1	1	319	0
121	19.091	64.105	2916.000	14.854	1	1	320	0
122	19.408	64.977	2915.979	14.847	1	1	321	0
123	19.245	65.132	2915.996	14.833	1	1	322	0
124	19.281	64.856	2915.993	14.826	1	1	323	0
125	19.538	62.847	2915.987	14.851	1	1	324	0
126	18.934	65.171	2915.982	14.855	1	1	325	0
127	19.140	64.993	2915.972	14.839	1	1	326	0
128	19.303	65.318	2915.983	14.835	1	1	327	0
129	19.451	64.800	2915.970	14.825	1	1	328	0
130	19.271	64.296	2915.975	14.811	1	1	329	0
131	19.169	63.652	2915.977	14.824	1	1	330	0
132	19.250	64.456	2915.974	14.829	1	1	331	0
133	19.359	65.042	2915.975	14.847	1	1	332	0
134	19.437	64.748	2915.968	14.834	1	1	333	0
135	19.114	64.718	2915.959	14.847	1	1	334	0
136	19.228	63.354	2915.981	14.826	1	1	335	0
137	19.258	64.075	2915.971	14.835	1	1	336	0
138	19.302	65.482	2915.964	14.832	1	1	337	0
139	19.292	64.604	2915.970	14.839	1	1	338	0
140	19.325	64.506	2915.969	14.843	1	1	339	0
141	19.145	63.209	2915.970	14.831	1	1	340	0
142	19.229	63.664	2915.968	14.834	1	1	341	0
143	19.086	63.824	2915.968	14.837	1	1	342	0
144	19.285	63.865	2915.965	14.832	1	1	343	0
145	19.030	63.149	2915.973	14.833	1	1	344	0
146	19.028	62.684	2915.968	14.847	1	1	345	0
147	19.075	63.911	2915.968	14.842	1	1	346	0
148	19.042	64.168	2915.954	14.827	1	1	347	0
149	19.141	64.989	2915.960	14.849	1	1	348	0
150	19.072	63.936	2915.961	14.836	1	1	349	0
151	19.304	63.715	2915.952	14.848	1	1	350	0
152	19.401	62.319	2915.965	14.841	1	1	351	0
153	19.178	64.698	2915.973	14.840	1	1	352	0
154	19.256	63.929	2915.954	14.833	1	1	353	0
155	19.258	65.986	2915.948	14.844	1	1	354	0
156	19.346	64.664	2915.959	14.839	1	1	355	0
157	19.328	64.965	2915.957	14.827	1	1	356	0
158	19.390	65.436	2915.952	14.831	1	1	357	0
159	19.132	63.467	2915.961	14.827	1	1	358	0
160	19.371	64.790	2915.951	14.824	1	1	359	0
161	19.327	64.974	2915.939	14.827	1	1	360	0
162	19.353	63.810	2915.955	14.818	1	1	361	0
163	19.367	63.543	2915.963	14.818	1	1	362	0
164	19.347	65.134	2915.948	14.812	1	1	363	0
165	19.220	64.849	2915.944	14.796	1	1	364	0
166	19.363	64.854	2915.932	14.818	1	1	365	0
167	19.190	64.768	2915.942	14.799	1	1	366	0
168	18.962	66.705	2915.921	14.822	1	1	367	0
169	19.400	64.405	2915.927	14.813	1	1	368	0
170	19.232	64.915	2915.909	14.803	1	1	369	0
171	19.079	64.202	2915.934	14.807	1	1	370	0
172	19.215	64.411	2915.917	14.817	1	1	371	0
173	19.358	63.773	2915.935	14.795	1	1	372	0
174	19.442	64.552	2915.906	14.801	1	1	373	0
175	19.187	65.270	2915.926	14.809	1	1	374	0
176	19.221	62.902	2915.902	14.796	1	1	375	0
177	19.140	62.929	2915.931	14.821	1	1	376	0
178	19.134	65.202	2915.940	14.808	1	1	377	0
179	19.571	63.550	2915.900	14.807	1	1	378	0
180	19.415	65.401	2915.909	14.800	1	1	379	0
181	19.268	64.321	2915.918	14.815	1	1	380	0
182	19.097	64.354	2915.906	14.795	1	1	381	0
183	19.291	64.773	2915.912	14.802	1	1	382	0
184	19.185	64.619	2915.909	14.781	1	1	383	0
185	19.466	64.051	2915.927	14.808	1	1	384	0
186	19.298	65.044	2915.899	14.790	1	1	385	0
187	18.977	64.835	2915.923	14.822	1	1	386	0
188	19.197	64.237	2915.915	14.808	1	1	387	0
189	19.279	65.188	2915.919	14.798	1	1	388	0
190	19.329	64.611	2915.930	14.799	1	1	389	0
191	19.016	64.213	2915.908	14.798	1	1	390	0
192	19.161	64.196	2915.915	14.808	1	1	391	0
193	19.276	64.415	2915.902	14.823	1	1	392	0
194	19.338	64.702	2915.901	14.793	1	1	393	0
195	19.436	65.077	2915.894	14.813	1	1	394	0
196	19.143	65.613	2915.901	14.795	1	1	395	0
197	19.556	64.299	2915.918	14.796	1	1	396	0
198	19.417	64.588	2915.897	14.815	1	1	397	0
199	19.202	65.309	2915.906	14.802	1	1	398	0
200	19.444	64.858	2915.904	14.811	1	1	399	0
201	19.081	66.095	2915.912	14.819	1	1	400	0
202	19.234	65.224	2915.914	14.806	1	1	401	0
203	19.284	65.783	2915.930	14.829	1	1	402	0
204	19.158	65.659	2915.900	14.804	1	1	403	0
205	18.943	65.898	2915.926	14.827	1	1	404	0
206	19.371	64.632	2915.919	14.832	1	1	405	0
207	19.155	65.362	2915.926	14.812	1	1	406	0
208	19.393	65.073	2915.930	14.806	1	1	407	0
209	19.272	65.719	2915.948	14.796	1	1	408	0
210	19.255	64.898	2915.938	14.807	1	1	409	0
211	19.303	64.175	2915.959	14.786	1	1	410	0
212	19.325	64.324	2915.985	14.792	1	1	411	0
213	19.288	64.958	2915.966	14.795	1	1	412	0
214	19.225	64.177	2915.979	14.795	1	1	413	0
215	19.266	65.926	2915.964	14.789	1	1	414	0
216	19.423	64.505	2915.954	14.780	1	1	415	0
217	19.205	64.619	2915.958	14.790	1	1	416	0
218	19.106	64.467	2915.950	14.806	1	1	417	0
219	19.158	65.015	2915.927	14.804	1	1	418	0
220	19.177	65.344	2915.921	14.792	1	1	419	0
221	19.307	64.332	2915.894	14.789	1	1	420	0
222	19.437	64.751	2915.897	14.780	1	1	421	0
223	19.134	65.530	2915.889	14.775	1	1	422	0
224	19.195	63.937	2915.893	14.802	1	1	423	0
225	19.205	64.779	2915.897	14.786	1	1	424	0
226	19.291	64.777	2915.898	14.790	1	1	425	0
227	19.558	64.442	2915.900	14.797	1	1	426	0
228	19.154	64.094	2915.901	14.790	1	1	427	0
229	19.119	64.014	2915.906	14.776	1	1	428	0
230	19.251	64.933	2915.902	14.783	1	1	429	0
231	18.946	66.352	2915.906	14.791	1	1	430	0
232	19.198	65.659	2915.899	14.791	1	1	431	0
233	19.304	64.361	2915.894	14.789	1	1	432	0
234	19.068	64.608	2915.899	14.776	1	1	433	0
235	19.129	65.566	2915.884	14.798	1	1	434	0
236	19.565	64.555	2915.870	14.775	1	1	435	0
237	19.054	65.353	2915.903	14.799	1	1	436	0
238	19.176	64.399	2915.892	14.785	1	1	437	0
239	19.250	63.943	2915.883	14.770	1	1	438	0
240	19.109	64.605	2915.894	14.769	1	1	439	0
241	19.332	66.212	2915.889	14.789	1	1	440	0
242	19.098	65.331	2915.895	14.773	1	1	441	0
243	19.526	64.018	2915.908	14.764	1	1	442	0
244	19.327	64.815	2915.901	14.760	1	1	443	0
245	19.247	64.806	2915.917	14.754	1	1	444	0
246	19.366	65.253	2915.914	14.741	1	1	445	0
247	19.719	63.453	2915.900	14.748	1	1	446	0
248	19.420	63.404	2915.908	14.750	1	1	447	0
249	19.314	65.233	2915.906	14.768	1	1	448	0
250	19.241	65.488	2915.899	14.762	1	1	449	0
251	19.599	63.762	2915.901	14.761	1	1	450	0
252	19.226	65.289	2915.896	14.768	1	1	451	0
253	19.248	65.111	2915.894	14.772	1	1	452	0
254	19.181	64.809	2915.891	14.781	1	1	453	0
255	19.425	64.006	2915.905	14.766	1	1	454	0
256	19.370	64.799	2915.889	14.763	1	1	455	0
257	19.447	64.153	2915.902	14.755	1	1	456	0
258	19.420	64.206	2915.901	14.757	1	1	457	0
259	19.320	65.192	2915.896	14.775	1	1	458	0
260	19.467	65.110	2915.898	14.749	1	1	459	0
261	19.339	65.358	2915.902	14.770	1	1	460	0
262	19.469	64.936	2915.907	14.758	1	1	461	0
263	19.264	64.032	2915.890	14.771	1	1	462	0
264	19.133	65.054	2915.899	14.771	1	1	463	0
265	19.282	65.641	2915.892	14.780	1	1	464	0
266	19.377	64.548	2915.907	14.772	1	1	465	0
267	19.352	66.053	2915.892	14.775	1	1	466	0
268	19.283	63.090	2915.894	14.774	1	1	467	0
269	19.140	63.838	2915.900	14.753	1	1	468	0
270	19.179	65.974	2915.891	14.762	1	1	469	0
271	19.242	65.638	2915.887	14.756	1	1	470	0
272	19.229	65.073	2915.876	14.780	1	1	471	0
273	19.320	64.034	2915.893	14.774	1	1	472	0
274	19.064	63.520	2915.891	14.781	1	1	473	0
275	19.334	65.398	2915.900	14.775	1	1	474	0
276	19.380	64.882	2915.892	14.778	1	1	475	0
277	19.386	64.144	2915.892	14.750	1	1	476	0
278	19.320	64.029	2915.902	14.758	1	1	477	0
279	18.972	65.517	2915.896	14.762	1	1	478	0
280	19.260	64.496	2915.880	14.752	1	1	479	0
281	19.247	66.349	2915.900	14.750	1	1	480	0
282	19.485	64.218	2915.892	14.755	1	1	481	0
283	19.060	65.625	2915.895	14.747	1	1	482	0
284	19.348	64.113	2915.893	14.732	1	1	483	0
285	19.479	65.489	2915.914	14.739	1	1	484	0
286	19.511	63.380	2915.886	14.750	1	1	485	0
287	19.242	65.799	2915.888	14.766	1	1	486	0
288	19.337	65.380	2915.897	14.753	1	1	487	0
289	19.447	63.995	2915.894	14.760	1	1	488	0
290	19.265	65.254	2915.914	14.753	1	1	489	0
291	19.236	65.848	2915.921	14.752	1	1	490	0
292	19.326	65.458	2915.923	14.758	1	1	491	0
293	19.288	65.281	2915.917	14.753	1	1	492	0
294	19.426	65.111	2915.901	14.751	1	1	493	0
295	19.622	64.211	2915.907	14.747	1	1	494	0
296	19.442	64.660	2915.899	14.736	1	1	495	0
297	19.516	64.242	2915.905	14.746	1	1	496	0
298	19.378	65.474	2915.896	14.718	1	1	497	0
299	19.314	66.147	2915.909	14.748	1	1	498	0
300	19.488	64.621	2915.894	14.741	1	1	499	0
301	19.313	65.568	2915.901	14.728	1	1	500	0
302	19.449	65.394	2915.905	14.717	1	1	501	0
303	19.469	65.241	2915.888	14.721	1	1	502	0
304	19.307	65.551	2915.900	14.726	1	1	503	0
305	19.544	64.499	2915.902	14.729	1	1	504	0
306	19.334	65.656	2915.898	14.713	1	1	505	0
307	19.424	65.275	2915.892	14.730	1	1	506	0
308	19.584	61.155	2915.882	14.734	1	1	507	0
309	19.211	65.661	2915.891	14.719	1	1	508	0
310	19.389	65.074	2915.886	14.731	1	1	509	0
311	19.181	66.053	2915.915	14.711	1	1	510	0
312	19.350	64.802	2915.895	14.710	1	1	511	0
313	19.358	64.195	2915.864	14.720	1	1	512	0
314	19.298	63.064	2915.893	14.722	1	1	513	0
315	19.325	65.080	2915.880	14.705	1	1	514	0
316	19.678	64.246	2915.875	14.724	1	1	515	0
317	19.459	64.204	2915.890	14.719	1	1	516	0
318	19.565	63.691	2915.869	14.724	1	1	517	0
319	19.350	63.777	2915.879	14.717	1	1	518	0
320	19.222	65.164	2915.866	14.715	1	1	519	0
321	19.520	64.037	2915.852	14.693	1	1	520	0
322	19.491	65.062	2915.878	14.697	1	1	521	0
323	19.348	64.571	2915.889	14.674	1	1	522	0
324	19.219	63.514	2915.879	14.691	1	1	523	0
325	19.221	63.819	2915.885	14.702	1	1	524	0
326	19.409	64.422	2915.855	14.698	1	1	525	0
327	19.337	64.358	2915.866	14.710	1	1	526	0
328	19.141	65.728	2915.881	14.717	1	1	527	0
329	19.379	63.398	2915.859	14.725	1	1	528	0
330	19.575	63.454	2915.867	14.717	1	1	529	0
331	19.399	64.190	2915.857	14.703	1	1	530	0
332	19.479	65.069	2915.853	14.731	1	1	531	0
333	19.314	65.641	2915.872	14.691	1	1	532	0
334	19.242	64.932	2915.845	14.684	1	1	533	0
335	19.307	65.378	2915.841	14.679	1	1	534	0
336	19.586	64.467	2915.863	14.674	1	1	535	0
337	19.526	64.781	2915.852	14.672	1	1	536	0
338	19.310	65.981	2915.873	14.663	1	1	537	0
339	19.310	65.032	2915.878	14.680	1	1	538	0
340	19.232	66.271	2915.870	14.653	1	1	539	0
341	19.165	66.323	2915.887	14.684	1	1	540	0
342	19.393	65.654	2915.883	14.666	1	1	541	0
343	19.500	64.668	2915.880	14.687	1	1	542	0
344	19.641	64.679	2915.879	14.678	1	1	543	0
345	19.438	65.634	2915.887	14.695	1	1	544	0
346	19.435	64.857	2915.868	14.692	1	1	545	0
347	19.480	64.185	2915.875	14.677	1	1	546	0
348	19.346	65.227	2915.880	14.679	1	1	547	0
349	19.447	65.242	2915.880	14.686	1	1	548	0
350	19.437	66.111	2915.888	14.681	1	1	549	0
351	19.271	65.813	2915.883	14.682	1	1	550	0
352	19.578	64.535	2915.901	14.685	1	1	551	0
353	19.399	64.823	2915.884	14.699	1	1	552	0
354	19.456	64.530	2915.894	14.685	1	1	553	0
355	19.313	63.737	2915.900	14.702	1	1	554	0
356	19.346	63.486	2915.915	14.707	1	1	555	0
357	19.333	64.869	2915.897	14.717	1	1	556	0
358	19.403	65.749	2915.906	14.713	1	1	557	0
359	19.250	64.563	2915.902	14.728	1	1	558	0
360	19.192	63.901	2915.900	14.740	1	1	559	0
361	19.096	62.958	2915.899	14.759	1	1	560	0
362	19.050	63.584	2915.903	14.749	1	1	561	0
363	19.007	63.760	2915.888	14.757	1	1	562	0
364	19.273	64.286	2915.902	14.750	1	1	563	0
365	19.110	63.645	2915.887	14.759	1	1	564	0
366	19.260	63.375	2915.892	14.739	1	1	565	0
367	19.218	64.175	2915.875	14.726	1	1	566	0
368	19.342	64.320	2915.878	14.725	1	1	567	0
369	19.037	64.475	2915.860	14.727	1	1	568	0
370	19.140	64.314	2915.871	14.753	1	1	569	0
371	19.090	63.586	2915.880	14.743	1	1	570	0
372	19.213	63.955	2915.889	14.747	1	1	571	0
373	19.079	65.483	2915.869	14.751	1	1	572	0
374	19.486	65.649	2915.872	14.763	1	1	573	0
375	19.477	66.353	2915.879	14.770	1	1	574	0
376	19.446	64.630	2915.887	14.745	1	1	575	0
377	19.375	63.916	2915.889	14.763	1	1	576	0
378	19.120	64.999	2915.876	14.786	1	1	577	0
379	19.312	65.416	2915.882	14.763	1	1	578	0
380	19.378	65.016	2915.877	14.775	1	1	579	0
381	19.342	65.653	2915.872	14.781	1	1	580	0
382	19.313	64.887	2915.876	14.774	1	1	581	0
383	19.164	66.245	2915.864	14.785	1	1	582	0
384	19.559	64.885	2915.874	14.780	1	1	583	0
385	19.207	65.752	2915.864	14.769	1	1	584	0
386	19.345	65.121	2915.897	14.789	1	1	585	0
387	19.365	66.555	2915.897	14.775	1	1	586	0
388	19.355	65.195	2915.908	14.774	1	1	587	0
389	19.639	64.086	2915.919	14.760	1	1	588	0
390	19.541	63.779	2915.924	14.766	1	1	589	0
391	19.492	64.643	2915.911	14.771	1	1	590	0
392	19.405	64.486	2915.906	14.770	1	1	591	0
393	19.449	64.978	2915.893	14.779	1	1	592	0
394	19.472	65.595	2915.891	14.775	1	1	593	0
395	19.603	64.050	2915.902	14.757	1	1	594	0
396	19.395	65.030	2915.894	14.749	1	1	595	0
397	19.251	65.093	2915.895	14.751	1	1	596	0
398	19.210	65.573	2915.889	14.751	1	1	597	0
399	19.522	64.682	2915.889	14.757	1	1	598	0
400	19.307	65.294	2915.876	14.745	1	1	599	0
401	19.156	65.195	2915.876	14.769	1	1	600	0
402	19.227	64.280	2915.887	14.761	1	1	601	0
403	19.107	65.104	2915.867	14.758	1	1	602	0
404	18.999	67.178	2915.871	14.769	1	1	603	0
405	19.391	64.427	2915.880	14.754	1	1	604	0
406	19.435	64.931	2915.884	14.758	1	1	605	0
407	19.144	65.445	2915.876	14.774	1	1	606	0
408	19.068	64.611	2915.871	14.764	1	1	607	0
409	19.318	64.525	2915.871	14.755	1	1	608	0
410	19.382	64.500	2915.874	14.762	1	1	609	0
411	19.261	64.376	2915.877	14.772	1	1	610	0
412	19.331	64.630	2915.871	14.756	1	1	611	0
413	19.222	64.471	2915.862	14.756	1	1	612	0
414	19.264	63.555	2915.870	14.763	1	1	613	0
415	19.244	65.150	2915.864	14.760	1	1	614	0
416	19.265	64.986	2915.869	14.759	1	1	615	0
417	19.036	65.340	2915.875	14.745	1	1	616	0
418	19.070	63.799	2915.870	14.752	1	1	617	0
419	19.233	63.903	2915.877	14.737	1	1	618	0
420	19.280	64.804	2915.874	14.723	1	1	619	0
421	19.156	65.613	2915.882	14.723	1	1	620	0
422	19.244	63.804	2915.871	14.714	1	1	621	0
423	19.229	62.971	2915.880	14.734	1	1	622	0
424	19.336	63.249	2915.865	14.728	1	1	623	0
425	19.291	63.595	2915.892	14.707	1	1	624	0
426	19.322	63.831	2915.869	14.706	1	1	625	0
427	19.154	65.618	2915.883	14.690	1	1	626	0
428	19.327	64.742	2915.872	14.685	1	1	627	0
429	19.354	65.644	2915.870	14.686	1	1	628	0
430	19.411	65.521	2915.881	14.689	1	1	629	0
431	19.353	65.100	2915.882	14.689	1	1	630	0
432	19.371	63.598	2915.864	14.680	1	1	631	0
433	19.298	64.495	2915.861	14.690	1	1	632	0
434	19.370	65.030	2915.875	14.655	1	1	633	0
435	19.517	63.894	2915.863	14.677	1	1	634	0
436	19.373	64.220	2915.841	14.684	1	1	635	0
437	19.548	65.241	2915.866	14.670	1	1	636	0
438	19.369	63.933	2915.852	14.669	1	1	637	0
439	19.465	65.257	2915.840	14.675	1	1	638	0
440	19.571	65.070	2915.861	14.688	1	1	639	0
441	19.310	64.879	2915.846	14.696	1	1	640	0
442	19.099	64.849	2915.870	14.686	1	1	641	0
443	19.400	64.336	2915.857	14.705	1	1	642	0
444	19.336	65.474	2915.849	14.704	1	1	643	0
445	19.263	64.134	2915.857	14.708	1	1	644	0
446	19.269	63.933	2915.857	14.710	1	1	645	0
447	19.073	65.136	2915.859	14.695	1	1	646	0
448	19.174	64.666	2915.849	14.694	1	1	647	0
449	19.311	65.025	2915.846	14.688	1	1	648	0
450	19.324	65.404	2915.839	14.685	1	1	649	0
451	19.265	64.757	2915.848	14.703	1	1	650	0
452	19.073	64.342	2915.848	14.697	1	1	651	0
453	19.259	63.689	2915.842	14.713	1	1	652	0
454	19.174	64.673	2915.833	14.707	1	1	653	0
455	19.414	65.024	2915.836	14.704	1	1	654	0
456	19.472	63.470	2915.826	14.725	1	1	655	0
457	19.097	64.164	2915.841	14.721	1	1	656	0
458	19.031	65.630	2915.845	14.713	1	1	657	0
459	19.336	64.527	2915.842	14.724	1	1	658	0
460	19.315	64.845	2915.828	14.710	1	1	659	0
461	19.210	64.564	2915.856	14.741	1	1	660	0
462	19.220	62.244	2915.828	14.713	1	1	661	0
463	19.342	64.647	2915.827	14.742	1	1	662	0
464	19.298	64.974	2915.846	14.702	1	1	663	0
465	19.305	64.291	2915.839	14.726	1	1	664	0
466	18.799	65.440	2915.841	14.726	1	1	665	0
467	19.055	64.960	2915.850	14.710	1	1	666	0
468	19.114	65.051	2915.833	14.735	1	1	667	0
469	19.547	64.149	2915.831	14.700	1	1	668	0
470	19.215	64.990	2915.824	14.714	1	1	669	0
471	19.193	66.121	2915.816	14.706	1	1	670	0
472	19.178	65.120	2915.824	14.703	1	1	671	0
473	19.272	64.866	2915.837	14.717	1	1	672	0
474	19.004	65.993	2915.838	14.700	1	1	673	0
475	19.219	64.803	2915.830	14.720	1	1	674	0
476	19.211	65.027	2915.828	14.714	1	1	675	0
477	19.122	64.759	2915.816	14.701	1	1	676	0
478	19.159	63.351	2915.821	14.705	1	1	677	0
479	19.069	65.403	2915.823	14.692	1	1	678	0
480	19.230	65.341	2915.814	14.687	1	1	679	0
481	19.334	64.534	2915.806	14.702	1	1	680	0
482	19.357	64.991	2915.808	14.685	1	1	681	0
483	19.376	64.680	2915.805	14.688	1	1	682	0
484	19.262	64.457	2915.812	14.688	1	1	683	0
485	19.223	65.883	2915.822	14.697	1	1	684	0
486	19.433	65.506	2915.832	14.672	1	1	685	0
487	19.274	65.153	2915.837	14.670	1	1	686	0
488	19.372	64.545	2915.840	14.669	1	1	687	0
489	19.294	64.203	2915.835	14.677	1	1	688	0
490	19.184	65.387	2915.832	14.690	1	1	689	0
491	19.334	64.045	2915.821	14.669	1	1	690	0
492	19.208	65.351	2915.825	14.672	1	1	691	0
493	19.183	65.708	2915.820	14.688	1	1	692	0
494	19.342	63.834	2915.819	14.692	1	1	693	0
495	18.993	65.520	2915.831	14.710	1	1	694	0
496	19.066	65.985	2915.814	14.686	1	1	695	0
497	19.285	64.443	2915.812	14.709	1	1	696	0
498	19.073	65.695	2915.815	14.706	1	1	697	0
499	19.274	65.336	2915.798	14.728	1	1	698	0
500	19.136	64.010	2915.817	14.695	1	1	699	0
501	19.107	65.039	2915.809	14.711	1	1	700	0
502	19.251	64.394	2915.795	14.710	1	1	701	0
503	19.331	65.206	2915.808	14.719	1	1	702	0
504	19.203	64.769	2915.831	14.729	1	1	703	0
505	19.067	64.235	2915.817	14.705	1	1	704	0
506	19.183	63.642	2915.815	14.705	1	1	705	0
507	18.929	65.955	2915.823	14.722	1	1	706	0
508	18.922	65.913	2915.798	14.721	1	1	707	0
509	19.035	64.551	2915.806	14.729	1	1	708	0
510	19.328	64.440	2915.803	14.741	1	1	709	0
511	19.328	64.335	2915.800	14.735	1	1	710	0
512	19.372	64.721	2915.809	14.703	1	1	711	0
513	19.247	64.431	2915.824	14.731	1	1	712	0
514	18.846	65.168	2915.816	14.724	1	1	713	0
515	19.011	65.482	2915.827	14.741	1	1	714	0
516	19.219	65.506	2915.822	14.728	1	1	715	0
