 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
91	21209	38.687	80.806	2980.370	165.275	0.665	0.682	591	23	0.022	-0.138	88.650	0.052	0.082
92	21210	39.453	84.476	2980.356	165.307	0.666	0.650	592	23	-0.013	-0.120	88.800	0.051	0.077
93	21211	39.219	81.409	2980.355	165.293	0.699	0.650	593	23	-0.010	-0.150	88.950	0.052	0.077
94	21212	39.153	82.697	2980.343	165.336	0.652	0.675	594	23	-0.024	-0.075	89.100	0.052	0.075
95	21213	39.213	78.648	2980.337	165.316	0.676	0.655	595	23	-0.042	-0.141	89.250	0.054	0.070
96	21214	39.181	78.641	2980.361	165.284	0.685	0.669	596	23	0.006	-0.170	89.400	0.053	0.059
97	21215	39.309	78.145	2980.311	165.362	0.653	0.667	597	23	-0.066	-0.062	89.550	0.056	0.060
98	21216	38.915	82.242	2980.313	165.330	0.693	0.679	598	23	-0.042	-0.115	89.700	0.058	0.056
99	21217	39.407	84.636	2980.334	165.291	0.656	0.657	599	23	-0.040	-0.179	89.850	0.059	0.054
100	21218	39.038	81.536	2980.360	165.293	0.695	0.664	600	23	0.037	-0.166	90.000	0.058	0.053
101	21219	39.405	80.948	2980.370	165.384	0.732	0.650	601	23	0.048	-0.027	90.150	0.058	0.058
102	21220	39.287	79.857	2980.334	165.325	0.694	0.683	602	23	-0.022	-0.125	90.300	0.058	0.056
103	21221	39.124	82.396	2980.366	165.260	0.687	0.641	603	23	0.029	-0.227	90.450	0.058	0.057
104	21222	39.821	85.441	2980.359	165.313	0.653	0.624	604	23	0.011	-0.144	90.600	0.055	0.057
105	21223	41.419	81.131	2980.322	165.290	0.700	0.682	605	23	-0.051	-0.162	90.750	0.046	0.054
106	21224	39.192	78.270	2980.329	165.339	0.660	0.701	606	23	-0.043	-0.104	90.900	0.041	0.046
107	21225	39.447	76.882	2980.362	165.320	0.692	0.694	607	23	0.010	-0.112	91.050	0.041	0.046
108	21226	39.063	85.151	2980.358	165.339	0.642	0.638	608	23	0.003	-0.080	91.200	0.040	0.047
109	21227	39.171	79.054	2980.333	165.412	0.671	0.674	609	23	-0.016	0.022	91.350	0.040	0.057
110	21228	38.557	80.292	2980.359	165.309	0.695	0.673	610	23	8.000E-4	-0.134	91.500	0.031	0.056
111	21229	39.026	83.210	2980.371	165.324	0.696	0.656	611	23	0.054	-0.115	91.650	0.034	0.056
112	21230	38.904	81.928	2980.366	165.329	0.722	0.658	612	23	0.030	-0.104	91.800	0.035	0.056
113	21231	38.727	82.407	2980.351	165.297	0.719	0.662	613	23	-0.016	-0.168	91.950	0.035	0.057
114	21232	38.890	81.654	2980.344	165.340	0.710	0.679	614	23	-0.013	-0.098	92.100	0.035	0.056
115	21233	39.163	79.338	2980.344	165.437	0.697	0.663	615	23	-0.008	0.069	92.250	0.034	0.070
116	21234	39.350	79.304	2980.348	165.441	0.678	0.680	616	23	0.001	0.066	92.400	0.034	0.079
117	21235	39.389	81.048	2980.373	165.400	0.696	0.668	617	23	0.029	0.016	92.550	0.031	0.082
118	21236	38.803	76.144	2980.397	165.342	0.729	0.673	618	23	0.070	-0.061	92.700	0.033	0.083
119	21237	39.212	77.992	2980.350	165.357	0.683	0.716	619	23	-0.018	-0.069	92.850	0.032	0.080
120	21238	39.104	81.016	2980.348	165.389	0.651	0.685	620	23	-0.019	-0.010	93.000	0.032	0.080
121	21239	38.955	75.759	2980.401	165.346	0.694	0.703	621	23	0.064	-0.083	93.150	0.033	0.079
122	21240	38.646	77.423	2980.354	165.412	0.697	0.701	622	23	0.006	0.035	93.300	0.032	0.082
123	21241	39.174	84.444	2980.429	165.354	0.696	0.646	623	23	0.114	-0.072	93.450	0.040	0.074
124	21242	39.315	77.228	2980.393	165.269	0.672	0.673	624	23	0.054	-0.208	93.600	0.041	0.078
125	21243	39.245	79.954	2980.382	165.352	0.668	0.692	625	23	0.046	-0.086	93.750	0.039	0.075
126	21244	40.190	79.747	2980.363	165.418	0.676	0.702	626	23	0.008	0.019	93.900	0.036	0.077
127	21245	39.167	81.148	2980.415	165.317	0.692	0.680	627	23	0.091	-0.138	94.050	0.040	0.078
128	21246	39.117	84.684	2980.395	165.370	0.628	0.674	628	23	0.083	-0.096	94.200	0.042	0.078
129	21247	39.316	79.635	2980.392	165.428	0.695	0.681	629	23	0.077	0.034	94.350	0.041	0.079
130	21248	39.335	78.118	2980.393	165.402	0.709	0.680	630	23	0.053	-0.043	94.500	0.041	0.077
131	21249	38.672	80.370	2980.420	165.357	0.692	0.710	631	23	0.085	-0.125	94.650	0.042	0.078
132	21250	39.184	82.138	2980.464	165.381	0.645	0.667	632	23	0.157	-0.086	94.800	0.050	0.077
133	21251	39.607	84.204	2980.398	165.493	0.653	0.643	633	23	0.035	0.094	94.950	0.048	0.079
134	21252	39.299	78.965	2980.403	165.449	0.723	0.681	634	23	0.053	0.021	95.100	0.046	0.079
135	21253	39.564	78.199	2980.381	165.428	0.716	0.672	635	23	0.019	-0.019	95.250	0.045	0.076
136	21254	39.466	79.770	2980.432	165.302	0.693	0.648	636	23	0.106	-0.216	95.400	0.045	0.081
137	21255	40.269	78.015	2980.403	165.369	0.670	0.679	637	23	0.066	-0.091	95.550	0.044	0.079
138	21256	39.076	76.997	2980.391	165.430	0.713	0.723	638	23	0.027	-0.005	95.700	0.045	0.080
139	21257	39.364	80.597	2980.423	165.453	0.715	0.647	639	23	0.062	0.058	95.850	0.041	0.084
140	21258	39.815	76.213	2980.416	165.444	0.707	0.707	640	23	0.064	0.054	96.000	0.037	0.087
141	21259	39.244	82.674	2980.438	165.365	0.670	0.670	641	23	0.093	-0.069	96.150	0.037	0.087
142	21260	39.024	79.380	2980.421	165.406	0.681	0.689	642	23	0.070	0.003	96.300	0.035	0.086
143	21261	39.110	75.350	2980.383	165.387	0.686	0.673	643	23	0.010	-0.043	96.450	0.035	0.085
144	21262	39.017	80.176	2980.413	165.424	0.706	0.667	644	23	0.059	0.032	96.600	0.035	0.078
145	21263	39.454	83.987	2980.388	165.374	0.679	0.644	645	23	0.006	-0.037	96.750	0.037	0.077
146	21264	39.072	82.733	2980.359	165.299	0.669	0.645	646	23	-0.053	-0.174	96.900	0.044	0.082
147	21265	39.801	80.289	2980.362	165.304	0.696	0.652	647	23	-0.037	-0.150	97.050	0.048	0.083
148	21266	40.092	80.026	2980.381	165.279	0.693	0.661	648	23	-0.008	-0.202	97.200	0.049	0.090
149	21267	39.502	85.758	2980.393	165.275	0.640	0.637	649	23	0.010	-0.214	97.350	0.049	0.095
150	21268	39.090	81.873	2980.351	165.268	0.702	0.650	650	23	-0.048	-0.219	97.500	0.053	0.101
151	21269	39.621	81.815	2980.353	165.298	0.683	0.634	651	23	-0.048	-0.178	97.650	0.056	0.103
152	21270	39.828	88.337	2980.324	165.292	0.627	0.634	652	23	-0.106	-0.166	97.800	0.056	0.105
153	21271	40.027	87.326	2980.356	165.377	0.683	0.622	653	23	-0.040	-0.048	97.950	0.057	0.098
154	21272	39.357	78.687	2980.409	165.321	0.718	0.669	654	23	0.027	-0.141	98.100	0.056	0.095
155	21273	38.889	82.105	2980.435	165.335	0.703	0.668	655	23	0.072	-0.101	98.250	0.058	0.094
156	21274	39.456	81.332	2980.445	165.335	0.708	0.660	656	23	0.072	-0.106	98.400	0.056	0.090
157	21275	39.487	81.918	2980.445	165.336	0.680	0.649	657	23	0.072	-0.096	98.550	0.056	0.090
158	21276	38.722	82.319	2980.428	165.339	0.708	0.625	658	23	0.048	-0.106	98.700	0.056	0.087
159	21277	39.222	81.502	2980.436	165.333	0.687	0.677	659	23	0.056	-0.086	98.850	0.056	0.080
160	21278	39.185	83.987	2980.428	165.289	0.657	0.652	660	23	0.037	-0.160	99.000	0.055	0.072
161	21279	40.494	87.054	2980.459	165.306	0.667	0.641	661	23	0.101	-0.134	99.150	0.056	0.071
162	21280	40.175	76.333	2980.484	165.313	0.705	0.688	662	23	0.142	-0.090	99.300	0.062	0.066
163	21281	39.200	82.504	2980.429	165.356	0.678	0.661	663	23	0.035	-0.030	99.450	0.062	0.066
164	21282	39.680	84.647	2980.386	165.365	0.677	0.664	664	23	-0.022	0.011	99.600	0.062	0.064
165	21283	39.149	79.398	2980.394	165.326	0.706	0.675	665	23	-0.013	-0.062	99.750	0.062	0.062
166	21284	39.527	84.583	2980.378	165.330	0.663	0.659	666	23	-0.026	-0.058	99.900	0.061	0.063
167	21285	39.175	80.784	2980.432	165.293	0.705	0.644	667	23	0.048	-0.094	100.050	0.060	0.062
168	21286	39.485	85.359	2980.384	165.253	0.661	0.647	668	23	-0.014	-0.155	100.200	0.060	0.060
169	21287	39.217	84.617	2980.434	165.279	0.679	0.622	669	23	0.067	-0.099	100.350	0.061	0.055
170	21288	39.551	85.366	2980.379	165.246	0.654	0.665	670	23	0.008	-0.163	100.500	0.058	0.050
171	21289	38.971	80.832	2980.390	165.299	0.676	0.700	671	23	0.030	-0.069	100.650	0.056	0.047
172	21290	39.860	85.464	2980.415	165.263	0.647	0.641	672	23	0.051	-0.141	100.800	0.046	0.046
173	21291	40.244	82.590	2980.392	165.273	0.710	0.635	673	23	0.024	-0.136	100.950	0.042	0.045
174	21292	39.905	82.772	2980.399	165.399	0.700	0.683	674	23	0.048	0.074	101.100	0.042	0.058
175	21293	39.026	86.083	2980.366	165.280	0.691	0.682	675	23	0.005	-0.131	101.250	0.042	0.059
176	21294	39.117	83.412	2980.380	165.293	0.685	0.650	676	23	0.010	-0.120	101.400	0.042	0.059
177	21295	39.694	80.928	2980.403	165.222	0.729	0.631	677	23	0.042	-0.242	101.550	0.041	0.068
178	21296	39.492	86.856	2980.423	165.287	0.655	0.635	678	23	0.085	-0.114	101.700	0.043	0.068
179	21297	39.459	87.029	2980.432	165.258	0.648	0.628	679	23	0.110	-0.163	101.850	0.046	0.070
180	21298	39.567	86.138	2980.411	165.261	0.653	0.652	680	23	0.059	-0.158	102.000	0.046	0.069
181	21299	38.985	85.861	2980.399	165.291	0.698	0.647	681	23	0.043	-0.106	102.150	0.044	0.069
182	21300	39.389	85.445	2980.408	165.263	0.698	0.638	682	23	0.050	-0.174	102.300	0.036	0.071
183	21301	39.420	83.595	2980.415	165.245	0.700	0.646	683	23	0.062	-0.170	102.450	0.037	0.070
184	21302	39.188	86.029	2980.392	165.319	0.680	0.639	684	23	0.027	-0.062	102.600	0.034	0.065
185	21303	39.320	84.534	2980.394	165.367	0.698	0.654	685	23	0.008	0.021	102.750	0.033	0.071
186	21304	39.462	81.584	2980.399	165.237	0.710	0.602	686	23	0.035	-0.187	102.900	0.030	0.071
187	21305	39.351	84.763	2980.380	165.261	0.695	0.599	687	23	0.000	-0.146	103.050	0.031	0.071
188	21306	39.387	85.316	2980.352	165.304	0.697	0.632	688	23	-0.030	-0.072	103.200	0.032	0.072
189	21307	39.249	83.497	2980.421	165.359	0.695	0.655	689	23	0.082	0.019	103.350	0.033	0.078
190	21308	39.341	82.617	2980.440	165.302	0.671	0.682	690	23	0.101	-0.066	103.500	0.035	0.078
191	21309	39.526	81.866	2980.428	165.254	0.689	0.667	691	23	0.072	-0.144	103.650	0.036	0.077
192	21310	38.932	84.348	2980.473	165.305	0.704	0.634	692	23	0.150	-0.061	103.800	0.043	0.078
193	21311	39.242	82.839	2980.425	165.401	0.682	0.677	693	23	0.066	0.074	103.950	0.043	0.087
194	21312	39.507	89.217	2980.413	165.333	0.669	0.625	694	23	0.056	-0.034	104.100	0.043	0.079
195	21313	39.634	77.949	2980.432	165.244	0.673	0.685	695	23	0.082	-0.158	104.250	0.042	0.080
196	21314	39.531	82.095	2980.435	165.308	0.674	0.648	696	23	0.090	-0.061	104.400	0.041	0.080
197	21315	39.380	84.137	2980.439	165.340	0.705	0.621	697	23	0.094	-0.003	104.550	0.042	0.076
198	21316	38.865	79.438	2980.424	165.292	0.726	0.664	698	23	0.075	-0.106	104.700	0.041	0.076
199	21317	39.073	85.945	2980.420	165.326	0.691	0.634	699	23	0.066	-0.056	104.850	0.040	0.074
200	21318	39.197	89.697	2980.364	165.297	0.656	0.650	700	23	-0.006	-0.093	105.000	0.042	0.072
201	21319	39.455	81.855	2980.364	165.432	0.650	0.666	701	23	-0.026	0.107	105.150	0.046	0.083
202	21320	39.001	76.733	2980.385	165.300	0.702	0.730	702	23	0.006	-0.059	105.300	0.047	0.079
203	21321	38.648	56.789	2980.352	165.182	0.720	1.049	703	23	-0.054	-0.293	105.450	0.052	0.091
204	21322	39.476	52.922	2980.342	165.181	0.677	1.012	704	23	-0.059	-0.118	105.600	0.057	0.092
205	21323	39.257	77.286	2980.390	165.255	0.701	0.677	705	23	-0.008	-0.166	105.750	0.058	0.092
206	21324	39.296	73.246	2980.422	165.190	0.688	0.662	706	23	0.046	-0.296	105.900	0.058	0.101
207	21325	39.298	83.278	2980.409	165.158	0.711	0.622	707	23	0.040	-0.318	106.050	0.057	0.113
208	21326	39.423	85.179	2980.410	165.303	0.662	0.650	708	23	0.010	-0.110	106.200	0.055	0.113
209	21327	39.577	84.831	2980.375	165.277	0.640	0.630	709	23	-0.046	-0.139	106.350	0.058	0.110
210	21328	39.357	82.183	2980.433	165.303	0.709	0.641	710	23	0.054	-0.109	106.500	0.056	0.110
211	21329	39.372	81.224	2980.463	165.272	0.717	0.617	711	23	0.093	-0.162	106.650	0.057	0.110
212	21330	39.533	82.745	2980.444	165.183	0.682	0.620	712	23	0.053	-0.302	106.800	0.051	0.117
213	21331	38.670	80.508	2980.436	165.275	0.719	0.630	713	23	0.026	-0.157	106.950	0.050	0.108
214	21332	39.361	85.735	2980.469	165.221	0.643	0.648	714	23	0.096	-0.243	107.100	0.052	0.108
215	21333	39.256	86.729	2980.498	165.311	0.716	0.609	715	23	0.136	-0.086	107.250	0.056	0.109
216	21334	39.375	83.343	2980.519	165.290	0.707	0.645	716	23	0.160	-0.123	107.400	0.062	0.108
217	21335	39.196	86.444	2980.476	165.265	0.691	0.644	717	23	0.086	-0.155	107.550	0.061	0.103
218	21336	38.949	89.054	2980.455	165.337	0.625	0.685	718	23	0.077	-0.048	107.700	0.061	0.105
219	21337	39.080	79.087	2980.411	165.352	0.677	0.681	719	23	-0.016	-0.008	107.850	0.062	0.107
220	21338	39.471	83.427	2980.476	165.267	0.665	0.651	720	23	0.091	-0.139	108.000	0.062	0.107
221	21339	39.773	82.279	2980.514	165.270	0.662	0.646	721	23	0.142	-0.141	108.150	0.065	0.089
222	21340	38.845	83.293	2980.466	165.320	0.727	0.635	722	23	0.078	-0.056	108.300	0.064	0.089
223	21341	39.003	87.552	2980.469	165.322	0.697	0.678	723	23	0.080	-0.043	108.450	0.060	0.086
224	21342	39.381	79.208	2980.453	165.304	0.696	0.677	724	23	0.056	-0.078	108.600	0.053	0.088
225	21343	39.896	85.441	2980.434	165.248	0.674	0.636	725	23	0.027	-0.178	108.750	0.051	0.088
226	21344	39.106	88.881	2980.434	165.204	0.646	0.629	726	23	0.026	-0.251	108.900	0.052	0.084
227	21345	40.266	83.166	2980.397	165.221	0.710	0.625	727	23	-0.018	-0.200	109.050	0.055	0.075
228	21346	39.932	85.172	2980.438	165.182	0.674	0.605	728	23	0.029	-0.264	109.200	0.054	0.080
229	21347	40.459	81.350	2980.436	165.186	0.684	0.648	729	23	0.053	-0.251	109.350	0.048	0.083
230	21348	39.502	79.890	2980.460	165.294	0.722	0.710	730	23	0.098	-0.080	109.500	0.048	0.084
231	21349	39.378	80.142	2980.477	165.338	0.697	0.665	731	23	0.110	-0.001	109.650	0.049	0.090
232	21350	39.460	85.183	2980.451	165.297	0.660	0.664	732	23	0.064	-0.074	109.800	0.048	0.083
233	21351	39.276	78.017	2980.421	165.336	0.672	0.690	733	23	0.022	-0.011	109.950	0.049	0.087
234	21352	39.071	75.130	2980.417	165.338	0.722	0.671	734	23	0.030	-0.014	110.100	0.049	0.085
235	21353	39.471	79.017	2980.465	165.291	0.733	0.662	735	23	0.110	-0.082	110.250	0.048	0.085
236	21354	39.240	80.264	2980.367	165.271	0.669	0.647	736	23	-0.056	-0.107	110.400	0.049	0.085
237	21355	39.412	81.450	2980.356	165.285	0.643	0.653	737	23	-0.069	-0.098	110.550	0.056	0.084
238	21356	39.162	88.718	2980.337	165.356	0.643	0.645	738	23	-0.085	0.011	110.700	0.063	0.087
239	21357	39.505	79.121	2980.372	165.330	0.682	0.671	739	23	-0.043	-0.032	110.850	0.064	0.086
240	21358	39.434	77.360	2980.369	165.301	0.659	0.686	740	23	-0.045	-0.093	111.000	0.065	0.086
241	21359	39.228	84.533	2980.396	165.291	0.692	0.677	741	23	0.005	-0.094	111.150	0.060	0.085
242	21360	39.180	81.062	2980.394	165.308	0.678	0.673	742	23	0.016	-0.069	111.300	0.058	0.085
243	21361	39.049	81.230	2980.382	165.328	0.728	0.675	743	23	-0.006	-0.027	111.450	0.057	0.086
244	21362	39.109	86.726	2980.382	165.266	0.640	0.628	744	23	-0.016	-0.149	111.600	0.057	0.086
245	21363	39.301	84.402	2980.389	165.289	0.677	0.666	745	23	0.006	-0.099	111.750	0.057	0.084
246	21364	39.658	84.130	2980.376	165.275	0.669	0.642	746	23	-0.006	-0.115	111.900	0.057	0.076
247	21365	39.634	81.117	2980.369	165.233	0.669	0.683	747	23	-0.019	-0.197	112.050	0.057	0.076
248	21366	38.755	88.231	2980.386	165.274	0.673	0.646	748	23	-0.001	-0.142	112.200	0.056	0.066
249	21367	39.071	85.475	2980.377	165.314	0.672	0.652	749	23	-0.001	-0.059	112.350	0.056	0.054
250	21368	39.727	85.910	2980.352	165.328	0.644	0.652	750	23	-0.038	-0.027	112.500	0.052	0.055
251	21369	38.927	77.571	2980.374	165.342	0.723	0.677	751	23	0.003	-0.013	112.650	0.045	0.054
