 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
34	10991	53.649	285.100	2806.078	1860.467	0.577	0.517	534	12	0.030	-0.278	80.100	0.025	0.089
35	10992	53.039	278.334	2806.068	1860.490	0.572	0.550	535	12	0.032	-0.242	80.250	0.025	0.090
36	10993	53.287	283.421	2806.053	1860.530	0.571	0.526	536	12	0.016	-0.168	80.400	0.025	0.090
37	10994	53.177	268.719	2806.043	1860.595	0.580	0.535	537	12	-0.005	-0.054	80.550	0.024	0.089
38	10995	51.361	-127.393	2806.060	1860.865	0.592	1.076	538	12	0.024	0.362	80.700	0.022	0.142
39	10996	52.896	274.418	2806.051	1860.521	0.568	0.555	539	12	0.014	-0.176	80.850	0.018	0.140
40	10997	51.747	278.749	2806.066	1860.450	0.581	0.556	540	12	0.043	-0.296	81.000	0.018	0.138
41	10998	51.551	285.014	2806.050	1860.454	0.571	0.556	541	12	0.021	-0.290	81.150	0.017	0.142
42	10999	51.860	265.423	2806.064	1860.483	0.577	0.578	542	12	0.051	-0.238	81.300	0.016	0.143
43	11000	53.484	282.267	2806.048	1860.435	0.574	0.534	543	12	0.021	-0.310	81.450	0.015	0.147
44	11001	52.131	272.072	2806.045	1860.424	0.572	0.556	544	12	0.024	-0.322	81.600	0.015	0.150
45	11002	53.138	271.388	2806.058	1860.575	0.577	0.563	545	12	0.021	-0.077	81.750	0.015	0.152
46	11003	53.367	282.013	2806.021	1860.480	0.571	0.535	546	12	-0.029	-0.232	81.900	0.018	0.150
47	11004	51.955	285.658	2806.003	1860.515	0.571	0.541	547	12	-0.043	-0.179	82.050	0.023	0.147
48	11005	51.077	263.876	2806.024	1860.547	0.578	0.568	548	12	-0.005	-0.131	82.200	0.024	0.147
49	11006	53.175	267.608	2806.002	1860.592	0.571	0.543	549	12	-0.038	-0.043	82.350	0.026	0.150
50	11007	53.196	269.434	2806.031	1860.573	0.571	0.565	550	12	0.016	-0.075	82.500	0.026	0.151
51	11008	53.274	278.686	2806.004	1860.537	0.563	0.546	551	12	-0.042	-0.128	82.650	0.028	0.150
52	11009	52.962	267.660	2806.002	1860.489	0.580	0.557	552	12	-0.029	-0.202	82.800	0.030	0.151
53	11010	53.279	272.602	2806.029	1860.577	0.575	0.547	553	12	0.008	-0.053	82.950	0.029	0.153
54	11011	52.770	278.447	2806.015	1860.565	0.575	0.544	554	12	-0.024	-0.067	83.100	0.029	0.151
55	11012	51.824	258.810	2806.043	1860.572	0.579	0.588	555	12	0.019	-0.067	83.250	0.028	0.150
56	11013	53.009	274.580	2806.024	1860.567	0.567	0.552	556	12	-0.003	-0.080	83.400	0.028	0.151
57	11014	51.617	272.052	2806.047	1860.565	0.582	0.558	557	12	0.037	-0.067	83.550	0.029	0.150
58	11015	53.158	283.343	2806.070	1860.487	0.575	0.532	558	12	0.075	-0.198	83.700	0.033	0.095
59	11016	53.212	280.382	2806.038	1860.547	0.576	0.532	559	12	0.038	-0.094	83.850	0.034	0.096
60	11017	53.191	284.720	2806.058	1860.519	0.574	0.518	560	12	0.056	-0.133	84.000	0.034	0.091
61	11018	51.907	265.202	2806.052	1860.397	0.592	0.549	561	12	0.058	-0.328	84.150	0.036	0.094
62	11019	52.449	278.809	2806.050	1860.446	0.577	0.559	562	12	0.051	-0.232	84.300	0.036	0.094
63	11020	53.435	282.143	2806.044	1860.476	0.568	0.543	563	12	0.051	-0.184	84.450	0.037	0.087
64	11021	53.277	277.236	2806.031	1860.476	0.571	0.538	564	12	0.029	-0.200	84.600	0.037	0.077
65	11022	51.783	265.520	2806.019	1860.496	0.584	0.562	565	12	0.011	-0.190	84.750	0.037	0.077
66	11023	53.403	274.083	2806.047	1860.497	0.576	0.549	566	12	0.067	-0.181	84.900	0.038	0.074
67	11024	53.334	274.217	2806.043	1860.512	0.569	0.536	567	12	0.067	-0.165	85.050	0.037	0.074
68	11025	53.296	282.307	2806.030	1860.531	0.564	0.533	568	12	0.029	-0.133	85.200	0.036	0.074
69	11026	52.872	292.957	2806.009	1860.491	0.567	0.511	569	12	-0.003	-0.182	85.350	0.034	0.071
70	11027	52.802	287.129	2806.045	1860.423	0.577	0.509	570	12	0.066	-0.309	85.500	0.035	0.077
71	11028	52.010	273.369	2806.012	1860.467	0.577	0.551	571	12	2.000E-4	-0.240	85.650	0.032	0.079
72	11029	52.181	271.880	2806.023	1860.504	0.566	0.557	572	12	0.021	-0.205	85.800	0.028	0.079
73	11030	51.742	276.773	2806.012	1860.459	0.573	0.558	573	12	-0.005	-0.274	85.950	0.029	0.078
74	11031	51.573	272.976	2806.007	1860.491	0.571	0.570	574	12	-0.006	-0.206	86.100	0.028	0.074
75	11032	52.068	276.014	2806.033	1860.478	0.575	0.556	575	12	0.040	-0.245	86.250	0.028	0.069
76	11033	53.076	278.288	2806.025	1860.566	0.569	0.542	576	12	0.027	-0.115	86.400	0.026	0.067
77	11034	51.578	277.434	2806.040	1860.563	0.580	0.553	577	12	0.059	-0.102	86.550	0.027	0.064
78	11035	52.178	279.776	2806.043	1860.465	0.575	0.562	578	12	0.048	-0.262	86.700	0.025	0.065
79	11036	53.276	285.205	2806.021	1860.442	0.566	0.534	579	12	0.019	-0.286	86.850	0.026	0.063
80	11037	53.362	281.666	2806.018	1860.434	0.568	0.531	580	12	0.016	-0.318	87.000	0.025	0.065
81	11038	52.970	277.447	2806.035	1860.484	0.578	0.546	581	12	0.062	-0.221	87.150	0.026	0.060
82	11039	53.530	283.396	2806.024	1860.493	0.567	0.532	582	12	0.027	-0.205	87.300	0.025	0.060
83	11040	53.556	279.061	2806.040	1860.466	0.579	0.537	583	12	0.054	-0.248	87.450	0.025	0.060
84	11041	53.198	296.482	2806.003	1860.521	0.564	0.501	584	12	-0.003	-0.173	87.600	0.026	0.060
85	11042	52.768	271.621	2806.028	1860.510	0.571	0.560	585	12	0.040	-0.181	87.750	0.026	0.061
86	11043	53.238	274.810	2806.038	1860.573	0.575	0.546	586	12	0.053	-0.062	87.900	0.025	0.069
87	11044	53.246	291.064	2806.023	1860.493	0.567	0.534	587	12	0.003	-0.168	88.050	0.024	0.069
88	11045	53.096	270.772	2806.032	1860.576	0.575	0.555	588	12	0.024	-0.059	88.200	0.024	0.075
89	11046	53.328	279.463	2806.030	1860.497	0.566	0.548	589	12	0.022	-0.190	88.350	0.024	0.075
90	11047	53.258	276.480	2806.039	1860.521	0.572	0.547	590	12	0.043	-0.139	88.500	0.022	0.072
91	11048	52.370	274.951	2806.035	1860.475	0.568	0.550	591	12	0.014	-0.210	88.650	0.022	0.071
92	11049	53.286	281.476	2806.023	1860.454	0.571	0.538	592	12	-0.018	-0.277	88.800	0.024	0.074
93	11050	51.808	276.306	2806.014	1860.467	0.578	0.559	593	12	-0.029	-0.264	88.950	0.026	0.073
94	11051	53.423	278.518	2806.018	1860.503	0.576	0.534	594	12	-0.018	-0.202	89.100	0.027	0.073
95	11052	53.261	303.475	2806.013	1860.435	0.571	0.485	595	12	-0.034	-0.342	89.250	0.029	0.079
96	11053	53.786	281.126	2805.995	1860.440	0.573	0.539	597	12	-0.045	-0.330	89.550	0.033	0.082
97	11054	52.809	280.769	2806.034	1860.446	0.566	0.551	598	12	0.040	-0.322	89.700	0.032	0.081
98	11055	52.436	276.086	2806.006	1860.438	0.579	0.554	599	12	-0.038	-0.336	89.850	0.033	0.084
99	11056	53.427	276.598	2806.020	1860.425	0.579	0.534	600	12	0.021	-0.347	90.000	0.033	0.088
100	11057	53.013	285.033	2806.018	1860.444	0.567	0.533	601	12	0.011	-0.323	90.150	0.033	0.088
101	11058	53.427	276.995	2805.981	1860.530	0.564	0.554	602	12	-0.059	-0.190	90.300	0.034	0.088
102	11059	52.732	297.923	2806.017	1860.541	0.558	0.515	603	12	-0.003	-0.171	90.450	0.034	0.089
103	11060	51.648	268.218	2806.007	1860.568	0.576	0.578	604	12	-0.024	-0.128	90.600	0.032	0.092
104	11061	53.201	279.444	2806.022	1860.453	0.568	0.549	605	12	-0.003	-0.293	90.750	0.032	0.092
105	11062	53.209	302.489	2806.032	1860.486	0.569	0.524	606	12	0.010	-0.262	90.900	0.031	0.092
106	11063	51.421	278.957	2806.020	1860.487	0.579	0.567	607	12	-0.011	-0.237	91.050	0.028	0.083
107	11064	53.123	290.616	2806.015	1860.509	0.574	0.535	608	12	-0.018	-0.200	91.200	0.028	0.082
108	11065	52.875	300.395	2806.016	1860.462	0.568	0.513	609	12	0.005	-0.290	91.350	0.028	0.070
109	11066	53.554	297.251	2806.019	1860.456	0.566	0.516	610	12	-0.016	-0.291	91.500	0.027	0.069
110	11067	53.399	282.626	2806.016	1860.497	0.557	0.545	611	12	0.014	-0.232	91.650	0.025	0.064
111	11068	51.996	261.667	2806.036	1860.398	0.597	0.560	612	12	0.030	-0.386	91.800	0.026	0.068
112	11069	51.942	275.812	2806.019	1860.446	0.576	0.568	613	12	-0.019	-0.322	91.950	0.026	0.069
113	11070	53.107	280.789	2806.026	1860.560	0.572	0.543	614	12	0.006	-0.138	92.100	0.026	0.075
114	11071	52.971	281.872	2806.017	1860.484	0.568	0.547	615	12	-0.005	-0.248	92.250	0.025	0.074
115	11072	53.262	269.735	2806.007	1860.583	0.573	0.545	616	12	-0.018	-0.099	92.400	0.025	0.081
116	11073	53.351	268.356	2806.005	1860.529	0.564	0.556	617	12	-0.032	-0.170	92.550	0.024	0.081
117	11074	53.409	273.459	2806.023	1860.480	0.572	0.557	618	12	1.000E-4	-0.234	92.700	0.021	0.080
118	11075	53.215	287.533	2806.000	1860.482	0.572	0.522	619	12	-0.051	-0.262	92.850	0.023	0.077
119	11076	51.702	43.745	2806.011	1860.764	0.581	0.867	620	12	-0.032	0.197	93.000	0.022	0.121
120	11077	51.668	91.251	2806.016	1860.753	0.582	0.833	621	12	-0.026	0.176	93.150	0.022	0.146
121	11078	53.734	282.189	2806.051	1860.563	0.567	0.537	622	12	0.050	-0.117	93.300	0.023	0.147
122	11079	51.551	274.911	2806.031	1860.509	0.580	0.560	623	12	0.003	-0.216	93.450	0.023	0.147
123	11080	53.063	277.907	2806.034	1860.558	0.573	0.550	624	12	0.008	-0.138	93.600	0.023	0.147
124	11081	53.750	282.869	2806.033	1860.562	0.570	0.530	625	12	0.016	-0.142	93.750	0.023	0.145
125	11082	52.876	272.789	2806.031	1860.577	0.582	0.550	626	12	0.003	-0.118	93.900	0.023	0.144
126	11083	53.284	286.544	2806.045	1860.486	0.571	0.538	627	12	0.026	-0.259	94.050	0.024	0.145
127	11084	53.664	278.786	2806.049	1860.543	0.567	0.545	628	12	0.058	-0.211	94.200	0.027	0.145
128	11085	51.762	274.356	2806.051	1860.431	0.591	0.558	629	12	0.058	-0.354	94.350	0.030	0.148
129	11086	53.622	276.596	2806.053	1860.495	0.565	0.548	630	12	0.035	-0.286	94.500	0.031	0.148
130	11087	51.510	145.965	2806.030	1860.672	0.579	0.743	631	12	-0.013	-0.013	94.650	0.031	0.152
131	11088	53.042	269.907	2806.071	1860.586	0.574	0.553	632	12	0.054	-0.152	94.800	0.032	0.143
132	11089	51.971	274.697	2806.087	1860.570	0.584	0.545	633	12	0.066	-0.174	94.950	0.034	0.138
133	11090	52.836	289.560	2806.090	1860.454	0.575	0.522	634	12	0.080	-0.363	95.100	0.038	0.146
134	11091	53.512	281.584	2806.097	1860.575	0.580	0.532	635	12	0.091	-0.178	95.250	0.041	0.144
135	11092	52.618	266.953	2806.107	1860.482	0.575	0.563	636	12	0.114	-0.320	95.400	0.045	0.148
136	11093	51.488	266.442	2806.119	1860.484	0.588	0.569	637	12	0.139	-0.299	95.550	0.050	0.151
137	11094	52.900	266.398	2806.142	1860.520	0.576	0.562	638	12	0.155	-0.253	95.700	0.056	0.152
138	11095	51.109	263.541	2806.142	1860.521	0.589	0.589	639	12	0.141	-0.226	95.850	0.056	0.151
139	11096	52.942	272.086	2806.156	1860.574	0.576	0.550	640	12	0.174	-0.130	96.000	0.058	0.124
140	11097	53.412	275.132	2806.144	1860.544	0.585	0.540	641	12	0.150	-0.176	96.150	0.058	0.090
141	11098	53.339	274.160	2806.096	1860.511	0.576	0.547	642	12	0.078	-0.221	96.300	0.058	0.087
142	11099	53.048	267.738	2806.101	1860.590	0.577	0.558	643	12	0.085	-0.110	96.450	0.055	0.090
143	11100	53.067	259.548	2806.100	1860.624	0.584	0.551	644	12	0.085	-0.040	96.600	0.053	0.096
144	11101	52.979	249.857	2806.083	1860.654	0.593	0.550	645	12	0.046	0.019	96.750	0.052	0.108
145	11102	53.378	258.343	2806.065	1860.632	0.582	0.532	647	12	0.016	-0.018	97.050	0.051	0.114
146	11103	52.727	243.487	2806.072	1860.672	0.600	0.558	648	12	0.026	0.035	97.200	0.051	0.123
147	11104	51.454	-34.367	2806.058	1860.780	0.589	0.965	649	12	0.001	0.202	97.350	0.054	0.148
148	11105	51.276	102.240	2806.060	1860.727	0.584	0.809	650	12	0.014	0.123	97.500	0.055	0.152
149	11106	51.500	82.545	2806.046	1860.722	0.584	0.826	651	12	-0.011	0.109	97.650	0.058	0.156
150	11107	52.721	267.719	2806.045	1860.555	0.584	0.545	652	12	-0.024	-0.138	97.800	0.059	0.155
151	11108	53.328	270.018	2806.062	1860.534	0.574	0.535	653	12	0.018	-0.189	97.950	0.060	0.156
152	11109	53.395	275.739	2806.061	1860.547	0.567	0.540	654	12	-0.002	-0.173	98.100	0.062	0.156
153	11110	52.890	277.204	2806.083	1860.587	0.569	0.528	655	12	0.037	-0.090	98.250	0.063	0.144
154	11111	52.992	268.801	2806.088	1860.597	0.573	0.550	656	12	0.029	-0.078	98.400	0.063	0.143
155	11112	51.696	19.136	2806.076	1860.764	0.583	0.904	657	12	0.008	0.195	98.550	0.063	0.148
156	61637	54.855	327.681	2580.562	1101.521	0.634	0.570	501	89	-0.008	0.050	75.150	0.000	0.000
157	61638	54.693	349.812	2580.565	1101.481	0.609	0.559	502	89	0.013	-0.018	75.300	0.015	0.048
158	61639	54.174	340.820	2580.533	1101.380	0.602	0.574	503	89	-0.040	-0.190	75.450	0.027	0.124
159	61640	54.471	337.237	2580.561	1101.446	0.607	0.592	504	89	-0.013	-0.109	75.600	0.022	0.105
160	61641	54.122	319.731	2580.570	1101.393	0.613	0.581	505	89	0.021	-0.166	75.750	0.024	0.101
161	61642	54.577	340.260	2580.578	1101.535	0.615	0.574	506	89	0.027	0.069	75.900	0.025	0.110
162	61643	54.627	336.176	2580.568	1101.445	0.615	0.575	507	89	0.021	-0.083	76.050	0.024	0.101
163	61644	54.733	344.561	2580.554	1101.513	0.613	0.569	508	89	-2.000E-4	0.021	76.200	0.022	0.098
164	61645	54.702	345.443	2580.571	1101.512	0.614	0.565	509	89	0.016	0.006	76.350	0.022	0.094
165	61646	54.936	334.671	2580.593	1101.449	0.605	0.584	510	89	0.054	-0.099	76.500	0.026	0.090
166	61647	54.496	327.677	2580.593	1101.429	0.616	0.577	511	89	0.043	-0.130	76.650	0.026	0.089
167	61648	54.670	350.046	2580.590	1101.544	0.603	0.561	512	89	0.022	0.056	76.800	0.026	0.091
168	61649	54.509	342.880	2580.564	1101.546	0.600	0.574	513	89	-0.019	0.062	76.950	0.026	0.092
169	61650	55.269	339.413	2580.542	1101.386	0.606	0.559	514	89	-0.022	-0.178	77.100	0.026	0.096
170	61651	54.894	324.252	2580.566	1101.393	0.610	0.580	515	89	-0.008	-0.171	77.250	0.026	0.098
171	61652	54.360	329.958	2580.558	1101.401	0.625	0.581	516	89	-0.018	-0.163	77.400	0.026	0.098
172	61653	54.407	329.041	2580.585	1101.425	0.617	0.569	517	89	0.013	-0.136	77.550	0.025	0.096
173	61654	54.667	323.571	2580.570	1101.404	0.621	0.582	518	89	-0.019	-0.162	77.700	0.025	0.096
174	61655	54.491	336.817	2580.566	1101.449	0.597	0.584	519	89	-0.022	-0.061	77.850	0.025	0.093
175	61656	54.576	350.828	2580.570	1101.428	0.597	0.562	520	89	-0.032	-0.102	78.000	0.026	0.091
176	61657	54.714	334.805	2580.564	1101.429	0.608	0.580	521	89	-0.018	-0.106	78.150	0.026	0.086
177	61658	54.597	334.975	2580.574	1101.426	0.622	0.564	522	89	-3.000E-4	-0.099	78.300	0.026	0.085
178	61659	54.496	322.077	2580.556	1101.375	0.623	0.571	523	89	-0.027	-0.184	78.450	0.025	0.085
179	61660	54.659	331.255	2580.542	1101.385	0.615	0.574	524	89	-0.059	-0.155	78.600	0.028	0.086
180	61661	55.046	344.513	2580.568	1101.445	0.610	0.566	525	89	0.003	-0.067	78.750	0.028	0.084
181	61662	54.805	327.999	2580.572	1101.514	0.615	0.568	526	89	2.000E-4	0.048	78.900	0.027	0.082
182	61663	54.136	325.028	2580.550	1101.383	0.618	0.575	527	89	-0.021	-0.174	79.050	0.026	0.084
183	61664	54.849	329.256	2580.518	1101.337	0.607	0.567	528	89	-0.088	-0.224	79.200	0.032	0.085
184	61665	55.054	333.312	2580.562	1101.440	0.621	0.562	529	89	-0.024	-0.064	79.350	0.032	0.082
185	61666	54.609	335.283	2580.538	1101.380	0.618	0.563	530	89	-0.040	-0.154	79.500	0.028	0.083
186	61667	54.594	321.587	2580.538	1101.421	0.613	0.598	531	89	-0.035	-0.096	79.650	0.024	0.083
187	61668	54.292	323.956	2580.549	1101.482	0.626	0.581	532	89	-0.011	0.016	79.800	0.022	0.079
188	61669	54.424	335.293	2580.538	1101.383	0.609	0.563	533	89	-0.024	-0.130	79.950	0.022	0.068
189	61670	54.135	313.522	2580.539	1101.355	0.631	0.572	534	89	-0.030	-0.186	80.100	0.022	0.068
190	61671	54.562	333.317	2580.536	1101.377	0.622	0.561	535	89	-0.018	-0.152	80.250	0.022	0.068
191	61672	53.735	329.893	2580.505	1101.334	0.622	0.571	536	89	-0.059	-0.211	80.400	0.024	0.070
192	61673	54.258	317.446	2580.532	1101.337	0.624	0.572	537	89	-0.021	-0.197	80.550	0.022	0.072
193	61674	54.243	326.606	2580.531	1101.449	0.616	0.571	538	89	-0.019	-0.032	80.700	0.022	0.074
194	61675	54.253	339.167	2580.532	1101.495	0.597	0.577	539	89	-0.014	0.054	80.850	0.022	0.083
195	61676	54.343	328.010	2580.524	1101.418	0.633	0.573	540	89	-0.022	-0.075	81.000	0.022	0.083
196	61677	54.164	328.841	2580.520	1101.394	0.620	0.583	541	89	-0.024	-0.114	81.150	0.022	0.083
197	61678	54.422	326.358	2580.483	1101.372	0.629	0.576	542	89	-0.077	-0.144	81.300	0.024	0.084
198	61679	54.400	340.218	2580.489	1101.364	0.622	0.559	543	89	-0.072	-0.152	81.450	0.025	0.082
199	61680	54.421	327.492	2580.501	1101.462	0.614	0.585	544	89	-0.045	0.011	81.600	0.025	0.086
200	61681	54.595	334.013	2580.497	1101.394	0.634	0.562	545	89	-0.074	-0.094	81.750	0.025	0.086
201	61682	54.778	342.290	2580.496	1101.430	0.601	0.579	546	89	-0.066	-0.042	81.900	0.024	0.079
202	61683	54.362	331.953	2580.497	1101.497	0.625	0.565	547	89	-0.051	0.062	82.050	0.024	0.086
203	61684	54.378	319.388	2580.489	1101.450	0.629	0.578	548	89	-0.059	-0.014	82.200	0.022	0.083
204	61685	54.154	337.438	2580.475	1101.380	0.612	0.573	549	89	-0.080	-0.112	82.350	0.023	0.083
205	61686	54.692	315.573	2580.488	1101.297	0.628	0.565	550	89	-0.051	-0.245	82.500	0.023	0.089
206	61687	54.909	328.392	2580.487	1101.320	0.611	0.564	551	89	-0.067	-0.205	82.650	0.024	0.092
207	61688	54.571	325.015	2580.490	1101.321	0.630	0.553	552	89	-0.045	-0.198	82.800	0.023	0.091
208	61689	54.779	348.809	2580.497	1101.374	0.615	0.544	553	89	-0.040	-0.106	82.950	0.022	0.091
209	61690	54.308	334.364	2580.493	1101.359	0.636	0.567	554	89	-0.056	-0.126	83.100	0.022	0.089
210	61691	54.795	330.734	2580.494	1101.330	0.622	0.552	555	89	-0.058	-0.184	83.250	0.021	0.090
211	61692	54.654	318.397	2580.526	1101.337	0.614	0.567	556	89	0.003	-0.178	83.400	0.024	0.088
212	61693	54.288	323.220	2580.498	1101.311	0.619	0.568	557	89	-0.038	-0.202	83.550	0.023	0.088
213	61694	54.754	321.622	2580.498	1101.298	0.612	0.563	558	89	-0.038	-0.229	83.700	0.022	0.091
214	61695	55.216	340.759	2580.494	1101.345	0.604	0.559	559	89	-0.029	-0.146	83.850	0.021	0.082
215	61696	53.871	327.801	2580.505	1101.429	0.626	0.590	560	89	-0.026	-0.006	84.000	0.021	0.086
216	61697	54.928	328.823	2580.505	1101.372	0.614	0.569	561	89	-0.016	-0.096	84.150	0.022	0.086
217	61698	54.583	339.978	2580.490	1101.351	0.611	0.563	562	89	-0.043	-0.114	84.300	0.021	0.086
218	61699	54.520	308.008	2580.495	1101.260	0.618	0.572	563	89	-0.026	-0.259	84.450	0.020	0.091
219	61700	54.504	308.198	2580.496	1101.282	0.633	0.578	564	89	-0.024	-0.240	84.600	0.021	0.088
220	61701	54.573	332.810	2580.505	1101.380	0.610	0.571	565	89	-0.010	-0.104	84.750	0.021	0.088
221	61702	54.478	333.342	2580.492	1101.342	0.612	0.575	566	89	-0.019	-0.158	84.900	0.021	0.085
222	61703	54.935	327.974	2580.511	1101.361	0.631	0.569	567	89	0.018	-0.136	85.050	0.024	0.071
223	61704	54.510	323.509	2580.491	1101.370	0.628	0.569	568	89	-0.032	-0.120	85.200	0.023	0.063
224	61705	54.780	309.699	2580.501	1101.252	0.609	0.567	569	89	-0.014	-0.294	85.350	0.021	0.069
225	61706	54.524	328.362	2580.485	1101.327	0.622	0.559	570	89	-0.029	-0.192	85.500	0.020	0.067
226	61707	54.768	320.245	2580.500	1101.295	0.608	0.566	571	89	-0.016	-0.243	85.650	0.018	0.069
227	61708	54.732	326.313	2580.491	1101.404	0.607	0.583	572	89	-0.029	-0.093	85.800	0.018	0.070
228	61709	54.290	316.015	2580.496	1101.361	0.631	0.569	573	89	-0.027	-0.160	85.950	0.018	0.069
229	61710	54.891	315.649	2580.470	1101.426	0.629	0.584	574	89	-0.064	-0.040	86.100	0.018	0.074
230	61711	54.639	324.711	2580.487	1101.375	0.613	0.578	575	89	-0.030	-0.138	86.250	0.017	0.074
231	61712	54.271	323.221	2580.496	1101.322	0.629	0.569	576	89	-0.018	-0.235	86.400	0.016	0.076
232	61713	54.461	334.910	2580.505	1101.343	0.611	0.555	577	89	0.006	-0.182	86.550	0.017	0.075
233	61714	54.210	324.248	2580.510	1101.326	0.626	0.551	578	89	-0.003	-0.214	86.700	0.017	0.075
234	61715	54.344	331.379	2580.492	1101.332	0.618	0.564	579	89	-0.026	-0.192	86.850	0.017	0.075
235	61716	54.690	324.135	2580.499	1101.370	0.632	0.566	580	89	-0.011	-0.150	87.000	0.017	0.066
236	61717	54.527	326.015	2580.506	1101.345	0.633	0.561	581	89	0.019	-0.173	87.150	0.019	0.064
237	61718	54.892	328.959	2580.499	1101.326	0.617	0.561	582	89	-0.010	-0.200	87.300	0.019	0.062
238	61719	54.624	322.614	2580.511	1101.340	0.627	0.565	583	89	0.010	-0.178	87.450	0.019	0.059
239	61720	54.847	322.259	2580.496	1101.311	0.624	0.558	584	89	-0.011	-0.238	87.600	0.019	0.059
240	61721	54.368	323.899	2580.520	1101.358	0.635	0.558	585	89	0.029	-0.152	87.750	0.022	0.057
241	61722	54.565	315.771	2580.502	1101.329	0.625	0.568	586	89	-0.003	-0.182	87.900	0.022	0.057
242	61723	54.624	327.010	2580.509	1101.339	0.626	0.568	587	89	-0.016	-0.142	88.050	0.021	0.057
243	61724	54.529	324.970	2580.492	1101.329	0.629	0.571	588	89	-0.038	-0.182	88.200	0.021	0.055
244	61725	54.695	320.762	2580.500	1101.318	0.631	0.568	589	89	-0.022	-0.206	88.350	0.021	0.049
245	61726	54.545	340.476	2580.508	1101.361	0.603	0.563	590	89	-0.003	-0.125	88.500	0.021	0.050
246	61727	54.536	319.786	2580.515	1101.409	0.631	0.585	591	89	-0.016	-0.043	88.650	0.021	0.054
