 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
20	719	31.465	96.142	1052.311	1834.895	0.604	0.521	520	1	-0.043	-0.083	78.000	0.044	0.030
21	720	30.886	89.531	1052.328	1834.910	0.675	0.532	521	1	0.008	-0.064	78.150	0.044	0.033
22	721	31.266	89.634	1052.342	1834.936	0.633	0.529	522	1	0.032	-0.011	78.300	0.044	0.040
23	722	31.124	98.658	1052.338	1834.887	0.610	0.525	523	1	0.027	-0.093	78.450	0.039	0.041
24	723	30.784	89.054	1052.326	1834.891	0.656	0.544	524	1	-0.002	-0.074	78.600	0.040	0.041
25	724	31.758	96.451	1052.358	1834.903	0.567	0.530	525	1	0.070	-0.062	78.750	0.040	0.043
26	725	31.605	92.566	1052.340	1834.908	0.620	0.533	526	1	0.032	-0.050	78.900	0.032	0.045
27	726	30.980	95.512	1052.340	1834.909	0.633	0.537	527	1	0.046	-0.061	79.050	0.031	0.045
28	727	31.028	93.151	1052.332	1834.913	0.634	0.535	528	1	0.018	-0.030	79.200	0.031	0.046
29	728	31.548	96.950	1052.344	1834.878	0.602	0.515	529	1	0.030	-0.091	79.350	0.028	0.044
30	729	31.254	96.392	1052.342	1834.827	0.621	0.498	530	1	0.050	-0.166	79.500	0.027	0.045
31	730	30.917	99.797	1052.314	1834.872	0.631	0.523	531	1	0.010	-0.102	79.650	0.027	0.042
32	731	31.026	94.817	1052.310	1834.905	0.619	0.512	532	1	0.010	-0.035	79.800	0.027	0.041
33	732	31.173	94.534	1052.293	1834.863	0.633	0.526	533	1	-0.013	-0.090	79.950	0.028	0.038
34	733	30.949	101.063	1052.286	1834.867	0.590	0.515	534	1	-0.032	-0.094	80.100	0.028	0.036
35	734	31.613	98.412	1052.274	1834.894	0.593	0.520	535	1	-0.034	-0.053	80.250	0.030	0.034
36	735	31.788	95.547	1052.317	1834.881	0.610	0.510	536	1	0.043	-0.064	80.400	0.030	0.034
37	736	31.763	95.910	1052.281	1834.879	0.619	0.541	537	1	-0.019	-0.058	80.550	0.031	0.032
38	737	31.545	101.569	1052.248	1834.870	0.605	0.512	539	1	-0.066	-0.074	80.850	0.035	0.032
39	738	31.435	102.661	1052.271	1834.834	0.575	0.503	540	1	-0.024	-0.138	81.000	0.036	0.036
40	739	31.226	95.754	1052.268	1834.872	0.614	0.536	541	1	-0.026	-0.077	81.150	0.034	0.035
41	740	31.584	97.167	1052.278	1834.879	0.591	0.519	542	1	-0.001	-0.061	81.300	0.035	0.036
42	741	31.466	96.152	1052.307	1834.877	0.597	0.512	543	1	0.040	-0.059	81.450	0.035	0.032
43	742	31.564	93.904	1052.282	1834.835	0.625	0.531	544	1	0.008	-0.120	81.600	0.035	0.034
44	743	31.494	100.267	1052.293	1834.840	0.592	0.520	545	1	0.003	-0.109	81.750	0.035	0.034
45	744	31.734	91.801	1052.280	1834.862	0.620	0.540	546	1	-0.008	-0.078	81.900	0.031	0.034
46	745	32.241	99.798	1052.318	1834.879	0.592	0.511	547	1	0.066	-0.054	82.050	0.034	0.034
47	746	32.367	96.512	1052.268	1834.831	0.636	0.513	548	1	-0.010	-0.133	82.200	0.032	0.036
48	747	31.534	88.781	1052.273	1834.851	0.630	0.520	549	1	4.000E-4	-0.086	82.350	0.032	0.033
49	748	31.051	98.078	1052.272	1834.846	0.620	0.517	550	1	0.006	-0.094	82.500	0.032	0.033
50	749	31.548	94.026	1052.260	1834.846	0.647	0.501	551	1	-0.027	-0.091	82.650	0.030	0.028
51	750	30.740	90.534	1052.262	1834.879	0.644	0.540	552	1	-0.006	-0.034	82.800	0.030	0.029
52	751	31.481	101.514	1052.321	1834.853	0.594	0.521	553	1	0.082	-0.067	82.950	0.035	0.028
53	752	31.664	101.026	1052.295	1834.866	0.593	0.516	554	1	0.030	-0.043	83.100	0.036	0.029
54	753	30.915	45.582	1052.264	1833.044	0.697	-0.327	555	1	-0.022	-2.970	83.250	0.035	0.647
55	754	31.537	98.221	1052.312	1834.895	0.596	0.541	556	1	0.064	-0.013	83.400	0.037	0.648
56	755	31.414	97.622	1052.279	1834.832	0.607	0.515	557	1	0.013	-0.096	83.550	0.036	0.647
57	756	31.293	94.214	1052.282	1834.835	0.639	0.515	558	1	0.019	-0.098	83.700	0.036	0.647
58	757	31.060	95.200	1052.268	1834.871	0.626	0.537	559	1	0.013	-0.032	83.850	0.031	0.647
59	758	31.255	104.704	1052.291	1834.837	0.546	0.499	560	1	0.035	-0.082	84.000	0.031	0.648
60	759	31.108	96.239	1052.273	1834.847	0.612	0.524	561	1	0.016	-0.064	84.150	0.029	0.648
61	760	32.079	97.147	1052.256	1834.837	0.628	0.500	563	1	-0.005	-0.064	84.450	0.029	0.648
62	761	31.470	91.253	1052.271	1834.851	0.668	0.535	564	1	0.019	-0.058	84.600	0.029	0.648
63	762	30.786	95.338	1052.262	1834.811	0.620	0.522	565	1	0.005	-0.144	84.750	0.029	0.648
64	763	31.506	102.059	1052.321	1834.846	0.588	0.509	566	1	0.110	-0.080	84.900	0.036	0.648
65	764	31.319	92.972	1052.272	1834.862	0.642	0.532	567	1	0.038	-0.062	85.050	0.035	0.648
66	765	31.120	97.501	1052.261	1834.851	0.597	0.551	568	1	0.003	-0.078	85.200	0.034	0.648
67	766	31.311	96.261	1052.249	1834.864	0.613	0.533	569	1	-0.014	-0.043	85.350	0.034	0.649
68	767	31.581	99.759	1052.262	1834.843	0.587	0.523	570	1	0.018	-0.094	85.500	0.034	0.649
69	768	31.783	94.792	1052.256	1834.856	0.637	0.512	571	1	-0.003	-0.075	85.650	0.034	0.649
70	769	31.672	93.183	1052.261	1834.851	0.604	0.532	572	1	0.006	-0.106	85.800	0.033	0.649
71	770	30.992	98.702	1052.231	1834.853	0.605	0.529	573	1	-0.048	-0.101	85.950	0.036	0.648
72	771	31.281	97.605	1052.259	1834.875	0.579	0.545	574	1	0.002	-0.050	86.100	0.033	0.648
73	772	31.702	98.239	1052.227	1834.850	0.622	0.517	575	1	-0.043	-0.106	86.250	0.035	0.648
74	773	32.621	100.836	1052.263	1834.840	0.597	0.486	576	1	0.013	-0.134	86.400	0.034	0.032
75	774	32.433	97.045	1052.258	1834.859	0.588	0.533	577	1	0.014	-0.085	86.550	0.032	0.028
76	775	31.617	96.360	1052.259	1834.885	0.597	0.536	578	1	-0.002	-0.048	86.700	0.032	0.029
77	776	31.119	103.898	1052.286	1834.841	0.586	0.521	579	1	0.048	-0.106	86.850	0.033	0.030
78	777	31.018	103.759	1052.248	1834.840	0.598	0.502	580	1	-0.010	-0.126	87.000	0.033	0.029
79	778	31.344	94.467	1052.260	1834.874	0.610	0.540	581	1	0.029	-0.054	87.150	0.033	0.030
80	779	31.601	102.854	1052.248	1834.841	0.591	0.508	582	1	-0.008	-0.104	87.300	0.033	0.030
81	780	31.112	99.934	1052.261	1834.835	0.606	0.522	583	1	0.013	-0.114	87.450	0.033	0.030
82	781	31.319	96.120	1052.243	1834.903	0.605	0.558	584	1	-0.014	-0.019	87.600	0.033	0.033
83	782	31.349	100.048	1052.241	1834.881	0.595	0.517	585	1	-0.014	-0.043	87.750	0.034	0.031
84	783	30.806	98.852	1052.254	1834.884	0.626	0.530	586	1	0.003	-0.022	87.900	0.023	0.034
85	784	31.356	96.897	1052.270	1834.875	0.591	0.524	587	1	0.005	-0.013	88.050	0.022	0.037
86	785	32.457	95.035	1052.259	1834.906	0.606	0.549	588	1	-0.008	0.011	88.200	0.022	0.042
87	786	31.547	99.391	1052.307	1834.891	0.579	0.511	589	1	0.072	-0.018	88.350	0.027	0.043
88	787	31.186	95.375	1052.262	1834.879	0.622	0.525	590	1	0.006	-0.024	88.500	0.027	0.044
89	788	31.312	95.012	1052.293	1834.838	0.613	0.507	591	1	0.032	-0.086	88.650	0.028	0.044
90	789	31.428	103.470	1052.325	1834.849	0.586	0.522	592	1	0.070	-0.102	88.800	0.031	0.044
91	790	31.130	104.300	1052.262	1834.850	0.584	0.505	593	1	-0.026	-0.109	88.950	0.029	0.044
92	791	31.217	103.571	1052.293	1834.838	0.590	0.508	594	1	0.029	-0.122	89.100	0.030	0.046
93	792	31.012	92.972	1052.256	1834.914	0.615	0.547	595	1	-0.038	-0.032	89.250	0.029	0.046
94	793	31.305	94.731	1052.290	1834.896	0.579	0.535	596	1	0.026	-0.040	89.400	0.029	0.043
95	794	31.457	95.696	1052.254	1834.865	0.616	0.510	597	1	-0.024	-0.107	89.550	0.030	0.044
96	795	31.147	92.173	1052.258	1834.864	0.628	0.518	598	1	0.003	-0.110	89.700	0.030	0.045
97	796	31.499	102.530	1052.306	1834.850	0.573	0.508	599	1	0.048	-0.134	89.850	0.030	0.047
98	797	31.293	100.772	1052.270	1834.875	0.607	0.516	600	1	0.026	-0.085	90.000	0.030	0.045
99	798	31.389	97.091	1052.278	1834.850	0.613	0.519	601	1	0.034	-0.130	90.150	0.030	0.047
100	799	31.046	96.150	1052.227	1834.889	0.612	0.517	602	1	-0.061	-0.072	90.300	0.034	0.046
101	800	31.585	100.110	1052.264	1834.852	0.588	0.500	603	1	-0.002	-0.130	90.450	0.034	0.047
102	801	31.046	92.287	1052.281	1834.882	0.612	0.543	604	1	0.019	-0.083	90.600	0.034	0.046
103	802	31.781	97.770	1052.280	1834.857	0.586	0.527	605	1	0.014	-0.104	90.750	0.033	0.046
104	803	31.539	97.955	1052.258	1834.848	0.618	0.508	606	1	-0.024	-0.139	90.900	0.034	0.046
105	804	31.138	95.352	1052.255	1834.863	0.620	0.525	607	1	-0.029	-0.091	91.050	0.035	0.043
106	805	31.223	98.268	1052.243	1834.891	0.599	0.506	608	1	-0.048	-0.046	91.200	0.038	0.038
107	806	31.475	100.477	1052.300	1834.849	0.571	0.524	609	1	0.064	-0.128	91.350	0.037	0.035
108	807	31.487	95.403	1052.278	1834.877	0.615	0.532	610	1	0.005	-0.074	91.500	0.037	0.032
109	808	31.059	98.245	1052.273	1834.866	0.624	0.508	611	1	0.030	-0.098	91.650	0.037	0.032
110	809	31.593	95.067	1052.252	1834.917	0.623	0.534	612	1	-0.019	-0.013	91.800	0.034	0.037
111	810	31.637	88.967	1052.251	1834.898	0.650	0.518	613	1	-0.043	-0.054	91.950	0.035	0.037
112	811	31.516	93.887	1052.269	1834.903	0.615	0.522	614	1	2.000E-4	-0.046	92.100	0.034	0.038
113	812	31.472	97.269	1052.300	1834.897	0.609	0.514	615	1	0.054	-0.045	92.250	0.035	0.037
114	813	31.591	100.567	1052.276	1834.864	0.609	0.508	616	1	0.019	-0.106	92.400	0.035	0.036
115	814	31.488	98.489	1052.301	1834.898	0.610	0.516	617	1	0.046	-0.037	92.550	0.036	0.037
116	815	31.049	100.660	1052.311	1834.837	0.605	0.486	618	1	0.066	-0.118	92.700	0.038	0.037
117	816	31.633	101.704	1052.305	1834.885	0.594	0.506	619	1	0.043	-0.074	92.850	0.038	0.036
118	817	31.621	96.927	1052.291	1834.879	0.627	0.505	621	1	0.021	-0.080	93.150	0.038	0.036
119	818	31.265	97.884	1052.312	1834.832	0.607	0.503	622	1	0.072	-0.142	93.300	0.040	0.037
120	819	31.655	96.805	1052.300	1834.922	0.607	0.512	623	1	0.040	-0.011	93.450	0.036	0.040
121	820	31.085	92.143	1052.316	1834.875	0.659	0.537	624	1	0.064	-0.086	93.600	0.038	0.038
122	821	31.150	96.399	1052.297	1834.918	0.593	0.528	625	1	0.043	-0.029	93.750	0.038	0.040
123	822	30.834	94.063	1052.283	1834.875	0.632	0.510	626	1	0.013	-0.099	93.900	0.038	0.040
124	823	31.608	97.151	1052.272	1834.901	0.624	0.522	627	1	-0.005	-0.051	94.050	0.037	0.037
125	824	31.355	98.349	1052.298	1834.925	0.624	0.518	628	1	0.061	-0.058	94.200	0.036	0.037
126	825	31.422	94.015	1052.285	1834.902	0.605	0.536	629	1	0.038	-0.058	94.350	0.031	0.037
127	826	30.917	98.453	1052.294	1834.883	0.625	0.521	630	1	0.027	-0.123	94.500	0.030	0.036
128	827	31.138	101.616	1052.288	1834.878	0.604	0.498	631	1	0.006	-0.139	94.650	0.030	0.040
129	828	31.121	94.279	1052.330	1834.873	0.630	0.520	632	1	0.075	-0.149	94.800	0.032	0.043
130	829	31.216	95.238	1052.317	1834.900	0.625	0.516	633	1	0.038	-0.104	94.950	0.030	0.040
131	830	30.930	102.812	1052.301	1834.876	0.613	0.501	634	1	0.022	-0.144	95.100	0.024	0.042
132	831	31.443	102.741	1052.313	1834.924	0.568	0.521	635	1	0.043	-0.075	95.250	0.022	0.042
133	832	31.494	98.636	1052.318	1834.914	0.611	0.524	636	1	0.056	-0.086	95.400	0.022	0.040
134	833	31.974	96.047	1052.318	1834.931	0.625	0.512	637	1	0.062	-0.042	95.550	0.022	0.041
135	834	31.951	99.566	1052.295	1834.940	0.600	0.504	638	1	0.006	-0.038	95.700	0.024	0.041
136	835	31.505	104.268	1052.328	1834.893	0.554	0.506	639	1	0.043	-0.088	95.850	0.023	0.041
137	836	30.991	92.541	1052.297	1834.923	0.654	0.537	640	1	0.006	-0.029	96.000	0.024	0.042
138	837	31.372	98.736	1052.314	1834.909	0.607	0.516	641	1	0.027	-0.048	96.150	0.024	0.043
139	838	31.262	98.526	1052.345	1834.887	0.621	0.503	642	1	0.082	-0.075	96.300	0.024	0.040
140	839	31.537	93.014	1052.328	1834.907	0.623	0.540	643	1	0.054	-0.061	96.450	0.025	0.038
141	840	31.165	95.738	1052.318	1834.873	0.621	0.521	644	1	0.040	-0.098	96.600	0.024	0.038
142	841	31.225	95.054	1052.310	1834.877	0.632	0.524	645	1	0.014	-0.082	96.750	0.024	0.036
143	842	30.923	91.832	1052.342	1834.848	0.676	0.525	646	1	0.053	-0.146	96.900	0.024	0.038
144	843	31.373	97.864	1052.301	1834.870	0.594	0.522	647	1	-9.000E-4	-0.094	97.050	0.024	0.038
145	844	31.737	96.408	1052.359	1834.878	0.602	0.520	648	1	0.090	-0.093	97.200	0.026	0.037
146	845	31.257	95.572	1052.323	1834.874	0.651	0.535	649	1	0.030	-0.104	97.350	0.026	0.036
147	846	31.445	94.239	1052.327	1834.890	0.635	0.527	650	1	0.046	-0.074	97.500	0.026	0.036
148	847	31.424	97.001	1052.362	1834.855	0.632	0.517	651	1	0.099	-0.136	97.650	0.028	0.036
149	848	30.973	91.677	1052.315	1834.894	0.649	0.530	652	1	0.013	-0.053	97.800	0.028	0.034
150	849	31.343	96.177	1052.324	1834.861	0.622	0.521	653	1	0.042	-0.122	97.950	0.028	0.034
151	850	31.138	92.485	1052.314	1834.865	0.662	0.512	654	1	0.008	-0.120	98.100	0.028	0.032
152	851	31.506	96.924	1052.321	1834.846	0.637	0.521	655	1	0.022	-0.133	98.250	0.029	0.034
153	852	32.031	92.160	1052.284	1834.865	0.649	0.525	656	1	-0.053	-0.107	98.400	0.035	0.034
154	853	31.227	97.059	1052.316	1834.844	0.634	0.525	657	1	-0.002	-0.133	98.550	0.035	0.034
155	854	31.558	95.524	1052.314	1834.879	0.618	0.536	658	1	-0.001	-0.091	98.700	0.036	0.032
156	855	31.162	93.445	1052.311	1834.877	0.655	0.533	659	1	-0.011	-0.066	98.850	0.037	0.032
157	856	31.208	90.065	1052.308	1834.847	0.625	0.526	660	1	-0.022	-0.117	99.000	0.038	0.029
158	857	30.990	91.085	1052.309	1834.842	0.676	0.523	661	1	-0.006	-0.126	99.150	0.039	0.027
159	858	31.456	95.288	1052.306	1834.854	0.639	0.522	662	1	-0.010	-0.072	99.300	0.037	0.028
160	859	31.278	94.822	1052.307	1834.854	0.627	0.531	663	1	-0.027	-0.083	99.450	0.038	0.026
161	860	31.560	96.314	1052.324	1834.840	0.598	0.513	664	1	0.011	-0.078	99.600	0.037	0.027
162	861	31.183	93.811	1052.310	1834.868	0.649	0.525	665	1	-0.014	-0.045	99.750	0.038	0.029
163	862	31.444	97.524	1052.284	1834.866	0.609	0.514	667	1	-0.056	-0.027	100.050	0.040	0.031
164	863	31.450	104.764	1052.312	1834.814	0.594	0.504	668	1	0.003	-0.107	100.200	0.040	0.032
165	864	31.628	94.949	1052.303	1834.858	0.606	0.532	669	1	-0.010	-0.022	100.350	0.035	0.035
166	865	31.592	100.859	1052.263	1834.819	0.595	0.495	670	1	-0.045	-0.094	100.500	0.036	0.035
167	866	31.060	95.967	1052.298	1834.870	0.593	0.532	671	1	0.016	-0.005	100.650	0.034	0.040
168	867	31.104	92.332	1052.254	1834.888	0.645	0.531	672	1	-0.074	0.011	100.800	0.029	0.044
169	868	31.110	93.321	1052.296	1834.887	0.633	0.543	673	1	0.003	-0.003	100.950	0.028	0.047
170	869	31.509	95.252	1052.295	1834.841	0.653	0.498	674	1	0.014	-0.069	101.100	0.026	0.046
171	870	31.562	94.803	1052.300	1834.865	0.611	0.532	675	1	0.032	-0.045	101.250	0.028	0.045
172	871	31.525	98.283	1052.278	1834.844	0.610	0.524	676	1	-0.021	-0.086	101.400	0.027	0.042
173	872	31.596	101.084	1052.292	1834.874	0.609	0.518	677	1	-0.003	-0.048	101.550	0.025	0.042
174	873	31.617	99.434	1052.295	1834.855	0.605	0.509	678	1	0.013	-0.053	101.700	0.026	0.039
175	874	31.391	95.440	1052.332	1834.848	0.648	0.497	679	1	0.083	-0.067	101.850	0.033	0.038
176	875	31.365	91.709	1052.272	1834.852	0.647	0.532	680	1	-0.030	-0.061	102.000	0.034	0.038
177	876	31.737	97.514	1052.295	1834.870	0.607	0.523	681	1	0.010	-0.029	102.150	0.034	0.036
178	877	31.609	102.405	1052.331	1834.834	0.571	0.524	682	1	0.059	-0.110	102.300	0.036	0.035
179	878	31.643	97.937	1052.296	1834.832	0.646	0.517	683	1	0.005	-0.080	102.450	0.036	0.035
180	879	31.684	97.507	1052.307	1834.888	0.597	0.523	684	1	0.024	-0.001	102.600	0.036	0.036
181	880	31.216	99.352	1052.323	1834.865	0.598	0.532	685	1	0.027	-0.032	102.750	0.037	0.036
182	881	32.300	92.526	1052.309	1834.886	0.617	0.515	686	1	0.024	0.002	102.900	0.037	0.038
183	882	31.832	93.763	1052.347	1834.865	0.618	0.546	687	1	0.080	-0.029	103.050	0.038	0.038
184	883	31.859	92.983	1052.317	1834.843	0.631	0.515	688	1	0.046	-0.059	103.200	0.039	0.035
185	884	31.007	95.520	1052.297	1834.856	0.636	0.514	689	1	0.016	-0.035	103.350	0.038	0.034
186	885	31.196	93.493	1052.300	1834.835	0.658	0.527	690	1	0.010	-0.062	103.500	0.036	0.033
187	886	31.720	92.028	1052.307	1834.889	0.653	0.526	691	1	0.011	0.022	103.650	0.036	0.035
188	887	31.122	88.809	1052.295	1834.903	0.647	0.546	692	1	-0.001	0.046	103.800	0.029	0.038
189	888	31.300	94.765	1052.342	1834.883	0.616	0.521	693	1	0.066	-0.003	103.950	0.031	0.038
190	889	31.272	93.765	1052.333	1834.844	0.632	0.529	694	1	0.061	-0.064	104.100	0.032	0.038
191	890	31.728	98.048	1052.301	1834.851	0.611	0.507	695	1	0.005	-0.037	104.250	0.032	0.038
192	891	31.393	96.006	1052.275	1834.839	0.618	0.512	696	1	-0.034	-0.061	104.400	0.033	0.037
193	892	31.321	93.942	1052.297	1834.863	0.619	0.529	697	1	-3.000E-4	-0.016	104.550	0.033	0.037
194	893	31.200	97.765	1052.295	1834.829	0.607	0.507	698	1	0.001	-0.096	104.700	0.033	0.039
195	894	31.307	100.645	1052.318	1834.868	0.607	0.515	699	1	0.035	-0.038	104.850	0.030	0.039
196	895	31.331	101.012	1052.317	1834.877	0.568	0.508	700	1	0.051	-0.014	105.000	0.028	0.039
197	896	31.159	96.830	1052.302	1834.844	0.621	0.505	701	1	0.008	-0.083	105.150	0.028	0.040
198	897	31.562	90.910	1052.307	1834.871	0.618	0.564	702	1	0.014	0.005	105.300	0.027	0.037
199	898	31.047	54.656	1052.319	1834.843	0.683	0.899	703	1	0.026	-0.085	105.450	0.027	0.038
200	899	30.844	54.829	1052.330	1834.708	0.663	0.958	704	1	0.054	-0.123	105.600	0.028	0.042
201	900	30.914	84.594	1052.314	1834.839	0.676	0.590	705	1	0.003	-0.080	105.750	0.028	0.043
202	901	31.406	94.107	1052.318	1834.819	0.615	0.524	706	1	0.013	-0.139	105.900	0.028	0.047
203	902	31.633	91.978	1052.320	1834.841	0.601	0.549	707	1	0.030	-0.074	106.050	0.025	0.047
204	903	31.121	93.910	1052.295	1834.846	0.615	0.539	708	1	-0.042	-0.091	106.200	0.028	0.048
205	904	31.355	97.873	1052.296	1834.817	0.612	0.526	709	1	-0.040	-0.125	106.350	0.031	0.051
206	905	31.398	91.840	1052.332	1834.812	0.614	0.539	710	1	0.026	-0.144	106.500	0.031	0.054
207	906	30.984	89.961	1052.347	1834.849	0.659	0.537	711	1	0.040	-0.086	106.650	0.031	0.051
208	907	31.589	97.241	1052.325	1834.792	0.607	0.500	712	1	-0.005	-0.178	106.800	0.031	0.050
209	908	31.097	90.817	1052.318	1834.811	0.649	0.537	713	1	-0.030	-0.149	106.950	0.031	0.049
210	909	31.448	90.757	1052.301	1834.819	0.616	0.540	714	1	-0.040	-0.136	107.100	0.030	0.050
211	910	31.344	103.414	1052.347	1834.805	0.596	0.486	715	1	0.027	-0.146	107.250	0.031	0.050
212	911	31.168	94.474	1052.363	1834.851	0.626	0.519	716	1	0.043	-0.075	107.400	0.030	0.050
213	912	31.260	91.768	1052.324	1834.869	0.663	0.509	717	1	-0.024	-0.037	107.550	0.031	0.048
214	913	30.881	92.503	1052.329	1834.856	0.626	0.534	718	1	0.008	-0.066	107.700	0.031	0.049
215	914	30.584	31.269	1052.294	1832.080	0.858	-0.496	719	1	-0.070	-4.493	107.850	0.035	0.984
216	915	31.870	100.254	1052.357	1834.866	0.583	0.530	720	1	0.034	-0.029	108.000	0.034	0.984
217	916	31.335	93.260	1052.342	1834.867	0.627	0.509	721	1	-2.000E-4	-0.035	108.150	0.034	0.985
218	917	31.196	90.479	1052.310	1834.860	0.651	0.537	722	1	-0.038	-0.040	108.300	0.035	0.984
219	918	31.406	90.703	1052.353	1834.849	0.649	0.553	723	1	0.027	-0.048	108.450	0.035	0.984
220	919	31.180	96.499	1052.325	1834.833	0.616	0.523	724	1	-0.016	-0.082	108.600	0.033	0.985
221	920	31.285	90.852	1052.334	1834.821	0.640	0.530	725	1	-4.000E-4	-0.110	108.750	0.033	0.985
222	921	31.275	94.322	1052.342	1834.822	0.659	0.505	726	1	0.011	-0.110	108.900	0.033	0.985
223	922	31.362	90.494	1052.378	1834.803	0.627	0.510	727	1	0.085	-0.118	109.050	0.038	0.984
224	923	31.136	90.836	1052.327	1834.833	0.643	0.545	728	1	-0.016	-0.072	109.200	0.037	0.985
225	924	31.344	87.741	1052.346	1834.829	0.665	0.539	729	1	0.042	-0.070	109.350	0.037	0.985
226	925	31.068	91.379	1052.303	1834.834	0.652	0.523	730	1	-0.021	-0.064	109.500	0.037	0.986
227	926	31.714	96.204	1052.339	1834.849	0.613	0.533	731	1	0.022	-0.032	109.650	0.036	0.987
228	927	31.614	96.306	1052.317	1834.850	0.631	0.532	732	1	-0.018	-0.038	109.800	0.036	0.988
229	928	31.561	98.422	1052.324	1834.861	0.599	0.508	733	1	3.000E-4	-0.019	109.950	0.035	0.990
230	929	31.310	89.354	1052.344	1834.865	0.671	0.533	734	1	0.046	-0.021	110.100	0.035	0.991
231	930	30.968	93.799	1052.327	1834.833	0.646	0.519	735	1	0.022	-0.064	110.250	0.035	0.992
232	931	31.154	90.657	1052.347	1834.843	0.635	0.545	736	1	0.045	-0.042	110.400	0.035	0.992
233	932	31.201	95.405	1052.304	1834.816	0.633	0.526	737	1	-0.019	-0.098	110.550	0.035	0.992
234	933	31.199	93.557	1052.340	1834.826	0.630	0.534	738	1	0.053	-0.086	110.700	0.036	0.991
235	934	31.007	88.823	1052.317	1834.832	0.651	0.542	739	1	0.002	-0.077	110.850	0.031	0.031
236	935	31.477	91.927	1052.307	1834.828	0.653	0.511	740	1	-0.011	-0.098	111.000	0.031	0.031
237	936	31.665	100.024	1052.332	1834.827	0.587	0.514	741	1	0.035	-0.086	111.150	0.032	0.030
238	937	31.242	93.066	1052.312	1834.826	0.653	0.522	742	1	0.018	-0.090	111.300	0.029	0.030
239	938	31.463	91.345	1052.314	1834.815	0.614	0.536	743	1	0.018	-0.098	111.450	0.029	0.030
240	939	31.090	92.706	1052.299	1834.828	0.639	0.540	744	1	-0.016	-0.098	111.600	0.029	0.030
241	940	31.374	96.853	1052.316	1834.826	0.603	0.537	745	1	0.022	-0.090	111.750	0.029	0.029
242	941	31.194	99.673	1052.319	1834.833	0.582	0.530	746	1	0.035	-0.072	111.900	0.029	0.028
243	942	31.983	96.315	1052.286	1834.812	0.584	0.522	747	1	-0.019	-0.120	112.050	0.026	0.028
244	943	32.041	96.520	1052.306	1834.828	0.599	0.532	748	1	0.003	-0.104	112.200	0.025	0.029
245	944	32.542	96.005	1052.286	1834.802	0.630	0.518	749	1	-0.014	-0.128	112.350	0.025	0.032
246	945	32.215	93.406	1052.300	1834.803	0.607	0.528	750	1	0.011	-0.117	112.500	0.024	0.033
247	946	31.687	95.135	1052.321	1834.854	0.612	0.512	751	1	0.051	-0.043	112.650	0.025	0.032
248	947	31.808	94.248	1052.278	1834.813	0.654	0.516	752	1	-0.034	-0.102	112.800	0.026	0.031
249	948	31.353	95.312	1052.327	1834.822	0.621	0.539	753	1	0.043	-0.114	112.950	0.027	0.028
250	949	30.953	92.490	1052.302	1834.857	0.651	0.538	754	1	-0.011	-0.038	113.100	0.026	0.026
