 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
23	11894	42.325	50.695	2139.423	1645.046	1	1	523	9	0.088	-0.130	78.450	0.054	0.075
24	11895	42.799	49.520	2139.420	1644.976	1	1	524	9	0.074	-0.229	78.600	0.056	0.075
25	11896	42.636	48.904	2139.432	1644.966	1	1	525	9	0.114	-0.253	78.750	0.055	0.076
26	11897	42.824	50.755	2139.405	1645.032	1	1	526	9	0.061	-0.142	78.900	0.058	0.074
27	11898	42.718	48.427	2139.401	1645.029	1	1	527	9	0.070	-0.162	79.050	0.058	0.074
28	11899	42.389	49.078	2139.440	1645.024	1	1	528	9	0.115	-0.144	79.200	0.058	0.074
29	11900	42.743	46.627	2139.477	1645.034	1	1	529	9	0.168	-0.133	79.350	0.058	0.074
30	11901	42.586	50.388	2139.401	1645.053	1	1	530	9	0.070	-0.096	79.500	0.059	0.073
31	11902	42.674	47.972	2139.419	1645.001	1	1	531	9	0.102	-0.187	79.650	0.050	0.070
32	11903	42.679	48.418	2139.391	1645.088	1	1	532	9	0.064	-0.034	79.800	0.051	0.076
33	11904	42.829	49.281	2139.367	1645.050	1	1	533	9	0.030	-0.082	79.950	0.054	0.078
34	11905	42.804	49.036	2139.383	1645.022	1	1	534	9	0.048	-0.139	80.100	0.054	0.077
35	11906	43.580	48.876	2139.384	1644.984	1	1	535	9	0.067	-0.200	80.250	0.054	0.070
36	11907	42.191	48.686	2139.383	1644.906	1	1	536	9	0.074	-0.315	80.400	0.053	0.073
37	11908	42.562	49.014	2139.390	1644.988	1	1	537	9	0.080	-0.174	80.550	0.049	0.073
38	11909	42.694	50.228	2139.330	1645.044	1	1	538	9	-0.013	-0.101	80.700	0.044	0.067
39	11910	42.560	47.078	2139.382	1645.030	1	1	539	9	0.074	-0.110	80.850	0.044	0.066
40	11911	42.595	51.896	2139.302	1644.984	1	1	540	9	-0.050	-0.190	81.000	0.052	0.067
41	11912	42.316	49.185	2139.354	1645.017	1	1	541	9	0.038	-0.136	81.150	0.046	0.064
42	11913	42.947	50.788	2139.377	1645.089	1	1	542	9	0.083	-0.016	81.300	0.046	0.070
43	11914	42.149	51.882	2139.358	1644.977	1	1	543	9	0.048	-0.192	81.450	0.046	0.071
44	11915	42.837	50.386	2139.327	1644.998	1	1	544	9	0.006	-0.152	81.600	0.047	0.069
45	11916	42.281	50.259	2139.356	1644.964	1	1	545	9	0.029	-0.203	81.750	0.046	0.066
46	11917	42.758	50.152	2139.370	1645.034	1	1	546	9	0.061	-0.094	81.900	0.046	0.066
47	11918	42.282	51.535	2139.320	1645.051	1	1	547	9	-0.006	-0.070	82.050	0.048	0.068
48	11919	42.584	49.917	2139.330	1645.012	1	1	548	9	0.016	-0.134	82.200	0.047	0.068
49	11920	42.460	49.338	2139.367	1644.961	1	1	549	9	0.077	-0.202	82.350	0.038	0.070
50	11921	42.590	51.192	2139.352	1644.987	1	1	550	9	0.059	-0.162	82.500	0.038	0.069
51	11922	42.864	48.053	2139.359	1644.977	1	1	551	9	0.056	-0.173	82.650	0.036	0.069
52	11923	42.840	49.560	2139.352	1645.005	1	1	552	9	0.062	-0.125	82.800	0.036	0.064
53	11924	43.067	48.541	2139.403	1644.931	1	1	553	9	0.138	-0.235	82.950	0.042	0.064
54	11925	42.744	52.057	2139.388	1644.942	1	1	554	9	0.104	-0.213	83.100	0.043	0.066
55	11926	42.721	48.049	2139.354	1644.952	1	1	555	9	0.046	-0.208	83.250	0.043	0.066
56	11927	43.384	45.636	2139.337	1644.897	1	1	556	9	0.029	-0.301	83.400	0.043	0.064
57	11928	42.698	50.296	2139.317	1645.018	1	1	557	9	-4.000E-4	-0.091	83.550	0.044	0.066
58	11929	42.804	50.784	2139.400	1644.996	1	1	558	9	0.133	-0.131	83.700	0.046	0.065
59	11930	42.631	48.277	2139.364	1644.950	1	1	559	9	0.091	-0.198	83.850	0.046	0.064
60	11931	42.654	50.364	2139.379	1645.019	1	1	560	9	0.101	-0.082	84.000	0.041	0.066
61	11932	42.851	47.351	2139.309	1644.987	1	1	561	9	-9.000E-4	-0.133	84.150	0.043	0.066
62	11933	42.339	50.616	2139.316	1645.065	1	1	562	9	0.006	0.010	84.300	0.044	0.070
63	11934	42.774	51.310	2139.399	1644.972	1	1	563	9	0.150	-0.139	84.450	0.049	0.069
64	11935	42.882	49.976	2139.339	1644.954	1	1	564	9	0.053	-0.184	84.600	0.048	0.069
65	11936	43.065	46.998	2139.399	1644.896	1	1	565	9	0.149	-0.299	84.750	0.051	0.076
66	11937	43.770	49.423	2139.344	1644.921	1	1	566	9	0.074	-0.251	84.900	0.051	0.077
67	11938	43.887	48.717	2139.325	1644.986	1	1	567	9	0.050	-0.155	85.050	0.048	0.074
68	11939	44.595	47.121	2139.346	1644.893	1	1	568	9	0.064	-0.302	85.200	0.046	0.079
69	11940	42.566	48.153	2139.386	1644.966	1	1	569	9	0.130	-0.171	85.350	0.048	0.079
70	11941	43.083	49.530	2139.349	1645.013	1	1	570	9	0.082	-0.114	85.500	0.048	0.080
71	11942	42.429	52.717	2139.351	1645.045	1	1	571	9	0.074	-0.064	85.650	0.048	0.084
72	11943	42.622	46.794	2139.362	1645.003	1	1	572	9	0.093	-0.155	85.800	0.048	0.083
73	11944	42.250	50.931	2139.317	1645.004	1	1	573	9	0.014	-0.150	85.950	0.048	0.082
74	11945	42.669	52.122	2139.334	1645.004	1	1	574	9	0.046	-0.134	86.100	0.048	0.081
75	11946	42.868	49.451	2139.308	1644.977	1	1	575	9	0.011	-0.195	86.250	0.049	0.081
76	11947	43.109	49.643	2139.305	1645.007	1	1	576	9	0.006	-0.158	86.400	0.050	0.074
77	11948	42.430	51.432	2139.294	1644.964	1	1	577	9	-0.003	-0.210	86.550	0.050	0.074
78	11949	42.531	49.372	2139.299	1644.981	1	1	578	9	-0.013	-0.186	86.700	0.051	0.073
79	11950	42.824	47.885	2139.320	1644.858	1	1	579	9	0.029	-0.370	86.850	0.051	0.086
80	11951	43.027	48.256	2139.382	1644.847	1	1	580	9	0.130	-0.406	87.000	0.052	0.098
81	11952	42.632	50.981	2139.382	1644.918	1	1	581	9	0.149	-0.275	87.150	0.054	0.099
82	11953	42.884	48.373	2139.372	1644.911	1	1	582	9	0.115	-0.283	87.300	0.054	0.088
83	11954	42.715	48.094	2139.321	1645.017	1	1	583	9	0.034	-0.115	87.450	0.051	0.090
84	11955	42.175	51.830	2139.260	1644.933	1	1	584	9	-0.061	-0.262	87.600	0.058	0.090
85	11956	42.805	47.232	2139.302	1644.923	1	1	585	9	0.008	-0.267	87.750	0.055	0.089
86	11957	42.181	48.972	2139.336	1645.072	1	1	586	9	0.059	-0.013	87.900	0.055	0.099
87	11958	43.019	48.473	2139.389	1645.061	1	1	587	9	0.120	-0.008	88.050	0.057	0.107
88	11959	42.626	49.906	2139.356	1645.022	1	1	588	9	0.072	-0.094	88.200	0.057	0.106
89	11960	42.522	49.136	2139.413	1645.027	1	1	589	9	0.166	-0.091	88.350	0.060	0.108
90	11961	42.594	48.719	2139.323	1644.940	1	1	590	9	0.029	-0.218	88.500	0.060	0.107
91	11962	43.079	48.607	2139.372	1644.936	1	1	591	9	0.083	-0.221	88.650	0.060	0.104
92	11963	42.790	48.786	2139.364	1644.972	1	1	592	9	0.059	-0.197	88.800	0.059	0.103
93	11964	42.476	49.012	2139.375	1644.995	1	1	593	9	0.080	-0.168	88.950	0.059	0.103
94	11965	43.059	48.646	2139.360	1644.933	1	1	594	9	0.061	-0.261	89.100	0.059	0.103
95	11966	43.061	46.391	2139.382	1644.966	1	1	595	9	0.088	-0.242	89.250	0.058	0.104
96	11967	42.076	50.595	2139.326	1644.996	1	1	596	9	0.008	-0.171	89.400	0.058	0.103
97	11968	42.937	51.542	2139.243	1645.014	1	1	597	9	-0.117	-0.160	89.550	0.069	0.104
98	11969	42.625	50.943	2139.285	1644.912	1	1	598	9	-0.027	-0.325	89.700	0.070	0.107
99	11970	42.396	50.512	2139.240	1644.977	1	1	599	9	-0.133	-0.222	89.850	0.082	0.100
100	11971	42.562	51.039	2139.270	1644.974	1	1	600	9	-0.048	-0.218	90.000	0.082	0.088
101	11972	42.583	48.965	2139.338	1645.032	1	1	601	9	0.054	-0.131	90.150	0.078	0.087
102	11973	42.331	51.463	2139.347	1644.963	1	1	602	9	0.058	-0.245	90.300	0.075	0.085
103	11974	42.918	47.511	2139.387	1645.014	1	1	603	9	0.120	-0.162	90.450	0.078	0.083
104	11975	42.386	52.641	2139.309	1645.013	1	1	604	9	-0.011	-0.165	90.600	0.076	0.081
105	11976	42.429	50.865	2139.318	1644.950	1	1	605	9	4.000E-4	-0.246	90.750	0.076	0.080
106	11977	42.504	51.020	2139.321	1644.946	1	1	606	9	0.003	-0.275	90.900	0.076	0.073
107	11978	42.977	51.521	2139.341	1645.006	1	1	607	9	0.034	-0.155	91.050	0.073	0.060
108	11979	42.110	52.499	2139.336	1645.038	1	1	608	9	0.026	-0.102	91.200	0.072	0.059
109	11980	42.870	49.907	2139.281	1644.983	1	1	609	9	-0.040	-0.205	91.350	0.066	0.054
110	11981	42.435	50.599	2139.284	1644.987	1	1	610	9	-0.061	-0.190	91.500	0.068	0.054
111	11982	42.111	52.097	2139.252	1644.968	1	1	611	9	-0.078	-0.227	91.650	0.069	0.054
112	11983	42.666	47.682	2139.340	1644.954	1	1	612	9	0.048	-0.245	91.800	0.068	0.054
113	11984	42.541	47.066	2139.336	1644.933	1	1	613	9	0.019	-0.291	91.950	0.066	0.057
114	11985	43.033	50.071	2139.314	1644.978	1	1	614	9	-0.003	-0.218	92.100	0.064	0.056
115	11986	42.132	50.939	2139.361	1644.959	1	1	615	9	0.077	-0.237	92.250	0.064	0.056
116	11987	42.447	51.787	2139.383	1644.970	1	1	616	9	0.115	-0.229	92.400	0.069	0.055
117	11988	42.467	52.267	2139.387	1645.025	1	1	617	9	0.110	-0.125	92.550	0.067	0.057
118	11989	42.534	50.467	2139.351	1644.947	1	1	618	9	0.056	-0.234	92.700	0.067	0.051
119	11990	42.578	50.120	2139.335	1644.992	1	1	619	9	0.016	-0.194	92.850	0.057	0.051
120	11991	42.633	50.488	2139.336	1645.065	1	1	620	9	0.019	-0.069	93.000	0.054	0.059
121	11992	42.454	50.986	2139.317	1644.997	1	1	621	9	-0.013	-0.182	93.150	0.055	0.057
122	11993	42.675	52.068	2139.273	1645.019	1	1	622	9	-0.064	-0.134	93.300	0.058	0.058
123	11994	42.516	49.496	2139.399	1645.016	1	1	623	9	0.123	-0.154	93.450	0.058	0.058
124	11995	42.901	48.743	2139.448	1645.014	1	1	624	9	0.200	-0.157	93.600	0.070	0.058
125	11996	42.258	51.226	2139.397	1645.105	1	1	625	9	0.130	-0.022	93.750	0.073	0.068
126	11997	42.071	50.934	2139.396	1645.070	1	1	626	9	0.118	-0.078	93.900	0.075	0.068
127	11998	42.573	48.935	2139.365	1645.025	1	1	627	9	0.069	-0.146	94.050	0.075	0.069
128	11999	42.560	49.974	2139.432	1645.036	1	1	628	9	0.200	-0.171	94.200	0.083	0.067
129	12000	42.750	49.453	2139.404	1645.040	1	1	629	9	0.154	-0.128	94.350	0.083	0.067
130	12001	42.557	49.336	2139.385	1645.033	1	1	630	9	0.098	-0.174	94.500	0.078	0.067
131	12002	42.856	47.345	2139.442	1645.051	1	1	631	9	0.178	-0.155	94.650	0.073	0.066
132	12003	42.909	50.290	2139.394	1645.076	1	1	632	9	0.102	-0.117	94.800	0.073	0.064
133	12004	42.894	47.355	2139.532	1645.052	1	1	633	9	0.309	-0.152	94.950	0.086	0.056
134	12005	42.963	46.831	2139.430	1645.042	1	1	634	9	0.154	-0.171	95.100	0.084	0.054
135	12006	42.811	49.109	2139.430	1645.056	1	1	635	9	0.155	-0.155	95.250	0.084	0.050
136	12007	42.450	46.988	2139.445	1645.048	1	1	636	9	0.184	-0.163	95.400	0.086	0.047
137	12008	42.667	51.369	2139.434	1645.005	1	1	637	9	0.173	-0.214	95.550	0.086	0.049
138	12009	42.788	50.261	2139.448	1645.024	1	1	638	9	0.176	-0.195	95.700	0.086	0.046
139	12010	42.388	52.423	2139.510	1645.002	1	1	639	9	0.259	-0.205	95.850	0.087	0.047
140	12011	42.338	51.208	2139.401	1644.951	1	1	640	9	0.098	-0.275	96.000	0.083	0.051
141	12012	42.589	49.247	2139.390	1645.002	1	1	641	9	0.074	-0.192	96.150	0.077	0.052
142	12013	42.576	48.078	2139.418	1645.013	1	1	642	9	0.123	-0.166	96.300	0.060	0.051
143	12014	43.222	49.405	2139.436	1645.028	1	1	643	9	0.152	-0.158	96.450	0.059	0.051
144	12015	42.395	51.717	2139.373	1645.010	1	1	644	9	0.053	-0.171	96.600	0.063	0.051
145	12016	45.498	26.331	2138.210	1647.685	1	1	645	9	-1.821	4.120	96.750	0.445	0.960
146	12017	42.829	49.326	2139.363	1644.940	1	1	646	9	0.013	-0.291	96.900	0.445	0.962
147	12018	42.676	50.512	2139.409	1644.913	1	1	647	9	0.098	-0.317	97.050	0.445	0.965
148	12019	42.447	47.992	2139.425	1644.971	1	1	648	9	0.120	-0.235	97.200	0.444	0.966
149	12020	42.389	51.312	2139.440	1644.915	1	1	649	9	0.142	-0.331	97.350	0.444	0.968
150	12021	42.641	49.509	2139.415	1644.948	1	1	650	9	0.112	-0.272	97.500	0.444	0.970
151	12022	42.474	51.099	2139.384	1644.976	1	1	651	9	0.061	-0.234	97.650	0.442	0.970
152	12023	41.938	51.169	2139.418	1645.002	1	1	652	9	0.102	-0.171	97.800	0.442	0.971
153	12024	42.609	48.453	2139.436	1644.982	1	1	653	9	0.147	-0.221	97.950	0.439	0.972
154	12025	42.745	48.192	2139.419	1645.001	1	1	654	9	0.102	-0.195	98.100	0.438	0.972
155	12026	42.578	52.226	2139.431	1645.060	1	1	655	9	0.125	-0.082	98.250	0.438	0.971
156	12027	42.250	50.480	2139.449	1645.061	1	1	656	9	0.138	-0.085	98.400	0.437	0.971
157	12028	42.547	51.803	2139.408	1645.015	1	1	657	9	0.070	-0.150	98.550	0.436	0.970
158	12029	42.548	48.615	2139.440	1644.922	1	1	658	9	0.126	-0.315	98.700	0.435	0.972
159	12030	42.388	50.668	2139.490	1644.957	1	1	659	9	0.202	-0.230	98.850	0.433	0.972
160	12031	42.833	50.233	2139.440	1644.979	1	1	660	9	0.114	-0.197	99.000	0.434	0.971
161	12032	42.816	49.709	2139.433	1644.986	1	1	661	9	0.117	-0.187	99.150	0.434	0.971
162	12033	42.351	51.925	2139.457	1645.007	1	1	662	9	0.157	-0.120	99.300	0.434	0.971
163	12034	42.186	50.027	2139.433	1645.032	1	1	663	9	0.099	-0.091	99.450	0.434	0.970
164	12035	43.071	47.736	2139.430	1644.933	1	1	664	9	0.106	-0.221	99.600	0.434	0.971
165	12036	42.695	50.487	2139.408	1644.980	1	1	665	9	0.069	-0.157	99.750	0.040	0.077
166	12037	42.542	50.749	2139.448	1644.987	1	1	666	9	0.144	-0.147	99.900	0.033	0.075
167	12038	43.032	49.621	2139.503	1644.950	1	1	667	9	0.219	-0.184	100.050	0.040	0.070
168	12039	43.191	47.255	2139.383	1644.910	1	1	668	9	0.043	-0.245	100.200	0.044	0.070
169	12040	42.559	50.755	2139.426	1644.907	1	1	669	9	0.112	-0.235	100.350	0.043	0.063
170	12041	43.061	48.780	2139.403	1644.878	1	1	670	9	0.104	-0.293	100.500	0.043	0.064
171	12042	42.931	48.031	2139.453	1644.930	1	1	671	9	0.190	-0.200	100.650	0.044	0.064
172	12043	43.172	45.827	2139.467	1644.928	1	1	672	9	0.194	-0.218	100.800	0.046	0.064
173	12044	42.836	49.093	2139.432	1645.008	1	1	673	9	0.146	-0.102	100.950	0.046	0.066
174	12045	42.455	50.771	2139.417	1644.929	1	1	674	9	0.136	-0.219	101.100	0.046	0.067
175	12046	42.438	50.594	2139.455	1645.050	1	1	675	9	0.205	-0.042	101.250	0.049	0.070
176	12047	43.048	46.470	2139.491	1644.986	1	1	676	9	0.245	-0.152	101.400	0.055	0.067
177	12048	42.414	50.457	2139.439	1644.987	1	1	677	9	0.157	-0.158	101.550	0.052	0.067
178	12049	42.982	48.598	2139.393	1644.962	1	1	678	9	0.096	-0.174	101.700	0.053	0.060
179	12050	42.468	52.580	2139.384	1644.953	1	1	679	9	0.091	-0.192	101.850	0.052	0.058
180	12051	43.022	47.003	2139.433	1644.935	1	1	680	9	0.152	-0.221	102.000	0.052	0.059
181	12052	43.076	49.634	2139.346	1644.956	1	1	681	9	0.016	-0.182	102.150	0.059	0.059
182	12053	42.559	52.507	2139.430	1645.069	1	1	682	9	0.144	-0.026	102.300	0.059	0.067
183	12054	42.906	49.798	2139.406	1644.983	1	1	683	9	0.106	-0.130	102.450	0.059	0.065
184	12055	42.688	51.659	2139.417	1644.959	1	1	684	9	0.125	-0.179	102.600	0.058	0.064
185	12056	43.169	47.740	2139.372	1644.951	1	1	685	9	0.032	-0.186	102.750	0.061	0.064
186	12057	42.947	49.837	2139.351	1645.001	1	1	686	9	0.018	-0.106	102.900	0.066	0.066
187	12058	45.369	26.872	2137.824	1647.786	1	1	687	9	-2.432	4.354	103.050	0.574	1.014
188	12059	42.794	49.082	2139.386	1644.923	1	1	688	9	0.082	-0.222	103.200	0.575	1.014
189	12060	43.007	49.988	2139.442	1644.934	1	1	689	9	0.173	-0.202	103.350	0.575	1.013
190	12061	42.668	52.011	2139.380	1645.007	1	1	690	9	0.062	-0.078	103.500	0.575	1.010
191	12062	42.895	50.836	2139.317	1644.955	1	1	691	9	-0.048	-0.163	103.650	0.573	1.010
192	12063	42.834	48.959	2139.413	1644.938	1	1	692	9	0.114	-0.189	103.800	0.572	1.010
193	12064	42.607	52.322	2139.408	1644.914	1	1	693	9	0.096	-0.246	103.950	0.572	1.011
194	12065	42.974	48.504	2139.406	1644.925	1	1	694	9	0.102	-0.227	104.100	0.571	1.011
195	12066	42.783	49.697	2139.318	1644.980	1	1	695	9	-0.042	-0.122	104.250	0.568	1.012
196	12067	43.066	49.661	2139.364	1645.025	1	1	696	9	0.035	-0.054	104.400	0.565	1.011
197	12068	42.807	50.115	2139.436	1645.013	1	1	697	9	0.147	-0.067	104.550	0.565	1.010
198	12069	42.646	49.785	2139.410	1645.009	1	1	698	9	0.110	-0.099	104.700	0.565	1.010
199	12070	42.379	50.281	2139.406	1645.055	1	1	699	9	0.101	-0.030	104.850	0.565	1.008
200	12071	42.421	51.190	2139.345	1645.061	1	1	700	9	0.021	-0.011	105.000	0.564	1.006
201	12072	41.945	52.682	2139.387	1644.951	1	1	701	9	0.069	-0.203	105.150	0.564	1.006
202	12073	42.911	49.121	2139.353	1644.851	1	1	702	9	0.013	-0.318	105.300	0.562	1.010
203	12074	43.760	42.655	2139.356	1644.888	1	1	703	9	0.010	-0.304	105.450	0.561	1.013
204	12075	43.728	41.146	2139.312	1644.904	1	1	704	9	-0.050	-0.102	105.600	0.560	1.012
205	12076	43.244	46.043	2139.341	1645.058	1	1	705	9	-0.027	-0.022	105.750	0.559	1.010
206	12077	42.909	49.129	2139.295	1645.028	1	1	706	9	-0.099	-0.096	105.900	0.559	1.010
207	12078	45.069	30.172	2139.846	1646.101	1	1	707	9	0.797	1.650	106.050	0.183	0.412
208	12079	42.774	49.710	2139.346	1644.965	1	1	708	9	-0.035	-0.194	106.200	0.185	0.411
209	12080	43.066	48.745	2139.384	1644.900	1	1	709	9	0.026	-0.285	106.350	0.184	0.413
210	12081	42.722	49.838	2139.370	1645.018	1	1	710	9	0.013	-0.106	106.500	0.184	0.413
211	12082	42.567	49.121	2139.431	1644.984	1	1	711	9	0.099	-0.163	106.650	0.182	0.413
212	12083	42.641	50.591	2139.407	1645.005	1	1	712	9	0.051	-0.128	106.800	0.182	0.412
213	12084	42.653	49.387	2139.432	1645.015	1	1	713	9	0.078	-0.114	106.950	0.182	0.410
214	12085	42.853	50.534	2139.409	1645.067	1	1	714	9	0.058	-0.030	107.100	0.182	0.408
215	12086	42.138	51.170	2139.344	1644.981	1	1	715	9	-0.053	-0.155	107.250	0.182	0.408
216	12087	42.946	46.943	2139.386	1644.820	1	1	716	9	0.005	-0.416	107.400	0.183	0.417
217	12088	42.864	48.566	2139.417	1644.780	1	1	717	9	0.050	-0.472	107.550	0.182	0.427
218	12089	42.815	46.820	2139.532	1644.853	1	1	718	9	0.258	-0.363	107.700	0.187	0.432
219	12090	42.820	48.422	2139.452	1644.923	1	1	719	9	0.107	-0.235	107.850	0.187	0.433
220	12091	42.651	49.263	2139.444	1644.998	1	1	720	9	0.098	-0.110	108.000	0.187	0.432
221	12092	42.437	51.580	2139.408	1644.976	1	1	721	9	0.030	-0.152	108.150	0.187	0.432
222	12093	42.421	47.865	2139.470	1644.922	1	1	722	9	0.144	-0.234	108.300	0.187	0.430
223	12094	42.570	49.554	2139.418	1645.005	1	1	723	9	0.056	-0.091	108.450	0.186	0.427
224	12095	42.937	48.455	2139.481	1644.993	1	1	724	9	0.158	-0.117	108.600	0.185	0.427
225	12096	42.539	47.891	2139.523	1645.027	1	1	725	9	0.227	-0.072	108.750	0.185	0.427
226	12097	42.963	48.556	2139.422	1644.941	1	1	726	9	0.064	-0.213	108.900	0.179	0.428
227	12098	43.072	47.075	2139.420	1644.920	1	1	727	9	0.077	-0.222	109.050	0.078	0.116
228	12099	42.557	49.357	2139.473	1644.895	1	1	728	9	0.144	-0.264	109.200	0.074	0.117
229	12100	43.001	47.467	2139.394	1644.919	1	1	729	9	0.043	-0.219	109.350	0.074	0.115
230	12101	42.467	50.832	2139.394	1644.962	1	1	730	9	0.050	-0.152	109.500	0.072	0.114
231	12102	42.795	49.269	2139.380	1644.979	1	1	731	9	0.014	-0.117	109.650	0.074	0.115
232	12103	42.296	49.498	2139.385	1645.034	1	1	732	9	0.018	-0.035	109.800	0.075	0.120
233	12104	42.986	48.250	2139.388	1645.002	1	1	733	9	0.027	-0.086	109.950	0.076	0.121
234	12105	42.291	49.180	2139.377	1644.897	1	1	734	9	0.024	-0.261	110.100	0.077	0.116
235	12106	43.417	47.272	2139.397	1644.942	1	1	735	9	0.059	-0.181	110.250	0.071	0.116
236	12107	43.495	46.502	2139.431	1644.898	1	1	736	9	0.104	-0.245	110.400	0.068	0.105
237	12108	45.683	27.129	2138.521	1646.704	1	1	737	9	-1.346	2.632	110.550	0.328	0.633
238	12109	42.647	51.694	2139.404	1644.923	1	1	738	9	0.080	-0.222	110.700	0.324	0.630
239	12110	42.861	47.920	2139.383	1644.912	1	1	739	9	0.034	-0.242	110.850	0.323	0.630
240	12111	42.941	48.758	2139.398	1644.875	1	1	740	9	0.059	-0.315	111.000	0.322	0.634
241	12112	42.626	48.475	2139.317	1644.986	1	1	741	9	-0.064	-0.123	111.150	0.323	0.633
242	12113	42.478	52.172	2139.248	1644.940	1	1	742	9	-0.160	-0.198	111.300	0.323	0.633
243	12114	42.628	49.178	2139.243	1644.900	1	1	743	9	-0.170	-0.253	111.450	0.324	0.634
244	12115	42.259	50.373	2139.183	1644.917	1	1	744	9	-0.277	-0.248	111.600	0.325	0.636
245	12116	42.917	48.425	2139.075	1644.900	1	1	745	9	-0.437	-0.262	111.750	0.329	0.638
246	12117	42.650	47.324	2139.110	1644.853	1	1	746	9	-0.374	-0.331	111.900	0.334	0.640
247	12118	42.885	49.947	2139.167	1644.910	1	1	747	9	-0.285	-0.254	112.050	0.333	0.640
248	12119	42.621	49.567	2139.193	1644.914	1	1	748	9	-0.251	-0.259	112.200	0.328	0.640
249	12120	42.609	50.982	2139.180	1645.003	1	1	749	9	-0.258	-0.098	112.350	0.326	0.639
250	12121	42.500	51.834	2139.168	1644.973	1	1	750	9	-0.274	-0.136	112.500	0.323	0.639
251	12122	42.868	51.192	2139.178	1644.928	1	1	751	9	-0.253	-0.216	112.650	0.321	0.640
252	12123	42.426	50.821	2139.155	1644.921	1	1	752	9	-0.304	-0.222	112.800	0.318	0.641
253	12124	42.907	49.459	2139.135	1644.958	1	1	753	9	-0.339	-0.189	112.950	0.314	0.641
254	12125	42.614	50.469	2139.149	1644.923	1	1	754	9	-0.331	-0.224	113.100	0.310	0.641
255	12126	42.665	49.121	2139.233	1644.890	1	1	755	9	-0.189	-0.278	113.250	0.302	0.642
256	12127	42.439	51.304	2139.206	1644.908	1	1	756	9	-0.238	-0.259	113.400	0.290	0.642
257	12128	42.336	51.525	2139.262	1644.942	1	1	757	9	-0.144	-0.195	113.550	0.142	0.059
258	12129	42.261	52.591	2139.263	1645.011	1	1	758	9	-0.136	-0.091	113.700	0.127	0.066
259	12130	42.723	50.257	2139.213	1644.973	1	1	759	9	-0.227	-0.174	113.850	0.112	0.067
260	12131	42.911	49.906	2139.173	1644.962	1	1	760	9	-0.280	-0.181	114.000	0.089	0.063
261	12132	42.740	53.463	2139.145	1644.975	1	1	761	9	-0.331	-0.162	114.150	0.079	0.061
262	12133	42.783	52.332	2139.178	1644.978	1	1	762	9	-0.280	-0.163	114.300	0.075	0.062
263	12134	42.927	48.665	2139.184	1644.935	1	1	763	9	-0.275	-0.219	114.450	0.071	0.061
264	12135	42.400	48.959	2139.203	1644.962	1	1	764	9	-0.250	-0.181	114.600	0.071	0.060
265	12136	42.603	50.216	2139.237	1644.862	1	1	765	9	-0.206	-0.344	114.750	0.062	0.067
266	12137	45.425	27.868	2137.973	1646.787	1	1	766	9	-2.206	2.726	114.900	0.440	0.658
