 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
3674	193985	48.061	95.325	2986.921	1622.341	0.577	0.544	584	322	0.046	-0.004	87.600	0.054	0.119
3675	193986	47.703	89.741	2986.907	1622.365	0.583	0.582	585	322	0.014	0.040	87.750	0.052	0.119
3676	193987	47.786	96.983	2986.919	1622.343	0.569	0.535	586	322	0.019	0.030	87.900	0.052	0.116
3677	193988	47.855	105.112	2986.903	1622.190	0.559	0.494	587	322	-0.008	-0.219	88.050	0.049	0.120
3678	193989	47.603	101.771	2986.881	1622.182	0.570	0.508	588	322	-0.047	-0.227	88.200	0.051	0.120
3679	193990	48.084	109.199	2986.836	1622.252	0.551	0.498	589	322	-0.118	-0.130	88.350	0.059	0.118
3680	193991	47.781	99.788	2986.852	1622.316	0.584	0.533	590	322	-0.090	-0.009	88.500	0.063	0.118
3681	193992	47.487	99.620	2986.896	1622.413	0.579	0.553	591	322	-0.009	0.148	88.650	0.063	0.128
3682	193993	48.023	102.917	2986.847	1622.364	0.579	0.535	592	322	-0.108	0.050	88.800	0.068	0.132
3683	193994	47.214	94.262	2986.856	1622.332	0.589	0.550	593	322	-0.070	-0.020	88.950	0.070	0.129
3684	193995	47.432	99.183	2986.866	1622.296	0.590	0.544	594	322	-0.063	-0.048	89.100	0.072	0.124
3685	193996	47.807	98.871	2986.817	1622.323	0.562	0.535	595	322	-0.129	-0.026	89.250	0.074	0.123
3686	193997	47.733	100.042	2986.866	1622.334	0.557	0.543	596	322	-0.079	8.000E-4	89.400	0.074	0.122
3687	193998	48.314	106.707	2986.924	1622.190	0.564	0.508	597	322	0.010	-0.250	89.550	0.072	0.119
3688	193999	48.050	101.773	2986.890	1622.151	0.568	0.526	598	322	-0.022	-0.303	89.700	0.063	0.121
3689	194000	47.754	97.596	2986.875	1622.386	0.573	0.556	599	322	-0.048	0.109	89.850	0.060	0.126
3690	194001	47.766	100.155	2986.880	1622.395	0.562	0.521	600	322	-0.060	0.101	90.000	0.061	0.130
3691	194002	47.575	92.331	2986.922	1622.471	0.578	0.584	601	322	0.002	0.220	90.150	0.060	0.141
3692	194003	47.874	92.933	2986.915	1622.417	0.596	0.548	602	322	-0.007	0.142	90.300	0.055	0.142
3693	194004	47.516	93.731	2986.905	1622.417	0.579	0.566	603	322	-0.033	0.132	90.450	0.049	0.146
3694	194005	48.050	94.314	2986.897	1622.399	0.580	0.558	604	322	-0.013	0.084	90.600	0.046	0.148
3695	194006	47.735	93.894	2986.914	1622.367	0.579	0.574	605	322	5.000E-4	0.048	90.750	0.045	0.148
3696	194007	47.717	98.057	2986.870	1622.254	0.573	0.529	607	322	-0.057	-0.100	91.050	0.042	0.149
3697	194008	47.618	100.680	2986.869	1622.304	0.576	0.527	608	322	-0.054	-0.065	91.200	0.041	0.142
3698	194009	47.328	88.229	2986.935	1622.515	0.580	0.602	609	322	0.053	0.305	91.350	0.047	0.148
3699	194010	47.787	100.880	2986.897	1622.402	0.570	0.548	610	322	-0.018	0.115	91.500	0.044	0.145
3700	194011	47.652	102.711	2986.905	1622.326	0.574	0.504	611	322	-0.011	-0.011	91.650	0.043	0.145
3701	194012	47.660	104.844	2986.886	1622.261	0.568	0.509	612	322	-0.036	-0.122	91.800	0.042	0.146
3702	194013	48.019	94.853	2986.893	1622.363	0.595	0.541	613	322	-0.049	0.031	91.950	0.039	0.146
3703	194014	47.885	99.677	2986.869	1622.294	0.581	0.546	614	322	-0.067	-0.074	92.100	0.039	0.147
3704	194015	47.855	103.149	2986.887	1622.130	0.560	0.507	615	322	-0.053	-0.344	92.250	0.039	0.167
3705	194016	47.481	105.644	2986.926	1622.270	0.561	0.497	616	322	0.013	-0.111	92.400	0.033	0.169
3706	194017	47.559	102.546	2986.910	1622.311	0.568	0.516	617	322	0.005	-0.021	92.550	0.031	0.169
3707	194018	47.776	96.230	2986.896	1622.238	0.579	0.544	618	322	-0.019	-0.182	92.700	0.030	0.165
3708	194019	47.317	102.237	2986.879	1622.274	0.562	0.513	619	322	-0.068	-0.091	92.850	0.032	0.150
3709	194020	47.659	99.136	2986.907	1622.304	0.565	0.517	620	322	0.003	-0.061	93.000	0.032	0.149
3710	194021	47.830	90.996	2986.947	1622.388	0.574	0.573	621	322	0.054	0.079	93.150	0.035	0.149
3711	194022	47.743	99.303	2987.004	1622.442	0.549	0.531	622	322	0.153	0.170	93.300	0.052	0.145
3712	194023	48.070	99.773	2986.959	1622.298	0.568	0.523	623	322	0.095	-0.063	93.450	0.057	0.141
3713	194024	47.683	91.881	2986.972	1622.367	0.563	0.579	624	322	0.136	0.055	93.600	0.065	0.138
3714	194025	47.892	95.218	2986.976	1622.285	0.573	0.522	625	322	0.129	-0.079	93.750	0.070	0.137
3715	194026	47.797	101.724	2986.957	1622.269	0.546	0.522	626	322	0.102	-0.107	93.900	0.073	0.137
3716	194027	48.326	96.195	2986.984	1622.304	0.571	0.553	627	322	0.132	-0.042	94.050	0.076	0.136
3717	194028	48.099	98.300	2986.961	1622.316	0.559	0.525	628	322	0.104	-0.027	94.200	0.075	0.136
3718	194029	47.766	99.123	2986.943	1622.219	0.587	0.510	629	322	0.079	-0.182	94.350	0.076	0.115
3719	194030	47.716	100.204	2986.965	1622.102	0.558	0.520	630	322	0.136	-0.354	94.500	0.078	0.126
3720	194031	47.537	96.237	2986.920	1622.191	0.578	0.528	631	322	0.060	-0.236	94.650	0.077	0.130
3721	194032	47.486	93.832	2986.933	1622.337	0.576	0.554	632	322	0.088	0.009	94.800	0.075	0.131
3722	194033	47.788	105.176	2986.904	1622.332	0.557	0.513	633	322	0.039	0.020	94.950	0.071	0.131
3723	194034	47.657	99.265	2986.955	1622.356	0.571	0.518	634	322	0.106	0.038	95.100	0.066	0.133
3724	194035	47.567	99.876	2986.900	1622.356	0.558	0.527	635	322	0.004	0.031	95.250	0.062	0.119
3725	194036	47.468	99.735	2986.869	1622.353	0.557	0.542	636	322	-0.042	0.044	95.400	0.065	0.121
3726	194037	47.460	92.566	2986.912	1622.371	0.566	0.573	637	322	0.012	0.047	95.550	0.065	0.122
3727	194038	47.740	102.972	2986.899	1622.169	0.561	0.521	638	322	3.000E-4	-0.244	95.700	0.064	0.127
3728	194039	47.695	100.702	2986.921	1622.173	0.554	0.514	639	322	0.018	-0.268	95.850	0.057	0.136
3729	194040	47.710	108.614	2986.872	1622.317	0.568	0.483	640	322	-0.051	-0.004	96.000	0.061	0.136
3730	194041	47.804	98.252	2986.848	1622.275	0.564	0.538	641	322	-0.074	-0.095	96.150	0.069	0.133
3731	194042	47.738	105.779	2986.920	1622.170	0.559	0.514	642	322	0.034	-0.262	96.300	0.066	0.128
3732	194043	47.510	98.300	2986.912	1622.151	0.579	0.528	643	322	0.015	-0.279	96.450	0.066	0.135
3733	194044	47.982	99.448	2986.878	1622.192	0.563	0.528	644	322	-0.012	-0.218	96.600	0.064	0.132
3734	194045	47.861	102.089	2986.844	1622.198	0.574	0.502	645	322	-0.086	-0.187	96.750	0.067	0.133
3735	194046	47.466	94.134	2986.896	1622.322	0.577	0.560	646	322	-0.005	0.011	96.900	0.065	0.136
3736	194047	47.712	98.981	2986.894	1622.305	0.553	0.543	647	322	-8.000E-4	-0.019	97.050	0.061	0.137
3737	194048	47.519	100.600	2986.911	1622.297	0.572	0.535	648	322	0.031	-0.028	97.200	0.058	0.137
3738	194049	47.905	103.718	2986.891	1622.321	0.569	0.518	649	322	0.006	0.023	97.350	0.056	0.139
3739	194050	48.130	95.108	2986.952	1622.245	0.587	0.539	650	322	0.092	-0.125	97.500	0.051	0.125
3740	194051	48.061	101.872	2986.864	1622.271	0.566	0.532	651	322	-0.041	-0.054	97.650	0.051	0.120
3741	194052	48.122	94.774	2986.861	1622.367	0.557	0.555	652	322	-0.040	0.111	97.800	0.048	0.126
3742	194053	47.728	104.122	2986.863	1622.245	0.567	0.509	653	322	-0.029	-0.095	97.950	0.048	0.124
3743	194054	47.699	101.390	2986.908	1622.218	0.552	0.537	654	322	0.028	-0.132	98.100	0.042	0.122
3744	194055	47.809	96.185	2986.923	1622.281	0.574	0.534	655	322	0.050	-0.024	98.250	0.043	0.120
3745	194056	47.765	100.024	2986.946	1622.228	0.561	0.538	656	322	0.083	-0.121	98.400	0.047	0.115
3746	194057	47.873	101.456	2986.905	1622.303	0.542	0.532	657	322	0.030	-0.003	98.550	0.047	0.113
3747	194058	47.949	102.918	2986.938	1622.235	0.553	0.510	658	322	0.116	-0.114	98.700	0.053	0.108
3748	194059	47.782	107.699	2986.894	1622.321	0.576	0.511	659	322	0.030	0.010	98.850	0.054	0.102
3749	194060	48.579	101.085	2986.861	1622.292	0.553	0.534	660	322	-0.026	-0.024	99.000	0.052	0.101
3750	194061	47.691	112.942	2986.922	1622.327	0.562	0.485	661	322	0.108	0.044	99.150	0.053	0.105
3751	194062	47.504	99.645	2986.924	1622.390	0.564	0.529	662	322	0.092	0.129	99.300	0.055	0.104
3752	194063	47.852	95.577	2986.980	1622.312	0.573	0.524	663	322	0.189	-0.010	99.450	0.067	0.090
3753	194064	47.732	100.112	2986.949	1622.198	0.564	0.530	664	322	0.148	-0.194	99.600	0.071	0.088
3754	194065	47.673	105.405	2986.884	1622.140	0.547	0.501	665	322	0.032	-0.287	99.750	0.064	0.099
3755	194066	47.645	101.218	2986.916	1622.103	0.568	0.522	666	322	0.103	-0.349	99.900	0.064	0.119
3756	194067	47.474	101.367	2986.954	1622.196	0.552	0.525	667	322	0.150	-0.179	100.050	0.067	0.121
3757	194068	47.529	101.256	2986.919	1622.104	0.556	0.529	668	322	0.086	-0.339	100.200	0.067	0.135
3758	194069	47.944	103.717	2986.972	1622.093	0.563	0.504	669	322	0.187	-0.318	100.350	0.071	0.141
3759	194070	47.502	102.149	2986.895	1622.228	0.567	0.496	670	322	0.061	-0.112	100.500	0.071	0.141
3760	194071	47.394	99.057	2986.901	1622.320	0.585	0.530	671	322	0.095	0.022	100.650	0.066	0.144
3761	194072	47.296	94.825	2986.921	1622.315	0.567	0.552	672	322	0.105	0.005	100.800	0.061	0.137
3762	194073	47.921	101.174	2986.936	1622.326	0.575	0.526	673	322	0.155	0.025	100.950	0.057	0.140
3763	194074	47.685	102.167	2986.871	1622.344	0.586	0.519	674	322	0.029	0.040	101.100	0.057	0.143
3764	194075	47.665	99.267	2986.824	1622.310	0.564	0.539	675	322	-0.018	0.006	101.250	0.062	0.144
3765	194076	47.713	101.128	2986.881	1622.294	0.562	0.515	676	322	0.048	-0.033	101.400	0.062	0.145
3766	194077	47.584	103.589	2986.883	1622.288	0.562	0.530	677	322	0.035	-0.035	101.550	0.062	0.144
3767	194078	47.652	100.662	2986.926	1622.204	0.576	0.510	678	322	0.118	-0.169	101.700	0.062	0.145
3768	194079	47.793	108.076	2986.873	1622.299	0.573	0.495	679	322	0.029	0.011	101.850	0.062	0.145
3769	194080	48.334	106.941	2986.822	1622.252	0.549	0.497	680	322	-0.040	-0.085	102.000	0.064	0.144
3770	194081	47.669	100.879	2986.879	1622.193	0.561	0.532	681	322	0.033	-0.185	102.150	0.064	0.142
3771	194082	47.326	105.251	2986.922	1622.173	0.554	0.522	682	322	0.114	-0.227	102.300	0.065	0.133
3772	194083	47.682	102.414	2986.901	1622.200	0.554	0.508	683	322	0.070	-0.183	102.450	0.060	0.131
3773	194084	47.438	103.687	2986.928	1622.303	0.563	0.509	684	322	0.131	-0.024	102.600	0.059	0.132
3774	194085	47.384	104.325	2986.944	1622.240	0.560	0.526	685	322	0.154	-0.085	102.750	0.060	0.127
3775	194086	47.691	104.728	2986.946	1622.276	0.565	0.529	686	322	0.153	-0.058	102.900	0.062	0.114
3776	194087	47.772	102.466	2986.881	1622.216	0.551	0.525	687	322	0.050	-0.145	103.050	0.061	0.113
3777	194088	47.542	97.604	2986.950	1622.301	0.558	0.543	688	322	0.159	0.012	103.200	0.063	0.100
3778	194089	47.714	108.405	2986.938	1622.373	0.555	0.496	689	322	0.159	0.119	103.350	0.061	0.091
3779	194090	47.734	97.779	2986.953	1622.366	0.572	0.546	690	322	0.184	0.118	103.500	0.065	0.098
3780	194091	47.859	100.090	2986.902	1622.272	0.563	0.521	691	322	0.083	-0.007	103.650	0.065	0.097
3781	194092	47.614	109.865	2986.901	1622.210	0.557	0.479	692	322	0.094	-0.109	103.800	0.065	0.098
3782	194093	47.947	104.517	2986.861	1622.177	0.550	0.494	693	322	0.022	-0.163	103.950	0.064	0.099
3783	194094	47.953	103.658	2986.939	1622.249	0.562	0.524	694	322	0.119	-0.044	104.100	0.064	0.096
3784	194095	47.601	104.900	2986.939	1622.312	0.574	0.500	695	322	0.131	0.031	104.250	0.060	0.097
3785	194096	47.726	99.194	2986.872	1622.251	0.571	0.525	696	322	0.014	-0.057	104.400	0.061	0.097
3786	194097	47.482	100.096	2986.894	1622.318	0.556	0.536	697	322	0.043	0.065	104.550	0.061	0.101
3787	194098	47.728	100.853	2986.922	1622.220	0.557	0.514	698	322	0.095	-0.106	104.700	0.061	0.098
3788	194099	47.638	102.422	2986.924	1622.150	0.561	0.512	699	322	0.093	-0.211	104.850	0.059	0.103
3789	194100	47.693	102.727	2986.927	1622.244	0.569	0.515	700	322	0.087	-0.052	105.000	0.050	0.103
3790	194101	47.845	108.505	2986.915	1622.264	0.552	0.495	701	322	0.075	-0.044	105.150	0.048	0.099
3791	194102	47.499	100.359	2986.944	1622.115	0.563	0.513	702	322	0.120	-0.240	105.300	0.048	0.100
3792	194103	47.228	98.404	2986.946	1622.084	0.562	0.513	703	322	0.122	-0.316	105.450	0.048	0.112
3793	194104	47.379	101.215	2986.952	1622.117	0.558	0.517	704	322	0.130	-0.263	105.600	0.048	0.120
3794	194105	47.338	102.790	2986.898	1622.187	0.577	0.508	705	322	0.046	-0.130	105.750	0.048	0.121
3795	194106	47.701	101.863	2986.909	1622.086	0.561	0.507	706	322	0.065	-0.312	105.900	0.046	0.131
3796	194107	47.324	108.962	2986.901	1622.286	0.574	0.473	707	322	0.053	0.013	106.050	0.046	0.133
3797	194108	47.763	106.939	2986.937	1622.225	0.550	0.507	708	322	0.123	-0.064	106.200	0.044	0.131
3798	194109	47.286	102.123	2986.905	1622.288	0.578	0.507	709	322	0.068	0.043	106.350	0.042	0.126
3799	194110	47.720	99.067	2986.940	1622.278	0.571	0.513	710	322	0.136	0.006	106.500	0.037	0.118
3800	194111	47.232	107.406	2986.902	1622.201	0.566	0.498	711	322	0.054	-0.116	106.650	0.038	0.116
3801	194112	47.788	104.989	2986.897	1622.318	0.567	0.497	712	322	0.066	0.079	106.800	0.038	0.123
3802	194113	47.697	109.370	2986.895	1622.265	0.557	0.495	713	322	0.069	0.002	106.950	0.035	0.124
3803	194114	47.541	110.006	2986.866	1622.337	0.560	0.493	714	322	0.011	0.103	107.100	0.038	0.130
3804	194115	47.314	100.461	2986.839	1622.233	0.572	0.529	715	322	-0.041	-0.067	107.250	0.045	0.128
3805	194116	47.381	100.567	2986.865	1622.174	0.579	0.520	716	322	-0.025	-0.151	107.400	0.048	0.129
3806	194117	47.558	99.881	2986.853	1622.233	0.557	0.552	717	322	-0.024	-0.052	107.550	0.052	0.124
3807	194118	47.353	102.842	2986.868	1622.278	0.579	0.515	718	322	0.010	0.022	107.700	0.053	0.126
3808	194119	47.535	106.040	2986.871	1622.252	0.552	0.512	719	322	0.010	-0.013	107.850	0.054	0.124
3809	194120	47.356	97.968	2986.846	1622.186	0.571	0.513	720	322	-0.027	-0.114	108.000	0.057	0.124
3810	194121	47.403	100.009	2986.837	1622.124	0.581	0.513	721	322	-0.032	-0.257	108.150	0.059	0.130
3811	194122	47.323	103.919	2986.837	1622.194	0.567	0.505	722	322	-0.039	-0.123	108.300	0.060	0.125
3812	194123	47.792	105.232	2986.877	1622.240	0.567	0.495	723	322	0.032	-0.049	108.450	0.056	0.113
3813	194124	47.655	100.920	2986.907	1622.160	0.555	0.533	724	322	0.089	-0.175	108.600	0.053	0.107
3814	194125	47.638	99.497	2986.907	1622.183	0.574	0.514	725	322	0.084	-0.145	108.750	0.054	0.107
3815	194126	47.702	99.814	2986.887	1622.196	0.563	0.520	726	322	0.072	-0.124	108.900	0.055	0.092
3816	194127	47.530	100.408	2986.884	1622.242	0.568	0.523	727	322	0.068	-0.024	109.050	0.055	0.091
3817	194128	47.239	101.847	2986.915	1622.234	0.572	0.515	728	322	0.125	-0.041	109.200	0.055	0.091
3818	194129	47.186	99.905	2986.910	1622.216	0.574	0.519	729	322	0.106	-0.063	109.350	0.057	0.088
3819	194130	47.906	104.414	2986.929	1622.173	0.568	0.502	730	322	0.167	-0.154	109.500	0.060	0.088
3820	194131	47.654	103.477	2986.904	1622.098	0.567	0.506	731	322	0.114	-0.265	109.650	0.062	0.098
3821	194132	47.698	104.323	2986.842	1622.249	0.533	0.504	732	322	0.016	0.002	109.800	0.062	0.092
3822	194133	47.458	90.079	2986.892	1622.308	0.589	0.580	733	322	0.092	0.080	109.950	0.063	0.098
3823	194134	47.621	88.121	2986.850	1622.395	0.578	0.592	734	322	0.037	0.215	110.100	0.063	0.111
3824	194135	47.166	97.940	2986.861	1622.220	0.568	0.544	735	322	0.036	-0.057	110.250	0.060	0.111
3825	194136	47.682	102.815	2986.882	1622.199	0.548	0.512	736	322	0.058	-0.113	110.400	0.058	0.110
3826	194137	47.520	106.481	2986.888	1622.211	0.563	0.497	737	322	0.066	-0.102	110.550	0.055	0.110
3827	194138	47.237	104.150	2986.914	1622.139	0.572	0.520	738	322	0.113	-0.215	110.700	0.055	0.112
3828	194139	48.079	104.097	2986.930	1622.178	0.561	0.491	739	322	0.140	-0.158	110.850	0.057	0.112
3829	194140	47.200	102.396	2986.924	1622.006	0.573	0.518	740	322	0.103	-0.427	111.000	0.053	0.134
3830	194141	47.499	100.333	2986.932	1622.087	0.567	0.525	741	322	0.104	-0.299	111.150	0.047	0.137
3831	194142	47.401	100.967	2986.934	1622.181	0.572	0.515	742	322	0.126	-0.153	111.300	0.039	0.137
3832	194143	47.866	99.421	2986.918	1622.198	0.562	0.534	743	322	0.069	-0.114	111.450	0.038	0.136
3833	194144	47.620	105.500	2986.861	1622.265	0.553	0.495	744	322	-0.015	0.009	111.600	0.044	0.138
3834	194145	47.268	97.606	2986.881	1622.223	0.576	0.538	745	322	0.024	-0.069	111.750	0.046	0.138
3835	194146	47.784	106.783	2986.934	1622.297	0.549	0.488	747	322	0.104	0.025	112.050	0.046	0.141
3836	194147	47.676	98.091	2986.857	1622.191	0.565	0.537	748	322	-0.037	-0.129	112.200	0.054	0.140
3837	194148	47.618	103.070	2986.849	1622.230	0.566	0.518	749	322	-0.068	-0.088	112.350	0.061	0.140
3838	194149	47.493	101.613	2986.829	1622.273	0.564	0.519	750	322	-0.085	0.010	112.500	0.069	0.142
3839	194150	47.688	98.956	2986.865	1622.232	0.550	0.534	751	322	-0.033	-0.089	112.650	0.067	0.141
3840	194151	47.016	98.720	2986.890	1622.348	0.558	0.543	752	322	0.019	0.122	112.800	0.066	0.144
3841	194152	47.440	96.204	2986.851	1622.298	0.569	0.530	753	322	-0.052	0.043	112.950	0.069	0.145
3842	194153	47.098	103.382	2986.856	1622.256	0.571	0.507	754	322	-0.034	-0.068	113.100	0.070	0.140
3843	194154	47.701	99.747	2986.877	1622.187	0.559	0.509	755	322	-0.033	-0.131	113.250	0.071	0.122
3844	194155	47.314	97.668	2986.916	1622.029	0.562	0.517	756	322	0.054	-0.400	113.400	0.071	0.138
3845	194156	47.749	104.659	2986.897	1622.156	0.558	0.497	757	322	0.009	-0.223	113.550	0.071	0.140
3846	194157	47.317	100.517	2986.919	1622.074	0.567	0.505	758	322	0.055	-0.351	113.700	0.071	0.149
3847	194158	47.273	102.231	2986.922	1622.118	0.575	0.505	759	322	0.044	-0.275	113.850	0.068	0.151
3848	194159	47.683	105.491	2986.872	1622.272	0.552	0.493	760	322	-0.045	-0.048	114.000	0.064	0.153
3849	194160	47.587	99.411	2986.877	1622.229	0.577	0.518	761	322	-0.018	-0.130	114.150	0.061	0.136
3850	194161	47.513	102.233	2986.941	1622.188	0.568	0.511	762	322	0.087	-0.159	114.300	0.060	0.130
3851	194162	47.259	102.087	2986.934	1622.232	0.561	0.518	763	322	0.086	-0.088	114.450	0.056	0.130
3852	194163	47.604	101.177	2986.951	1622.292	0.555	0.524	764	322	0.110	0.001	114.600	0.059	0.132
3853	194164	47.643	100.733	2986.968	1622.340	0.558	0.533	766	322	0.107	0.098	114.900	0.063	0.137
3854	194165	47.237	101.566	2986.931	1622.358	0.560	0.520	767	322	0.116	0.123	115.050	0.067	0.146
3855	194166	47.247	100.113	2986.959	1622.308	0.570	0.529	768	322	0.141	0.047	115.200	0.070	0.147
3856	194167	47.729	102.266	2986.894	1622.284	0.565	0.510	769	322	0.030	-0.022	115.350	0.069	0.147
3857	194168	47.277	100.098	2986.901	1622.337	0.568	0.534	770	322	0.031	0.060	115.500	0.065	0.150
3858	194169	47.504	102.120	2986.933	1622.313	0.572	0.519	771	322	0.064	0.019	115.650	0.060	0.150
3859	194170	47.467	109.705	2986.913	1622.361	0.571	0.478	772	322	0.038	0.087	115.800	0.057	0.155
3860	194171	47.498	102.160	2986.928	1622.339	0.574	0.514	773	322	0.059	0.057	115.950	0.057	0.151
3861	194172	47.355	100.872	2986.951	1622.345	0.575	0.517	774	322	0.101	0.041	116.100	0.054	0.151
3862	194173	47.558	98.623	2986.963	1622.313	0.565	0.544	775	322	0.101	-0.022	116.250	0.051	0.151
3863	194174	47.261	109.260	2986.928	1622.291	0.552	0.469	776	322	0.027	-0.037	116.400	0.047	0.151
3864	194175	47.610	103.321	2986.928	1622.231	0.563	0.506	777	322	0.040	-0.116	116.550	0.048	0.129
3865	194176	47.430	100.491	2986.971	1622.192	0.574	0.501	778	322	0.082	-0.201	116.700	0.046	0.128
3866	194177	47.450	102.922	2986.923	1622.210	0.563	0.499	779	322	0.029	-0.156	116.850	0.047	0.109
3867	194178	47.546	102.617	2986.953	1622.303	0.568	0.520	780	322	0.085	-0.009	117.000	0.047	0.093
3868	194179	47.795	95.800	2986.960	1622.338	0.565	0.558	781	322	0.080	0.034	117.150	0.039	0.094
3869	194180	47.212	101.568	2986.964	1622.266	0.564	0.512	782	322	0.099	-0.075	117.300	0.034	0.091
3870	194181	47.460	99.021	2986.965	1622.292	0.563	0.495	783	322	0.096	-0.034	117.450	0.034	0.085
3871	194182	47.440	101.885	2986.946	1622.254	0.558	0.501	784	322	0.066	-0.086	117.600	0.034	0.085
3872	194183	47.283	96.654	2986.920	1622.214	0.567	0.544	785	322	0.045	-0.137	117.750	0.034	0.090
3873	194184	47.543	103.308	2986.882	1622.269	0.563	0.499	786	322	-0.028	-0.084	117.900	0.039	0.087
3874	194185	47.503	106.370	2986.895	1622.307	0.565	0.497	787	322	-0.019	-0.004	118.050	0.042	0.080
3875	194186	47.254	98.758	2986.895	1622.267	0.571	0.534	788	322	-0.001	-0.060	118.200	0.039	0.078
3876	194187	47.228	99.251	2986.890	1622.350	0.577	0.521	789	322	-0.018	0.061	118.350	0.042	0.080
3877	194188	47.390	101.952	2986.888	1622.142	0.568	0.514	790	322	-0.010	-0.266	118.500	0.044	0.093
3878	194189	47.189	103.355	2986.927	1622.140	0.570	0.507	791	322	0.035	-0.275	118.650	0.044	0.104
3879	194190	47.397	101.665	2986.891	1622.152	0.571	0.503	792	322	0.017	-0.260	118.800	0.044	0.106
3880	194191	47.402	100.022	2986.924	1622.330	0.569	0.514	793	322	0.065	-0.004	118.950	0.044	0.103
3881	194192	47.559	103.844	2986.891	1622.348	0.566	0.492	794	322	0.013	0.026	119.100	0.042	0.102
3882	194193	47.491	97.517	2986.862	1622.290	0.582	0.519	795	322	-0.035	-0.059	119.250	0.043	0.101
3883	194194	47.192	104.128	2986.906	1622.205	0.550	0.509	797	322	0.029	-0.177	119.550	0.043	0.102
3884	194195	47.310	100.701	2986.922	1622.134	0.559	0.511	798	322	0.062	-0.294	119.700	0.044	0.112
3885	194196	47.438	105.602	2986.919	1622.235	0.569	0.500	799	322	0.050	-0.167	119.850	0.042	0.110
3886	194197	47.146	99.989	2986.911	1622.224	0.572	0.506	800	322	0.022	-0.160	120.000	0.042	0.110
3887	194198	47.597	106.280	2986.902	1622.267	0.556	0.489	801	322	0.008	-0.104	120.150	0.041	0.108
3888	194199	47.446	102.704	2986.932	1622.213	0.558	0.508	802	322	0.075	-0.150	120.300	0.040	0.104
3889	194200	46.950	100.184	2986.937	1622.199	0.573	0.534	803	322	0.071	-0.192	120.450	0.038	0.104
3890	194201	47.470	96.789	2986.941	1622.289	0.576	0.536	804	322	0.070	-0.035	120.600	0.036	0.104
3891	194202	47.838	99.080	2986.905	1622.225	0.553	0.532	805	322	-0.013	-0.131	120.750	0.036	0.104
3892	194203	47.265	92.418	2986.925	1622.285	0.588	0.556	806	322	0.039	-0.045	120.900	0.036	0.105
3893	194204	47.469	94.869	2986.941	1622.377	0.589	0.548	807	322	0.058	0.134	121.050	0.035	0.120
3894	194205	47.769	87.512	2986.995	1622.445	0.569	0.613	808	322	0.136	0.228	121.200	0.041	0.140
3895	194206	47.275	92.581	2986.925	1622.411	0.566	0.563	809	322	0.030	0.162	121.350	0.040	0.151
3896	194207	47.225	88.624	2986.918	1622.436	0.590	0.590	810	322	0.018	0.213	121.500	0.038	0.162
3897	194208	47.261	104.598	2986.898	1622.328	0.565	0.508	811	322	-0.010	0.049	121.650	0.038	0.158
3898	194209	47.482	100.854	2986.949	1622.263	0.568	0.520	812	322	0.073	-0.079	121.800	0.039	0.150
3899	194210	47.618	99.409	2986.930	1622.257	0.579	0.537	813	322	0.039	-0.079	121.950	0.039	0.142
3900	194211	47.554	107.694	2986.880	1622.361	0.553	0.490	814	322	-0.042	0.083	122.100	0.042	0.145
3901	194212	47.206	99.504	2986.869	1622.333	0.567	0.531	815	322	-0.062	0.030	122.250	0.047	0.145
3902	194213	47.451	98.576	2986.922	1622.350	0.575	0.513	816	322	0.026	0.079	122.400	0.045	0.147
3903	194214	47.182	102.078	2986.974	1622.256	0.575	0.503	817	322	0.104	-0.067	122.550	0.048	0.144
3904	194215	47.117	99.071	2986.959	1622.247	0.577	0.531	818	322	0.075	-0.096	122.700	0.048	0.130
3905	194216	47.624	103.239	2986.965	1622.225	0.552	0.500	819	322	0.084	-0.133	122.850	0.049	0.128
3906	194217	47.429	98.290	2986.890	1622.270	0.568	0.543	820	322	-0.024	-0.058	123.000	0.051	0.124
3907	194218	47.770	106.102	2986.898	1622.257	0.561	0.489	821	322	-0.022	-0.106	123.150	0.052	0.124
3908	194219	47.256	100.174	2986.978	1622.112	0.562	0.496	822	322	0.097	-0.319	123.300	0.053	0.139
3909	194220	47.099	102.239	2986.954	1622.182	0.564	0.512	823	322	0.078	-0.206	123.450	0.054	0.140
3910	194221	47.390	100.893	2986.927	1622.273	0.543	0.546	824	322	0.032	-0.059	123.600	0.053	0.140
3911	194222	47.437	99.927	2986.943	1622.206	0.557	0.530	825	322	0.049	-0.179	123.750	0.052	0.143
3912	194223	47.216	97.099	2986.896	1622.262	0.569	0.530	826	322	0.006	-0.092	123.900	0.052	0.144
3913	194224	47.597	103.557	2986.966	1622.315	0.570	0.507	827	322	0.100	-0.023	124.050	0.054	0.139
3914	194225	47.325	95.079	2986.958	1622.354	0.562	0.542	828	322	0.096	0.021	124.200	0.051	0.125
3915	194226	47.562	98.684	2987.006	1622.313	0.562	0.521	829	322	0.154	-0.062	124.350	0.057	0.116
3916	194227	47.412	94.740	2987.003	1622.316	0.572	0.551	830	322	0.160	-0.044	124.500	0.062	0.097
3917	194228	47.206	89.996	2986.970	1622.348	0.581	0.572	831	322	0.102	0.018	124.650	0.062	0.096
