trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
1779.0000 	111.1500  	113.1000  	0.0400    	0.0950    	0.2990    	0.1770    	1.9500    	0.2720    	0.1390    	17.5540   
1781.0000 	121.5000  	122.8500  	-0.0060   	-0.0850   	0.2190    	-0.1160   	1.3500    	0.2280    	0.1690    	-7.9380   
1781.0000 	124.2000  	126.1500  	0.2820    	-0.0120   	0.6260    	-0.1910   	1.9500    	0.3880    	0.1990    	-27.4700  
1839.0000 	95.8500   	96.6000   	0.0500    	0.1130    	-0.0540   	0.2070    	0.7500    	0.1400    	0.1860    	138.0690  
1853.0000 	124.8000  	126.9000  	-0.0640   	0.3240    	0.0750    	0.0630    	2.1000    	0.2960    	0.1410    	-61.9750  
1896.0000 	124.2000  	126.4500  	0.0560    	0.0420    	0.4290    	0.2530    	2.2500    	0.4290    	0.1900    	29.5530   
1933.0000 	105.1500  	106.5000  	-0.1170   	0.1220    	0.1460    	0.0090    	1.3500    	0.2860    	0.2120    	-23.3450  
1976.0000 	113.2500  	114.3000  	-0.0340   	-0.0520   	0.0880    	0.0960    	1.0500    	0.1920    	0.1820    	50.5930   
2000.0000 	130.6500  	132.0000  	0.0240    	0.0430    	0.1330    	0.0410    	1.3500    	0.1090    	0.0810    	-1.2190   
2076.0000 	113.5500  	114.6000  	-0.1150   	-0.0380   	0.1660    	0.0240    	1.0500    	0.2880    	0.2750    	12.3490   
2094.0000 	114.9000  	115.9500  	-0.1280   	-0.1230   	0.1330    	-0.2040   	1.0500    	0.2730    	0.2600    	-17.2090  
2153.0000 	147.9000  	148.8000  	0.0080    	0.0920    	-0.2260   	0.0980    	0.9000    	0.2340    	0.2600    	178.5330  
2233.0000 	152.1000  	153.1500  	0.8560    	0.5520    	0.0540    	0.2060    	1.0500    	0.8730    	0.8320    	-156.6410 
