trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
3.0000    	100.6500  	101.4000  	-0.0100   	0.0290    	0.1760    	0.0620    	0.7500    	0.1880    	0.2510    	10.0080   
30.0000   	106.5000  	107.8500  	-0.0740   	0.1590    	0.1490    	0.1090    	1.3500    	0.2280    	0.1690    	-12.6470  
66.0000   	121.9500  	123.6000  	-0.0740   	0.2010    	-3.6480   	0.0890    	1.6500    	3.5760    	2.1670    	-178.2020 
76.0000   	107.4000  	108.1500  	-0.8320   	0.1550    	-1.6020   	0.0960    	0.7500    	0.7720    	1.0290    	-175.6850 
100.0000  	99.7500   	100.5000  	-0.1180   	0.0870    	0.1100    	0.1520    	0.7500    	0.2380    	0.3170    	15.8020   
200.0000  	104.1000  	105.1500  	0.3020    	-0.1680   	-0.2670   	0.4680    	1.0500    	0.8530    	0.8130    	131.8820  
367.0000  	168.6000  	169.9500  	-0.0350   	0.0450    	-0.2530   	0.0500    	1.3500    	0.2180    	0.1610    	178.6460  
409.0000  	114.4500  	115.3500  	0.8380    	-0.0770   	-0.7520   	-0.0120   	0.9000    	1.5920    	1.7690    	177.6770  
409.0000  	118.5000  	119.5500  	-1.7040   	-0.2720   	-5.5090   	-0.0810   	1.0500    	3.8100    	3.6280    	177.1230  
464.0000  	109.6500  	110.5500  	-0.0340   	0.1750    	0.2910    	0.1290    	0.9000    	0.3280    	0.3640    	-7.9620   
512.0000  	102.6000  	103.3500  	-0.0500   	0.0840    	-0.1040   	0.2660    	0.7500    	0.1890    	0.2530    	106.6910  
526.0000  	98.7000   	99.9000   	-0.0690   	-0.0570   	-0.6820   	-0.2630   	1.2000    	0.6460    	0.5390    	-161.4800 
580.0000  	99.1500   	99.9000   	-0.0530   	0.0320    	0.0020    	-0.0360   	0.7500    	0.0870    	0.1150    	-51.1340  
596.0000  	99.6000   	101.5500  	-0.1060   	0.2490    	0.1970    	0.0760    	1.9500    	0.3480    	0.1790    	-29.7710  
596.0000  	102.7500  	103.6500  	0.2460    	0.2130    	0.4000    	0.1480    	0.9000    	0.1670    	0.1860    	-23.1180  
689.0000  	105.9000  	106.6500  	-0.0670   	0.0660    	0.0820    	0.2280    	0.7500    	0.2200    	0.2940    	47.5590   
693.0000  	104.7000  	105.9000  	-0.0340   	0.2070    	0.1120    	0.1270    	1.2000    	0.1660    	0.1390    	-28.9070  
725.0000  	115.9500  	117.3000  	-0.1340   	-0.4240   	-0.8460   	-0.6140   	1.3500    	0.7370    	0.5460    	-165.0320 
783.0000  	105.7500  	108.1500  	-0.0370   	0.2590    	0.2860    	0.0990    	2.4000    	0.3610    	0.1500    	-26.3670  
793.0000  	99.3000   	100.0500  	0.0670    	0.1260    	-0.5500   	0.6860    	0.7500    	0.8340    	1.1120    	137.7960  
840.0000  	107.7000  	108.9000  	-0.0530   	0.0940    	0.0540    	0.1140    	1.2000    	0.1090    	0.0910    	10.1680   
873.0000  	137.8500  	138.7500  	-0.0190   	0.1510    	0.0610    	-0.0640   	0.9000    	0.2300    	0.2550    	-69.6300  
908.0000  	109.9500  	112.0500  	-0.0480   	0.2290    	0.1410    	-0.0240   	2.1000    	0.3160    	0.1500    	-53.2830  
928.0000  	127.2000  	128.2500  	-0.0110   	0.1450    	0.1470    	0.3440    	1.0500    	0.2550    	0.2420    	51.5100   
939.0000  	105.6000  	106.8000  	-0.0930   	0.1510    	0.0850    	0.2180    	1.2000    	0.1900    	0.1580    	20.7900   
963.0000  	106.9500  	109.3500  	-0.1420   	0.1540    	0.0430    	0.1800    	2.4000    	0.1870    	0.0780    	7.9050    
1048.0000 	106.3500  	107.4000  	0.1060    	0.0130    	-1.4990   	-0.3720   	1.0500    	1.6500    	1.5720    	-166.4930 
1098.0000 	107.4000  	108.9000  	-0.1040   	0.0610    	0.1440    	0.1960    	1.5000    	0.2820    	0.1880    	28.5090   
1113.0000 	146.4000  	148.8000  	0.0060    	0.0620    	0.9200    	0.1520    	2.4000    	0.9180    	0.3830    	5.6530    
1139.0000 	117.4500  	119.1000  	0.0800    	0.0250    	0.3600    	0.1420    	1.6500    	0.3030    	0.1840    	22.6450   
1161.0000 	95.7000   	96.6000   	-0.0540   	0.2710    	-0.3700   	-0.0890   	0.9000    	0.4780    	0.5310    	-131.2630 
1190.0000 	98.4000   	99.1500   	0.0590    	0.0750    	-0.2540   	0.1530    	0.7500    	0.3230    	0.4310    	166.0380  
1227.0000 	108.3000  	109.3500  	-0.0590   	-0.0690   	0.2780    	-0.0008   	1.0500    	0.3440    	0.3280    	11.4350   
1243.0000 	97.9500   	99.0000   	-0.0100   	-0.0200   	-0.2740   	0.4490    	1.0500    	0.5370    	0.5120    	119.4200  
1243.0000 	99.0000   	99.7500   	-0.3140   	0.6680    	-0.7440   	0.5060    	0.7500    	0.4600    	0.6130    	-159.3890 
1253.0000 	146.2500  	147.0000  	-0.0400   	-0.0590   	0.0590    	-0.0080   	0.7500    	0.1120    	0.1490    	27.2100   
1328.0000 	146.5500  	147.7500  	-0.0610   	-0.0910   	0.2590    	0.1570    	1.2000    	0.4050    	0.3370    	37.7810   
1360.0000 	117.6000  	118.8000  	-0.0640   	0.0270    	0.0400    	0.1400    	1.2000    	0.1540    	0.1280    	47.5420   
1370.0000 	113.1000  	114.0000  	-0.0690   	0.2470    	0.1310    	0.0120    	0.9000    	0.3090    	0.3430    	-49.6660  
1395.0000 	134.4000  	135.3000  	-0.0830   	0.1800    	0.2300    	0.1180    	0.9000    	0.3200    	0.3550    	-11.1990  
1409.0000 	108.9000  	113.4000  	-0.1780   	0.1670    	0.0880    	0.0660    	4.5000    	0.2840    	0.0630    	-20.8710  
1409.0000 	121.2000  	122.4000  	0.2670    	-0.0480   	0.4140    	0.1980    	1.2000    	0.2870    	0.2390    	59.1060   
1540.0000 	100.0500  	100.9500  	0.1040    	-0.0530   	-0.2670   	0.0320    	0.9000    	0.3810    	0.4230    	167.1030  
1545.0000 	106.0500  	106.8000  	-0.0180   	-0.1850   	-0.6160   	-0.6260   	0.7500    	0.7430    	0.9910    	-143.6410 
1560.0000 	97.5000   	98.5500   	0.0190    	0.2320    	0.1580    	0.1350    	1.0500    	0.1700    	0.1620    	-35.1170  
1561.0000 	105.1500  	106.0500  	-0.1140   	-0.0080   	0.1010    	0.0690    	0.9000    	0.2280    	0.2530    	19.8520   
1590.0000 	150.9000  	153.1500  	-0.1380   	-0.0950   	0.1580    	0.1090    	2.2500    	0.3600    	0.1600    	34.6200   
1628.0000 	118.9500  	119.7000  	-0.1150   	0.1280    	0.1340    	0.0260    	0.7500    	0.2690    	0.3590    	-22.0720  
1641.0000 	101.5500  	102.3000  	-0.0060   	0.0890    	-0.0960   	0.1860    	0.7500    	0.1320    	0.1760    	132.7370  
1665.0000 	121.6500  	122.7000  	-0.1020   	0.0340    	0.2740    	0.1680    	1.0500    	0.3990    	0.3800    	19.7170   
1708.0000 	115.6500  	117.1500  	-0.0700   	0.1120    	0.3250    	-0.0630   	1.5000    	0.4320    	0.2880    	-23.9260  
1768.0000 	117.1500  	118.8000  	0.1280    	0.1390    	0.3840    	0.1140    	1.6500    	0.2570    	0.1560    	-5.5410   
1818.0000 	128.2500  	129.1500  	0.1310    	0.2330    	-0.4480   	-0.1940   	0.9000    	0.7200    	0.8000    	-143.6020 
1840.0000 	104.7000  	105.7500  	-0.3810   	0.6250    	-1.2100   	0.6140    	1.0500    	0.8290    	0.7890    	-179.2710 
1882.0000 	100.2000  	101.2500  	0.1390    	-0.1060   	-0.5630   	-0.2060   	1.0500    	0.7090    	0.6760    	-171.8980 
1911.0000 	114.4500  	115.3500  	0.0210    	-0.0240   	-0.1220   	0.1390    	0.9000    	0.2170    	0.2410    	131.1170  
1917.0000 	117.3000  	118.3500  	-0.2080   	0.0730    	0.0080    	0.2360    	1.0500    	0.2710    	0.2580    	37.0960   
1936.0000 	156.1500  	157.0500  	0.1760    	-0.0750   	-0.0660   	-0.1320   	0.9000    	0.2480    	0.2760    	-166.6840 
2004.0000 	136.0500  	136.8000  	-0.0460   	0.1500    	0.2530    	-0.1440   	0.7500    	0.4190    	0.5590    	-44.4740  
