trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
566.0000  	177.9000  	178.6500  	-0.2010   	-0.0860   	0.0460    	-0.1880   	0.7500    	0.2670    	0.3560    	-22.4840  
583.0000  	153.7500  	154.8000  	-0.1590   	-0.0080   	-0.0400   	0.1710    	1.0500    	0.2150    	0.2050    	56.3960   
615.0000  	128.1000  	130.0500  	-1.0410   	0.4020    	-0.5760   	0.1430    	1.9500    	0.5320    	0.2730    	-29.1380  
621.0000  	139.6500  	140.8500  	-0.2220   	0.0190    	-0.0590   	0.1670    	1.2000    	0.2200    	0.1830    	42.1860   
674.0000  	129.1500  	129.9000  	-0.2840   	-0.2900   	-0.6700   	-0.0340   	0.7500    	0.4630    	0.6180    	146.4420  
687.0000  	256.3500  	259.2000  	-0.7130   	-0.3070   	0.8840    	-0.0550   	2.8500    	1.6170    	0.5670    	8.9780    
766.0000  	124.0500  	125.4000  	1.6500    	0.3160    	2.2730    	0.1840    	1.3500    	0.6370    	0.4720    	-11.9270  
792.0000  	128.2500  	132.7500  	-0.3950   	0.2760    	1.3370    	-0.3730   	4.5000    	1.8500    	0.4110    	-20.5360  
855.0000  	229.6500  	231.7500  	-0.1960   	0.2120    	0.8640    	-0.9100   	2.1000    	1.5440    	0.7350    	-46.6300  
862.0000  	132.0000  	133.2000  	-0.3380   	0.2330    	0.1830    	0.4220    	1.2000    	0.5540    	0.4620    	19.9520   
904.0000  	202.6500  	212.2500  	0.2710    	0.1920    	4.5220    	0.3310    	9.6000    	4.2530    	0.4430    	1.8810    
915.0000  	165.6000  	167.4000  	-0.3400   	-0.1850   	-1.3050   	-0.0180   	1.8000    	0.9790    	0.5440    	170.1340  
1048.0000 	136.9500  	137.7000  	-0.1780   	-0.1110   	0.2290    	0.0700    	0.7500    	0.4450    	0.5940    	23.9940   
1122.0000 	182.7000  	184.3500  	-0.0950   	0.1800    	0.5740    	0.0900    	1.6500    	0.6750    	0.4090    	-7.6840   
1330.0000 	133.0500  	136.0500  	0.3810    	0.1210    	1.6240    	-0.1220   	3.0000    	1.2670    	0.4220    	-11.0850  
1413.0000 	123.4500  	127.0500  	-0.9050   	0.1640    	-2.7480   	-0.1270   	3.6000    	1.8660    	0.5180    	-171.0440 
1413.0000 	123.4500  	126.7500  	-0.9050   	0.1660    	-2.4920   	-0.0900   	3.3000    	1.6070    	0.4870    	-170.8400 
1723.0000 	135.6000  	138.6000  	-0.4310   	0.0250    	-2.0300   	0.7340    	3.0000    	1.7490    	0.5830    	156.1050  
1725.0000 	200.1000  	205.3500  	-0.0370   	0.0870    	2.1910    	0.2450    	5.2500    	2.2340    	0.4250    	4.0600    
1725.0000 	206.1000  	207.1500  	-0.0810   	-0.0360   	0.4990    	-0.1550   	1.0500    	0.5920    	0.5640    	-11.5910  
1826.0000 	130.5000  	132.7500  	-0.5150   	0.1100    	-1.8000   	0.1080    	2.2500    	1.2850    	0.5710    	-179.9310 
1835.0000 	151.8000  	152.8500  	-0.0920   	0.0050    	-1.6610   	-0.0780   	1.0500    	1.5710    	1.4960    	-176.9600 
1838.0000 	124.3500  	126.1500  	-1.7980   	0.2210    	-1.1740   	0.1240    	1.8000    	0.6310    	0.3510    	-8.7620   
1857.0000 	133.8000  	141.9000  	0.3700    	-0.0140   	-3.4860   	0.1590    	8.1000    	3.8600    	0.4770    	177.4380  
1857.0000 	142.9500  	147.6000  	-3.6360   	0.2470    	-5.8530   	0.5740    	4.6500    	2.2410    	0.4820    	171.6230  
1895.0000 	126.3000  	127.0500  	-0.1570   	0.4270    	-0.7280   	0.0360    	0.7500    	0.6920    	0.9230    	-145.5920 
1918.0000 	129.1500  	133.0500  	-0.1870   	0.0740    	-1.3070   	-0.2440   	3.9000    	1.1640    	0.2980    	-164.1750 
1918.0000 	129.6000  	133.0500  	-0.2260   	0.0490    	-1.3070   	-0.2380   	3.4500    	1.1180    	0.3240    	-165.1350 
1968.0000 	128.5500  	129.4500  	-0.3290   	0.7120    	-0.0140   	-0.1890   	0.9000    	0.9550    	1.0610    	-70.7310  
1986.0000 	264.1500  	266.4000  	-0.2550   	0.0850    	0.1290    	0.0330    	2.2500    	0.3880    	0.1720    	-7.7140   
2015.0000 	127.3500  	132.9000  	-0.9610   	0.5320    	0.2080    	-0.2870   	5.5500    	1.4280    	0.2570    	-35.0250  
2017.0000 	137.7000  	140.4000  	0.1840    	-0.0006   	-1.2830   	0.1350    	2.7000    	1.4730    	0.5460    	174.7270  
2017.0000 	157.2000  	158.7000  	-1.6520   	0.2370    	-2.7130   	0.0830    	1.5000    	1.0720    	0.7150    	-171.7440 
2037.0000 	157.5000  	158.2500  	-0.0350   	-0.1100   	0.3710    	-0.1050   	0.7500    	0.4060    	0.5410    	0.7420    
2051.0000 	153.0000  	159.9000  	2.1700    	-0.0520   	5.0630    	0.1370    	6.9000    	2.8990    	0.4200    	3.7280    
2051.0000 	153.0000  	159.9000  	2.1700    	-0.0520   	5.0630    	0.1370    	6.9000    	2.8990    	0.4200    	3.7280    
2087.0000 	173.4000  	174.1500  	-0.1060   	-0.0670   	-0.3990   	0.0470    	0.7500    	0.3150    	0.4190    	158.6800  
2097.0000 	168.4500  	169.8000  	-0.0510   	-0.0500   	-0.7800   	-0.3640   	1.3500    	0.7940    	0.5880    	-156.6650 
2145.0000 	198.4500  	201.4500  	-0.0910   	0.0630    	-1.4590   	-0.4010   	3.0000    	1.4450    	0.4820    	-161.2580 
2197.0000 	180.9000  	183.6000  	1.0010    	0.0170    	-0.7890   	0.1910    	2.7000    	1.7980    	0.6660    	174.4520  
2197.0000 	196.8000  	199.6500  	-0.5440   	-0.1670   	-2.1230   	0.0260    	2.8500    	1.5910    	0.5580    	173.0140  
2203.0000 	207.7500  	208.5000  	-0.1970   	0.4210    	0.0410    	0.1910    	0.7500    	0.3310    	0.4420    	-44.1010  
2246.0000 	221.8500  	223.6500  	-0.1860   	0.2260    	0.3740    	-0.2830   	1.8000    	0.7570    	0.4200    	-42.2600  
2271.0000 	256.5000  	257.7000  	-0.2090   	-0.2130   	0.2240    	-0.1200   	1.2000    	0.4430    	0.3690    	12.0800   
2272.0000 	258.1500  	259.0500  	0.0220    	-0.0020   	-0.3190   	-0.1550   	0.9000    	0.3740    	0.4150    	-155.8930 
