trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
306.0000  	297.7500  	301.2000  	6.2430    	-0.0040   	8.0820    	0.1100    	3.4500    	1.8430    	0.5340    	3.5550    
306.0000  	302.5500  	304.9500  	8.6310    	0.0320    	10.2550   	0.1080    	2.4000    	1.6260    	0.6770    	2.6920    
318.0000  	295.6500  	296.4000  	-0.1850   	-0.1390   	-0.8010   	-0.1090   	0.7500    	0.6170    	0.8220    	177.2120  
433.0000  	259.3500  	260.2500  	-1.1180   	-0.2190   	-1.8280   	0.0580    	0.9000    	0.7620    	0.8470    	158.6850  
496.0000  	255.4500  	256.2000  	-1.2930   	-0.1580   	-1.4110   	-0.0990   	0.7500    	0.1320    	0.1760    	153.2670  
496.0000  	271.5000  	273.0000  	-1.6740   	-0.0570   	-1.8750   	-0.1230   	1.5000    	0.2110    	0.1410    	-161.8930 
496.0000  	277.6500  	278.8500  	-1.9920   	-0.0960   	-1.8830   	-0.2070   	1.2000    	0.1560    	0.1300    	-45.5680  
530.0000  	233.7000  	234.6000  	-0.0900   	-0.1960   	0.0480    	-0.0770   	0.9000    	0.1830    	0.2030    	40.8970   
577.0000  	260.7000  	261.4500  	-0.3000   	-0.0030   	-0.8590   	0.0770    	0.7500    	0.5650    	0.7530    	171.8170  
582.0000  	253.0500  	254.8500  	-0.1350   	-0.1860   	0.5150    	0.4490    	1.8000    	0.9090    	0.5050    	44.3350   
583.0000  	300.6000  	301.3500  	-0.8580   	-0.6090   	-1.5350   	-0.7560   	0.7500    	0.6930    	0.9240    	-167.7910 
593.0000  	237.4500  	238.3500  	-0.0590   	-0.2090   	-0.3570   	-0.0760   	0.9000    	0.3270    	0.3630    	155.8500  
600.0000  	260.2500  	263.1000  	-1.8880   	-0.0390   	-1.1310   	-0.1840   	2.8500    	0.7710    	0.2700    	-10.8340  
600.0000  	267.0000  	270.7500  	-0.8640   	-0.0380   	0.0430    	-0.0900   	3.7500    	0.9080    	0.2420    	-3.2870   
601.0000  	257.2500  	259.5000  	-0.2690   	0.0010    	0.1820    	-0.2310   	2.2500    	0.5070    	0.2250    	-27.1930  
601.0000  	261.4500  	264.0000  	0.5890    	0.1290    	1.0160    	0.0920    	2.5500    	0.4290    	0.1680    	-4.9390   
601.0000  	267.0000  	271.5000  	1.1170    	-0.0200   	2.1620    	0.1590    	4.5000    	1.0600    	0.2360    	9.7230    
613.0000  	233.8500  	235.2000  	0.0660    	-0.2550   	0.5890    	0.0350    	1.3500    	0.5980    	0.4430    	28.9810   
657.0000  	296.8500  	298.0500  	0.5690    	-0.1410   	0.2710    	-0.1280   	1.2000    	0.2980    	0.2490    	177.4970  
667.0000  	233.5500  	235.5000  	-0.7240   	0.0840    	-0.2420   	0.0960    	1.9500    	0.4820    	0.2470    	1.4570    
667.0000  	237.0000  	239.1000  	-0.0710   	-0.1660   	0.8060    	0.0200    	2.1000    	0.8970    	0.4270    	11.9830   
667.0000  	250.9500  	253.0500  	0.8100    	-0.0970   	1.5900    	0.0410    	2.1000    	0.7920    	0.3770    	10.0580   
667.0000  	321.0000  	321.9000  	1.3450    	-0.0840   	1.8200    	0.0190    	0.9000    	0.4860    	0.5400    	12.2700   
686.0000  	256.9500  	258.3000  	0.0240    	0.0630    	0.6550    	0.0570    	1.3500    	0.6310    	0.4670    	-0.5680   
727.0000  	277.5000  	279.3000  	0.3570    	-0.2440   	1.5680    	-0.4690   	1.8000    	1.2320    	0.6840    	-10.5230  
727.0000  	279.6000  	280.3500  	1.6560    	-0.3040   	1.8350    	-0.0250   	0.7500    	0.3320    	0.4430    	57.3700   
727.0000  	283.5000  	284.4000  	2.0030    	-0.2990   	2.6410    	-0.3600   	0.9000    	0.6410    	0.7120    	-5.5060   
727.0000  	288.1500  	290.1000  	3.3850    	-0.1580   	4.7250    	0.0050    	1.9500    	1.3500    	0.6920    	6.9450    
732.0000  	244.9500  	246.0000  	-0.6500   	-0.0220   	-0.9880   	-0.3620   	1.0500    	0.4790    	0.4570    	-134.8310 
735.0000  	222.9000  	225.0000  	-0.2680   	-0.0130   	0.3110    	-0.1940   	2.1000    	0.6070    	0.2890    	-17.3440  
735.0000  	240.4500  	242.7000  	0.4370    	0.1020    	0.9140    	0.1170    	2.2500    	0.4770    	0.2120    	1.8410    
763.0000  	232.5000  	233.5500  	-0.1920   	-0.1250   	0.2030    	-0.1470   	1.0500    	0.3960    	0.3770    	-3.2280   
763.0000  	235.8000  	236.5500  	0.4930    	0.1270    	0.6640    	0.0460    	0.7500    	0.1890    	0.2520    	-25.1780  
768.0000  	325.6500  	327.6000  	-0.6960   	0.1420    	0.0810    	-0.0990   	1.9500    	0.8140    	0.4170    	-17.2830  
768.0000  	327.7500  	328.6500  	0.1870    	0.0790    	0.7360    	-0.2710   	0.9000    	0.6510    	0.7230    	-32.4900  
795.0000  	217.2000  	218.2500  	-0.8350   	-0.2460   	-0.3760   	-0.0920   	1.0500    	0.4840    	0.4610    	18.5410   
795.0000  	243.3000  	246.6000  	0.6290    	0.1100    	2.7060    	0.0670    	3.3000    	2.0770    	0.6300    	-1.1940   
795.0000  	260.1000  	262.2000  	3.1440    	0.0460    	4.2770    	-0.1200   	2.1000    	1.1450    	0.5450    	-8.3290   
795.0000  	263.8500  	269.7000  	5.0950    	0.0660    	8.7620    	-0.1820   	5.8500    	3.6750    	0.6280    	-3.8560   
798.0000  	242.7000  	243.7500  	-0.3650   	0.0520    	-1.7190   	-0.0200   	1.0500    	1.3560    	1.2910    	-176.9550 
798.0000  	261.9000  	262.6500  	-2.0590   	0.1100    	-2.4980   	-0.2740   	0.7500    	0.5830    	0.7780    	-138.8350 
798.0000  	273.1500  	274.3500  	-3.1310   	-0.1870   	-3.7350   	0.1880    	1.2000    	0.7110    	0.5920    	148.1720  
803.0000  	248.2500  	252.6000  	-2.3480   	-0.0220   	-0.6730   	-0.0530   	4.3500    	1.6750    	0.3850    	-1.0570   
816.0000  	238.2000  	239.4000  	-0.2060   	0.0060    	-0.5630   	-0.2900   	1.2000    	0.4640    	0.3860    	-140.3670 
822.0000  	305.1000  	307.0500  	-0.3940   	-0.8530   	-0.8820   	-0.7710   	1.9500    	0.4950    	0.2540    	170.4600  
823.0000  	238.3500  	239.7000  	1.4040    	0.0320    	0.1980    	0.0040    	1.3500    	1.2060    	0.8940    	-178.6830 
823.0000  	240.7500  	242.2500  	-0.3400   	-0.1210   	-1.2530   	-0.0420   	1.5000    	0.9160    	0.6110    	175.0870  
823.0000  	245.7000  	248.4000  	-1.3910   	-0.0580   	-2.8550   	-0.1500   	2.7000    	1.4670    	0.5430    	-176.3960 
823.0000  	249.9000  	253.3500  	-3.6610   	-0.2170   	-6.2390   	-0.2690   	3.4500    	2.5790    	0.7470    	-178.8580 
823.0000  	262.3500  	263.7000  	-6.4980   	-0.3430   	-7.7810   	-0.3220   	1.3500    	1.2830    	0.9500    	179.0620  
823.0000  	270.1500  	272.2500  	-8.1430   	-0.3760   	-9.6470   	-0.3810   	2.1000    	1.5040    	0.7160    	-179.7830 
844.0000  	289.5000  	292.2000  	-0.2940   	-0.1930   	-2.5640   	0.2350    	2.7000    	2.3100    	0.8560    	169.3380  
844.0000  	292.2000  	295.0500  	-2.5780   	0.1260    	-1.4520   	0.1640    	2.8500    	1.1270    	0.3950    	1.9540    
844.0000  	295.0500  	295.9500  	-1.3270   	0.0690    	-2.5940   	0.1300    	0.9000    	1.2680    	1.4090    	177.2430  
844.0000  	307.8000  	310.6500  	-2.0570   	0.2050    	-0.5770   	0.1660    	2.8500    	1.4810    	0.5190    	-1.5260   
844.0000  	318.7500  	328.5000  	-2.6740   	0.3100    	2.9580    	0.4040    	9.7500    	5.6330    	0.5780    	0.9560    
844.0000  	328.8000  	332.7000  	1.0230    	0.3520    	3.1780    	0.5520    	3.9000    	2.1640    	0.5550    	5.3070    
859.0000  	209.2500  	210.3000  	-0.3040   	0.0220    	-0.0280   	-0.0330   	1.0500    	0.2810    	0.2680    	-11.2860  
863.0000  	245.2500  	246.4500  	-0.1940   	-0.0660   	-0.0240   	0.0290    	1.2000    	0.1950    	0.1620    	29.2950   
870.0000  	311.4000  	314.1000  	-0.7270   	0.0910    	0.0090    	-0.0510   	2.7000    	0.7500    	0.2780    	-10.9320  
870.0000  	314.2500  	317.5500  	0.0420    	-0.1490   	1.2220    	-0.0830   	3.3000    	1.1820    	0.3580    	3.2080    
870.0000  	317.8500  	320.2500  	1.2040    	-0.0690   	1.8970    	-0.4100   	2.4000    	0.7720    	0.3220    	-26.1870  
872.0000  	303.3000  	304.2000  	-1.7730   	-0.2710   	-2.3680   	0.0170    	0.9000    	0.6610    	0.7350    	154.1630  
872.0000  	305.7000  	308.8500  	-2.4930   	-0.5390   	-4.3270   	-0.2310   	3.1500    	1.8600    	0.5900    	170.4640  
873.0000  	257.4000  	260.7000  	1.4820    	-0.0060   	3.0930    	0.1160    	3.3000    	1.6160    	0.4900    	4.3240    
873.0000  	267.0000  	268.9500  	3.4610    	0.0210    	4.6740    	-0.1300   	1.9500    	1.2220    	0.6270    	-7.1210   
879.0000  	277.8000  	279.4500  	-0.7630   	-0.0510   	-2.0210   	0.3610    	1.6500    	1.3240    	0.8020    	161.8980  
879.0000  	282.6000  	284.2500  	-2.3630   	0.6700    	-3.2410   	0.8110    	1.6500    	0.8890    	0.5390    	170.9110  
904.0000  	268.2000  	269.5500  	-0.2340   	-0.0550   	-0.5190   	-0.0950   	1.3500    	0.2880    	0.2130    	-172.0150 
905.0000  	216.1500  	217.6500  	-0.3750   	0.1000    	0.1560    	0.1170    	1.5000    	0.5310    	0.3540    	1.8540    
935.0000  	372.6000  	376.3500  	2.3530    	-0.1750   	0.9480    	0.0410    	3.7500    	1.4220    	0.3790    	171.2380  
935.0000  	377.5500  	380.4000  	1.4920    	0.1960    	-1.0310   	0.0060    	2.8500    	2.5300    	0.8880    	-175.6950 
935.0000  	380.4000  	382.6500  	-1.1450   	0.1580    	0.1740    	-0.0480   	2.2500    	1.3350    	0.5930    	-8.8580   
962.0000  	316.3500  	319.3500  	-2.3030   	0.0540    	-1.0850   	-0.2870   	3.0000    	1.2650    	0.4220    	-15.6520  
962.0000  	322.5000  	325.9500  	-0.5490   	-0.0150   	0.6730    	-0.0490   	3.4500    	1.2220    	0.3540    	-1.5910   
962.0000  	326.8500  	328.2000  	0.5550    	0.1720    	1.2140    	-0.3740   	1.3500    	0.8550    	0.6340    	-39.6100  
962.0000  	328.6500  	330.3000  	1.1680    	-0.2970   	1.6200    	0.0850    	1.6500    	0.5920    	0.3590    	40.2020   
962.0000  	331.5000  	335.8500  	1.6730    	-0.0400   	3.5440    	-0.2370   	4.3500    	1.8810    	0.4320    	-5.9980   
964.0000  	216.3000  	217.2000  	-0.2960   	-0.0420   	0.1600    	-0.1490   	0.9000    	0.4680    	0.5210    	-13.2390  
969.0000  	283.5000  	286.0500  	0.0270    	-1.9270   	-1.5030   	-2.9820   	2.5500    	1.8580    	0.7290    	-145.4150 
969.0000  	296.2500  	298.6500  	-2.4580   	-3.4870   	-3.8020   	-4.2170   	2.4000    	1.5300    	0.6370    	-151.4790 
969.0000  	300.7500  	302.4000  	-3.8320   	-4.4470   	-4.8340   	-4.6510   	1.6500    	1.0230    	0.6200    	-168.4730 
981.0000  	229.9500  	231.6000  	-0.2650   	-0.2010   	-1.9210   	-0.1220   	1.6500    	1.6580    	1.0050    	177.2700  
987.0000  	198.4500  	200.4000  	-0.2140   	-0.0880   	-0.3630   	0.0510    	1.9500    	0.2040    	0.1050    	136.9170  
990.0000  	238.5000  	239.2500  	-0.1190   	-0.1080   	-0.4430   	0.2750    	0.7500    	0.5010    	0.6690    	130.2550  
993.0000  	260.7000  	261.9000  	-0.1920   	-0.4230   	0.3690    	-0.1630   	1.2000    	0.6180    	0.5150    	24.8780   
1029.0000 	313.8000  	314.5500  	-0.6250   	0.3200    	-0.1120   	0.1670    	0.7500    	0.5360    	0.7140    	-16.6850  
1029.0000 	314.8500  	316.2000  	0.0670    	-0.0340   	0.8760    	0.0110    	1.3500    	0.8100    	0.6000    	3.1510    
1046.0000 	205.6500  	206.4000  	-0.3160   	-0.1390   	-1.2180   	-0.2430   	0.7500    	0.9080    	1.2110    	-173.4290 
1048.0000 	352.0500  	352.8000  	-0.4570   	-0.0810   	-0.1130   	-0.2480   	0.7500    	0.3830    	0.5100    	-25.9340  
1056.0000 	268.2000  	268.9500  	-0.7270   	-0.3090   	-0.5190   	-0.2810   	0.7500    	0.2100    	0.2800    	7.6820    
1064.0000 	243.6000  	247.5000  	-1.3460   	-0.1120   	-0.0130   	-0.0420   	3.9000    	1.3350    	0.3420    	3.0260    
1064.0000 	295.9500  	303.7500  	0.0670    	-0.0220   	3.4320    	0.0980    	7.8000    	3.3670    	0.4320    	2.0510    
1064.0000 	345.3000  	349.0500  	3.0380    	-0.0060   	4.7420    	-0.0460   	3.7500    	1.7040    	0.4550    	-1.3430   
1069.0000 	248.8500  	249.9000  	-0.0001   	0.1200    	0.1660    	-0.1960   	1.0500    	0.3580    	0.3410    	-62.3170  
1078.0000 	258.3000  	259.5000  	-0.0790   	0.3020    	-0.8350   	-0.4040   	1.2000    	1.0350    	0.8620    	-136.9330 
1085.0000 	244.6500  	245.4000  	-0.1990   	0.1250    	-0.6010   	0.0280    	0.7500    	0.4140    	0.5520    	-166.3160 
1085.0000 	261.9000  	262.9500  	-0.7270   	0.2000    	-1.2370   	0.0470    	1.0500    	0.5320    	0.5070    	-163.3420 
1085.0000 	268.3500  	270.4500  	-1.7110   	-0.1250   	-2.7850   	0.0960    	2.1000    	1.0970    	0.5220    	168.3360  
1085.0000 	273.7500  	274.5000  	-3.1570   	0.0520    	-3.6610   	-0.0040   	0.7500    	0.5070    	0.6760    	-173.7500 
1085.0000 	279.4500  	281.1000  	-4.1400   	-0.5940   	-5.1620   	-0.8670   	1.6500    	1.0580    	0.6410    	-165.0510 
1085.0000 	282.3000  	284.2500  	-5.5480   	-0.6890   	-6.8280   	-0.7930   	1.9500    	1.2840    	0.6590    	-175.3580 
1087.0000 	278.2500  	282.0000  	0.2100    	-0.0290   	1.9870    	0.0040    	3.7500    	1.7770    	0.4740    	1.0670    
1107.0000 	239.7000  	241.8000  	-0.2670   	0.2590    	0.3680    	-0.1530   	2.1000    	0.7570    	0.3600    	-32.9240  
1159.0000 	246.1500  	246.9000  	0.2330    	-0.1130   	0.0630    	-0.0730   	0.7500    	0.1750    	0.2330    	166.7890  
1159.0000 	247.6500  	248.7000  	0.0420    	-0.0270   	-0.2390   	-0.1330   	1.0500    	0.3000    	0.2860    	-159.3850 
1159.0000 	254.4000  	256.2000  	-0.8650   	-0.0490   	-1.8200   	-0.0360   	1.8000    	0.9550    	0.5310    	179.2470  
1159.0000 	259.0500  	259.8000  	-2.0200   	-0.1780   	-2.2980   	0.0680    	0.7500    	0.3710    	0.4950    	138.5460  
1159.0000 	264.7500  	265.5000  	-2.6680   	-0.1800   	-2.9000   	-0.1180   	0.7500    	0.2400    	0.3200    	165.1710  
1281.0000 	284.7000  	290.4000  	-0.0490   	-0.0740   	1.5300    	0.0060    	5.7000    	1.5810    	0.2770    	2.9120    
1281.0000 	300.7500  	304.6500  	1.3350    	-0.0240   	2.4230    	0.0390    	3.9000    	1.0900    	0.2790    	3.3360    
1281.0000 	328.8000  	331.2000  	2.7800    	0.1610    	3.4730    	0.1190    	2.4000    	0.6940    	0.2890    	-3.4960   
1281.0000 	331.9500  	334.6500  	3.5210    	0.1490    	4.7670    	0.0020    	2.7000    	1.2550    	0.4650    	-6.7150   
1281.0000 	336.3000  	339.3000  	4.8650    	0.1850    	6.1480    	0.1750    	3.0000    	1.2830    	0.4280    	-0.4740   
1309.0000 	258.4500  	259.5000  	-0.0140   	-0.0320   	0.2690    	-0.4160   	1.0500    	0.4770    	0.4550    	-53.6410  
1392.0000 	269.5500  	271.0500  	-0.1710   	0.0660    	0.1770    	-0.1140   	1.5000    	0.3920    	0.2610    	-27.4090  
1482.0000 	235.6500  	237.1500  	-0.2640   	0.2450    	0.2640    	-0.2040   	1.5000    	0.6930    	0.4620    	-40.3640  
1527.0000 	227.2500  	228.6000  	-0.1330   	-0.0940   	-0.4020   	-0.1440   	1.3500    	0.2740    	0.2030    	-169.5150 
1527.0000 	231.0000  	231.7500  	-0.4420   	-0.2680   	-0.6610   	-0.0390   	0.7500    	0.3170    	0.4230    	133.7070  
1533.0000 	273.4500  	274.8000  	-0.4940   	-1.6230   	0.0460    	-1.8390   	1.3500    	0.5820    	0.4310    	-21.7900  
1533.0000 	290.5500  	291.4500  	0.0410    	-1.4810   	0.3430    	-1.5640   	0.9000    	0.3130    	0.3480    	-15.2580  
1555.0000 	234.0000  	235.0500  	-0.0800   	-0.0050   	-0.3630   	-0.0700   	1.0500    	0.2900    	0.2770    	-167.0230 
1648.0000 	286.3500  	287.8500  	-0.5040   	-0.2290   	0.2960    	0.0740    	1.5000    	0.8550    	0.5700    	20.7330   
1648.0000 	288.4500  	289.5000  	0.2080    	-0.1040   	0.6910    	0.1040    	1.0500    	0.5260    	0.5010    	23.2650   
1683.0000 	309.1500  	310.6500  	0.0450    	0.0640    	-0.5170   	-0.1880   	1.5000    	0.6160    	0.4100    	-155.9240 
1719.0000 	246.7500  	247.8000  	0.3700    	-0.3130   	-0.0160   	0.1270    	1.0500    	0.5860    	0.5580    	131.2400  
1719.0000 	248.1000  	248.8500  	-0.0880   	-0.0720   	-0.4210   	0.0320    	0.7500    	0.3490    	0.4650    	162.6550  
1729.0000 	257.4000  	259.0500  	0.0710    	-0.1370   	0.6940    	-0.0950   	1.6500    	0.6240    	0.3780    	3.8980    
1729.0000 	259.3500  	260.7000  	-0.3240   	-0.1560   	0.2490    	-0.0110   	1.3500    	0.5910    	0.4380    	14.1830   
1729.0000 	261.9000  	263.7000  	0.1660    	-0.2100   	0.7580    	-0.3010   	1.8000    	0.5990    	0.3330    	-8.7220   
1751.0000 	260.5500  	263.4000  	0.4330    	-0.2150   	-1.3480   	-0.0420   	2.8500    	1.7890    	0.6280    	174.4740  
1759.0000 	236.1000  	237.1500  	0.2990    	0.2360    	-0.2200   	-0.3440   	1.0500    	0.7780    	0.7410    	-131.8560 
1759.0000 	252.7500  	254.5500  	-1.0310   	-0.2710   	-2.1920   	0.0910    	1.8000    	1.2160    	0.6760    	162.7000  
1759.0000 	265.5000  	267.1500  	-2.4530   	-0.0220   	-2.6800   	-0.1370   	1.6500    	0.2540    	0.1540    	-153.2020 
1817.0000 	237.3000  	238.0500  	0.0300    	-0.0190   	-1.0790   	-0.3330   	0.7500    	1.1520    	1.5360    	-164.2300 
1827.0000 	289.9500  	291.6000  	-1.5350   	1.3850    	-1.1140   	1.4440    	1.6500    	0.4250    	0.2580    	7.9630    
1827.0000 	297.4500  	298.6500  	-1.0050   	1.3910    	-0.7590   	1.3240    	1.2000    	0.2550    	0.2120    	-15.2170  
1827.0000 	311.7000  	312.6000  	-0.7300   	1.5610    	-0.3940   	1.4070    	0.9000    	0.3690    	0.4100    	-24.5490  
1889.0000 	244.6500  	245.7000  	0.1820    	-0.1040   	-0.3280   	-0.1870   	1.0500    	0.5170    	0.4920    	-170.7450 
2033.0000 	286.0500  	288.6000  	-0.6910   	0.0440    	0.6570    	0.2220    	2.5500    	1.3600    	0.5330    	7.5040    
2033.0000 	290.8500  	291.6000  	1.3250    	0.0830    	1.6760    	0.0110    	0.7500    	0.3580    	0.4780    	-11.6780  
2033.0000 	294.4500  	301.3500  	1.9490    	-0.0800   	5.6530    	0.1050    	6.9000    	3.7090    	0.5370    	2.8560    
2036.0000 	198.0000  	198.9000  	-0.0290   	0.1550    	1.3290    	0.3610    	0.9000    	1.3740    	1.5260    	8.6320    
2040.0000 	257.1000  	259.2000  	-0.0970   	0.2350    	0.4800    	0.0540    	2.1000    	0.6050    	0.2880    	-17.3590  
2048.0000 	233.5500  	234.6000  	0.5600    	-0.2610   	0.2540    	-0.4650   	1.0500    	0.3680    	0.3510    	-146.2380 
2048.0000 	269.2500  	270.4500  	-0.0440   	-0.6220   	-1.5860   	0.9760    	1.2000    	2.2210    	1.8510    	133.9640  
2048.0000 	276.7500  	277.6500  	-4.7650   	2.1950    	-5.5380   	2.1510    	0.9000    	0.7740    	0.8600    	-176.7100 
2048.0000 	285.6000  	286.5000  	-6.1110   	2.1540    	-6.6640   	2.1450    	0.9000    	0.5530    	0.6150    	-179.0320 
2106.0000 	263.4000  	264.7500  	0.0650    	-0.0980   	-0.7190   	0.0210    	1.3500    	0.7930    	0.5870    	171.3380  
2106.0000 	272.4000  	273.1500  	-1.6840   	0.0440    	-1.9720   	-0.1690   	0.7500    	0.3580    	0.4770    	-143.5690 
2140.0000 	339.4500  	340.5000  	1.1020    	-0.0240   	0.4810    	-0.1060   	1.0500    	0.6260    	0.5970    	-172.4350 
2140.0000 	341.5500  	342.9000  	-0.1190   	0.3950    	-0.7830   	-0.0120   	1.3500    	0.7790    	0.5770    	-148.5040 
2154.0000 	245.4000  	250.5000  	-1.2000   	0.6250    	0.7930    	0.6120    	5.1000    	1.9930    	0.3910    	-0.3960   
2154.0000 	281.5500  	285.9000  	1.5980    	-0.7070   	2.4970    	-0.2610   	4.3500    	1.0040    	0.2310    	26.3900   
2157.0000 	254.5500  	258.6000  	-2.7180   	0.4420    	-0.9100   	0.0450    	4.0500    	1.8510    	0.4570    	-12.4060  
2157.0000 	260.2500  	261.7500  	-0.8110   	0.2620    	-0.3310   	0.2820    	1.5000    	0.4800    	0.3200    	2.4340    
2157.0000 	274.5000  	277.2000  	-0.1900   	0.1440    	1.1780    	-0.1430   	2.7000    	1.3980    	0.5180    	-11.8630  
2157.0000 	279.3000  	281.1000  	1.6740    	-0.0760   	2.6300    	-0.3210   	1.8000    	0.9870    	0.5480    	-14.3810  
2157.0000 	316.6500  	323.4000  	2.7660    	-0.3810   	5.7710    	-0.8530   	6.7500    	3.0420    	0.4510    	-8.9390   
2187.0000 	231.6000  	232.9500  	0.0630    	-0.0900   	-0.6320   	0.1130    	1.3500    	0.7240    	0.5360    	163.7690  
2191.0000 	247.3500  	249.4500  	-0.0040   	-0.1290   	0.4010    	0.2130    	2.1000    	0.5300    	0.2520    	40.1810   
2242.0000 	247.6500  	248.8500  	0.2410    	-0.0110   	-0.1240   	0.0750    	1.2000    	0.3750    	0.3130    	166.6150  
2248.0000 	304.2000  	305.4000  	-0.6870   	-0.1220   	-0.1610   	0.1110    	1.2000    	0.5750    	0.4790    	23.9130   
2269.0000 	273.6000  	274.6500  	0.0480    	0.0910    	-0.4860   	0.0300    	1.0500    	0.5370    	0.5120    	-173.5320 
2272.0000 	266.4000  	268.0500  	-0.0520   	-0.0830   	0.9070    	-0.1760   	1.6500    	0.9630    	0.5840    	-5.5320   
2288.0000 	273.3000  	274.3500  	0.2710    	-0.3520   	-0.2270   	-0.1690   	1.0500    	0.5310    	0.5050    	159.7700  
2288.0000 	277.2000  	279.1500  	-0.6200   	0.1580    	-1.6630   	-0.1330   	1.9500    	1.0830    	0.5550    	-164.4240 
2288.0000 	280.8000  	281.5500  	-2.0310   	0.1750    	-2.3960   	0.3250    	0.7500    	0.3950    	0.5260    	157.6190  
2298.0000 	261.0000  	262.2000  	0.1830    	-0.0270   	0.6040    	0.2090    	1.2000    	0.4830    	0.4020    	29.3090   
2299.0000 	266.2500  	267.4500  	0.3340    	-0.0550   	-0.2100   	-0.1410   	1.2000    	0.5510    	0.4590    	-170.9320 
2335.0000 	302.4000  	304.5000  	-0.1360   	0.4260    	-0.6750   	0.0830    	2.1000    	0.6390    	0.3040    	-147.5230 
2375.0000 	321.9000  	322.9500  	0.6640    	-0.2890   	0.1740    	-0.1780   	1.0500    	0.5030    	0.4790    	167.1660  
2375.0000 	324.3000  	326.2500  	0.1850    	0.0150    	-0.2100   	0.0510    	1.9500    	0.3970    	0.2030    	174.7670  
2379.0000 	286.3500  	289.8000  	-0.1780   	0.1700    	-2.3000   	-0.0400   	3.4500    	2.1320    	0.6180    	-174.3360 
2380.0000 	339.6000  	340.5000  	-0.0250   	0.1490    	0.5370    	-0.0840   	0.9000    	0.6090    	0.6760    	-22.5770  
2395.0000 	291.0000  	292.3500  	0.0650    	0.1200    	-0.5140   	-0.0650   	1.3500    	0.6080    	0.4500    	-162.3410 
2411.0000 	285.1500  	292.0500  	-1.1820   	-0.1010   	3.1270    	0.0860    	6.9000    	4.3130    	0.6250    	2.4790    
2470.0000 	315.3000  	316.6500  	1.8010    	0.0930    	2.7490    	0.0690    	1.3500    	0.9480    	0.7020    	-1.4330   
2482.0000 	333.9000  	337.8000  	0.5670    	0.0610    	-1.9130   	0.1710    	3.9000    	2.4820    	0.6370    	177.4460  
2504.0000 	318.1500  	318.9000  	0.9730    	-0.2220   	0.5810    	0.1760    	0.7500    	0.5590    	0.7450    	134.5640  
2593.0000 	376.3500  	377.4000  	1.8940    	0.3670    	0.6810    	0.0150    	1.0500    	1.2630    	1.2030    	-163.8260 
