trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
69.0000   	97.6500   	98.4000   	0.0100    	0.1720    	0.1100    	0.1050    	0.7500    	0.1210    	0.1620    	-33.7450  
127.0000  	119.1000  	120.1500  	-0.0640   	0.0220    	0.1360    	0.1950    	1.0500    	0.2640    	0.2520    	40.8120   
161.0000  	171.4500  	172.8000  	-0.4740   	0.0920    	-0.7950   	0.1050    	1.3500    	0.3220    	0.2380    	177.5640  
192.0000  	97.8000   	99.7500   	0.0050    	-0.0080   	0.2140    	0.2040    	1.9500    	0.2980    	0.1530    	45.3460   
195.0000  	106.3500  	108.3000  	-0.0980   	0.0240    	0.3710    	0.1900    	1.9500    	0.4970    	0.2550    	19.5200   
302.0000  	104.8500  	107.1000  	0.0690    	-0.1950   	-0.6300   	-0.2210   	2.2500    	0.7000    	0.3110    	-177.9400 
410.0000  	99.1500   	100.5000  	0.0030    	0.1810    	-0.1860   	-0.0030   	1.3500    	0.2630    	0.1950    	-135.7770 
609.0000  	121.3500  	122.5500  	-0.0450   	0.1830    	0.3760    	0.1450    	1.2000    	0.4220    	0.3520    	-5.0940   
650.0000  	123.3000  	124.5000  	0.0370    	0.1310    	0.3180    	0.0520    	1.2000    	0.2920    	0.2440    	-15.5590  
676.0000  	125.7000  	126.7500  	5.6220    	0.0490    	4.5710    	0.0790    	1.0500    	1.0520    	1.0020    	178.3230  
708.0000  	100.5000  	101.7000  	0.0320    	0.3380    	-0.2980   	0.3190    	1.2000    	0.3300    	0.2750    	-176.7550 
727.0000  	117.6000  	118.5000  	-0.1360   	0.2230    	0.0770    	0.0590    	0.9000    	0.2690    	0.2990    	-37.6230  
729.0000  	120.9000  	121.6500  	-0.0930   	-0.1790   	0.0530    	0.0700    	0.7500    	0.2880    	0.3840    	59.6390   
762.0000  	100.8000  	102.6000  	0.1870    	0.0410    	-0.9840   	0.3090    	1.8000    	1.2010    	0.6670    	167.1180  
801.0000  	100.6500  	101.4000  	-0.0110   	0.1640    	0.2190    	0.0750    	0.7500    	0.2470    	0.3290    	-21.1320  
851.0000  	121.9500  	123.0000  	-0.0940   	0.1800    	0.2020    	0.1090    	1.0500    	0.3040    	0.2900    	-13.3990  
883.0000  	97.2000   	98.2500   	-0.0960   	0.2830    	0.1040    	0.0830    	1.0500    	0.2830    	0.2690    	-44.9750  
887.0000  	109.8000  	110.5500  	-0.0980   	0.1700    	0.1260    	0.1200    	0.7500    	0.2290    	0.3060    	-12.5630  
894.0000  	98.7000   	99.6000   	0.0370    	0.1710    	-0.1860   	0.3410    	0.9000    	0.2800    	0.3110    	142.6500  
916.0000  	111.6000  	112.5000  	-0.0110   	-0.0310   	0.2240    	0.0570    	0.9000    	0.2510    	0.2790    	20.6490   
