trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
9.0000    	111.0000  	111.7500  	0.0590    	-0.2460   	-0.2770   	-0.2120   	0.7500    	0.3380    	0.4500    	174.1270  
47.0000   	148.6500  	149.7000  	-0.0670   	0.0510    	0.3340    	-0.0190   	1.0500    	0.4080    	0.3880    	-9.9440   
51.0000   	113.5500  	114.4500  	0.1390    	-0.1520   	-0.1620   	-0.1010   	0.9000    	0.3050    	0.3390    	170.5460  
82.0000   	152.1000  	153.3000  	0.4320    	-0.2870   	0.9180    	-0.0800   	1.2000    	0.5290    	0.4410    	23.0940   
82.0000   	156.0000  	156.7500  	1.4830    	-0.1590   	1.6640    	-0.2400   	0.7500    	0.1980    	0.2640    	-23.9770  
82.0000   	158.8500  	160.6500  	1.9410    	-0.0620   	2.7790    	-0.0600   	1.8000    	0.8380    	0.4660    	0.1670    
88.0000   	122.8500  	123.6000  	1.0990    	-0.0960   	0.5580    	-0.1610   	0.7500    	0.5450    	0.7260    	-173.0870 
114.0000  	108.0000  	108.7500  	0.1870    	-0.3400   	-0.1150   	-0.0310   	0.7500    	0.4320    	0.5760    	134.3830  
130.0000  	132.7500  	134.1000  	-0.0980   	-0.2180   	0.2460    	-0.3320   	1.3500    	0.3620    	0.2680    	-18.2550  
130.0000  	145.0500  	146.4000  	1.8880    	-0.4560   	2.4700    	-0.1820   	1.3500    	0.6430    	0.4770    	25.1690   
130.0000  	146.7000  	147.6000  	2.4110    	-0.2870   	2.9390    	-0.2260   	0.9000    	0.5310    	0.5910    	6.5340    
130.0000  	151.2000  	152.2500  	0.6660    	-0.2480   	1.3980    	-0.1430   	1.0500    	0.7400    	0.7050    	8.1590    
138.0000  	237.0000  	238.5000  	-0.2000   	-0.2030   	0.1440    	0.0930    	1.5000    	0.4540    	0.3030    	40.7180   
213.0000  	118.3500  	119.1000  	-0.1810   	-0.1740   	-0.3440   	-0.2670   	0.7500    	0.1880    	0.2500    	-150.3230 
214.0000  	225.1500  	226.2000  	0.6750    	0.0240    	0.4930    	0.0720    	1.0500    	0.1880    	0.1800    	165.4080  
214.0000  	236.2500  	237.9000  	0.0100    	-0.0040   	-0.4660   	-0.0790   	1.6500    	0.4810    	0.2920    	-171.0670 
214.0000  	264.9000  	266.1000  	-0.9490   	0.1160    	-1.1420   	-0.0330   	1.2000    	0.2450    	0.2040    	-142.2690 
220.0000  	151.3500  	153.4500  	0.0130    	-0.0850   	0.4260    	-0.0690   	2.1000    	0.4130    	0.1970    	2.2130    
220.0000  	154.5000  	155.4000  	0.6540    	-0.1340   	0.8720    	-0.2210   	0.9000    	0.2350    	0.2610    	-21.9290  
228.0000  	126.0000  	127.2000  	-0.0480   	-0.1500   	-0.4910   	-0.1580   	1.2000    	0.4430    	0.3690    	-178.9400 
228.0000  	149.4000  	150.3000  	-0.4020   	-0.2270   	-0.9330   	-0.2020   	0.9000    	0.5320    	0.5910    	177.3430  
228.0000  	154.3500  	155.4000  	-1.6690   	-0.1820   	-2.0580   	-0.0590   	1.0500    	0.4080    	0.3880    	162.5080  
262.0000  	166.9500  	167.8500  	0.0450    	-0.0960   	0.3140    	-0.2210   	0.9000    	0.2970    	0.3300    	-25.0520  
262.0000  	168.3000  	169.2000  	0.3040    	-0.1950   	0.5380    	-0.0580   	0.9000    	0.2710    	0.3010    	30.4520   
376.0000  	129.1500  	130.0500  	-0.1010   	-0.0110   	-0.6960   	-0.2360   	0.9000    	0.6360    	0.7070    	-159.2790 
399.0000  	157.2000  	157.9500  	0.0740    	-0.1320   	0.2320    	-0.1460   	0.7500    	0.1590    	0.2120    	-4.7470   
403.0000  	156.0000  	157.5000  	-0.2460   	-0.1940   	-0.0690   	-0.1150   	1.5000    	0.1940    	0.1290    	23.8570   
480.0000  	141.0000  	143.1000  	-0.0530   	-0.2490   	-0.5010   	-0.0960   	2.1000    	0.4730    	0.2250    	161.1750  
487.0000  	110.5500  	111.7500  	0.1010    	-0.1860   	-0.1120   	-0.1250   	1.2000    	0.2210    	0.1840    	164.0390  
488.0000  	191.1000  	191.8500  	-0.0930   	0.0310    	0.0770    	0.0040    	0.7500    	0.1720    	0.2290    	-9.0640   
533.0000  	145.6500  	146.8500  	-0.1250   	-0.1320   	-0.6190   	-0.1540   	1.2000    	0.4950    	0.4120    	-177.5130 
533.0000  	155.4000  	156.3000  	-1.1020   	-0.2530   	-1.2930   	-0.1870   	0.9000    	0.2020    	0.2240    	160.8060  
587.0000  	123.3000  	124.2000  	0.0180    	-0.0180   	-0.2610   	-0.0520   	0.9000    	0.2800    	0.3120    	-173.1430 
612.0000  	121.3500  	122.1000  	-0.0400   	-0.1370   	-0.1460   	-0.0880   	0.7500    	0.1170    	0.1550    	154.9270  
635.0000  	209.5500  	211.0500  	-0.4880   	0.1920    	-0.7280   	0.1060    	1.5000    	0.2550    	0.1700    	-160.2990 
641.0000  	124.0500  	124.8000  	0.0670    	-0.1310   	-0.2110   	-0.4750   	0.7500    	0.4430    	0.5900    	-128.9830 
647.0000  	111.9000  	112.6500  	-0.0830   	-0.0690   	-0.1580   	0.0770    	0.7500    	0.1650    	0.2200    	117.1410  
693.0000  	179.8500  	181.3500  	-0.0220   	-0.2160   	0.2660    	-0.0040   	1.5000    	0.3570    	0.2380    	36.2690   
761.0000  	161.1000  	162.0000  	-0.0100   	-0.4800   	-0.7890   	1.1930    	0.9000    	1.8460    	2.0510    	114.9720  
762.0000  	121.0500  	121.9500  	0.1010    	-0.2110   	-0.2340   	0.0350    	0.9000    	0.4150    	0.4610    	143.6520  
830.0000  	154.5000  	157.2000  	-0.7200   	-0.1910   	0.4000    	-0.0550   	2.7000    	1.1280    	0.4180    	6.9080    
830.0000  	159.4500  	160.5000  	0.8900    	-0.0890   	1.3070    	-0.1600   	1.0500    	0.4240    	0.4030    	-9.5910   
844.0000  	189.3000  	191.1000  	0.1420    	-0.3490   	-0.6460   	-0.2100   	1.8000    	0.8010    	0.4450    	169.9620  
844.0000  	192.7500  	193.6500  	-0.7250   	-0.1330   	-1.2590   	-0.1650   	0.9000    	0.5350    	0.5950    	-176.6280 
844.0000  	194.5500  	197.1000  	-1.4000   	-0.2040   	-3.0770   	-0.3920   	2.5500    	1.6870    	0.6620    	-173.6200 
942.0000  	199.0500  	201.1500  	4.3220    	-0.6880   	2.4700    	-0.2920   	2.1000    	1.8930    	0.9010    	167.9300  
942.0000  	224.8500  	225.9000  	1.4590    	0.0650    	0.6460    	0.1070    	1.0500    	0.8140    	0.7750    	177.0410  
1002.0000 	128.4000  	129.3000  	-0.1150   	-0.1690   	0.0780    	-0.1070   	0.9000    	0.2030    	0.2260    	17.8680   
1009.0000 	141.6000  	142.3500  	0.0590    	-0.4070   	-0.2900   	-0.1820   	0.7500    	0.4150    	0.5540    	147.0860  
1057.0000 	211.6500  	212.5500  	-0.3600   	-0.1350   	0.0290    	-0.2900   	0.9000    	0.4190    	0.4650    	-21.7660  
1063.0000 	253.2000  	254.1000  	-0.1360   	-0.0580   	0.2480    	-0.5210   	0.9000    	0.6020    	0.6680    	-50.3270  
1114.0000 	194.1000  	195.4500  	-0.0660   	-0.1450   	-0.4510   	0.0590    	1.3500    	0.4360    	0.3230    	152.0770  
1172.0000 	157.2000  	158.5500  	-0.1200   	0.0620    	0.2430    	-0.0410   	1.3500    	0.3770    	0.2800    	-15.8170  
1194.0000 	141.7500  	142.6500  	-0.0780   	-0.1590   	-0.3200   	-0.1240   	0.9000    	0.2440    	0.2710    	171.7230  
1199.0000 	167.5500  	168.4500  	-0.3090   	0.0840    	-0.5890   	0.1880    	0.9000    	0.2990    	0.3320    	159.5380  
1239.0000 	122.4000  	123.1500  	-0.0320   	-0.1660   	0.1040    	-0.2520   	0.7500    	0.1610    	0.2150    	-32.4280  
1245.0000 	177.6000  	178.3500  	-0.0530   	-0.1420   	0.2050    	-0.1260   	0.7500    	0.2580    	0.3440    	3.6060    
1260.0000 	147.7500  	150.3000  	-0.2260   	-0.1950   	-2.2140   	-0.0530   	2.5500    	1.9940    	0.7820    	175.9140  
1291.0000 	136.0500  	136.9500  	0.0820    	-0.1900   	0.2180    	-0.1140   	0.9000    	0.1560    	0.1730    	29.1770   
1345.0000 	176.7000  	181.9500  	-0.1790   	0.0880    	-3.3940   	0.1980    	5.2500    	3.2160    	0.6130    	178.0250  
1481.0000 	185.2500  	186.0000  	-0.0510   	-0.1080   	0.3020    	-0.1490   	0.7500    	0.3560    	0.4750    	-6.5830   
1501.0000 	253.6500  	255.7500  	-0.1840   	-0.6470   	0.1620    	-0.4670   	2.1000    	0.3900    	0.1860    	27.5250   
1501.0000 	259.2000  	260.4000  	0.3250    	-0.4600   	0.5410    	-0.5220   	1.2000    	0.2250    	0.1870    	-16.1050  
1506.0000 	142.6500  	144.4500  	0.8190    	-0.0930   	1.4640    	-0.1370   	1.8000    	0.6460    	0.3590    	-3.9440   
1515.0000 	128.5500  	129.9000  	0.0060    	-0.1550   	-0.5150   	-0.0990   	1.3500    	0.5250    	0.3890    	173.9030  
1657.0000 	169.5000  	170.2500  	-0.7170   	-0.1180   	-0.3700   	-0.1670   	0.7500    	0.3510    	0.4680    	-8.1040   
1657.0000 	197.5500  	198.4500  	0.5500    	0.2980    	1.0260    	0.0730    	0.9000    	0.5260    	0.5840    	-25.3710  
1695.0000 	166.0500  	167.1000  	-0.1890   	-0.1540   	1.1620    	0.5250    	1.0500    	1.5110    	1.4390    	26.6850   
