trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
90.0000   	76.3500   	78.4500   	0.0680    	-0.1280   	0.3140    	-0.2350   	2.1000    	0.2680    	0.1280    	-23.3350  
142.0000  	77.7000   	80.2500   	0.0520    	-0.0320   	0.1930    	-0.1120   	2.5500    	0.1620    	0.0640    	-29.5000  
169.0000  	101.4000  	102.1500  	0.0480    	-0.0600   	0.2930    	0.0950    	0.7500    	0.2900    	0.3870    	32.3490   
272.0000  	166.6500  	168.1500  	0.0650    	0.0060    	0.2740    	0.1540    	1.5000    	0.2560    	0.1710    	35.3110   
291.0000  	82.3500   	84.3000   	0.0440    	0.0730    	0.1660    	-0.1740   	1.9500    	0.2760    	0.1410    	-63.7350  
321.0000  	70.6500   	71.4000   	0.1330    	-0.0470   	-0.1380   	-0.2540   	0.7500    	0.3410    	0.4550    	-142.6240 
335.0000  	117.9000  	119.1000  	0.0110    	0.0670    	0.1830    	-0.0800   	1.2000    	0.2270    	0.1890    	-40.5970  
336.0000  	128.7000  	130.6500  	0.0070    	-0.1340   	0.1650    	-0.0420   	1.9500    	0.1830    	0.0940    	30.4130   
341.0000  	67.5000   	72.0000   	0.1020    	-0.1500   	-1.9120   	0.0280    	4.5000    	2.0220    	0.4490    	174.9620  
365.0000  	64.6500   	65.8500   	-0.0180   	-0.1150   	0.1130    	-0.1120   	1.2000    	0.1310    	0.1090    	1.0280    
374.0000  	83.7000   	84.9000   	0.0110    	-0.0180   	0.1870    	-0.0680   	1.2000    	0.1830    	0.1530    	-16.0090  
435.0000  	70.0500   	70.9500   	-0.0009   	-0.0050   	0.1930    	-0.1410   	0.9000    	0.2370    	0.2630    	-35.0070  
468.0000  	78.7500   	80.4000   	-0.2500   	-0.5410   	-1.0950   	-0.5000   	1.6500    	0.8460    	0.5130    	177.2070  
483.0000  	76.5000   	77.7000   	0.0700    	-0.2640   	-0.1710   	0.0120    	1.2000    	0.3660    	0.3050    	131.1510  
529.0000  	75.4500   	76.2000   	0.0580    	-0.0600   	0.2530    	0.1050    	0.7500    	0.2560    	0.3410    	40.2620   
590.0000  	68.5500   	69.4500   	0.0430    	-0.1280   	0.2260    	-0.0750   	0.9000    	0.1900    	0.2110    	15.9000   
594.0000  	75.6000   	76.6500   	0.1540    	-0.1290   	-0.0830   	0.0410    	1.0500    	0.2910    	0.2770    	144.4770  
598.0000  	83.1000   	84.4500   	0.1540    	-0.3130   	-0.2430   	-0.2790   	1.3500    	0.3980    	0.2950    	175.1360  
598.0000  	85.3500   	86.5500   	-0.3610   	-0.3820   	-1.2800   	-0.4400   	1.2000    	0.9210    	0.7670    	-176.3840 
618.0000  	68.4000   	69.1500   	0.0840    	-0.3670   	-0.1580   	-0.2190   	0.7500    	0.2840    	0.3780    	148.5700  
626.0000  	72.0000   	73.2000   	0.0850    	-0.0890   	0.2030    	-0.0790   	1.2000    	0.1180    	0.0990    	4.8910    
627.0000  	72.1500   	73.2000   	0.0290    	-0.0880   	0.1460    	-0.1150   	1.0500    	0.1200    	0.1140    	-13.2310  
664.0000  	70.0500   	71.8500   	0.0050    	0.0100    	0.2670    	-0.0340   	1.8000    	0.2660    	0.1480    	-9.6610   
666.0000  	74.5500   	77.2500   	0.0570    	0.0260    	0.3150    	0.0250    	2.7000    	0.2580    	0.0960    	-0.2600   
686.0000  	94.2000   	95.4000   	0.1000    	0.0920    	0.2520    	-0.1110   	1.2000    	0.2530    	0.2110    	-53.1160  
705.0000  	69.9000   	71.7000   	0.1590    	0.0050    	-0.0830   	-0.2860   	1.8000    	0.3780    	0.2100    	-129.7550 
709.0000  	73.9500   	75.1500   	0.0050    	-0.0060   	0.1630    	-0.0450   	1.2000    	0.1630    	0.1360    	-13.8270  
718.0000  	63.7500   	64.5000   	0.0700    	-0.0860   	-0.2930   	-0.1940   	0.7500    	0.3790    	0.5050    	-163.5320 
731.0000  	70.3500   	71.1000   	0.0330    	0.1320    	0.5950    	-0.2330   	0.7500    	0.6700    	0.8940    	-33.0120  
789.0000  	99.6000   	100.3500  	-0.0310   	-0.1740   	-0.3080   	-0.1440   	0.7500    	0.2790    	0.3710    	173.8290  
807.0000  	75.3000   	78.0000   	0.0390    	-0.3060   	0.3570    	-0.0330   	2.7000    	0.4190    	0.1550    	40.6840   
808.0000  	73.6500   	74.7000   	0.0260    	-0.0560   	0.1200    	-0.1740   	1.0500    	0.1510    	0.1440    	-51.5220  
809.0000  	86.7000   	88.9500   	-0.7830   	-0.1080   	-2.0610   	-0.2310   	2.2500    	1.2840    	0.5710    	-174.4840 
811.0000  	114.0000  	116.5500  	0.0560    	-0.1390   	1.0430    	0.0250    	2.5500    	1.0010    	0.3920    	9.4540    
811.0000  	117.6000  	120.6000  	1.1830    	0.1010    	2.7180    	0.1840    	3.0000    	1.5370    	0.5120    	3.0890    
825.0000  	86.8500   	87.6000   	0.0800    	-0.0660   	0.3560    	0.0400    	0.7500    	0.2960    	0.3940    	21.0120   
832.0000  	117.3000  	118.2000  	0.0600    	-0.1030   	0.3690    	0.0760    	0.9000    	0.3570    	0.3970    	30.1440   
849.0000  	74.8500   	75.6000   	0.0720    	-0.0800   	0.2300    	-0.3480   	0.7500    	0.3110    	0.4150    	-59.5060  
