trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
18.0000   	102.6000  	103.3500  	0.1300    	0.0910    	-0.0700   	0.2830    	0.7500    	0.2780    	0.3700    	136.1080  
67.0000   	107.7000  	109.0500  	-0.0930   	-0.0540   	0.0670    	0.0520    	1.3500    	0.1920    	0.1420    	33.4500   
112.0000  	119.5500  	120.3000  	-0.0500   	-0.0240   	0.0820    	0.1320    	0.7500    	0.2040    	0.2710    	49.8810   
142.0000  	123.9000  	124.9500  	-0.1220   	-0.0290   	0.1520    	0.0180    	1.0500    	0.2780    	0.2640    	9.7550    
180.0000  	101.8500  	102.7500  	-0.2700   	0.1160    	-0.2750   	0.1120    	0.9000    	0.0060    	0.0070    	-140.2150 
200.0000  	103.0500  	103.8000  	-0.0430   	-0.0060   	0.1280    	0.0360    	0.7500    	0.1760    	0.2350    	13.6820   
235.0000  	108.0000  	108.7500  	-0.0300   	0.1340    	0.0380    	0.0990    	0.7500    	0.0770    	0.1030    	-26.6610  
317.0000  	108.9000  	109.8000  	-0.5070   	0.0640    	-1.2460   	-0.0850   	0.9000    	0.7540    	0.8380    	-168.6670 
335.0000  	139.6500  	140.4000  	0.0350    	0.1860    	0.3120    	0.2080    	0.7500    	0.2780    	0.3700    	4.4520    
390.0000  	105.0000  	105.9000  	0.0610    	0.0240    	-0.1360   	0.0070    	0.9000    	0.1980    	0.2190    	-175.0190 
443.0000  	123.9000  	124.8000  	0.0380    	0.0190    	0.2590    	-0.0530   	0.9000    	0.2320    	0.2580    	-18.0200  
453.0000  	106.3500  	107.2500  	-0.0190   	0.1460    	0.0690    	0.1300    	0.9000    	0.0890    	0.0990    	-10.1450  
475.0000  	113.1000  	113.8500  	0.1230    	0.1620    	-0.2530   	-0.1250   	0.7500    	0.4730    	0.6310    	-142.5980 
540.0000  	101.2500  	103.0500  	0.1280    	0.1210    	0.0990    	0.1550    	1.8000    	0.0440    	0.0250    	130.4210  
541.0000  	94.2000   	94.9500   	0.1230    	0.2380    	-0.3140   	-0.0090   	0.7500    	0.5020    	0.6690    	-150.5120 
622.0000  	98.4000   	99.3000   	0.0050    	-0.0070   	-0.0340   	0.0600    	0.9000    	0.0770    	0.0860    	119.7950  
692.0000  	103.2000  	104.1000  	-0.0530   	0.1800    	0.1170    	0.0300    	0.9000    	0.2260    	0.2510    	-41.4320  
705.0000  	115.3500  	117.1500  	-0.1010   	0.1100    	0.1870    	0.2880    	1.8000    	0.3390    	0.1880    	31.8120   
721.0000  	101.8500  	102.9000  	-0.0540   	0.1790    	-0.7700   	0.3220    	1.0500    	0.7290    	0.6950    	168.6920  
729.0000  	100.3500  	101.2500  	-0.0210   	0.1220    	0.0830    	0.0900    	0.9000    	0.1090    	0.1210    	-17.0450  
740.0000  	116.2500  	117.4500  	-0.0270   	-0.0450   	0.1700    	0.1820    	1.2000    	0.3010    	0.2510    	49.1580   
777.0000  	97.9500   	99.4500   	0.0260    	0.1400    	-0.4800   	0.2180    	1.5000    	0.5120    	0.3410    	171.2730  
812.0000  	116.7000  	117.6000  	-0.0860   	0.5470    	-0.4400   	0.4620    	0.9000    	0.3640    	0.4040    	-166.4390 
819.0000  	97.3500   	98.1000   	0.0060    	-0.0480   	0.0100    	-0.0500   	0.7500    	0.0040    	0.0050    	-29.5400  
854.0000  	94.5000   	95.8500   	-0.0370   	0.2590    	-0.4530   	0.1390    	1.3500    	0.4330    	0.3210    	-163.9420 
901.0000  	103.2000  	103.9500  	0.1550    	0.0470    	-0.3580   	0.1420    	0.7500    	0.5220    	0.6960    	169.5150  
916.0000  	136.6500  	137.4000  	0.0180    	-0.0470   	0.2770    	0.0930    	0.7500    	0.2950    	0.3930    	28.3440   
917.0000  	113.2500  	114.1500  	-0.0640   	0.1200    	0.0850    	0.0020    	0.9000    	0.1900    	0.2120    	-38.6340  
955.0000  	112.8000  	113.5500  	-0.0910   	0.1080    	0.1470    	0.1240    	0.7500    	0.2390    	0.3190    	3.6650    
967.0000  	101.2500  	102.1500  	-0.1070   	0.1380    	0.0860    	0.1940    	0.9000    	0.2010    	0.2240    	16.0890   
1001.0000 	108.1500  	109.2000  	-0.0180   	0.0410    	-0.0450   	0.0005    	1.0500    	0.0480    	0.0460    	-124.1510 
1022.0000 	139.6500  	141.0000  	-0.0770   	0.1560    	0.1170    	0.0480    	1.3500    	0.2220    	0.1640    	-29.2650  
1026.0000 	101.7000  	103.0500  	-0.0930   	0.1070    	0.0300    	0.0570    	1.3500    	0.1330    	0.0990    	-22.3850  
1028.0000 	94.3500   	95.1000   	-0.2270   	0.0040    	0.0940    	-0.0430   	0.7500    	0.3250    	0.4330    	-8.3270   
1075.0000 	109.8000  	111.3000  	0.0100    	0.0140    	0.1940    	0.1110    	1.5000    	0.2080    	0.1390    	27.7970   
1088.0000 	138.0000  	139.0500  	-0.8380   	-0.1560   	-1.6240   	-0.0050   	1.0500    	0.8000    	0.7620    	169.0770  
1094.0000 	128.4000  	129.9000  	-0.0300   	0.0280    	0.3040    	0.0690    	1.5000    	0.3370    	0.2250    	7.0130    
1109.0000 	114.9000  	116.1000  	-0.0620   	0.2350    	0.0350    	0.3410    	1.2000    	0.1440    	0.1200    	47.2310   
1115.0000 	114.4500  	115.8000  	-0.0210   	-0.1230   	0.2050    	0.0340    	1.3500    	0.2750    	0.2040    	34.8180   
1150.0000 	131.8500  	132.6000  	-0.0110   	0.0230    	0.1100    	0.0710    	0.7500    	0.1310    	0.1740    	21.3230   
1154.0000 	102.6000  	103.5000  	0.1060    	-0.0390   	-0.5470   	0.0920    	0.9000    	0.6660    	0.7400    	168.6300  
1259.0000 	112.5000  	113.5500  	-0.0540   	-0.0420   	0.0940    	0.1060    	1.0500    	0.2100    	0.2000    	44.9450   
1300.0000 	119.8500  	120.6000  	-0.1390   	0.0780    	0.1740    	-0.0770   	0.7500    	0.3500    	0.4660    	-26.2250  
1337.0000 	106.9500  	108.0000  	-0.0860   	0.0810    	0.1860    	0.1030    	1.0500    	0.2730    	0.2600    	4.4750    
1357.0000 	104.5500  	106.5000  	-0.0260   	0.1350    	0.2290    	0.0440    	1.9500    	0.2700    	0.1390    	-19.6590  
1363.0000 	109.0500  	110.1000  	-0.0030   	0.2660    	0.2030    	0.0020    	1.0500    	0.3350    	0.3190    	-51.9810  
1396.0000 	107.1000  	108.1500  	0.2990    	0.1600    	-0.2910   	0.1670    	1.0500    	0.5900    	0.5620    	179.3720  
1396.0000 	108.6000  	109.3500  	-0.3920   	0.1100    	-0.8140   	0.1010    	0.7500    	0.4230    	0.5630    	-178.6940 
1397.0000 	96.4500   	97.8000   	0.4180    	-0.0610   	-0.5470   	0.4170    	1.3500    	1.0770    	0.7980    	153.6440  
1438.0000 	147.1500  	148.8000  	0.1360    	-0.0930   	-0.1310   	0.1890    	1.6500    	0.3880    	0.2350    	133.4610  
1458.0000 	97.6500   	98.4000   	-0.0620   	0.2340    	0.0640    	0.1560    	0.7500    	0.1480    	0.1980    	-31.4910  
1462.0000 	161.8500  	163.3500  	-0.2700   	0.1650    	-0.0580   	0.0150    	1.5000    	0.2600    	0.1740    	-35.1820  
1539.0000 	119.8500  	120.7500  	-0.0160   	0.1240    	0.1600    	0.0780    	0.9000    	0.1820    	0.2020    	-14.6400  
1547.0000 	105.0000  	106.0500  	-0.0880   	-0.0350   	0.1890    	0.1270    	1.0500    	0.3210    	0.3050    	30.3050   
1691.0000 	128.8500  	129.6000  	-0.0450   	0.0440    	0.1090    	0.0920    	0.7500    	0.1610    	0.2150    	17.4430   
1719.0000 	113.5500  	114.7500  	-0.0780   	0.0020    	0.1660    	-0.2540   	1.2000    	0.3540    	0.2950    	-46.2020  
1762.0000 	128.8500  	130.2000  	-0.0960   	0.1550    	0.2580    	0.1860    	1.3500    	0.3550    	0.2630    	4.9080    
1768.0000 	148.2000  	149.5500  	0.4340    	0.0070    	0.1040    	0.0200    	1.3500    	0.3300    	0.2440    	177.7390  
1818.0000 	168.7500  	169.5000  	0.4850    	0.2280    	0.1980    	0.4020    	0.7500    	0.3350    	0.4470    	148.6760  
1842.0000 	157.2000  	158.5500  	-0.1440   	0.0980    	0.2300    	0.1300    	1.3500    	0.3760    	0.2780    	4.8860    
1885.0000 	168.4500  	169.9500  	0.3390    	0.0040    	-0.0160   	0.0090    	1.5000    	0.3550    	0.2370    	179.3330  
