trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
11.0000   	62.4000   	63.7500   	-0.3960   	-0.4790   	-1.1120   	-0.1650   	1.3500    	0.7820    	0.5790    	156.2930  
115.0000  	64.6500   	66.1500   	0.0310    	-0.1550   	0.2210    	-0.0780   	1.5000    	0.2050    	0.1370    	22.2020   
136.0000  	116.4000  	117.3000  	-0.0920   	0.1370    	0.5740    	-0.1820   	0.9000    	0.7390    	0.8210    	-25.6170  
193.0000  	97.6500   	100.8000  	-0.0100   	0.0630    	0.2540    	-0.0750   	3.1500    	0.2980    	0.0950    	-27.6880  
205.0000  	124.3500  	125.7000  	0.0450    	-0.1800   	0.3480    	0.1010    	1.3500    	0.4140    	0.3060    	42.8870   
219.0000  	87.4500   	88.9500   	0.0140    	-0.0710   	0.2500    	-0.0190   	1.5000    	0.2420    	0.1610    	12.2780   
240.0000  	75.3000   	76.5000   	0.3140    	-0.2130   	0.7570    	-0.0730   	1.2000    	0.4650    	0.3870    	17.6140   
253.0000  	61.5000   	63.4500   	0.0000    	0.0700    	-0.2770   	0.2670    	1.9500    	0.3400    	0.1750    	144.4810  
259.0000  	68.7000   	69.7500   	0.1460    	-0.1230   	0.0330    	-0.1760   	1.0500    	0.1250    	0.1190    	-155.1260 
262.0000  	70.9500   	72.7500   	-0.0660   	-0.1280   	0.2530    	-0.1090   	1.8000    	0.3200    	0.1780    	3.5420    
272.0000  	117.9000  	121.0500  	-1.1990   	-0.3300   	-1.8690   	-0.1060   	3.1500    	0.7070    	0.2240    	161.4990  
316.0000  	102.4500  	104.4000  	0.0710    	-0.0800   	0.3590    	-0.1280   	1.9500    	0.2920    	0.1500    	-9.4720   
376.0000  	76.8000   	77.5500   	0.1640    	-0.1000   	-0.1840   	-0.0470   	0.7500    	0.3520    	0.4690    	171.3170  
463.0000  	66.1500   	69.1500   	0.1050    	-0.1220   	-0.3850   	0.3750    	3.0000    	0.6980    	0.2330    	134.6120  
464.0000  	97.8000   	98.7000   	0.0090    	0.1070    	0.1500    	-0.0470   	0.9000    	0.2090    	0.2330    	-47.6740  
495.0000  	97.0500   	99.1500   	0.0780    	-0.1710   	0.2770    	-0.1930   	2.1000    	0.2000    	0.0950    	-6.2720   
517.0000  	103.2000  	105.3000  	-1.6060   	-0.0300   	-0.9950   	-0.0330   	2.1000    	0.6110    	0.2910    	-0.3260   
517.0000  	106.0500  	107.7000  	-0.9410   	-0.0600   	-0.5380   	-0.1920   	1.6500    	0.4240    	0.2570    	-18.0950  
587.0000  	67.3500   	68.1000   	-0.8530   	-0.1330   	-0.8300   	-0.0890   	0.7500    	0.0490    	0.0650    	62.0560   
598.0000  	98.4000   	99.9000   	0.0210    	0.1350    	0.1370    	-0.1410   	1.5000    	0.2990    	0.1990    	-67.1530  
613.0000  	70.6500   	73.0500   	-0.0920   	-0.0090   	0.2390    	-0.0080   	2.4000    	0.3310    	0.1380    	0.0700    
648.0000  	64.6500   	65.4000   	0.0040    	-0.0630   	0.1110    	-0.0460   	0.7500    	0.1080    	0.1440    	9.0740    
651.0000  	158.2500  	159.1500  	-0.0440   	0.0330    	0.4090    	-0.0350   	0.9000    	0.4580    	0.5090    	-8.5730   
656.0000  	216.1500  	217.5000  	0.1150    	0.0780    	0.3370    	-0.1020   	1.3500    	0.2860    	0.2120    	-39.0260  
674.0000  	139.2000  	140.2500  	-0.9670   	0.0230    	-1.4690   	-0.0090   	1.0500    	0.5030    	0.4790    	-176.3560 
674.0000  	160.3500  	163.3500  	-1.9800   	-0.2160   	-2.7860   	-0.2470   	3.0000    	0.8070    	0.2690    	-177.7780 
787.0000  	93.0000   	97.2000   	-0.2670   	0.0160    	0.3440    	-0.2300   	4.2000    	0.6590    	0.1570    	-21.9630  
787.0000  	98.1000   	100.0500  	0.7860    	-0.0540   	1.2660    	-0.1630   	1.9500    	0.4920    	0.2520    	-12.8140  
787.0000  	101.5500  	103.6500  	1.1760    	-0.2160   	1.6220    	-0.0780   	2.1000    	0.4670    	0.2220    	17.2760   
787.0000  	106.9500  	108.9000  	1.7200    	-0.2040   	2.1220    	-0.0580   	1.9500    	0.4280    	0.2190    	19.9210   
787.0000  	109.3500  	110.8500  	2.0470    	-0.1020   	2.3630    	-0.0430   	1.5000    	0.3210    	0.2140    	10.5070   
797.0000  	127.3500  	129.4500  	0.0770    	-0.1520   	0.3200    	0.1090    	2.1000    	0.3560    	0.1700    	47.0120   
801.0000  	64.6500   	66.9000   	0.0130    	-0.0620   	0.1990    	-0.1580   	2.2500    	0.2100    	0.0930    	-27.4840  
813.0000  	104.4000  	106.5000  	0.1340    	0.0050    	0.3830    	-0.2800   	2.1000    	0.3780    	0.1800    	-48.8490  
848.0000  	108.0000  	109.3500  	0.0080    	-0.0440   	0.2830    	-0.0060   	1.3500    	0.2780    	0.2060    	7.8840    
883.0000  	123.1500  	123.9000  	-0.0010   	-0.2180   	-0.6570   	-0.0800   	0.7500    	0.6700    	0.8940    	168.1210  
883.0000  	139.6500  	142.6500  	-0.7000   	-0.1850   	-2.0130   	-0.0540   	3.0000    	1.3200    	0.4400    	174.2900  
900.0000  	101.7000  	104.2500  	0.0610    	0.1350    	0.2420    	-0.0450   	2.5500    	0.2550    	0.1000    	-44.8740  
902.0000  	107.2500  	109.5000  	-0.0530   	-0.0880   	0.1230    	-0.1120   	2.2500    	0.1780    	0.0790    	-7.6860   
928.0000  	87.7500   	89.1000   	-0.0330   	0.0008    	0.2580    	-0.0760   	1.3500    	0.3010    	0.2230    	-14.8510  
953.0000  	69.6000   	70.3500   	0.1190    	0.0660    	-0.0230   	-0.1030   	0.7500    	0.2200    	0.2940    	-130.1050 
960.0000  	92.8500   	93.9000   	0.0620    	-0.2200   	0.2080    	-0.0500   	1.0500    	0.2240    	0.2130    	49.3120   
970.0000  	78.0000   	79.5000   	0.1820    	0.0480    	-0.5990   	-0.3310   	1.5000    	0.8680    	0.5790    	-154.1160 
997.0000  	60.3000   	61.0500   	-0.0110   	-0.0880   	-0.6630   	0.2540    	0.7500    	0.7360    	0.9810    	152.3630  
1183.0000 	71.5500   	72.6000   	-0.0120   	-0.0110   	0.1560    	-0.1050   	1.0500    	0.1920    	0.1830    	-29.0810  
1298.0000 	93.0000   	93.9000   	0.2170    	-0.1610   	0.0730    	-0.0550   	0.9000    	0.1790    	0.1990    	143.5940  
1313.0000 	114.1500  	115.3500  	0.7000    	-0.0900   	1.1120    	-0.0340   	1.2000    	0.4160    	0.3460    	7.7280    
1348.0000 	110.1000  	111.3000  	-0.2830   	0.0470    	-0.8690   	0.0580    	1.2000    	0.5860    	0.4880    	178.9900  
1357.0000 	121.5000  	123.1500  	0.0280    	-0.0110   	0.6050    	0.2640    	1.6500    	0.6390    	0.3880    	25.5200   
1367.0000 	121.0500  	123.3000  	0.4500    	-0.0420   	1.2050    	0.1460    	2.2500    	0.7780    	0.3460    	13.9400   
1367.0000 	125.5500  	128.1000  	-0.4200   	-0.0940   	0.6460    	0.0100    	2.5500    	1.0710    	0.4200    	5.5800    
1367.0000 	129.1500  	130.3500  	0.4300    	-0.0820   	0.8710    	0.0870    	1.2000    	0.4720    	0.3930    	20.8780   
1386.0000 	139.0500  	141.9000  	0.0270    	0.1060    	1.2540    	0.0460    	2.8500    	1.2280    	0.4310    	-2.8020   
1386.0000 	142.2000  	144.3000  	0.7610    	-0.0300   	1.4070    	0.0790    	2.1000    	0.6550    	0.3120    	9.5310    
