trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
552.0000  	257.8500  	260.5500  	0.9420    	-0.0830   	1.8240    	0.0360    	2.7000    	0.8900    	0.3300    	7.6840    
556.0000  	261.1500  	262.6500  	-0.7380   	0.2480    	-0.0250   	-0.3210   	1.5000    	0.9130    	0.6080    	-38.6190  
556.0000  	271.3500  	274.3500  	0.3450    	-0.2230   	2.0950    	-0.0980   	3.0000    	1.7540    	0.5850    	4.0770    
556.0000  	308.1000  	309.9000  	2.8620    	-0.2250   	3.9020    	-0.4920   	1.8000    	1.0740    	0.5960    	-14.3850  
568.0000  	241.2000  	242.2500  	-0.3490   	-0.1350   	0.1300    	-0.3150   	1.0500    	0.5120    	0.4870    	-20.6210  
568.0000  	284.7000  	285.9000  	1.0080    	-0.2920   	1.6860    	-0.1380   	1.2000    	0.6950    	0.5790    	12.8390   
596.0000  	237.3000  	239.4000  	-1.9220   	0.1130    	-1.2530   	-0.0340   	2.1000    	0.6850    	0.3260    	-12.3650  
596.0000  	259.3500  	261.0000  	-0.7590   	0.0440    	-0.0520   	0.0790    	1.6500    	0.7080    	0.4290    	2.8620    
596.0000  	261.7500  	262.8000  	0.1080    	-0.0890   	0.3850    	-0.0710   	1.0500    	0.2780    	0.2640    	3.6530    
596.0000  	264.4500  	265.8000  	0.6380    	-0.0760   	0.9800    	-0.0360   	1.3500    	0.3440    	0.2550    	6.7090    
596.0000  	273.4500  	277.3500  	2.5050    	-0.0840   	3.8120    	-0.1290   	3.9000    	1.3080    	0.3350    	-1.9790   
615.0000  	244.0500  	245.4000  	0.6080    	-0.3700   	-0.1670   	0.3010    	1.3500    	1.0250    	0.7590    	139.1140  
615.0000  	259.2000  	259.9500  	-1.3120   	-0.2390   	-1.6360   	-0.3720   	0.7500    	0.3500    	0.4670    	-157.7990 
615.0000  	265.9500  	267.0000  	-2.9250   	-0.2460   	-3.7360   	-0.1680   	1.0500    	0.8150    	0.7760    	174.5210  
615.0000  	284.7000  	287.1000  	-4.3430   	-0.5800   	-6.0660   	-0.4350   	2.4000    	1.7290    	0.7200    	175.1780  
615.0000  	295.3500  	297.1500  	-6.1920   	-0.4930   	-7.3010   	-0.6610   	1.8000    	1.1220    	0.6230    	-171.3650 
633.0000  	252.9000  	256.0500  	-0.2000   	0.0050    	0.0760    	0.0160    	3.1500    	0.2760    	0.0880    	2.1890    
633.0000  	260.4000  	265.0500  	0.1410    	0.0003    	0.5960    	-0.0230   	4.6500    	0.4560    	0.0980    	-2.9170   
641.0000  	309.4500  	313.0500  	-1.2470   	-0.1870   	-0.0440   	-0.0730   	3.6000    	1.2080    	0.3360    	5.4050    
641.0000  	321.7500  	323.8500  	0.3640    	-0.0970   	0.8490    	0.0380    	2.1000    	0.5040    	0.2400    	15.6270   
641.0000  	353.8500  	355.3500  	-0.5390   	0.0420    	-0.0470   	-0.3210   	1.5000    	0.6110    	0.4080    	-36.4070  
668.0000  	334.3500  	338.5500  	-0.2230   	-0.0560   	-0.9430   	-0.0120   	4.2000    	0.7210    	0.1720    	176.5150  
668.0000  	339.4500  	340.6500  	-0.7990   	-0.1530   	-1.4410   	0.0210    	1.2000    	0.6650    	0.5540    	164.8460  
723.0000  	249.3000  	250.3500  	0.1440    	-0.0740   	-0.5160   	-0.2010   	1.0500    	0.6720    	0.6400    	-169.0820 
723.0000  	266.2500  	267.0000  	-0.7280   	-0.1460   	-1.0200   	-0.1260   	0.7500    	0.2930    	0.3900    	176.0920  
723.0000  	271.8000  	274.9500  	-1.4200   	-0.0600   	-2.6040   	-0.2800   	3.1500    	1.2040    	0.3820    	-169.4820 
723.0000  	310.5000  	311.5500  	-3.2870   	-0.2050   	-3.7200   	-0.2420   	1.0500    	0.4350    	0.4140    	-175.1140 
750.0000  	242.5500  	245.2500  	0.1260    	-0.2980   	1.1520    	-0.0690   	2.7000    	1.0510    	0.3890    	12.5860   
752.0000  	227.4000  	228.6000  	-0.3030   	-0.2230   	-0.7730   	-0.1290   	1.2000    	0.4790    	0.3990    	168.7020  
752.0000  	239.7000  	240.7500  	-1.3750   	-0.2460   	-1.8020   	-0.2450   	1.0500    	0.4270    	0.4070    	179.8910  
754.0000  	267.6000  	268.3500  	-0.2370   	-0.2630   	-0.7030   	0.0620    	0.7500    	0.5680    	0.7580    	145.0700  
755.0000  	273.4500  	274.5000  	0.0860    	-0.1960   	0.7280    	0.0450    	1.0500    	0.6860    	0.6530    	20.5520   
755.0000  	282.6000  	283.6500  	2.1770    	-0.1650   	2.5660    	-0.3490   	1.0500    	0.4310    	0.4100    	-25.3730  
755.0000  	285.7500  	286.5000  	3.5280    	-0.0740   	4.0410    	-0.1040   	0.7500    	0.5140    	0.6850    	-3.3480   
787.0000  	258.7500  	259.6500  	-3.0510   	-0.1080   	-3.6030   	-0.1820   	0.9000    	0.5570    	0.6190    	-172.3140 
787.0000  	263.2500  	264.6000  	-4.0100   	-0.1820   	-4.6100   	-0.2520   	1.3500    	0.6040    	0.4470    	-173.3240 
787.0000  	270.9000  	272.1000  	-5.4770   	-0.2920   	-5.9570   	-0.2010   	1.2000    	0.4880    	0.4070    	169.3000  
801.0000  	369.4500  	375.4500  	-4.7650   	-0.0850   	-1.4490   	-0.1730   	6.0000    	3.3170    	0.5530    	-1.5230   
826.0000  	304.9500  	308.2500  	1.4880    	0.1110    	0.5580    	0.0160    	3.3000    	0.9350    	0.2830    	-174.1770 
826.0000  	321.0000  	326.7000  	1.3420    	-0.0680   	-0.0240   	0.0240    	5.7000    	1.3690    	0.2400    	176.1200  
826.0000  	334.0500  	339.7500  	-1.6880   	-0.3130   	-3.4470   	-0.3440   	5.7000    	1.7590    	0.3090    	-178.9790 
924.0000  	243.1500  	244.2000  	-0.5690   	-0.0220   	-1.0640   	-0.1010   	1.0500    	0.5010    	0.4770    	-170.9610 
924.0000  	290.5500  	291.7500  	-3.0570   	-0.1470   	-3.7930   	-0.2680   	1.2000    	0.7460    	0.6220    	-170.6310 
924.0000  	295.5000  	298.6500  	-4.6300   	-0.2510   	-6.9390   	-0.0910   	3.1500    	2.3150    	0.7350    	176.0460  
956.0000  	365.1000  	367.5000  	-0.7680   	0.2560    	0.1510    	-0.4030   	2.4000    	1.1310    	0.4710    	-35.6280  
959.0000  	268.2000  	269.5500  	0.5210    	0.2010    	-0.2470   	-0.2860   	1.3500    	0.9090    	0.6730    	-147.6630 
959.0000  	270.4500  	272.7000  	-0.4760   	-0.1570   	-1.9350   	-0.0830   	2.2500    	1.4610    	0.6490    	177.1060  
959.0000  	274.0500  	274.9500  	-2.2020   	-0.0770   	-2.9500   	-0.2840   	0.9000    	0.7760    	0.8620    	-164.5500 
959.0000  	336.1500  	337.0500  	-2.5900   	-0.3340   	-3.2420   	-0.2630   	0.9000    	0.6560    	0.7290    	173.8140  
959.0000  	361.5000  	363.0000  	-3.6170   	-0.0670   	-4.8150   	-0.3470   	1.5000    	1.2300    	0.8200    	-166.8400 
962.0000  	281.7000  	283.5000  	-2.5430   	0.1080    	-3.7840   	-0.1990   	1.8000    	1.2780    	0.7100    	-166.1300 
1014.0000 	276.0000  	281.5500  	0.5930    	0.0280    	-2.4900   	-0.0900   	5.5500    	3.0850    	0.5560    	-177.8040 
1014.0000 	372.6000  	374.2500  	-1.2830   	-0.2400   	-0.6470   	-0.0280   	1.6500    	0.6700    	0.4060    	18.4340   
1014.0000 	370.0500  	371.4000  	-2.4390   	-0.4210   	-1.9990   	-0.0090   	1.3500    	0.6020    	0.4460    	43.0880   
1021.0000 	274.5000  	275.7000  	-0.1220   	-0.3300   	0.2940    	-0.4870   	1.2000    	0.4450    	0.3710    	-20.7210  
1021.0000 	289.0500  	292.2000  	1.1630    	-1.1150   	1.5140    	-1.6720   	3.1500    	0.6580    	0.2090    	-57.7650  
1099.0000 	292.0500  	297.6000  	0.1060    	0.0930    	-2.4910   	0.1010    	5.5500    	2.5970    	0.4680    	179.8200  
1099.0000 	306.6000  	310.9500  	-3.5420   	0.1810    	-5.2810   	0.1670    	4.3500    	1.7390    	0.4000    	-179.5120 
1099.0000 	318.6000  	319.3500  	-5.9200   	0.3290    	-6.1930   	0.4250    	0.7500    	0.2900    	0.3860    	160.5320  
1161.0000 	243.4500  	244.3500  	-0.4370   	-0.7540   	-0.0390   	0.2490    	0.9000    	1.0800    	1.2000    	68.3690   
1161.0000 	279.1500  	280.0500  	1.1070    	-0.2500   	1.5530    	0.1390    	0.9000    	0.5920    	0.6580    	41.1020   
1169.0000 	335.8500  	337.6500  	1.8060    	0.0310    	-0.1630   	0.1570    	1.8000    	1.9730    	1.0960    	176.3320  
1169.0000 	344.8500  	346.6500  	-0.5250   	0.1980    	-2.1660   	-0.0420   	1.8000    	1.6580    	0.9210    	-171.6930 
1169.0000 	356.7000  	357.7500  	-2.6480   	-0.0250   	-3.6740   	-0.0660   	1.0500    	1.0270    	0.9780    	-177.7600 
1169.0000 	372.7500  	373.8000  	-4.3500   	0.1290    	-4.6290   	-0.1900   	1.0500    	0.4240    	0.4040    	-131.1500 
1254.0000 	256.2000  	257.4000  	-0.2060   	-0.0190   	-0.9010   	0.1210    	1.2000    	0.7090    	0.5910    	168.5890  
1254.0000 	263.1000  	264.3000  	-1.7550   	0.0790    	-2.4860   	0.0320    	1.2000    	0.7320    	0.6100    	-176.3460 
1305.0000 	207.9000  	208.6500  	0.1270    	0.0670    	0.0002    	0.1120    	0.7500    	0.1350    	0.1790    	160.4120  
1305.0000 	212.5500  	215.1000  	-0.1040   	0.1160    	-0.3450   	0.1120    	2.5500    	0.2410    	0.0950    	-179.0100 
1342.0000 	247.6500  	248.7000  	-0.9150   	-0.6950   	-0.4460   	0.4630    	1.0500    	1.2500    	1.1910    	67.9640   
1342.0000 	269.5500  	271.6500  	2.1410    	-0.3220   	3.4220    	0.0560    	2.1000    	1.3360    	0.6360    	16.4550   
1342.0000 	277.2000  	280.2000  	4.4800    	0.1160    	6.1520    	0.3070    	3.0000    	1.6830    	0.5610    	6.5060    
1392.0000 	226.9500  	227.8500  	-0.0440   	0.2180    	-0.1650   	0.0640    	0.9000    	0.1960    	0.2180    	-128.1210 
1392.0000 	229.3500  	230.8500  	-0.6550   	0.2980    	-0.9400   	0.1460    	1.5000    	0.3230    	0.2160    	-151.8360 
1396.0000 	304.0500  	306.7500  	-1.3970   	-0.1090   	-0.3320   	-0.0410   	2.7000    	1.0670    	0.3950    	3.6040    
1396.0000 	329.1000  	331.8000  	-0.7040   	-0.1940   	0.1200    	0.2300    	2.7000    	0.9270    	0.3430    	27.2610   
1396.0000 	331.9500  	334.0500  	0.2830    	0.0830    	0.9840    	0.1670    	2.1000    	0.7060    	0.3360    	6.8110    
1446.0000 	268.0500  	269.7000  	-1.1410   	0.2310    	-2.3120   	-0.0840   	1.6500    	1.2130    	0.7350    	-164.9550 
1446.0000 	265.6500  	266.7000  	-0.4280   	0.0290    	-0.7670   	-0.0490   	1.0500    	0.3480    	0.3310    	-167.0080 
1539.0000 	327.6000  	330.4500  	-5.3270   	-0.5290   	-6.7520   	-0.3190   	2.8500    	1.4400    	0.5050    	171.6160  
1539.0000 	336.0000  	337.2000  	-8.0110   	-0.2290   	-8.5090   	-0.4210   	1.2000    	0.5340    	0.4450    	-158.9010 
1539.0000 	341.8500  	345.9000  	-9.5630   	-0.3660   	-11.3680  	-0.4480   	4.0500    	1.8070    	0.4460    	-177.3930 
1539.0000 	347.8500  	350.1000  	-11.5790  	-0.2160   	-10.4230  	-0.6100   	2.2500    	1.2220    	0.5430    	-18.8600  
1590.0000 	260.1000  	261.3000  	-0.0980   	-0.2600   	0.5970    	0.4140    	1.2000    	0.9680    	0.8070    	44.1200   
1590.0000 	262.3500  	263.2500  	0.8560    	-0.3650   	1.1500    	0.4270    	0.9000    	0.8450    	0.9390    	69.6410   
1641.0000 	275.8500  	277.6500  	-0.9560   	0.3260    	-0.4870   	-0.4930   	1.8000    	0.9430    	0.5240    	-60.1790  
1641.0000 	279.0000  	279.9000  	-0.3170   	-0.2700   	-0.0070   	-0.2860   	0.9000    	0.3100    	0.3450    	-2.9700   
1641.0000 	285.7500  	293.2500  	0.0860    	0.0700    	2.4140    	0.1020    	7.5000    	2.3280    	0.3100    	0.7870    
1641.0000 	298.0500  	301.3500  	4.2610    	0.1660    	5.6950    	-0.1330   	3.3000    	1.4650    	0.4440    	-11.7680  
1686.0000 	240.6000  	241.6500  	-2.1550   	0.2090    	-1.9130   	0.4300    	1.0500    	0.3280    	0.3120    	42.3760   
1686.0000 	246.1500  	247.2000  	-1.4490   	0.1600    	-0.7960   	0.1970    	1.0500    	0.6540    	0.6230    	3.2320    
1686.0000 	257.1000  	258.6000  	-0.5950   	0.2630    	-0.1930   	0.1410    	1.5000    	0.4200    	0.2800    	-16.7990  
1761.0000 	367.5000  	370.0500  	-0.1950   	-0.1340   	0.8150    	-0.1620   	2.5500    	1.0100    	0.3960    	-1.5880   
1790.0000 	292.5000  	293.2500  	-0.2040   	-0.0250   	-0.6330   	-0.0130   	0.7500    	0.4290    	0.5720    	178.3800  
1790.0000 	293.7000  	294.6000  	-0.7770   	0.1080    	-1.4010   	-0.0600   	0.9000    	0.6460    	0.7180    	-164.8930 
1814.0000 	294.7500  	295.5000  	-0.8030   	-0.1500   	-0.5930   	-0.1750   	0.7500    	0.2120    	0.2820    	-6.8550   
1814.0000 	365.2500  	366.4500  	0.0960    	0.1820    	0.6370    	-0.0060   	1.2000    	0.5730    	0.4770    	-19.1540  
1814.0000 	367.6500  	369.3000  	0.9620    	-0.0990   	1.4450    	-0.0580   	1.6500    	0.4850    	0.2940    	4.8180    
1827.0000 	310.2000  	311.7000  	-0.1690   	-0.0530   	0.6450    	-0.1140   	1.5000    	0.8160    	0.5440    	-4.3380   
938.0000  	241.8000  	243.4500  	-0.8770   	0.1960    	-1.6460   	-0.3380   	1.6500    	0.9360    	0.5670    	-145.2230 
940.0000  	300.1500  	305.1000  	-0.1780   	0.1120    	0.1990    	0.0430    	4.9500    	0.3830    	0.0770    	-10.3220  
