trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
36.0000   	277.5000  	283.9500  	-0.2720   	0.2700    	-0.8140   	0.1160    	6.4500    	0.5640    	0.0870    	-164.0750 
73.0000   	255.0000  	256.5000  	-0.0490   	0.1450    	-0.4890   	-0.1070   	1.5000    	0.5070    	0.3380    	-150.2660 
73.0000   	258.9000  	259.9500  	-0.6270   	-0.3870   	-1.2810   	-0.2610   	1.0500    	0.6660    	0.6340    	169.0610  
79.0000   	248.5500  	249.6000  	-0.1590   	-0.1300   	0.2740    	0.4780    	1.0500    	0.7460    	0.7110    	54.5420   
79.0000   	250.5000  	251.5500  	0.4230    	0.4340    	0.7350    	0.1880    	1.0500    	0.3970    	0.3780    	-38.2640  
104.0000  	253.9500  	255.0000  	-1.1620   	0.4660    	-1.5160   	0.5310    	1.0500    	0.3600    	0.3430    	169.5760  
104.0000  	285.6000  	286.9500  	-2.8870   	0.6200    	-3.2610   	0.5580    	1.3500    	0.3790    	0.2810    	-170.4700 
113.0000  	282.3000  	283.6500  	-0.0580   	0.0004    	0.7230    	-0.3410   	1.3500    	0.8520    	0.6310    	-23.6020  
113.0000  	287.1000  	288.1500  	0.8030    	-0.2600   	1.4000    	0.1000    	1.0500    	0.6970    	0.6640    	31.1210   
115.0000  	230.1000  	230.8500  	-0.2180   	-0.3340   	-0.4870   	-0.1320   	0.7500    	0.3360    	0.4480    	143.1510  
126.0000  	263.1000  	263.8500  	-1.1620   	-0.0600   	-1.4550   	-0.0030   	0.7500    	0.2980    	0.3980    	168.9980  
126.0000  	269.7000  	271.5000  	-2.2410   	-0.0100   	-3.5530   	0.1200    	1.8000    	1.3180    	0.7320    	174.3260  
130.0000  	209.1000  	210.6000  	-0.0890   	-0.0290   	-0.3870   	-0.0930   	1.5000    	0.3050    	0.2030    	-167.9020 
259.0000  	251.4000  	252.9000  	0.0690    	0.1840    	-0.6200   	-0.0540   	1.5000    	0.7290    	0.4860    	-160.9740 
259.0000  	260.1000  	262.3500  	-0.9390   	0.0540    	-2.2620   	-0.3140   	2.2500    	1.3730    	0.6100    	-164.4340 
259.0000  	265.2000  	266.8500  	-2.3580   	-0.5530   	-3.2780   	0.0530    	1.6500    	1.1010    	0.6670    	146.6560  
259.0000  	279.6000  	280.8000  	-4.1310   	-0.7610   	-5.0990   	-0.0920   	1.2000    	1.1770    	0.9810    	145.3520  
291.0000  	246.7500  	247.8000  	0.0470    	-0.2130   	-0.7420   	-0.0750   	1.0500    	0.8010    	0.7630    	170.0600  
291.0000  	256.0500  	257.7000  	-1.6510   	-0.0250   	-2.6590   	-0.1680   	1.6500    	1.0180    	0.6170    	-171.9220 
291.0000  	269.4000  	270.6000  	-4.6010   	-0.4400   	-5.5050   	-0.4800   	1.2000    	0.9050    	0.7540    	-177.4270 
291.0000  	274.9500  	278.8500  	-6.1180   	-0.5680   	-8.2190   	-0.6120   	3.9000    	2.1010    	0.5390    	-178.7980 
318.0000  	382.3500  	383.4000  	-0.3880   	-0.0007   	-0.2090   	-0.0430   	1.0500    	0.1840    	0.1750    	-13.2390  
318.0000  	384.6000  	385.5000  	-0.1760   	-0.1510   	-0.0300   	0.0980    	0.9000    	0.2880    	0.3200    	59.5250   
318.0000  	387.4500  	388.3500  	0.2500    	0.0290    	0.4580    	0.0410    	0.9000    	0.2080    	0.2310    	3.2740    
318.0000  	390.1500  	392.2500  	0.5140    	-0.0560   	1.4040    	-0.1380   	2.1000    	0.8940    	0.4260    	-5.2410   
318.0000  	393.1500  	395.8500  	1.5540    	-0.1090   	2.5680    	-0.1680   	2.7000    	1.0160    	0.3760    	-3.3250   
318.0000  	396.0000  	396.7500  	2.6340    	-0.0770   	2.8560    	-0.2800   	0.7500    	0.3010    	0.4020    	-42.5600  
339.0000  	275.5500  	278.7000  	-0.3950   	-0.1430   	-1.4340   	-0.1270   	3.1500    	1.0390    	0.3300    	179.1210  
405.0000  	276.3000  	277.3500  	-0.1010   	-0.1650   	0.2010    	-0.2990   	1.0500    	0.3300    	0.3150    	-23.9400  
410.0000  	332.4000  	340.8000  	-1.3460   	-0.0510   	1.1710    	0.0710    	8.4000    	2.5200    	0.3000    	2.7790    
411.0000  	270.0000  	271.0500  	-0.0300   	-0.2420   	-0.4490   	-0.2040   	1.0500    	0.4210    	0.4010    	174.8110  
425.0000  	213.0000  	213.7500  	-0.0900   	-0.2740   	-0.3490   	0.0250    	0.7500    	0.3960    	0.5280    	130.8790  
433.0000  	351.9000  	360.7500  	-2.5860   	-0.1430   	0.2720    	-0.2560   	8.8500    	2.8600    	0.3230    	-2.2470   
433.0000  	366.9000  	369.3000  	0.8320    	-0.3490   	1.8860    	-0.5680   	2.4000    	1.0760    	0.4480    	-11.7090  
433.0000  	371.8500  	373.5000  	2.4460    	-0.4320   	3.2350    	-0.4640   	1.6500    	0.7900    	0.4790    	-2.2890   
433.0000  	382.8000  	387.9000  	4.3760    	-0.5290   	6.4440    	-0.7820   	5.1000    	2.0830    	0.4090    	-6.9710   
433.0000  	391.6500  	393.7500  	7.0880    	-0.8080   	7.9360    	-0.6360   	2.1000    	0.8650    	0.4120    	11.4590   
469.0000  	230.8500  	232.0500  	-0.2180   	0.0680    	-0.5880   	-0.0640   	1.2000    	0.3930    	0.3270    	-160.3660 
469.0000  	239.1000  	240.7500  	-0.6630   	-0.0250   	-1.8690   	0.1150    	1.6500    	1.2140    	0.7360    	173.3670  
474.0000  	275.5500  	277.0500  	-0.7780   	-0.1650   	-1.5270   	0.0650    	1.5000    	0.7840    	0.5220    	162.9260  
474.0000  	279.4500  	280.5000  	-1.6820   	-0.0600   	-2.1850   	0.0220    	1.0500    	0.5100    	0.4850    	170.7550  
474.0000  	280.9500  	281.8500  	-2.3620   	0.3650    	-2.9130   	-0.0840   	0.9000    	0.7100    	0.7890    	-140.8540 
474.0000  	283.2000  	284.1000  	-3.0310   	-0.0750   	-3.3410   	0.0670    	0.9000    	0.3410    	0.3790    	155.2900  
481.0000  	391.9500  	393.1500  	-2.3800   	-0.1810   	-1.4210   	-0.5390   	1.2000    	1.0240    	0.8530    	-20.4730  
481.0000  	394.3500  	396.7500  	-1.1680   	-0.2490   	0.0480    	0.0380    	2.4000    	1.2490    	0.5210    	13.2880   
481.0000  	397.9500  	399.4500  	0.5080    	-0.1630   	1.0510    	0.2980    	1.5000    	0.7120    	0.4750    	40.3180   
487.0000  	283.3500  	284.8500  	-0.6850   	0.0030    	-1.2280   	-0.0670   	1.5000    	0.5470    	0.3650    	-172.7410 
522.0000  	239.2500  	240.7500  	-0.6680   	-0.0930   	-1.2830   	-0.1080   	1.5000    	0.6150    	0.4100    	-178.5860 
