trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
23.0000   	154.5000  	156.0000  	0.0050    	-0.1470   	0.1890    	-0.1640   	1.5000    	0.1850    	0.1230    	-5.3230   
82.0000   	182.8500  	184.9500  	-0.1340   	-0.4300   	0.2340    	-0.5790   	2.1000    	0.3970    	0.1890    	-22.0640  
144.0000  	268.3500  	270.3000  	-0.1630   	-0.0090   	-0.7380   	-0.0410   	1.9500    	0.5750    	0.2950    	-176.7860 
223.0000  	116.1000  	117.4500  	-0.0510   	-0.2820   	0.0900    	-0.0270   	1.3500    	0.2910    	0.2150    	61.0140   
264.0000  	175.2000  	179.1000  	-0.3200   	-0.0610   	0.6960    	-0.0950   	3.9000    	1.0170    	0.2610    	-1.8900   
264.0000  	187.6500  	189.6000  	2.3810    	-0.0380   	3.0240    	-0.0700   	1.9500    	0.6440    	0.3300    	-2.8830   
264.0000  	190.5000  	192.4500  	3.2640    	-0.0930   	4.0700    	-0.0440   	1.9500    	0.8080    	0.4140    	3.4750    
264.0000  	193.2000  	195.9000  	4.2640    	-0.0430   	5.2940    	-0.1590   	2.7000    	1.0370    	0.3840    	-6.4200   
264.0000  	200.7000  	202.3500  	6.8960    	-0.1110   	7.7340    	0.1110    	1.6500    	0.8670    	0.5260    	14.8190   
264.0000  	203.1000  	205.5000  	6.3260    	-0.0030   	7.1710    	-0.0770   	2.4000    	0.8480    	0.3530    	-4.9940   
264.0000  	206.2500  	207.4500  	7.1170    	0.0560    	7.9470    	-0.0290   	1.2000    	0.8350    	0.6960    	-5.8310   
264.0000  	207.7500  	211.2000  	5.9760    	-0.1620   	7.6350    	0.0330    	3.4500    	1.6710    	0.4840    	6.7000    
396.0000  	154.2000  	155.1000  	-0.0270   	-0.1010   	-0.7840   	0.0630    	0.9000    	0.7740    	0.8600    	167.8170  
556.0000  	235.8000  	237.6000  	1.0320    	-0.1210   	0.2210    	-0.0130   	1.8000    	0.8180    	0.4550    	172.3970  
556.0000  	238.8000  	239.8500  	-0.4510   	0.0150    	-1.1950   	0.1260    	1.0500    	0.7520    	0.7160    	171.4790  
556.0000  	240.4500  	241.5000  	-1.2960   	-0.0610   	-1.8480   	0.0940    	1.0500    	0.5730    	0.5460    	164.3250  
566.0000  	147.1500  	149.1000  	-0.3300   	-0.0830   	-1.1760   	0.0250    	1.9500    	0.8530    	0.4380    	172.7210  
748.0000  	180.4500  	187.6500  	0.3840    	0.1380    	1.9340    	-0.2510   	7.2000    	1.5990    	0.2220    	-14.0960  
748.0000  	190.3500  	193.3500  	1.3810    	0.1120    	2.3300    	0.0720    	3.0000    	0.9500    	0.3170    	-2.4120   
748.0000  	211.6500  	214.5000  	4.7180    	-1.3950   	5.7280    	-0.0720   	2.8500    	1.6650    	0.5840    	52.6680   
748.0000  	220.5000  	224.1000  	7.3780    	0.3380    	8.8460    	-0.5460   	3.6000    	1.7140    	0.4760    	-31.0360  
1246.0000 	114.1500  	115.8000  	-0.0700   	-0.0310   	-0.7340   	0.0440    	1.6500    	0.6680    	0.4050    	173.5310  
1372.0000 	130.3500  	131.7000  	0.0160    	-0.1810   	-0.6370   	-0.1910   	1.3500    	0.6530    	0.4840    	-179.1330 
1372.0000 	134.7000  	136.3500  	-1.0800   	-0.1120   	-1.5810   	-0.1270   	1.6500    	0.5010    	0.3040    	-178.2010 
1547.0000 	124.5000  	125.4000  	0.2720    	-0.0720   	-0.0530   	0.0230    	0.9000    	0.3380    	0.3760    	163.7980  
1712.0000 	167.4000  	168.1500  	1.7940    	-0.1070   	0.8540    	-0.1750   	0.7500    	0.9420    	1.2560    	-175.8730 
1712.0000 	173.5500  	174.6000  	0.2660    	-0.2140   	-0.3790   	-0.1310   	1.0500    	0.6500    	0.6190    	172.6420  
1712.0000 	182.5500  	183.9000  	-0.8660   	0.2640    	-1.7260   	-0.0420   	1.3500    	0.9140    	0.6770    	-160.4180 
1750.0000 	167.2500  	168.3000  	1.0100    	0.0300    	0.4500    	-0.1070   	1.0500    	0.5760    	0.5490    	-166.2870 
1760.0000 	179.4000  	180.3000  	0.2610    	-0.2160   	-0.3340   	-0.1460   	0.9000    	0.5990    	0.6660    	173.2670  
1765.0000 	205.8000  	206.8500  	-0.0990   	-0.0430   	0.2270    	0.1860    	1.0500    	0.3990    	0.3800    	35.1210   
1798.0000 	181.2000  	182.1000  	0.1470    	-0.1830   	-0.0060   	0.0590    	0.9000    	0.2860    	0.3180    	122.4230  
1906.0000 	296.2500  	297.0000  	-0.0940   	0.1720    	-0.1840   	0.1880    	0.7500    	0.0910    	0.1210    	169.8990  
1986.0000 	278.7000  	279.4500  	1.5380    	-0.0003   	0.6990    	0.0850    	0.7500    	0.8430    	1.1240    	174.2070  
