trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
172.0000  	112.5000  	113.4000  	-0.0140   	0.0060    	0.1310    	0.0040    	0.9000    	0.1460    	0.1620    	-0.4860   
284.0000  	137.5500  	138.4500  	0.1600    	0.0610    	0.4180    	0.0002    	0.9000    	0.2650    	0.2940    	-13.3660  
301.0000  	117.3000  	118.3500  	0.0060    	0.1400    	0.1300    	-0.0220   	1.0500    	0.2030    	0.1940    	-52.7260  
473.0000  	119.4000  	120.1500  	-0.0830   	0.1970    	0.1220    	0.0050    	0.7500    	0.2810    	0.3740    	-43.1820  
476.0000  	128.8500  	129.7500  	0.0480    	0.2450    	-0.1780   	-0.0290   	0.9000    	0.3550    	0.3950    	-129.3940 
495.0000  	151.0500  	151.8000  	-0.1060   	-0.0350   	0.1790    	0.1500    	0.7500    	0.3400    	0.4530    	32.9980   
569.0000  	115.3500  	116.1000  	-0.0530   	0.1100    	0.0990    	0.2380    	0.7500    	0.1990    	0.2650    	40.0340   
575.0000  	107.2500  	108.0000  	-0.0910   	0.0110    	0.0770    	0.1330    	0.7500    	0.2070    	0.2760    	35.8490   
621.0000  	114.4500  	115.3500  	0.0160    	0.1550    	-0.1840   	0.1530    	0.9000    	0.2000    	0.2220    	-179.4840 
625.0000  	95.1000   	95.8500   	0.0060    	0.1350    	-0.2000   	-0.1080   	0.7500    	0.3190    	0.4250    	-130.3840 
638.0000  	112.2000  	113.1000  	0.0690    	0.0010    	0.1790    	0.1170    	0.9000    	0.1600    	0.1770    	46.2350   
676.0000  	120.7500  	121.5000  	0.0300    	-0.0530   	-0.0820   	0.0550    	0.7500    	0.1560    	0.2070    	136.0400  
710.0000  	123.0000  	123.9000  	-0.1040   	0.0320    	0.0190    	-0.1830   	0.9000    	0.2480    	0.2750    	-60.1870  
777.0000  	126.9000  	127.9500  	0.0240    	0.0450    	-0.3490   	0.0980    	1.0500    	0.3770    	0.3590    	171.9560  
791.0000  	105.6000  	106.5000  	-0.0850   	-0.0350   	0.1650    	0.0200    	0.9000    	0.2560    	0.2840    	12.4830   
845.0000  	135.4500  	136.2000  	-0.0010   	0.1510    	0.1420    	0.0370    	0.7500    	0.1830    	0.2440    	-38.4220  
951.0000  	104.8500  	106.3500  	-0.1140   	0.0580    	0.0340    	0.2320    	1.5000    	0.2280    	0.1520    	49.7410   
971.0000  	106.0500  	107.1000  	0.0190    	0.0070    	0.1550    	0.0910    	1.0500    	0.1600    	0.1520    	31.7480   
1069.0000 	99.6000   	100.3500  	-0.1170   	0.1820    	0.1230    	0.1680    	0.7500    	0.2400    	0.3210    	-3.2330   
1114.0000 	115.9500  	116.8500  	-0.0930   	0.0230    	-0.0080   	0.0960    	0.9000    	0.1120    	0.1240    	40.5350   
1190.0000 	111.3000  	112.2000  	-0.2020   	0.1760    	-0.4880   	0.0500    	0.9000    	0.3130    	0.3470    	-156.3280 
1242.0000 	96.7500   	97.9500   	-0.1100   	0.1410    	0.0210    	0.1790    	1.2000    	0.1370    	0.1140    	16.1020   
1467.0000 	116.7000  	117.4500  	-0.0670   	-0.0740   	0.0190    	-0.0170   	0.7500    	0.1030    	0.1380    	33.3550   
1672.0000 	115.0500  	115.9500  	3.7060    	0.3330    	2.5890    	0.0120    	0.9000    	1.1620    	1.2910    	-163.9860 
1695.0000 	126.9000  	127.9500  	1.2500    	-0.1110   	1.0430    	-0.0390   	1.0500    	0.2190    	0.2080    	160.7760  
1695.0000 	157.5000  	158.4000  	-0.1760   	0.0030    	-0.4340   	-0.0630   	0.9000    	0.2660    	0.2950    	-165.7260 
1705.0000 	143.7000  	148.3500  	0.3300    	0.0480    	-0.1470   	-0.1040   	4.6500    	0.5000    	0.1080    	-162.4040 
