trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
608.0000  	82.2000   	83.5500   	-0.2570   	-0.1850   	-0.0140   	-0.2230   	1.3500    	0.2460    	0.1820    	-8.7630   
608.0000  	85.6500   	87.3000   	-0.3190   	-0.2310   	0.0450    	-0.1460   	1.6500    	0.3740    	0.2270    	13.2450   
608.0000  	90.1500   	92.2500   	-0.5740   	-0.3600   	0.1270    	-0.0040   	2.1000    	0.7860    	0.3740    	26.8820   
608.0000  	94.2000   	95.4000   	0.5670    	-0.1170   	1.1050    	-0.0130   	1.2000    	0.5480    	0.4570    	10.9180   
642.0000  	92.8500   	94.3500   	0.1180    	0.0330    	0.4890    	-0.4150   	1.5000    	0.5820    	0.3880    	-50.3890  
644.0000  	69.6000   	70.6500   	-0.0080   	0.0060    	0.2020    	-0.1470   	1.0500    	0.2600    	0.2470    	-36.0190  
724.0000  	64.0500   	64.8000   	0.0810    	-0.1310   	0.0780    	-0.1150   	0.7500    	0.0170    	0.0230    	100.1510  
725.0000  	123.1500  	125.1000  	0.4550    	-0.1490   	0.9560    	0.0210    	1.9500    	0.5290    	0.2710    	18.7840   
743.0000  	91.3500   	92.4000   	0.2150    	-0.1560   	-0.0390   	-0.0840   	1.0500    	0.2640    	0.2510    	164.2700  
820.0000  	71.2500   	72.1500   	0.1370    	-0.0390   	0.0003    	-0.1050   	0.9000    	0.1520    	0.1690    	-154.3280 
844.0000  	105.6000  	107.8500  	0.1690    	-0.0730   	0.6540    	-0.1180   	2.2500    	0.4870    	0.2170    	-5.3680   
968.0000  	121.8000  	124.0500  	-0.0120   	-0.1170   	-0.5840   	-0.4900   	2.2500    	0.6830    	0.3030    	-146.9230 
970.0000  	86.5500   	87.9000   	0.0130    	-0.0490   	-0.4090   	-0.1080   	1.3500    	0.4260    	0.3160    	-172.0820 
1016.0000 	66.1500   	67.5000   	0.1100    	-0.0970   	-0.1500   	-0.6190   	1.3500    	0.5830    	0.4320    	-116.4680 
1069.0000 	73.5000   	74.5500   	0.0690    	0.0020    	-0.2400   	-0.0270   	1.0500    	0.3100    	0.2960    	-174.5420 
1137.0000 	81.0000   	81.9000   	0.0620    	0.0660    	-0.3290   	-0.1130   	0.9000    	0.4300    	0.4780    	-155.3940 
1153.0000 	100.9500  	102.0000  	0.9740    	-0.2770   	0.6140    	-0.1010   	1.0500    	0.4010    	0.3820    	153.9580  
1153.0000 	106.0500  	107.4000  	-0.1000   	0.0260    	-0.4540   	0.1000    	1.3500    	0.3610    	0.2680    	168.3300  
1173.0000 	106.8000  	107.7000  	2.2740    	-0.6170   	0.6100    	-0.4460   	0.9000    	1.6730    	1.8590    	174.1450  
1173.0000 	144.4500  	145.3500  	-3.7100   	0.6440    	-4.7090   	1.0540    	0.9000    	1.0800    	1.2000    	157.6910  
1179.0000 	80.4000   	81.1500   	-0.1640   	0.0700    	-1.0390   	-0.1680   	0.7500    	0.9070    	1.2090    	-164.7780 
1220.0000 	100.2000  	101.2500  	-0.1200   	0.1490    	-0.5060   	0.2180    	1.0500    	0.3920    	0.3730    	169.8660  
1244.0000 	114.4500  	115.2000  	0.3300    	0.0210    	0.0890    	0.0290    	0.7500    	0.2410    	0.3210    	178.2610  
1262.0000 	127.2000  	129.1500  	0.1160    	0.1900    	-0.6530   	0.1720    	1.9500    	0.7690    	0.3940    	-178.6640 
1324.0000 	194.2500  	195.4500  	-0.0020   	-0.0070   	0.0890    	-0.0890   	1.2000    	0.1220    	0.1020    	-42.0110  
1327.0000 	195.0000  	198.3000  	1.5750    	-0.0230   	0.5670    	0.1630    	3.3000    	1.0250    	0.3110    	169.5370  
1327.0000 	205.9500  	207.0000  	-0.0530   	0.1160    	-0.2880   	0.1200    	1.0500    	0.2350    	0.2240    	178.9790  
1327.0000 	240.7500  	244.5000  	-0.6890   	-0.0290   	-1.2460   	0.0340    	3.7500    	0.5610    	0.1490    	173.5080  
