trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
1.0000    	180.0000  	180.9000  	-0.4850   	-0.1620   	-0.5860   	-0.2090   	0.9000    	0.1110    	0.1240    	-154.9890 
115.0000  	141.3000  	142.0500  	-0.0290   	-0.1490   	0.0670    	-0.2140   	0.7500    	0.1160    	0.1540    	-33.9400  
151.0000  	122.7000  	123.7500  	0.0510    	-0.3290   	-0.0660   	-0.2320   	1.0500    	0.1520    	0.1450    	140.1370  
176.0000  	120.3000  	121.0500  	-0.1300   	-0.4400   	-0.2900   	-0.4520   	0.7500    	0.1600    	0.2140    	-175.5430 
276.0000  	151.8000  	153.6000  	0.1360    	-0.2280   	0.4140    	-0.0740   	1.8000    	0.3180    	0.1770    	28.9240   
307.0000  	131.7000  	132.7500  	0.0820    	-0.0900   	0.4500    	-0.0550   	1.0500    	0.3700    	0.3520    	5.4890    
318.0000  	125.5500  	126.9000  	-0.2700   	-0.2460   	-0.4300   	-0.3530   	1.3500    	0.1930    	0.1430    	-146.1790 
379.0000  	124.6500  	125.5500  	-0.0880   	-0.0890   	0.0880    	-0.0370   	0.9000    	0.1830    	0.2040    	16.4210   
470.0000  	163.6500  	164.7000  	-0.0820   	-0.1490   	0.1550    	-0.0650   	1.0500    	0.2510    	0.2390    	19.4490   
523.0000  	151.5000  	152.7000  	1.7810    	-0.3130   	2.1120    	-0.2490   	1.2000    	0.3370    	0.2810    	10.8960   
523.0000  	156.7500  	158.1000  	2.6460    	-0.2900   	3.1920    	-0.1720   	1.3500    	0.5580    	0.4130    	12.2030   
533.0000  	112.5000  	113.2500  	0.0850    	-0.1350   	-0.2400   	-0.2680   	0.7500    	0.3510    	0.4680    	-157.7000 
589.0000  	162.1500  	165.7500  	0.0220    	-0.1230   	0.3060    	-0.0830   	3.6000    	0.2860    	0.0790    	8.0710    
608.0000  	151.0500  	153.1500  	-0.1250   	0.1010    	-0.1170   	0.1020    	2.1000    	0.0080    	0.0040    	6.5250    
657.0000  	135.6000  	136.5000  	-0.0210   	-0.1250   	0.1280    	-0.0580   	0.9000    	0.1630    	0.1810    	24.2720   
663.0000  	174.6000  	175.5000  	0.0320    	-0.1520   	-0.2100   	-0.2870   	0.9000    	0.2770    	0.3080    	-150.7450 
687.0000  	128.5500  	130.5000  	0.0400    	-0.1760   	-0.6430   	0.0820    	1.9500    	0.7300    	0.3740    	159.3620  
716.0000  	125.1000  	125.8500  	0.0910    	0.1700    	-0.1540   	0.0280    	0.7500    	0.2830    	0.3780    	-149.7600 
736.0000  	139.8000  	141.1500  	-0.0880   	-0.1320   	-0.4380   	-0.0060   	1.3500    	0.3720    	0.2760    	160.2950  
829.0000  	188.2500  	189.4500  	0.0370    	0.1350    	-0.3500   	0.1400    	1.2000    	0.3870    	0.3230    	179.3750  
964.0000  	141.0000  	143.4000  	0.3070    	-0.0900   	-1.1220   	-0.0120   	2.4000    	1.4310    	0.5960    	176.8460  
964.0000  	148.8000  	150.0000  	-1.2820   	-0.0600   	-2.1580   	0.0450    	1.2000    	0.8830    	0.7360    	173.2180  
964.0000  	150.4500  	151.2000  	-2.3810   	-0.0880   	-2.9010   	-0.0230   	0.7500    	0.5240    	0.6990    	172.8430  
1009.0000 	164.2500  	165.3000  	-0.0220   	-0.1560   	0.0960    	0.0780    	1.0500    	0.2620    	0.2500    	63.1750   
1532.0000 	133.2000  	134.4000  	-0.0620   	-0.0004   	0.1620    	-0.2100   	1.2000    	0.3070    	0.2560    	-43.1550  
1617.0000 	190.6500  	192.7500  	0.1170    	0.3410    	-2.2940   	0.2110    	2.1000    	2.4150    	1.1500    	-176.9020 
1621.0000 	210.6000  	212.5500  	-0.1140   	0.0090    	0.3470    	-0.1950   	1.9500    	0.5040    	0.2580    	-23.8890  
1664.0000 	258.1500  	258.9000  	1.1470    	0.2440    	0.6220    	0.0160    	0.7500    	0.5720    	0.7630    	-156.4980 
1678.0000 	169.3500  	170.1000  	-0.0320   	-0.4360   	-0.3280   	-0.0040   	0.7500    	0.5240    	0.6980    	124.4250  
1695.0000 	158.1000  	158.8500  	-0.0160   	0.0330    	0.1620    	-0.1150   	0.7500    	0.2310    	0.3080    	-39.7410  
1725.0000 	233.1000  	234.4500  	-0.7120   	0.1890    	-1.0900   	0.2270    	1.3500    	0.3790    	0.2810    	174.2740  
1744.0000 	181.5000  	182.5500  	-0.4500   	-0.1430   	-1.1630   	-0.0380   	1.0500    	0.7210    	0.6870    	171.5770  
1847.0000 	218.1000  	219.1500  	-0.2420   	0.1360    	-0.4000   	0.1300    	1.0500    	0.1590    	0.1510    	-177.8630 
