trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
9.0000    	123.9000  	125.4000  	-0.9410   	0.1660    	-1.6730   	0.1550    	1.5000    	0.7320    	0.4880    	-179.1530 
55.0000   	120.6000  	121.8000  	-0.9020   	-0.3300   	-1.3960   	-0.1050   	1.2000    	0.5430    	0.4520    	155.5200  
55.0000   	143.4000  	145.0500  	-2.2160   	-0.0610   	-3.1550   	0.0350    	1.6500    	0.9440    	0.5720    	174.1490  
55.0000   	147.3000  	148.6500  	-3.3020   	-0.0670   	-3.9690   	-0.0710   	1.3500    	0.6670    	0.4940    	-179.6440 
55.0000   	159.1500  	160.2000  	-3.1310   	-0.0470   	-3.9240   	0.0760    	1.0500    	0.8020    	0.7640    	171.2260  
75.0000   	171.0000  	172.5000  	-0.1820   	-0.0440   	-0.8780   	0.0380    	1.5000    	0.7010    	0.4670    	173.2980  
75.0000   	174.3000  	177.4500  	-0.8900   	0.0930    	-2.5470   	-0.0600   	3.1500    	1.6640    	0.5280    	-174.7480 
77.0000   	136.2000  	137.7000  	-0.5640   	-0.0130   	-1.3410   	0.2070    	1.5000    	0.8070    	0.5380    	164.2040  
77.0000   	138.0000  	138.9000  	-1.0370   	0.2300    	-2.1670   	0.1430    	0.9000    	1.1330    	1.2590    	-175.5740 
120.0000  	124.2000  	125.2500  	0.1920    	0.0860    	-0.4910   	0.0040    	1.0500    	0.6880    	0.6550    	-173.0840 
120.0000  	135.0000  	135.9000  	-2.0010   	-0.0990   	-3.0330   	-0.2020   	0.9000    	1.0370    	1.1520    	-174.3030 
135.0000  	173.7000  	175.2000  	-0.3190   	0.1790    	0.4280    	0.2960    	1.5000    	0.7560    	0.5040    	8.9180    
140.0000  	203.4000  	207.0000  	-0.0250   	0.0620    	1.5090    	-0.0370   	3.6000    	1.5370    	0.4270    	-3.7080   
230.0000  	228.4500  	229.8000  	10.8400   	-0.8690   	9.5020    	-0.4620   	1.3500    	1.3980    	1.0360    	163.0860  
230.0000  	232.8000  	234.3000  	9.3680    	-0.5460   	8.5180    	-0.3930   	1.5000    	0.8640    	0.5760    	169.7850  
230.0000  	236.5500  	238.3500  	8.1050    	-0.4960   	5.9560    	-0.3730   	1.8000    	2.1520    	1.1960    	176.7330  
230.0000  	239.5500  	246.7500  	5.8160    	-0.2830   	1.1500    	0.2270    	7.2000    	4.6940    	0.6520    	173.7730  
245.0000  	151.6500  	153.1500  	-0.9940   	0.3440    	-1.6720   	0.5270    	1.5000    	0.7020    	0.4680    	164.9100  
248.0000  	141.6000  	142.5000  	-0.1070   	0.0820    	0.1600    	0.1280    	0.9000    	0.2710    	0.3010    	9.8030    
296.0000  	124.8000  	126.1500  	-0.2430   	0.2500    	0.3280    	0.0360    	1.3500    	0.6100    	0.4520    	-20.5560  
339.0000  	120.4500  	121.2000  	-0.2720   	-0.0580   	-0.1610   	0.3300    	0.7500    	0.4030    	0.5370    	74.0170   
349.0000  	129.7500  	130.9500  	-2.6690   	0.1130    	-3.9650   	0.1660    	1.2000    	1.2970    	1.0810    	177.6650  
349.0000  	136.3500  	137.7000  	-4.1770   	0.1720    	-4.8090   	0.3370    	1.3500    	0.6530    	0.4840    	165.3690  
397.0000  	178.5000  	179.2500  	-0.2170   	0.2690    	0.1860    	0.2120    	0.7500    	0.4070    	0.5430    	-8.1110   
413.0000  	210.3000  	211.8000  	-0.7540   	0.1140    	-1.1900   	0.0870    	1.5000    	0.4370    	0.2910    	-176.5170 
443.0000  	140.2500  	150.0000  	-0.3050   	0.0030    	-0.8430   	0.0620    	9.7500    	0.5410    	0.0560    	173.7280  
488.0000  	146.4000  	147.4500  	-0.2560   	0.4540    	0.1660    	-0.1270   	1.0500    	0.7180    	0.6840    	-54.0220  
489.0000  	168.1500  	169.5000  	-1.1020   	0.1400    	-1.8470   	0.1980    	1.3500    	0.7470    	0.5530    	175.6060  
533.0000  	142.8000  	144.1500  	-0.3930   	0.1530    	-1.1770   	0.1170    	1.3500    	0.7850    	0.5810    	-177.3650 
533.0000  	148.0500  	149.5500  	-1.3550   	-0.1310   	-2.0330   	0.1560    	1.5000    	0.7360    	0.4910    	157.0750  
538.0000  	190.2000  	190.9500  	-0.2690   	0.3900    	0.1560    	0.0300    	0.7500    	0.5570    	0.7430    	-40.2680  
562.0000  	142.2000  	143.5500  	-1.0100   	-0.0280   	-0.1880   	0.1280    	1.3500    	0.8370    	0.6200    	10.7680   
562.0000  	148.0500  	149.2500  	0.6280    	0.1500    	1.2870    	0.0200    	1.2000    	0.6720    	0.5600    	-11.1750  
562.0000  	153.1500  	153.9000  	1.7540    	0.1690    	2.1400    	0.2160    	0.7500    	0.3890    	0.5180    	6.8340    
562.0000  	182.7000  	183.9000  	3.8990    	0.1790    	4.7020    	0.3510    	1.2000    	0.8210    	0.6840    	12.0600   
562.0000  	187.8000  	190.6500  	5.4890    	0.0770    	6.7500    	0.3050    	2.8500    	1.2810    	0.4500    	10.2450   
566.0000  	126.9000  	127.6500  	-1.2500   	-0.4040   	-1.8670   	-0.3150   	0.7500    	0.6230    	0.8310    	171.7340  
