trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
9.0000    	99.7500   	100.5000  	-0.1470   	0.0900    	-0.5360   	-0.2480   	0.7500    	0.5150    	0.6870    	-138.9750 
45.0000   	101.5500  	102.7500  	-0.0190   	0.2440    	0.1600    	0.1620    	1.2000    	0.1970    	0.1640    	-24.4620  
78.0000   	103.3500  	104.5500  	-0.1600   	0.1080    	0.1970    	0.0580    	1.2000    	0.3600    	0.3000    	-7.9920   
86.0000   	174.4500  	175.5000  	0.2240    	-0.0140   	-0.6210   	-0.1890   	1.0500    	0.8630    	0.8220    	-168.3150 
109.0000  	109.9500  	111.0000  	-0.0320   	0.0910    	0.1860    	0.1510    	1.0500    	0.2260    	0.2150    	15.3040   
159.0000  	103.6500  	105.0000  	6.3010    	-0.7230   	5.5440    	-0.1770   	1.3500    	0.9330    	0.6910    	144.1910  
281.0000  	103.9500  	104.8500  	-0.0004   	0.1920    	0.0860    	0.0800    	0.9000    	0.1420    	0.1570    	-52.2380  
361.0000  	106.9500  	108.4500  	-0.0690   	-0.0130   	0.1900    	0.0380    	1.5000    	0.2640    	0.1760    	11.0590   
366.0000  	113.5500  	114.6000  	0.0350    	0.1100    	0.1060    	0.1840    	1.0500    	0.1020    	0.0970    	46.4050   
393.0000  	136.0500  	136.9500  	0.0220    	-0.0400   	0.2820    	0.0930    	0.9000    	0.2910    	0.3240    	27.0970   
466.0000  	143.2500  	144.9000  	-0.0660   	0.1610    	0.2320    	0.0720    	1.6500    	0.3110    	0.1880    	-16.6780  
580.0000  	123.3000  	124.2000  	0.2400    	0.0470    	-0.4980   	-0.0080   	0.9000    	0.7400    	0.8220    	-175.7570 
627.0000  	97.8000   	98.5500   	-0.0880   	0.3110    	0.0930    	-0.1880   	0.7500    	0.5300    	0.7070    	-70.0620  
658.0000  	110.5500  	112.0500  	-0.0350   	-0.0880   	0.3860    	0.0690    	1.5000    	0.4490    	0.2990    	20.3820   
735.0000  	103.8000  	105.9000  	-0.0690   	-0.0270   	0.2260    	0.1030    	2.1000    	0.3220    	0.1530    	23.7850   
761.0000  	126.7500  	127.6500  	0.0020    	-0.1810   	0.1070    	-0.0680   	0.9000    	0.1540    	0.1710    	46.8110   
800.0000  	100.5000  	101.7000  	0.0190    	0.1320    	-0.3070   	-0.0190   	1.2000    	0.3600    	0.3000    	-155.1510 
805.0000  	98.1000   	99.0000   	-0.0210   	0.0380    	0.1420    	0.1370    	0.9000    	0.1910    	0.2120    	31.3680   
849.0000  	118.2000  	119.1000  	-0.0610   	0.0850    	0.0800    	0.0720    	0.9000    	0.1410    	0.1570    	-5.4480   
890.0000  	113.7000  	114.7500  	-0.0820   	0.0080    	0.0990    	0.0210    	1.0500    	0.1810    	0.1730    	4.1380    
897.0000  	115.6500  	116.5500  	0.0420    	-0.0290   	0.2720    	-0.1130   	0.9000    	0.2450    	0.2720    	-19.9980  
914.0000  	102.3000  	104.2500  	0.0180    	0.1730    	0.2080    	0.0990    	1.9500    	0.2040    	0.1050    	-21.3410  
985.0000  	101.8500  	103.8000  	-0.0610   	0.1950    	0.2000    	0.0010    	1.9500    	0.3250    	0.1670    	-36.5820  
1062.0000 	154.2000  	156.4500  	-0.0560   	0.0790    	2.0110    	-0.1650   	2.2500    	2.0820    	0.9250    	-6.7440   
1062.0000 	157.2000  	159.4500  	1.4510    	-0.0030   	2.5220    	-0.0700   	2.2500    	1.0730    	0.4770    	-3.5910   
1069.0000 	135.3000  	137.4000  	-0.2380   	0.4730    	-1.1260   	0.1740    	2.1000    	0.9370    	0.4460    	-161.4060 
1136.0000 	127.9500  	129.0000  	-0.0210   	0.0760    	-0.0350   	0.0400    	1.0500    	0.0400    	0.0380    	-111.3450 
1202.0000 	99.6000   	100.6500  	0.2860    	-0.2880   	-0.1040   	-0.2420   	1.0500    	0.3930    	0.3740    	173.2670  
1251.0000 	134.8500  	135.6000  	-0.0340   	0.1230    	0.1020    	-0.0270   	0.7500    	0.2030    	0.2710    	-47.9340  
1266.0000 	121.5000  	123.4500  	0.0640    	0.1770    	0.3010    	0.3290    	1.9500    	0.2810    	0.1440    	32.6660   
1385.0000 	114.9000  	115.8000  	-0.0020   	0.2600    	0.1520    	0.0650    	0.9000    	0.2480    	0.2760    	-51.7900  
1412.0000 	111.6000  	112.5000  	0.0300    	0.0770    	-0.5060   	0.1870    	0.9000    	0.5470    	0.6080    	168.3840  
1440.0000 	109.5000  	110.4000  	-0.2290   	0.3280    	0.2140    	0.2780    	0.9000    	0.4460    	0.4960    	-6.4790   
1506.0000 	130.8000  	131.7000  	0.0270    	-0.0990   	0.1540    	0.1800    	0.9000    	0.3060    	0.3400    	65.6290   
1656.0000 	101.8500  	102.9000  	0.2990    	0.0100    	-4.6240   	-0.0490   	1.0500    	4.9240    	4.6890    	-179.3160 
1696.0000 	113.8500  	114.6000  	-0.0350   	0.0560    	0.0460    	0.1340    	0.7500    	0.1130    	0.1510    	43.8500   
1743.0000 	121.0500  	121.8000  	0.0220    	0.2100    	0.1340    	0.2250    	0.7500    	0.1130    	0.1510    	7.4360    
1803.0000 	103.8000  	104.8500  	-0.0110   	-0.1020   	0.0750    	0.3230    	1.0500    	0.4340    	0.4130    	78.5040   
1805.0000 	113.2500  	114.4500  	-0.0510   	0.1880    	0.1070    	-0.0440   	1.2000    	0.2810    	0.2340    	-55.6960  
1810.0000 	106.5000  	107.2500  	0.0960    	0.0700    	-0.2640   	0.1470    	0.7500    	0.3680    	0.4910    	168.0310  
1899.0000 	109.0500  	109.8000  	0.0050    	-0.5950   	-0.3330   	-0.6040   	0.7500    	0.3380    	0.4500    	-178.4070 
1956.0000 	154.2000  	154.9500  	-0.0190   	-0.1150   	0.0900    	0.0270    	0.7500    	0.1790    	0.2380    	52.4660   
2083.0000 	127.0500  	127.9500  	-0.0640   	0.1510    	0.0530    	0.0960    	0.9000    	0.1290    	0.1430    	-25.1530  
2115.0000 	137.4000  	138.1500  	0.0180    	0.0310    	-0.1150   	0.1110    	0.7500    	0.1550    	0.2070    	148.9200  
2136.0000 	154.0500  	155.2500  	-0.0300   	-0.1030   	0.2240    	0.1470    	1.2000    	0.3560    	0.2970    	44.4490   
