trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
16.0000   	618.1500  	618.9000  	-0.3570   	-0.2660   	0.1680    	-0.2350   	0.7500    	0.5260    	0.7010    	3.3820    
16.0000   	622.3500  	623.4000  	1.1960    	-0.2060   	1.7780    	-0.3950   	1.0500    	0.6120    	0.5830    	-18.0390  
65.0000   	428.5500  	429.3000  	0.0850    	-0.1830   	-1.0340   	0.1790    	0.7500    	1.1760    	1.5680    	162.0650  
61.0000   	476.1000  	477.0000  	0.0430    	0.3730    	-0.6200   	0.0160    	0.9000    	0.7530    	0.8360    	-151.7230 
107.0000  	489.7500  	491.1000  	0.0600    	0.0990    	-0.5340   	-0.2620   	1.3500    	0.6950    	0.5150    	-148.7560 
99.0000   	558.0000  	558.7500  	-0.1230   	0.2430    	0.1140    	0.2850    	0.7500    	0.2410    	0.3210    	10.0780   
107.0000  	489.7500  	491.5500  	0.0600    	0.1580    	-0.4160   	-0.2760   	1.8000    	0.6450    	0.3580    	-137.6050 
173.0000  	431.1000  	432.0000  	-0.2720   	0.1180    	-0.7640   	-0.0070   	0.9000    	0.5080    	0.5640    	-165.7390 
290.0000  	538.2000  	539.1000  	0.1930    	-0.1320   	0.6490    	-0.6460   	0.9000    	0.6870    	0.7630    	-48.4190  
290.0000  	540.6000  	541.5000  	0.9200    	-0.3220   	1.0910    	-0.3960   	0.9000    	0.1860    	0.2070    	-23.3420  
317.0000  	430.9500  	431.7000  	-0.2950   	0.2630    	-0.5220   	-0.1590   	0.7500    	0.4780    	0.6380    	-118.3240 
379.0000  	612.0000  	614.5500  	-1.4670   	0.2560    	-3.2370   	0.1920    	2.5500    	1.7710    	0.6950    	-177.9400 
382.0000  	476.5500  	477.6000  	0.2960    	-0.0310   	-0.3100   	-0.4200   	1.0500    	0.7200    	0.6860    	-147.2900 
382.0000  	478.9500  	480.3000  	-0.4760   	-0.3380   	-1.1440   	-0.2950   	1.3500    	0.6690    	0.4960    	176.3090  
417.0000  	416.2500  	417.6000  	-0.1110   	-0.2900   	-0.4160   	-0.1510   	1.3500    	0.3350    	0.2480    	155.5130  
441.0000  	537.4500  	539.5500  	-0.9680   	-0.5470   	-0.3160   	-0.3030   	2.1000    	0.6960    	0.3320    	20.5540   
441.0000  	560.8500  	561.6000  	2.1730    	0.0120    	2.3520    	-0.0300   	0.7500    	0.1840    	0.2450    	-13.3360  
465.0000  	444.3000  	445.5000  	-0.8680   	0.2050    	-1.0590   	0.2510    	1.2000    	0.1960    	0.1640    	166.7040  
527.0000  	414.0000  	414.7500  	-0.3680   	-0.0280   	-0.8450   	0.1220    	0.7500    	0.5000    	0.6670    	162.5370  
626.0000  	434.1000  	435.0000  	0.2360    	0.0860    	-0.6220   	-0.0370   	0.9000    	0.8670    	0.9630    	-171.8110 
626.0000  	462.4500  	463.5000  	-0.2620   	-0.1640   	-0.7720   	-0.0990   	1.0500    	0.5140    	0.4900    	172.6740  
671.0000  	579.1500  	580.2000  	-1.7620   	0.1530    	-2.4380   	0.1160    	1.0500    	0.6770    	0.6450    	-176.8410 
671.0000  	588.1500  	589.5000  	-2.7050   	0.1460    	-4.4270   	0.1580    	1.3500    	1.7220    	1.2760    	179.5850  
674.0000  	513.9000  	515.1000  	0.0350    	-0.2640   	0.5080    	-0.0110   	1.2000    	0.5360    	0.4470    	28.1180   
674.0000  	519.0000  	519.7500  	0.6380    	-0.2520   	1.1200    	-0.2610   	0.7500    	0.4820    	0.6430    	-1.0280   
674.0000  	524.1000  	525.0000  	1.1090    	-0.0930   	1.5880    	-0.1910   	0.9000    	0.4890    	0.5430    	-11.5490  
674.0000  	525.7500  	526.9500  	1.4600    	-0.4420   	1.8140    	-0.0760   	1.2000    	0.5090    	0.4250    	45.9870   
674.0000  	527.5500  	529.8000  	0.9000    	0.1230    	2.1390    	0.0440    	2.2500    	1.2420    	0.5520    	-3.6650   
705.0000  	492.6000  	493.6500  	-0.5630   	0.4010    	0.0110    	0.2240    	1.0500    	0.6010    	0.5720    	-17.1280  
705.0000  	501.4500  	503.2500  	0.5830    	0.1370    	1.1090    	0.1710    	1.8000    	0.5270    	0.2930    	3.6670    
705.0000  	505.2000  	507.0000  	1.1650    	0.0760    	1.6700    	0.1780    	1.8000    	0.5150    	0.2860    	11.4050   
705.0000  	513.7500  	515.1000  	1.9710    	-0.0130   	2.5070    	0.1260    	1.3500    	0.5540    	0.4100    	14.4520   
