trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
2505.0000 	420.4500  	421.5000  	-0.3360   	0.1310    	-0.6420   	0.0580    	1.0500    	0.3140    	0.2990    	-166.6270 
2598.0000 	505.5000  	506.2500  	-0.0610   	0.0450    	0.4350    	-0.0160   	0.7500    	0.5000    	0.6660    	-7.0760   
2598.0000 	506.7000  	507.7500  	0.7680    	0.0360    	1.4430    	-0.0080   	1.0500    	0.6770    	0.6440    	-3.7850   
2621.0000 	373.3500  	374.1000  	-0.0940   	-0.1980   	0.2340    	-0.5680   	0.7500    	0.4940    	0.6590    	-48.4390  
2626.0000 	332.7000  	334.3500  	-0.2560   	0.0920    	-0.6180   	0.1320    	1.6500    	0.3640    	0.2200    	173.6850  
2791.0000 	490.5000  	492.9000  	-0.2720   	0.6120    	0.5760    	0.3540    	2.4000    	0.8860    	0.3690    	-16.9210  
2933.0000 	390.9000  	392.1000  	-0.1890   	-0.2520   	-0.8880   	0.1070    	1.2000    	0.7860    	0.6550    	152.8770  
2958.0000 	435.7500  	436.5000  	-0.7060   	-0.1210   	-1.3300   	0.2290    	0.7500    	0.7150    	0.9540    	150.7090  
3009.0000 	382.6500  	384.0000  	-2.0510   	-0.1170   	-3.0300   	-0.3350   	1.3500    	1.0030    	0.7430    	-167.4710 
3031.0000 	370.9500  	372.1500  	0.0220    	0.2900    	-0.3760   	-0.0210   	1.2000    	0.5050    	0.4210    	-142.0780 
3056.0000 	389.1000  	390.9000  	0.5040    	0.0140    	1.0860    	-0.7010   	1.8000    	0.9220    	0.5120    	-50.8340  
3056.0000 	397.6500  	399.9000  	0.4880    	-0.1520   	1.1360    	0.0780    	2.2500    	0.6880    	0.3060    	19.5680   
3074.0000 	329.8500  	331.0500  	0.1300    	0.2600    	-0.3900   	0.0760    	1.2000    	0.5520    	0.4600    	-160.5010 
3150.0000 	422.1000  	422.8500  	0.6210    	-0.2700   	1.1810    	0.3500    	0.7500    	0.8350    	1.1140    	47.9020   
3169.0000 	391.0500  	391.8000  	0.1840    	0.7610    	0.6720    	-0.0260   	0.7500    	0.9260    	1.2350    	-58.2070  
3172.0000 	373.5000  	374.5500  	0.4110    	0.4700    	-0.2350   	-0.0120   	1.0500    	0.8060    	0.7680    	-143.2840 
3187.0000 	350.7000  	351.6000  	-0.5100   	-0.0410   	-0.7010   	-0.2010   	0.9000    	0.2490    	0.2760    	-139.9960 
3221.0000 	421.3500  	422.5500  	-0.1580   	-0.1580   	0.3820    	0.0220    	1.2000    	0.5700    	0.4750    	18.3810   
3251.0000 	426.0000  	427.0500  	0.4180    	0.1720    	0.6980    	0.0900    	1.0500    	0.2910    	0.2780    	-16.1420  
3251.0000 	434.8500  	435.7500  	1.0530    	-0.2180   	1.7090    	0.2500    	0.9000    	0.8060    	0.8950    	35.5050   
3304.0000 	337.0500  	338.4000  	-0.1860   	0.0580    	-0.0300   	0.0560    	1.3500    	0.1550    	0.1150    	-0.7020   
3318.0000 	335.4000  	336.6000  	-0.0510   	0.0320    	-0.4290   	0.2470    	1.2000    	0.4340    	0.3620    	150.3640  
3319.0000 	360.9000  	362.1000  	-0.3100   	0.2920    	-0.6000   	0.3640    	1.2000    	0.2980    	0.2490    	166.0670  
3383.0000 	471.3000  	472.5000  	-0.1840   	0.3460    	0.3710    	-0.0980   	1.2000    	0.7110    	0.5930    	-38.6600  
3383.0000 	472.9500  	474.4500  	0.4020    	-0.0120   	1.2210    	0.0250    	1.5000    	0.8200    	0.5470    	2.6140    
3383.0000 	479.4000  	480.6000  	3.4750    	0.1820    	4.2060    	0.1150    	1.2000    	0.7340    	0.6120    	-5.2580   
3383.0000 	490.2000  	491.1000  	6.1730    	0.4170    	6.7780    	0.8110    	0.9000    	0.7220    	0.8020    	33.0880   
3535.0000 	416.8500  	417.9000  	-0.0380   	-0.0030   	-0.5260   	-0.0330   	1.0500    	0.4890    	0.4660    	-176.5110 
3614.0000 	437.4000  	439.3500  	-0.1280   	0.1060    	0.7230    	0.0240    	1.9500    	0.8550    	0.4390    	-5.4610   
3624.0000 	355.3500  	356.5500  	-0.1650   	0.1050    	-0.6370   	-0.4850   	1.2000    	0.7550    	0.6290    	-128.6840 
3663.0000 	333.4500  	334.2000  	0.0610    	0.3130    	-0.1680   	-0.2220   	0.7500    	0.5820    	0.7760    	-113.1640 
3702.0000 	368.4000  	369.3000  	0.0930    	-0.0590   	-0.7390   	0.1770    	0.9000    	0.8650    	0.9610    	164.1700  
3705.0000 	394.6500  	396.4500  	-0.1090   	0.1560    	-0.7140   	0.0080    	1.8000    	0.6230    	0.3460    	-166.2610 
3760.0000 	342.6000  	343.5000  	-0.0450   	-0.2490   	-0.1680   	-0.2080   	0.9000    	0.1300    	0.1440    	161.4560  
3770.0000 	437.8500  	438.9000  	0.0320    	0.0700    	-0.5600   	-0.2360   	1.0500    	0.6670    	0.6350    	-152.6250 
3941.0000 	317.4000  	318.1500  	0.2100    	0.0550    	-0.4460   	-0.2370   	0.7500    	0.7180    	0.9570    	-156.0610 
4265.0000 	325.8000  	326.8500  	0.0640    	0.1220    	-0.6290   	0.0230    	1.0500    	0.7000    	0.6670    	-171.8200 
4321.0000 	390.9000  	393.3000  	0.5410    	0.1020    	1.2110    	0.1110    	2.4000    	0.6700    	0.2790    	0.7720    
4411.0000 	390.4500  	394.0500  	-0.1010   	-0.0810   	-2.2900   	0.1290    	3.6000    	2.1990    	0.6110    	174.5230  
4411.0000 	395.1000  	397.0500  	-2.3090   	0.0880    	-1.6960   	-0.1410   	1.9500    	0.6540    	0.3350    	-20.4740  
4455.0000 	384.9000  	385.6500  	-0.0510   	-0.1800   	0.4350    	-0.3310   	0.7500    	0.5090    	0.6790    	-17.2600  
4565.0000 	377.5500  	379.0500  	-0.1550   	0.3320    	0.4900    	-0.3360   	1.5000    	0.9280    	0.6190    	-46.0120  
4617.0000 	348.3000  	349.0500  	-0.0690   	0.3860    	-0.5040   	0.4010    	0.7500    	0.4350    	0.5810    	178.0150  
4629.0000 	361.2000  	362.2500  	0.4850    	0.0440    	1.2050    	-0.2220   	1.0500    	0.7680    	0.7310    	-20.2670  
4654.0000 	386.2500  	388.5000  	0.0940    	0.1440    	-0.4290   	0.5930    	2.2500    	0.6890    	0.3060    	139.3920  
4659.0000 	361.3500  	362.5500  	0.4620    	-0.0520   	0.0510    	-0.2090   	1.2000    	0.4400    	0.3670    	-159.0710 
4913.0000 	436.9500  	437.7000  	-0.2700   	0.0240    	0.3550    	-0.2530   	0.7500    	0.6840    	0.9120    	-23.8760  
5134.0000 	346.5000  	347.2500  	0.4780    	-0.1810   	0.0990    	-0.0600   	0.7500    	0.3980    	0.5310    	162.3270  
5332.0000 	338.8500  	339.6000  	0.1570    	NaN       	0.1570    	NaN       	0.7500    	NaN       	NaN       	NaN       
5969.0000 	384.9000  	386.2500  	0.3780    	-0.0880   	-0.0700   	0.0500    	1.3500    	0.4690    	0.3470    	162.8200  
5969.0000 	392.5500  	393.3000  	-0.2100   	-0.1640   	-0.5490   	0.1100    	0.7500    	0.4360    	0.5810    	141.1050  
6143.0000 	372.4500  	373.6500  	0.1740    	0.0960    	0.0290    	0.2230    	1.2000    	0.1930    	0.1610    	139.0020  
6171.0000 	463.0500  	464.1000  	-0.3600   	-0.1050   	0.4450    	-0.1050   	1.0500    	0.8050    	0.7660    	0.0020    
6315.0000 	374.8500  	377.1000  	-0.3540   	0.0760    	-1.1620   	-0.2040   	2.2500    	0.8550    	0.3800    	-160.8830 
6315.0000 	379.6500  	380.4000  	-1.3380   	-0.0340   	-1.6960   	0.0850    	0.7500    	0.3780    	0.5030    	161.6820  
7123.0000 	353.2500  	357.1500  	-0.1230   	-0.0450   	-1.3150   	0.1400    	3.9000    	1.2060    	0.3090    	171.1950  
7123.0000 	370.6500  	371.4000  	-2.4880   	-0.3840   	-3.1440   	-0.4920   	0.7500    	0.6650    	0.8860    	-170.6910 
7214.0000 	355.3500  	356.2500  	0.0100    	-0.1520   	-0.4450   	-0.0670   	0.9000    	0.4620    	0.5140    	169.3520  
7340.0000 	378.3000  	379.0500  	0.2750    	-0.0670   	-0.0820   	-0.2050   	0.7500    	0.3820    	0.5100    	-158.9040 
7570.0000 	452.5500  	453.9000  	1.7660    	0.4460    	2.3330    	0.4150    	1.3500    	0.5670    	0.4200    	-3.1310   
7570.0000 	456.7500  	458.5500  	3.1890    	0.6520    	3.5810    	0.4740    	1.8000    	0.4300    	0.2390    	-24.3970  
7688.0000 	488.7000  	489.7500  	0.1730    	0.6010    	-0.2720   	-0.4220   	1.0500    	1.1160    	1.0620    	-113.4980 
7702.0000 	380.5500  	381.4500  	-0.3980   	-0.0470   	-0.7660   	0.0890    	0.9000    	0.3920    	0.4360    	159.6940  
7810.0000 	465.6000  	466.9500  	-0.1710   	-0.1540   	-1.4100   	-0.0800   	1.3500    	1.2410    	0.9190    	176.5890  
7810.0000 	471.7500  	473.8500  	-2.6260   	-0.0460   	-4.0670   	0.5720    	2.1000    	1.5680    	0.7470    	156.7980  
8235.0000 	484.9500  	488.2500  	-0.4180   	0.2300    	0.2060    	-0.0450   	3.3000    	0.6820    	0.2070    	-23.8130  
8235.0000 	498.3000  	499.8000  	1.4210    	-0.2390   	1.9310    	-0.3570   	1.5000    	0.5240    	0.3490    	-13.1180  
8621.0000 	422.7000  	424.0500  	-0.0220   	-0.2580   	0.2020    	-0.0430   	1.3500    	0.3100    	0.2300    	43.7600   
8915.0000 	448.3500  	449.5500  	-0.1150   	0.0870    	0.8640    	-0.2540   	1.2000    	1.0370    	0.8640    	-19.2050  
9079.0000 	463.6500  	465.3000  	-0.6180   	-0.1000   	-1.5700   	0.1060    	1.6500    	0.9740    	0.5900    	167.7590  
9314.0000 	464.7000  	465.6000  	0.3230    	0.0170    	-0.6690   	0.0260    	0.9000    	0.9920    	1.1020    	179.5040  
9316.0000 	484.0500  	485.4000  	0.8460    	-0.1690   	1.7200    	0.1060    	1.3500    	0.9160    	0.6780    	17.4810   
9388.0000 	461.5500  	462.4500  	-0.1040   	-0.1070   	0.1620    	-0.0610   	0.9000    	0.2700    	0.2990    	9.8070    
9410.0000 	481.0500  	482.4000  	-0.0180   	0.0260    	0.3220    	-0.0080   	1.3500    	0.3410    	0.2530    	-5.6840   
9593.0000 	523.0500  	524.5500  	-0.0450   	0.2780    	0.2480    	0.0290    	1.5000    	0.3840    	0.2560    	-40.3740  
10083.0000	520.2000  	521.2500  	6.1250    	4.4440    	6.8030    	4.3710    	1.0500    	0.6820    	0.6500    	-6.1090   
