trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
6703.0000 	379.0500  	380.8500  	0.0690    	-1.9470   	0.8100    	0.7080    	1.8000    	2.7570    	1.5320    	74.4120   
6823.0000 	347.4000  	348.3000  	-0.0960   	0.2990    	-0.4190   	-0.0700   	0.9000    	0.4910    	0.5450    	-131.2100 
6880.0000 	347.5500  	348.4500  	0.8000    	0.1600    	-0.3500   	0.0350    	0.9000    	1.1570    	1.2860    	-173.7680 
6946.0000 	366.4500  	367.6500  	-0.8780   	0.2320    	-1.2530   	0.7400    	1.2000    	0.6300    	0.5250    	126.4330  
7002.0000 	320.8500  	321.7500  	-0.0008   	-0.1580   	-0.5680   	0.8990    	0.9000    	1.2000    	1.3330    	118.2090  
7020.0000 	465.9000  	468.0000  	0.4620    	0.0510    	1.0260    	-0.0100   	2.1000    	0.5670    	0.2700    	-6.2210   
7087.0000 	355.9500  	356.7000  	-0.4350   	0.0300    	-2.1940   	-0.2100   	0.7500    	1.7750    	2.3660    	-172.2290 
7100.0000 	363.4500  	370.5000  	0.2020    	-0.2400   	-2.7980   	0.1790    	7.0500    	3.0290    	0.4300    	172.0440  
7314.0000 	338.4000  	339.1500  	0.1340    	-0.1930   	-0.3950   	0.2600    	0.7500    	0.6960    	0.9290    	139.5070  
7506.0000 	380.8500  	381.9000  	-0.0850   	0.0640    	0.3580    	-0.1820   	1.0500    	0.5070    	0.4830    	-29.0280  
7706.0000 	346.9500  	347.8500  	0.0900    	0.1680    	-1.1420   	0.9470    	0.9000    	1.4580    	1.6200    	147.6960  
7764.0000 	338.1000  	339.3000  	0.3790    	0.3690    	-0.3220   	-0.0870   	1.2000    	0.8370    	0.6970    	-146.9020 
7896.0000 	333.0000  	333.7500  	0.2720    	0.0590    	-0.4000   	-0.0470   	0.7500    	0.6800    	0.9070    	-170.9600 
7921.0000 	378.0000  	379.3500  	0.4620    	0.0620    	1.0510    	0.1740    	1.3500    	0.5990    	0.4440    	10.7640   
7951.0000 	326.8500  	328.2000  	2.7630    	0.9480    	1.4320    	0.1400    	1.3500    	1.5570    	1.1540    	-148.7400 
7986.0000 	430.2000  	430.9500  	-5.4400   	0.6440    	-6.3740   	0.6690    	0.7500    	0.9350    	1.2460    	178.4720  
7986.0000 	432.6000  	434.2500  	-6.9600   	0.6170    	-9.8050   	0.6720    	1.6500    	2.8450    	1.7240    	178.8970  
8012.0000 	337.9500  	338.8500  	-0.3950   	0.7710    	-0.6320   	3.6940    	0.9000    	2.9330    	3.2590    	94.6310   
8283.0000 	394.5000  	395.8500  	0.0420    	-0.2390   	0.5730    	-0.0940   	1.3500    	0.5500    	0.4080    	15.2070   
8332.0000 	384.0000  	385.0500  	-0.1740   	0.1140    	0.0780    	0.1910    	1.0500    	0.2640    	0.2520    	16.9970   
8340.0000 	350.7000  	351.7500  	0.0990    	0.5790    	-0.4690   	-0.9600   	1.0500    	1.6400    	1.5620    	-110.2570 
8563.0000 	398.7000  	399.6000  	-0.3660   	-0.1580   	-1.3420   	-0.3530   	0.9000    	0.9950    	1.1060    	-168.6810 
8590.0000 	345.3000  	346.2000  	0.3920    	-0.3870   	-0.0620   	-0.0800   	0.9000    	0.5480    	0.6090    	145.9990  
8646.0000 	343.5000  	345.0000  	0.6500    	0.1300    	-0.1920   	0.0860    	1.5000    	0.8430    	0.5620    	-177.0100 
8671.0000 	435.0000  	438.4500  	-0.4740   	-0.0620   	0.6450    	0.0350    	3.4500    	1.1230    	0.3250    	4.9610    
8671.0000 	438.9000  	444.7500  	0.6430    	-0.1240   	3.1660    	-0.0180   	5.8500    	2.5250    	0.4320    	2.4170    
8746.0000 	357.6000  	359.2500  	0.1580    	0.0860    	-0.3580   	0.0190    	1.6500    	0.5210    	0.3160    	-172.5810 
8755.0000 	385.6500  	386.5500  	-0.0610   	-1.4740   	0.1060    	-1.1060   	0.9000    	0.4040    	0.4490    	65.6880   
8763.0000 	384.0000  	384.9000  	-0.1540   	0.1640    	-1.6320   	0.0700    	0.9000    	1.4810    	1.6460    	-176.3540 
8863.0000 	415.8000  	418.0500  	-0.7280   	0.0460    	0.3010    	-0.0650   	2.2500    	1.0350    	0.4600    	-6.1380   
8871.0000 	431.2500  	432.9000  	-0.0940   	-0.0230   	0.2750    	0.0970    	1.6500    	0.3890    	0.2360    	18.0920   
8890.0000 	503.2500  	505.0500  	-0.4850   	0.3440    	-1.4930   	0.4940    	1.8000    	1.0190    	0.5660    	171.4830  
8901.0000 	346.0500  	348.4500  	0.5180    	-0.0290   	0.0690    	-0.0580   	2.4000    	0.4510    	0.1880    	-176.3110 
9043.0000 	387.0000  	387.7500  	-0.1090   	-3.3180   	0.2060    	0.4880    	0.7500    	3.8190    	5.0920    	85.2660   
9061.0000 	365.7000  	366.7500  	0.2270    	-0.1910   	-0.7460   	-0.2410   	1.0500    	0.9740    	0.9280    	-177.0410 
9154.0000 	364.5000  	365.4000  	0.2060    	0.0640    	-0.1730   	-0.0970   	0.9000    	0.4120    	0.4580    	-157.0480 
9181.0000 	401.8500  	403.0500  	0.5790    	-0.1200   	0.9220    	0.0440    	1.2000    	0.3800    	0.3160    	25.5790   
9185.0000 	365.1000  	366.0000  	0.2060    	-0.2540   	-0.1970   	-0.1640   	0.9000    	0.4130    	0.4590    	167.4260  
9370.0000 	368.8500  	369.6000  	0.4180    	0.4570    	-0.1150   	-0.1150   	0.7500    	0.7820    	1.0430    	-132.9530 
9430.0000 	390.9000  	392.1000  	0.0450    	0.3280    	0.0820    	0.2810    	1.2000    	0.0600    	0.0500    	-52.2970  
9454.0000 	402.6000  	403.5000  	0.2720    	-0.1920   	-0.5540   	-0.0800   	0.9000    	0.8330    	0.9260    	172.2660  
9509.0000 	428.8500  	430.0500  	-0.1730   	0.1060    	0.3660    	0.1830    	1.2000    	0.5450    	0.4540    	8.1350    
9520.0000 	486.3000  	488.1000  	-0.1340   	-0.4160   	0.8060    	-0.0920   	1.8000    	0.9950    	0.5530    	18.9790   
9588.0000 	423.3000  	426.3000  	0.4210    	-0.2920   	1.9950    	-0.2420   	3.0000    	1.5750    	0.5250    	1.8370    
9588.0000 	434.5500  	439.9500  	-0.5730   	-0.4980   	1.7420    	-0.1250   	5.4000    	2.3450    	0.4340    	9.1520    
9588.0000 	441.4500  	443.5500  	2.2800    	0.0080    	3.3940    	0.1230    	2.1000    	1.1190    	0.5330    	5.8670    
9588.0000 	460.5000  	462.3000  	1.8450    	-0.2790   	2.9040    	-0.3570   	1.8000    	1.0620    	0.5900    	-4.2390   
9617.0000 	378.3000  	379.3500  	0.0580    	0.1350    	-0.2160   	0.0840    	1.0500    	0.2780    	0.2650    	-169.3350 
9709.0000 	394.8000  	395.8500  	0.1390    	-0.2950   	-0.8110   	0.0020    	1.0500    	0.9960    	0.9480    	162.6370  
9915.0000 	390.7500  	391.8000  	0.0770    	-0.1330   	-0.4180   	0.0190    	1.0500    	0.5170    	0.4930    	162.8920  
9943.0000 	419.7000  	420.4500  	0.1230    	-0.3920   	-0.6590   	0.3240    	0.7500    	1.0610    	1.4140    	137.5280  
9982.0000 	415.3500  	416.1000  	-0.0480   	-0.1470   	0.1700    	0.5680    	0.7500    	0.7480    	0.9970    	73.0780   
10045.0000	393.0000  	394.2000  	0.8420    	-0.2800   	1.3870    	0.0790    	1.2000    	0.6530    	0.5440    	33.3090   
10045.0000	424.3500  	425.2500  	0.2690    	-0.3960   	0.7330    	0.1240    	0.9000    	0.6970    	0.7740    	48.2510   
10045.0000	428.7000  	430.0500  	2.0100    	-0.0250   	2.8770    	-0.2130   	1.3500    	0.8870    	0.6570    	-12.2030  
10259.0000	387.3000  	388.6500  	0.6940    	0.0760    	-0.0340   	0.0700    	1.3500    	0.7280    	0.5390    	-179.5060 
10288.0000	413.5500  	415.0500  	0.1710    	0.0710    	-0.7780   	0.0310    	1.5000    	0.9500    	0.6330    	-177.5700 
10304.0000	403.8000  	404.5500  	0.0620    	0.3720    	-0.5330   	0.4080    	0.7500    	0.5960    	0.7950    	176.5650  
10478.0000	420.4500  	421.2000  	-0.7060   	0.7080    	-1.4910   	0.6450    	0.7500    	0.7880    	1.0510    	-175.4690 
10478.0000	426.4500  	427.6500  	-1.8340   	0.5880    	-2.6210   	-0.1040   	1.2000    	1.0490    	0.8740    	-138.6550 
10533.0000	425.7000  	427.8000  	-1.7760   	0.3280    	-2.7780   	-0.0070   	2.1000    	1.0560    	0.5030    	-161.4790 
10611.0000	491.7000  	494.1000  	-4.5360   	0.2830    	-3.2720   	1.1290    	2.4000    	1.5210    	0.6340    	33.7890   
10614.0000	496.2000  	497.2500  	-0.1340   	0.0580    	0.4030    	0.3250    	1.0500    	0.6000    	0.5720    	26.4050   
10670.0000	495.3000  	496.0500  	-0.1870   	-0.1120   	0.2880    	0.0700    	0.7500    	0.5090    	0.6780    	20.9580   
10670.0000	496.3500  	497.5500  	0.3180    	-0.0140   	1.1020    	0.2190    	1.2000    	0.8180    	0.6820    	16.5470   
10756.0000	398.2500  	399.3000  	3.7180    	-0.6060   	3.0560    	-0.5910   	1.0500    	0.6630    	0.6310    	178.6710  
10835.0000	401.2500  	402.9000  	0.5420    	-0.8810   	0.0770    	-0.1720   	1.6500    	0.8480    	0.5140    	123.3080  
10906.0000	438.4500  	439.5000  	0.0940    	0.3910    	-0.2370   	-0.6950   	1.0500    	1.1350    	1.0810    	-106.9660 
10938.0000	405.0000  	405.7500  	0.3040    	0.2240    	0.1420    	-0.5200   	0.7500    	0.7610    	1.0150    	-102.2620 
10939.0000	484.5000  	485.7000  	-0.0400   	0.0940    	-0.2060   	-0.0290   	1.2000    	0.2070    	0.1720    	-143.6430 
10994.0000	461.1000  	462.3000  	-0.2900   	0.2060    	0.4500    	0.0740    	1.2000    	0.7510    	0.6260    	-10.1190  
11017.0000	499.8000  	501.0000  	-0.3040   	0.3730    	0.5460    	0.2670    	1.2000    	0.8560    	0.7140    	-7.1330   
11017.0000	505.2000  	506.2500  	0.7100    	0.2350    	1.1870    	0.4220    	1.0500    	0.5120    	0.4880    	21.4240   
11068.0000	454.5000  	458.2500  	-1.7940   	-0.4090   	-0.4610   	0.1660    	3.7500    	1.4520    	0.3870    	23.3510   
11068.0000	459.9000  	462.0000  	-0.3100   	0.1770    	0.4340    	0.1030    	2.1000    	0.7480    	0.3560    	-5.6920   
11068.0000	464.5500  	465.9000  	0.3360    	0.2460    	0.7900    	0.1490    	1.3500    	0.4650    	0.3440    	-12.0690  
11068.0000	467.4000  	470.2500  	0.5090    	0.0420    	1.3820    	0.1310    	2.8500    	0.8780    	0.3080    	5.8020    
11068.0000	471.6000  	473.2500  	1.4880    	-0.0050   	2.0850    	0.1200    	1.6500    	0.6100    	0.3700    	11.8490   
11068.0000	474.3000  	476.1000  	2.2270    	0.1310    	2.8660    	0.0790    	1.8000    	0.6410    	0.3560    	-4.6510   
11163.0000	467.5500  	468.7500  	-0.1980   	-0.0340   	-2.4190   	-0.2120   	1.2000    	2.2280    	1.8570    	-175.4300 
11284.0000	445.9500  	446.8500  	-0.5220   	0.0250    	-0.0270   	0.4250    	0.9000    	0.6360    	0.7070    	38.9680   
11284.0000	447.0000  	447.7500  	-0.1730   	0.2560    	0.3020    	0.1650    	0.7500    	0.4840    	0.6450    	-10.8410  
11411.0000	442.3500  	443.2500  	0.1900    	-3.3630   	1.1580    	-1.6070   	0.9000    	2.0050    	2.2280    	61.1310   
11419.0000	426.4500  	427.3500  	4.3580    	2.5240    	1.9550    	0.3190    	0.9000    	3.2610    	3.6240    	-137.4650 
11435.0000	462.7500  	471.4500  	-0.3790   	-0.1580   	2.8960    	0.2370    	8.7000    	3.2990    	0.3790    	6.8790    
11513.0000	433.0500  	433.8000  	0.9650    	0.5110    	0.1170    	0.2240    	0.7500    	0.8950    	1.1940    	-161.2770 
11568.0000	445.6500  	446.4000  	0.2880    	-0.3480   	-0.5820   	-0.0590   	0.7500    	0.9170    	1.2230    	161.6540  
11620.0000	466.5000  	467.5500  	-0.1870   	0.0760    	0.2100    	0.4060    	1.0500    	0.5160    	0.4910    	39.7250   
11620.0000	468.3000  	469.2000  	0.4960    	-0.1010   	0.9490    	0.1710    	0.9000    	0.5280    	0.5860    	30.9140   
11649.0000	449.8500  	450.7500  	0.2080    	0.0490    	-0.1310   	0.2930    	0.9000    	0.4180    	0.4640    	144.2940  
11760.0000	488.7000  	490.0500  	0.1410    	0.0080    	-0.4030   	0.2410    	1.3500    	0.5920    	0.4380    	156.7800  
11799.0000	520.5000  	521.5500  	0.2320    	-0.0230   	-0.5140   	-0.0820   	1.0500    	0.7480    	0.7120    	-175.5190 
11839.0000	505.9500  	506.8500  	-0.2130   	0.1200    	0.1410    	0.0220    	0.9000    	0.3670    	0.4080    	-15.5260  
11843.0000	459.3000  	460.8000  	0.1070    	0.2340    	-0.5900   	0.0530    	1.5000    	0.7210    	0.4800    	-165.5060 
12072.0000	505.0500  	507.0000  	-0.6980   	-0.0490   	0.8700    	-0.0550   	1.9500    	1.5680    	0.8040    	-0.1830   
12072.0000	517.2000  	518.4000  	0.5570    	0.0280    	-0.5760   	-0.0480   	1.2000    	1.1350    	0.9460    	-176.1730 
12172.0000	498.3000  	499.2000  	-0.2590   	-0.3690   	0.0690    	-1.2080   	0.9000    	0.9010    	1.0010    	-68.6450  
12212.0000	471.4500  	478.2000  	-0.3540   	0.0140    	1.8240    	-0.0640   	6.7500    	2.1790    	0.3230    	-2.0590   
12259.0000	479.5500  	480.6000  	0.4830    	-0.0830   	-0.3150   	0.6170    	1.0500    	1.0620    	1.0120    	138.7250  
12322.0000	507.3000  	509.1000  	-0.1950   	-1.1730   	0.4050    	0.4450    	1.8000    	1.7250    	0.9590    	69.6500   
12322.0000	510.3000  	511.3500  	0.2500    	-0.2990   	0.8480    	0.2390    	1.0500    	0.8050    	0.7660    	41.9470   
12552.0000	482.5500  	487.3500  	-1.2430   	0.1430    	0.4560    	-0.1290   	4.8000    	1.7210    	0.3580    	-9.0860   
12556.0000	490.9500  	492.0000  	-0.1460   	0.0660    	0.2620    	-0.4700   	1.0500    	0.6740    	0.6420    	-52.7260  
12635.0000	493.5000  	494.7000  	0.3840    	0.1730    	-0.0980   	0.1250    	1.2000    	0.4840    	0.4030    	-174.4060 
12909.0000	504.6000  	509.4000  	-2.6420   	-0.4350   	-0.1020   	0.6850    	4.8000    	2.7750    	0.5780    	23.7990   
12909.0000	511.5000  	515.1000  	0.2420    	0.4620    	1.9500    	0.0900    	3.6000    	1.7490    	0.4860    	-12.2970  
