trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)
2.0000    	222.4500  	223.5000  	-0.1360   	0.0030    	0.3580    	-0.1040   	1.0500    	0.5060    	0.4820    	-12.2400  
84.0000   	133.3500  	134.2500  	0.1070    	-0.0900   	-0.2880   	-0.3070   	0.9000    	0.4510    	0.5010    	-151.2070 
120.0000  	126.1500  	126.9000  	-0.2450   	-0.0210   	0.0820    	0.0410    	0.7500    	0.3320    	0.4430    	10.7510   
325.0000  	117.9000  	119.1000  	0.0880    	-0.3710   	-0.2860   	-0.2560   	1.2000    	0.3920    	0.3270    	162.7960  
349.0000  	130.6500  	131.8500  	0.0180    	0.1770    	-0.8050   	-0.0740   	1.2000    	0.8600    	0.7170    	-163.0130 
461.0000  	197.2500  	198.1500  	0.0940    	0.2390    	0.4000    	0.3550    	0.9000    	0.3270    	0.3630    	20.8060   
482.0000  	135.6000  	136.6500  	-0.0700   	0.0290    	0.1340    	0.1900    	1.0500    	0.2610    	0.2480    	38.2140   
488.0000  	125.7000  	126.9000  	0.1140    	-0.2410   	-0.4400   	0.1600    	1.2000    	0.6830    	0.5700    	144.0950  
654.0000  	120.0000  	120.9000  	0.1520    	-0.0890   	-0.1490   	-0.0820   	0.9000    	0.3010    	0.3340    	178.7660  
670.0000  	133.6500  	134.8500  	0.1280    	0.0140    	-0.1300   	-0.1230   	1.2000    	0.2920    	0.2430    	-151.9750 
793.0000  	134.5500  	135.4500  	-0.9460   	0.2580    	-1.4900   	0.0610    	0.9000    	0.5790    	0.6430    	-160.0860 
889.0000  	121.0500  	121.9500  	-0.0370   	0.1260    	0.0370    	0.1470    	0.9000    	0.0760    	0.0850    	15.4550   
920.0000  	240.3000  	242.4000  	0.1310    	-0.1030   	0.6130    	-0.0940   	2.1000    	0.4820    	0.2290    	0.9840    
949.0000  	131.1000  	132.3000  	-0.0190   	-0.0180   	-0.8140   	-0.0180   	1.2000    	0.7950    	0.6630    	-179.9710 
1081.0000 	117.1500  	118.3500  	0.0460    	-0.1380   	-0.4980   	0.0310    	1.2000    	0.5700    	0.4750    	162.7290  
1102.0000 	157.3500  	158.5500  	-0.1980   	-0.0120   	-0.6510   	-0.2970   	1.2000    	0.5350    	0.4460    	-147.7890 
1136.0000 	118.2000  	119.2500  	0.0460    	-0.0680   	-0.2900   	-0.1030   	1.0500    	0.3380    	0.3220    	-174.0420 
1160.0000 	127.8000  	128.8500  	0.1260    	-0.1290   	-0.1120   	0.0170    	1.0500    	0.2800    	0.2660    	148.4540  
1208.0000 	146.5500  	147.6000  	0.0100    	0.1430    	-0.2480   	-0.1000   	1.0500    	0.3540    	0.3370    	-136.6510 
1219.0000 	132.6000  	133.5000  	0.0300    	-0.1070   	0.3040    	-0.1280   	0.9000    	0.2740    	0.3050    	-4.4410   
1234.0000 	123.0000  	123.9000  	0.1630    	-0.2040   	-0.1940   	-0.1120   	0.9000    	0.3680    	0.4090    	165.5260  
1290.0000 	126.7500  	127.5000  	1.1860    	-0.1200   	0.3420    	-0.4190   	0.7500    	0.8950    	1.1930    	-160.4700 
1309.0000 	167.5500  	168.6000  	0.1580    	-0.0360   	-0.6270   	0.0330    	1.0500    	0.7890    	0.7510    	175.0160  
1445.0000 	132.7500  	134.2500  	-0.2660   	0.0420    	-1.2900   	0.0310    	1.5000    	1.0240    	0.6830    	-179.3550 
1445.0000 	138.1500  	140.1000  	-1.6900   	-0.1450   	-2.8980   	0.0540    	1.9500    	1.2240    	0.6280    	170.6110  
1521.0000 	175.6500  	176.8500  	0.4770    	-0.3990   	0.9380    	-0.2910   	1.2000    	0.4730    	0.3940    	13.1120   
1636.0000 	158.8500  	159.7500  	0.0880    	-0.1750   	-0.5870   	0.1930    	0.9000    	0.7690    	0.8540    	151.4250  
1762.0000 	171.4500  	172.5000  	0.0320    	-0.1470   	0.2380    	-0.0260   	1.0500    	0.2400    	0.2280    	30.5080   
2134.0000 	130.5000  	131.2500  	-0.0160   	-0.0800   	0.1810    	-0.0650   	0.7500    	0.1970    	0.2630    	4.3460    
2306.0000 	127.2000  	128.1000  	0.0620    	-0.0160   	-0.2050   	-0.0210   	0.9000    	0.2670    	0.2970    	-178.7360 
2453.0000 	140.1000  	141.1500  	-0.3140   	-0.4990   	-0.9890   	-0.2000   	1.0500    	0.7390    	0.7040    	156.0580  
2535.0000 	115.8000  	116.8500  	-0.1570   	-0.1350   	0.1890    	0.0660    	1.0500    	0.4000    	0.3810    	30.1850   
2542.0000 	165.6000  	166.9500  	0.0210    	-0.0900   	-0.1680   	-0.3050   	1.3500    	0.2860    	0.2120    	-131.2370 
2586.0000 	118.5000  	119.5500  	-0.0110   	-0.2640   	-0.6240   	0.6070    	1.0500    	1.0650    	1.0140    	125.1320  
2665.0000 	165.3000  	171.7500  	-2.1170   	0.1520    	-6.1760   	-0.2170   	6.4500    	4.0760    	0.6320    	-174.7980 
2800.0000 	141.4500  	142.6500  	0.1090    	-0.1130   	-0.5010   	0.3220    	1.2000    	0.7490    	0.6240    	144.4700  
2840.0000 	166.3500  	167.2500  	0.0460    	-0.2400   	-0.3250   	-0.0550   	0.9000    	0.4150    	0.4610    	153.5230  
2908.0000 	186.6000  	187.5000  	0.2240    	-0.0590   	0.6110    	0.1070    	0.9000    	0.4210    	0.4680    	23.2680   
2908.0000 	189.0000  	189.7500  	0.6700    	-0.0600   	1.0240    	0.2360    	0.7500    	0.4610    	0.6140    	39.8510   
3011.0000 	173.4000  	175.0500  	-1.3230   	-0.3380   	-5.3090   	-0.1060   	1.6500    	3.9920    	2.4200    	176.6590  
3069.0000 	127.8000  	129.0000  	0.2210    	0.2030    	0.0380    	0.3070    	1.2000    	0.2100    	0.1750    	150.1950  
3092.0000 	173.1000  	173.8500  	-0.0720   	-0.1640   	0.1620    	0.2540    	0.7500    	0.4790    	0.6380    	60.7940   
3150.0000 	128.5500  	129.6000  	-0.4380   	-0.2300   	-0.7540   	-0.2480   	1.0500    	0.3160    	0.3010    	-176.6330 
3150.0000 	129.9000  	131.1000  	-0.7460   	-0.3440   	-1.3440   	-0.3180   	1.2000    	0.5990    	0.4990    	177.5890  
3153.0000 	160.9500  	161.8500  	-0.0450   	0.0730    	0.2080    	-0.0570   	0.9000    	0.2840    	0.3160    	-27.1300  
3229.0000 	123.1500  	124.0500  	-0.0050   	-0.0060   	0.3420    	-0.1980   	0.9000    	0.3970    	0.4410    	-28.9830  
3298.0000 	117.7500  	119.5500  	-0.1950   	-0.2710   	-0.8370   	-0.1780   	1.8000    	0.6480    	0.3600    	171.8040  
3339.0000 	116.2500  	117.6000  	0.0830    	-0.1230   	0.2960    	-0.0230   	1.3500    	0.2350    	0.1740    	25.2820   
3425.0000 	116.7000  	118.3500  	0.2820    	0.1190    	-0.3340   	-0.3250   	1.6500    	0.7590    	0.4600    	-144.2560 
3429.0000 	141.7500  	143.1000  	-0.4820   	-0.3570   	-0.2780   	-0.4120   	1.3500    	0.2110    	0.1560    	-15.1580  
3429.0000 	144.0000  	144.9000  	-0.2660   	-0.2000   	-0.1440   	-0.2920   	0.9000    	0.1530    	0.1700    	-37.1940  
3473.0000 	127.3500  	128.1000  	-0.2420   	-0.1940   	-0.4260   	-0.2180   	0.7500    	0.1860    	0.2470    	-172.6360 
3477.0000 	115.0500  	115.9500  	0.0160    	-0.1670   	-0.5070   	-0.2930   	0.9000    	0.5380    	0.5980    	-166.4500 
3500.0000 	138.7500  	140.1000  	-0.2560   	-0.0110   	-1.3460   	0.0600    	1.3500    	1.0920    	0.8090    	176.2830  
3551.0000 	138.1500  	138.9000  	-0.2300   	-0.1670   	-0.0580   	-0.1790   	0.7500    	0.1730    	0.2310    	-3.9320   
3577.0000 	142.0500  	143.1000  	-0.3650   	-0.1180   	-0.8980   	-0.0650   	1.0500    	0.5350    	0.5100    	174.3240  
3578.0000 	163.8000  	165.0000  	-0.0160   	0.0120    	-0.5780   	-0.1180   	1.2000    	0.5760    	0.4800    	-166.9590 
3685.0000 	166.6500  	170.4000  	0.0260    	-0.2180   	0.7360    	-0.0880   	3.7500    	0.7220    	0.1930    	10.3580   
3763.0000 	143.8500  	144.7500  	0.0460    	-0.2610   	0.2430    	0.1620    	0.9000    	0.4670    	0.5190    	65.0620   
3871.0000 	134.2500  	135.4500  	0.0290    	-0.0940   	-0.6900   	-0.0510   	1.2000    	0.7200    	0.6000    	176.6360  
4010.0000 	127.2000  	128.5500  	-0.1230   	-0.1930   	0.5040    	0.0950    	1.3500    	0.6900    	0.5110    	24.6490   
4040.0000 	154.5000  	155.5500  	-0.1230   	-0.0490   	-0.4930   	-0.2980   	1.0500    	0.4460    	0.4240    	-146.0370 
4293.0000 	174.4500  	175.2000  	-0.1090   	0.0700    	0.1200    	0.0340    	0.7500    	0.2320    	0.3090    	-9.1070   
4732.0000 	135.1500  	136.2000  	0.0990    	-0.3630   	-0.1870   	-0.2500   	1.0500    	0.3080    	0.2930    	158.5430  
4762.0000 	112.6500  	113.5500  	0.0350    	-0.0380   	-0.2750   	0.0730    	0.9000    	0.3300    	0.3660    	160.3880  
5017.0000 	114.7500  	115.5000  	-0.0560   	-0.0830   	-0.3950   	0.3480    	0.7500    	0.5490    	0.7320    	128.1830  
5199.0000 	137.1000  	138.3000  	-0.0720   	0.0290    	-0.4500   	-0.0090   	1.2000    	0.3800    	0.3160    	-174.2420 
5232.0000 	132.7500  	133.6500  	0.1790    	0.0650    	-0.3620   	-0.9740   	0.9000    	1.1710    	1.3010    	-117.4990 
5234.0000 	141.9000  	142.6500  	-0.0160   	-0.1230   	0.1840    	0.1300    	0.7500    	0.3220    	0.4290    	51.6060   
5293.0000 	138.9000  	140.2500  	0.0900    	-0.3160   	0.3940    	-0.1800   	1.3500    	0.3330    	0.2470    	24.1830   
5434.0000 	201.3000  	203.4000  	-0.2960   	0.0240    	-1.1790   	0.4050    	2.1000    	0.9620    	0.4580    	156.6970  
5636.0000 	153.7500  	154.5000  	0.0530    	0.0130    	-0.0100   	-0.1780   	0.7500    	0.2000    	0.2670    	-108.1490 
5679.0000 	148.8000  	150.3000  	0.0100    	-0.3500   	-1.2560   	-0.2740   	1.5000    	1.2680    	0.8450    	176.5830  
5742.0000 	142.5000  	144.0000  	0.1760    	-0.0430   	0.2270    	-0.0170   	1.5000    	0.0570    	0.0380    	26.5030   
5816.0000 	206.8500  	207.9000  	2.1460    	0.0890    	1.2620    	0.1760    	1.0500    	0.8870    	0.8450    	174.4140  
5900.0000 	133.8000  	134.8500  	0.0100    	0.0820    	0.3380    	0.6920    	1.0500    	0.6920    	0.6600    	61.7290   
6029.0000 	155.1000  	156.0000  	0.2940    	-0.2370   	-0.3580   	-0.2700   	0.9000    	0.6540    	0.7260    	-177.1110 
6053.0000 	128.4000  	129.1500  	0.1980    	0.0600    	0.4860    	0.0680    	0.7500    	0.2880    	0.3840    	1.6890    
6058.0000 	158.7000  	160.0500  	0.1820    	-0.1390   	-0.4670   	0.3920    	1.3500    	0.8400    	0.6220    	140.6950  
6348.0000 	163.8000  	164.7000  	-0.0190   	0.0430    	0.3470    	-0.1010   	0.9000    	0.3940    	0.4370    	-21.4660  
6348.0000 	165.3000  	167.8500  	0.6380    	-0.1360   	1.8060    	-0.3120   	2.5500    	1.1810    	0.4630    	-8.5750   
6348.0000 	169.9500  	170.8500  	2.0800    	-0.1280   	2.6750    	-0.1440   	0.9000    	0.5950    	0.6620    	-1.5690   
7129.0000 	144.1500  	145.9500  	-1.9090   	-0.1540   	-1.1220   	-0.0030   	1.8000    	0.8020    	0.4450    	10.8540   
7132.0000 	165.0000  	166.8000  	0.8130    	0.0770    	1.8080    	-0.0770   	1.8000    	1.0070    	0.5590    	-8.7620   
7132.0000 	172.6500  	173.7000  	2.3440    	-0.0590   	3.1060    	0.5480    	1.0500    	0.9740    	0.9270    	38.5390   
7170.0000 	175.3500  	176.8500  	-0.1460   	0.2720    	0.5250    	0.3530    	1.5000    	0.6750    	0.4500    	6.8420    
7251.0000 	187.5000  	189.1500  	-0.1310   	0.1520    	0.6740    	0.1360    	1.6500    	0.8050    	0.4880    	-1.1210   
7445.0000 	171.1500  	172.3500  	1.4450    	-0.3030   	1.0220    	-0.3130   	1.2000    	0.4230    	0.3520    	-178.6400 
7445.0000 	173.2500  	174.0000  	0.8160    	-0.3660   	0.3330    	-0.1360   	0.7500    	0.5350    	0.7140    	154.4670  
7491.0000 	224.1000  	227.2500  	-0.0820   	-0.1280   	1.4780    	-0.0540   	3.1500    	1.5620    	0.4960    	2.7040    
