trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y
912	252	252.9	-2.578	-0.263	-3.248	-0.242	0.9	0.67	0.745	178.131	4.039591193368712e-14
916	240.3	241.2	-0.291	0.018	0.34	-0.2	0.9	0.668	0.742	-19.097	1.953093753545163e-14
926	250.95	251.7	-0.895	-0.124	-1.372	-0.18	0.75	0.48	0.64	-173.371	3.3527556083313e-14
926	258.75	260.25	-2.978	-0.212	-3.89	-0.038	1.5	0.928	0.619	169.219	3.3527556083313e-14
938	222.9	226.2	-0.294	-0.12	-0.878	-0.07000000000000001	3.3	0.586	0.178	175.102	1.98052692615056e-14
946	234.15	234.9	-0.435	-1.398	0.12	-0.405	0.75	1.138	1.517	60.81	4.359080997309629e-14
953	322.8	323.85	-2.218	-0.024	-2.583	-0.018	1.05	0.365	0.348	179.009	2.650689179203252e-14
953	328.35	329.55	-3.436	-0.041	-4.03	-0.333	1.2	0.662	0.552	-153.801	2.650689179203252e-14
956	259.2	261.15	-0.765	-0.028	-0.162	0.003	1.95	0.604	0.31	2.871	1.703332802115257e-14
956	266.55	269.55	0.252	-0.08500000000000001	1.232	0.056	3	0.99	0.33	8.178000000000001	1.703332802115257e-14
956	279.3	284.85	2.097	-0.092	4.168	0.11	5.55	2.081	0.375	5.556	1.703332802115257e-14
956	286.2	289.35	4.404	0.1	5.22	-0.06900000000000001	3.15	0.833	0.265	-11.714	1.703332802115257e-14
956	315.45	319.05	4.99	-0.114	6.332	-0.096	3.6	1.342	0.373	0.763	1.703332802115257e-14
979	288.45	289.8	-0.1	-0.012	-0.609	0.185	1.35	0.546	0.404	158.886	1.862143666574764e-14
980	207.3	208.8	-0.266	-0.246	-0.5	-0.252	1.5	0.234	0.156	-178.475	7.510772533973962e-15
1014	277.8	283.05	-0.254	-0.076	-0.8149999999999999	-0.039	5.25	0.5620000000000001	0.107	176.237	2.606490660413985e-14
1024	239.55	240.9	-0.177	-0.08699999999999999	0.103	0.001	1.35	0.294	0.218	17.571	1.63969113156125e-14
1027	314.1	321.75	-1.404	0.109	0.9370000000000001	-0.08699999999999999	7.65	2.349	0.307	-4.796	1.222533757477907e-14
1027	324.9	334.5	0.897	-0.06900000000000001	3.908	-0.404	9.6	3.03	0.316	-6.344	1.222533757477907e-14
1027	335.7	338.4	3.961	-0.429	4.736	-0.519	2.7	0.78	0.289	-6.662	1.222533757477907e-14
1027	341.25	343.05	4.888	-0.276	5.491	-0.452	1.8	0.628	0.349	-16.246	1.222533757477907e-14
1029	238.95	239.85	-0.406	-0.361	-0.8179999999999999	0.113	0.9	0.628	0.698	130.976	5.960094093606833e-14
1036	242.25	246	-0.474	-0.21	-2.423	0.176	3.75	1.987	0.53	168.797	2.067413291441843e-14
1036	267.9	269.1	-4.858	0.279	-5.423	0.315	1.2	0.5659999999999999	0.472	176.319	2.067413291441843e-14
1036	274.8	276	-6.427	0.433	-6.96	0.372	1.2	0.536	0.447	-173.513	2.067413291441843e-14
1036	279.75	281.55	-7.227	0.654	-8.472	0.461	1.8	1.26	0.7	-171.193	2.067413291441843e-14
1036	282.6	285	-8.723000000000001	0.722	-10.258	0.551	2.4	1.545	0.644	-173.637	2.067413291441843e-14
1045	242.85	243.9	0.277	-0.08799999999999999	-0.043	-0.005	1.05	0.331	0.315	165.473	2.29505155964643e-14
1045	270.75	271.65	-0.382	-0.227	-0.654	0.08799999999999999	0.9	0.416	0.462	130.838	2.29505155964643e-14
1045	273	273.75	-0.923	-0.188	-1.315	0.335	0.75	0.654	0.872	126.805	2.29505155964643e-14
1045	312.3	313.65	-3.052	0.018	-3.718	0.106	1.35	0.672	0.498	172.52	2.29505155964643e-14
1046	280.35	281.85	-0.569	-0.43	-2.027	0.209	1.5	1.592	1.061	156.333	3.706805054287327e-14
1053	232.05	238.35	-0.024	-0.109	-0.848	-0.224	6.3	0.832	0.132	-172.037	3.461035649735586e-14
1053	256.8	258.6	-1.219	-0.047	-2.132	-0.613	1.8	1.074	0.597	-148.187	3.461035649735586e-14
1053	259.35	260.55	-2.236	-0.497	-3.027	-0.169	1.2	0.856	0.714	157.452	3.461035649735586e-14
1056	243.15	249	-0.145	-0.171	2.279	-0.249	5.85	2.425	0.415	-1.857	2.37780964542542e-14
1058	392.4	399.9	-0.247	-0.229	3.5	-0.134	7.5	3.748	0.5	1.454	2.108722548340272e-14
1066	310.05	312.6	-0.123	-0.031	0.658	0.055	2.55	0.786	0.308	6.315	2.545462201595895e-14
1071	249.45	250.5	-0.785	0.154	-1.185	-0.294	1.05	0.601	0.572	-131.765	1.877950092206814e-14
1071	258.75	259.8	-1.377	-0.063	-1.87	0.127	1.05	0.528	0.503	158.913	1.877950092206814e-14
1071	273.9	275.25	-2.002	-0.083	-2.665	-0.058	1.35	0.663	0.491	177.82	1.877950092206814e-14
1076	283.35	285.6	0.014	-0.169	-0.511	-0.077	2.25	0.533	0.237	170.015	3.058853030885557e-14
1076	307.8	309.6	-0.773	-0.105	-1.063	-0.171	1.8	0.297	0.165	-167.194	3.058853030885557e-14
1077	312.6	313.95	-0.255	0.137	-1.814	-0.236	1.35	1.603	1.187	-166.531	3.278985438386894e-14
1096	316.5	319.5	-0.639	-0.128	0.88	-0.0009	3	1.524	0.508	4.774	1.925616021651162e-14
1096	320.4	323.4	0.881	-0.214	2.185	-0.169	3	1.305	0.435	1.985	1.925616021651162e-14
1138	302.85	303.6	-0.225	0.046	-0.515	0.121	0.75	0.3	0.399	165.53	2.465780883687127e-14
1147	300.6	304.65	-2.245	-0.541	-0.763	-0.9340000000000001	4.05	1.533	0.379	-14.835	1.28109026989265e-14
1147	308.85	310.65	-0.163	-1.078	0.648	-0.996	1.8	0.8149999999999999	0.453	5.775	1.28109026989265e-14
1159	217.5	218.7	-0.218	0.193	0.136	-0.127	1.2	0.477	0.398	-42.132	3.373577782763241e-14
1165	283.5	286.05	-0.5600000000000001	0.037	-2.28	0.098	2.55	1.721	0.675	177.994	1.528902701226592e-14
1165	286.5	287.7	-2.291	0.066	-2.8	-0.205	1.2	0.576	0.48	-152.008	1.528902701226592e-14
1165	301.8	303.6	-3.859	-0.033	-5.052	-0.076	1.8	1.194	0.663	-177.907	1.528902701226592e-14
1170	273	275.85	-0.233	-0.053	-1.795	-0.209	2.85	1.57	0.551	-174.323	2.275794911140862e-14
1170	286.05	289.8	-1.965	0.021	-4.181	-0.089	3.75	2.219	0.592	-177.154	2.275794911140862e-14
1182	287.25	288	-0.114	0.003	0.067	-0.113	0.75	0.215	0.286	-32.504	1.76838417881195e-14
1185	260.85	262.2	-0.092	-0.023	0.384	-0.216	1.35	0.514	0.38	-22.055	2.526129089798754e-14
1187	271.95	272.85	0.007	-0.093	-1.014	-0.045	0.9	1.022	1.136	177.291	2.346272979529405e-14
1190	209.7	210.75	0.768	0.307	0.171	-0.336	1.05	0.877	0.835	-132.884	4.867370771105804e-14
1190	212.85	214.05	-0.286	0.002	-0.894	-0.416	1.2	0.738	0.615	-145.451	4.867370771105804e-14
1190	327	328.35	-4.161	0.013	-5.142	0.095	1.35	0.984	0.729	175.218	4.867370771105804e-14
1192	245.25	247.2	-0.707	-0.222	0.168	-0.017	1.95	0.899	0.461	13.173	4.042490526891757e-14
1192	273	280.05	1.683	-0.053	4.539	0.058	7.05	2.858	0.405	2.225	4.042490526891757e-14
1201	280.5	281.85	-0.242	-0.261	0.638	-0.151	1.35	0.887	0.657	7.162	2.331939522578318e-14
1201	285.6	286.65	0.9419999999999999	0.183	1.439	0.198	1.05	0.497	0.474	1.687	2.331939522578318e-14
1226	224.1	224.85	-0.163	-0.183	-0.395	-0.457	0.75	0.359	0.479	-130.213	2.506530259587183e-14
1228	241.8	246	-1.152	-0.033	-3.132	0.195	4.2	1.993	0.475	173.434	5.074464862381e-14
1228	247.5	249.45	-3.305	0.198	-4.252	0.319	1.95	0.955	0.49	172.709	5.074464862381e-14
