trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y
296	124.8	126.15	-0.243	0.25	0.328	0.036	1.35	0.61	0.452	-20.556	2.086197670132323e-14
339	120.45	121.2	-0.272	-0.058	-0.161	0.33	0.75	0.403	0.537	74.017	5.485201842918987e-15
397	178.5	179.25	-0.217	0.269	0.186	0.212	0.75	0.407	0.543	-8.111000000000001	5.265040209432672e-14
413	210.3	211.8	-0.754	0.114	-1.19	0.08699999999999999	1.5	0.437	0.291	-176.517	3.607587672659669e-14
443	140.25	150	-0.305	0.003	-0.843	0.062	9.75	0.541	0.056	173.728	4.000474077159756e-14
488	146.4	147.45	-0.256	0.454	0.166	-0.127	1.05	0.718	0.6840000000000001	-54.022	3.306767687294464e-14
533	142.8	144.15	-0.393	0.153	-1.177	0.117	1.35	0.785	0.581	-177.365	3.211947180303341e-14
533	148.05	149.55	-1.355	-0.131	-2.033	0.156	1.5	0.736	0.491	157.075	3.211947180303341e-14
538	190.2	190.95	-0.269	0.39	0.156	0.03	0.75	0.5570000000000001	0.743	-40.268	5.145630647351741e-14
562	142.2	143.55	-1.01	-0.028	-0.188	0.128	1.35	0.837	0.62	10.768	2.342024538127554e-14
562	148.05	149.25	0.628	0.15	1.287	0.02	1.2	0.672	0.5600000000000001	-11.175	2.342024538127554e-14
562	153.15	153.9	1.754	0.169	2.14	0.216	0.75	0.389	0.518	6.834	2.342024538127554e-14
562	182.7	183.9	3.899	0.179	4.702	0.351	1.2	0.821	0.6840000000000001	12.06	2.342024538127554e-14
562	187.8	190.65	5.489	0.077	6.75	0.305	2.85	1.281	0.45	10.245	2.342024538127554e-14
566	126.9	127.65	-1.25	-0.404	-1.867	-0.315	0.75	0.623	0.831	171.734	3.447312564613743e-14
572	126.3	127.35	-2.491	0.052	-3.027	0.047	1.05	0.536	0.511	-179.37	1.0996541797366e-14
581	136.8	137.85	-0.274	0.032	0.089	-0.011	1.05	0.366	0.348	-6.818	1.887610972119856e-14
618	132.15	133.95	-0.774	0.277	-2.175	0.199	1.8	1.403	0.78	-176.789	8.486408619208189e-15
636	136.2	137.4	-0.113	-0.022	0.034	0.281	1.2	0.337	0.281	64.10899999999999	4.554777883034025e-14
730	126.15	127.5	-0.345	0.261	0.427	-0.271	1.35	0.9379999999999999	0.695	-34.577	3.524903716811458e-14
798	145.2	148.2	-0.154	0.118	1.29	0.028	3	1.447	0.482	-3.543	1.676227631257951e-14
816	137.7	138.75	-0.268	0.058	-0.638	-0.139	1.05	0.419	0.399	-151.906	3.033409046265432e-14
819	163.05	163.95	-0.202	0.192	0.026	-0.463	0.9	0.6929999999999999	0.77	-70.798	2.276722436486071e-14
839	130.35	131.55	-0.673	-0.152	-1.483	-0.147	1.2	0.8100000000000001	0.675	179.683	1.9036853531e-14
842	186	187.35	-0.232	0.341	0.631	-0.209	1.35	1.023	0.758	-32.474	4.47559925649503e-14
899	166.95	168.9	-0.253	0.091	0.854	0.127	1.95	1.108	0.5679999999999999	1.855	4.903918496522569e-14
914	150	150.75	-0.08699999999999999	0.096	-0.44	0.06900000000000001	0.75	0.354	0.472	-175.514	1.833392286304663e-14
916	132.9	136.2	-0.019	0.135	0.789	0.213	3.3	0.8120000000000001	0.246	5.486	2.239186710084905e-14
936	225.6	234.3	-0.124	0.063	4.298	-0.133	8.699999999999999	4.426	0.509	-2.537	2.960649417916437e-14
1043	214.8	216.3	-0.283	-0.44	0.188	-0.435	1.5	0.471	0.314	0.552	3.805665449702569e-14
1048	203.55	206.1	-0.782	-0.024	-1.854	0.201	2.55	1.095	0.43	168.169	2.744785872736809e-14
1048	207.3	208.35	-1.912	0.08	-2.711	0.032	1.05	0.8	0.762	-176.562	2.744785872736809e-14
1065	202.65	204	-0.296	-0.213	-0.09	-0.216	1.35	0.206	0.153	-0.84	1.393875594535014e-14
1073	123.75	124.5	-0.795	0.008	-0.421	0.318	0.75	0.486	0.648	39.678	3.727814454918032e-14
1073	142.65	146.55	-0.04	0.116	1.33	-0.048	3.9	1.38	0.354	-6.845	3.727814454918032e-14
1073	150.6	152.85	2.311	0.095	3.534	0.151	2.25	1.224	0.544	2.62	3.727814454918032e-14
1073	160.5	161.25	4.41	0.186	4.912	0.225	0.75	0.503	0.671	4.423	3.727814454918032e-14
1073	162.45	166.8	5.458	0.112	7.474	0.445	4.35	2.043	0.47	9.381	3.727814454918032e-14
1120	206.1	206.85	-0.075	-0.08	0.385	0.028	0.75	0.473	0.63	13.209	3.391939396123952e-14
1139	195.75	199.2	-0.333	-0.097	-2.682	0.153	3.45	2.362	0.6850000000000001	173.933	9.059487914098455e-15
1155	132.15	138.45	-0.915	0.163	-2.921	-0.326	6.3	2.065	0.328	-166.309	4.273787446747295e-14
1282	237	238.2	-0	0.127	-0.626	-0.09	1.2	0.663	0.552	-160.838	3.761969744842924e-14
1282	239.1	244.35	-0.364	0.165	-3.503	-0.404	5.25	3.19	0.608	-169.725	3.761969744842924e-14
1282	245.7	246.6	-3.81	0.048	-4.405	-0.483	0.9	0.797	0.886	-138.257	3.761969744842924e-14
1282	248.25	249.75	-4.058	-0.434	-3.118	-0.432	1.5	0.9399999999999999	0.627	0.122	3.761969744842924e-14
1282	250.35	251.7	-3.109	-0.127	-2.299	-0.375	1.35	0.847	0.627	-16.989	3.761969744842924e-14
1282	253.65	254.85	-1.809	-0.236	-1.148	-0.345	1.2	0.67	0.5580000000000001	-9.404	3.761969744842924e-14
1458	138.15	139.2	-0.707	-0.223	-0.486	-0.019	1.05	0.301	0.287	42.794	1.015467521587822e-14
1460	228	231.3	-0.133	0.125	1.157	0.479	3.3	1.338	0.405	15.357	3.845890475701924e-14
1574	152.1	153.3	-0.148	0.154	0.255	0.054	1.2	0.415	0.346	-13.882	1.109728029280464e-14
1761	179.4	181.05	0.714	0.035	0.112	0.054	1.65	0.602	0.365	178.178	2.281603601856218e-14
1829	155.85	161.4	-0.008999999999999999	-0.121	1.249	-0.081	5.55	1.259	0.227	1.81	1.746520258844353e-14
1829	165.9	170.4	1.959	-0.024	3.177	-0.004	4.5	1.218	0.271	0.927	1.746520258844353e-14
1950	122.55	123.3	0.228	0.322	-0.15	-0.141	0.75	0.597	0.796	-129.285	3.506492868903526e-14
1950	147.15	148.2	-0.362	-0.152	-0.8120000000000001	0.145	1.05	0.539	0.513	146.608	3.506492868903526e-14
2004	142.35	151.8	2.119	0.32	-0.457	0.191	9.449999999999999	2.579	0.273	-177.143	3.32683485534659e-14
2082	166.65	169.65	-2.458	0.491	-1.3	0.5679999999999999	3	1.161	0.387	3.828	8.276066254287055e-14
2082	170.55	174.75	-1.283	-0.078	-0.01	0.043	4.2	1.279	0.304	5.423	8.276066254287055e-14
2108	239.25	240.6	-0.53	0.146	0.204	0.026	1.35	0.744	0.551	-9.323	1.530284045205401e-14
2116	197.85	200.1	0.277	0.05	-0.95	0.159	2.25	1.232	0.547	174.913	2.445920559546313e-14
2116	201	204	-0.981	-0.066	-3.024	-0.293	3	2.056	0.6850000000000001	-173.662	2.445920559546313e-14
2116	204	207	-3.269	-0.226	-1.873	0.08	3	1.429	0.476	12.394	2.445920559546313e-14
2183	217.8	222.6	-2.304	-0.143	0.305	-0.014	4.8	2.612	0.544	2.831	2.94355790495562e-14
2183	229.2	230.7	0.8159999999999999	-0.079	1.723	0.032	1.5	0.914	0.609	6.934	2.94355790495562e-14
2199	230.25	231	0.475	0.037	-0.137	-0.175	0.75	0.648	0.863	-160.93	1.577736231404958e-14
2231	260.55	267.9	-2.74	-0.381	0.6909999999999999	0.135	7.35	3.47	0.472	8.565	5.667589720199166e-14
98	145.35	146.55	-0.547	-0.038	-1.494	0.26	1.2	0.993	0.827	162.545	1.912461323717228e-14
125	137.55	139.05	-0.316	-0.079	-0.034	0.124	1.5	0.348	0.232	35.772	1.740858517460318e-14
163	195.9	198.3	-0.207	0.021	0.126	0.5570000000000001	2.4	0.631	0.263	58.16	5.184500279983063e-14
226	161.4	162.15	-0.142	0.264	0.271	0.115	0.75	0.439	0.586	-19.885	2.936785696686532e-14
251	120.9	121.65	-0.189	-0.102	-0.466	0.43	0.75	0.6	0.8	117.512	1.496483473713695e-14
252	125.7	126.75	-0.269	0.427	-0.039	0.015	1.05	0.472	0.449	-60.822	1.100291364171674e-14
285	214.2	216	-0.14	0.042	0.525	0.029	1.8	0.665	0.37	-1.074	6.98678726950087e-15
285	216.9	219.15	0.628	-0.051	1.311	-0.134	2.25	0.6879999999999999	0.306	-6.871	6.98678726950087e-15
285	219.6	220.5	1.379	-0.166	1.666	-0.216	0.9	0.291	0.324	-9.823	6.98678726950087e-15
306	185.4	187.65	-0.954	0.502	-1.766	0.023	2.25	0.9429999999999999	0.419	-149.447	5.372414087625399e-14
310	186.9	187.65	-0.059	0.364	-1.127	-0.336	0.75	1.277	1.703	-146.75	6.116934632803937e-14
320	163.2	166.35	-0.766	0.018	0.416	-0.008999999999999999	3.15	1.182	0.375	-1.29	9.661898544373616e-15
320	169.05	171.75	-0.384	0.01	0.918	0.052	2.7	1.303	0.482	1.815	9.661898544373616e-15
370	127.95	128.7	-0.311	0.017	-0.502	-0.778	0.75	0.8169999999999999	1.09	-103.512	4.746714229092338e-16
377	194.4	195.75	-0.24	-0.281	0.073	0.147	1.35	0.53	0.393	53.832	1.791895661540646e-14
384	175.8	177	-0.23	-0.195	-0.994	-0.694	1.2	0.913	0.761	-146.835	4.225015320956211e-14
426	181.5	182.85	-0.976	1.138	-0.571	0.521	1.35	0.738	0.546	-56.697	1.422159567394723e-15
445	137.85	139.2	-0.077	0.264	0.6840000000000001	0.504	1.35	0.798	0.591	17.515	3.219167798888884e-14
459	151.5	153	-0.59	-0.078	-1.516	0.127	1.5	0.948	0.632	167.497	5.387929396614596e-15
472	140.85	143.4	-0.549	-0.097	-1.634	0.403	2.55	1.195	0.469	155.242	8.301257366988064e-14
499	132.75	135.15	-0.008999999999999999	-0.027	0.858	0.133	2.4	0.882	0.367	10.445	3.991560387136712e-14
539	161.25	162.6	-0.286	0.002	-1.616	-0.102	1.35	1.334	0.988	-175.539	7.468731831026521e-15
539	165.45	167.55	-1.681	-0.161	-3.043	-0.219	2.1	1.363	0.649	-177.551	7.468731831026521e-15
564	142.8	144.15	0.137	0.126	-0.423	0.221	1.35	0.5679999999999999	0.421	170.355	1.802628082003333e-14
589	134.4	135.6	-0.161	0.405	-0.62	0.074	1.2	0.5659999999999999	0.472	-144.181	9.50402192018275e-15
589	135.75	136.65	-0.571	0.15	-1.209	0.27	0.9	0.649	0.721	169.316	9.50402192018275e-15
590	127.8	129.15	-0.234	-0.03	0.29	-0.119	1.35	0.531	0.394	-9.625	2.220198373031617e-14
590	136.95	140.1	0.852	-0.075	1.712	-1.444	3.15	1.617	0.513	-57.859	2.220198373031617e-14
595	166.65	169.2	-0.433	0.05	-1.743	0.003	2.55	1.311	0.514	-177.934	1.330745838664941e-14
607	182.7	184.05	-0.199	0.284	0.499	0.016	1.35	0.748	0.554	-21.022	1.360076154543127e-14
607	186.6	188.85	0.898	0.13	2.001	0.031	2.25	1.107	0.492	-5.163	1.360076154543127e-14
607	193.8	195.15	2.02	0.3	2.44	0.164	1.35	0.442	0.327	-17.998	1.360076154543127e-14
607	199.65	201	3.281	0.059	3.749	0.148	1.35	0.476	0.353	10.712	1.360076154543127e-14
607	202.35	206.1	3.909	0.21	5.411	0.264	3.75	1.503	0.401	2.086	1.360076154543127e-14
618	255	256.05	-0.099	-0.005	0.021	-0.105	1.05	0.156	0.148	-39.601	1.230959891275897e-14
635	122.55	123.9	-2.186	0.091	-3.17	0.156	1.35	0.986	0.73	176.21	1.311289794275941e-14
635	127.2	128.25	-3.436	0.08500000000000001	-3.945	0.096	1.05	0.509	0.485	178.856	1.311289794275941e-14
635	129.15	130.95	-4.399	0.06	-5.603	0.276	1.8	1.223	0.68	169.814	1.311289794275941e-14
635	131.7	134.7	-5.863	0.16	-7.651	0.439	3	1.81	0.603	171.149	1.311289794275941e-14
643	148.95	150	0.608	-0.005	1.16	0.041	1.05	0.554	0.528	4.778	1.688099339151226e-14
643	150.6	153.3	1.374	0.07000000000000001	2.68	-0.284	2.7	1.353	0.501	-15.153	1.688099339151226e-14
661	190.35	193.95	-0.335	-0.003	0.987	0.101	3.6	1.326	0.368	4.508	2.141161137706107e-14
678	121.95	122.7	-0.699	0.029	-1.054	-0.06	0.75	0.366	0.488	-165.948	2.202573666790424e-14
678	127.35	129	-1.193	0.08599999999999999	-2.265	-0.064	1.65	1.082	0.656	-172.02	2.202573666790424e-14
683	204.6	205.95	-0.014	0.09	-0.609	0.076	1.35	0.595	0.441	-178.643	4.310169957351289e-14
720	166.2	167.55	-0.43	0.348	-1.415	0.079	1.35	1.021	0.756	-164.763	4.889627437478956e-14
720	168.9	170.55	-1.839	0.222	-2.745	0.143	1.65	0.909	0.551	-175.036	4.889627437478956e-14
739	183.3	190.05	-0.554	-0.057	-4.31	0.1	6.75	3.759	0.5570000000000001	177.601	3.49069701998411e-14
739	191.85	201.45	-4.457	0.008999999999999999	-1.071	-0.108	9.6	3.388	0.353	-1.973	3.49069701998411e-14
769	130.8	132.9	-0.247	0.028	-1.586	0.052	2.1	1.339	0.638	178.979	3.286024468543521e-14
797	139.8	140.7	-0.099	0.206	-0.458	0.18	0.9	0.36	0.4	-175.784	1.896379370958329e-14
798	181.2	183.75	-0.261	-0.208	0.361	-0.211	2.55	0.622	0.244	-0.245	4.491660451489468e-15
810	143.55	144.75	-0.712	0.178	-0.426	0.067	1.2	0.307	0.256	-21.328	1.234658313294889e-14
880	128.25	129.6	-0.033	0.175	-0.52	0.32	1.35	0.508	0.376	163.413	1.564701398493571e-14
884	150.9	153.45	-1.382	0.262	-6.552	0.006	2.55	5.176	2.03	-177.169	3.26678440528924e-14
898	165	168.75	-0.228	0.166	-0.455	0.23	3.75	0.236	0.063	164.214	1.592985948545953e-14
904	136.5	137.4	-0.305	-0.013	-0.014	0.293	0.9	0.422	0.469	46.439	2.594649150695003e-14
927	157.35	159	-0.29	0.101	-0.146	0.089	1.65	0.145	0.08799999999999999	-5.117	1.217528162667874e-14
930	123.15	126.45	-0.19	0.22	0.477	0.079	3.3	0.6820000000000001	0.207	-11.943	1.040031870938128e-14
930	127.8	129	0.588	0.073	0.795	0.102	1.2	0.209	0.174	8.023	1.040031870938128e-14
930	135.15	136.95	1.049	0.164	1.805	0.128	1.8	0.757	0.42	-2.686	1.040031870938128e-14
930	140.25	142.05	2.359	0.26	2.868	-0.12	1.8	0.635	0.353	-36.763	1.040031870938128e-14
935	182.55	183.75	-0.613	-0.047	-0.119	0.155	1.2	0.534	0.445	22.294	1.324271823822221e-14
942	136.95	137.85	-0.5610000000000001	0.093	-1.038	-0.133	0.9	0.528	0.586	-154.692	4.608224770125727e-14
942	138.3	139.05	-1.131	0.135	-1.509	0.183	0.75	0.381	0.508	172.742	4.608224770125727e-14
942	139.5	141.6	-1.454	-0.11	-2.933	-0.175	2.1	1.48	0.705	-177.477	4.608224770125727e-14
946	122.4	124.35	-0.057	0.083	-0.641	0.099	1.95	0.584	0.3	178.382	1.343641964085341e-14
946	127.8	128.7	-0.958	-0.099	-1.492	-0.044	0.9	0.537	0.596	174.156	1.343641964085341e-14
1023	124.5	125.4	-0.275	-0.11	-0.007	0.098	0.9	0.339	0.377	37.824	1.04402910263268e-14
1028	120.45	121.65	-1.95	0.444	-2.784	-0.244	1.2	1.081	0.901	-140.471	4.681202643549149e-14
1041	159.3	160.2	-0.221	0.622	0.22	-0.141	0.9	0.881	0.979	-59.967	2.423622921184159e-14
1042	130.5	134.1	1.837	-0.127	0.494	0.164	3.6	1.374	0.382	167.766	4.081602531996162e-14
1042	226.8	236.25	-1.216	0.097	-6.149	0.227	9.449999999999999	4.935	0.522	178.493	4.081602531996162e-14
1042	274.2	275.1	-5.9	0.06900000000000001	-6.945	0.108	0.9	1.046	1.162	177.876	4.081602531996162e-14
1064	145.8	146.55	-1.31	-0.041	-1.75	-0.103	0.75	0.444	0.592	-172.039	3.479012697395263e-14
1069	125.25	126.75	-1.034	0.284	-2.448	-0.22	1.5	1.501	1.001	-160.38	3.259889239993783e-14
1069	127.8	129	-2.558	0.256	-3.238	-0.114	1.2	0.774	0.645	-151.45	3.259889239993783e-14
1097	136.05	136.95	-0.239	-0.07099999999999999	-0.352	0.109	0.9	0.212	0.236	122.151	2.74014451465735e-14
1101	187.95	190.2	-0.274	0.062	0.8100000000000001	0.104	2.25	1.085	0.482	2.21	1.593381389266135e-14
1101	190.65	194.25	0.336	0.07099999999999999	2.321	0.078	3.6	1.985	0.551	0.202	1.593381389266135e-14
1101	195.45	197.55	2.542	0.274	3.258	0.492	2.1	0.749	0.356	16.949	1.593381389266135e-14
1112	135.9	136.8	-0.118	0.334	0.384	-0.067	0.9	0.643	0.714	-38.646	2.370258738567502e-14
1133	159.6	163.35	-0.079	0.054	0.8110000000000001	0.714	3.75	1.108	0.296	36.577	1.792307286212995e-14
1150	123.3	124.8	-0.599	-0.315	-1.017	-0.13	1.5	0.457	0.305	156.157	2.987841669140278e-14
1150	129.45	130.5	-1.593	-0.456	-2.031	-0.39	1.05	0.443	0.422	171.422	2.987841669140278e-14
1158	241.05	243	-1.111	0.272	-2.204	0.894	1.95	1.258	0.645	150.341	6.414050742479339e-14
1162	125.7	127.35	-0.278	0.207	0.06	0.18	1.65	0.339	0.206	-4.593	4.397208610073324e-14
1209	135.75	136.5	-0.154	0.335	-0.607	-0.387	0.75	0.853	1.137	-122.096	5.770525671759464e-14
1248	146.4	147.45	-0.141	0.122	-0.411	-0.305	1.05	0.505	0.481	-122.313	1.952682638888889e-14
1262	152.4	153.45	-0.232	-0.271	0.28	0.392	1.05	0.837	0.797	52.291	5.460669281030124e-14
1264	147	148.95	-0.414	0.233	-1.118	0.473	1.95	0.744	0.381	161.194	5.245853776197015e-14
1280	199.05	199.8	0.535	0.006	-0.008999999999999999	0.341	0.75	0.639	0.852	148.339	2.666119790581981e-14
1288	172.95	178.05	3.938	0.677	5.649	0.737	5.1	1.712	0.336	2.003	6.269711314292399e-15
1288	182.85	190.95	6.671	0.776	10.859	0.679	8.1	4.189	0.517	-1.338	6.269711314292399e-15
1288	208.95	213	11.502	0.722	13.066	0.781	4.05	1.565	0.386	2.134	6.269711314292399e-15
1316	122.25	123.45	-1.012	-0.211	-1.555	0.181	1.2	0.67	0.5580000000000001	144.146	6.576432949278068e-14
