 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr[um]	y_corr[um]	Time	st dev x	st dev y
2650	304806	31.688	90.019	44.377	544.058	0.793	0.560	1287	197	-1.279	-0.094	193.050	0.049	0.070
2651	304807	31.776	89.120	44.402	544.066	0.795	0.574	1288	197	-1.211	-0.083	193.200	0.049	0.070
2652	304808	31.944	88.996	44.379	544.105	0.805	0.587	1289	197	-1.263	-0.016	193.350	0.048	0.074
2653	304809	31.563	84.413	44.403	544.154	0.814	0.602	1290	197	-1.221	0.061	193.500	0.048	0.083
2654	304810	31.838	87.172	44.390	544.089	0.807	0.571	1291	197	-1.219	-0.035	193.650	0.047	0.084
2655	304811	31.858	92.381	44.395	544.090	0.777	0.557	1292	197	-1.228	-0.033	193.800	0.046	0.081
2656	304812	31.948	89.083	44.423	544.074	0.802	0.572	1293	197	-1.195	-0.053	193.950	0.046	0.080
2657	304813	32.065	91.884	44.389	544.079	0.789	0.562	1294	197	-1.243	-0.047	194.100	0.041	0.080
2658	304814	32.041	88.505	44.407	544.062	0.811	0.575	1295	197	-1.210	-0.076	194.250	0.041	0.080
2659	304815	31.796	88.747	44.362	544.118	0.796	0.589	1296	197	-1.284	0.024	194.400	0.043	0.084
2660	304816	31.996	82.063	44.364	544.156	0.833	0.622	1297	197	-1.266	0.068	194.550	0.044	0.090
2661	304817	32.111	89.619	44.410	544.115	0.798	0.581	1298	197	-1.186	0.003	194.700	0.041	0.090
2662	304818	32.582	89.889	44.434	544.018	0.819	0.567	1299	197	-1.159	-0.146	194.850	0.041	0.092
2663	304819	32.110	87.599	44.426	544.002	0.816	0.570	1300	197	-1.170	-0.156	195.000	0.043	0.092
2664	304820	32.674	94.383	44.382	544.071	0.774	0.560	1301	197	-1.244	-0.071	195.150	0.043	0.082
2665	304821	33.088	92.946	44.477	544.009	0.780	0.552	1302	197	-1.107	-0.154	195.300	0.050	0.075
2666	304822	32.821	89.320	44.451	544.072	0.809	0.586	1303	197	-1.147	-0.050	195.450	0.046	0.068
2667	304823	33.355	85.885	44.414	544.077	0.799	0.563	1304	197	-1.197	-0.070	195.600	0.046	0.067
2668	304824	33.393	89.621	44.433	543.982	0.779	0.546	1305	197	-1.164	-0.186	195.750	0.047	0.072
2669	304825	33.294	85.716	44.444	544.023	0.812	0.574	1306	197	-1.182	-0.147	195.900	0.047	0.071
2670	304826	32.793	89.964	44.443	544.042	0.791	0.553	1307	197	-1.171	-0.110	196.050	0.044	0.072
2671	304827	32.470	89.741	44.432	544.077	0.800	0.582	1308	197	-1.190	-0.052	196.200	0.044	0.072
2672	304828	31.932	86.603	44.442	544.133	0.804	0.592	1309	197	-1.176	0.029	196.350	0.042	0.074
2673	304829	32.444	90.633	44.443	544.071	0.796	0.563	1310	197	-1.171	-0.066	196.500	0.042	0.068
2674	304830	32.331	89.945	44.475	544.064	0.781	0.564	1311	197	-1.124	-0.083	196.650	0.045	0.068
2675	304831	32.345	90.293	44.478	543.989	0.775	0.560	1312	197	-1.099	-0.196	196.800	0.048	0.073
2676	304832	31.670	89.792	44.463	543.980	0.792	0.555	1313	197	-1.137	-0.211	196.950	0.050	0.078
2677	304833	31.791	86.541	44.468	543.961	0.811	0.561	1314	197	-1.130	-0.238	197.100	0.048	0.085
2678	304834	31.495	89.863	44.437	543.988	0.782	0.559	1315	197	-1.164	-0.225	197.250	0.048	0.090
2679	304835	31.774	90.198	44.429	543.997	0.792	0.562	1316	197	-1.177	-0.199	197.400	0.040	0.087
2680	304836	31.859	90.576	44.437	544.021	0.795	0.565	1317	197	-1.176	-0.161	197.550	0.033	0.076
2681	304837	31.999	90.209	44.422	544.048	0.783	0.559	1318	197	-1.195	-0.104	197.700	0.034	0.070
2682	304838	32.047	90.111	44.443	544.027	0.790	0.556	1319	197	-1.162	-0.162	197.850	0.034	0.071
2683	304839	31.525	90.704	44.408	544.026	0.794	0.569	1320	197	-1.238	-0.157	198.000	0.037	0.071
2684	304840	31.712	88.929	44.403	544.088	0.782	0.578	1321	197	-1.236	-0.029	198.150	0.036	0.073
2685	304841	32.148	90.650	44.403	544.074	0.794	0.566	1322	197	-1.247	-0.086	198.300	0.038	0.074
2686	304842	31.981	92.880	44.386	544.073	0.784	0.569	1323	197	-1.265	-0.072	198.450	0.042	0.073
2687	304843	31.673	89.384	44.383	544.083	0.801	0.574	1324	197	-1.277	-0.022	198.600	0.047	0.075
2688	304844	31.436	85.136	44.407	544.096	0.794	0.592	1325	197	-1.237	-0.035	198.750	0.049	0.076
2689	304845	31.903	87.955	44.471	544.049	0.778	0.570	1326	197	-1.123	-0.105	198.900	0.051	0.076
2690	304846	31.819	88.740	44.454	544.048	0.790	0.563	1327	197	-1.173	-0.103	199.050	0.051	0.076
2691	304847	32.055	88.050	44.443	544.035	0.795	0.569	1328	197	-1.188	-0.146	199.200	0.051	0.075
2692	304848	31.823	88.029	44.477	543.968	0.815	0.560	1329	197	-1.131	-0.236	199.350	0.052	0.071
2693	304849	31.793	89.965	44.478	544.087	0.791	0.576	1330	197	-1.109	-0.059	199.500	0.055	0.071
2694	304850	32.695	89.046	44.484	543.976	0.794	0.565	1331	197	-1.099	-0.228	199.650	0.056	0.073
2695	304851	33.470	91.656	44.474	543.982	0.796	0.554	1332	197	-1.123	-0.193	199.800	0.055	0.073
2696	304852	33.361	91.306	44.482	544.049	0.797	0.579	1333	197	-1.099	-0.108	199.950	0.057	0.071
2697	304853	33.121	90.359	44.511	543.925	0.785	0.566	1334	197	-1.054	-0.292	200.100	0.062	0.076
2698	304854	32.494	92.126	44.458	544.026	0.799	0.562	1335	197	-1.134	-0.126	200.250	0.063	0.074
2699	304855	32.258	92.002	44.450	544.029	0.783	0.562	1336	197	-1.133	-0.118	200.400	0.064	0.072
2700	304856	32.048	90.199	44.438	544.000	0.801	0.561	1337	197	-1.160	-0.173	200.550	0.064	0.072
2701	304857	32.059	82.369	44.468	543.940	0.794	0.556	1338	197	-1.101	-0.281	200.700	0.065	0.080
2702	304858	31.705	85.779	44.463	543.959	0.790	0.558	1339	197	-1.111	-0.233	200.850	0.066	0.082
2703	304859	31.848	92.369	44.457	544.028	0.785	0.572	1340	197	-1.110	-0.138	201.000	0.065	0.082
2704	304860	31.954	90.435	44.453	544.037	0.799	0.565	1341	197	-1.114	-0.104	201.150	0.062	0.078
2705	304861	31.925	91.885	44.504	544.061	0.777	0.571	1342	197	-1.029	-0.089	201.300	0.063	0.078
2706	304862	31.879	90.117	44.461	544.082	0.808	0.587	1343	197	-1.111	-0.024	201.450	0.056	0.081
2707	304863	32.009	91.310	44.428	544.051	0.800	0.564	1344	197	-1.157	-0.086	201.600	0.045	0.078
2708	304864	32.392	89.387	44.434	544.063	0.807	0.571	1345	197	-1.143	-0.072	201.750	0.037	0.075
2709	304865	32.661	91.607	44.446	544.017	0.781	0.557	1346	197	-1.120	-0.159	201.900	0.037	0.075
2710	304866	32.706	91.244	44.432	544.031	0.792	0.565	1347	197	-1.149	-0.114	202.050	0.035	0.074
2711	304867	32.258	88.518	44.424	544.093	0.803	0.584	1348	197	-1.166	-0.024	202.200	0.033	0.080
2712	304868	32.225	90.084	44.420	544.047	0.791	0.572	1349	197	-1.169	-0.107	202.350	0.035	0.077
2713	304869	32.516	91.954	44.435	543.968	0.791	0.555	1350	197	-1.141	-0.233	202.500	0.035	0.077
2714	304870	33.034	89.541	44.480	543.919	0.780	0.557	1351	197	-1.073	-0.297	202.650	0.037	0.083
2715	304871	33.229	89.710	44.442	543.986	0.806	0.566	1352	197	-1.121	-0.187	202.800	0.037	0.082
2716	304872	33.062	88.986	44.397	544.054	0.797	0.572	1353	197	-1.217	-0.094	202.950	0.042	0.083
2717	304873	33.402	90.851	44.418	543.991	0.805	0.557	1354	197	-1.168	-0.198	203.100	0.040	0.077
2718	304874	33.148	92.972	44.445	543.964	0.781	0.558	1355	197	-1.124	-0.216	203.250	0.040	0.078
2719	304875	33.168	93.873	44.412	544.027	0.779	0.545	1356	197	-1.162	-0.126	203.400	0.040	0.078
2720	304876	33.551	93.598	44.437	544.060	0.767	0.554	1357	197	-1.123	-0.077	203.550	0.040	0.079
2721	304877	33.104	90.403	44.419	544.024	0.796	0.564	1358	197	-1.167	-0.133	203.700	0.040	0.072
2722	304878	33.655	90.695	44.457	543.977	0.775	0.542	1359	197	-1.095	-0.220	203.850	0.041	0.072
2723	304879	33.881	86.047	44.424	543.997	0.787	0.569	1360	197	-1.133	-0.176	204.000	0.040	0.072
2724	304880	34.585	89.620	44.430	544.037	0.789	0.554	1361	197	-1.121	-0.123	204.150	0.040	0.072
2725	304881	34.087	86.585	44.419	544.093	0.797	0.577	1362	197	-1.144	-0.033	204.300	0.032	0.075
2726	304882	33.629	90.144	44.427	544.036	0.801	0.572	1363	197	-1.132	-0.087	204.450	0.031	0.071
2727	304883	34.491	91.198	44.415	544.060	0.815	0.585	1364	197	-1.142	-0.078	204.600	0.031	0.072
2728	304884	33.665	88.188	44.359	543.997	0.788	0.560	1365	197	-1.251	-0.173	204.750	0.039	0.070
2729	304885	33.426	88.623	44.415	543.998	0.811	0.556	1366	197	-1.141	-0.170	204.900	0.039	0.070
2730	304886	32.828	90.769	44.448	544.047	0.785	0.566	1367	197	-1.088	-0.097	205.050	0.041	0.071
2731	304887	32.893	88.638	44.480	544.028	0.799	0.551	1368	197	-1.026	-0.124	205.200	0.048	0.065
2732	304888	34.485	78.987	44.479	543.918	0.821	0.609	1369	197	-1.024	-0.300	205.350	0.054	0.073
2733	304889	32.911	89.736	44.588	543.930	0.778	0.555	1370	197	-0.849	-0.283	205.500	0.083	0.076
2734	304890	32.613	85.692	44.661	543.993	0.788	0.564	1371	197	-0.736	-0.179	205.650	0.118	0.070
2735	304891	32.065	85.764	44.719	544.069	0.730	0.578	1372	197	-0.640	-0.058	205.800	0.156	0.072
2736	304892	31.963	96.497	44.792	544.024	0.732	0.551	1373	197	-0.534	-0.130	205.950	0.194	0.071
2737	304893	32.119	95.935	44.912	543.970	0.729	0.546	1374	197	-0.314	-0.216	206.100	0.250	0.072
2738	304894	32.268	94.138	44.941	543.922	0.741	0.547	1375	197	-0.277	-0.290	206.250	0.295	0.077
2739	304895	32.227	93.993	44.948	544.008	0.732	0.555	1376	197	-0.257	-0.155	206.400	0.329	0.077
2740	304896	32.657	94.993	45.010	543.956	0.726	0.548	1377	197	-0.154	-0.239	206.550	0.365	0.077
2741	304897	34.667	95.068	45.056	544.021	0.728	0.555	1378	197	-0.072	-0.117	206.700	0.398	0.077
2742	304898	38.344	94.876	45.114	544.012	0.733	0.568	1379	197	0.025	-0.127	206.850	0.432	0.076
2743	304899	37.238	94.701	45.131	544.063	0.744	0.566	1380	197	0.040	-0.056	207.000	0.456	0.080
2744	304900	35.030	96.507	45.135	544.066	0.739	0.559	1381	197	0.054	-0.060	207.150	0.474	0.082
2745	304901	33.403	96.070	45.222	544.043	0.720	0.557	1382	197	0.187	-0.076	207.300	0.491	0.079
2746	304902	32.869	94.381	45.189	544.072	0.722	0.562	1383	197	0.147	-0.064	207.450	0.497	0.080
2747	304903	33.195	97.582	45.235	544.004	0.741	0.541	1384	197	0.223	-0.171	207.600	0.498	0.079
2748	304904	32.771	94.875	45.294	544.008	0.758	0.544	1385	197	0.317	-0.155	207.750	0.486	0.079
2749	304905	32.709	93.067	45.338	544.027	0.784	0.552	1386	197	0.390	-0.135	207.900	0.477	0.079
2750	304906	32.618	88.885	45.380	544.115	0.804	0.584	1387	197	0.464	-0.002	208.050	0.464	0.085
2751	304907	32.914	90.005	45.440	544.052	0.815	0.567	1388	197	0.548	-0.107	208.200	0.450	0.085
2752	304908	33.888	90.280	45.483	543.975	0.802	0.545	1389	197	0.640	-0.226	208.350	0.428	0.079
2753	304909	33.553	91.525	45.480	543.972	0.797	0.567	1390	197	0.645	-0.228	208.500	0.410	0.075
2754	304910	32.884	90.092	45.553	543.985	0.801	0.555	1391	197	0.741	-0.194	208.650	0.396	0.076
2755	304911	32.060	89.728	45.583	544.026	0.798	0.565	1392	197	0.816	-0.119	208.800	0.385	0.073
2756	304912	31.921	94.460	45.641	544.006	0.771	0.554	1393	197	0.878	-0.164	208.950	0.376	0.073
2757	304913	32.372	95.878	45.721	543.947	0.741	0.543	1394	197	1.014	-0.251	209.100	0.388	0.076
2758	304914	32.303	91.524	45.764	543.877	0.747	0.548	1395	197	1.064	-0.367	209.250	0.396	0.085
2759	304915	31.975	93.097	45.785	543.895	0.730	0.542	1396	197	1.108	-0.318	209.400	0.397	0.092
2760	304916	32.026	92.437	45.798	543.969	0.734	0.563	1397	197	1.122	-0.222	209.550	0.396	0.092
2761	304917	32.035	93.625	45.844	544.068	0.733	0.562	1398	197	1.195	-0.039	209.700	0.398	0.095
2762	304918	32.302	93.840	45.881	544.070	0.708	0.567	1399	197	1.255	-0.064	209.850	0.403	0.097
2763	304919	32.566	96.148	45.931	544.025	0.720	0.564	1400	197	1.337	-0.130	210.000	0.405	0.095
2764	304920	32.535	96.543	45.991	543.948	0.732	0.544	1401	197	1.426	-0.250	210.150	0.405	0.094
2765	304921	32.709	95.169	46.051	543.933	0.738	0.546	1402	197	1.526	-0.285	210.300	0.413	0.096
2766	304922	32.690	95.549	46.104	543.915	0.735	0.556	1403	197	1.613	-0.294	210.450	0.413	0.096
2767	304923	32.973	97.388	46.125	543.968	0.733	0.549	1404	197	1.624	-0.241	210.600	0.408	0.096
2768	304924	32.946	95.892	46.142	543.956	0.746	0.551	1405	197	1.658	-0.252	210.750	0.403	0.097
2769	304925	33.216	94.773	46.117	543.961	0.731	0.562	1406	197	1.620	-0.236	210.900	0.390	0.096
2770	304926	33.215	95.019	46.105	543.960	0.739	0.554	1407	197	1.596	-0.245	211.050	0.372	0.084
2771	304927	33.003	95.167	46.113	543.891	0.729	0.553	1408	197	1.606	-0.337	211.200	0.354	0.085
2772	304928	32.205	93.941	46.078	543.986	0.744	0.555	1409	197	1.573	-0.192	211.350	0.334	0.086
2773	304929	32.207	93.893	46.084	544.030	0.753	0.560	1410	197	1.566	-0.116	211.500	0.305	0.089
2774	304930	31.680	94.043	46.065	544.101	0.723	0.569	1411	197	1.557	-0.003	211.650	0.277	0.101
2775	304931	32.374	90.741	46.124	543.996	0.730	0.551	1412	197	1.647	-0.168	211.800	0.253	0.099
2776	304932	31.910	90.170	46.122	543.966	0.751	0.558	1413	197	1.655	-0.216	211.950	0.227	0.098
2777	304933	32.346	89.262	46.135	544.071	0.733	0.562	1414	197	1.676	-0.038	212.100	0.209	0.105
2778	304934	31.687	89.685	46.090	544.045	0.738	0.546	1415	197	1.613	-0.070	212.250	0.188	0.101
2779	304935	31.734	92.223	46.118	543.916	0.747	0.562	1416	197	1.648	-0.281	212.400	0.167	0.099
2780	304936	32.131	96.591	46.153	543.941	0.750	0.550	1417	197	1.707	-0.251	212.550	0.142	0.100
2781	304937	32.207	96.337	46.147	543.985	0.731	0.548	1418	197	1.709	-0.172	212.700	0.117	0.094
2782	304938	31.953	93.607	46.175	544.037	0.735	0.553	1419	197	1.738	-0.083	212.850	0.094	0.093
2783	304939	31.572	90.258	46.176	543.941	0.778	0.555	1420	197	1.747	-0.234	213.000	0.076	0.092
2784	304940	32.193	90.788	46.185	543.955	0.759	0.567	1421	197	1.775	-0.205	213.150	0.067	0.091
2785	304941	32.074	92.866	46.165	544.086	0.739	0.570	1422	197	1.753	0.006	213.300	0.065	0.099
2786	304942	32.613	95.528	46.193	544.027	0.743	0.546	1423	197	1.811	-0.092	213.450	0.073	0.097
2787	304943	33.107	94.912	46.188	544.014	0.744	0.558	1424	197	1.780	-0.113	213.600	0.077	0.096
2788	304944	33.114	92.426	46.173	543.976	0.758	0.565	1425	197	1.778	-0.176	213.750	0.081	0.094
2789	304945	33.295	95.093	46.157	543.983	0.728	0.546	1426	197	1.750	-0.165	213.900	0.081	0.093
2790	304946	34.539	94.086	46.165	543.920	0.751	0.544	1427	197	1.763	-0.280	214.050	0.080	0.095
2791	304947	34.584	95.494	46.201	543.880	0.747	0.529	1429	197	1.839	-0.335	214.350	0.084	0.095
2792	304948	32.124	92.662	46.232	544.015	0.762	0.564	1430	197	1.875	-0.120	214.500	0.086	0.095
2793	304949	32.128	93.094	46.283	543.955	0.768	0.546	1431	197	1.950	-0.231	214.650	0.092	0.096
2794	304950	31.795	87.619	46.334	543.924	0.802	0.567	1432	197	2.020	-0.259	214.800	0.102	0.090
2795	304951	31.783	91.738	46.380	543.957	0.800	0.563	1433	197	2.098	-0.222	214.950	0.123	0.091
2796	304952	32.422	88.609	46.408	543.868	0.810	0.558	1434	197	2.155	-0.349	215.100	0.144	0.098
2797	304953	32.094	88.824	46.412	543.919	0.797	0.549	1435	197	2.157	-0.288	215.250	0.160	0.095
2798	304954	32.298	88.664	46.463	543.949	0.793	0.558	1436	197	2.231	-0.243	215.400	0.174	0.090
2799	304955	32.341	87.733	46.537	543.910	0.810	0.563	1437	197	2.355	-0.288	215.550	0.198	0.091
2800	304956	32.267	86.930	46.582	543.902	0.802	0.571	1438	197	2.434	-0.316	215.700	0.226	0.094
2801	304957	32.095	87.932	46.602	544.006	0.799	0.570	1439	197	2.461	-0.129	215.850	0.248	0.095
2802	304958	32.351	91.511	46.684	543.999	0.760	0.568	1440	197	2.572	-0.139	216.000	0.275	0.092
2803	304959	32.825	91.280	46.748	543.969	0.763	0.547	1441	197	2.694	-0.197	216.150	0.306	0.092
2804	304960	35.272	91.014	46.806	544.058	0.752	0.557	1442	197	2.763	-0.044	216.300	0.335	0.099
2805	304961	33.899	94.588	46.860	544.006	0.719	0.547	1443	197	2.873	-0.125	216.450	0.364	0.088
2806	304962	32.383	95.624	46.900	544.014	0.715	0.557	1444	197	2.949	-0.110	216.600	0.394	0.087
2807	304963	31.953	93.397	46.949	543.980	0.740	0.558	1445	197	3.009	-0.154	216.750	0.416	0.085
2808	304964	32.229	96.220	46.945	544.008	0.725	0.554	1446	197	3.008	-0.111	216.900	0.427	0.088
2809	304965	32.115	94.655	47.025	543.985	0.717	0.546	1447	197	3.134	-0.142	217.050	0.437	0.088
2810	304966	31.798	94.514	47.026	544.084	0.706	0.558	1448	197	3.152	0.023	217.200	0.438	0.100
2811	304967	32.621	92.393	47.022	544.066	0.738	0.560	1449	197	3.140	-0.018	217.350	0.434	0.101
2812	304968	35.199	92.598	47.048	544.035	0.728	0.548	1450	197	3.166	-0.076	217.500	0.424	0.102
2813	304969	35.564	93.755	47.011	544.102	0.727	0.581	1451	197	3.111	0.046	217.650	0.407	0.112
2814	304970	32.265	92.556	47.037	544.039	0.732	0.554	1452	197	3.176	-0.051	217.800	0.391	0.112
2815	304971	31.693	89.810	47.008	543.926	0.745	0.545	1453	197	3.123	-0.237	217.950	0.370	0.112
2816	304972	32.023	92.629	47.025	543.977	0.718	0.555	1454	197	3.156	-0.164	218.100	0.348	0.102
2817	304973	31.852	96.780	47.033	544.039	0.713	0.551	1455	197	3.157	-0.061	218.250	0.316	0.097
2818	304974	31.809	95.063	47.042	544.045	0.733	0.556	1456	197	3.178	-0.054	218.400	0.282	0.094
2819	304975	31.905	94.756	47.088	544.058	0.722	0.550	1457	197	3.257	-0.023	218.550	0.256	0.088
2820	304976	31.835	92.786	47.140	544.035	0.737	0.546	1458	197	3.340	-0.051	218.700	0.234	0.072
2821	304977	31.761	90.688	47.190	543.957	0.766	0.554	1459	197	3.406	-0.193	218.850	0.209	0.076
2822	304978	31.786	88.091	47.229	543.941	0.773	0.560	1460	197	3.474	-0.218	219.000	0.193	0.080
2823	304979	32.072	85.184	47.239	543.979	0.777	0.546	1461	197	3.494	-0.162	219.150	0.185	0.078
2824	304980	31.431	84.403	47.306	543.987	0.808	0.567	1462	197	3.598	-0.163	219.300	0.186	0.078
2825	304981	31.572	88.122	47.328	544.017	0.810	0.567	1463	197	3.628	-0.101	219.450	0.194	0.078
2826	304982	31.883	88.186	47.434	544.017	0.796	0.564	1464	197	3.792	-0.095	219.600	0.219	0.078
2827	304983	32.213	89.943	47.441	544.067	0.802	0.560	1465	197	3.821	-0.015	219.750	0.241	0.079
2828	304984	31.813	87.056	47.481	544.124	0.807	0.591	1466	197	3.886	0.069	219.900	0.261	0.087
2829	304985	31.930	87.719	47.566	543.999	0.799	0.557	1467	197	4.027	-0.138	220.050	0.295	0.087
2830	304986	31.723	86.710	47.603	544.012	0.781	0.563	1468	197	4.056	-0.120	220.200	0.322	0.084
2831	304987	31.781	90.365	47.718	543.975	0.775	0.549	1469	197	4.243	-0.172	220.350	0.359	0.084
2832	304988	31.899	92.455	47.752	544.014	0.737	0.561	1470	197	4.307	-0.122	220.500	0.391	0.083
2833	304989	31.869	89.649	47.754	544.119	0.754	0.579	1471	197	4.306	0.038	220.650	0.410	0.083
2834	304990	32.412	89.355	47.835	544.020	0.735	0.559	1472	197	4.423	-0.105	220.800	0.433	0.082
2835	304991	32.617	92.311	47.858	543.993	0.730	0.549	1473	197	4.460	-0.160	220.950	0.445	0.077
2836	304992	33.412	92.182	47.816	544.062	0.732	0.559	1474	197	4.370	-0.043	221.100	0.442	0.076
2837	304993	36.007	84.645	47.824	544.132	0.760	0.587	1475	197	4.413	0.070	221.250	0.433	0.085
2838	304994	35.156	85.199	47.782	544.130	0.771	0.584	1476	197	4.325	0.063	221.400	0.412	0.091
2839	304995	32.096	86.825	47.800	544.128	0.745	0.585	1477	197	4.361	0.064	221.550	0.390	0.096
2840	304996	32.140	89.882	47.795	544.058	0.745	0.577	1478	197	4.344	-0.042	221.700	0.366	0.096
2841	304997	31.996	93.449	47.810	544.039	0.750	0.547	1479	197	4.373	-0.084	221.850	0.342	0.092
2842	304998	31.876	91.621	47.866	544.098	0.739	0.575	1480	197	4.460	0.011	222.000	0.319	0.087
2843	304999	32.232	91.887	47.861	544.057	0.721	0.572	1481	197	4.451	-0.065	222.150	0.288	0.084
2844	305000	31.911	85.888	47.875	544.159	0.741	0.595	1482	197	4.467	0.116	222.300	0.260	0.088
2845	305001	31.794	83.425	47.861	544.189	0.768	0.626	1483	197	4.451	0.160	222.450	0.223	0.098
2846	305002	32.451	91.583	47.923	544.133	0.732	0.566	1484	197	4.530	0.059	222.600	0.200	0.098
2847	305003	32.530	87.199	47.928	544.117	0.748	0.582	1485	197	4.545	0.037	222.750	0.172	0.099
2848	305004	32.580	89.172	47.993	544.111	0.745	0.560	1486	197	4.635	0.033	222.900	0.147	0.098
2849	305005	33.719	90.120	48.055	544.095	0.732	0.560	1487	197	4.754	0.010	223.050	0.146	0.094
2850	305006	33.840	91.288	48.078	544.110	0.720	0.582	1488	197	4.788	0.021	223.200	0.143	0.090
2851	305007	32.738	89.096	48.158	544.034	0.754	0.564	1489	197	4.919	-0.100	223.350	0.169	0.085
2852	305008	31.722	87.710	48.183	544.072	0.751	0.565	1490	197	4.962	-0.026	223.500	0.195	0.080
2853	305009	31.318	88.616	48.227	544.047	0.756	0.562	1491	197	5.020	-0.079	223.650	0.218	0.082
2854	305010	31.534	90.127	48.263	543.975	0.759	0.551	1492	197	5.085	-0.190	223.800	0.246	0.089
2855	305011	31.821	89.744	48.242	544.027	0.750	0.558	1493	197	5.064	-0.103	223.950	0.266	0.085
2856	305012	31.298	88.837	48.245	544.092	0.764	0.579	1494	197	5.054	0.006	224.100	0.276	0.084
2857	305013	31.365	85.483	48.240	544.104	0.772	0.582	1495	197	5.049	0.026	224.250	0.284	0.083
2858	305014	31.871	89.750	48.295	544.042	0.745	0.550	1496	197	5.134	-0.063	224.400	0.288	0.082
2859	305015	33.785	88.346	48.274	544.127	0.762	0.565	1497	197	5.138	0.066	224.550	0.289	0.082
2860	305016	34.897	84.345	48.238	544.157	0.810	0.634	1498	197	5.046	0.128	224.700	0.278	0.088
2861	305017	32.486	79.405	48.240	544.184	0.780	0.627	1499	197	5.052	0.163	224.850	0.265	0.093
2862	305018	32.199	84.249	48.237	544.108	0.761	0.590	1500	197	5.060	0.048	225.000	0.255	0.093
2863	305019	32.421	84.231	48.245	544.106	0.780	0.576	1501	197	5.065	0.053	225.150	0.239	0.092
2864	305020	32.293	85.738	48.229	544.124	0.774	0.588	1502	197	5.033	0.088	225.300	0.219	0.090
2865	305021	31.597	73.061	48.259	544.257	0.836	0.667	1503	197	5.060	0.265	225.450	0.191	0.101
2866	305022	31.704	83.259	48.323	544.141	0.771	0.583	1504	197	5.168	0.101	225.600	0.170	0.103
2867	305023	31.395	83.280	48.355	544.139	0.777	0.598	1505	197	5.241	0.091	225.750	0.145	0.104
2868	305024	31.755	83.257	48.428	544.122	0.830	0.593	1506	197	5.358	0.057	225.900	0.135	0.104
2869	305025	32.143	87.393	48.484	544.057	0.812	0.573	1507	197	5.444	-0.041	226.050	0.142	0.105
2870	305026	31.390	83.687	48.493	544.088	0.818	0.596	1508	197	5.451	-0.010	226.200	0.146	0.105
2871	305027	31.366	81.684	48.527	544.134	0.807	0.598	1509	197	5.498	0.068	226.350	0.161	0.102
2872	305028	31.886	85.165	48.585	544.113	0.784	0.579	1510	197	5.590	0.031	226.500	0.182	0.101
2873	305029	31.624	83.124	48.655	544.180	0.784	0.612	1511	197	5.706	0.137	226.650	0.212	0.099
2874	305030	31.464	83.484	48.716	544.175	0.777	0.624	1512	197	5.810	0.125	226.800	0.248	0.084
2875	305031	31.745	86.249	48.815	544.173	0.759	0.599	1513	197	5.964	0.118	226.950	0.290	0.075
2876	305032	31.677	81.475	48.807	544.221	0.783	0.643	1514	197	5.951	0.189	227.100	0.319	0.077
2877	305033	32.208	84.289	48.888	544.233	0.754	0.631	1515	197	6.074	0.200	227.250	0.350	0.080
2878	305034	33.036	81.151	48.926	544.250	0.752	0.647	1516	197	6.141	0.232	227.400	0.382	0.078
2879	305035	32.837	87.930	48.958	544.195	0.724	0.617	1517	197	6.201	0.140	227.550	0.410	0.078
2880	305036	33.001	86.419	48.965	544.178	0.745	0.603	1518	197	6.190	0.124	227.700	0.424	0.078
2881	305037	32.327	84.223	48.986	544.263	0.728	0.647	1519	197	6.225	0.254	227.850	0.432	0.083
2882	305038	31.921	85.060	49.052	544.218	0.747	0.636	1520	197	6.338	0.181	228.000	0.441	0.083
2883	305039	31.844	82.546	49.019	544.222	0.762	0.657	1521	197	6.282	0.193	228.150	0.436	0.083
2884	305040	31.722	84.063	49.065	544.244	0.743	0.638	1522	197	6.364	0.226	228.300	0.424	0.085
2885	305041	31.830	85.115	49.131	544.236	0.736	0.624	1523	197	6.468	0.193	228.450	0.411	0.081
2886	305042	31.750	85.249	49.160	544.192	0.753	0.608	1524	197	6.507	0.142	228.600	0.399	0.081
2887	305043	31.817	90.731	49.213	544.111	0.755	0.589	1525	197	6.603	0.009	228.750	0.390	0.085
2888	305044	31.464	82.570	49.266	544.177	0.796	0.618	1526	197	6.677	0.117	228.900	0.386	0.083
2889	305045	31.321	77.582	49.288	544.294	0.801	0.677	1527	197	6.730	0.315	229.050	0.382	0.082
2890	305046	31.190	72.370	49.354	544.347	0.820	0.707	1528	197	6.824	0.398	229.200	0.375	0.091
2891	305047	31.691	81.417	49.396	544.165	0.814	0.622	1529	197	6.889	0.118	229.350	0.366	0.089
2892	305048	31.652	84.727	49.417	544.147	0.811	0.601	1530	197	6.931	0.077	229.500	0.356	0.086
2893	305049	31.711	85.465	49.468	544.101	0.804	0.576	1531	197	7.018	-0.002	229.650	0.353	0.094
2894	305050	31.650	83.350	49.557	544.080	0.806	0.597	1532	197	7.173	-0.025	229.800	0.363	0.103
2895	305051	31.368	83.085	49.615	544.175	0.787	0.606	1533	197	7.264	0.128	229.950	0.382	0.103
2896	305052	31.326	71.185	49.632	544.319	0.818	0.713	1534	197	7.285	0.380	230.100	0.390	0.114
2897	305053	31.590	77.587	49.694	544.286	0.768	0.687	1535	197	7.389	0.302	230.250	0.405	0.118
