 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
32	306	289.200	291.600	2.055	-0.156	3.341	0.117	2.400	1.315	0.548	11.991
33	306	292.500	297.300	3.571	-0.217	6.229	0.158	4.800	2.684	0.559	8.021
34	306	297.750	301.200	6.243	-0.004	8.082	0.110	3.450	1.843	0.534	3.555
35	306	302.550	304.950	8.631	0.032	10.255	0.108	2.400	1.626	0.677	2.692
36	311	300.900	301.200	-0.092	0.211	-0.007	0.379	0.300	0.188	0.628	63.163
37	316	212.850	213.300	0.038	-0.305	-1.394	-0.504	0.450	1.446	3.213	-172.084
38	316	228.300	228.900	-1.510	0.245	-1.710	0.082	0.600	0.258	0.430	-140.901
39	318	295.650	296.400	-0.185	-0.139	-0.801	-0.109	0.750	0.617	0.822	177.212
40	318	302.400	302.850	-0.929	0.135	-1.577	0.197	0.450	0.651	1.447	174.508
41	322	264.450	264.900	-0.051	0.106	-0.544	0.151	0.450	0.495	1.100	174.856
42	332	307.650	396.300	1.095	-0.033	-0.562	-0.124	88.650	1.659	0.019	-176.870
43	379	331.950	375.900	-0.175	-0.025	0.424	-0.074	43.950	0.601	0.014	-4.592
44	405	298.350	298.950	-0.715	-0.034	-1.228	-0.630	0.600	0.787	1.311	-130.704
45	413	180.900	181.350	-0.306	-0.135	-0.565	0.211	0.450	0.432	0.959	126.877
46	418	306.750	369	-0.038	-0.137	-1.553	-0.158	62.250	1.515	0.024	-179.202
47	433	230.850	231.150	-0.700	0.086	-0.793	0.024	0.300	0.112	0.373	-146.310
48	433	259.350	260.250	-1.118	-0.219	-1.828	0.058	0.900	0.762	0.847	158.685
49	442	255.750	256.050	-0.150	-0.137	-0.290	-0.079	0.300	0.152	0.505	157.496
50	448	254.550	283.050	-0.262	-0.005	9.013	0.253	28.500	9.279	0.326	1.593
51	461	242.550	242.850	-0.234	-0.091	-0.381	-0.017	0.300	0.165	0.549	153.279
52	496	251.100	251.250	-1.173	NaN	-1.173	NaN	0.150	NaN	NaN	NaN
53	496	255.450	256.200	-1.293	-0.158	-1.411	-0.099	0.750	0.132	0.176	153.267
54	496	270	270.450	-1.546	-0.064	-1.675	-0.021	0.450	0.136	0.302	161.577
55	496	271.500	273	-1.674	-0.057	-1.875	-0.123	1.500	0.211	0.141	-161.893
56	496	277.650	278.850	-1.992	-0.096	-1.883	-0.207	1.200	0.156	0.130	-45.568
57	498	302.100	386.250	0.423	-0.070	-2.726	-0.035	84.150	3.149	0.037	179.360
58	521	308.850	370.950	0.161	-0.004	-1.289	-0.129	62.100	1.455	0.023	-175.044
59	521	373.950	398.550	-1.156	-0.197	-1.863	-0.047	24.600	0.723	0.029	168.003
60	530	233.700	234.600	-0.090	-0.196	0.048	-0.077	0.900	0.183	0.203	40.897
61	539	315.300	363.750	0.649	-0.086	-0.814	-0.063	48.450	1.463	0.030	179.104
62	555	230.250	230.850	-0.246	-0.302	-0.601	-0.310	0.600	0.355	0.592	-178.727
63	555	238.800	239.400	-1.153	-0.092	-1.254	-0.145	0.600	0.114	0.190	-152.322
64	557	301.950	346.050	-0.159	-0.051	-2.275	-0.374	44.100	2.140	0.049	-171.325
65	577	260.700	261.450	-0.300	-0.003	-0.859	0.077	0.750	0.565	0.753	171.817
66	582	253.050	254.850	-0.135	-0.186	0.515	0.449	1.800	0.909	0.505	44.335
67	583	300.600	301.350	-0.858	-0.609	-1.535	-0.756	0.750	0.693	0.924	-167.791
68	593	237.450	238.350	-0.059	-0.209	-0.357	-0.076	0.900	0.327	0.363	155.850
69	600	260.250	263.100	-1.888	-0.039	-1.131	-0.184	2.850	0.771	0.270	-10.834
70	600	267	270.750	-0.864	-0.038	0.043	-0.090	3.750	0.908	0.242	-3.287
71	600	302.850	335.850	2	0.048	7.707	0.196	33	5.709	0.173	1.488
72	601	257.250	259.500	-0.269	0.001	0.182	-0.231	2.250	0.507	0.225	-27.193
73	601	261.450	264	0.589	0.129	1.016	0.092	2.550	0.429	0.168	-4.939
74	601	267	271.500	1.117	-0.020	2.162	0.159	4.500	1.060	0.236	9.723
75	613	233.100	233.700	-0.288	-0.100	-0.128	0.234	0.600	0.371	0.618	64.422
76	613	233.850	235.200	0.066	-0.255	0.589	0.035	1.350	0.598	0.443	28.981
77	650	276	296.100	-0.181	-0.067	-1.226	-0.112	20.100	1.046	0.052	-177.505
78	657	296.850	298.050	0.569	-0.141	0.271	-0.128	1.200	0.298	0.249	177.497
79	667	233.550	235.500	-0.724	0.084	-0.242	0.096	1.950	0.482	0.247	1.457
80	667	237	239.100	-0.071	-0.166	0.806	0.020	2.100	0.897	0.427	11.983
81	667	250.950	253.050	0.810	-0.097	1.590	0.041	2.100	0.792	0.377	10.058
82	667	321	321.900	1.345	-0.084	1.820	0.019	0.900	0.486	0.540	12.270
83	669	252.150	252.750	-0.272	0.403	-0.677	-0.035	0.600	0.597	0.994	-132.752
84	679	285.900	307.200	-0.208	-0.104	0.668	-0.082	21.300	0.876	0.041	1.417
85	683	293.550	336	-0.005	0.021	-2.018	-0.415	42.450	2.060	0.049	-167.770
86	686	255.750	256.050	-0.387	-0.062	-0.238	0.175	0.300	0.280	0.933	57.843
87	686	256.950	258.300	0.024	0.063	0.655	0.057	1.350	0.631	0.467	-0.568
88	696	280.650	383.550	-3.645	0.187	1.271	0.072	102.900	4.917	0.048	-1.338
89	702	321.150	354.300	-0.165	-0.094	-1.572	-0.173	33.150	1.409	0.043	-176.760
90	727	224.400	225	-0.309	-0.377	-0.051	-0.159	0.600	0.338	0.563	40.229
91	727	277.500	279.300	0.357	-0.244	1.568	-0.469	1.800	1.232	0.684	-10.523
92	727	279.600	280.350	1.656	-0.304	1.835	-0.025	0.750	0.332	0.443	57.370
93	727	283.500	284.400	2.003	-0.299	2.641	-0.360	0.900	0.641	0.712	-5.506
94	727	286.200	286.650	2.829	-0.202	3.085	-0.048	0.450	0.299	0.664	31.069
95	727	288.150	290.100	3.385	-0.158	4.725	0.005	1.950	1.350	0.692	6.945
96	732	244.050	244.500	-0.077	0.106	-0.516	0.265	0.450	0.467	1.037	160.112
97	732	244.950	246	-0.650	-0.022	-0.988	-0.362	1.050	0.479	0.457	-134.831
98	735	222.900	225	-0.268	-0.013	0.311	-0.194	2.100	0.607	0.289	-17.344
99	735	240.450	242.700	0.437	0.102	0.914	0.117	2.250	0.477	0.212	1.841
100	763	232.500	233.550	-0.192	-0.125	0.203	-0.147	1.050	0.396	0.377	-3.228
101	763	235.800	236.550	0.493	0.127	0.664	0.046	0.750	0.189	0.252	-25.178
102	768	325.650	327.600	-0.696	0.142	0.081	-0.099	1.950	0.814	0.417	-17.283
103	768	327.750	328.650	0.187	0.079	0.736	-0.271	0.900	0.651	0.723	-32.490
104	776	308.550	385.500	-0.018	-0.072	-1.257	-0.373	76.950	1.275	0.017	-166.344
105	783	193.050	193.500	-0.237	-0.053	-0.696	0.004	0.450	0.463	1.028	172.923
106	795	217.200	218.250	-0.835	-0.246	-0.376	-0.092	1.050	0.484	0.461	18.541
107	795	243.300	246.600	0.629	0.110	2.706	0.067	3.300	2.077	0.630	-1.194
108	795	260.100	262.200	3.144	0.046	4.277	-0.120	2.100	1.145	0.545	-8.329
109	795	263.850	269.700	5.095	0.066	8.762	-0.182	5.850	3.675	0.628	-3.856
110	798	242.700	243.750	-0.365	0.052	-1.719	-0.020	1.050	1.356	1.291	-176.955
111	798	261.900	262.650	-2.059	0.110	-2.498	-0.274	0.750	0.583	0.778	-138.835
112	798	273.150	274.350	-3.131	-0.187	-3.735	0.188	1.200	0.711	0.592	148.172
113	801	314.850	354.750	-0.419	0.324	1.059	0.389	39.900	1.479	0.037	2.531
114	803	248.250	252.600	-2.348	-0.022	-0.673	-0.053	4.350	1.675	0.385	-1.057
115	803	253.050	263.850	-1.063	-0.045	3.330	0.032	10.800	4.394	0.407	1.012
116	807	293.100	385.200	0.861	-0.045	-1.926	-0.186	92.100	2.791	0.030	-177.119
117	816	238.200	239.400	-0.206	0.006	-0.563	-0.290	1.200	0.464	0.386	-140.367
118	817	202.350	202.650	-0.334	-0.021	-0.395	0.029	0.300	0.079	0.263	140.659
119	822	225.600	226.200	0.142	0.212	-0.316	-0.145	0.600	0.581	0.968	-142.089
120	822	305.100	307.050	-0.394	-0.853	-0.882	-0.771	1.950	0.495	0.254	170.460
121	823	238.350	239.700	1.404	0.032	0.198	0.004	1.350	1.206	0.894	-178.683
122	823	240.750	242.250	-0.340	-0.121	-1.253	-0.042	1.500	0.916	0.611	175.087
123	823	245.700	248.400	-1.391	-0.058	-2.855	-0.150	2.700	1.467	0.543	-176.396
124	823	249.900	253.350	-3.661	-0.217	-6.239	-0.269	3.450	2.579	0.747	-178.858
125	823	256.350	256.650	-6.343	-0.113	-6.562	-0.155	0.300	0.223	0.743	-169.144
126	823	262.350	263.700	-6.498	-0.343	-7.781	-0.322	1.350	1.283	0.950	179.062
127	823	270.150	272.250	-8.143	-0.376	-9.647	-0.381	2.100	1.504	0.716	-179.783
128	823	288.750	289.200	-9.850	-0.332	-10.114	-0.377	0.450	0.268	0.595	-170.291
129	827	303.300	315.450	-0.232	-0.191	-0.831	-0.268	12.150	0.604	0.050	-172.626
130	837	284.250	302.100	-0.253	-0.092	0.395	-0.108	17.850	0.648	0.036	-1.401
131	844	289.500	292.200	-0.294	-0.193	-2.564	0.235	2.700	2.310	0.856	169.338
132	844	292.200	295.050	-2.578	0.126	-1.452	0.164	2.850	1.127	0.395	1.954
133	844	295.050	295.950	-1.327	0.069	-2.594	0.130	0.900	1.268	1.409	177.243
134	844	307.800	310.650	-2.057	0.205	-0.577	0.166	2.850	1.481	0.519	-1.526
135	844	318.750	328.500	-2.674	0.310	2.958	0.404	9.750	5.633	0.578	0.956
136	844	328.800	332.700	1.023	0.352	3.178	0.552	3.900	2.164	0.555	5.307
137	856	288.600	333.300	-0.272	0.049	1.030	-0.114	44.700	1.312	0.029	-7.130
138	859	209.250	210.300	-0.304	0.022	-0.028	-0.033	1.050	0.281	0.268	-11.286
139	863	245.250	246.450	-0.194	-0.066	-0.024	0.029	1.200	0.195	0.162	29.295
140	864	307.650	347.850	-0.190	-0.049	-1.329	-0.107	40.200	1.140	0.028	-177.069
141	870	311.400	314.100	-0.727	0.091	0.009	-0.051	2.700	0.750	0.278	-10.932
142	870	314.250	317.550	0.042	-0.149	1.222	-0.083	3.300	1.182	0.358	3.208
143	870	317.850	320.250	1.204	-0.069	1.897	-0.410	2.400	0.772	0.322	-26.187
144	872	303.300	304.200	-1.773	-0.271	-2.368	0.017	0.900	0.661	0.735	154.163
145	872	305.700	308.850	-2.493	-0.539	-4.327	-0.231	3.150	1.860	0.590	170.464
146	873	257.400	260.700	1.482	-0.006	3.093	0.116	3.300	1.616	0.490	4.324
147	873	267	268.950	3.461	0.021	4.674	-0.130	1.950	1.222	0.627	-7.121
148	879	277.800	279.450	-0.763	-0.051	-2.021	0.361	1.650	1.324	0.802	161.898
149	879	282.600	284.250	-2.363	0.670	-3.241	0.811	1.650	0.889	0.539	170.911
150	884	299.400	397.200	0.751	-0.024	-1.598	-0.066	97.800	2.349	0.024	-178.963
151	904	268.200	269.550	-0.234	-0.055	-0.519	-0.095	1.350	0.288	0.213	-172.015
152	905	216.150	217.650	-0.375	0.100	0.156	0.117	1.500	0.531	0.354	1.854
153	915	325.200	399.750	-0.871	-0.169	1.403	-0.271	74.550	2.276	0.031	-2.559
154	919	301.200	344.400	-0.018	-0.045	-2.058	-0.259	43.200	2.051	0.047	-173.989
155	923	284.850	303.600	-0.304	0.140	1.019	0.020	18.750	1.328	0.071	-5.189
156	935	309.150	372.600	-0.062	-0.028	2.337	-0.163	63.450	2.403	0.038	-3.205
157	935	372.600	376.350	2.353	-0.175	0.948	0.041	3.750	1.422	0.379	171.238
158	935	377.550	380.400	1.492	0.196	-1.031	0.006	2.850	2.530	0.888	-175.695
159	935	380.400	382.650	-1.145	0.158	0.174	-0.048	2.250	1.335	0.593	-8.858
160	948	306.750	385.650	1.419	-0.216	-0.253	-0.088	78.900	1.677	0.021	175.621
161	962	316.350	319.350	-2.303	0.054	-1.085	-0.287	3	1.265	0.422	-15.652
162	962	322.500	325.950	-0.549	-0.015	0.673	-0.049	3.450	1.222	0.354	-1.591
163	962	326.850	328.200	0.555	0.172	1.214	-0.374	1.350	0.855	0.634	-39.610
164	962	328.650	330.300	1.168	-0.297	1.620	0.085	1.650	0.592	0.359	40.202
165	962	331.500	335.850	1.673	-0.040	3.544	-0.237	4.350	1.881	0.432	-5.998
166	964	216.300	217.200	-0.296	-0.042	0.160	-0.149	0.900	0.468	0.521	-13.239
167	969	283.500	286.050	0.027	-1.927	-1.503	-2.982	2.550	1.858	0.729	-145.415
168	969	290.700	291.300	-1.861	-3.485	-2.267	-3.518	0.600	0.407	0.679	-175.383
169	969	296.250	298.650	-2.458	-3.487	-3.802	-4.217	2.400	1.530	0.637	-151.479
170	969	300.750	302.400	-3.832	-4.447	-4.834	-4.651	1.650	1.023	0.620	-168.473
171	981	229.950	231.600	-0.265	-0.201	-1.921	-0.122	1.650	1.658	1.005	177.270
172	987	198.450	200.400	-0.214	-0.088	-0.363	0.051	1.950	0.204	0.105	136.917
173	989	313.050	351	-0.400	-0.041	0.954	-0.076	37.950	1.354	0.036	-1.453
174	990	238.500	239.250	-0.119	-0.108	-0.443	0.275	0.750	0.501	0.669	130.255
175	991	286.650	309.150	-0.055	-0.740	-0.284	-0.622	22.500	0.257	0.011	152.791
176	993	260.700	261.900	-0.192	-0.423	0.369	-0.163	1.200	0.618	0.515	24.878
177	1029	313.800	314.550	-0.625	0.320	-0.112	0.167	0.750	0.536	0.714	-16.685
178	1029	314.850	316.200	0.067	-0.034	0.876	0.011	1.350	0.810	0.600	3.151
179	1045	277.200	379.950	-0.930	-0.037	2.748	-0.045	102.750	3.678	0.036	-0.128
180	1046	205.650	206.400	-0.316	-0.139	-1.218	-0.243	0.750	0.908	1.211	-173.429
181	1048	352.050	352.800	-0.457	-0.081	-0.113	-0.248	0.750	0.383	0.510	-25.934
182	1048	352.950	353.550	-0.074	0.088	0.193	0.027	0.600	0.274	0.456	-12.854
183	1048	353.700	354.300	0.257	-0.076	0.497	0.162	0.600	0.338	0.564	44.789
184	1056	268.200	268.950	-0.727	-0.309	-0.519	-0.281	0.750	0.210	0.280	7.682
185	1064	243.600	247.500	-1.346	-0.112	-0.013	-0.042	3.900	1.335	0.342	3.026
186	1064	295.950	303.750	0.067	-0.022	3.432	0.098	7.800	3.367	0.432	2.051
187	1064	345.300	349.050	3.038	-0.006	4.742	-0.046	3.750	1.704	0.455	-1.343
188	1069	247.350	247.800	-0.131	-0.162	-0.067	-0.271	0.450	0.126	0.281	-59.543
189	1069	248.850	249.900	-1.000E-4	0.120	0.166	-0.196	1.050	0.358	0.341	-62.317
190	1078	258.300	259.500	-0.079	0.302	-0.835	-0.404	1.200	1.035	0.862	-136.933
191	1085	244.650	245.400	-0.199	0.125	-0.601	0.028	0.750	0.414	0.552	-166.316
192	1085	261.900	262.950	-0.727	0.200	-1.237	0.047	1.050	0.532	0.507	-163.342
193	1085	268.350	270.450	-1.711	-0.125	-2.785	0.096	2.100	1.097	0.522	168.336
194	1085	273.750	274.500	-3.157	0.052	-3.661	-0.004	0.750	0.507	0.676	-173.750
195	1085	279.450	281.100	-4.140	-0.594	-5.162	-0.867	1.650	1.058	0.641	-165.051
196	1085	282.300	284.250	-5.548	-0.689	-6.828	-0.793	1.950	1.284	0.659	-175.358
197	1087	278.250	282	0.210	-0.029	1.987	0.004	3.750	1.777	0.474	1.067
198	1107	239.700	241.800	-0.267	0.259	0.368	-0.153	2.100	0.757	0.360	-32.924
199	1152	307.200	361.050	-0.045	0.016	-2.590	0.253	53.850	2.556	0.047	174.680
200	1154	296.250	356.100	0.056	-0.030	-3.005	-0.054	59.850	3.061	0.051	-179.549
201	1159	246.150	246.900	0.233	-0.113	0.063	-0.073	0.750	0.175	0.233	166.789
202	1159	247.650	248.700	0.042	-0.027	-0.239	-0.133	1.050	0.300	0.286	-159.385
203	1159	254.400	256.200	-0.865	-0.049	-1.820	-0.036	1.800	0.955	0.531	179.247
204	1159	259.050	259.800	-2.020	-0.178	-2.298	0.068	0.750	0.371	0.495	138.546
205	1159	264.750	265.500	-2.668	-0.180	-2.900	-0.118	0.750	0.240	0.320	165.171
206	1159	286.950	287.550	-3.055	-0.145	-3.414	0.145	0.600	0.461	0.769	141.112
207	1177	291.150	313.650	-0.245	-0.079	-1.288	-0.089	22.500	1.043	0.046	-179.497
208	1267	302.550	387.900	0.626	-0.068	-1.436	-0.157	85.350	2.064	0.024	-177.525
209	1281	284.700	290.400	-0.049	-0.074	1.530	0.006	5.700	1.581	0.277	2.912
210	1281	300.750	304.650	1.335	-0.024	2.423	0.039	3.900	1.090	0.279	3.336
211	1281	328.800	331.200	2.780	0.161	3.473	0.119	2.400	0.694	0.289	-3.496
212	1281	331.950	334.650	3.521	0.149	4.767	0.002	2.700	1.255	0.465	-6.715
213	1281	336.300	339.300	4.865	0.185	6.148	0.175	3	1.283	0.428	-0.474
214	1288	296.700	347.100	0.013	-0.074	-1.209	-0.062	50.400	1.222	0.024	179.428
215	1309	258.450	259.500	-0.014	-0.032	0.269	-0.416	1.050	0.477	0.455	-53.641
216	1330	286.050	396.600	-1.090	0.011	2.487	-0.058	110.550	3.578	0.032	-1.099
217	1340	291.750	311.850	-0.068	-0.153	-0.870	-0.055	20.100	0.808	0.040	173.071
218	1392	269.550	271.050	-0.171	0.066	0.177	-0.114	1.500	0.392	0.261	-27.409
219	1409	282.450	356.400	0.490	-0.063	-2.376	-0.175	73.950	2.868	0.039	-177.761
220	1421	289.500	387.300	0.402	-0.014	-2.331	-0.143	97.800	2.736	0.028	-177.295
221	1423	285.450	308.250	0.052	0.029	1.412	-0.084	22.800	1.365	0.060	-4.727
222	1474	294.300	313.050	-0.226	0.167	0.342	-0.085	18.750	0.621	0.033	-23.911
223	1482	235.650	237.150	-0.264	0.245	0.264	-0.204	1.500	0.693	0.462	-40.364
224	1527	227.250	228.600	-0.133	-0.094	-0.402	-0.144	1.350	0.274	0.203	-169.515
225	1527	231	231.750	-0.442	-0.268	-0.661	-0.039	0.750	0.317	0.423	133.707
226	1533	273.450	274.800	-0.494	-1.623	0.046	-1.839	1.350	0.582	0.431	-21.790
227	1533	290.550	291.450	0.041	-1.481	0.343	-1.564	0.900	0.313	0.348	-15.258
228	1533	292.350	292.500	0.358	NaN	0.358	NaN	0.150	NaN	NaN	NaN
229	1533	292.950	293.250	0.468	-1.792	1.009	-2.063	0.300	0.605	2.017	-26.607
230	1555	234	235.050	-0.080	-0.005	-0.363	-0.070	1.050	0.290	0.277	-167.023
231	1648	286.350	287.850	-0.504	-0.229	0.296	0.074	1.500	0.855	0.570	20.733
232	1648	288.450	289.500	0.208	-0.104	0.691	0.104	1.050	0.526	0.501	23.265
233	1648	297.750	298.350	0.336	0.139	0.509	0.056	0.600	0.192	0.320	-25.730
234	1648	299.550	300.150	0.667	0.153	0.902	0.099	0.600	0.241	0.402	-12.904
235	1649	290.700	333.300	0.050	0.062	-0.366	0.918	42.600	0.952	0.022	115.911
236	1663	315.150	338.550	-0.058	-0.058	0.912	0.048	23.400	0.976	0.042	6.229
237	1683	309.150	310.650	0.045	0.064	-0.517	-0.188	1.500	0.616	0.410	-155.924
238	1719	246.750	247.800	0.370	-0.313	-0.016	0.127	1.050	0.586	0.558	131.240
239	1719	248.100	248.850	-0.088	-0.072	-0.421	0.032	0.750	0.349	0.465	162.655
240	1729	257.400	259.050	0.071	-0.137	0.694	-0.095	1.650	0.624	0.378	3.898
241	1729	259.350	260.700	-0.324	-0.156	0.249	-0.011	1.350	0.591	0.438	14.183
242	1729	261.900	263.700	0.166	-0.210	0.758	-0.301	1.800	0.599	0.333	-8.722
243	1751	260.550	263.400	0.433	-0.215	-1.348	-0.042	2.850	1.789	0.628	174.474
244	1752	292.350	390.150	0.317	-0.016	-2.009	-0.165	97.800	2.331	0.024	-176.321
245	1759	236.100	237.150	0.299	0.236	-0.220	-0.344	1.050	0.778	0.741	-131.856
246	1759	252.750	254.550	-1.031	-0.271	-2.192	0.091	1.800	1.216	0.676	162.700
247	1759	265.500	267.150	-2.453	-0.022	-2.680	-0.137	1.650	0.254	0.154	-153.202
248	1765	267.450	267.900	-0.099	-0.200	-0.690	-0.072	0.450	0.605	1.344	167.774
249	1771	289.500	314.250	0.131	9.647E-4	-0.763	0.050	24.750	0.895	0.036	176.857
250	1776	314.550	335.100	-0.127	0.012	0.241	-0.124	20.550	0.392	0.019	-20.280
251	1777	297.750	353.250	-0.260	-0.020	1.800	0.040	55.500	2.061	0.037	1.654
252	1817	237.300	238.050	0.030	-0.019	-1.079	-0.333	0.750	1.152	1.536	-164.230
253	1825	357.300	399.750	0.442	0.053	-0.180	-0.034	42.450	0.628	0.015	-172.106
254	1827	289.950	291.600	-1.535	1.385	-1.114	1.444	1.650	0.425	0.258	7.963
255	1827	297.450	298.650	-1.005	1.391	-0.759	1.324	1.200	0.255	0.212	-15.217
256	1827	311.700	312.600	-0.730	1.561	-0.394	1.407	0.900	0.369	0.410	-24.549
257	1831	290.850	305.850	0.051	-0.041	-0.424	-0.028	15	0.475	0.032	178.458
258	1851	287.550	361.650	0.529	-0.060	-2.962	0.004	74.100	3.492	0.047	178.946
259	1868	322.350	349.350	-0.015	-0.056	-1.408	0.052	27	1.397	0.052	175.539
260	1889	244.650	245.700	0.182	-0.104	-0.328	-0.187	1.050	0.517	0.492	-170.745
261	1977	298.950	325.800	0.231	0.012	-0.473	-0.112	26.850	0.715	0.027	-170.066
262	2032	262.200	262.650	-0.202	0.210	-0.332	-0.050	0.450	0.291	0.646	-116.564
263	2032	263.400	263.850	-0.616	-0.011	-0.792	-0.388	0.450	0.416	0.925	-115.015
264	2033	286.050	288.600	-0.691	0.044	0.657	0.222	2.550	1.360	0.533	7.504
265	2033	290.850	291.600	1.325	0.083	1.676	0.011	0.750	0.358	0.478	-11.678
266	2033	294.450	301.350	1.949	-0.080	5.653	0.105	6.900	3.709	0.537	2.856
267	2036	198	198.900	-0.029	0.155	1.329	0.361	0.900	1.374	1.526	8.632
268	2040	257.100	259.200	-0.097	0.235	0.480	0.054	2.100	0.605	0.288	-17.359
269	2048	204.300	204.600	2.238	-0.962	1.739	-0.737	0.300	0.547	1.825	155.729
270	2048	228.900	229.200	1.115	-0.268	1.033	-0.318	0.300	0.096	0.320	-148.627
271	2048	233.550	234.600	0.560	-0.261	0.254	-0.465	1.050	0.368	0.351	-146.238
272	2048	269.250	270.450	-0.044	-0.622	-1.586	0.976	1.200	2.221	1.851	133.964
273	2048	273.150	273.600	-2.157	1.419	-2.557	1.429	0.450	0.400	0.889	178.502
274	2048	275.250	275.850	-3.448	1.729	-4.548	1.923	0.600	1.117	1.862	169.999
275	2048	276.750	277.650	-4.765	2.195	-5.538	2.151	0.900	0.774	0.860	-176.710
276	2048	285.600	286.500	-6.111	2.154	-6.664	2.145	0.900	0.553	0.615	-179.032
277	2090	295.650	323.550	0.156	0.076	-1.025	-0.090	27.900	1.193	0.043	-171.965
278	2100	286.650	313.050	0.163	-0.106	-0.799	-0.003	26.400	0.968	0.037	173.886
279	2106	263.400	264.750	0.065	-0.098	-0.719	0.021	1.350	0.793	0.587	171.338
280	2106	272.400	273.150	-1.684	0.044	-1.972	-0.169	0.750	0.358	0.477	-143.569
281	2123	222.450	223.050	0.599	0.155	-0.205	-0.438	0.600	0.999	1.665	-143.578
282	2140	339.450	340.500	1.102	-0.024	0.481	-0.106	1.050	0.626	0.597	-172.435
283	2140	341.550	342.900	-0.119	0.395	-0.783	-0.012	1.350	0.779	0.577	-148.504
284	2154	245.400	250.500	-1.200	0.625	0.793	0.612	5.100	1.993	0.391	-0.396
285	2154	281.550	285.900	1.598	-0.707	2.497	-0.261	4.350	1.004	0.231	26.390
286	2157	254.550	258.600	-2.718	0.442	-0.910	0.045	4.050	1.851	0.457	-12.406
287	2157	260.250	261.750	-0.811	0.262	-0.331	0.282	1.500	0.480	0.320	2.434
288	2157	274.500	277.200	-0.190	0.144	1.178	-0.143	2.700	1.398	0.518	-11.863
289	2157	279.300	281.100	1.674	-0.076	2.630	-0.321	1.800	0.987	0.548	-14.381
290	2157	316.650	323.400	2.766	-0.381	5.771	-0.853	6.750	3.042	0.451	-8.939
291	2169	238.350	238.800	0.106	-0.152	-0.062	-0.160	0.450	0.168	0.374	-177.274
292	2187	231.600	232.950	0.063	-0.090	-0.632	0.113	1.350	0.724	0.536	163.769
293	2191	247.350	249.450	-0.004	-0.129	0.401	0.213	2.100	0.530	0.252	40.181
294	2201	277.200	306.600	-0.325	-0.009	0.878	0.023	29.400	1.203	0.041	1.543
