 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
37	2178	462.450	463.350	-1.819	-1.088	-2.230	-1.164	0.900	0.418	0.465	-169.514
38	2178	463.950	465.600	-2.459	-1.175	-3.032	-1.165	1.650	0.573	0.347	179.013
39	2505	420.450	421.500	-0.336	0.131	-0.642	0.058	1.050	0.314	0.299	-166.627
40	2598	505.500	506.250	-0.061	0.045	0.435	-0.016	0.750	0.500	0.666	-7.076
41	2598	506.700	507.750	0.768	0.036	1.443	-0.008	1.050	0.677	0.644	-3.785
42	2621	373.350	374.100	-0.094	-0.198	0.234	-0.568	0.750	0.494	0.659	-48.439
43	2626	332.700	334.350	-0.256	0.092	-0.618	0.132	1.650	0.364	0.220	173.685
44	2640	399.600	400.200	0.394	0.038	0.019	0.228	0.600	0.420	0.700	153.079
45	2791	490.500	492.900	-0.272	0.612	0.576	0.354	2.400	0.886	0.369	-16.921
46	2830	318.900	319.500	0.075	-0.015	-0.437	0.255	0.600	0.579	0.965	152.206
47	2917	455.700	456.300	-0.269	-0.141	-0.477	-0.262	0.600	0.241	0.402	-149.700
48	2933	390.900	392.100	-0.189	-0.252	-0.888	0.107	1.200	0.786	0.655	152.877
49	2958	435.750	436.500	-0.706	-0.121	-1.330	0.229	0.750	0.715	0.954	150.709
50	3009	382.650	384	-2.051	-0.117	-3.030	-0.335	1.350	1.003	0.743	-167.471
51	3031	370.950	372.150	0.022	0.290	-0.376	-0.021	1.200	0.505	0.421	-142.078
52	3056	389.100	390.900	0.504	0.014	1.086	-0.701	1.800	0.922	0.512	-50.834
53	3056	397.650	399.900	0.488	-0.152	1.136	0.078	2.250	0.688	0.306	19.568
54	3074	329.850	331.050	0.130	0.260	-0.390	0.076	1.200	0.552	0.460	-160.501
55	3150	422.100	422.850	0.621	-0.270	1.181	0.350	0.750	0.835	1.114	47.902
56	3169	391.050	391.800	0.184	0.761	0.672	-0.026	0.750	0.926	1.235	-58.207
57	3172	373.500	374.550	0.411	0.470	-0.235	-0.012	1.050	0.806	0.768	-143.284
58	3187	345.300	345.750	0.086	-0.012	-0.141	-0.186	0.450	0.286	0.636	-142.595
59	3187	350.700	351.600	-0.510	-0.041	-0.701	-0.201	0.900	0.249	0.276	-139.996
60	3187	355.200	355.800	-0.822	-0.118	-0.950	-0.158	0.600	0.134	0.223	-162.733
61	3200	418.500	419.100	-0.014	0.125	0.266	-0.030	0.600	0.320	0.533	-28.950
62	3221	421.350	422.550	-0.158	-0.158	0.382	0.022	1.200	0.570	0.475	18.381
63	3251	426	427.050	0.418	0.172	0.698	0.090	1.050	0.291	0.278	-16.142
64	3251	434.850	435.750	1.053	-0.218	1.709	0.250	0.900	0.806	0.895	35.505
65	3304	337.050	338.400	-0.186	0.058	-0.030	0.056	1.350	0.155	0.115	-0.702
66	3318	335.400	336.600	-0.051	0.032	-0.429	0.247	1.200	0.434	0.362	150.364
67	3319	360.900	362.100	-0.310	0.292	-0.600	0.364	1.200	0.298	0.249	166.067
68	3333	333.600	334.050	-0.189	0.214	-0.282	0.092	0.450	0.153	0.340	-127.371
69	3383	471.300	472.500	-0.184	0.346	0.371	-0.098	1.200	0.711	0.593	-38.660
70	3383	472.950	474.450	0.402	-0.012	1.221	0.025	1.500	0.820	0.547	2.614
71	3383	479.400	480.600	3.475	0.182	4.206	0.115	1.200	0.734	0.612	-5.258
72	3383	486.750	487.350	5.454	0.390	5.680	0.212	0.600	0.287	0.478	-38.191
73	3383	490.200	491.100	6.173	0.417	6.778	0.811	0.900	0.722	0.802	33.088
74	3535	416.850	417.900	-0.038	-0.003	-0.526	-0.033	1.050	0.489	0.466	-176.511
75	3550	384	384.450	0.253	0.358	0.472	0.227	0.450	0.255	0.568	-30.881
76	3614	437.400	439.350	-0.128	0.106	0.723	0.024	1.950	0.855	0.439	-5.461
77	3624	355.350	356.550	-0.165	0.105	-0.637	-0.485	1.200	0.755	0.629	-128.684
78	3663	333.450	334.200	0.061	0.313	-0.168	-0.222	0.750	0.582	0.776	-113.164
79	3665	363	363.600	-1.253	-0.001	-1.587	0.010	0.600	0.335	0.558	177.979
80	3702	368.400	369.300	0.093	-0.059	-0.739	0.177	0.900	0.865	0.961	164.170
81	3705	394.650	396.450	-0.109	0.156	-0.714	0.008	1.800	0.623	0.346	-166.261
82	3760	342.600	343.500	-0.045	-0.249	-0.168	-0.208	0.900	0.130	0.144	161.456
83	3770	437.850	438.900	0.032	0.070	-0.560	-0.236	1.050	0.667	0.635	-152.625
84	3894	399.600	400.050	-0.024	0.045	0.136	0.234	0.450	0.247	0.550	49.720
85	3941	317.400	318.150	0.210	0.055	-0.446	-0.237	0.750	0.718	0.957	-156.061
86	4265	325.800	326.850	0.064	0.122	-0.629	0.023	1.050	0.700	0.667	-171.820
87	4321	390.900	393.300	0.541	0.102	1.211	0.111	2.400	0.670	0.279	0.772
88	4411	390.450	394.050	-0.101	-0.081	-2.290	0.129	3.600	2.199	0.611	174.523
89	4411	395.100	397.050	-2.309	0.088	-1.696	-0.141	1.950	0.654	0.335	-20.474
90	4455	384.900	385.650	-0.051	-0.180	0.435	-0.331	0.750	0.509	0.679	-17.260
91	4565	377.550	379.050	-0.155	0.332	0.490	-0.336	1.500	0.928	0.619	-46.012
92	4617	348.300	349.050	-0.069	0.386	-0.504	0.401	0.750	0.435	0.581	178.015
93	4629	361.200	362.250	0.485	0.044	1.205	-0.222	1.050	0.768	0.731	-20.267
94	4654	386.250	388.500	0.094	0.144	-0.429	0.593	2.250	0.689	0.306	139.392
95	4659	361.350	362.550	0.462	-0.052	0.051	-0.209	1.200	0.440	0.367	-159.071
96	4913	436.950	437.700	-0.270	0.024	0.355	-0.253	0.750	0.684	0.912	-23.876
97	5134	346.500	347.250	0.478	-0.181	0.099	-0.060	0.750	0.398	0.531	162.327
98	5332	338.850	339.600	0.157	NaN	0.157	NaN	0.750	NaN	NaN	NaN
99	5969	384.900	386.250	0.378	-0.088	-0.070	0.050	1.350	0.469	0.347	162.820
100	5969	392.550	393.300	-0.210	-0.164	-0.549	0.110	0.750	0.436	0.581	141.105
101	6143	372.450	373.650	0.174	0.096	0.029	0.223	1.200	0.193	0.161	139.002
102	6171	463.050	464.100	-0.360	-0.105	0.445	-0.105	1.050	0.805	0.766	0.002
103	6315	374.850	377.100	-0.354	0.076	-1.162	-0.204	2.250	0.855	0.380	-160.883
104	6315	379.650	380.400	-1.338	-0.034	-1.696	0.085	0.750	0.378	0.503	161.682
105	6553	298.650	299.400	0.434	0.056	-0.147	0.259	0.750	0.615	0.820	160.737
106	6958	354	354.600	0.342	-0.072	0.082	-0.139	0.600	0.269	0.449	-165.673
107	7123	353.250	357.150	-0.123	-0.045	-1.315	0.140	3.900	1.206	0.309	171.195
108	7123	370.650	371.400	-2.488	-0.384	-3.144	-0.492	0.750	0.665	0.886	-170.691
109	7214	355.350	356.250	0.010	-0.152	-0.445	-0.067	0.900	0.462	0.514	169.352
110	7340	378.300	379.050	0.275	-0.067	-0.082	-0.205	0.750	0.382	0.510	-158.904
111	7570	452.550	453.900	1.766	0.446	2.333	0.415	1.350	0.567	0.420	-3.131
112	7570	456.750	458.550	3.189	0.652	3.581	0.474	1.800	0.430	0.239	-24.397
113	7688	488.700	489.750	0.173	0.601	-0.272	-0.422	1.050	1.116	1.062	-113.498
114	7702	380.550	381.450	-0.398	-0.047	-0.766	0.089	0.900	0.392	0.436	159.694
115	7810	465.600	466.950	-0.171	-0.154	-1.410	-0.080	1.350	1.241	0.919	176.589
116	7810	471.750	473.850	-2.626	-0.046	-4.067	0.572	2.100	1.568	0.747	156.798
117	7871	439.050	439.650	-0.648	-1.159	-1.109	-1.265	0.600	0.473	0.788	-166.974
118	8235	484.950	488.250	-0.418	0.230	0.206	-0.045	3.300	0.682	0.207	-23.813
119	8235	498.300	499.800	1.421	-0.239	1.931	-0.357	1.500	0.524	0.349	-13.118
120	8621	422.700	424.050	-0.022	-0.258	0.202	-0.043	1.350	0.310	0.230	43.760
121	8915	448.350	449.550	-0.115	0.087	0.864	-0.254	1.200	1.037	0.864	-19.205
122	9079	463.650	465.300	-0.618	-0.100	-1.570	0.106	1.650	0.974	0.590	167.759
123	9314	464.700	465.600	0.323	0.017	-0.669	0.026	0.900	0.992	1.102	179.504
124	9316	484.050	485.400	0.846	-0.169	1.720	0.106	1.350	0.916	0.678	17.481
125	9388	461.550	462.450	-0.104	-0.107	0.162	-0.061	0.900	0.270	0.299	9.807
126	9409	523.500	523.950	-0.026	0.014	0.349	0.177	0.450	0.408	0.908	23.574
127	9410	481.050	482.400	-0.018	0.026	0.322	-0.008	1.350	0.341	0.253	-5.684
128	9593	523.050	524.550	-0.045	0.278	0.248	0.029	1.500	0.384	0.256	-40.374
129	10083	520.200	521.250	6.125	4.444	6.803	4.371	1.050	0.682	0.650	-6.109
