 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
54	6210	182.850	184.050	0.109	-0.101	0.296	0.039	1.200	0.234	0.195	36.841
55	6389	202.800	203.400	-0.098	-0.182	-0.213	-0.253	0.600	0.135	0.225	-148.406
56	6641	164.100	166.650	1.904	-0.003	0.192	0.081	2.550	1.714	0.672	177.205
57	6733	204	205.350	0.078	-1.656	-0.328	0.810	1.350	2.499	1.851	99.361
58	7101	184.650	185.850	-0.069	-0.312	0.139	-0.114	1.200	0.287	0.239	43.630
59	7309	202.800	203.550	0.027	0.035	-0.406	-0.016	0.750	0.437	0.582	-173.276
60	7538	210.750	212.100	-0.046	0.104	0.640	-0.047	1.350	0.703	0.521	-12.359
61	7655	193.650	194.100	0.861	-0.214	0.269	-0.212	0.450	0.592	1.316	179.784
62	7864	219	220.800	0.174	-0.115	-0.907	-0.017	1.800	1.086	0.603	174.800
63	8021	218.700	220.050	1.115	0.248	-0.150	0.138	1.350	1.270	0.941	-175.055
64	8682	254.250	254.700	3.166	-1.336	2.608	-1.120	0.450	0.599	1.330	158.871
