 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
60	975	105.900	106.800	-0.283	0.143	-0.525	0.138	0.900	0.242	0.269	-178.721
61	978	104.550	105.150	0.048	0.278	-0.568	-0.315	0.600	0.855	1.425	-136.092
62	983	105.900	106.350	-0.094	0.009	-0.272	0.090	0.450	0.195	0.434	155.518
63	986	108.600	109.500	-0.170	0.171	0.203	-0.047	0.900	0.432	0.480	-30.384
64	992	119.550	120.150	0.014	0.097	0.162	0.107	0.600	0.148	0.246	4.047
65	1015	83.700	84.150	0.309	0.333	0.050	0.360	0.450	0.261	0.579	174.021
66	1030	127.350	128.250	-0.042	0.103	0.085	0.131	0.900	0.129	0.144	12.271
67	1036	101.700	102.150	-0.059	-0.103	-0.214	-0.240	0.450	0.207	0.461	-138.487
68	1048	114	115.950	0.170	0.178	0.334	0.113	1.950	0.177	0.091	-21.520
69	1063	127.500	128.250	-0.018	0.210	0.179	0.019	0.750	0.274	0.366	-44.164
70	1089	115.200	115.950	-0.011	0.171	-0.194	0.065	0.750	0.211	0.282	-149.711
71	1094	103.650	105.450	-0.080	0.047	0.277	0.138	1.800	0.368	0.205	14.356
72	1100	115.050	115.950	-0.003	0.121	-0.338	-0.219	0.900	0.477	0.530	-134.496
73	1101	107.550	107.850	0.024	0.248	-0.386	0.078	0.300	0.443	1.478	-157.507
74	1105	157.500	159.900	-0.013	0.087	0.264	0.010	2.400	0.287	0.120	-15.502
75	1109	130.800	131.700	0.038	0.046	0.282	-0.049	0.900	0.261	0.290	-21.325
76	1132	95.700	97.950	-0.086	0.065	0.117	0.120	2.250	0.211	0.094	15.250
77	1133	103.650	104.400	0.011	0.311	0.109	0.442	0.750	0.163	0.217	53.178
78	1145	97.200	98.250	-0.056	0.174	0.070	0.067	1.050	0.166	0.158	-40.282
79	1211	101.700	102.450	-0.080	0.171	0.150	0.135	0.750	0.233	0.311	-8.733
80	1275	104.250	104.850	-0.200	0.206	-0.387	0.407	0.600	0.274	0.457	133.090
81	1285	127.050	128.400	-0.112	0.136	0.187	-0.056	1.350	0.355	0.263	-32.610
82	1289	97.350	98.850	-0.115	0.128	0.142	0.239	1.500	0.281	0.187	23.339
83	1294	127.050	128.100	0.077	-0.068	0.274	0.135	1.050	0.283	0.269	45.896
84	1300	101.550	102.900	-1.299	0.284	-2.840	0.281	1.350	1.541	1.141	-179.879
85	1330	86.700	87.150	0.253	0.133	0.090	0.251	0.450	0.202	0.448	144.045
86	1335	119.850	120.450	-0.050	0.137	0.112	0.006	0.600	0.208	0.347	-39.062
87	1338	103.950	104.700	-0.050	0.215	-0.403	-0.397	0.750	0.708	0.943	-119.983
88	1355	131.100	131.850	-0.082	-0.090	0.070	-0.016	0.750	0.169	0.225	25.738
89	1358	106.650	107.550	-0.163	-0.114	0.102	0.129	0.900	0.360	0.400	42.457
90	1368	100.800	101.850	0.110	0.277	-0.150	0.041	1.050	0.352	0.335	-137.871
91	1369	126.450	127.500	-0.030	0.082	0.211	0.041	1.050	0.245	0.233	-9.596
92	1379	119.100	119.700	-0.091	0.154	0.157	0.277	0.600	0.277	0.461	26.369
93	1382	130.800	131.400	0.029	-0.080	0.174	0.094	0.600	0.227	0.378	50.083
94	1397	115.800	119.100	0.075	0.162	0.506	0.081	3.300	0.438	0.133	-10.645
95	1421	116.100	116.850	-0.051	0.082	0.072	0.123	0.750	0.130	0.173	18.657
96	1423	112.500	113.700	-0.075	0.187	0.259	0.273	1.200	0.345	0.288	14.347
97	1433	170.250	171.450	0.048	0.069	0.424	0.145	1.200	0.384	0.320	11.431
98	1439	98.400	99	0.042	-0.110	-0.618	-0.300	0.600	0.686	1.144	-163.853
99	1476	129.150	129.750	-0.058	0.141	0.203	0.157	0.600	0.261	0.435	3.465
100	1478	108.300	108.900	-0.214	0.162	-0.656	0.328	0.600	0.472	0.786	159.441
101	1495	101.400	101.850	0.165	-0.117	-0.246	-0.151	0.450	0.413	0.917	-175.262
102	1503	120.750	122.100	-0.091	0.057	0.294	0.023	1.350	0.387	0.287	-5.148
103	1518	102.900	103.650	0.070	-0.051	-0.299	0.212	0.750	0.453	0.605	144.605
104	1537	102.300	102.900	0.176	0.174	-0.510	0.294	0.600	0.697	1.161	170.046
105	1543	148.950	150.300	-0.144	0.177	0.098	-0.063	1.350	0.340	0.252	-44.801
106	1551	124.800	126.300	-0.133	0.127	0.050	0.111	1.500	0.183	0.122	-4.889
107	1554	98.250	99.300	0.062	0.206	-0.152	0.134	1.050	0.226	0.216	-161.231
108	1570	99.600	100.500	-0.083	-0.080	0.048	0.059	0.900	0.191	0.213	46.753
109	1621	107.550	109.350	-0.179	0.168	0.221	0.128	1.800	0.402	0.223	-5.714
110	1627	114.150	114.750	-0.045	0.122	0.070	0.151	0.600	0.119	0.198	14.410
111	1627	115.500	116.400	0.104	0.243	0.221	0.018	0.900	0.253	0.281	-62.497
112	1639	108.450	109.650	-0.034	0.187	-0.450	0.118	1.200	0.422	0.351	-170.587
113	1643	117.150	118.800	-0.016	0.003	0.242	0.013	1.650	0.258	0.156	2.187
114	1644	105.900	107.250	-0.061	0.168	0.275	0.035	1.350	0.361	0.268	-21.528
115	1651	102	102.900	0.054	0.126	-0.214	-0.356	0.900	0.552	0.613	-119.136
116	1656	164.250	165.450	-0.006	0.123	0.171	0.023	1.200	0.204	0.170	-29.456
117	1708	106.950	108.150	0.032	0.152	0.274	0.095	1.200	0.248	0.207	-13.373
118	1749	99	99.450	-0.054	0.083	0.085	0.086	0.450	0.139	0.309	1.509
119	1779	111.150	113.100	0.040	0.095	0.299	0.177	1.950	0.272	0.139	17.554
120	1781	121.500	122.850	-0.006	-0.085	0.219	-0.116	1.350	0.228	0.169	-7.938
121	1781	124.200	126.150	0.282	-0.012	0.626	-0.191	1.950	0.388	0.199	-27.470
122	1811	100.650	101.250	0.078	-0.058	0.253	0.183	0.600	0.297	0.496	54.092
123	1839	95.850	96.600	0.050	0.113	-0.054	0.207	0.750	0.140	0.186	138.069
124	1853	124.800	126.900	-0.064	0.324	0.075	0.063	2.100	0.296	0.141	-61.975
125	1896	124.200	126.450	0.056	0.042	0.429	0.253	2.250	0.429	0.190	29.553
126	1933	105.150	106.500	-0.117	0.122	0.146	0.009	1.350	0.286	0.212	-23.345
127	1960	100.500	100.950	0.074	0.176	0.206	0.074	0.450	0.168	0.373	-37.672
128	1976	113.250	114.300	-0.034	-0.052	0.088	0.096	1.050	0.192	0.182	50.593
129	2000	130.650	132	0.024	0.043	0.133	0.041	1.350	0.109	0.081	-1.219
130	2007	105	105.600	-0.448	-0.108	-0.411	-0.229	0.600	0.126	0.211	-73.072
131	2076	113.550	114.600	-0.115	-0.038	0.166	0.024	1.050	0.288	0.275	12.349
132	2094	114.900	115.950	-0.128	-0.123	0.133	-0.204	1.050	0.273	0.260	-17.209
133	2153	147.900	148.800	0.008	0.092	-0.226	0.098	0.900	0.234	0.260	178.533
134	2193	149.250	149.700	0.608	0.073	0.349	0.053	0.450	0.260	0.578	-175.607
135	2233	152.100	153.150	0.856	0.552	0.054	0.206	1.050	0.873	0.832	-156.641
