 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
43	353	316.650	331.500	-0.291	-0.139	-1.459	-0.032	14.850	1.173	0.079	174.778
44	369	278.850	282	0.815	-0.146	2.462	0.020	3.150	1.655	0.525	5.740
45	369	302.100	304.350	2.819	-0.113	4.022	-0.236	2.250	1.209	0.537	-5.816
46	369	305.550	309.150	3.374	-0.089	4.747	-0.247	3.600	1.382	0.384	-6.578
47	373	315.150	333.750	-0.057	0.030	0.616	-0.183	18.600	0.706	0.038	-17.535
48	384	286.200	319.200	-0.107	0.003	-1.715	-0.075	33	1.610	0.049	-177.223
49	386	224.400	225.450	-0.373	-0.275	0.139	-0.101	1.050	0.541	0.515	18.746
50	397	274.200	310.350	-0.189	-0.081	0.948	-0.098	36.150	1.137	0.031	-0.836
51	397	313.200	364.350	-0.473	-0.047	1.015	-0.125	51.150	1.490	0.029	-3.002
52	418	295.500	393.900	0.291	-0.136	-2.563	0.045	98.400	2.860	0.029	176.375
53	426	240.450	240.750	-0.363	0.328	-0.224	0.392	0.300	0.153	0.510	24.723
54	426	266.850	267.450	-0.016	0.409	0.061	0.254	0.600	0.173	0.289	-63.611
55	426	270.750	272.250	0.122	0.277	0.792	0.202	1.500	0.674	0.449	-6.393
56	479	244.800	246.150	-0.594	0.230	-1.095	-0.136	1.350	0.620	0.460	-143.847
57	491	218.100	237.750	-0.183	-0.072	-0.694	-0.126	19.650	0.514	0.026	-173.908
58	494	321.900	348.300	0.027	-0.193	-1.183	-0.197	26.400	1.210	0.046	-179.802
59	501	311.550	315.450	-2.761	-0.344	-1.146	-0.353	3.900	1.615	0.414	-0.331
60	501	318.750	319.950	-0.573	-0.399	0.027	-0.420	1.200	0.600	0.500	-2.081
61	501	328.500	334.650	1.003	-0.508	3.051	-0.449	6.150	2.049	0.333	1.647
62	501	340.950	343.950	3.204	-0.441	3.928	-0.415	3	0.724	0.241	2.037
63	501	345.150	346.950	4.147	-0.441	4.716	-0.427	1.800	0.569	0.316	1.383
64	501	360.900	363	5.259	-0.693	6.115	-0.630	2.100	0.858	0.409	4.226
65	506	257.100	259.350	-0.635	-0.113	-1.865	0.053	2.250	1.241	0.552	172.285
66	520	284.550	370.350	0.088	-0.052	-0.968	-0.021	85.800	1.056	0.012	178.299
67	544	327	331.800	-1.264	-0.062	-0.045	0.014	4.800	1.221	0.254	3.546
68	544	332.250	339.150	-0.012	-0.011	2.091	-0.054	6.900	2.103	0.305	-1.177
69	544	339.750	343.050	2.195	-0.012	3.238	-0.419	3.300	1.120	0.339	-21.360
70	556	197.400	197.700	0.174	0.053	-0.042	0.009	0.300	0.220	0.735	-168.486
71	556	347.400	348.150	-1.410	-0.037	-1.615	-0.271	0.750	0.311	0.414	-131.259
72	565	295.500	328.350	-0.096	-0.031	-1.725	-0.098	32.850	1.630	0.050	-177.615
73	573	247.350	248.700	-0.219	-0.029	0.386	0.020	1.350	0.607	0.450	4.648
74	585	268.650	269.850	-0.059	-0.054	-0.937	-0.362	1.200	0.930	0.775	-160.666
75	585	271.950	273.150	-0.990	-0.287	-1.494	0.017	1.200	0.589	0.491	148.856
76	585	279.900	280.350	-1.750	0.255	-2.094	0.057	0.450	0.397	0.883	-150.014
77	585	280.350	281.550	-2.341	-0.259	-1.798	0.033	1.200	0.616	0.514	28.257
78	585	282.450	283.200	-1.717	-0.110	-1.280	0.035	0.750	0.461	0.614	18.386
79	593	292.650	393.450	0.937	-1.839	-0.181	1.276	100.800	3.309	0.033	109.745
80	595	230.400	230.700	-0.251	-0.323	-0.742	-0.270	0.300	0.494	1.646	173.839
81	597	283.350	315.300	-0.251	-0.048	-2.425	-0.132	31.950	2.176	0.068	-177.805
82	600	296.850	327	0.078	-0.014	-0.998	-0.168	30.150	1.087	0.036	-171.809
83	606	299.100	308.400	-0.187	-0.019	-0.730	-0.084	9.300	0.547	0.059	-173.199
84	611	323.400	334.200	-0.093	-0.037	-1.346	0.136	10.800	1.265	0.117	172.144
85	614	300.450	326.100	1.535	0.006	0.067	-0.034	25.650	1.469	0.057	-178.433
86	628	289.350	297.300	0.003	0.085	0.347	-0.016	7.950	0.358	0.045	-16.297
87	631	213	213.450	0.579	-0.085	-0.152	-0.088	0.450	0.731	1.624	-179.773
88	631	237.450	238.350	-1.318	-0.463	-1.558	-0.409	0.900	0.246	0.274	167.142
89	631	264	264.900	-1.833	-0.418	-2.056	-0.502	0.900	0.238	0.265	-159.366
90	631	273.300	274.650	-2.483	-0.407	-3.013	-0.376	1.350	0.531	0.393	176.689
91	631	277.800	278.100	-3.131	-0.511	-3.392	-0.522	0.300	0.261	0.871	-177.587
92	646	237.900	238.650	-0.178	-0.171	0.054	-0.077	0.750	0.250	0.334	22.047
93	651	274.650	342.450	-0.326	-0.049	1.557	-0.109	67.800	1.884	0.028	-1.818
94	664	297.300	375.750	2.339	-0.037	-0.998	0.160	78.450	3.343	0.043	176.620
95	668	235.050	236.700	-0.063	-0.185	-0.826	0.247	1.650	0.876	0.531	150.523
96	680	350.400	399.600	-0.204	-0.091	-1.073	0.246	49.200	0.932	0.019	158.840
97	685	292.650	374.100	1.761	-0.139	-0.199	0.094	81.450	1.974	0.024	173.217
98	689	318.450	385.350	0.754	-0.248	-0.347	0.006	66.900	1.130	0.017	166.984
99	690	301.650	322.950	-0.376	-0.237	0.498	-0.155	21.300	0.878	0.041	5.314
100	693	283.200	301.500	0.104	-0.034	-0.586	-0.160	18.300	0.701	0.038	-169.614
101	704	258.300	261.450	-0.651	-0.056	0.936	-0.046	3.150	1.587	0.504	0.359
102	711	325.800	388.200	1.038	-0.092	-0.261	0.021	62.400	1.304	0.021	175.031
103	714	292.050	372.600	0.192	0.018	-1.172	-0.146	80.550	1.374	0.017	-173.154
104	717	215.250	215.850	-0.317	-0.025	0.006	-0.066	0.600	0.326	0.543	-7.259
105	726	209.100	211.200	-0.085	-0.158	-0.607	0.212	2.100	0.640	0.305	144.693
106	726	213	214.050	-0.610	-0.289	-0.847	-0.059	1.050	0.330	0.315	135.816
107	726	243.900	244.350	-0.855	-0.096	-0.980	0.042	0.450	0.186	0.414	132.130
108	729	208.200	209.100	-0.179	-0.115	-0.120	-0.152	0.900	0.070	0.078	-32.753
109	730	318.450	393.750	-0.153	-0.057	-1.980	3.501E-4	75.300	1.828	0.024	178.197
110	742	288.300	288.600	-0.680	-0.129	-1.067	-0.124	0.300	0.387	1.290	179.260
111	742	289.350	289.650	-1.368	-0.050	-1.657	-0.110	0.300	0.295	0.984	-168.271
112	745	277.050	303	-0.081	-0.316	-0.899	-0.348	25.950	0.819	0.032	-177.742
113	751	320.400	368.100	0.034	-0.013	1.189	0.041	47.700	1.156	0.024	2.699
114	760	292.500	377.250	0.371	-0.054	-1.758	-0.083	84.750	2.129	0.025	-179.234
115	779	292.650	395.700	0.342	-0.051	-2.820	0.039	103.050	3.163	0.031	178.365
116	780	261.750	262.650	-0.660	-0.484	-1.049	-0.262	0.900	0.448	0.497	150.323
117	788	236.100	237.150	-0.300	0.006	-0.742	-0.293	1.050	0.534	0.508	-145.937
118	802	285.900	287.400	-0.183	0.075	-0.395	-0.070	1.500	0.257	0.171	-145.637
119	828	258.300	260.250	-1.494	-0.081	-3.011	-0.123	1.950	1.518	0.778	-178.412
120	831	327.900	362.550	-0.063	-0.043	1.140	-0.088	34.650	1.204	0.035	-2.145
121	839	262.800	264.150	0.492	0.283	-0.196	0.073	1.350	0.719	0.533	-163.023
122	839	295.500	296.400	-1.012	-0.216	-1.671	0.071	0.900	0.719	0.799	156.422
123	847	322.050	351.600	1.120	-0.136	0.047	-0.082	29.550	1.074	0.036	177.142
124	856	258.600	259.350	-0.261	-0.211	-0.597	-0.351	0.750	0.364	0.486	-157.332
125	859	296.850	373.650	0.164	-0.078	-3.260	0.040	76.800	3.426	0.045	178.031
126	861	242.400	244.200	-1.328	-0.092	-0.840	-0.110	1.800	0.488	0.271	-2.113
127	861	250.050	252.600	-0.672	-0.013	-0.057	-0.051	2.550	0.616	0.242	-3.585
128	861	254.400	258	0.032	0.050	1.021	0.041	3.600	0.989	0.275	-0.531
129	861	259.200	261.900	1.103	-0.060	1.724	-0.013	2.700	0.623	0.231	4.311
130	861	268.050	270.150	1.757	0.050	2.333	-0.175	2.100	0.618	0.294	-21.325
131	861	316.500	322.200	1.909	-0.045	3.144	0.101	5.700	1.244	0.218	6.745
132	861	326.550	331.200	3.644	0.123	4.920	-0.064	4.650	1.290	0.277	-8.346
133	861	336.450	340.950	5.231	-0.002	6.184	0.016	4.500	0.953	0.212	1.095
134	865	249.150	250.050	-0.005	-0.153	-0.415	-0.137	0.900	0.410	0.456	177.744
135	865	252.300	253.350	-0.540	-0.189	-0.689	-0.188	1.050	0.149	0.142	179.577
136	865	285.150	286.350	-1.799	-0.246	-2.674	-0.746	1.200	1.007	0.840	-150.290
137	874	242.550	244.050	-0.506	-0.150	-0.942	-0.031	1.500	0.452	0.301	164.641
138	874	246.300	247.200	-0.986	-0.117	-1.311	-0.222	0.900	0.341	0.379	-162.160
139	884	279.900	281.400	-0.136	-0.188	-0.909	-0.143	1.500	0.774	0.516	176.648
140	884	289.500	297.150	-0.997	-0.187	-3.225	0.073	7.650	2.243	0.293	173.366
141	884	305.100	308.400	-4.113	0.131	-2.467	0.371	3.300	1.663	0.504	8.264
142	909	250.350	252.300	-0.067	0.168	0.458	0.487	1.950	0.615	0.315	31.351
143	912	225.300	227.100	-0.887	-0.063	-1.827	-0.139	1.800	0.943	0.524	-175.404
144	912	248.400	249.450	-2.216	-0.004	-2.611	-0.208	1.050	0.444	0.423	-152.705
145	912	252	252.900	-2.578	-0.263	-3.248	-0.242	0.900	0.670	0.745	178.131
146	915	308.550	387.450	0.349	0.008	-1.225	-0.241	78.900	1.594	0.020	-171.021
147	916	240.300	241.200	-0.291	0.018	0.340	-0.200	0.900	0.668	0.742	-19.097
148	918	279.300	395.700	1.400	-0.499	-3.560	0.922	116.400	5.160	0.044	164.011
149	925	298.350	399.900	1.538	0.014	-0.827	-0.079	101.550	2.367	0.023	-177.731
150	926	250.950	251.700	-0.895	-0.124	-1.372	-0.180	0.750	0.480	0.640	-173.371
151	926	258.750	260.250	-2.978	-0.212	-3.890	-0.038	1.500	0.928	0.619	169.219
152	926	262.050	262.350	-4.312	0.014	-4.388	0.022	0.300	0.076	0.255	173.991
153	938	222.900	226.200	-0.294	-0.120	-0.878	-0.070	3.300	0.586	0.178	175.102
154	943	319.500	358.650	0.015	0.098	-0.582	-0.123	39.150	0.636	0.016	-159.748
155	946	234.150	234.900	-0.435	-1.398	0.120	-0.405	0.750	1.138	1.517	60.810
156	952	288	313.500	-0.051	-0.036	-0.963	-0.067	25.500	0.913	0.036	-178.057
157	953	312.450	313.050	-0.993	-0.098	-1.250	0.167	0.600	0.369	0.615	134.137
158	953	321	321.600	-1.764	0.145	-2.009	0.069	0.600	0.256	0.427	-162.883
159	953	322.800	323.850	-2.218	-0.024	-2.583	-0.018	1.050	0.365	0.348	179.009
160	953	327.600	328.200	-3.022	0.054	-3.324	0.086	0.600	0.304	0.506	173.923
161	953	328.350	329.550	-3.436	-0.041	-4.030	-0.333	1.200	0.662	0.552	-153.801
162	953	330.300	330.900	-4.084	-0.274	-4.246	-0.081	0.600	0.252	0.419	130.075
163	954	316.200	375	-0.135	-0.079	1.507	-0.123	58.800	1.643	0.028	-1.557
164	956	259.200	261.150	-0.765	-0.028	-0.162	0.003	1.950	0.604	0.310	2.871
165	956	266.550	269.550	0.252	-0.085	1.232	0.056	3	0.990	0.330	8.178
166	956	279.300	284.850	2.097	-0.092	4.168	0.110	5.550	2.081	0.375	5.556
167	956	286.200	289.350	4.404	0.100	5.220	-0.069	3.150	0.833	0.265	-11.714
168	956	315.450	319.050	4.990	-0.114	6.332	-0.096	3.600	1.342	0.373	0.763
169	964	300.150	339.150	1.194	-0.238	-0.536	0.127	39	1.768	0.045	168.081
170	977	288.450	301.950	-0.554	-1.116	3.598	3.290	13.500	6.054	0.448	46.700
171	979	288.450	289.800	-0.100	-0.012	-0.609	0.185	1.350	0.546	0.404	158.886
172	980	207.300	208.800	-0.266	-0.246	-0.500	-0.252	1.500	0.234	0.156	-178.475
173	982	316.050	399.600	-0.457	-0.174	-2.446	0.117	83.550	2.010	0.024	171.697
174	1014	277.800	283.050	-0.254	-0.076	-0.815	-0.039	5.250	0.562	0.107	176.237
175	1024	239.550	240.900	-0.177	-0.087	0.103	0.001	1.350	0.294	0.218	17.571
176	1027	314.100	321.750	-1.404	0.109	0.937	-0.087	7.650	2.349	0.307	-4.796
177	1027	324.900	334.500	0.897	-0.069	3.908	-0.404	9.600	3.030	0.316	-6.344
178	1027	335.700	338.400	3.961	-0.429	4.736	-0.519	2.700	0.780	0.289	-6.662
179	1027	341.250	343.050	4.888	-0.276	5.491	-0.452	1.800	0.628	0.349	-16.246
180	1029	238.950	239.850	-0.406	-0.361	-0.818	0.113	0.900	0.628	0.698	130.976
181	1032	292.200	367.950	0.529	0.005	-2.623	-0.233	75.750	3.161	0.042	-175.679
182	1033	279.750	329.400	0.042	-0.079	-1.496	-0.047	49.650	1.538	0.031	178.813
183	1036	242.250	246	-0.474	-0.210	-2.423	0.176	3.750	1.987	0.530	168.797
184	1036	267.900	269.100	-4.858	0.279	-5.423	0.315	1.200	0.566	0.472	176.319
185	1036	272.400	273	-5.797	0.420	-6.112	0.404	0.600	0.315	0.526	-177.183
186	1036	274.800	276	-6.427	0.433	-6.960	0.372	1.200	0.536	0.447	-173.513
187	1036	279.750	281.550	-7.227	0.654	-8.472	0.461	1.800	1.260	0.700	-171.193
188	1036	282.600	285	-8.723	0.722	-10.258	0.551	2.400	1.545	0.644	-173.637
189	1045	242.850	243.900	0.277	-0.088	-0.043	-0.005	1.050	0.331	0.315	165.473
190	1045	270.750	271.650	-0.382	-0.227	-0.654	0.088	0.900	0.416	0.462	130.838
191	1045	273	273.750	-0.923	-0.188	-1.315	0.335	0.750	0.654	0.872	126.805
192	1045	276.150	276.450	-1.545	-0.136	-1.900	-0.084	0.300	0.359	1.196	171.667
193	1045	312.300	313.650	-3.052	0.018	-3.718	0.106	1.350	0.672	0.498	172.520
194	1045	316.950	317.550	-3.895	-0.066	-4.169	0.242	0.600	0.412	0.687	131.674
195	1046	280.350	281.850	-0.569	-0.430	-2.027	0.209	1.500	1.592	1.061	156.333
196	1050	294.300	355.800	0.101	-2.304E-4	-2.320	0.011	61.500	2.421	0.039	179.723
197	1053	232.050	238.350	-0.024	-0.109	-0.848	-0.224	6.300	0.832	0.132	-172.037
198	1053	256.800	258.600	-1.219	-0.047	-2.132	-0.613	1.800	1.074	0.597	-148.187
199	1053	259.350	260.550	-2.236	-0.497	-3.027	-0.169	1.200	0.856	0.714	157.452
200	1055	296.250	368.700	-0.040	0.001	-1.510	-0.111	72.450	1.474	0.020	-175.629
201	1056	243.150	249	-0.145	-0.171	2.279	-0.249	5.850	2.425	0.415	-1.857
202	1058	392.400	399.900	-0.247	-0.229	3.500	-0.134	7.500	3.748	0.500	1.454
203	1059	208.200	208.650	-0.045	-0.151	-0.864	-1.016	0.450	1.191	2.648	-133.424
204	1066	310.050	312.600	-0.123	-0.031	0.658	0.055	2.550	0.786	0.308	6.315
205	1071	232.800	233.400	-0.183	-0.114	-0.481	-0.088	0.600	0.299	0.499	175.045
206	1071	249.450	250.500	-0.785	0.154	-1.185	-0.294	1.050	0.601	0.572	-131.765
207	1071	258.750	259.800	-1.377	-0.063	-1.870	0.127	1.050	0.528	0.503	158.913
208	1071	273.900	275.250	-2.002	-0.083	-2.665	-0.058	1.350	0.663	0.491	177.820
209	1076	283.350	285.600	0.014	-0.169	-0.511	-0.077	2.250	0.533	0.237	170.015
210	1076	307.800	309.600	-0.773	-0.105	-1.063	-0.171	1.800	0.297	0.165	-167.194
211	1077	312.600	313.950	-0.255	0.137	-1.814	-0.236	1.350	1.603	1.187	-166.531
212	1096	316.500	319.500	-0.639	-0.128	0.880	-9.352E-4	3	1.524	0.508	4.774
213	1096	320.400	323.400	0.881	-0.214	2.185	-0.169	3	1.305	0.435	1.985
214	1117	288.900	332.850	-0.637	-0.105	1.537	0.102	43.950	2.184	0.050	5.456
215	1118	316.800	354.900	-0.243	-0.014	-1.893	-0.079	38.100	1.651	0.043	-177.721
216	1125	268.350	268.950	-0.188	0.084	-0.373	-0.093	0.600	0.256	0.427	-136.275
217	1134	314.700	334.500	-0.593	-0.271	0.595	-0.298	19.800	1.188	0.060	-1.273
218	1138	302.850	303.600	-0.225	0.046	-0.515	0.121	0.750	0.300	0.399	165.530
219	1143	277.500	306.750	-0.219	-0.167	-1.284	-0.298	29.250	1.073	0.037	-172.999
220	1147	300.600	304.650	-2.245	-0.541	-0.763	-0.934	4.050	1.533	0.379	-14.835
221	1147	308.850	310.650	-0.163	-1.078	0.648	-0.996	1.800	0.815	0.453	5.775
222	1157	319.950	374.250	0.391	-0.267	-2.848	0.216	54.300	3.275	0.060	171.509
223	1159	217.500	218.700	-0.218	0.193	0.136	-0.127	1.200	0.477	0.398	-42.132
224	1160	327.450	388.500	0.784	-0.151	-0.598	0.089	61.050	1.403	0.023	170.130
225	1165	283.500	286.050	-0.560	0.037	-2.280	0.098	2.550	1.721	0.675	177.994
226	1165	286.500	287.700	-2.291	0.066	-2.800	-0.205	1.200	0.576	0.480	-152.008
227	1165	295.800	296.400	-3.256	-0.078	-3.528	-0.195	0.600	0.296	0.494	-156.598
228	1165	301.800	303.600	-3.859	-0.033	-5.052	-0.076	1.800	1.194	0.663	-177.907
229	1166	325.050	399.150	-0.418	-0.057	0.705	0.085	74.100	1.132	0.015	7.209
230	1169	319.500	376.500	0.537	-0.021	-1.004	-0.118	57	1.544	0.027	-176.423
231	1170	273	275.850	-0.233	-0.053	-1.795	-0.209	2.850	1.570	0.551	-174.323
232	1170	286.050	289.800	-1.965	0.021	-4.181	-0.089	3.750	2.219	0.592	-177.154
233	1172	284.850	306.300	-0.129	-0.065	-1.015	-0.014	21.450	0.887	0.041	176.721
234	1173	312.600	392.850	-0.161	-0.033	0.609	-0.021	80.250	0.770	0.010	0.881
235	1182	287.250	288	-0.114	0.003	0.067	-0.113	0.750	0.215	0.286	-32.504
236	1185	260.850	262.200	-0.092	-0.023	0.384	-0.216	1.350	0.514	0.380	-22.055
237	1187	271.950	272.850	0.007	-0.093	-1.014	-0.045	0.900	1.022	1.136	177.291
238	1190	209.700	210.750	0.768	0.307	0.171	-0.336	1.050	0.877	0.835	-132.884
239	1190	212.850	214.050	-0.286	0.002	-0.894	-0.416	1.200	0.738	0.615	-145.451
240	1190	322.500	323.100	-2.573	0.189	-3.331	0.099	0.600	0.763	1.272	-173.202
241	1190	327	328.350	-4.161	0.013	-5.142	0.095	1.350	0.984	0.729	175.218
242	1192	245.250	247.200	-0.707	-0.222	0.168	-0.017	1.950	0.899	0.461	13.173
243	1192	273	280.050	1.683	-0.053	4.539	0.058	7.050	2.858	0.405	2.225
244	1201	280.500	281.850	-0.242	-0.261	0.638	-0.151	1.350	0.887	0.657	7.162
245	1201	285.600	286.650	0.942	0.183	1.439	0.198	1.050	0.497	0.474	1.687
246	1213	282.900	356.850	0.237	0.023	-4.350	0.020	73.950	4.587	0.062	-179.967
247	1224	337.500	387.450	0.279	-0.076	-0.517	-0.049	49.950	0.796	0.016	178.023
248	1226	224.100	224.850	-0.163	-0.183	-0.395	-0.457	0.750	0.359	0.479	-130.213
249	1228	241.800	246	-1.152	-0.033	-3.132	0.195	4.200	1.993	0.475	173.434
250	1228	247.500	249.450	-3.305	0.198	-4.252	0.319	1.950	0.955	0.490	172.709
251	1235	287.250	295.350	0.346	-0.103	3.824	-0.040	8.100	3.479	0.429	1.042
252	1252	271.800	273	-0.718	-0.296	-1.586	-0.058	1.200	0.900	0.750	164.669
253	1270	223.950	225.450	-0.252	-0.159	0.020	-0.076	1.500	0.284	0.190	16.965
254	1282	224.700	225.900	-0.267	0.015	0.334	-0.375	1.200	0.716	0.597	-32.969
255	1284	239.850	240.150	0.017	-0.202	0.204	-0.058	0.300	0.236	0.787	37.598
256	1284	277.650	278.550	0.534	-0.226	0.812	-0.127	0.900	0.295	0.328	19.630
257	1284	286.350	289.200	1.001	0.269	2.425	0.424	2.850	1.432	0.503	6.191
258	1302	205.350	206.100	-0.123	-0.468	-0.400	-0.275	0.750	0.338	0.450	145.130
259	1310	182.850	183.150	-0.423	-0.415	-0.308	-0.177	0.300	0.264	0.881	64.210
260	1310	183.300	183.600	-0.162	-0.325	0.022	-0.535	0.300	0.279	0.931	-48.775
261	1313	235.050	235.950	-0.068	-0.383	-0.471	-0.534	0.900	0.430	0.478	-159.524
262	1314	247.800	249.300	-0.595	-0.169	-1.624	-0.187	1.500	1.029	0.686	-178.980
263	1314	261.300	261.900	-2.589	0.324	-2.931	-0.107	0.600	0.550	0.916	-128.489
264	1320	309.900	387.750	0.660	-0.253	-0.823	-0.037	77.850	1.499	0.019	171.686
265	1323	272.400	273.300	-0.366	0.215	-0.089	-0.237	0.900	0.531	0.590	-58.527
266	1323	287.100	288.150	0.874	0.236	1.196	0.025	1.050	0.385	0.367	-33.204
267	1330	361.500	362.400	-1.633	-0.130	-2.686	-0.466	0.900	1.105	1.228	-162.303
268	1339	222.150	223.500	0.105	-0.629	0.756	0.272	1.350	1.111	0.823	54.139
269	1340	278.100	279.150	0.041	-0.140	-0.536	-0.149	1.050	0.577	0.550	-179.092
270	1344	268.500	320.400	-0.343	-0.155	1.406	0.432	51.900	1.845	0.036	18.565
271	1364	261.900	262.950	-0.222	-0.016	0.131	-0.158	1.050	0.380	0.362	-21.817
272	1372	297.750	359.250	0.071	0.041	-2.209	-0.074	61.500	2.283	0.037	-177.127
273	1394	255.750	260.250	-0.672	-0.056	1.040	0.010	4.500	1.713	0.381	2.200
274	1394	260.250	260.700	1.105	0.083	-1.226	0.020	0.450	2.332	5.182	-178.439
275	1459	276.900	278.550	-0.414	0.328	-1.387	-0.843	1.650	1.522	0.923	-129.727
276	1460	298.050	369	0.812	-0.007	-3.867	-0.359	70.950	4.692	0.066	-175.691
277	1474	244.950	245.400	-0.593	-0.259	-0.876	-0.429	0.450	0.330	0.733	-149.096
278	1474	245.700	246.450	-1.066	-0.274	-1.681	-0.270	0.750	0.615	0.820	179.615
279	1477	236.700	237.450	-0.013	-0.091	-0.190	0.057	0.750	0.231	0.308	140.103
280	1496	299.850	357	-0.177	0.021	1.240	-0.004	57.150	1.417	0.025	-0.998
281	1500	269.250	270.450	-0.036	-0.295	-0.598	-0.235	1.200	0.565	0.471	173.904
282	1500	274.200	274.650	-0.803	-0.140	-0.915	0.140	0.450	0.302	0.671	111.789
283	1500	288.150	288.300	-0.883	NaN	-0.883	NaN	0.150	NaN	NaN	NaN
284	1500	291.450	292.200	-1.132	0.253	-1.337	0.256	0.750	0.205	0.273	179.200
285	1504	270.300	271.050	-0.079	0.056	0.205	0.042	0.750	0.284	0.379	-2.910
286	1504	272.250	273	0.197	-0.106	0.610	0.010	0.750	0.429	0.572	15.750
287	1514	318.150	367.950	0.277	-0.038	-0.612	-0.011	49.800	0.889	0.018	178.289
288	1517	298.200	341.400	0.096	0.050	-2.262	0.064	43.200	2.358	0.055	179.660
289	1528	223.200	223.350	0.368	NaN	0.368	NaN	0.150	NaN	NaN	NaN
290	1528	266.850	267.300	-0.180	-0.163	-0.468	-0.291	0.450	0.315	0.700	-156.031
291	1530	240.600	241.350	0.044	-0.169	0.236	-0.205	0.750	0.195	0.260	-10.505
292	1539	284.700	285.300	-0.042	-0.015	-0.247	0.184	0.600	0.285	0.476	135.914
293	1555	297.150	297.750	-0.068	-0.221	-0.372	-0.069	0.600	0.340	0.566	153.537
