 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
46	578	78.150	78.750	0.032	0.189	0.191	-0.106	0.600	0.335	0.558	-61.652
47	587	68.250	69	-0.077	-0.144	0.235	-0.233	0.750	0.325	0.433	-16.033
48	599	120.600	121.500	0.133	0.227	0.396	0.027	0.900	0.330	0.367	-37.272
49	603	134.850	136.500	-0.068	-0.155	0.455	0.050	1.650	0.562	0.340	21.413
50	658	77.850	78.750	0.014	-0.192	0.344	-0.344	0.900	0.363	0.404	-24.740
51	660	54.600	55.050	0.153	0.159	-0.048	-0.218	0.450	0.427	0.949	-118.070
52	664	84	84.600	0.139	-0.304	-0.559	-0.363	0.600	0.700	1.167	-175.167
53	665	64.050	67.200	0.051	-0.149	0.301	-0.174	3.150	0.251	0.080	-5.769
54	720	85.650	86.400	0.085	-0.308	0.262	-0.030	0.750	0.330	0.439	57.513
55	725	90.300	93	-0.159	-0.192	0.574	-0.092	2.700	0.740	0.274	7.716
56	733	96.600	99.750	-0.005	-0.092	0.303	-0.097	3.150	0.308	0.098	-1.092
57	757	52.050	53.850	0.123	-0.191	-0.097	-0.223	1.800	0.222	0.124	-171.718
58	759	71.100	72	0.076	-0.060	0.178	-0.197	0.900	0.171	0.190	-53.282
59	897	75.450	81.150	6.000E-4	-0.015	0.591	-0.187	5.700	0.615	0.108	-16.254
60	942	70.650	72.150	-0.059	0.012	0.064	-0.082	1.500	0.155	0.103	-37.530
61	954	70.500	70.950	-0.959	0.254	-1.211	0.224	0.450	0.254	0.564	-173.268
62	965	78.300	79.650	0.133	-0.071	-0.084	-0.060	1.350	0.217	0.161	177.156
63	995	110.550	113.100	-0.839	-0.086	-0.259	0.013	2.550	0.588	0.231	9.674
64	995	114.750	116.550	-0.074	0.047	0.407	0.095	1.800	0.483	0.269	5.641
65	995	119.700	121.800	0.597	0.048	1.012	0.037	2.100	0.415	0.198	-1.463
66	995	124.050	126	1.530	-0.013	2.152	0.096	1.950	0.632	0.324	9.982
67	1006	83.400	84.600	0.060	0.078	0.211	-0.029	1.200	0.185	0.154	-35.160
68	1080	101.700	103.500	0.080	0.044	0.441	0.127	1.800	0.370	0.206	12.936
69	1087	93	95.100	-0.083	0.017	0.166	-0.025	2.100	0.252	0.120	-9.541
70	1087	97.650	99.300	0.092	-0.102	0.374	-0.055	1.650	0.286	0.173	9.413
71	1179	155.700	161.250	-0.516	0.043	1.432	0.080	5.550	1.948	0.351	1.085
72	1179	163.050	164.250	1.972	0.017	2.434	0.196	1.200	0.495	0.413	21.180
