 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
1	90	136.200	137.250	-0.280	0.239	0.104	0.162	1.050	0.392	0.373	-11.439
2	123	131.550	132.300	-0.090	-0.185	-0.358	0.060	0.750	0.364	0.485	137.605
3	140	117.150	117.600	0.029	-0.035	-0.602	0.021	0.450	0.633	1.406	174.906
4	144	134.100	134.400	0.001	-0.107	-0.245	-0.304	0.300	0.315	1.051	-141.363
5	151	132.300	133.350	-0.080	0.198	0.498	-0.007	1.050	0.613	0.584	-19.544
6	215	135.600	136.500	-0.211	-0.124	0.093	-0.028	0.900	0.319	0.354	17.578
7	377	156.600	157.350	-0.086	-0.120	0.229	-0.152	0.750	0.317	0.422	-5.823
8	506	127.350	128.700	-0.035	-0.136	0.400	-0.067	1.350	0.441	0.326	8.976
9	520	127.050	127.500	-0.067	-0.124	-0.310	0.177	0.450	0.387	0.859	128.970
10	704	126.450	128.700	0.034	-0.122	0.486	0.049	2.250	0.484	0.215	20.670
11	772	217.800	220.800	0.912	0.094	2.165	0.111	3	1.253	0.418	0.768
12	928	135.900	136.500	-0.008	-0.104	0.192	-0.203	0.600	0.223	0.371	-26.118
13	949	133.950	134.700	0.078	0.129	0.344	0.066	0.750	0.273	0.364	-13.353
14	999	136.200	136.950	-0.062	0.098	-0.302	0.390	0.750	0.378	0.504	129.431
15	1042	160.050	162.150	-0.197	-0.154	0.686	0.258	2.100	0.974	0.464	24.998
16	1267	151.500	152.250	0.056	-0.080	-0.120	-0.145	0.750	0.188	0.250	-159.528
17	1283	142.500	143.250	0.454	-0.039	-0.288	0.176	0.750	0.773	1.031	163.825
18	1288	168	174.450	-0.013	-0.167	1.286	-0.301	6.450	1.306	0.202	-5.881
19	1450	123.750	124.350	-0.046	-0.002	-0.336	0.173	0.600	0.338	0.564	148.820
20	1561	123.750	124.350	0.421	-0.132	-1.498	-1.021	0.600	2.114	3.524	-155.135
21	1648	133.650	134.250	-0.096	0.135	-0.566	-0.090	0.600	0.522	0.870	-154.373
22	1663	159.900	160.500	0.082	-0.204	0.221	-0.268	0.600	0.153	0.256	-24.827
23	1729	119.250	119.850	-0.069	-0.075	-0.373	-0.026	0.600	0.308	0.513	170.953
24	1891	136.200	138.150	-0.106	-0.023	0.653	-0.096	1.950	0.762	0.391	-5.530
25	1897	124.200	126.150	-0.082	-0.011	0.534	-0.416	1.950	0.737	0.378	-33.320
26	1992	142.200	143.550	-0.112	-0.182	0.374	-0.127	1.350	0.489	0.363	6.447
27	1992	144.900	145.650	0.382	-0.292	0.590	-0.168	0.750	0.242	0.323	30.693
28	2086	126.750	127.650	0.075	-0.119	-0.462	0.104	0.900	0.582	0.647	157.452
29	2169	161.400	161.850	-0.032	-0.090	0.293	-0.050	0.450	0.327	0.727	7.008
