 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
54	1062	183.300	187.950	1.317	-0.061	1.997	-0.008	4.650	0.682	0.147	4.468
55	1067	86.700	88.950	-0.254	-0.282	0.276	-0.142	2.250	0.548	0.244	14.709
56	1067	101.250	103.050	1.403	-0.212	2.047	-0.158	1.800	0.646	0.359	4.782
57	1072	76.200	77.700	0.079	-0.111	0.390	-0.080	1.500	0.313	0.208	5.682
58	1086	90	91.350	0.189	-0.026	0.416	-0.148	1.350	0.258	0.191	-28.179
59	1099	63.900	64.650	0.070	0.044	-0.031	-0.080	0.750	0.159	0.213	-129.292
60	1218	93.900	94.350	0.074	-0.152	-0.010	-0.057	0.450	0.127	0.282	131.434
61	1276	145.800	149.700	-0.260	-0.083	1.084	0.001	3.900	1.347	0.345	3.586
62	1289	137.700	138.750	-0.076	0.059	0.091	-0.092	1.050	0.225	0.214	-42.053
63	1336	150.150	151.200	-0.005	0.171	0.266	-0.083	1.050	0.372	0.354	-43.177
