 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
125	1048	207.300	208.350	-1.912	0.080	-2.711	0.032	1.050	0.800	0.762	-176.562
126	1059	117.900	118.500	-0.330	0.159	-0.102	0.056	0.600	0.250	0.417	-24.452
127	1065	202.650	204	-0.296	-0.213	-0.090	-0.216	1.350	0.206	0.153	-0.840
128	1073	123.750	124.500	-0.795	0.008	-0.421	0.318	0.750	0.486	0.648	39.678
129	1073	142.650	146.550	-0.040	0.116	1.330	-0.048	3.900	1.380	0.354	-6.845
130	1073	150.600	152.850	2.311	0.095	3.534	0.151	2.250	1.224	0.544	2.620
131	1073	160.500	161.250	4.410	0.186	4.912	0.225	0.750	0.503	0.671	4.423
132	1073	162.450	166.800	5.458	0.112	7.474	0.445	4.350	2.043	0.470	9.381
133	1120	206.100	206.850	-0.075	-0.080	0.385	0.028	0.750	0.473	0.630	13.209
134	1125	129.600	130.200	-0.320	0.085	-0.654	0.252	0.600	0.373	0.622	153.442
135	1139	195.750	199.200	-0.333	-0.097	-2.682	0.153	3.450	2.362	0.685	173.933
136	1142	240	267	0.033	0.406	2.019	6.337	27	6.255	0.232	71.489
137	1155	132.150	138.450	-0.915	0.163	-2.921	-0.326	6.300	2.065	0.328	-166.309
138	1170	110.850	111.450	-0.004	-0.218	-0.723	-0.243	0.600	0.719	1.199	-178.018
139	1172	120.750	121.350	-0.356	-0.058	-0.534	0.249	0.600	0.354	0.590	120.165
140	1189	125.850	126.450	-0.171	0.278	-0.590	-0.201	0.600	0.637	1.061	-131.145
141	1196	105.900	112.950	-0.357	0.166	-1.763	-0.386	7.050	1.511	0.214	-158.545
142	1217	131.250	131.850	-0.230	0.101	-0.858	0.028	0.600	0.632	1.054	-173.392
143	1235	108	109.050	-0.088	0.492	-0.737	-0.030	1.050	0.833	0.794	-141.163
144	1236	128.550	129	-0.221	-0.050	-0.934	0.001	0.450	0.715	1.588	175.924
145	1243	109.800	112.200	-2.114	0.089	-1.743	0.076	2.400	0.371	0.155	-2.015
146	1282	237	238.200	-0	0.127	-0.626	-0.090	1.200	0.663	0.552	-160.838
147	1282	239.100	244.350	-0.364	0.165	-3.503	-0.404	5.250	3.190	0.608	-169.725
148	1282	245.700	246.600	-3.810	0.048	-4.405	-0.483	0.900	0.797	0.886	-138.257
149	1282	248.250	249.750	-4.058	-0.434	-3.118	-0.432	1.500	0.940	0.627	0.122
150	1282	250.350	251.700	-3.109	-0.127	-2.299	-0.375	1.350	0.847	0.627	-16.989
151	1282	253.650	254.850	-1.809	-0.236	-1.148	-0.345	1.200	0.670	0.558	-9.404
152	1299	109.200	109.650	-0.389	0.087	0.272	0.141	0.450	0.663	1.474	4.685
153	1333	112.050	113.100	-0.148	0.120	-0.716	0.106	1.050	0.568	0.541	-178.612
154	1352	96.600	98.550	-0.277	-0.053	0.113	0.095	1.950	0.417	0.214	20.857
155	1352	102.300	103.050	0.248	0.068	0.396	0.004	0.750	0.161	0.215	-23.424
156	1358	98.400	98.700	-0.306	0.200	0.112	0.273	0.300	0.424	1.414	9.906
157	1360	104.850	105.750	-0.339	0.022	-0.840	0.155	0.900	0.518	0.576	165.099
158	1360	108.300	108.900	-0.978	0.073	-1.138	-0.015	0.600	0.183	0.304	-151.160
159	1444	141.450	142.050	-0.283	-0.394	-0.116	0.224	0.600	0.640	1.067	74.876
160	1444	142.350	142.650	-0.099	0.044	0.060	-0.157	0.300	0.256	0.854	-51.654
161	1445	85.050	85.650	-0.012	0.733	-0.474	0.382	0.600	0.580	0.967	-142.753
162	1458	138.150	139.200	-0.707	-0.223	-0.486	-0.019	1.050	0.301	0.287	42.794
163	1460	228	231.300	-0.133	0.125	1.157	0.479	3.300	1.338	0.405	15.357
164	1550	123.900	124.200	-0.210	-0.058	-0.258	-0.242	0.300	0.190	0.634	-104.621
165	1550	124.350	124.650	-0.346	0.332	-0.466	-0.766	0.300	1.105	3.682	-96.237
166	1574	152.100	153.300	-0.148	0.154	0.255	0.054	1.200	0.415	0.346	-13.882
167	1582	104.400	104.850	-0.104	0.489	-0.743	0.296	0.450	0.668	1.483	-163.177
168	1661	98.700	100.050	-0.380	0.192	-0.880	0.115	1.350	0.506	0.375	-171.253
169	1709	112.650	113.100	-0.109	0.088	0.055	0.352	0.450	0.310	0.690	58.100
170	1749	110.550	111.450	-0.047	0.325	0.220	0.459	0.900	0.299	0.332	26.580
171	1757	125.400	125.700	-0.228	-0.129	-0.665	-0.894	0.300	0.881	2.937	-119.737
172	1761	144.900	145.200	1.921	0.070	1.633	0.235	0.300	0.332	1.106	150.191
173	1761	176.250	176.700	1.175	-0.090	1.052	-0.119	0.450	0.126	0.281	-166.634
174	1761	179.400	181.050	0.714	0.035	0.112	0.054	1.650	0.602	0.365	178.178
175	1761	267	267.600	-0.633	-0.097	-2.143	0.308	0.600	1.563	2.606	164.978
176	1794	127.650	127.950	-0.178	0.215	-0.117	0.095	0.300	0.135	0.449	-63.054
177	1801	113.850	114.150	0.138	0.515	-0.457	0.580	0.300	0.599	1.995	173.766
178	1801	130.500	130.650	-0.709	NaN	-0.709	NaN	0.150	NaN	NaN	NaN
179	1802	96.600	97.050	-0.128	0.028	-0.192	0.004	0.450	0.068	0.152	-159.444
180	1806	120.150	121.500	-0.186	-0.108	-1.038	0.143	1.350	0.888	0.658	163.565
181	1809	124.800	133.350	-0.335	0.028	-1.191	0.169	8.550	0.868	0.101	170.597
182	1829	107.850	111.600	-5.522	0.495	-5.030	0.301	3.750	0.529	0.141	-21.467
183	1829	119.700	123	-4.744	0.165	-3.989	0.111	3.300	0.757	0.229	-4.146
184	1829	132.900	144	-2.827	0.028	-0.662	-0.100	11.100	2.169	0.195	-3.400
185	1829	155.850	161.400	-0.009	-0.121	1.249	-0.081	5.550	1.259	0.227	1.810
186	1829	165.900	170.400	1.959	-0.024	3.177	-0.004	4.500	1.218	0.271	0.927
187	1844	118.950	119.100	-0.260	NaN	-0.260	NaN	0.150	NaN	NaN	NaN
188	1870	117.300	118.200	0.024	-0.051	-1.287	0.272	0.900	1.350	1.500	166.173
189	1883	115.650	116.550	-0.320	0.243	-0.023	0.081	0.900	0.338	0.376	-28.577
190	1901	120.450	120.900	-0.377	0.047	-0.953	0.069	0.450	0.576	1.281	177.831
191	1902	127.650	128.400	-0.321	0.261	-0.552	-0.009	0.750	0.355	0.473	-130.581
192	1918	109.050	109.650	0.663	0.488	-0.167	0.008	0.600	0.959	1.598	-149.941
193	1927	169.350	169.950	0.013	-0.171	-0.767	-0.242	0.600	0.783	1.305	-174.758
194	1950	122.550	123.300	0.228	0.322	-0.150	-0.141	0.750	0.597	0.796	-129.285
195	1950	147.150	148.200	-0.362	-0.152	-0.812	0.145	1.050	0.539	0.513	146.608
196	1975	142.650	154.200	-1.474	0.025	1.473	-0.080	11.550	2.949	0.255	-2.045
197	1975	167.400	169.950	1.684	0.077	2.743	0.143	2.550	1.061	0.416	3.575
198	2004	142.350	151.800	2.119	0.320	-0.457	0.191	9.450	2.579	0.273	-177.143
199	2016	174.450	176.250	-0.382	-0.033	-0.184	0.123	1.800	0.252	0.140	38.272
200	2016	183	184.800	-0.051	0.128	0.211	0.006	1.800	0.289	0.161	-25.091
201	2016	203.700	207.900	0.780	0.075	1.569	0.083	4.200	0.789	0.188	0.626
202	2021	155.100	155.550	-0.041	0.158	-0.434	0.289	0.450	0.414	0.921	161.565
203	2033	159	161.400	-0.247	0.074	-1.219	0.017	2.400	0.974	0.406	-176.658
204	2072	189.150	189.450	-0.141	-0.057	0.725	-0.158	0.300	0.872	2.906	-6.652
205	2082	166.650	169.650	-2.458	0.491	-1.300	0.568	3	1.161	0.387	3.828
206	2082	170.550	174.750	-1.283	-0.078	-0.010	0.043	4.200	1.279	0.304	5.423
207	2103	193.800	205.950	-2.269	-0.217	2.749	-0.283	12.150	5.018	0.413	-0.745
208	2108	239.250	240.600	-0.530	0.146	0.204	0.026	1.350	0.744	0.551	-9.323
209	2116	197.850	200.100	0.277	0.050	-0.950	0.159	2.250	1.232	0.547	174.913
210	2116	201	204	-0.981	-0.066	-3.024	-0.293	3	2.056	0.685	-173.662
211	2116	204	207	-3.269	-0.226	-1.873	0.080	3	1.429	0.476	12.394
212	2146	203.250	208.500	-0.250	0.274	1.720	0.364	5.250	1.972	0.376	2.622
213	2183	217.800	222.600	-2.304	-0.143	0.305	-0.014	4.800	2.612	0.544	2.831
214	2183	229.200	230.700	0.816	-0.079	1.723	0.032	1.500	0.914	0.609	6.934
215	2194	229.050	233.250	1.424	-0.482	0.149	-0.223	4.200	1.301	0.310	168.509
216	2194	238.200	240.300	0.089	-0.339	-0.399	0.261	2.100	0.774	0.368	129.105
217	2199	230.250	231	0.475	0.037	-0.137	-0.175	0.750	0.648	0.863	-160.930
218	2231	260.550	267.900	-2.740	-0.381	0.691	0.135	7.350	3.470	0.472	8.565
