 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
1	12	244.950	247.200	-0.302	-0.037	-0.051	-0.083	2.250	0.255	0.113	-10.528
2	12	264.150	265.950	0.055	-0.211	0.243	0.192	1.800	0.444	0.247	64.940
3	12	303.450	304.350	0.143	0.081	0.347	-0.026	0.900	0.231	0.256	-27.814
4	12	306	306.600	0.567	0.118	0.731	-0.061	0.600	0.242	0.404	-47.437
5	12	306.750	307.500	0.746	-0.149	0.971	0.108	0.750	0.342	0.456	48.816
6	12	309.750	312.600	1.075	-0.185	1.735	-0.086	2.850	0.667	0.234	8.528
7	12	313.950	316.050	1.810	-0.163	2.405	-0.188	2.100	0.596	0.284	-2.438
8	206	267.750	268.350	-1.678	-0.207	-1.806	-0.096	0.600	0.170	0.283	138.968
9	206	268.950	269.550	-1.814	-0.057	-2.035	-0.341	0.600	0.360	0.600	-127.862
10	206	270.300	273.600	-2.043	0.076	-2.949	-0.066	3.300	0.917	0.278	-171.084
11	206	277.350	278.250	-3.256	-0.060	-3.653	0.059	0.900	0.415	0.461	163.278
12	256	284.550	301.050	-0.112	0.054	-1.539	-0.139	16.500	1.440	0.087	-172.318
13	262	304.350	331.800	-0.189	-0.047	-1.815	-0.209	27.450	1.634	0.060	-174.305
14	281	362.400	399	-0.450	-0.344	-0.136	-0.166	36.600	0.361	0.010	29.515
15	313	281.400	314.250	0.015	-0.053	-1.115	-0.142	32.850	1.133	0.035	-175.510
16	373	290.700	327	-0.230	0.011	2.066	-0.080	36.300	2.298	0.063	-2.281
17	385	282.600	311.250	0.045	-0.023	-1.928	-0.065	28.650	1.973	0.069	-178.766
18	403	251.550	252.900	-0.509	0.183	-1.324	-0.337	1.350	0.967	0.716	-147.461
19	416	245.550	248.550	-0.489	-0.065	0.604	0.024	3	1.097	0.366	4.669
20	416	249.600	253.650	0.409	0.002	2.171	0.033	4.050	1.762	0.435	1.035
21	496	227.250	228.300	-0.249	-0.377	-0.582	0.033	1.050	0.528	0.503	129.093
22	503	251.250	251.700	-0.207	-0.651	-0.996	-0.695	0.450	0.790	1.756	-176.809
23	505	233.400	235.800	-0.831	0.297	-1.228	0.473	2.400	0.434	0.181	156.047
24	505	247.500	253.200	-1.268	0.408	-1.947	0.422	5.700	0.679	0.119	178.821
25	505	270.750	272.550	-2.756	0.381	-3.804	0.474	1.800	1.052	0.584	174.951
