 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
1	9	111	111.750	0.059	-0.246	-0.277	-0.212	0.750	0.338	0.450	174.127
2	47	148.650	149.700	-0.067	0.051	0.334	-0.019	1.050	0.408	0.388	-9.944
3	51	113.550	114.450	0.139	-0.152	-0.162	-0.101	0.900	0.305	0.339	170.546
4	82	152.100	153.300	0.432	-0.287	0.918	-0.080	1.200	0.529	0.441	23.094
5	82	156	156.750	1.483	-0.159	1.664	-0.240	0.750	0.198	0.264	-23.977
6	82	158.850	160.650	1.941	-0.062	2.779	-0.060	1.800	0.838	0.466	0.167
7	88	122.850	123.600	1.099	-0.096	0.558	-0.161	0.750	0.545	0.726	-173.087
8	114	108	108.750	0.187	-0.340	-0.115	-0.031	0.750	0.432	0.576	134.383
9	115	171.450	172.050	0.043	0.105	0.259	0.162	0.600	0.223	0.372	14.687
10	130	132.750	134.100	-0.098	-0.218	0.246	-0.332	1.350	0.362	0.268	-18.255
11	130	145.050	146.400	1.888	-0.456	2.470	-0.182	1.350	0.643	0.477	25.169
12	130	146.700	147.600	2.411	-0.287	2.939	-0.226	0.900	0.531	0.591	6.534
13	130	151.200	152.250	0.666	-0.248	1.398	-0.143	1.050	0.740	0.705	8.159
14	138	237	238.500	-0.200	-0.203	0.144	0.093	1.500	0.454	0.303	40.718
15	213	118.350	119.100	-0.181	-0.174	-0.344	-0.267	0.750	0.188	0.250	-150.323
16	214	225.150	226.200	0.675	0.024	0.493	0.072	1.050	0.188	0.180	165.408
17	214	236.250	237.900	0.010	-0.004	-0.466	-0.079	1.650	0.481	0.292	-171.067
18	214	264.900	266.100	-0.949	0.116	-1.142	-0.033	1.200	0.245	0.204	-142.269
19	220	151.350	153.450	0.013	-0.085	0.426	-0.069	2.100	0.413	0.197	2.213
20	220	154.500	155.400	0.654	-0.134	0.872	-0.221	0.900	0.235	0.261	-21.929
21	220	156.450	157.050	1.048	-0.314	1.235	-0.264	0.600	0.194	0.323	14.896
22	228	126	127.200	-0.048	-0.150	-0.491	-0.158	1.200	0.443	0.369	-178.940
23	228	149.400	150.300	-0.402	-0.227	-0.933	-0.202	0.900	0.532	0.591	177.343
24	228	154.350	155.400	-1.669	-0.182	-2.058	-0.059	1.050	0.408	0.388	162.508
25	262	166.950	167.850	0.045	-0.096	0.314	-0.221	0.900	0.297	0.330	-25.052
26	262	168.300	169.200	0.304	-0.195	0.538	-0.058	0.900	0.271	0.301	30.452
27	291	111.900	112.500	-0.034	-0.214	-0.522	-0.009	0.600	0.529	0.882	157.235
28	376	129.150	130.050	-0.101	-0.011	-0.696	-0.236	0.900	0.636	0.707	-159.279
29	399	157.200	157.950	0.074	-0.132	0.232	-0.146	0.750	0.159	0.212	-4.747
30	403	156	157.500	-0.246	-0.194	-0.069	-0.115	1.500	0.194	0.129	23.857
31	457	136.200	136.800	0.109	0.183	-0.144	-0.103	0.600	0.382	0.636	-131.480
32	480	141	143.100	-0.053	-0.249	-0.501	-0.096	2.100	0.473	0.225	161.175
33	487	110.550	111.750	0.101	-0.186	-0.112	-0.125	1.200	0.221	0.184	164.039
34	488	191.100	191.850	-0.093	0.031	0.077	0.004	0.750	0.172	0.229	-9.064
35	507	126.600	127.200	0.037	-0.208	-0.037	-0.071	0.600	0.156	0.259	118.211
36	512	115.650	116.250	0.158	-0.149	-0.168	-0.148	0.600	0.326	0.544	179.703
37	533	145.650	146.850	-0.125	-0.132	-0.619	-0.154	1.200	0.495	0.412	-177.513
38	533	155.400	156.300	-1.102	-0.253	-1.293	-0.187	0.900	0.202	0.224	160.806
39	576	123.150	123.750	0.030	-0.022	-0.186	-0.138	0.600	0.245	0.409	-151.753
40	587	123.300	124.200	0.018	-0.018	-0.261	-0.052	0.900	0.280	0.312	-173.143
41	612	121.350	122.100	-0.040	-0.137	-0.146	-0.088	0.750	0.117	0.155	154.927
42	635	209.550	211.050	-0.488	0.192	-0.728	0.106	1.500	0.255	0.170	-160.299
43	641	124.050	124.800	0.067	-0.131	-0.211	-0.475	0.750	0.443	0.590	-128.983
44	647	111.900	112.650	-0.083	-0.069	-0.158	0.077	0.750	0.165	0.220	117.141
45	693	179.850	181.350	-0.022	-0.216	0.266	-0.004	1.500	0.357	0.238	36.269
46	707	117.750	118.350	0.058	-0.228	-0.102	-0.119	0.600	0.194	0.323	145.771
47	761	161.100	162	-0.010	-0.480	-0.789	1.193	0.900	1.846	2.051	114.972
48	762	121.050	121.950	0.101	-0.211	-0.234	0.035	0.900	0.415	0.461	143.652
49	830	154.500	157.200	-0.720	-0.191	0.400	-0.055	2.700	1.128	0.418	6.908
50	830	159.450	160.500	0.890	-0.089	1.307	-0.160	1.050	0.424	0.403	-9.591
51	843	83.850	84.750	0.056	0.118	-0.301	-0.287	0.900	0.540	0.600	-131.373
