 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
33	658	79.500	81.150	0.071	-0.051	0.222	-0.127	1.650	0.169	0.102	-26.703
34	713	114	115.050	0.198	0.015	0.424	0.062	1.050	0.231	0.220	11.585
35	715	159	159.750	0.107	0.041	0.157	0.086	0.750	0.068	0.090	42.300
36	750	67.200	68.250	-0.010	0.333	0.242	-0.191	1.050	0.582	0.554	-64.334
37	769	102.750	103.800	0.230	6.658E-4	0.501	-0.106	1.050	0.291	0.278	-21.567
38	769	108.750	110.400	0.810	-0.124	1.167	0.127	1.650	0.436	0.264	35.106
39	769	112.350	113.700	1.323	-0.081	1.594	-0.044	1.350	0.274	0.203	7.863
40	789	108.300	109.500	0.064	-0.167	0.329	-0.175	1.200	0.265	0.221	-1.744
41	816	72	72.750	0.263	-0.168	0.373	-0.037	0.750	0.171	0.228	49.940
42	823	85.650	87	0.065	0.041	0.305	-0.398	1.350	0.500	0.371	-61.343
43	835	104.550	106.200	-1.164	-0.019	-2.392	-0.124	1.650	1.232	0.747	-175.118
44	887	70.950	72.150	0.020	-0.133	-0.030	-0.163	1.200	0.058	0.048	-149.472
45	1018	79.650	80.400	-0.368	-0.046	-0.781	-0.093	0.750	0.416	0.554	-173.440
46	1046	85.950	87	-0.035	0.020	0.199	-0.062	1.050	0.248	0.236	-19.313
47	1049	82.050	83.250	-1.476	0.121	-1.049	-0.075	1.200	0.470	0.391	-24.614
48	1049	88.800	91.350	0.243	-0.022	1.372	-0.096	2.550	1.131	0.444	-3.777
49	1049	97.800	100.650	1.907	-0.253	2.676	-0.184	2.850	0.772	0.271	5.116
50	1049	101.700	104.400	2.862	-0.047	3.902	-0.162	2.700	1.046	0.388	-6.299
51	1049	106.800	108.600	3.273	-0.318	4.038	-0.158	1.800	0.781	0.434	11.791
52	1080	64.350	67.950	-2.016	0.127	-0.749	-0.010	3.600	1.274	0.354	-6.205
53	1094	100.200	101.550	1.034	0.122	-0.576	-0.086	1.350	1.623	1.203	-172.635
54	1094	103.500	104.250	-1.524	-0.149	-2.111	-0.087	0.750	0.590	0.787	173.980
55	1094	100.200	102.150	1.034	0.086	-0.924	-0.052	1.950	1.963	1.007	-175.970
56	1094	103.350	104.250	-1.457	-0.107	-2.111	-0.099	0.900	0.654	0.727	179.306
57	1094	109.650	110.700	-3.225	0.172	-4.584	0.169	1.050	1.359	1.294	-179.897
58	1107	159	160.350	0.079	-0.138	0.156	-0.042	1.350	0.123	0.091	51.108
59	1138	106.650	107.400	-0.150	0.002	0.278	-0.076	0.750	0.435	0.580	-10.402
60	1181	122.250	125.100	-0.826	0.048	0.130	0.114	2.850	0.958	0.336	3.913
61	1181	147	149.100	0.167	0.091	0.890	-0.061	2.100	0.739	0.352	-11.865
62	1181	151.800	156.150	-2.162	-0.063	-0.233	0.113	4.350	1.937	0.445	5.233
63	1239	203.850	204.450	12.919	-0.818	11.070	-0.856	0.600	1.849	3.082	-178.813
64	1239	247.800	249	1.625	-0.358	0.278	-0.003	1.200	1.393	1.161	165.230
