 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
182	1288	172.950	178.050	3.938	0.677	5.649	0.737	5.100	1.712	0.336	2.003
183	1288	182.850	190.950	6.671	0.776	10.859	0.679	8.100	4.189	0.517	-1.338
184	1288	208.950	213	11.502	0.722	13.066	0.781	4.050	1.565	0.386	2.134
185	1316	115.050	116.700	-0.504	0.195	-0.999	0.387	1.650	0.531	0.322	158.838
186	1316	122.250	123.450	-1.012	-0.211	-1.555	0.181	1.200	0.670	0.558	144.146
187	1323	125.850	126.450	-0.318	0.188	-0.135	-0.218	0.600	0.445	0.742	-65.737
188	1339	168.600	169.500	-0.065	0.090	-0.999	0.094	0.900	0.934	1.038	179.699
189	1352	138	138.450	0.033	0.274	-0.365	0.570	0.450	0.496	1.102	143.357
190	1352	213	214.050	-0.709	-0.261	-0.342	0.038	1.050	0.473	0.451	39.170
191	1365	116.100	149.100	-0.203	NaN	-0.249	NaN	33	NaN	NaN	NaN
192	1372	133.800	150.300	-0.486	0.202	-3.231	-0.219	16.500	2.777	0.168	-171.278
193	1380	150.900	152.700	-0.631	-0.165	-1.073	0.413	1.800	0.727	0.404	127.436
194	1394	97.950	99.450	0.147	0.164	-0.173	-0.072	1.500	0.397	0.265	-143.670
195	1394	119.700	120.300	-0.914	0.345	-1.298	0.321	0.600	0.385	0.641	-176.478
196	1394	134.250	135.150	-1.385	0.382	-1.559	0.109	0.900	0.324	0.360	-122.432
197	1394	141.450	141.900	-1.616	0.190	-1.689	0.398	0.450	0.220	0.490	109.339
198	1396	115.050	115.950	-0.216	0.048	-0.900	0.122	0.900	0.688	0.764	173.842
199	1396	126.600	126.750	-1.165	NaN	-1.165	NaN	0.150	NaN	NaN	NaN
200	1399	125.400	125.700	-0.260	-0.044	-0.378	0.174	0.300	0.248	0.826	118.426
201	1409	124.950	126	-0.257	0.150	-0.877	-0.448	1.050	0.861	0.820	-136.058
202	1410	136.050	136.650	-0.227	-0.043	-2.601	1.145	0.600	2.655	4.424	153.418
203	1427	148.650	149.250	-0.193	-0.225	-0.022	-0.604	0.600	0.416	0.693	-65.722
204	1437	121.800	122.400	-0.253	0.341	-0.675	-0.773	0.600	1.192	1.986	-110.737
205	1437	123.600	125.850	-0.657	0.322	-1.453	-0.416	2.250	1.086	0.483	-137.152
206	1511	106.500	107.850	-0.133	0.094	-0.410	-0.048	1.350	0.311	0.230	-152.909
207	1512	101.100	103.050	-0.235	0.244	-0.105	0.051	1.950	0.232	0.119	-55.986
208	1518	120.600	122.550	-0.543	0.131	0.291	-0.022	1.950	0.848	0.435	-10.432
209	1518	149.550	154.650	1.375	0.052	3.391	0.270	5.100	2.028	0.398	6.174
210	1528	118.350	118.650	-1.594	-0.104	-1.435	0.050	0.300	0.221	0.738	44.085
211	1528	163.350	164.850	1.500	-0.029	2.503	0.273	1.500	1.047	0.698	16.747
212	1528	167.700	172.050	3.055	-0.056	5.507	0.487	4.350	2.511	0.577	12.486
213	1528	181.350	188.250	6.091	-0.049	9.182	-0.117	6.900	3.092	0.448	-1.267
214	1572	146.400	148.650	-0.158	0.027	-0.453	1.327	2.250	1.334	0.593	102.780
215	1582	265.950	267	0.004	0.020	-0.485	0.070	1.050	0.492	0.468	174.122
216	1630	91.500	95.400	13.511	0.197	1.624	-0.095	3.900	11.891	3.049	-178.594
217	1630	96.750	98.400	0.606	-0.092	-2.287	0.193	1.650	2.907	1.762	174.368
218	1630	103.500	103.950	-2.343	0.120	-2.762	-0.151	0.450	0.499	1.109	-147.092
219	1649	87.750	88.050	-0.040	0.447	-0.845	-0.628	0.300	1.343	4.477	-126.827
220	1667	110.550	113.850	-0.172	0.428	-2.148	-0.207	3.300	2.075	0.629	-162.188
221	1667	117.450	119.550	-2.247	0.102	-3.030	9.077E-4	2.100	0.790	0.376	-172.611
222	1667	120.150	121.950	-2.923	-0.133	-3.809	-0.143	1.800	0.886	0.492	-179.354
223	1668	131.100	134.850	-0.923	0.445	0.322	0.327	3.750	1.251	0.334	-5.445
224	1668	144.300	145.350	0.642	0.201	0.875	0.222	1.050	0.234	0.223	5.093
225	1672	109.950	111.150	-0.953	-0.420	-0.331	0.212	1.200	0.887	0.739	45.450
226	1672	144.300	149.700	0.350	0.109	2.613	0.098	5.400	2.263	0.419	-0.295
227	1674	96.600	97.050	-0.008	0.149	-0.544	0.192	0.450	0.538	1.195	175.371
228	1677	114.150	117.150	-1.284	0.163	-2.406	-0.061	3	1.144	0.381	-168.689
229	1712	142.350	146.400	-0.267	0.013	1.239	0.215	4.050	1.519	0.375	7.623
230	1721	126.300	127.950	-0.940	0.314	-0.672	0.265	1.650	0.272	0.165	-10.217
231	1723	118.350	119.100	-0.297	-0.498	0.079	0.004	0.750	0.627	0.836	53.166
232	1778	127.950	128.850	-0.212	0.023	0.024	0.188	0.900	0.288	0.320	34.901
233	1779	112.650	113.100	-0.130	-0.627	-0.762	-0.006	0.450	0.886	1.970	135.477
234	1783	245.700	246.750	-0.521	-0.106	-0.199	0.004	1.050	0.340	0.324	18.766
235	1784	176.250	177.450	0.004	0.006	-0.441	-0.016	1.200	0.446	0.371	-177.110
236	1800	132.150	133.200	-0.219	0.059	0.054	0.133	1.050	0.283	0.269	15.157
237	1820	123.750	124.950	-1.016	-0.560	-1.380	-0.932	1.200	0.520	0.433	-134.415
238	1824	141	142.350	-0.176	0.284	0.314	0.078	1.350	0.531	0.394	-22.783
239	1848	132.150	133.050	-0.198	0.055	-0.414	0.392	0.900	0.400	0.445	122.658
240	1909	136.950	138.150	-0.187	-0.119	0.457	-0.029	1.200	0.650	0.542	7.917
241	1912	119.100	119.550	-0.112	-0.022	-0.263	0.040	0.450	0.163	0.362	157.818
242	1915	91.800	93	0.312	-0.058	-0.424	0.199	1.200	0.780	0.650	160.746
243	1915	105.750	106.350	0.198	0.199	-0.308	0.073	0.600	0.521	0.869	-166.037
244	1931	138.600	139.500	0.069	-0.007	-0.571	0.021	0.900	0.641	0.712	177.491
245	1939	207.150	207.900	-0.180	-0.084	-0.271	-0.375	0.750	0.305	0.406	-107.382
246	1947	146.850	151.650	-0.072	0.009	-0.840	-0.188	4.800	0.793	0.165	-165.681
247	1956	124.800	130.200	-0.034	0.167	-2.902	0.025	5.400	2.871	0.532	-177.174
248	1961	152.250	153.900	-0.140	-0.077	-0.369	0.367	1.650	0.500	0.303	117.241
249	1978	136.350	137.250	-0.312	-0.082	0.046	0.129	0.900	0.416	0.462	30.547
250	1983	228	231.150	-0.066	0.055	1.694	0.233	3.150	1.769	0.562	5.795
251	1996	144.150	145.800	-0.189	0.266	0.098	-0.108	1.650	0.472	0.286	-52.523
252	2037	186.600	189	0.110	-0.334	1.219	0.257	2.400	1.257	0.524	28.078
253	2046	134.700	137.850	-1.827	-0.077	-1.236	0.140	3.150	0.630	0.200	20.199
254	2046	157.800	165.750	0.976	0.010	3.461	-0.286	7.950	2.503	0.315	-6.783
255	2053	150	150.450	-0.129	0.004	0.089	-0.090	0.450	0.237	0.528	-23.375
256	2055	133.800	136.950	-0.950	0.262	-0.122	-0.179	3.150	0.938	0.298	-28.084
257	2065	215.400	216.600	0.013	0.112	-0.905	0.078	1.200	0.919	0.766	-177.831
258	2076	200.700	202.200	-0.026	-0.226	-0.587	0.091	1.500	0.645	0.430	150.505
259	2077	131.850	132.150	0.169	1.112	-0.154	0.782	0.300	0.462	1.539	-134.386
260	2091	129.900	131.850	7.164	-0.207	0.776	-0.171	1.950	6.388	3.276	179.678
261	2128	170.700	171.300	-0.261	-0.072	-0.069	-0.157	0.600	0.210	0.350	-24.052
262	2143	158.250	159.600	0.074	-0.063	-0.257	-0.019	1.350	0.334	0.247	172.370
263	2149	169.950	173.400	-1.051	-0.021	0.187	-0.306	3.450	1.270	0.368	-12.951
264	2159	248.700	250.500	-0.159	0.078	0.886	-0.114	1.800	1.062	0.590	-10.400
265	2160	265.200	267	-0.360	0.304	-0.889	0.105	1.800	0.565	0.314	-159.381
266	2164	194.100	194.850	-0.147	-0.114	0.305	-0.036	0.750	0.459	0.612	9.787
267	2231	209.550	210.150	0.416	0.304	-0.060	0.107	0.600	0.515	0.859	-157.459
268	2232	270.900	271.650	-0.307	-0.263	0.348	-0.198	0.750	0.658	0.878	5.677
269	2237	216.750	220.650	-4.062	0.006	-2.056	0.014	3.900	2.006	0.514	0.222
270	2237	225.150	226.650	-1.127	0.016	-0.179	-0.028	1.500	0.949	0.633	-2.651
271	2237	234.300	236.550	0.565	-0.030	1.705	-0.015	2.250	1.140	0.507	0.767
272	2237	243.300	247.050	3.586	0.053	5.300	-0.020	3.750	1.716	0.457	-2.418
273	2243	218.850	224.550	-1.491	-0.015	1.068	0.044	5.700	2.560	0.449	1.312
274	2247	217.800	229.350	-3.659	0.023	2.061	-0.001	11.550	5.720	0.495	-0.247
275	2262	269.700	270.450	-0.639	0.240	0.266	0.146	0.750	0.910	1.213	-5.988
276	2275	235.650	239.550	-0.814	-0.129	1.390	-0.117	3.900	2.204	0.565	0.293
277	2275	253.050	256.800	-0.402	0.382	1.663	-0.468	3.750	2.233	0.595	-22.371
278	2284	239.250	239.700	0.952	0.114	0.013	0.055	0.450	0.941	2.091	-176.413
279	2292	261.300	263.100	-0.282	0.154	0.282	0.261	1.800	0.574	0.319	10.779
280	2297	268.950	271.500	-0.107	0.070	0.111	0.033	2.550	0.221	0.087	-9.661
281	2300	273.300	274.800	-1.671	-0.002	-0.882	-0.058	1.500	0.791	0.527	-4.031
282	2300	276.450	279.750	-0.599	-0.135	0.709	-0.083	3.300	1.309	0.397	2.276
