 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
35	2204	113.400	114.600	-0.110	-0.157	-0.848	-0.086	1.200	0.741	0.617	174.532
36	2303	147.750	148.500	-0.005	-0.025	0.379	0.066	0.750	0.395	0.526	13.322
37	2312	131.250	132	0.024	-0.320	0.197	-0.156	0.750	0.238	0.318	43.487
38	2333	122.550	124.050	-0.080	-0.168	0.272	-0.322	1.500	0.384	0.256	-23.681
39	2349	212.550	213.450	-0.040	-0.165	0.178	-0.309	0.900	0.261	0.290	-33.501
40	2437	163.800	165.750	2.032	-0.480	2.837	-0.520	1.950	0.806	0.413	-2.880
41	2577	126.150	126.600	-5.000E-4	-0.147	-0.326	-0.318	0.450	0.368	0.817	-152.383
42	2608	168.450	169.200	0.221	0.545	0.578	0.374	0.750	0.395	0.527	-25.546
43	2656	150.750	151.350	0.149	0.157	-0.568	-0.217	0.600	0.809	1.348	-152.446
44	2713	131.850	132.750	0.051	-0.094	-0.514	-0.044	0.900	0.567	0.630	174.884
45	2718	138.900	140.400	-0.021	-0.351	0.542	-0.028	1.500	0.649	0.433	29.836
46	2747	152.550	153.750	-1.352	-0.427	-1.062	-0.216	1.200	0.358	0.299	36.059
47	2752	129.150	129.900	0.099	-0.207	-0.398	-0.415	0.750	0.539	0.719	-157.332
48	2768	132.750	134.250	0.037	-0.062	0.186	0.051	1.500	0.186	0.124	37.063
49	2809	152.550	153.150	-0.122	0.554	0.269	0.355	0.600	0.438	0.730	-27.013
50	2843	153.750	154.950	-0.045	-0.073	0.474	-0.076	1.200	0.518	0.432	-0.343
51	2895	119.550	120.450	0.160	-0.238	-0.190	0.135	0.900	0.512	0.569	133.173
52	2895	132	133.200	-0.269	-0.125	-1.131	0.065	1.200	0.883	0.736	167.593
53	2916	128.400	129.450	0.106	-0.366	-0.555	0.400	1.050	1.012	0.964	130.765
54	2956	125.100	126	0.122	-0.262	-0.400	-0.256	0.900	0.522	0.580	179.361
55	2985	197.100	200.850	-0.037	0.248	1.109	0.449	3.750	1.163	0.310	9.922
56	2989	121.200	121.500	0.094	-0.078	-0.080	-0.158	0.300	0.192	0.640	-155.358
57	3062	124.200	124.800	0.227	0.065	-0.155	-0.090	0.600	0.413	0.688	-157.957
58	3084	158.100	158.850	0.118	0.053	-0.115	0.186	0.750	0.268	0.358	150.475
59	3147	126.450	127.350	-0.011	-0.043	0.318	0.072	0.900	0.349	0.388	19.254
60	3194	211.350	213.450	-0.069	-0.070	0.091	-0.086	2.100	0.161	0.077	-5.548
61	3240	165.150	165.600	-0.040	0.303	0.082	0.194	0.450	0.163	0.362	-41.766
62	3267	126.600	127.350	1.861	-2.409	1.419	-2.464	0.750	0.445	0.593	-172.961
63	3282	132.600	134.700	0.075	0.039	0.667	-0.252	2.100	0.660	0.314	-26.186
64	3290	136.050	137.250	-0.011	0.070	-0.624	0.002	1.200	0.617	0.514	-173.612
65	3301	123.150	123.900	-0.022	-0.221	0.245	-0.634	0.750	0.492	0.656	-57.089
66	3384	126.150	126.600	0.026	-0.099	0.688	0.148	0.450	0.707	1.571	20.423
67	3425	143.700	145.200	-0.061	-0.166	-0.563	0.163	1.500	0.600	0.400	146.793
68	3452	193.200	194.100	0.008	-0.013	0.347	-0.104	0.900	0.351	0.390	-15.024
69	3460	125.250	125.700	0.245	-0.245	-0.168	0.009	0.450	0.485	1.077	148.394
70	3480	123.750	124.800	-0.038	-0.123	0.339	0.049	1.050	0.415	0.395	24.537
71	3511	156.450	157.050	-0.022	0.180	0.240	0.274	0.600	0.279	0.464	19.667
72	3516	186.300	187.950	-1.232	-0.208	-2.522	-0.427	1.650	1.308	0.793	-170.361
73	3516	188.400	190.500	-2.971	-0.476	-4.160	-0.723	2.100	1.214	0.578	-168.279
74	3537	133.950	134.850	0.347	-0.156	-0.315	0.105	0.900	0.712	0.791	158.500
75	3544	134.550	135.450	-0.048	-0.122	0.157	0.135	0.900	0.329	0.365	51.462
76	3544	136.050	137.250	0.219	-0.029	0.582	-0.081	1.200	0.367	0.306	-8.121
77	3547	185.400	191.550	-1.920	0.138	0.102	-0.079	6.150	2.034	0.331	-6.135
78	3547	200.850	201.900	1.491	-0.030	1.918	-0.198	1.050	0.459	0.437	-21.458
79	3547	216.450	217.050	3.062	-0.404	3.394	-0.323	0.600	0.341	0.568	13.783
80	3547	226.200	227.250	4.296	-0.173	4.603	-0.271	1.050	0.322	0.307	-17.579
81	3547	232.650	233.700	3.834	-0.224	4.190	-0.244	1.050	0.357	0.340	-3.233
82	3547	255.450	258.600	3.306	-0.179	4.675	-0.191	3.150	1.370	0.435	-0.533
83	3569	125.100	131.100	-0.461	-0.196	-2.802	-0.451	6	2.355	0.392	-173.783
84	3607	134.700	135.450	0.013	0.123	0.267	0.092	0.750	0.256	0.342	-7.078
85	3662	214.200	215.550	0.029	-0.126	0.698	-0.010	1.350	0.679	0.503	9.861
86	3736	128.550	129.300	0.083	0.104	0.222	0.019	0.750	0.163	0.217	-31.404
87	3800	115.200	117.450	-0.003	0.039	0.450	0.072	2.250	0.454	0.202	4.139
88	3819	122.850	123.450	-0.438	-0.097	-0.317	0.036	0.600	0.180	0.300	47.509
89	3819	125.100	128.250	-0.536	0.160	0.190	-0.041	3.150	0.754	0.239	-15.520
90	3819	134.850	138	-0.571	-0.227	-0.043	0.033	3.150	0.588	0.187	26.187
91	3819	141.750	143.100	0.229	-0.199	0.741	-0.233	1.350	0.513	0.380	-3.871
92	3819	144.150	147.750	-0.062	-0.124	1.250	-0.416	3.600	1.344	0.373	-12.541
93	3819	164.700	165.600	2.987	-0.044	3.283	-0.258	0.900	0.365	0.406	-35.858
94	3910	125.250	125.700	0.011	-0.470	-0.138	-0.201	0.450	0.307	0.683	118.946
95	3928	127.800	128.850	0.030	0.100	0.512	0.128	1.050	0.482	0.459	3.304
96	3939	127.950	128.550	0.142	-0.417	0.160	-0.430	0.600	0.022	0.037	-37.775
97	3966	132.750	134.550	-0.043	-0.187	-0.453	0.049	1.800	0.473	0.263	150.091
98	3984	122.100	122.700	0.011	-0.050	-0.394	-0.152	0.600	0.417	0.695	-165.954
99	3984	160.950	163.050	-0.744	0.044	-1.029	0.156	2.100	0.306	0.146	158.552
100	4020	147.150	147.750	-0.062	-0.095	0.114	0.099	0.600	0.262	0.436	47.745
101	4070	208.800	209.850	0.731	0.110	1.454	0.177	1.050	0.726	0.692	5.331
102	4070	210.750	212.250	1.630	0.003	2.232	0.295	1.500	0.668	0.446	25.849
103	4070	213.900	215.250	2.765	0.044	3.272	0.244	1.350	0.545	0.404	21.594
104	4120	147.750	148.500	-0.074	-0.249	-0.298	0.007	0.750	0.340	0.454	131.152
105	4206	131.700	132.750	-0.378	-0.285	-0.654	-0.054	1.050	0.360	0.343	140.176
106	4229	146.850	147.750	-0.038	-0.193	0.261	-0.133	0.900	0.305	0.339	11.337
107	4368	116.100	116.700	0.053	0.210	-0.366	0.358	0.600	0.445	0.741	160.485
108	4379	117.900	119.100	-0.046	0.058	0.123	-0.055	1.200	0.204	0.170	-33.693
109	4421	155.700	156.600	0.038	0.320	0.330	0.012	0.900	0.423	0.470	-46.549
110	4695	121.800	122.400	0.062	0.108	0.198	0.199	0.600	0.164	0.273	33.844
111	4973	142.350	143.400	0.126	0.062	-0.626	-0.497	1.050	0.937	0.892	-143.394
112	4973	148.500	149.250	-1.909	0.029	-2.288	-0.067	0.750	0.391	0.522	-165.764
113	5002	135.150	136.800	-0.037	-0.421	-0.478	-0.688	1.650	0.516	0.313	-148.805
114	5173	164.400	167.700	-0.227	-0.031	1.115	-0.106	3.300	1.345	0.407	-3.212
115	5173	171.150	172.050	1.707	0.073	2.133	0.428	0.900	0.555	0.616	39.873
116	5331	142.500	143.250	-0.144	0.072	0.794	-0.497	0.750	1.097	1.462	-31.250
117	5350	132.750	133.950	1.675	0.163	0.986	0.116	1.200	0.691	0.576	-176.078
118	5350	136.350	137.550	0.672	0.301	0.138	0.155	1.200	0.554	0.462	-164.784
119	5350	137.700	138.450	-0.157	0.029	-0.802	-0.057	0.750	0.651	0.867	-172.355
120	5369	153.750	154.650	-0.069	0.125	0.296	0.055	0.900	0.371	0.413	-10.848
121	5441	295.200	296.850	0.054	-0.077	0.645	-0.244	1.650	0.614	0.372	-15.811
122	5441	298.950	299.850	1.096	0.137	1.525	0.060	0.900	0.436	0.484	-10.178
123	5484	147.150	153.450	0.581	-0.001	2.630	-0.156	6.300	2.055	0.326	-4.324
124	5532	155.850	160.500	0.288	0.014	0.667	0.063	4.650	0.382	0.082	7.331
125	5534	142.950	144.450	1.928	0.091	1.267	0.066	1.500	0.661	0.441	-177.775
126	5592	166.350	169.350	0.442	0.155	0.966	0.353	3	0.561	0.187	20.704
127	5970	171.900	172.350	-0.037	-0.285	-1.016	-0.299	0.450	0.979	2.176	-179.195
128	6033	199.500	200.400	-0.064	-0.311	-0.558	-0.216	0.900	0.504	0.560	169.049
129	6069	162.900	163.950	-0.118	0.202	0.216	0.167	1.050	0.336	0.320	-5.981
130	6094	145.050	146.700	0.626	0.053	0.141	0.098	1.650	0.487	0.295	174.696
131	6205	176.550	177.450	0.018	0.122	-0.531	0.045	0.900	0.554	0.616	-172.053
132	6214	188.550	189.450	-0.176	-0.219	0.066	-0.180	0.900	0.245	0.272	9.239
133	6264	183.900	184.800	-0.035	-0.027	0.147	0.116	0.900	0.231	0.257	37.988
134	6316	175.800	177.450	0.454	-0.274	-0.267	0.156	1.650	0.840	0.509	149.206
135	6340	187.050	188.700	0.101	0.120	-0.176	-0.262	1.650	0.472	0.286	-125.914
136	6483	197.400	198.450	1.760	-0.023	0.555	-0.136	1.050	1.210	1.152	-174.653
137	6483	199.350	200.250	-0.525	0.029	-1.245	-0.162	0.900	0.745	0.828	-165.122
138	6551	217.350	218.100	-0.030	0.180	0.214	0.011	0.750	0.297	0.396	-34.585
139	6647	251.700	253.050	0.030	0.007	0.509	-0.111	1.350	0.493	0.365	-13.880
140	6688	246.150	248.250	-0.190	0.028	0.712	0.062	2.100	0.903	0.430	2.212
141	6711	227.850	228.600	-0.312	-0.467	-1.078	-0.306	0.750	0.783	1.044	168.114
