 	trajectory	start	end	x1	y1	x2	y2	duration	distance	rate	angle (deg)
47	583	153.750	154.800	-0.159	-0.008	-0.040	0.171	1.050	0.215	0.205	56.396
48	603	115.500	116.250	-0.294	-0.097	-0.927	-0.173	0.750	0.638	0.850	-173.148
49	614	119.400	121.650	-1.263	-0.086	-2.134	0.325	2.250	0.963	0.428	154.732
50	615	128.100	130.050	-1.041	0.402	-0.576	0.143	1.950	0.532	0.273	-29.138
51	621	139.650	140.850	-0.222	0.019	-0.059	0.167	1.200	0.220	0.183	42.186
52	622	116.550	117.450	-0.229	0.187	-0.473	-0.088	0.900	0.368	0.409	-131.538
53	636	116.400	122.400	-0.220	0.038	1.673	-0.507	6	1.970	0.328	-16.078
54	672	114.300	118.050	-0.393	0.122	-2.352	0.110	3.750	1.959	0.522	-179.657
55	674	129.150	129.900	-0.284	-0.290	-0.670	-0.034	0.750	0.463	0.618	146.442
56	687	256.350	259.200	-0.713	-0.307	0.884	-0.055	2.850	1.617	0.567	8.978
57	727	94.650	95.400	-0.037	-0.037	-0.188	-0.122	0.750	0.173	0.231	-150.703
58	727	96.450	96.900	-0.221	-0.047	-0.384	-0.078	0.450	0.166	0.369	-168.996
59	727	97.650	99	-0.402	0.086	-0.553	-0.023	1.350	0.186	0.138	-144.252
60	750	80.850	81.150	-0.236	0.296	-0.785	0.046	0.300	0.603	2.011	-155.517
61	766	109.350	112.800	-0.664	-0.007	0.322	0.355	3.450	1.050	0.304	20.154
62	766	124.050	125.400	1.650	0.316	2.273	0.184	1.350	0.637	0.472	-11.927
63	792	128.250	132.750	-0.395	0.276	1.337	-0.373	4.500	1.850	0.411	-20.536
64	855	229.650	231.750	-0.196	0.212	0.864	-0.910	2.100	1.544	0.735	-46.630
65	862	132	133.200	-0.338	0.233	0.183	0.422	1.200	0.554	0.462	19.952
66	878	109.050	109.650	-0.378	-0.034	-0.706	0.009	0.600	0.331	0.551	172.425
67	895	108.900	111.750	-0.323	-0.072	0.536	0.212	2.850	0.905	0.317	18.292
68	904	202.650	212.250	0.271	0.192	4.522	0.331	9.600	4.253	0.443	1.881
69	915	165.600	167.400	-0.340	-0.185	-1.305	-0.018	1.800	0.979	0.544	170.134
70	929	106.800	107.550	-0.207	0.515	0.021	0.121	0.750	0.455	0.606	-59.891
71	946	222.900	248.100	-1.028	0.154	2.341	0.056	25.200	3.370	0.134	-1.664
72	946	262.950	279.750	3.237	-0.018	5.834	0.020	16.800	2.597	0.155	0.832
73	1048	136.950	137.700	-0.178	-0.111	0.229	0.070	0.750	0.445	0.594	23.994
74	1067	117.300	118.950	-0.344	-0.023	-0.781	0.068	1.650	0.446	0.270	168.293
75	1122	182.700	184.350	-0.095	0.180	0.574	0.090	1.650	0.675	0.409	-7.684
76	1330	110.700	112.950	-0.357	0.150	0.307	0.013	2.250	0.678	0.301	-11.646
77	1330	133.050	136.050	0.381	0.121	1.624	-0.122	3	1.267	0.422	-11.085
78	1413	116.700	118.200	-0.300	0.181	-0.959	-0.104	1.500	0.718	0.479	-156.601
79	1413	123.450	127.050	-0.905	0.164	-2.748	-0.127	3.600	1.866	0.518	-171.044
80	1413	116.700	118.200	-0.300	0.181	-0.959	-0.104	1.500	0.718	0.479	-156.601
81	1413	123.450	126.750	-0.905	0.166	-2.492	-0.090	3.300	1.607	0.487	-170.840
82	1474	97.350	97.800	0.046	0.295	-0.644	0.332	0.450	0.691	1.536	176.893
83	1474	97.350	97.800	0.046	0.295	-0.644	0.332	0.450	0.691	1.536	176.893
84	1599	114.450	117.150	-0.260	0.357	-1.290	0.021	2.700	1.083	0.401	-161.938
85	1624	106.650	107.400	-0.103	0.047	-1.201	0.065	0.750	1.098	1.464	179.060
86	1599	114.450	117.450	-0.260	0.333	-1.530	-0.012	3	1.316	0.439	-164.787
87	1620	112.800	113.550	-0.187	0.218	0.028	-0.060	0.750	0.351	0.468	-52.254
88	1624	106.650	107.400	-0.103	0.047	-1.201	0.065	0.750	1.098	1.464	179.060
89	1691	90.750	91.350	-0.084	0.128	-0.629	-0.680	0.600	0.974	1.624	-124.017
90	1696	106.800	107.100	-0.092	0.091	-0.622	-0.878	0.300	1.104	3.682	-118.677
91	1696	108.600	109.050	-1.312	-0.506	-1.864	-0.599	0.450	0.560	1.244	-170.422
92	1710	109.950	111.300	-0.031	0.233	-0.764	0.067	1.350	0.752	0.557	-167.241
93	1723	135.600	138.600	-0.431	0.025	-2.030	0.734	3	1.749	0.583	156.105
94	1725	200.100	205.350	-0.037	0.087	2.191	0.245	5.250	2.234	0.425	4.060
95	1725	206.100	207.150	-0.081	-0.036	0.499	-0.155	1.050	0.592	0.564	-11.591
96	1761	115.050	117.900	-0.193	0.081	0.831	0.155	2.850	1.027	0.360	4.154
97	1816	110.700	113.100	0.038	0.135	-1.213	0.374	2.400	1.274	0.531	169.191
98	1826	130.500	132.750	-0.515	0.110	-1.800	0.108	2.250	1.285	0.571	-179.931
99	1830	100.350	104.100	-0.716	0.326	0.064	-0.110	3.750	0.893	0.238	-29.183
100	1835	151.800	152.850	-0.092	0.005	-1.661	-0.078	1.050	1.571	1.496	-176.960
101	1838	124.350	126.150	-1.798	0.221	-1.174	0.124	1.800	0.631	0.351	-8.762
102	1847	111.900	115.350	-0.880	0.002	0.333	0.144	3.450	1.221	0.354	6.691
103	1857	133.800	141.900	0.370	-0.014	-3.486	0.159	8.100	3.860	0.477	177.438
104	1857	142.950	147.600	-3.636	0.247	-5.853	0.574	4.650	2.241	0.482	171.623
105	1895	126.300	127.050	-0.157	0.427	-0.728	0.036	0.750	0.692	0.923	-145.592
106	1909	106.350	110.100	4.357	0.165	-3.141	0.164	3.750	7.498	1.999	-179.992
107	1909	112.500	114.150	-3.781	0.097	-7.716	-0.402	1.650	3.967	2.404	-172.773
108	1911	125.850	126.300	-0.050	0.021	-1.593	-0.123	0.450	1.550	3.444	-174.656
109	1918	102.300	102.750	2.010	0.677	1.507	0.909	0.450	0.554	1.231	155.239
110	1918	112.950	113.550	0.793	0.051	0.329	0.107	0.600	0.467	0.779	173.045
111	1918	129.150	133.050	-0.187	0.074	-1.307	-0.244	3.900	1.164	0.298	-164.175
112	1918	102.300	102.750	2.010	0.677	1.507	0.909	0.450	0.554	1.231	155.239
113	1918	112.800	113.550	0.873	0.034	0.329	0.109	0.750	0.549	0.732	172.155
114	1918	129.600	133.050	-0.226	0.049	-1.307	-0.238	3.450	1.118	0.324	-165.135
115	1968	128.550	129.450	-0.329	0.712	-0.014	-0.189	0.900	0.955	1.061	-70.731
116	1986	264.150	266.400	-0.255	0.085	0.129	0.033	2.250	0.388	0.172	-7.714
117	2011	139.650	140.250	-0.114	-0.039	-0.034	0.142	0.600	0.198	0.330	66.165
118	2015	127.350	132.900	-0.961	0.532	0.208	-0.287	5.550	1.428	0.257	-35.025
119	2017	137.700	140.400	0.184	-5.815E-4	-1.283	0.135	2.700	1.473	0.546	174.727
120	2017	157.200	158.700	-1.652	0.237	-2.713	0.083	1.500	1.072	0.715	-171.744
121	2037	157.500	158.250	-0.035	-0.110	0.371	-0.105	0.750	0.406	0.541	0.742
122	2051	135.450	150.150	-3.737	-0.023	2.223	-0.023	14.700	5.960	0.405	-0.004
123	2051	153	159.900	2.170	-0.052	5.063	0.137	6.900	2.899	0.420	3.728
124	2051	135.750	150.600	-3.725	-0.042	2.440	-0.014	14.850	6.165	0.415	0.256
125	2051	153	159.900	2.170	-0.052	5.063	0.137	6.900	2.899	0.420	3.728
126	2087	173.400	174.150	-0.106	-0.067	-0.399	0.047	0.750	0.315	0.419	158.680
127	2097	168.450	169.800	-0.051	-0.050	-0.780	-0.364	1.350	0.794	0.588	-156.665
128	2145	198.450	201.450	-0.091	0.063	-1.459	-0.401	3	1.445	0.482	-161.258
129	2174	240.300	240.900	-0.363	-0.294	0.932	-0.214	0.600	1.297	2.162	3.510
130	2197	180.900	183.600	1.001	0.017	-0.789	0.191	2.700	1.798	0.666	174.452
131	2197	196.800	199.650	-0.544	-0.167	-2.123	0.026	2.850	1.591	0.558	173.014
132	2197	199.650	211.050	-2.311	-0.222	3.532	0.175	11.400	5.856	0.514	3.879
133	2203	207.750	208.500	-0.197	0.421	0.041	0.191	0.750	0.331	0.442	-44.101
134	2219	215.400	216	-0.138	-0.238	-0.239	0.036	0.600	0.291	0.485	110.288
135	2246	221.850	223.650	-0.186	0.226	0.374	-0.283	1.800	0.757	0.420	-42.260
136	2271	256.500	257.700	-0.209	-0.213	0.224	-0.120	1.200	0.443	0.369	12.080
137	2272	258.150	259.050	0.022	-0.002	-0.319	-0.155	0.900	0.374	0.415	-155.893
