 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
1	15747	49.434	123.209	2356.903	1778.866	0.582	0.565	534	53	0.040	-0.016	80.100	0.000	0.000
2	15748	49.622	123.992	2356.907	1778.901	0.583	0.564	535	53	0.027	0.042	80.250	0.009	0.041
3	15749	49.582	124.382	2356.867	1778.952	0.586	0.564	536	53	-0.032	0.122	80.400	0.038	0.069
4	15750	49.764	128.374	2356.861	1778.943	0.568	0.552	537	53	-0.035	0.082	80.550	0.039	0.059
5	15751	49.835	119.734	2356.880	1778.948	0.598	0.553	538	53	-0.006	0.101	80.700	0.034	0.054
6	15752	49.763	129.621	2356.862	1778.900	0.568	0.542	539	53	-0.026	-0.002	80.850	0.032	0.056
7	15753	49.234	125.902	2356.848	1778.900	0.597	0.562	540	53	-0.043	0.003	81.000	0.033	0.055
8	15754	49.613	128.220	2356.851	1779.028	0.576	0.566	541	53	-0.027	0.197	81.150	0.031	0.073
9	15755	49.418	122.064	2356.871	1779.064	0.581	0.571	542	53	-0.018	0.251	81.300	0.029	0.092
10	15756	49.419	127.134	2356.940	1779.056	0.585	0.565	543	53	0.109	0.250	81.450	0.047	0.101
11	15757	49.679	124.054	2356.882	1779.087	0.570	0.566	544	53	0.037	0.282	81.600	0.046	0.110
12	15758	49.986	127.499	2356.865	1779.058	0.585	0.556	545	53	-1.000E-4	0.222	81.750	0.044	0.109
13	15759	49.904	124.882	2356.855	1779.035	0.580	0.568	546	53	-0.030	0.178	81.900	0.043	0.105
14	15760	49.785	126.120	2356.924	1778.948	0.587	0.550	547	53	0.099	0.014	82.050	0.049	0.106
15	15761	50.041	128.968	2356.919	1779.028	0.563	0.564	548	53	0.096	0.160	82.200	0.053	0.102
16	15762	49.177	124.223	2356.812	1779.009	0.593	0.563	549	53	-0.030	0.096	82.350	0.052	0.099
17	15763	49.398	124.811	2356.797	1778.952	0.581	0.553	550	53	-0.085	0.003	82.500	0.055	0.100
18	15764	49.594	127.888	2356.867	1778.992	0.580	0.561	551	53	0.021	0.062	82.650	0.054	0.098
19	15765	49.618	124.436	2356.913	1778.972	0.583	0.576	552	53	0.101	0.050	82.800	0.057	0.097
20	15766	49.585	122.313	2356.883	1779.036	0.587	0.572	553	53	0.035	0.134	82.950	0.056	0.094
21	15767	49.888	123.945	2356.806	1779.057	0.574	0.557	554	53	-0.077	0.165	83.100	0.058	0.090
22	15768	49.447	125.020	2356.903	1778.983	0.573	0.566	555	53	0.067	0.029	83.250	0.060	0.091
23	15769	49.769	124.720	2356.896	1779.122	0.564	0.573	556	53	0.058	0.294	83.400	0.060	0.099
24	15770	49.773	120.612	2356.846	1779.093	0.588	0.550	557	53	-0.013	0.229	83.550	0.059	0.100
25	15771	49.639	130.244	2356.849	1778.977	0.593	0.548	558	53	-0.018	0.064	83.700	0.060	0.101
26	15772	50.128	122.943	2356.880	1779.014	0.591	0.557	559	53	0.019	0.117	83.850	0.059	0.096
27	15773	49.531	129.824	2356.890	1779.129	0.568	0.552	560	53	0.021	0.280	84.000	0.057	0.096
28	15774	49.460	126.259	2356.901	1779.084	0.583	0.574	561	53	0.027	0.226	84.150	0.056	0.096
29	15775	49.813	126.263	2356.886	1778.950	0.583	0.555	562	53	0.005	0.021	84.300	0.056	0.098
30	15776	49.592	124.551	2356.885	1779.010	0.599	0.560	563	53	0.008	0.112	84.450	0.052	0.095
31	15777	49.687	130.961	2356.901	1779.075	0.563	0.558	564	53	0.038	0.227	84.600	0.052	0.092
32	15778	49.462	123.014	2356.894	1779.049	0.599	0.586	565	53	0.021	0.184	84.750	0.052	0.090
33	15779	49.489	121.354	2356.912	1778.946	0.595	0.569	566	53	0.034	0.026	84.900	0.051	0.092
34	15780	49.901	126.818	2356.875	1778.962	0.580	0.564	567	53	-0.019	0.061	85.050	0.048	0.090
35	15781	49.395	126.762	2356.863	1779.010	0.581	0.563	568	53	-0.045	0.128	85.200	0.046	0.090
36	15782	49.958	121.960	2356.885	1779.013	0.584	0.563	569	53	0.010	0.146	85.350	0.045	0.089
37	15783	49.585	124.551	2356.879	1778.822	0.592	0.553	570	53	-0.011	-0.170	85.500	0.039	0.108
38	15784	49.693	124.994	2356.868	1778.904	0.566	0.554	571	53	-0.024	-0.048	85.650	0.040	0.114
39	15785	49.756	123.556	2356.884	1778.920	0.579	0.550	572	53	0.027	0.006	85.800	0.035	0.116
40	15786	49.849	122.732	2356.896	1778.980	0.586	0.567	573	53	0.013	0.059	85.950	0.034	0.116
41	15787	49.599	129.592	2356.860	1779.019	0.576	0.557	574	53	-0.043	0.123	86.100	0.030	0.116
42	15788	49.945	126.537	2356.826	1779.064	0.581	0.555	575	53	-0.110	0.205	86.250	0.037	0.116
43	15789	49.810	121.047	2356.823	1779.067	0.586	0.577	576	53	-0.093	0.200	86.400	0.040	0.110
44	15790	49.502	124.384	2356.888	1779.107	0.582	0.563	577	53	0.008	0.261	86.550	0.040	0.112
45	15791	49.383	129.570	2356.848	1779.069	0.575	0.555	578	53	-0.062	0.203	86.700	0.042	0.113
46	15792	49.753	125.537	2356.830	1779.055	0.600	0.553	579	53	-0.088	0.157	86.850	0.045	0.114
47	15793	49.533	124.528	2356.885	1779.012	0.585	0.570	580	53	0.006	0.130	87.000	0.045	0.107
48	15794	49.612	123.842	2356.878	1778.955	0.587	0.559	581	53	-0.035	0.018	87.150	0.044	0.106
49	15795	49.558	127.539	2356.880	1779.014	0.582	0.560	582	53	-0.005	0.115	87.300	0.044	0.104
50	15796	49.474	130.588	2356.851	1779.066	0.570	0.563	583	53	-0.032	0.197	87.450	0.043	0.106
51	15797	49.176	129.879	2356.900	1778.914	0.579	0.563	584	53	0.046	-0.021	87.600	0.044	0.106
52	15798	49.469	121.690	2356.882	1778.955	0.577	0.565	585	53	0.008	0.040	87.750	0.043	0.105
53	15799	49.184	122.326	2356.896	1778.967	0.608	0.576	586	53	0.011	0.056	87.900	0.042	0.104
54	15800	49.665	129.786	2356.902	1778.920	0.574	0.561	587	53	0.019	-0.050	88.050	0.043	0.109
55	15801	49.920	122.032	2356.883	1778.995	0.577	0.564	588	53	0.016	0.080	88.200	0.043	0.109
56	15802	49.662	127.347	2356.831	1778.991	0.579	0.562	589	53	-0.093	0.085	88.350	0.046	0.108
57	15803	49.567	123.573	2356.870	1779.053	0.582	0.553	590	53	-0.035	0.168	88.500	0.046	0.091
58	15804	50.214	122.922	2356.842	1778.969	0.573	0.573	591	53	-0.051	0.046	88.650	0.046	0.086
59	15805	49.663	129.148	2356.897	1779.045	0.585	0.556	592	53	0.029	0.165	88.800	0.046	0.083
60	15806	49.297	121.121	2356.896	1779.012	0.589	0.572	593	53	0.027	0.123	88.950	0.047	0.082
61	15807	49.969	123.517	2356.872	1779.102	0.585	0.569	594	53	-0.010	0.258	89.100	0.047	0.088
62	15808	50.015	121.467	2356.888	1779.072	0.598	0.563	595	53	0.003	0.229	89.250	0.042	0.090
63	15809	49.515	124.135	2356.870	1778.991	0.584	0.572	596	53	-0.035	0.101	89.400	0.039	0.088
64	15810	50.221	123.671	2356.868	1779.017	0.583	0.555	597	53	-0.026	0.136	89.550	0.039	0.082
65	15811	49.603	126.019	2356.901	1778.986	0.582	0.582	598	53	0.040	0.086	89.700	0.039	0.079
66	15812	49.457	125.757	2356.883	1779.076	0.585	0.556	599	53	5.000E-4	0.237	89.850	0.034	0.083
67	15813	49.775	125.037	2356.839	1779.043	0.567	0.555	600	53	-0.070	0.176	90.000	0.037	0.085
68	15814	49.610	123.766	2356.829	1779.055	0.590	0.571	601	53	-0.104	0.182	90.150	0.042	0.083
69	15815	49.707	127.722	2356.857	1778.996	0.570	0.560	602	53	-0.077	0.083	90.300	0.045	0.083
70	15816	49.526	123.395	2356.902	1778.940	0.586	0.559	603	53	-0.001	-0.030	90.450	0.045	0.088
71	15817	49.553	121.873	2356.880	1778.946	0.592	0.568	604	53	-0.024	-0.024	90.600	0.042	0.088
72	15818	49.578	125.336	2356.870	1778.959	0.573	0.563	605	53	-0.042	-0.011	90.750	0.042	0.091
73	15819	49.827	123.020	2356.846	1778.996	0.581	0.566	606	53	-0.074	0.070	90.900	0.043	0.090
74	15820	49.388	126.027	2356.839	1779.043	0.583	0.562	607	53	-0.083	0.157	91.050	0.043	0.083
75	15821	49.424	119.260	2356.878	1778.995	0.599	0.564	608	53	-0.026	0.072	91.200	0.042	0.083
76	15822	49.688	125.284	2356.902	1779.005	0.589	0.567	609	53	-0.010	0.104	91.350	0.040	0.083
77	15823	49.914	121.615	2356.888	1778.974	0.590	0.554	610	53	-0.021	9.000E-4	91.500	0.040	0.086
78	15824	49.344	125.069	2356.871	1779.080	0.606	0.571	611	53	-0.045	0.197	91.650	0.040	0.087
79	15825	49.639	126.508	2356.891	1779.038	0.576	0.568	612	53	-0.026	0.130	91.800	0.037	0.086
80	15826	49.623	124.272	2356.838	1779.087	0.592	0.561	613	53	-0.118	0.187	91.950	0.040	0.088
81	15827	49.774	121.573	2356.837	1779.075	0.592	0.562	614	53	-0.120	0.168	92.100	0.043	0.082
82	15828	49.818	122.382	2356.823	1778.980	0.590	0.564	615	53	-0.134	0.051	92.250	0.046	0.078
83	15829	49.961	124.658	2356.791	1778.978	0.571	0.561	616	53	-0.173	0.048	92.400	0.054	0.080
84	15830	49.696	122.213	2356.813	1778.919	0.608	0.570	617	53	-0.136	-0.072	92.550	0.056	0.088
85	15831	49.545	121.906	2356.852	1778.923	0.590	0.573	618	53	-0.069	-0.054	92.700	0.050	0.094
86	15832	49.835	128.211	2356.878	1778.955	0.566	0.542	619	53	-0.029	-0.024	92.850	0.049	0.089
87	15833	49.784	125.283	2356.852	1778.945	0.585	0.559	620	53	-0.075	-0.053	93.000	0.049	0.090
88	15834	49.298	126.489	2356.871	1778.988	0.586	0.558	621	53	-0.019	0.013	93.150	0.049	0.085
89	15835	49.781	125.326	2356.866	1779.050	0.587	0.557	622	53	-0.011	0.107	93.300	0.051	0.086
90	15836	49.421	120.756	2356.861	1779.092	0.595	0.574	623	53	-0.022	0.213	93.450	0.050	0.091
91	15837	49.300	117.974	2356.852	1779.030	0.593	0.586	624	53	-0.037	0.078	93.600	0.049	0.088
92	15838	49.729	124.207	2356.861	1779.070	0.586	0.562	625	53	-0.013	0.147	93.750	0.050	0.088
93	15839	49.757	126.153	2356.841	1779.105	0.585	0.573	626	53	-0.053	0.216	93.900	0.050	0.093
94	15840	50.036	127.709	2356.856	1778.961	0.579	0.555	627	53	-0.010	0.003	94.050	0.051	0.093
95	15841	49.449	130.121	2356.919	1778.884	0.579	0.561	628	53	0.088	-0.147	94.200	0.060	0.106
96	15842	49.202	128.842	2356.832	1779.074	0.577	0.565	629	53	-0.064	0.157	94.350	0.060	0.108
97	15843	49.782	123.766	2356.826	1779.066	0.588	0.563	630	53	-0.072	0.179	94.500	0.059	0.109
98	15844	49.738	125.776	2356.820	1778.958	0.585	0.570	631	53	-0.078	-0.021	94.650	0.059	0.107
99	15845	49.751	119.959	2356.814	1779.127	0.585	0.570	632	53	-0.093	0.243	94.800	0.059	0.114
100	15846	49.290	120.999	2356.819	1779.191	0.603	0.570	633	53	-0.082	0.352	94.950	0.058	0.128
101	15847	50.032	124.552	2356.865	1779.137	0.571	0.563	634	53	-0.005	0.269	95.100	0.057	0.133
102	15848	49.695	121.311	2356.882	1779.086	0.597	0.565	635	53	5.000E-4	0.187	95.250	0.055	0.135
103	15849	49.744	128.266	2356.868	1778.986	0.559	0.559	636	53	-0.022	0.042	95.400	0.047	0.135
104	15850	50.105	124.998	2356.887	1779.030	0.572	0.557	637	53	0.018	0.086	95.550	0.043	0.129
105	15851	49.943	120.268	2356.904	1778.994	0.584	0.567	638	53	0.026	0.046	95.700	0.044	0.125
106	15852	49.941	124.167	2356.886	1779.035	0.579	0.563	639	53	0.016	0.110	95.850	0.045	0.121
107	15853	49.719	125.274	2356.885	1779.102	0.579	0.569	640	53	-0.019	0.232	96.000	0.043	0.117
108	15854	49.771	125.233	2356.887	1779.019	0.585	0.564	641	53	0.003	0.074	96.150	0.044	0.115
109	15855	49.368	126.235	2356.833	1779.023	0.587	0.564	642	53	-0.112	0.077	96.300	0.048	0.116
110	15856	49.441	123.877	2356.873	1778.972	0.591	0.570	643	53	-0.030	-4.000E-4	96.450	0.048	0.117
111	15857	49.599	124.277	2356.902	1779.088	0.583	0.565	644	53	0.003	0.216	96.600	0.048	0.119
112	15858	49.706	123.080	2356.867	1779.081	0.566	0.572	645	53	-0.072	0.195	96.750	0.050	0.120
113	15859	49.366	126.572	2356.865	1779.102	0.581	0.565	646	53	-0.059	0.227	96.900	0.050	0.120
114	15860	49.987	126.381	2356.904	1779.017	0.559	0.563	647	53	0.010	0.085	97.050	0.050	0.117
115	15861	49.648	123.629	2356.864	1779.000	0.574	0.558	648	53	-0.053	0.074	97.200	0.042	0.099
116	15862	49.722	123.535	2356.843	1779.085	0.592	0.581	649	53	-0.075	0.194	97.350	0.043	0.099
117	15863	49.409	121.551	2356.868	1779.086	0.597	0.568	650	53	-0.050	0.205	97.500	0.042	0.100
118	15864	49.955	118.209	2356.847	1779.022	0.596	0.574	651	53	-0.072	0.082	97.650	0.042	0.093
119	15865	49.927	123.787	2356.908	1778.940	0.590	0.569	652	53	0.048	-0.034	97.800	0.043	0.099
120	15866	50.257	117.791	2356.921	1778.955	0.587	0.569	653	53	0.077	-0.005	97.950	0.047	0.090
121	15867	49.627	126.444	2356.916	1778.974	0.593	0.568	654	53	0.064	0.016	98.100	0.050	0.085
122	15868	50.300	127.939	2356.939	1778.990	0.568	0.541	655	53	0.112	0.045	98.250	0.058	0.084
123	15869	49.865	122.238	2356.883	1778.974	0.572	0.553	656	53	0.027	0.018	98.400	0.058	0.085
124	15870	49.429	126.854	2356.906	1778.963	0.587	0.563	657	53	0.045	0.011	98.550	0.059	0.087
125	15871	50.092	124.971	2356.865	1778.924	0.565	0.570	658	53	-0.005	-0.062	98.700	0.059	0.093
126	15872	49.936	122.507	2356.877	1778.989	0.576	0.568	659	53	0.018	0.062	98.850	0.059	0.093
127	15873	49.552	123.649	2356.881	1779.028	0.585	0.560	660	53	0.018	0.117	99.000	0.059	0.087
128	15874	49.883	125.131	2356.890	1779.081	0.587	0.558	661	53	0.032	0.206	99.150	0.060	0.092
129	15875	49.512	123.866	2356.878	1779.036	0.569	0.563	662	53	-0.013	0.130	99.300	0.054	0.092
130	15876	50.093	122.417	2356.891	1779.058	0.588	0.562	663	53	0.006	0.162	99.450	0.053	0.091
131	15877	49.586	124.031	2356.872	1779.148	0.594	0.558	664	53	-0.013	0.301	99.600	0.054	0.098
132	15878	49.190	126.077	2356.865	1779.053	0.596	0.562	665	53	-0.014	0.163	99.750	0.051	0.097
133	15879	49.937	125.876	2356.856	1778.907	0.587	0.567	666	53	-0.045	-0.078	99.900	0.050	0.100
134	15880	49.821	125.222	2356.895	1778.944	0.580	0.559	667	53	0.001	-0.030	100.050	0.050	0.103
135	15881	49.649	125.634	2356.852	1778.948	0.569	0.567	668	53	-0.054	-0.003	100.200	0.050	0.105
136	15882	49.859	123.981	2356.895	1779.044	0.587	0.556	669	53	0.035	0.170	100.350	0.047	0.104
137	15883	50.031	125.105	2356.894	1779.138	0.581	0.570	670	53	0.032	0.293	100.500	0.045	0.111
138	15884	50.068	125.983	2356.877	1779.058	0.571	0.546	671	53	-0.021	0.152	100.650	0.041	0.112
139	15885	49.994	124.041	2356.839	1779.030	0.595	0.560	672	53	-0.064	0.114	100.800	0.044	0.109
140	15886	49.446	123.341	2356.861	1778.994	0.580	0.577	673	53	-0.011	0.072	100.950	0.041	0.107
141	15887	50.121	121.157	2356.840	1778.997	0.582	0.576	674	53	-0.043	0.056	101.100	0.040	0.106
142	15888	49.625	129.904	2356.845	1778.889	0.587	0.545	675	53	-0.056	-0.094	101.250	0.033	0.114
143	15889	50.166	124.161	2356.842	1779.028	0.569	0.555	676	53	-0.043	0.141	101.400	0.033	0.113
144	15890	49.575	123.953	2356.915	1778.915	0.565	0.576	677	53	0.056	-0.053	101.550	0.034	0.116
145	15891	49.699	121.341	2356.875	1778.915	0.576	0.558	678	53	-0.013	-0.056	101.700	0.034	0.116
146	15892	49.483	126.693	2356.886	1778.970	0.582	0.574	679	53	0.018	0.032	101.850	0.034	0.116
147	15893	49.936	128.057	2356.887	1779.011	0.584	0.563	680	53	0.005	0.085	102.000	0.034	0.116
148	15894	49.840	125.592	2356.894	1779.061	0.583	0.557	681	53	0.029	0.155	102.150	0.034	0.114
149	15895	49.983	124.776	2356.852	1778.991	0.573	0.566	682	53	-0.051	0.061	102.300	0.035	0.114
150	15896	50.030	124.646	2356.851	1778.987	0.580	0.566	683	53	-0.040	0.053	102.450	0.035	0.112
151	15897	49.717	125.371	2356.851	1778.982	0.566	0.548	684	53	-0.045	0.037	102.600	0.036	0.099
152	15898	50.329	125.832	2356.879	1779.011	0.583	0.550	685	53	-0.006	0.090	102.750	0.036	0.097
153	15899	49.869	121.362	2356.921	1778.941	0.590	0.567	686	53	0.040	-0.002	102.900	0.037	0.092
154	15900	49.700	127.167	2356.923	1778.992	0.569	0.577	687	53	0.035	0.056	103.050	0.039	0.090
155	15901	49.682	125.630	2356.908	1778.946	0.581	0.549	688	53	0.037	-0.006	103.200	0.038	0.090
156	15902	49.694	123.990	2356.911	1779.009	0.595	0.567	689	53	0.018	0.094	103.350	0.038	0.087
157	15903	49.882	125.168	2356.846	1779.051	0.591	0.551	690	53	-0.088	0.165	103.500	0.041	0.073
158	15904	49.996	126.400	2356.863	1778.952	0.577	0.558	691	53	-0.072	0.016	103.650	0.043	0.070
159	15905	49.670	126.402	2356.849	1779.057	0.587	0.571	692	53	-0.101	0.178	103.800	0.046	0.074
160	15906	50.248	122.220	2356.896	1779.037	0.594	0.572	693	53	-0.021	0.142	103.950	0.046	0.076
161	15907	50.179	126.787	2356.897	1778.947	0.576	0.554	694	53	0.003	-6.000E-4	104.100	0.046	0.078
162	15908	49.416	124.579	2356.942	1778.995	0.600	0.565	695	53	0.067	0.067	104.250	0.048	0.069
163	15909	49.869	129.604	2356.889	1778.942	0.581	0.562	696	53	-0.026	-0.005	104.400	0.047	0.068
164	15910	50.361	123.009	2356.887	1778.939	0.590	0.555	697	53	-0.029	-0.008	104.550	0.045	0.065
165	15911	49.377	124.648	2356.873	1779.043	0.592	0.570	698	53	-0.075	0.152	104.700	0.047	0.063
166	15912	49.473	123.626	2356.831	1779.080	0.581	0.567	699	53	-0.131	0.178	104.850	0.053	0.067
167	15913	49.854	127.092	2356.858	1779.044	0.568	0.547	700	53	-0.085	0.117	105.000	0.055	0.067
168	15914	49.667	124.446	2356.900	1779.060	0.581	0.561	701	53	-0.022	0.146	105.150	0.053	0.067
169	15915	49.635	128.862	2356.945	1778.960	0.584	0.555	702	53	0.061	-0.022	105.300	0.056	0.070
170	15916	49.760	123.754	2356.893	1778.998	0.585	0.561	703	53	-0.029	0.046	105.450	0.056	0.070
171	15917	50.359	124.694	2356.909	1778.995	0.589	0.568	704	53	-0.006	0.038	105.600	0.056	0.070
172	15918	49.866	128.457	2356.870	1779.065	0.585	0.552	705	53	-0.080	0.146	105.750	0.058	0.072
173	15919	50.743	125.975	2356.866	1779.095	0.584	0.570	706	53	-0.074	0.195	105.900	0.056	0.074
174	15920	49.845	126.215	2356.898	1779.154	0.576	0.572	707	53	-0.014	0.293	106.050	0.054	0.087
175	15921	49.872	129.423	2356.865	1779.069	0.567	0.574	708	53	-0.083	0.158	106.200	0.053	0.085
176	15922	49.646	126.195	2356.831	1779.069	0.572	0.569	709	53	-0.117	0.157	106.350	0.054	0.086
177	15923	50.305	120.392	2356.860	1779.128	0.570	0.582	710	53	-0.064	0.261	106.500	0.053	0.092
178	15924	50.105	127.715	2356.817	1779.025	0.560	0.571	711	53	-0.178	0.098	106.650	0.060	0.089
179	15925	49.572	126.117	2356.849	1778.952	0.601	0.566	712	53	-0.074	-0.013	106.800	0.060	0.092
180	15926	49.909	128.389	2356.851	1778.955	0.563	0.565	713	53	-0.106	-0.002	106.950	0.061	0.095
181	15927	49.762	128.417	2356.897	1778.944	0.575	0.565	714	53	-0.014	-0.024	107.100	0.060	0.096
182	15928	49.920	123.134	2356.882	1778.973	0.599	0.560	715	53	-0.045	0.001	107.250	0.053	0.098
183	15929	49.822	128.122	2356.869	1778.974	0.575	0.553	716	53	-0.050	0.026	107.400	0.052	0.097
184	15930	50.169	127.523	2356.874	1779.013	0.575	0.549	717	53	-0.061	0.093	107.550	0.052	0.094
185	15931	49.609	124.022	2356.879	1779.047	0.577	0.576	718	53	-0.058	0.125	107.700	0.052	0.093
186	15932	49.360	125.666	2356.859	1779.113	0.597	0.576	719	53	-0.080	0.226	107.850	0.049	0.096
187	15933	50.014	124.169	2356.842	1779.109	0.591	0.565	720	53	-0.102	0.208	108.000	0.050	0.099
188	15934	49.506	123.656	2356.874	1779.011	0.608	0.550	721	53	-0.069	0.058	108.150	0.049	0.099
189	15935	50.088	120.244	2356.888	1779.070	0.608	0.579	722	53	-0.035	0.134	108.300	0.040	0.094
190	15936	50.303	123.542	2356.833	1779.044	0.583	0.572	723	53	-0.128	0.099	108.450	0.041	0.093
191	15937	49.937	124.676	2356.835	1779.044	0.583	0.572	724	53	-0.104	0.125	108.600	0.039	0.092
192	15938	50.020	126.156	2356.789	1779.002	0.564	0.557	725	53	-0.181	0.054	108.750	0.045	0.092
193	15939	50.010	122.128	2356.819	1779.032	0.587	0.560	726	53	-0.130	0.078	108.900	0.047	0.091
194	15940	49.882	124.407	2356.845	1779.132	0.580	0.573	727	53	-0.090	0.227	109.050	0.044	0.085
195	15941	49.943	125.594	2356.841	1779.040	0.581	0.568	728	53	-0.091	0.104	109.200	0.044	0.084
196	15942	49.830	121.241	2356.826	1779.043	0.612	0.560	729	53	-0.099	0.088	109.350	0.043	0.083
197	15943	50.230	122.544	2356.820	1779.045	0.575	0.564	730	53	-0.122	0.096	109.500	0.043	0.073
198	15944	50.023	124.535	2356.867	1779.122	0.586	0.578	731	53	-0.014	0.206	109.650	0.042	0.078
199	15945	49.881	124.959	2356.834	1779.113	0.586	0.567	732	53	-0.072	0.221	109.800	0.042	0.078
200	15946	50.040	124.031	2356.881	1779.146	0.585	0.566	733	53	0.013	0.283	109.950	0.046	0.083
201	15947	49.785	129.403	2356.830	1779.063	0.569	0.558	734	53	-0.066	0.160	110.100	0.044	0.076
202	15948	49.798	123.463	2356.849	1779.026	0.604	0.580	735	53	-0.026	0.086	110.250	0.045	0.071
203	15949	49.246	120.303	2356.813	1779.082	0.598	0.587	736	53	-0.098	0.165	110.400	0.045	0.066
204	15950	49.555	124.063	2356.852	1779.173	0.579	0.576	737	53	-0.040	0.294	110.550	0.045	0.073
205	15951	49.425	121.846	2356.854	1779.065	0.579	0.571	738	53	-0.040	0.162	110.700	0.046	0.073
206	15952	50.199	123.812	2356.868	1778.974	0.578	0.560	739	53	-0.016	-0.010	110.850	0.048	0.080
207	15953	49.574	126.949	2356.850	1779.010	0.582	0.564	740	53	-0.051	0.050	111.000	0.048	0.080
208	15954	49.413	128.719	2356.830	1779.136	0.583	0.571	741	53	-0.109	0.269	111.150	0.048	0.084
209	15955	49.510	123.865	2356.865	1779.055	0.592	0.577	742	53	-0.024	0.122	111.300	0.049	0.084
210	15956	49.606	123.880	2356.893	1778.992	0.582	0.551	743	53	0.006	0.024	111.450	0.050	0.088
211	15957	49.935	125.663	2356.866	1779.005	0.597	0.567	744	53	-0.029	0.046	111.600	0.050	0.090
212	15958	49.921	125.830	2356.873	1779.031	0.574	0.558	745	53	-0.029	0.106	111.750	0.043	0.088
213	15959	50.186	123.376	2356.851	1779.101	0.582	0.583	746	53	-0.080	0.200	111.900	0.040	0.088
214	15960	49.813	123.339	2356.842	1779.131	0.566	0.584	747	53	-0.078	0.262	112.050	0.039	0.090
215	15961	50.098	127.294	2356.843	1779.016	0.569	0.573	748	53	-0.056	0.096	112.200	0.038	0.090
216	15962	50.070	125.394	2356.814	1779.090	0.585	0.547	749	53	-0.110	0.195	112.350	0.039	0.090
217	15963	49.812	123.532	2356.863	1779.028	0.603	0.578	750	53	-0.048	0.070	112.500	0.035	0.091
218	15964	49.835	119.177	2356.821	1779.076	0.594	0.567	751	53	-0.107	0.192	112.650	0.037	0.090
219	15965	49.659	123.426	2356.830	1779.152	0.574	0.577	752	53	-0.090	0.278	112.800	0.037	0.094
220	15966	49.886	123.915	2356.876	1779.041	0.582	0.574	753	53	-0.003	0.104	112.950	0.036	0.089
221	15967	50.023	124.415	2356.875	1779.036	0.590	0.574	754	53	0.016	0.102	113.100	0.039	0.089
222	15968	51.542	123.486	2356.870	1779.058	0.594	0.562	755	53	-0.027	0.131	113.250	0.039	0.088
223	15969	50.498	127.836	2356.808	1779.079	0.592	0.559	756	53	-0.109	0.173	113.400	0.040	0.089
224	15970	49.880	127.998	2356.833	1778.924	0.576	0.560	757	53	-0.050	-0.077	113.550	0.040	0.094
225	15971	49.959	122.170	2356.842	1779.021	0.578	0.579	758	53	-0.050	0.072	113.700	0.040	0.094
226	15972	49.967	123.422	2356.869	1779.058	0.590	0.572	759	53	-0.008	0.120	113.850	0.040	0.089
227	15973	50.344	125.614	2356.852	1779.044	0.586	0.564	760	53	-0.038	0.125	114.000	0.040	0.087
228	15974	50.396	128.319	2356.831	1779.066	0.587	0.554	761	53	-0.059	0.155	114.150	0.038	0.081
229	15975	50.103	121.001	2356.862	1779.058	0.605	0.578	762	53	-6.000E-4	0.149	114.300	0.039	0.082
230	15976	50.112	117.541	2356.863	1779.081	0.616	0.581	763	53	0.003	0.197	114.450	0.039	0.079
231	15977	49.850	131.006	2356.882	1779.086	0.560	0.550	764	53	0.021	0.198	114.600	0.042	0.078
232	15978	49.986	123.700	2356.902	1779.115	0.601	0.565	765	53	0.040	0.245	114.750	0.046	0.080
233	15979	49.683	126.398	2356.887	1778.933	0.564	0.564	766	53	-0.014	-0.042	114.900	0.045	0.090
234	15980	49.676	128.849	2356.943	1778.915	0.582	0.565	767	53	0.078	-0.062	115.050	0.051	0.095
235	15981	50.072	122.822	2356.965	1778.885	0.592	0.574	768	53	0.110	-0.128	115.200	0.060	0.110
236	15982	50.055	120.505	2356.968	1778.982	0.585	0.574	769	53	0.106	0.008	115.350	0.062	0.111
237	15983	50.110	131.799	2357.004	1778.916	0.568	0.556	770	53	0.165	-0.085	115.500	0.073	0.118
238	15984	50.146	125.253	2356.985	1778.810	0.587	0.578	771	53	0.107	-0.251	115.650	0.072	0.138
239	15985	49.588	124.983	2356.996	1778.834	0.584	0.569	772	53	0.131	-0.221	115.800	0.073	0.144
240	15986	50.051	124.251	2357.023	1778.931	0.567	0.569	773	53	0.179	-0.054	115.950	0.081	0.145
241	15987	50.264	124.248	2356.936	1779.038	0.577	0.565	774	53	0.051	0.098	116.100	0.081	0.145
242	15988	50.129	122.173	2356.965	1779.086	0.568	0.562	775	53	0.077	0.184	116.250	0.080	0.147
243	15989	49.802	128.304	2356.951	1778.977	0.587	0.551	776	53	0.094	0.010	116.400	0.074	0.144
244	15990	49.908	124.989	2356.986	1779.051	0.575	0.566	777	53	0.146	0.136	116.550	0.073	0.143
245	15991	50.044	129.869	2356.912	1779.066	0.572	0.555	778	53	0.024	0.149	116.700	0.069	0.145
246	15992	49.872	124.057	2356.928	1778.957	0.593	0.562	779	53	0.050	-0.019	116.850	0.067	0.145
247	15993	49.824	121.937	2356.976	1779.007	0.589	0.572	780	53	0.131	0.056	117.000	0.064	0.143
248	15994	50.063	124.973	2356.966	1779.084	0.585	0.556	781	53	0.131	0.198	117.150	0.058	0.146
249	15995	50.188	54.426	2356.816	1779.069	0.711	0.574	782	53	-0.115	0.165	117.300	0.070	0.146
