 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
89	2802	26.578	164.554	1411.106	741.344	0.533	0.583	622	10	-0.014	0.086	93.300	0.036	0.087
90	2803	26.394	156.075	1411.135	741.464	0.542	0.582	623	10	0.030	0.317	93.450	0.037	0.095
91	2804	27.047	166.417	1411.102	741.402	0.523	0.578	624	10	-0.024	0.182	93.600	0.035	0.094
92	2805	26.764	169.434	1411.087	741.245	0.529	0.558	625	10	-0.038	-0.064	93.750	0.035	0.103
93	2806	27.037	178.237	1411.111	741.252	0.515	0.542	626	10	-0.008	-0.040	93.900	0.034	0.107
94	2807	26.469	156.175	1411.097	741.355	0.540	0.600	627	10	-0.011	0.142	94.050	0.030	0.107
95	2808	26.726	163.196	1411.094	741.312	0.531	0.576	628	10	-0.019	0.046	94.200	0.029	0.108
96	2809	26.479	168.000	1411.070	741.255	0.538	0.561	629	10	-0.069	-0.045	94.350	0.029	0.111
97	2810	26.960	168.008	1411.101	741.249	0.522	0.560	630	10	-0.018	-0.019	94.500	0.029	0.109
98	2811	26.963	160.518	1411.114	741.357	0.529	0.567	631	10	0.006	0.126	94.650	0.029	0.109
99	2812	26.553	160.505	1411.140	741.357	0.522	0.580	632	10	0.042	0.120	94.800	0.032	0.101
100	2813	26.720	167.292	1411.069	741.317	0.527	0.552	633	10	-0.069	0.062	94.950	0.032	0.089
101	2814	27.009	160.761	1411.126	741.251	0.531	0.561	634	10	0.027	-0.040	95.100	0.034	0.092
102	2815	26.772	170.114	1411.117	741.378	0.509	0.558	635	10	-0.010	0.163	95.250	0.033	0.094
103	2816	27.167	171.215	1411.115	741.349	0.522	0.570	636	10	-0.013	0.131	95.400	0.031	0.094
104	2817	26.741	156.753	1411.126	741.420	0.534	0.591	637	10	0.013	0.219	95.550	0.030	0.098
105	2818	26.790	163.480	1411.100	741.312	0.535	0.585	638	10	-0.048	0.064	95.700	0.031	0.098
106	2819	26.523	158.345	1411.141	741.396	0.532	0.596	639	10	0.038	0.197	95.850	0.033	0.101
107	2820	26.585	160.125	1411.136	741.365	0.535	0.575	640	10	-0.005	0.162	96.000	0.033	0.102
108	2821	26.595	164.894	1411.137	741.344	0.527	0.574	641	10	0.016	0.102	96.150	0.032	0.102
109	2822	26.943	155.735	1411.141	741.485	0.528	0.607	642	10	-0.005	0.325	96.300	0.032	0.114
110	2823	26.568	155.788	1411.136	741.435	0.535	0.621	643	10	0.005	0.250	96.450	0.030	0.108
111	2824	26.913	157.587	1411.125	741.457	0.534	0.598	644	10	-0.027	0.315	96.600	0.031	0.117
112	2825	26.711	152.322	1411.138	741.354	0.538	0.614	645	10	-0.026	0.141	96.750	0.030	0.109
113	2826	26.522	160.334	1411.138	741.477	0.534	0.607	646	10	-0.010	0.336	96.900	0.030	0.112
114	2827	26.418	167.628	1411.111	741.305	0.532	0.564	647	10	-0.046	0.054	97.050	0.031	0.114
115	2828	26.718	168.521	1411.099	741.256	0.536	0.555	648	10	-0.064	-0.008	97.200	0.033	0.117
116	2829	26.931	156.671	1411.077	741.338	0.545	0.593	649	10	-0.088	0.106	97.350	0.035	0.110
117	2830	27.092	167.500	1411.034	741.312	0.530	0.567	650	10	-0.170	0.075	97.500	0.050	0.104
118	2831	26.756	166.812	1411.030	741.293	0.538	0.557	651	10	-0.166	0.024	97.650	0.059	0.108
119	2832	26.842	170.230	1411.029	741.296	0.534	0.558	652	10	-0.146	0.045	97.800	0.062	0.110
120	2833	27.143	172.642	1411.049	741.345	0.516	0.566	653	10	-0.106	0.128	97.950	0.063	0.108
121	2834	26.689	165.193	1411.063	741.353	0.531	0.564	654	10	-0.086	0.131	98.100	0.062	0.100
122	2835	27.482	140.537	1410.949	741.253	0.584	0.544	655	10	-0.259	-0.026	98.250	0.077	0.107
123	5626	26.417	155.731	1417.246	658.067	0.486	0.534	534	18	0.077	0.134	80.100	0.000	0.000
124	5627	26.316	149.547	1417.230	658.085	0.526	0.542	535	18	0.034	0.166	80.250	0.030	0.023
125	5628	26.360	139.050	1417.216	658.143	0.542	0.536	536	18	0.014	0.258	80.400	0.032	0.064
126	5629	26.612	146.300	1417.233	658.077	0.536	0.527	537	18	0.048	0.126	80.550	0.026	0.060
127	5630	26.185	146.954	1417.205	658.058	0.527	0.527	538	18	0.001	0.106	80.700	0.030	0.060
128	5631	25.901	146.125	1417.201	658.099	0.524	0.531	539	18	0.005	0.146	80.850	0.029	0.054
129	5632	26.437	142.367	1417.189	658.019	0.521	0.530	540	18	-0.010	0.022	81.000	0.030	0.070
130	5633	26.322	146.391	1417.200	657.994	0.529	0.525	541	18	0.019	-0.029	81.150	0.028	0.088
131	5634	26.221	143.550	1417.213	657.978	0.534	0.542	543	18	0.034	-0.045	81.450	0.027	0.098
132	5635	26.478	144.796	1417.235	657.950	0.538	0.539	544	18	0.090	-0.109	81.600	0.032	0.113
133	5636	26.472	147.666	1417.232	657.994	0.512	0.524	545	18	0.075	-0.051	81.750	0.034	0.114
134	5637	26.349	145.897	1417.189	658.039	0.526	0.534	546	18	-0.006	0.013	81.900	0.034	0.110
135	5638	26.485	145.704	1417.159	658.100	0.540	0.542	547	18	-0.037	0.086	82.050	0.038	0.106
136	5639	26.128	143.825	1417.189	658.110	0.530	0.545	548	18	0.016	0.120	82.200	0.036	0.102
137	5640	26.737	144.094	1417.147	658.141	0.532	0.533	549	18	-0.005	0.138	82.350	0.036	0.100
138	5641	26.563	144.464	1417.187	658.081	0.526	0.538	550	18	0.027	0.040	82.500	0.035	0.097
139	5642	26.306	139.850	1417.169	658.191	0.531	0.548	551	18	-0.008	0.210	82.650	0.034	0.100
140	5643	26.627	138.537	1417.142	658.215	0.546	0.541	552	18	-0.045	0.269	82.800	0.037	0.107
141	5644	26.492	145.441	1417.214	658.018	0.511	0.535	553	18	0.054	-0.064	82.950	0.037	0.110
142	5645	26.500	147.534	1417.209	658.009	0.524	0.520	554	18	0.056	-0.083	83.100	0.037	0.113
143	5646	26.366	141.847	1417.187	658.001	0.532	0.539	555	18	0.010	-0.114	83.250	0.034	0.119
144	5647	26.390	147.799	1417.179	658.039	0.531	0.523	556	18	-6.000E-4	-0.008	83.400	0.035	0.118
145	5648	26.075	141.817	1417.185	658.179	0.530	0.556	557	18	0.018	0.195	83.550	0.035	0.112
146	5649	26.319	139.456	1417.197	658.179	0.544	0.552	558	18	0.029	0.218	83.700	0.034	0.118
147	5650	26.859	145.195	1417.229	658.204	0.532	0.538	559	18	0.066	0.251	83.850	0.036	0.125
148	5651	26.162	145.509	1417.238	658.183	0.546	0.543	560	18	0.066	0.195	84.000	0.037	0.127
149	5652	26.812	143.097	1417.246	658.150	0.525	0.540	561	18	0.067	0.160	84.150	0.037	0.129
150	5653	26.459	145.820	1417.207	658.184	0.515	0.540	562	18	0.008	0.226	84.300	0.038	0.131
151	5654	26.643	145.069	1417.202	658.184	0.520	0.534	563	18	0.005	0.221	84.450	0.038	0.131
152	5655	26.774	142.715	1417.211	658.141	0.511	0.540	564	18	0.024	0.163	84.600	0.034	0.123
153	5656	26.605	144.536	1417.225	658.237	0.523	0.538	565	18	0.038	0.314	84.750	0.032	0.125
154	5657	26.347	143.677	1417.207	658.212	0.526	0.527	566	18	-0.006	0.282	84.900	0.032	0.126
155	5658	26.266	139.281	1417.223	658.158	0.543	0.564	567	18	0.026	0.205	85.050	0.030	0.126
156	5659	26.479	140.344	1417.172	657.969	0.540	0.542	568	18	-0.062	-0.107	85.200	0.035	0.138
157	5660	26.573	150.381	1417.228	657.985	0.511	0.522	569	18	0.048	-0.069	85.350	0.035	0.146
158	5661	26.125	144.378	1417.243	658.050	0.527	0.536	570	18	0.059	0.026	85.500	0.036	0.146
159	5662	26.225	138.812	1417.234	658.017	0.537	0.543	571	18	0.051	-0.037	85.650	0.036	0.149
160	5663	26.573	145.467	1417.197	658.007	0.514	0.548	572	18	0.016	-0.026	85.800	0.032	0.147
161	5664	26.465	147.939	1417.246	657.986	0.537	0.531	573	18	0.061	-0.101	85.950	0.032	0.150
162	5665	26.563	143.195	1417.209	658.070	0.524	0.533	574	18	0.003	0.034	86.100	0.032	0.144
163	5666	26.531	141.767	1417.222	658.161	0.515	0.553	575	18	0.011	0.190	86.250	0.032	0.136
164	5667	26.700	145.375	1417.198	658.216	0.515	0.535	576	18	-0.005	0.267	86.400	0.032	0.137
165	5668	26.284	148.140	1417.216	658.168	0.527	0.548	577	18	0.021	0.189	86.550	0.032	0.137
166	5669	26.451	145.573	1417.211	658.119	0.526	0.532	578	18	0.006	0.112	86.700	0.033	0.135
167	5670	26.534	139.890	1417.228	658.118	0.537	0.550	579	18	0.037	0.086	86.850	0.031	0.132
168	5671	26.182	142.739	1417.269	658.061	0.544	0.534	580	18	0.110	0.038	87.000	0.036	0.132
169	5672	26.392	144.733	1417.217	658.157	0.540	0.534	581	18	-0.005	0.170	87.150	0.035	0.132
170	5673	26.292	146.075	1417.199	658.106	0.525	0.535	582	18	-0.005	0.091	87.300	0.035	0.129
171	5674	26.350	143.296	1417.198	658.030	0.529	0.532	583	18	0.011	-0.030	87.450	0.035	0.129
172	5675	26.714	141.795	1417.188	657.882	0.536	0.523	584	18	-0.005	-0.243	87.600	0.036	0.148
173	5676	26.304	146.890	1417.192	658.009	0.524	0.530	585	18	-0.008	-0.045	87.750	0.036	0.138
174	5677	26.377	146.770	1417.227	657.979	0.522	0.541	586	18	0.029	-0.094	87.900	0.036	0.130
175	5678	26.792	150.496	1417.247	658.086	0.506	0.522	587	18	0.061	0.046	88.050	0.037	0.124
176	5679	26.071	146.944	1417.212	658.098	0.532	0.528	588	18	0.030	0.075	88.200	0.031	0.121
177	5680	26.380	138.940	1417.193	658.129	0.535	0.537	589	18	-0.026	0.134	88.350	0.033	0.120
178	5681	26.227	147.896	1417.197	658.181	0.523	0.530	590	18	-0.024	0.203	88.500	0.033	0.125
179	5682	26.122	143.744	1417.180	657.996	0.529	0.537	591	18	-0.022	-0.082	88.650	0.033	0.127
180	5683	26.212	143.085	1417.226	658.043	0.537	0.529	592	18	0.043	-0.008	88.800	0.034	0.127
181	5684	26.650	145.695	1417.214	658.024	0.528	0.544	593	18	0.024	-0.027	88.950	0.032	0.123
182	5685	26.303	148.976	1417.251	658.117	0.511	0.538	594	18	0.085	0.110	89.100	0.036	0.124
183	5686	26.121	140.755	1417.204	658.194	0.521	0.546	595	18	-0.003	0.254	89.250	0.036	0.128
184	5687	26.850	153.004	1417.211	658.179	0.502	0.538	596	18	-0.002	0.232	89.400	0.036	0.125
185	5688	26.579	150.077	1417.181	658.127	0.520	0.522	597	18	-0.037	0.141	89.550	0.038	0.123
186	5689	26.399	144.610	1417.199	658.066	0.511	0.536	598	18	0.005	0.045	89.700	0.038	0.122
187	5690	26.478	145.839	1417.153	658.106	0.526	0.531	599	18	-0.078	0.114	89.850	0.043	0.123
188	5691	26.581	137.847	1417.185	658.083	0.528	0.534	600	18	-0.029	0.069	90.000	0.036	0.123
189	5692	26.190	142.751	1417.240	658.073	0.542	0.541	601	18	0.042	0.042	90.150	0.038	0.120
190	5693	26.485	144.475	1417.258	658.024	0.530	0.535	602	18	0.053	-0.042	90.300	0.039	0.121
191	5694	26.459	154.585	1417.282	658.009	0.502	0.527	603	18	0.096	-0.090	90.450	0.044	0.124
192	5695	26.534	145.098	1417.218	658.113	0.527	0.526	604	18	0.006	0.072	90.600	0.044	0.104
193	5696	26.347	140.113	1417.200	658.094	0.549	0.540	605	18	-0.026	0.035	90.750	0.044	0.102
194	5697	26.249	143.468	1417.197	658.028	0.527	0.540	606	18	-0.024	-0.048	90.900	0.045	0.098
195	5698	26.396	141.730	1417.242	658.096	0.535	0.533	607	18	0.050	0.072	91.050	0.044	0.098
196	5699	26.492	144.549	1417.238	658.143	0.536	0.546	608	18	0.038	0.139	91.200	0.044	0.100
197	5700	26.321	141.662	1417.237	658.246	0.533	0.544	609	18	0.014	0.318	91.350	0.044	0.114
198	5701	26.315	141.849	1417.216	658.117	0.518	0.550	610	18	-0.006	0.059	91.500	0.043	0.110
199	5702	26.314	145.396	1417.213	658.072	0.536	0.543	611	18	-0.010	0.013	91.650	0.042	0.105
200	5703	26.196	143.305	1417.180	657.997	0.533	0.535	612	18	-0.075	-0.106	91.800	0.046	0.111
201	5704	26.638	143.690	1417.227	658.104	0.514	0.534	613	18	-0.006	0.045	91.950	0.046	0.109
202	5705	26.389	143.911	1417.218	658.207	0.550	0.543	614	18	-0.022	0.210	92.100	0.042	0.113
203	5706	26.392	139.460	1417.230	658.257	0.519	0.575	615	18	0.006	0.323	92.250	0.042	0.119
204	5707	26.612	145.186	1417.193	658.133	0.524	0.544	616	18	-0.042	0.126	92.400	0.043	0.114
205	5708	26.540	139.153	1417.207	658.124	0.547	0.533	617	18	-0.018	0.086	92.550	0.043	0.113
206	5709	26.493	145.511	1417.184	658.049	0.521	0.529	618	18	-0.050	-0.022	92.700	0.044	0.115
207	5710	26.422	150.032	1417.237	658.083	0.528	0.527	619	18	0.034	0.011	92.850	0.041	0.116
208	5711	26.405	148.451	1417.201	658.169	0.522	0.522	620	18	-0.029	0.136	93.000	0.041	0.117
209	5712	26.454	138.917	1417.181	658.209	0.534	0.550	621	18	-0.035	0.197	93.150	0.041	0.120
210	5713	26.704	147.239	1417.201	658.135	0.512	0.530	622	18	0.013	0.074	93.300	0.039	0.117
211	5714	26.114	144.831	1417.175	658.079	0.522	0.541	623	18	-0.030	0.021	93.450	0.031	0.110
212	5715	26.603	148.640	1417.153	658.088	0.508	0.525	624	18	-0.067	9.000E-4	93.600	0.033	0.112
213	5716	26.169	133.420	1417.142	658.253	0.532	0.553	625	18	-0.075	0.269	93.750	0.036	0.119
214	5717	26.110	136.828	1417.174	658.203	0.528	0.560	626	18	-0.032	0.203	93.900	0.036	0.116
215	5718	26.504	150.648	1417.235	658.092	0.521	0.527	627	18	0.085	0.043	94.050	0.040	0.117
216	5719	26.489	154.204	1417.252	658.071	0.510	0.535	628	18	0.109	-0.018	94.200	0.048	0.120
217	5720	26.479	146.585	1417.205	658.132	0.508	0.533	629	18	0.022	0.080	94.350	0.048	0.108
218	5721	26.183	144.536	1417.159	658.084	0.532	0.529	630	18	-0.050	0.038	94.500	0.048	0.108
219	5722	26.119	141.742	1417.166	658.076	0.530	0.526	631	18	-0.035	-0.002	94.650	0.049	0.109
220	5723	26.512	148.283	1417.139	658.110	0.523	0.537	632	18	-0.085	0.046	94.800	0.049	0.100
221	5724	26.228	145.780	1417.132	658.167	0.537	0.525	633	18	-0.093	0.142	94.950	0.052	0.100
222	5725	26.297	141.187	1417.167	658.103	0.552	0.534	634	18	-0.032	0.045	95.100	0.052	0.097
223	5726	26.320	142.084	1417.175	658.141	0.534	0.551	635	18	-0.042	0.106	95.250	0.052	0.080
224	5727	26.298	144.339	1417.181	658.228	0.506	0.547	636	18	-0.032	0.259	95.400	0.052	0.089
225	5728	26.321	146.194	1417.192	658.140	0.534	0.527	637	18	-0.006	0.093	95.550	0.052	0.089
226	5729	26.465	148.888	1417.193	658.188	0.515	0.527	638	18	-0.024	0.186	95.700	0.052	0.088
227	5730	26.207	147.293	1417.184	658.185	0.504	0.551	639	18	-0.018	0.179	95.850	0.050	0.087
228	5731	26.601	142.885	1417.230	658.222	0.522	0.529	640	18	0.021	0.254	96.000	0.051	0.093
229	5732	26.585	136.398	1417.252	658.294	0.542	0.557	641	18	0.075	0.344	96.150	0.055	0.105
230	5733	26.097	146.744	1417.200	658.179	0.537	0.537	642	18	-0.035	0.157	96.300	0.055	0.105
231	5734	25.981	139.164	1417.197	658.131	0.534	0.547	643	18	-0.022	0.083	96.450	0.055	0.103
232	5735	26.339	149.572	1417.223	658.113	0.520	0.537	644	18	0.005	0.085	96.600	0.054	0.099
233	5736	26.583	149.384	1417.217	658.036	0.527	0.536	645	18	-0.024	-0.048	96.750	0.052	0.101
234	5737	26.782	151.524	1417.215	658.031	0.519	0.522	646	18	-0.011	-0.058	96.900	0.052	0.106
235	5738	26.571	142.880	1417.176	658.078	0.534	0.533	647	18	-0.067	0.013	97.050	0.048	0.107
236	5739	26.678	152.529	1417.182	658.156	0.517	0.515	648	18	-0.056	0.152	97.200	0.038	0.104
237	5740	26.338	145.853	1417.182	658.022	0.520	0.546	649	18	-0.045	-0.078	97.350	0.037	0.112
238	5741	26.686	143.581	1417.191	658.119	0.515	0.541	650	18	-0.043	0.088	97.500	0.037	0.111
239	5742	26.222	133.151	1417.218	658.279	0.557	0.560	651	18	0.010	0.323	97.650	0.038	0.118
240	5743	26.582	146.080	1417.186	658.096	0.524	0.528	652	18	-0.019	0.046	97.800	0.035	0.118
241	5744	26.212	151.477	1417.196	658.121	0.517	0.531	653	18	0.005	0.090	97.950	0.031	0.118
242	5745	26.434	143.306	1417.179	658.205	0.521	0.521	654	18	-0.026	0.216	98.100	0.031	0.119
243	5746	26.678	146.690	1417.192	658.081	0.512	0.527	655	18	0.005	0.021	98.250	0.031	0.121
244	5747	26.153	146.295	1417.167	658.124	0.523	0.544	656	18	-0.029	0.088	98.400	0.031	0.117
245	5748	26.381	142.499	1417.180	658.024	0.523	0.539	657	18	-0.029	-0.061	98.550	0.031	0.123
246	5749	26.610	145.589	1417.175	658.105	0.525	0.532	658	18	-0.021	0.056	98.700	0.031	0.122
247	5750	26.430	144.378	1417.186	658.121	0.519	0.536	659	18	6.000E-4	0.104	98.850	0.031	0.120
248	5751	26.827	143.661	1417.159	658.121	0.525	0.529	660	18	-0.050	0.094	99.000	0.031	0.114
249	5752	26.572	145.103	1417.224	658.178	0.513	0.536	661	18	0.054	0.192	99.150	0.028	0.101
250	5753	26.369	144.370	1417.196	658.080	0.527	0.542	662	18	-0.016	0.030	99.300	0.028	0.099
251	5754	26.123	149.990	1417.200	658.135	0.521	0.548	663	18	-0.011	0.114	99.450	0.028	0.100
252	5755	25.971	142.947	1417.191	658.187	0.530	0.545	664	18	-0.014	0.194	99.600	0.027	0.103
253	5756	26.650	144.591	1417.183	658.113	0.528	0.536	665	18	-0.018	0.090	99.750	0.027	0.099
