trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y	L_um	F_pN_abs	F_pN	
6523	203.4	204.3	0.054	0.029	0.666	-0.065	0.9	0.618	0.6870000000000001	-8.804	1.797988030122868e-14	14.56949660667851	2.071242188902656	2.071242188902656
6523	214.65	215.85	2.941	0.112	3.683	-0.197	1.2	0.804	0.67	-22.585	1.797988030122868e-14	14.56949660667851	2.071242188902656	2.071242188902656
6523	217.35	219.15	3.846	-0.075	4.774	0.007	1.8	0.9320000000000001	0.518	5.103	1.797988030122868e-14	14.56949660667851	2.071242188902656	2.071242188902656
7161	176.55	177.3	0.059	0.615	-0.08799999999999999	0.114	0.75	0.522	0.696	-106.372	2.660638143218322e-14	14.29211506514858	1.52567752463207	-1.52567752463207
90	136.2	137.25	-0.28	0.239	0.104	0.162	1.05	0.392	0.373	-11.439	3.58602272208784e-15	15.25355840288686	6.046284588778102	6.046284588778102
123	131.55	132.3	-0.09	-0.185	-0.358	0.06	0.75	0.364	0.485	137.605	1.380394866849251e-14	14.72373067207958	2.515741851371576	-2.515741851371576
151	132.3	133.35	-0.08	0.198	0.498	-0.007	1.05	0.613	0.584	-19.544	7.647429846813958e-14	13.06975540463144	0.5930991030080502	0.5930991030080502
215	135.6	136.5	-0.211	-0.124	0.093	-0.028	0.9	0.319	0.354	17.578	1.620025946513457e-14	14.6330858758361	2.238689282376664	2.238689282376664
377	156.6	157.35	-0.08599999999999999	-0.12	0.229	-0.152	0.75	0.317	0.422	-5.823	1.571530035513984e-14	14.65092773089354	2.289408038922299	2.289408038922299
704	126.45	128.7	0.034	-0.122	0.486	0.049	2.25	0.484	0.215	20.67	3.346567816252932e-14	14.09573087561617	1.262402014993472	1.262402014993472
772	217.8	220.8	0.912	0.094	2.165	0.111	3	1.253	0.418	0.768	2.376256066172945e-14	14.37897322493687	1.670078882469633	1.670078882469633
949	133.95	134.7	0.078	0.129	0.344	0.066	0.75	0.273	0.364	-13.353	1.470193918300289e-14	14.68900495578998	2.403709730793398	2.403709730793398
1042	160.05	162.15	-0.197	-0.154	0.6860000000000001	0.258	2.1	0.974	0.464	24.998	1.181320071285364e-14	14.80458013749	2.809690786059636	2.809690786059636
1267	151.5	152.25	0.056	-0.08	-0.12	-0.145	0.75	0.188	0.25	-159.528	3.715009689321557e-15	15.24342617897309	5.920016583366512	-5.920016583366512
1283	142.5	143.25	0.454	-0.039	-0.288	0.176	0.75	0.773	1.031	163.825	2.340723330665717e-14	14.39010102798687	1.690091370437138	-1.690091370437138
1288	168	174.45	-0.013	-0.167	1.286	-0.301	6.45	1.306	0.202	-5.881	1.705121287587885e-14	14.60232671760066	2.155200419919244	2.155200419919244
1891	136.2	138.15	-0.106	-0.023	0.653	-0.096	1.95	0.762	0.391	-5.53	2.099405087736494e-14	14.4675213943881	1.84014039110485	1.84014039110485
1897	124.2	126.15	-0.082	-0.011	0.534	-0.416	1.95	0.737	0.378	-33.32	1.654607363315698e-14	14.62050404975305	2.203949971285641	2.203949971285641
1992	142.2	143.55	-0.112	-0.182	0.374	-0.127	1.35	0.489	0.363	6.447	1.648678286882667e-14	14.62265313098458	2.209825025976476	2.209825025976476
1992	144.9	145.65	0.382	-0.292	0.59	-0.168	0.75	0.242	0.323	30.693	1.648678286882667e-14	14.62265313098458	2.209825025976476	2.209825025976476
2224	145.65	146.55	0.243	0.141	0.714	-0.153	0.9	0.555	0.616	-32.005	2.7489936775e-14	14.26585707547252	1.485795135506715	1.485795135506715
2242	172.65	174	-0.458	-0.065	-0.182	0.154	1.35	0.352	0.261	38.512	2.141738459276845e-14	14.45369304305286	1.811872734256911	1.811872734256911
2559	157.05	158.85	-0.01	-0.163	0.853	0.007	1.8	0.879	0.488	11.205	1.712437692113882e-14	14.59971312636954	2.14832707088439	2.14832707088439
2638	137.1	139.5	-0.296	0.042	-1.286	-0.144	2.4	1.008	0.42	-169.353	1.375574148056294e-14	14.72562306120585	2.522075147421738	-2.522075147421738
2708	126.6	127.35	-0.048	-0.013	-0.365	0.097	0.75	0.335	0.447	160.862	1.498870016024132e-14	14.67811581800794	2.370146322212581	-2.370146322212581
2911	135.3	136.35	-0.008	-0.129	-0.579	-0.154	1.05	0.572	0.545	-177.414	9.085552971903442e-15	14.92666062538929	3.363978852533099	-3.363978852533099
2967	121.5	122.25	0.122	0.0005	-0.304	-0.219	0.75	0.479	0.638	-152.735	4.078641229142309e-14	13.90117461254199	1.065000872407932	-1.065000872407932
3157	128.25	129.6	-0.066	-0.07099999999999999	0.267	-0.253	1.35	0.379	0.281	-28.597	2.928562023331045e-14	14.21343864944585	1.410840633304697	1.410840633304697
3673	128.1	128.85	-0.341	-0.016	-0.77	-0.166	0.75	0.454	0.606	-160.648	4.899510175382649e-15	15.15866279842535	5.003875313095431	-5.003875313095431
3731	152.55	153.3	-0.501	-0.122	-0.955	-0.117	0.75	0.454	0.606	179.378	1.445084469135802e-14	14.69861724760109	2.433945420068631	-2.433945420068631
4167	196.2	197.55	-1.058	-0.272	-1.395	0.125	1.35	0.521	0.386	130.411	1.277084105228582e-14	14.76496664825874	2.659467010871182	-2.659467010871182
4167	201.15	202.05	-2.685	0.09	-2.054	0.145	0.9	0.633	0.703	4.981	1.277084105228582e-14	14.76496664825874	2.659467010871182	2.659467010871182
4167	202.8	204.6	-1.59	0.077	-1.115	0.004	1.8	0.481	0.267	-8.717000000000001	1.277084105228582e-14	14.76496664825874	2.659467010871182	2.659467010871182
4167	207	208.65	-0.28	0.205	0.302	-0.03	1.65	0.628	0.381	-21.951	1.277084105228582e-14	14.76496664825874	2.659467010871182	2.659467010871182
4167	220.95	222.3	0.362	0.254	1.054	0.189	1.35	0.696	0.515	-5.302	1.277084105228582e-14	14.76496664825874	2.659467010871182	2.659467010871182
4167	223.2	224.55	1.634	0.107	2.104	0.172	1.35	0.475	0.352	7.91	1.277084105228582e-14	14.76496664825874	2.659467010871182	2.659467010871182
4193	135.3	137.7	0.094	0.004	0.894	0.175	2.4	0.8179999999999999	0.341	12.062	2.797786257887516e-14	14.25149176942122	1.464653008746379	1.464653008746379
4199	146.25	147.3	0.195	0.131	0.643	0.251	1.05	0.464	0.442	14.99	7.804851636610324e-14	13.03573906125417	0.5812177663139836	0.5812177663139836
4199	148.2	150.9	0.768	-0.108	1.878	0.239	2.7	1.163	0.431	17.317	7.804851636610324e-14	13.03573906125417	0.5812177663139836	0.5812177663139836
4411	194.7	196.2	0.062	-0.103	0.517	0.035	1.5	0.475	0.317	16.879	2.70319278631306e-14	14.27942830693931	1.506204450462277	1.506204450462277
4411	196.8	197.85	0.581	-0.108	1.021	-0.212	1.05	0.452	0.431	-13.301	2.70319278631306e-14	14.27942830693931	1.506204450462277	1.506204450462277
4424	138.9	140.1	-0.027	0.219	0.261	-0.06900000000000001	1.2	0.408	0.34	-45.069	1.380306170752325e-14	14.72376546313456	2.515858067885699	2.515858067885699
4468	165.6	166.5	-0.232	-0.302	-0.915	-0.07099999999999999	0.9	0.721	0.801	161.365	3.836684400756145e-14	13.96407306676085	1.123242739616535	-1.123242739616535
4894	184.95	187.8	-0.173	-0.131	-1.44	-0.066	2.85	1.269	0.445	177.047	2.845062047641238e-14	14.23766136945103	1.444733763553921	-1.444733763553921
4986	138	138.75	0.405	-0.08	0.038	-0.043	0.75	0.368	0.491	174.132	3.28474737770805e-15	15.27809910458044	6.369542171745699	-6.369542171745699
4986	140.85	142.05	0.06900000000000001	0.056	-0.507	0.031	1.2	0.577	0.48	-177.476	3.28474737770805e-15	15.27809910458044	6.369542171745699	-6.369542171745699
5161	168	169.5	0.08	-0.181	0.494	-0.08	1.5	0.427	0.284	13.693	2.278808384006663e-14	14.40965036012527	1.726154629607335	1.726154629607335
5669	174.9	176.1	0.448	-0.249	-0.114	0.076	1.2	0.649	0.541	149.906	1.896044784780023e-14	14.53559713718979	1.989699900652048	-1.989699900652048
5669	183.15	183.9	-0.357	0.078	-0.6850000000000001	0.259	0.75	0.375	0.5	151.055	1.896044784780023e-14	14.53559713718979	1.989699900652048	-1.989699900652048
5827	244.2	246.15	-0.104	-0.008	0.483	0.073	1.95	0.593	0.304	7.865	1.583323126951093e-14	14.64656725019572	2.276851340714277	2.276851340714277
5827	252.6	253.5	1.301	-1.548	1.706	0.216	0.9	1.809	2.011	77.07299999999999	1.583323126951093e-14	14.64656725019572	2.276851340714277	2.276851340714277
5827	255	256.35	1.072	-0.014	1.592	-0.255	1.35	0.573	0.425	-24.932	1.583323126951093e-14	14.64656725019572	2.276851340714277	2.276851340714277
5827	257.85	259.2	0.904	-0.022	1.574	0.003	1.35	0.671	0.497	2.204	1.583323126951093e-14	14.64656725019572	2.276851340714277	2.276851340714277
5947	153.75	154.95	2.789	-0.254	1.83	-0.074	1.2	0.975	0.8129999999999999	169.387	2.496502778583016e-15	15.34957093632625	7.475583668291883	-7.475583668291883
6379	227.25	228.15	-0.901	-0.142	-1.342	-0.266	0.9	0.459	0.51	-164.281	1.714039582766434e-14	14.59914152911903	2.146828332698616	-2.146828332698616
211	177.45	180.9	4.805	0.089	6.43	-0.153	3.45	1.643	0.476	-8.459	1.930844466420632e-14	14.52374276938866	1.962343536587865	1.962343536587865
669	134.85	136.05	-0.13	-0.074	-2.262	-0.021	1.2	2.133	1.778	178.571	3.452648774860963e-15	15.26426474186329	6.1841873398308	-6.1841873398308
1815	126.75	127.5	0.173	-0.101	0.597	-0.113	0.75	0.424	0.5659999999999999	-1.554	3.816282548420493e-14	13.96943555187064	1.128436145919159	1.128436145919159
2229	153	154.5	-0.2	0.051	0.27	0.008999999999999999	1.5	0.472	0.315	-5.097	1.294578102458908e-14	14.75788001452318	2.633888284419546	2.633888284419546
2296	173.25	177.45	-0.206	-0.035	1.526	-0.063	4.2	1.733	0.413	-0.916	1.165413193626388e-14	14.81130276704157	2.836466890865078	2.836466890865078
2419	141.6	143.4	-0.328	-0.083	-0.8100000000000001	0.019	1.8	0.492	0.273	168.077	1.587807947845805e-14	14.64491270384859	2.272114383569974	-2.272114383569974
2520	155.85	156.75	2.589	0.199	1.426	0.235	0.9	1.164	1.293	178.219	1.116521469032726e-14	14.83224022722343	2.922401833815822	-2.922401833815822
2647	120.45	121.8	-0.054	0.063	-3.077	0.393	1.35	3.04	2.252	173.782	1.415178518860947e-14	14.71016325841301	2.471038924106272	-2.471038924106272
2726	125.85	126.9	0.299	-0.08699999999999999	-0.699	-0.09	1.05	0.998	0.951	-179.815	1.33631704888889e-14	14.7411464755059	2.574960071089457	-2.574960071089457
2726	127.65	129	-0.83	-0.157	-1.456	-0.123	1.35	0.627	0.464	176.815	1.33631704888889e-14	14.7411464755059	2.574960071089457	-2.574960071089457
3001	190.95	192.75	-0.034	0.114	-2.741	0.067	1.8	2.708	1.504	-179	7.957612029829184e-15	14.98237643033746	3.67402068143817	-3.67402068143817
3028	152.85	153.6	-0.093	-0.171	0.248	-0.201	0.75	0.342	0.456	-5.046	2.450111133582304e-14	14.35604893928588	1.6299842830711	1.6299842830711
3145	134.4	135.75	0.173	-0.068	0.464	-0.07099999999999999	1.35	0.291	0.216	-0.758	1.935899546967456e-14	14.52202815026902	1.958434522071544	1.958434522071544
3732	130.35	131.7	0.211	-0.164	0.618	-0.292	1.35	0.426	0.316	-17.596	2.077709051077125e-14	14.47465202931861	1.85498236580317	1.85498236580317
3826	117.6	118.35	0.003	-0.373	-0.333	-0.143	0.75	0.408	0.544	145.514	2.02220400068587e-14	14.49303306643754	1.894100647250171	-1.894100647250171
4044	126.45	127.2	0.021	-0.013	0.315	0.144	0.75	0.333	0.444	27.936	3.001235770136819e-15	15.30245894842834	6.716985696556909	6.716985696556909
4061	132.45	133.95	0.11	0.224	-0.461	-0.404	1.5	0.849	0.5659999999999999	-132.278	5.517311640392619e-15	15.11905654448854	4.647738686773741	-4.647738686773741
4609	187.65	188.55	0.019	0.019	0.262	-0.05	0.9	0.253	0.281	-15.868	1.851460271033582e-14	14.5509174702873	2.025930414297188	2.025930414297188
4885	135.15	136.35	0.446	0.012	-0.958	0.06	1.2	1.406	1.171	178.021	1.597166885898586e-14	14.64146651695446	2.262296275607688	-2.262296275607688
4991	148.05	148.95	0.584	0.121	0.0008	0.004	0.9	0.595	0.661	-168.656	1.617076411182223e-14	14.63416435138219	2.241705985816916	-2.241705985816916
5272	191.1	193.35	0.107	-0.25	1.126	-0.146	2.25	1.024	0.455	5.829	3.761465768799099e-15	15.23982780924352	5.876132217784214	5.876132217784214
5272	194.7	197.85	1.142	-0.201	2.112	-0.166	3.15	0.97	0.308	2.05	3.761465768799099e-15	15.23982780924352	5.876132217784214	5.876132217784214
5479	149.1	150.45	0.23	0.096	-1.384	0.024	1.35	1.616	1.197	-177.425	3.070863488495676e-14	14.17273027399948	1.356583270689524	-1.356583270689524
5578	161.4	163.2	-0.117	0.206	-0.306	0.292	1.8	0.207	0.115	155.567	1.30756239275302e-14	14.75264849040781	2.615245689694194	-2.615245689694194
5621	136.05	137.55	-0.029	-0.004	0.462	-0.134	1.5	0.508	0.339	-14.903	1.461819464262863e-14	14.69220266995736	2.413704154423464	2.413704154423464
6095	180.75	181.65	0.003	0.153	-0.523	0.104	0.9	0.529	0.587	-174.722	2.461003413689444e-14	14.35269079266152	1.624235528504194	-1.624235528504194
6117	161.55	163.2	-0.099	-0.073	-1.494	0.092	1.65	1.405	0.851	173.278	5.256297288384793e-15	15.13547278289156	4.790537219011905	-4.790537219011905
6159	150	151.8	1.693	0.04	-1.725	0.01	1.8	3.418	1.899	-179.494	1.282003161599999e-14	14.76296952106767	2.652220259594809	-2.652220259594809
6210	182.85	184.05	0.109	-0.101	0.296	0.039	1.2	0.234	0.195	36.841	1.431594316142715e-14	14.70381216207559	2.4505288718528	2.4505288718528
7538	210.75	212.1	-0.046	0.104	0.64	-0.047	1.35	0.703	0.521	-12.359	1.676185358331304e-14	14.61271057264078	2.182843978762567	2.182843978762567
325	154.2	155.1	-0.07199999999999999	-0.117	0.269	-0.197	0.9	0.35	0.389	-13.316	1.035875141279022e-14	14.86775173171372	3.077512351808943	3.077512351808943
410	146.4	148.05	-0.15	0.032	0.741	-0.064	1.65	0.896	0.543	-6.119	2.866356034656202e-14	14.23145961456256	1.435937241941466	1.435937241941466
573	176.4	181.2	-0.042	0.105	1.805	-0.121	4.8	1.86	0.388	-6.99	2.235296370016225e-14	14.42351447548491	1.752452969238223	1.752452969238223
714	124.05	124.95	0.064	-0.296	-0.283	0.201	0.9	0.606	0.673	124.981	7.665898274971345e-15	14.99742804144052	3.765251579300254	-3.765251579300254
754	135.3	137.4	-0.261	-0.039	0.395	0.032	2.1	0.66	0.314	6.135	7.465400965591607e-15	15.00794464298035	3.83105428834696	3.83105428834696
754	138.75	139.8	0.832	0.09	1.328	-0.008	1.05	0.506	0.482	-11.189	7.465400965591607e-15	15.00794464298035	3.83105428834696	3.83105428834696
1001	121.35	122.55	-0.053	-0.001	0.296	0.044	1.2	0.352	0.293	7.361	2.194083824590339e-14	14.43674490648215	1.778128405656083	1.778128405656083
1001	122.7	123.45	0.266	-0.367	0.446	-0.106	0.75	0.318	0.423	55.301	2.194083824590339e-14	14.43674490648215	1.778128405656083	1.778128405656083
1218	192.15	193.8	-0.05	-0.001	0.6899999999999999	-0.035	1.65	0.74	0.448	-2.632	2.069534070612739e-14	14.47734662748796	1.860638930141151	1.860638930141151
1350	148.05	149.1	-1.576	-0.049	-2.347	0.073	1.05	0.781	0.744	171.014	1.234302938119712e-14	14.78248718989339	2.724358755256275	-2.724358755256275
1364	150.75	152.1	0.261	-0.335	-0.826	0.067	1.35	1.158	0.858	159.71	1.629795782996385e-14	14.6295196542156	2.228758009956485	-2.228758009956485
1487	140.4	141.9	-0.208	0.004	-0.984	-0.131	1.5	0.788	0.525	-170.119	1.83518409451076e-14	14.5565486089952	2.0395020891652	-2.0395020891652
1487	148.2	149.25	-1.459	-0.465	-1.906	-0.492	1.05	0.447	0.426	-176.62	1.83518409451076e-14	14.5565486089952	2.0395020891652	-2.0395020891652
1518	122.55	123.3	0.059	-0.042	-0.542	0.132	0.75	0.626	0.835	163.875	1.829360238221775e-14	14.55856858391118	2.044404455907604	-2.044404455907604
1586	246.3	248.7	-1.246	-0.045	-0.333	0.106	2.4	0.926	0.386	9.364000000000001	1.451021137409599e-14	14.69633794384284	2.426723425091176	2.426723425091176
1586	251.85	254.85	0.267	0.031	1.989	0.053	3	1.722	0.574	0.734	1.451021137409599e-14	14.69633794384284	2.426723425091176	2.426723425091176
1586	263.25	264.6	3.016	0.106	3.525	-0.061	1.35	0.536	0.397	-18.194	1.451021137409599e-14	14.69633794384284	2.426723425091176	2.426723425091176
1586	269.7	273.6	4.944	0.107	7.006	-0.08400000000000001	3.9	2.071	0.531	-5.281	1.451021137409599e-14	14.69633794384284	2.426723425091176	2.426723425091176
1586	275.1	277.2	7.306	-0.033	8.528	0.038	2.1	1.224	0.583	3.312	1.451021137409599e-14	14.69633794384284	2.426723425091176	2.426723425091176
1586	287.1	294	5.72	0.014	9.16	-0.037	6.9	3.44	0.499	-0.847	1.451021137409599e-14	14.69633794384284	2.426723425091176	2.426723425091176
1586	295.5	296.55	9.433999999999999	0.095	10.062	-0.1	1.05	0.659	0.627	-17.3	1.451021137409599e-14	14.69633794384284	2.426723425091176	2.426723425091176
1598	135.45	137.1	-0.013	-0.094	-0.6879999999999999	-0.368	1.65	0.729	0.442	-157.892	1.821246899375e-14	14.56138715015621	2.051275218143217	-2.051275218143217
1599	167.85	169.05	-0.678	-0.001	-0.112	-0.007	1.2	0.5659999999999999	0.472	-0.61	2.172003264561403e-14	14.44387411241185	1.792204187980329	1.792204187980329
1974	231.3	232.05	0.043	-0.043	0.315	-0.021	0.75	0.273	0.364	4.694	1.938111491780778e-14	14.52127846776893	1.956729138501843	1.956729138501843
2113	136.2	137.25	0.11	-0.186	-0.542	-0.292	1.05	0.661	0.63	-170.732	2.670313904359504e-14	14.28922378512496	1.521205626619241	-1.521205626619241
2113	137.4	138.15	-0.53	-0.442	-1.037	-0.337	0.75	0.518	0.6909999999999999	168.293	2.670313904359504e-14	14.28922378512496	1.521205626619241	-1.521205626619241
2186	124.2	124.95	-0.018	-0.008	-0.584	-0.047	0.75	0.5679999999999999	0.757	-176.013	2.917354249889972e-14	14.21667508582877	1.415297638891272	-1.415297638891272
2557	157.5	159.15	1.205	0.296	2.29	0.013	1.65	1.121	0.679	-14.614	1.585039980025596e-15	15.45293038798615	9.670866633898461	9.670866633898461
3338	112.65	113.85	0.152	-0.65	-0.416	0.247	1.2	1.061	0.884	122.361	4.384244995588668e-14	13.82342826430184	0.9992683491148999	-0.9992683491148999
3628	160.8	161.55	-0.845	-0.047	-1.686	-0.201	0.75	0.855	1.141	-169.665	1.295510273064206e-14	14.75750363573646	2.632540289046273	-2.632540289046273
3882	124.2	125.1	0.181	0.318	-0.317	-0.121	0.9	0.664	0.737	-138.577	2.10670702446281e-14	14.46512823365895	1.835200046492149	-1.835200046492149
5248	226.05	228.15	-0.042	-0.113	0.302	-0.145	2.1	0.346	0.165	-5.377	1.306633532530933e-14	14.75302194939332	2.616569825783364	2.616569825783364
