trajectory	start     	end       	x1        	y1        	x2        	y2        	duration  	distance  	rate      	angle (deg)	msd_y	L_um	F_pN_abs	F_pN	
1487	135	142.05	-2.99	-0.031	-1.031	0.032	7.05	1.96	0.278	1.832	1.70394666335523e-14	14.58158153040237	2.101555117529357	2.101555117529357
1487	143.55	144.45	-0.9320000000000001	0.077	-0.301	0.112	0.9	0.632	0.702	3.204	1.70394666335523e-14	14.58158153040237	2.101555117529357	2.101555117529357
1487	149.25	152.85	0.637	0.227	1.887	0.172	3.6	1.251	0.348	-2.516	1.70394666335523e-14	14.58158153040237	2.101555117529357	2.101555117529357
1487	154.8	159.3	2.396	0.322	4.435	0.228	4.5	2.041	0.454	-2.654	1.70394666335523e-14	14.58158153040237	2.101555117529357	2.101555117529357
1487	161.7	168.6	4.951	0.342	7.637	0.364	6.9	2.686	0.389	0.466	1.70394666335523e-14	14.58158153040237	2.101555117529357	2.101555117529357
1489	147.45	149.55	-0.139	-0.039	0.322	0.06900000000000001	2.1	0.474	0.226	13.243	2.359659666295082e-14	14.36260840359297	1.641304102497773	1.641304102497773
1508	147	147.9	-0.376	0.003	-1.41	-0.135	0.9	1.043	1.159	-172.409	1.193930683861369e-14	14.77876583045125	2.710375066566254	-2.710375066566254
1678	128.85	131.1	-0.231	0.343	-1.034	0.167	2.25	0.822	0.365	-167.624	1.15020854830332e-14	14.79733503725511	2.781263096532022	-2.781263096532022
1678	137.25	138.45	-1.637	0.121	-2.595	-0.491	1.2	1.137	0.947	-147.425	1.15020854830332e-14	14.79733503725511	2.781263096532022	-2.781263096532022
1749	194.4	196.2	-0.17	-0.282	-1.062	-0.251	1.8	0.893	0.496	178.028	5.610275470105251e-14	13.50495332756531	0.786417737054669	-0.786417737054669
1756	128.55	129.75	-0.082	0.227	-0.783	0.05	1.2	0.723	0.603	-165.804	1.935917780582056e-14	14.50068006078003	1.910749123702665	-1.910749123702665
1756	131.25	132.75	-0.973	0.076	-1.454	0.004	1.5	0.486	0.324	-171.52	1.935917780582056e-14	14.50068006078003	1.910749123702665	-1.910749123702665
1764	153.15	157.2	0.549	-0.209	-1.265	-0.329	4.05	1.818	0.449	-176.223	2.558924896247171e-14	14.3011335924016	1.539757384700415	-1.539757384700415
1764	168.3	172.5	-1.156	0.02	-3.592	-0.273	4.2	2.453	0.584	-173.157	2.558924896247171e-14	14.3011335924016	1.539757384700415	-1.539757384700415
1806	224.4	230.25	-1.4	-0.027	0.612	-0.092	5.85	2.013	0.344	-1.856	1.020995899885043e-14	14.85428581308106	3.017249520782199	3.017249520782199
1806	231.9	233.7	0.735	-0.059	1.532	-0.052	1.8	0.797	0.443	0.491	1.020995899885043e-14	14.85428581308106	3.017249520782199	3.017249520782199
1806	238.95	241.95	1.027	-0.023	3.138	0.044	3	2.112	0.704	1.806	1.020995899885043e-14	14.85428581308106	3.017249520782199	3.017249520782199
1806	259.5	262.2	2.751	0.063	4.519	-0.0005	2.7	1.769	0.655	-2.054	1.020995899885043e-14	14.85428581308106	3.017249520782199	3.017249520782199
1806	266.85	268.65	5.333	-0.01	6.29	-0.059	1.8	0.958	0.532	-2.935	1.020995899885043e-14	14.85428581308106	3.017249520782199	3.017249520782199
1806	270.45	272.85	6.809	0.064	7.262	-0.026	2.4	0.462	0.192	-11.219	1.020995899885043e-14	14.85428581308106	3.017249520782199	3.017249520782199
1810	120.15	121.35	-0.219	0.361	0.025	0.042	1.2	0.402	0.335	-52.632	3.362546931850317e-14	14.06958468847393	1.232710795763478	1.232710795763478
1860	123.45	127.65	1.369	0.167	-1.543	0.114	4.2	2.912	0.6929999999999999	-178.954	1.008203805976331e-14	14.86010962627393	3.043089644152574	-3.043089644152574
1860	129	130.8	-1.768	0.2	-2.911	-0.08500000000000001	1.8	1.178	0.654	-166.032	1.008203805976331e-14	14.86010962627393	3.043089644152574	-3.043089644152574
1860	133.8	136.5	-3.609	-0.027	-5.208	0.066	2.7	1.602	0.593	176.674	1.008203805976331e-14	14.86010962627393	3.043089644152574	-3.043089644152574
1882	122.55	127.35	-0.588	0.018	-0.05	0.089	4.8	0.543	0.113	7.504	6.710712872406578e-15	15.02986621629537	3.973961395569527	3.973961395569527
1882	133.05	137.85	-0.028	0.126	0.8159999999999999	0.016	4.8	0.851	0.177	-7.446	6.710712872406578e-15	15.02986621629537	3.973961395569527	3.973961395569527
1893	240.45	244.2	-0.363	-0.07099999999999999	-2.127	-0.202	3.75	1.769	0.472	-175.731	3.354886808079118e-14	14.07169014703551	1.23506146213426	-1.23506146213426
1948	229.5	233.25	-0.126	-0.082	-2.926	-0.022	3.75	2.801	0.747	178.774	2.895158418330407e-14	14.20140187983145	1.39445327707799	-1.39445327707799
1950	193.5	197.4	-0.406	-0.201	-1.322	-0.068	3.9	0.926	0.237	171.761	1.405878820246309e-14	14.69293430965975	2.415999820401374	-2.415999820401374
1951	156.3	161.55	-0.22	0.04	0.187	-0.008999999999999999	5.25	0.41	0.078	-6.746	6.16645490291401e-15	15.06119297493251	4.192670054256796	4.192670054256796
1968	177.3	180.9	-0.221	-0.132	-2.248	-0.133	3.6	2.027	0.5629999999999999	-179.963	2.3693044544406e-14	14.35958735987926	1.636075625354276	-1.636075625354276
1970	162.6	165.3	-0.002	-0.231	-1.545	0.124	2.7	1.583	0.586	167.042	2.598978587745231e-14	14.28900332653213	1.52086547661324	-1.52086547661324
1987	180.9	183.3	-0.081	-0.028	-1.162	-0.007	2.4	1.081	0.451	178.855	3.650448586698905e-14	13.9916158255731	1.150318344621291	-1.150318344621291
2071	194.7	200.55	-0.421	-0.2	2.514	0.61	5.85	3.045	0.52	15.43	8.836856181405895e-14	12.79433093373957	0.5067237871194015	0.5067237871194015
2176	234.9	239.25	-4.066	-0.029	-2.701	0.08	4.35	1.369	0.315	4.57	2.066780796007447e-14	14.45683475047034	1.818236084312613	1.818236084312613
2176	264.45	268.5	0.01	-0.07000000000000001	0.92	-0.027	4.05	0.911	0.225	2.697	2.066780796007447e-14	14.45683475047034	1.818236084312613	1.818236084312613
2	145.05	145.8	-0.112	0.169	-0.597	0.19	0.75	0.485	0.647	177.49	4.535796922506227e-14	13.76373832480526	0.9529893506123299	-0.9529893506123299
19	149.55	158.55	-0.543	0.074	2.514	0.008999999999999999	9	3.058	0.34	-1.224	1.690051227309759e-14	14.58657238036121	2.114272585461052	2.114272585461052
19	167.7	170.7	2.711	-0.07099999999999999	3.825	-0.08799999999999999	3	1.114	0.371	-0.867	1.690051227309759e-14	14.58657238036121	2.114272585461052	2.114272585461052
44	202.95	204.15	-0.132	0.142	0.12	0.227	1.2	0.266	0.222	18.602	1.534857415467205e-14	14.6435817580902	2.268314832567338	2.268314832567338
118	166.2	171.6	2.452	-0.006	3.824	-0.127	5.4	1.377	0.255	-5.064	2.656945692779255e-14	14.2715736515939	1.494339762417009	1.494339762417009
118	175.8	181.2	3.903	0.133	1.731	-0.059	5.4	2.18	0.404	-174.943	2.656945692779255e-14	14.2715736515939	1.494339762417009	-1.494339762417009
118	184.95	190.2	0.628	-0.081	-1.867	0.023	5.25	2.497	0.476	177.629	2.656945692779255e-14	14.2715736515939	1.494339762417009	-1.494339762417009
122	183.75	188.25	-1.188	-0.08500000000000001	-0.357	0.006	4.5	0.836	0.186	6.256	2.147148183777115e-14	14.43047155252526	1.765882501723333	1.765882501723333
122	199.05	201.6	0.729	-0.002	1.297	0.095	2.55	0.576	0.226	9.672000000000001	2.147148183777115e-14	14.43047155252526	1.765882501723333	1.765882501723333
122	217.65	218.85	2.541	0.126	3.106	0.14	1.2	0.5649999999999999	0.471	1.417	2.147148183777115e-14	14.43047155252526	1.765882501723333	1.765882501723333
122	228.3	232.35	4.119	0.017	4.924	0.166	4.05	0.819	0.202	10.474	2.147148183777115e-14	14.43047155252526	1.765882501723333	1.765882501723333
122	242.1	246	3.638	0.118	4.373	0.168	3.9	0.737	0.189	3.89	2.147148183777115e-14	14.43047155252526	1.765882501723333	1.765882501723333
276	120.3	121.5	-0.307	-0.221	-0.623	0.255	1.2	0.572	0.476	123.563	3.708701913831365e-14	13.9761001206331	1.134942740555722	-1.134942740555722
301	134.25	138.9	-0.672	0.019	1.154	0.149	4.65	1.831	0.394	4.059	1.662058282092738e-14	14.5966808598981	2.140394671665855	2.140394671665855
301	147.9	155.55	1.932	0.078	4.69	0.161	7.65	2.759	0.361	1.721	1.662058282092738e-14	14.5966808598981	2.140394671665855	2.140394671665855
301	157.5	160.2	3.834	0.023	4.745	0.185	2.7	0.925	0.343	10.089	1.662058282092738e-14	14.5966808598981	2.140394671665855	2.140394671665855
301	161.7	165	3.312	0.042	4.735	0.077	3.3	1.423	0.431	1.4	1.662058282092738e-14	14.5966808598981	2.140394671665855	2.140394671665855
307	122.55	123.3	-0.184	0.044	-0.37	0.259	0.75	0.284	0.379	130.85	1.143454728386547e-14	14.80023312576506	2.792581469071775	-2.792581469071775
315	136.8	137.85	-0.278	-0.054	-0.59	0.257	1.05	0.441	0.42	135.06	2.387405779006799e-14	14.35393048384133	1.626354092983513	-1.626354092983513
373	201.3	202.2	0.06	-0.182	-0.646	-0.183	0.9	0.706	0.784	-179.871	1.731759525484002e-14	14.5716443214179	2.07658018274031	-2.07658018274031
375	226.2	228	-1.077	0.043	-0.6899999999999999	0.006	1.8	0.389	0.216	-5.45	2.057984457092678e-14	14.45974541488959	1.824162174605658	1.824162174605658
375	229.2	232.35	-0.556	0.056	0.741	0.096	3.15	1.298	0.412	1.764	2.057984457092678e-14	14.45974541488959	1.824162174605658	1.824162174605658
375	236.55	243.9	0.915	-0.023	4.305	-0.012	7.35	3.39	0.461	0.191	2.057984457092678e-14	14.45974541488959	1.824162174605658	1.824162174605658
433	130.5	131.4	-0.142	0.08799999999999999	-0.4	-0.004	0.9	0.274	0.304	-160.549	1.907244791649303e-14	14.51044928776848	1.932346951756255	-1.932346951756255
434	204.6	206.1	-0.6919999999999999	0.476	-0.294	0.11	1.5	0.541	0.361	-42.659	1.483702161716283e-14	14.66292486265339	2.324507900982883	2.324507900982883
465	123.75	125.25	-0.585	0.216	-1.35	-0.005	1.5	0.796	0.531	-163.872	2.880494619646282e-14	14.20565771040013	1.400213568331275	-1.400213568331275
465	126.3	128.55	-1.291	0.137	-0.497	0.312	2.25	0.8129999999999999	0.361	12.411	2.880494619646282e-14	14.20565771040013	1.400213568331275	1.400213568331275
465	133.2	135.3	-0.345	0.235	0.527	0.311	2.1	0.875	0.417	4.992	2.880494619646282e-14	14.20565771040013	1.400213568331275	1.400213568331275
488	200.55	205.05	-1.022	-0.08500000000000001	0.324	0.18	4.5	1.372	0.305	11.132	1.269201348469436e-14	14.74753206183648	2.597207460473389	2.597207460473389
488	210.15	213.75	0.799	0.223	1.805	0.383	3.6	1.019	0.283	9.044	1.269201348469436e-14	14.74753206183648	2.597207460473389	2.597207460473389
488	215.4	217.35	1.999	0.303	2.419	0.378	1.95	0.427	0.219	10.069	1.269201348469436e-14	14.74753206183648	2.597207460473389	2.597207460473389
488	222.3	226.5	2.655	0.432	3.797	0.521	4.2	1.145	0.273	4.467	1.269201348469436e-14	14.74753206183648	2.597207460473389	2.597207460473389
488	229.05	232.95	4.085	0.576	5.04	0.663	3.9	0.959	0.246	5.179	1.269201348469436e-14	14.74753206183648	2.597207460473389	2.597207460473389
502	151.2	152.7	-0.232	0.096	0.108	0.054	1.5	0.343	0.228	-7.165	9.0774520429363e-15	14.90717704615852	3.264892780546523	3.264892780546523
502	153.9	156.15	0.191	0.05	0.717	0.06900000000000001	2.25	0.526	0.234	2.059	9.0774520429363e-15	14.90717704615852	3.264892780546523	3.264892780546523
570	132.9	135.3	-0.428	0.126	-0.08599999999999999	0.109	2.4	0.342	0.143	-2.943	1.428425164382927e-14	14.68416487093403	2.388702052231351	2.388702052231351
570	136.5	138.15	-0.127	-0.037	0.145	0.189	1.65	0.353	0.214	39.635	1.428425164382927e-14	14.68416487093403	2.388702052231351	2.388702052231351
679	179.25	180.3	-0.159	0.347	-1.739	0.039	1.05	1.61	1.533	-168.958	2.297618071478422e-14	14.38215949694522	1.675771716233448	-1.675771716233448
679	181.05	181.95	-1.951	0.008999999999999999	-3.011	0.123	0.9	1.066	1.185	173.823	2.297618071478422e-14	14.38215949694522	1.675771716233448	-1.675771716233448
679	184.05	185.55	-3.407	-0.256	-4.984	-0.093	1.5	1.585	1.057	174.086	2.297618071478422e-14	14.38215949694522	1.675771716233448	-1.675771716233448
690	139.8	140.85	-0.256	0.226	-0.149	0.348	1.05	0.162	0.154	48.696	2.62763476566809e-14	14.28036862261371	1.507634561917277	1.507634561917277
692	134.85	137.85	-0.293	-0.204	-0.602	-0.214	3	0.309	0.103	-178.082	7.173981554824418e-15	15.00425853806138	3.807792662049754	-3.807792662049754
707	170.25	171.75	-0.29	0.007	-0.059	0.211	1.5	0.308	0.205	41.42	2.428830850389131e-14	14.34104752731739	1.604543603155166	1.604543603155166
730	208.5	214.95	-0.381	-0.048	3.135	0.185	6.45	3.524	0.546	3.794	4.21404592594923e-14	13.84472827990888	1.016635094780365	1.016635094780365
733	164.25	167.4	-0.024	0.142	1.282	0.221	3.15	1.308	0.415	3.436	3.791687064422325e-14	13.954138399287	1.113718917147846	1.113718917147846
733	168	171.6	0.075	-0.047	1.385	0.008999999999999999	3.6	1.311	0.364	2.458	3.791687064422325e-14	13.954138399287	1.113718917147846	1.113718917147846
742	177.9	180.45	-0.089	-0.168	-1.438	-0.07199999999999999	2.55	1.352	0.53	175.93	5.841134327881072e-14	13.45127555108027	0.7575778269974452	-0.7575778269974452
769	145.65	154.05	0.139	0.131	2.466	0.174	8.4	2.327	0.277	1.051	9.330300651671289e-15	14.89509605716491	3.205668047642852	3.205668047642852
769	160.65	162.75	3.557	0.391	4.491	-0.028	2.1	1.024	0.487	-24.14	9.330300651671289e-15	14.89509605716491	3.205668047642852	3.205668047642852
789	182.55	183.6	-0.171	-0.203	0.121	0.385	1.05	0.657	0.625	63.593	2.661356646106834e-14	14.27025330889494	1.492359509219713	1.492359509219713
789	193.05	195.15	0.102	0.441	0.776	0.285	2.1	0.6919999999999999	0.329	-13.043	2.661356646106834e-14	14.27025330889494	1.492359509219713	1.492359509219713
789	197.4	198.9	0.926	0.297	1.24	0.841	1.5	0.628	0.419	60.006	2.661356646106834e-14	14.27025330889494	1.492359509219713	1.492359509219713
853	157.2	157.95	-0.105	0.341	0.252	0.251	0.75	0.368	0.491	-14.098	1.850536096203418e-14	14.52995363464317	1.976603874818158	1.976603874818158
889	127.95	129.15	-0.191	0.033	-0.603	-0.341	1.2	0.556	0.463	-137.802	1.696373351969608e-14	14.58429946315262	2.10846625013482	-2.10846625013482
898	123.75	126.9	0.441	0.078	1.219	0.165	3.15	0.783	0.249	6.414	1.344818847566574e-14	14.7170100198676	2.493445026964309	2.493445026964309
898	155.1	157.95	1.626	-0.275	2.665	-0.008	2.85	1.073	0.376	14.431	1.344818847566574e-14	14.7170100198676	2.493445026964309	2.493445026964309
898	159	165	1.807	-0.335	3.592	-0.7	6	1.822	0.304	-11.552	1.344818847566574e-14	14.7170100198676	2.493445026964309	2.493445026964309
938	157.8	159	-0.097	-0.034	0.447	0.018	1.2	0.547	0.455	5.498	1.690241580779279e-14	14.58650389129689	2.114097267146382	2.114097267146382
952	147.15	148.8	-0.07099999999999999	0.068	-0.8070000000000001	0.166	1.65	0.743	0.45	172.413	2.519232745779795e-14	14.31322651049786	1.558953802728984	-1.558953802728984
968	195	196.05	-0.535	-0.137	-0.86	-0.105	1.05	0.327	0.311	174.284	8.971936421708267e-15	14.91226841391944	3.29035241929025	-3.29035241929025
970	219.75	220.65	0.927	0.08699999999999999	0.752	-0.123	0.9	0.274	0.304	-129.718	3.043289471975139e-14	14.15884479037516	1.338811799606752	-1.338811799606752
1000	249.9	251.25	-0.219	0.313	0.531	-0.139	1.35	0.876	0.649	-31.088	2.162232650704994e-14	14.42556827891531	1.756401125228542	1.756401125228542
1029	152.25	157.05	0.537	-0.144	-1.385	0.12	4.8	1.94	0.404	172.172	2.163522733836618e-14	14.42514957418307	1.755595113196409	-1.755595113196409
1029	181.65	182.55	-1.635	-0.003	-2.095	-0.018	0.9	0.46	0.511	-178.149	2.163522733836618e-14	14.42514957418307	1.755595113196409	-1.755595113196409
1040	180.6	183	-0.379	-0.056	0.075	-0.08599999999999999	2.4	0.455	0.19	-3.888	9.717584860615903e-15	14.87690413278695	3.119524574457463	3.119524574457463
1040	183.6	184.65	0.14	-0.08599999999999999	0.639	0.008999999999999999	1.05	0.508	0.484	10.844	9.717584860615903e-15	14.87690413278695	3.119524574457463	3.119524574457463
1121	132	138.9	-0.365	0.047	0.029	0.08	6.9	0.395	0.057	4.915	5.082940286138869e-14	13.62995079034503	0.8606502548771487	0.8606502548771487
1171	168.3	169.2	-0.252	-0.023	0.07000000000000001	0.028	0.9	0.326	0.362	8.961	1.572879607550508e-14	14.62938925985251	2.228396164736379	2.228396164736379
1236	135.6	136.65	-0.074	0.268	0.18	0.38	1.05	0.278	0.264	23.769	1.592631470274117e-14	14.62207621328482	2.208245523191608	2.208245523191608
1236	137.4	138.3	-0.861	0.486	-0.414	0.459	0.9	0.448	0.498	-3.477	1.592631470274117e-14	14.62207621328482	2.208245523191608	2.208245523191608
1236	138.6	139.8	-1.732	0.777	-1.565	0.08799999999999999	1.2	0.709	0.591	-76.377	1.592631470274117e-14	14.62207621328482	2.208245523191608	2.208245523191608
1265	152.25	153.15	0.285	-0.074	-0.258	0.154	0.9	0.589	0.654	157.237	5.411290805555555e-14	13.55171084781039	0.8129682843596813	-0.8129682843596813
1347	127.8	132.15	-0.317	0.175	0.704	-0.201	4.35	1.088	0.25	-20.235	3.844288068064692e-14	13.94030116939463	1.100661561810008	1.100661561810008
1420	122.4	123.3	-0.13	0.122	-0.438	0.12	0.9	0.308	0.342	-179.537	1.974807800297585e-14	14.48752551704178	1.882247603708759	-1.882247603708759
1570	130.5	132.75	-0.158	0.021	-0.279	0.246	2.25	0.255	0.113	118.326	7.592973978057465e-15	14.9818411028413	3.670838038767312	-3.670838038767312
1702	159.15	160.05	-1.768	-0.973	-2.249	-0.749	0.9	0.531	0.59	154.996	6.328349214920266e-16	15.60748066018079	15.34068040928814	-15.34068040928814
2078	169.35	170.25	-0.444	1.088	-0.227	0.828	0.9	0.339	0.376	-50.142	6.721589612752826e-15	15.0292543788596	3.969863684562854	3.969863684562854
2078	177.6	179.25	-0.025	0.903	0.431	0.681	1.65	0.507	0.307	-25.974	6.721589612752826e-15	15.0292543788596	3.969863684562854	3.969863684562854
2078	180.3	182.1	0.506	0.666	1.005	0.755	1.8	0.507	0.282	10.123	6.721589612752826e-15	15.0292543788596	3.969863684562854	3.969863684562854
2174	130.95	132.3	0.126	0.16	-0.418	0.151	1.35	0.544	0.403	-179.141	3.333311497333483e-14	14.07762941849484	1.241730010651289	-1.241730010651289
2174	161.1	163.5	-0.601	-0.05	-1.178	0.102	2.4	0.597	0.249	165.199	3.333311497333483e-14	14.07762941849484	1.241730010651289	-1.241730010651289
2174	171	172.35	-1.718	-0.201	-2.501	-0.386	1.35	0.804	0.596	-166.732	3.333311497333483e-14	14.07762941849484	1.241730010651289	-1.241730010651289
2229	165.75	166.95	-2.055	-0.037	-2.937	-0.07099999999999999	1.2	0.883	0.736	-177.78	1.226794575155555e-14	14.76501868933456	2.659656250506433	-2.659656250506433
2229	172.95	174.15	-3.607	0.109	-4.235	0.108	1.2	0.628	0.523	-179.918	1.226794575155555e-14	14.76501868933456	2.659656250506433	-2.659656250506433
2245	127.95	129	0.119	0.533	-0.247	0.2	1.05	0.495	0.472	-137.628	3.816980295247346e-14	13.947476809654	1.107402900638453	-1.107402900638453
2282	148.5	157.05	-1.252	0.091	0.596	0.176	8.550000000000001	1.85	0.216	2.617	1.11579882919154e-14	14.81218648286897	2.840015644059791	2.840015644059791
2282	165.15	166.8	0.6919999999999999	-0.003	1.283	-0.169	1.65	0.614	0.372	-15.698	1.11579882919154e-14	14.81218648286897	2.840015644059791	2.840015644059791
2282	169.2	174.9	1.678	-0.136	3.059	-0.322	5.7	1.394	0.244	-7.697	1.11579882919154e-14	14.81218648286897	2.840015644059791	2.840015644059791
2314	158.55	161.25	1.959	-0.068	0.507	0.096	2.7	1.461	0.541	173.585	1.702850139972033e-14	14.58197473087777	2.102552793745673	-2.102552793745673
2314	174.75	176.1	-0.083	0.131	-0.586	0.07099999999999999	1.35	0.507	0.375	-173.209	1.702850139972033e-14	14.58197473087777	2.102552793745673	-2.102552793745673
2314	203.55	205.05	-3.431	0.09	-4.155	0.117	1.5	0.724	0.483	177.909	1.702850139972033e-14	14.58197473087777	2.102552793745673	-2.102552793745673
2314	210.15	214.35	-4.667	0.104	-6.226	0.094	4.2	1.559	0.371	-179.664	1.702850139972033e-14	14.58197473087777	2.102552793745673	-2.102552793745673
2314	215.4	218.85	-6.585	-0.032	-7.851	-0.134	3.45	1.27	0.368	-175.4	1.702850139972033e-14	14.58197473087777	2.102552793745673	-2.102552793745673
2314	221.85	226.65	-8.388	-0.109	-10.997	-0.411	4.8	2.626	0.547	-173.402	1.702850139972033e-14	14.58197473087777	2.102552793745673	-2.102552793745673
2327	120.6	122.25	0.032	-0.263	-0.649	0.207	1.65	0.828	0.502	145.362	5.299408885454712e-14	13.57821315180798	0.8286463178351214	-0.8286463178351214
2328	209.25	210.3	-0.223	-0.137	-0.025	-0.047	1.05	0.218	0.207	24.53	1.771679026204565e-14	14.55750044522947	2.041809894078793	2.041809894078793
2391	154.35	157.8	-0.87	0.014	0.296	-0.11	3.45	1.173	0.34	-6.069	1.61300518869165e-14	14.61457451640641	2.187863585219874	2.187863585219874
2391	160.35	163.5	0.609	-0.074	1.709	0.156	3.15	1.124	0.357	11.826	1.61300518869165e-14	14.61457451640641	2.187863585219874	2.187863585219874
2440	145.65	146.4	0.058	0.235	-0.377	-0.122	0.75	0.5620000000000001	0.75	-140.669	4.391187182222219e-14	13.79990718170222	0.9806220233101978	-0.9806220233101978
2444	209.4	213.3	-0.412	0.073	-2.07	0.384	3.9	1.687	0.433	169.38	5.324677570915332e-14	13.57221377141692	0.8250560298062006	-0.8250560298062006
2444	213.3	215.1	-2.1	0.219	-0.965	0.334	1.8	1.141	0.634	5.778	5.324677570915332e-14	13.57221377141692	0.8250560298062006	0.8250560298062006
2444	216.6	219.9	-1.894	0.178	-0.347	0.419	3.3	1.566	0.474	8.879	5.324677570915332e-14	13.57221377141692	0.8250560298062006	0.8250560298062006
2444	220.2	227.4	0.063	0.364	3.463	0.285	7.2	3.401	0.472	-1.323	5.324677570915332e-14	13.57221377141692	0.8250560298062006	0.8250560298062006
2446	124.05	125.1	2.605	0.028	2.113	0.01	1.05	0.492	0.469	-177.924	5.311305292484091e-15	15.11363597657069	4.602002134705556	-4.602002134705556
2446	126	132.6	1.276	-0.08699999999999999	0.396	-0.011	6.6	0.883	0.134	175.11	5.311305292484091e-15	15.11363597657069	4.602002134705556	-4.602002134705556
2453	179.7	180.45	-0.256	-0.025	-0.055	-0.07199999999999999	0.75	0.206	0.275	-13.034	1.84089559125472e-14	14.5332942586721	1.98433992432388	1.98433992432388
2501	138	139.05	0.155	-0.368	-0.221	-0.07000000000000001	1.05	0.48	0.457	141.614	3.20751221940781e-14	14.11253400809529	1.282072467950792	-1.282072467950792
2515	146.4	154.5	-0.526	0.03	2.018	-0.101	8.1	2.547	0.314	-2.956	4.694867163415879e-14	13.72436266878956	0.924263972822982	0.924263972822982
2526	161.55	169.8	-0.929	-0.029	1.858	0.029	8.25	2.788	0.338	1.201	4.805514264630035e-14	13.69721352232215	0.9052373903079173	0.9052373903079173
2526	172.35	174.45	1.131	0.08400000000000001	1.907	0.145	2.1	0.778	0.371	4.552	4.805514264630035e-14	13.69721352232215	0.9052373903079173	0.9052373903079173
2553	153.75	155.1	-0.206	0.2	0.383	-0.151	1.35	0.6860000000000001	0.508	-30.781	1.774571073776479e-14	14.55648108492405	2.039338523504005	2.039338523504005
2572	175.05	176.7	-0.286	-0.316	0.654	0.005	1.65	0.993	0.602	18.834	1.879044505440643e-14	14.52011756682252	1.954092805894904	1.954092805894904
2572	178.05	178.95	0.855	-0.293	1.141	-0.08799999999999999	0.9	0.352	0.391	35.671	1.879044505440643e-14	14.52011756682252	1.954092805894904	1.954092805894904
2609	211.5	212.55	-0.479	0.21	-1.178	0.058	1.05	0.716	0.681	-167.66	3.988022916666664e-14	13.90280679275851	1.066452348874723	-1.066452348874723
2615	263.7	266.55	0.324	-0.117	-0.165	0.033	2.85	0.512	0.179	162.941	2.978285909763313e-14	14.17742434097874	1.362673630727852	-1.362673630727852
2644	168.3	173.7	-2.042	-0.08599999999999999	0.003	-0.031	5.4	2.046	0.379	1.518	1.324059018366563e-14	14.72530890225118	2.521022059918534	2.521022059918534
2742	257.1	258.3	-0.073	-0.045	0.286	-0.103	1.2	0.364	0.303	-9.116	4.629724076026249e-14	13.74043762044662	0.9358255851473567	0.9358255851473567
2751	254.85	256.2	-0.202	-0.045	0.303	-0.151	1.35	0.516	0.382	-11.822	5.466046738972901e-14	13.53879699828049	0.8054965323769468	0.8054965323769468
58	130.95	132.45	-0.854	0.181	-0.437	0.238	1.5	0.421	0.281	7.849	2.705016581544321e-14	14.25722885093988	1.473040511459719	1.473040511459719
58	133.8	136.65	-0.279	0.049	1.008	0.259	2.85	1.304	0.458	9.292999999999999	2.705016581544321e-14	14.25722885093988	1.473040511459719	1.473040511459719
58	138.6	139.65	1.352	0.097	2.039	0.278	1.05	0.71	0.677	14.765	2.705016581544321e-14	14.25722885093988	1.473040511459719	1.473040511459719
58	140.55	141.9	2.338	0.017	3.369	0.001	1.35	1.031	0.764	-0.91	2.705016581544321e-14	14.25722885093988	1.473040511459719	1.473040511459719
58	143.55	145.05	3.931	0.024	4.737	0.203	1.5	0.826	0.55	12.525	2.705016581544321e-14	14.25722885093988	1.473040511459719	1.473040511459719
187	139.35	140.55	-0.428	0.166	0.022	0.294	1.2	0.468	0.39	15.842	3.915788077046345e-14	13.92159296020736	1.083382581486217	1.083382581486217
187	142.2	145.35	0.253	0.033	1.6	0.172	3.15	1.354	0.43	5.883	3.915788077046345e-14	13.92159296020736	1.083382581486217	1.083382581486217
218	149.85	151.35	-0.949	-0.082	-1.94	-0.184	1.5	0.996	0.664	-174.12	7.603916456626773e-15	14.98126444523698	3.667414366316001	-3.667414366316001
223	232.5	233.7	-0.222	-0.08599999999999999	0.419	0.056	1.2	0.656	0.547	12.463	2.658805087307774e-14	14.27101697262647	1.493504359808037	1.493504359808037
282	123.75	124.8	-0.008	0.296	-0.774	-0.057	1.05	0.843	0.803	-155.261	1.679444601589534e-14	14.59039392459526	2.124090395704751	-2.124090395704751
299	224.4	229.65	1.725	-0.068	2.214	0.07099999999999999	5.25	0.508	0.097	15.863	3.061109844919218e-14	14.15377659626468	1.33241481611659	1.33241481611659
354	193.35	194.1	-0.194	0.035	0.0001	0.016	0.75	0.195	0.26	-5.767	2.14164137440943e-14	14.43226503463268	1.769370198757288	1.769370198757288
354	194.7	195.6	0.015	0.053	0.312	0.114	0.9	0.303	0.337	11.73	2.14164137440943e-14	14.43226503463268	1.769370198757288	1.769370198757288
370	124.5	128.4	0.842	0.146	1.967	0.076	3.9	1.127	0.289	-3.529	1.172581060133903e-14	14.78779222927661	2.744484601235444	2.744484601235444
381	125.55	126.75	-0.266	0.444	0.102	-0.022	1.2	0.593	0.495	-51.674	2.416611877588499e-14	14.34483855983373	1.61091469823772	1.61091469823772
402	141.75	144.45	-0.841	-0.116	0.414	0.277	2.7	1.315	0.487	17.413	3.922927478640092e-14	13.91973115360044	1.081686111934926	1.081686111934926
