 	no	baseline	height	x	y	sigma_x	sigma_y	slice	trajectory	x_corr	y_corr	Time	SDx	SDy
1	2145	19.395	58.482	695.250	859.219	0.584	0.599	601	2	-0.061	0.107	90.150	0.000	0.000
2	2146	19.459	57.571	695.214	859.114	0.610	0.563	602	2	-0.150	-0.066	90.300	0.063	0.122
3	2147	19.113	54.141	695.216	859.016	0.557	0.619	603	2	-0.117	-0.211	90.450	0.045	0.159
4	2148	19.158	58.915	695.227	858.969	0.563	0.600	604	2	-0.094	-0.280	90.600	0.038	0.172
5	2149	18.864	58.293	695.205	858.970	0.590	0.580	605	2	-0.130	-0.306	90.750	0.034	0.172
6	2150	19.731	54.231	695.227	859.033	0.552	0.605	606	2	-0.110	-0.200	90.900	0.031	0.155
7	2151	19.604	56.076	695.248	859.058	0.600	0.606	607	2	-0.080	-0.155	91.050	0.030	0.142
8	2152	19.591	55.226	695.259	859.054	0.580	0.585	608	2	-0.048	-0.147	91.200	0.035	0.131
9	2153	19.173	62.775	695.208	859.050	0.549	0.611	609	2	-0.139	-0.166	91.350	0.035	0.123
10	2154	19.350	58.674	695.211	859.061	0.556	0.608	610	2	-0.114	-0.136	91.500	0.033	0.116
11	2155	19.567	56.842	695.237	859.070	0.548	0.603	611	2	-0.074	-0.142	91.650	0.033	0.110
12	2156	19.874	59.030	695.264	858.989	0.549	0.594	612	2	-0.058	-0.240	91.800	0.034	0.108
13	2157	19.250	57.165	695.272	859.139	0.546	0.600	613	2	-0.040	-0.024	91.950	0.036	0.110
14	2158	19.163	59.695	695.205	859.155	0.550	0.571	614	2	-0.123	0.022	92.100	0.036	0.115
15	2159	19.290	60.511	695.253	859.090	0.564	0.586	615	2	-0.053	-0.102	92.250	0.036	0.112
16	2160	19.506	66.399	695.303	859.058	0.509	0.572	616	2	-0.006	-0.133	92.400	0.041	0.108
17	2161	19.245	33.444	695.177	857.088	0.655	-0.797	617	2	-0.208	-3.259	92.550	0.049	0.765
18	2162	18.976	53.898	695.176	859.144	0.605	0.590	618	2	-0.182	0.043	92.700	0.052	0.747
19	2163	19.439	57.066	695.247	859.089	0.546	0.599	619	2	-0.096	-0.058	92.850	0.051	0.728
20	2164	19.656	60.848	695.259	859.052	0.505	0.589	620	2	-0.061	-0.154	93.000	0.050	0.709
21	2165	19.045	55.711	695.211	859.063	0.612	0.624	621	2	-0.136	-0.130	93.150	0.050	0.704
22	2166	19.656	67.538	695.349	859.085	0.479	0.570	622	2	0.122	-0.085	93.300	0.069	0.704
23	2167	19.342	57.223	695.363	859.150	0.559	0.619	623	2	0.118	0.037	93.450	0.083	0.708
24	2168	19.519	59.165	695.320	859.175	0.578	0.575	624	2	0.064	0.066	93.600	0.088	0.712
25	2169	19.285	58.864	695.231	859.138	0.586	0.595	625	2	-0.074	0.018	93.750	0.087	0.714
26	2170	19.615	56.274	695.243	859.154	0.558	0.633	626	2	-0.046	0.034	93.900	0.086	0.717
27	2171	19.318	53.088	695.220	859.048	0.590	0.606	627	2	-0.096	-0.118	94.050	0.087	0.717
28	2172	19.316	58.022	695.280	859.161	0.535	0.587	628	2	-0.016	0.029	94.200	0.087	0.720
29	2173	19.178	62.743	695.278	859.025	0.533	0.596	629	2	-0.026	-0.171	94.350	0.086	0.720
30	2174	19.228	57.444	695.293	858.970	0.531	0.605	630	2	0.019	-0.261	94.500	0.086	0.719
31	2175	19.020	53.930	695.340	859.079	0.645	0.617	631	2	0.091	-0.101	94.650	0.091	0.720
32	2176	18.939	57.196	695.250	859.039	0.613	0.603	632	2	-0.054	-0.176	94.800	0.091	0.720
33	2177	19.534	54.809	695.236	859.058	0.592	0.616	633	2	-0.054	-0.122	94.950	0.091	0.719
34	2178	19.068	57.382	695.244	859.089	0.558	0.584	634	2	-0.078	-0.054	95.100	0.090	0.717
35	2179	19.374	56.608	695.333	858.941	0.596	0.606	635	2	0.062	-0.328	95.250	0.092	0.717
36	2180	19.283	56.670	695.340	858.950	0.573	0.619	636	2	0.091	-0.323	95.400	0.096	0.717
37	2181	19.195	55.931	695.241	858.847	0.559	0.653	637	2	-0.075	-0.483	95.550	0.087	0.146
38	2182	19.302	51.491	695.291	858.982	0.585	0.635	638	2	-0.003	-0.258	95.700	0.079	0.144
39	2183	19.026	55.203	695.264	859.017	0.575	0.584	639	2	-0.067	-0.210	95.850	0.077	0.144
40	2184	19.493	57.797	695.298	858.994	0.549	0.596	640	2	0.003	-0.262	96.000	0.076	0.146
41	2185	19.207	62.275	695.311	859.070	0.481	0.593	641	2	0.019	-0.125	96.150	0.070	0.146
42	2186	19.824	58.089	695.298	859.138	0.585	0.549	642	2	0.008	-0.034	96.300	0.064	0.148
43	2187	19.079	52.878	695.301	858.947	0.595	0.633	643	2	0.018	-0.342	96.450	0.058	0.148
44	2188	19.230	54.238	695.226	859.139	0.615	0.566	644	2	-0.114	-0.058	96.600	0.059	0.140
45	2189	19.136	52.594	695.194	858.953	0.582	0.608	645	2	-0.162	-0.352	96.750	0.066	0.139
46	2190	19.610	57.270	695.314	858.973	0.561	0.610	646	2	0.013	-0.307	96.900	0.067	0.132
47	2191	19.284	56.956	695.305	859.032	0.564	0.590	647	2	4.000E-4	-0.216	97.050	0.064	0.130
48	2192	19.865	77.882	695.369	858.970	0.410	0.574	648	2	0.106	-0.334	97.200	0.070	0.120
49	2193	19.371	55.968	695.301	859.033	0.579	0.603	649	2	-0.008	-0.213	97.350	0.070	0.120
50	2194	19.430	55.303	695.248	859.001	0.609	0.618	650	2	-0.115	-0.293	97.500	0.073	0.120
51	2195	19.093	58.797	695.247	859.071	0.567	0.593	651	2	-0.120	-0.138	97.650	0.072	0.118
52	2196	19.530	54.241	695.278	859.134	0.559	0.582	652	2	-0.046	-0.050	97.800	0.072	0.125
53	2197	19.937	63.407	695.242	859.129	0.544	0.552	653	2	-0.115	-0.045	97.950	0.075	0.129
54	2198	19.350	53.922	695.208	859.107	0.597	0.607	654	2	-0.168	-0.072	98.100	0.080	0.128
55	2199	19.450	58.109	695.211	859.149	0.592	0.591	655	2	-0.202	-0.018	98.250	0.085	0.133
56	2200	19.400	57.466	695.244	859.226	0.574	0.575	656	2	-0.126	0.109	98.400	0.080	0.148
57	2201	19.427	57.820	695.276	859.079	0.562	0.597	657	2	-0.078	-0.126	98.550	0.080	0.130
58	2202	19.548	53.982	695.287	859.015	0.581	0.604	658	2	-0.054	-0.262	98.700	0.079	0.130
59	2203	19.158	55.867	695.292	859.010	0.550	0.597	659	2	-0.032	-0.224	98.850	0.080	0.131
60	2204	19.380	53.647	695.272	859.000	0.559	0.644	660	2	-0.080	-0.286	99.000	0.078	0.132
61	2205	19.379	49.189	695.227	858.981	0.630	0.628	661	2	-0.120	-0.298	99.150	0.077	0.134
62	2206	19.269	54.712	695.245	859.056	0.622	0.592	662	2	-0.115	-0.139	99.300	0.075	0.130
63	2207	19.213	49.756	695.323	859.211	0.641	0.627	663	2	-0.011	0.118	99.450	0.074	0.141
64	2208	19.206	63.441	695.315	859.137	0.541	0.589	664	2	0.011	-0.034	99.600	0.076	0.142
65	2209	19.203	55.079	695.373	859.198	0.546	0.674	665	2	0.083	0.085	99.750	0.080	0.144
66	2210	19.204	56.202	695.315	859.041	0.566	0.595	666	2	0.018	-0.186	99.900	0.080	0.139
67	2211	19.289	56.763	695.263	859.212	0.572	0.587	667	2	-0.082	0.098	100.050	0.079	0.147
68	2212	19.074	61.487	695.256	859.040	0.551	0.588	668	2	-0.107	-0.187	100.200	0.069	0.139
69	2213	18.989	55.934	695.280	859.024	0.548	0.620	669	2	-0.077	-0.202	100.350	0.067	0.138
70	2214	18.899	55.779	695.234	858.978	0.601	0.602	670	2	-0.120	-0.270	100.500	0.067	0.137
71	2215	19.659	54.588	695.322	859.109	0.570	0.571	671	2	0.056	-0.078	100.650	0.073	0.137
72	2216	19.508	58.345	695.250	859.066	0.576	0.591	672	2	-0.080	-0.115	100.800	0.072	0.136
73	2217	19.474	62.229	695.307	859.113	0.519	0.581	673	2	-0.022	-0.062	100.950	0.072	0.136
74	2218	19.595	58.518	695.279	859.141	0.543	0.590	674	2	-0.003	-0.005	101.100	0.069	0.137
75	2219	19.152	56.099	695.239	859.149	0.593	0.620	675	2	-0.091	-0.005	101.250	0.061	0.138
76	2220	19.886	54.295	695.281	859.108	0.597	0.576	676	2	-0.029	-0.056	101.400	0.059	0.129
77	2221	19.686	51.902	695.315	859.082	0.576	0.582	677	2	0.037	-0.094	101.550	0.061	0.129
78	2222	18.828	56.227	695.274	859.028	0.667	0.586	678	2	-0.024	-0.165	101.700	0.061	0.125
79	2223	19.288	54.288	695.342	859.167	0.601	0.589	679	2	0.096	0.043	101.850	0.068	0.126
80	2224	19.844	57.067	695.281	859.095	0.544	0.634	680	2	-0.016	-0.061	102.000	0.067	0.117
81	2225	19.487	56.514	695.281	859.038	0.615	0.585	681	2	-0.005	-0.154	102.150	0.064	0.107
82	2226	19.147	51.858	695.374	858.942	0.639	0.623	682	2	0.139	-0.296	102.300	0.070	0.118
83	2227	19.408	58.765	695.322	858.993	0.551	0.580	683	2	0.035	-0.243	102.450	0.071	0.113
84	2228	19.506	57.334	695.347	858.960	0.567	0.594	684	2	0.099	-0.274	102.600	0.075	0.118
85	2229	19.303	56.436	695.223	859.059	0.588	0.584	685	2	-0.059	-0.126	102.750	0.073	0.109
86	2230	19.418	54.839	695.219	859.102	0.566	0.564	686	2	-0.074	-0.040	102.900	0.074	0.109
87	2231	18.790	55.961	695.247	859.052	0.575	0.599	687	2	-0.035	-0.144	103.050	0.072	0.097
88	2232	19.721	57.777	695.243	859.122	0.531	0.557	688	2	-0.040	-0.016	103.200	0.069	0.099
89	2233	19.121	57.542	695.217	859.021	0.583	0.631	689	2	-0.075	-0.176	103.350	0.069	0.098
90	2234	19.441	55.384	695.208	859.150	0.602	0.602	690	2	-0.109	0.038	103.500	0.068	0.097
91	2235	19.142	56.270	695.161	858.947	0.602	0.604	691	2	-0.222	-0.286	103.650	0.081	0.105
92	2236	19.302	54.364	695.207	858.979	0.557	0.609	692	2	-0.098	-0.262	103.800	0.082	0.110
93	2237	19.058	62.951	695.268	859.010	0.523	0.576	693	2	-0.046	-0.166	103.950	0.082	0.110
94	2238	19.446	57.048	695.286	859.033	0.523	0.620	694	2	-0.038	-0.165	104.100	0.082	0.107
95	2239	19.182	55.528	695.224	859.106	0.588	0.594	695	2	-0.131	-0.037	104.250	0.084	0.105
96	2240	19.276	54.629	695.282	859.008	0.566	0.604	696	2	-0.021	-0.170	104.400	0.084	0.104
97	2241	19.261	58.596	695.232	858.979	0.533	0.606	697	2	-0.109	-0.227	104.550	0.084	0.105
98	2242	19.006	54.062	695.261	859.029	0.583	0.609	698	2	-0.082	-0.134	104.700	0.085	0.105
99	2243	19.444	55.794	695.262	859.072	0.588	0.562	699	2	-0.059	-0.054	104.850	0.079	0.097
100	2244	19.439	60.688	695.328	859.124	0.537	0.585	700	2	0.053	0.038	105.000	0.082	0.104
101	2245	19.192	59.916	695.319	859.123	0.589	0.579	701	2	0.019	0.043	105.150	0.082	0.112
102	2246	19.040	61.684	695.344	859.068	0.515	0.634	702	2	0.056	-0.083	105.300	0.074	0.106
103	2247	19.713	55.119	695.287	859.081	0.595	0.556	703	2	-0.005	-0.046	105.450	0.073	0.104
104	2248	19.101	56.133	695.232	859.056	0.563	0.598	704	2	-0.117	-0.093	105.600	0.065	0.097
105	2249	19.197	47.785	695.269	858.988	0.612	0.627	705	2	-0.045	-0.194	105.750	0.065	0.099
106	2250	19.429	54.263	695.315	859.050	0.589	0.587	706	2	0.018	-0.091	105.900	0.067	0.098
107	2251	19.247	60.880	695.205	859.054	0.549	0.549	708	2	-0.165	-0.091	106.200	0.071	0.097
108	2252	18.825	59.528	695.207	859.114	0.560	0.599	709	2	-0.162	-0.027	106.350	0.075	0.097
109	2253	19.026	54.909	695.244	859.008	0.540	0.615	710	2	-0.112	-0.214	106.500	0.075	0.099
110	2254	19.098	57.944	695.217	859.034	0.556	0.577	711	2	-0.134	-0.134	106.650	0.076	0.092
111	2255	19.441	60.382	695.267	858.889	0.538	0.604	712	2	-0.078	-0.402	106.800	0.067	0.106
112	2256	19.381	57.665	695.291	859.067	0.576	0.585	713	2	-0.022	-0.090	106.950	0.067	0.101
113	2257	19.108	58.459	695.263	859.094	0.555	0.646	714	2	-0.059	-0.066	107.100	0.067	0.101
114	2258	19.189	62.672	695.313	859.093	0.504	0.559	715	2	0.016	-0.066	107.250	0.069	0.101
115	2259	19.387	57.429	695.265	859.068	0.518	0.599	716	2	-0.077	-0.114	107.400	0.067	0.099
116	2260	19.412	56.959	695.293	858.987	0.573	0.598	717	2	-0.022	-0.229	107.550	0.067	0.102
117	2261	19.426	57.684	695.285	859.109	0.583	0.625	718	2	-0.046	-0.042	107.700	0.066	0.099
118	2262	19.225	59.110	695.297	859.116	0.595	0.574	719	2	-1.000E-4	-0.027	107.850	0.067	0.101
119	2263	19.338	56.669	695.378	859.095	0.588	0.564	720	2	0.104	-0.058	108.000	0.074	0.100
120	2264	19.591	56.829	695.301	859.024	0.601	0.596	721	2	0.006	-0.187	108.150	0.072	0.097
121	2265	19.171	58.261	695.263	859.065	0.547	0.577	722	2	-0.038	-0.102	108.300	0.071	0.090
122	2266	19.390	60.589	695.296	859.022	0.574	0.598	723	2	0.008	-0.166	108.450	0.068	0.090
123	2267	19.933	60.515	695.242	859.105	0.525	0.606	724	2	-0.117	-0.072	108.600	0.069	0.089
124	2268	19.724	57.990	695.297	859.033	0.619	0.587	725	2	0.016	-0.176	108.750	0.069	0.090
125	2269	19.836	56.514	695.248	859.055	0.556	0.581	726	2	-0.114	-0.149	108.900	0.070	0.088
126	2270	19.323	57.377	695.243	859.072	0.573	0.595	727	2	-0.099	-0.110	109.050	0.070	0.088
127	2271	19.228	57.096	695.271	859.065	0.542	0.621	728	2	-0.069	-0.149	109.200	0.065	0.088
128	2272	19.122	57.526	695.227	859.138	0.579	0.587	729	2	-0.107	-0.006	109.350	0.061	0.089
129	2273	19.505	58.520	695.227	859.143	0.596	0.608	730	2	-0.128	0.010	109.500	0.062	0.092
130	2274	19.201	58.805	695.286	859.092	0.572	0.606	731	2	-0.058	-0.083	109.650	0.058	0.092
131	2275	19.379	57.759	695.321	859.132	0.567	0.610	733	2	0.053	-0.022	109.950	0.062	0.065
132	2276	19.542	62.436	695.281	859.272	0.523	0.578	734	2	-0.043	0.176	110.100	0.062	0.089
133	2277	19.783	57.345	695.260	859.201	0.541	0.603	735	2	-0.072	0.080	110.250	0.062	0.096
134	2278	19.063	58.620	695.273	859.154	0.558	0.578	736	2	-0.083	0.005	110.400	0.061	0.098
135	2279	19.462	51.492	695.275	859.177	0.656	0.580	737	2	-0.043	0.048	110.550	0.061	0.100
136	2280	19.369	55.700	695.311	859.094	0.588	0.597	738	2	0.032	-0.072	110.700	0.063	0.093
137	2281	19.433	57.564	695.371	858.990	0.555	0.550	739	2	0.110	-0.248	110.850	0.071	0.102
138	2282	19.339	55.244	695.278	859.073	0.606	0.605	740	2	-0.030	-0.126	111.000	0.071	0.102
139	2283	19.317	48.885	695.313	859.013	0.623	0.651	741	2	0.018	-0.182	111.150	0.064	0.106
140	2284	18.943	59.054	695.243	859.026	0.561	0.574	742	2	-0.106	-0.176	111.300	0.065	0.105
141	2285	19.396	57.932	695.303	859.060	0.564	0.583	743	2	-0.006	-0.128	111.450	0.066	0.105
142	2286	19.032	60.106	695.267	858.947	0.572	0.612	744	2	-0.085	-0.301	111.600	0.065	0.115
143	2287	19.588	54.771	695.299	858.984	0.578	0.609	745	2	5.000E-4	-0.256	111.750	0.064	0.121
144	2288	19.504	63.900	695.316	859.097	0.486	0.578	746	2	0.035	-0.038	111.900	0.065	0.120
145	2289	19.580	55.832	695.326	859.071	0.565	0.619	747	2	-0.002	-0.077	112.050	0.063	0.119
146	2290	19.185	57.528	695.282	859.097	0.562	0.600	748	2	-0.069	-0.058	112.200	0.062	0.119
147	2291	19.390	56.634	695.308	859.122	0.569	0.632	749	2	-0.005	-0.010	112.350	0.061	0.119
148	2292	19.667	53.193	695.268	859.080	0.602	0.602	750	2	-0.067	-0.075	112.500	0.059	0.118
149	2293	19.554	56.275	695.264	859.077	0.556	0.650	751	2	-0.056	-0.110	112.650	0.055	0.117
150	2294	19.407	55.789	695.269	859.016	0.539	0.581	752	2	-0.077	-0.184	112.800	0.056	0.119
151	2295	19.524	56.481	695.307	859.006	0.543	0.615	753	2	0.005	-0.166	112.950	0.053	0.119
152	2296	19.441	62.205	695.318	858.980	0.560	0.586	754	2	0.032	-0.234	113.100	0.054	0.104
153	2297	19.661	58.054	695.327	858.928	0.557	0.588	755	2	0.019	-0.318	113.250	0.054	0.103
154	2298	19.262	59.278	695.406	859.099	0.540	0.609	756	2	0.163	-0.029	113.400	0.066	0.101
155	2299	19.449	58.341	695.359	859.068	0.552	0.584	757	2	0.082	-0.058	113.550	0.068	0.093
156	2300	19.188	56.330	695.342	859.015	0.578	0.610	758	2	0.042	-0.182	113.700	0.068	0.092
157	2301	19.657	52.660	695.237	859.067	0.623	0.570	759	2	-0.158	-0.070	113.850	0.072	0.090
158	2302	19.675	57.332	695.341	858.984	0.526	0.609	760	2	0.058	-0.221	114.000	0.073	0.092
159	2303	19.348	55.615	695.316	859.088	0.561	0.597	762	2	0.030	-0.021	114.300	0.073	0.096
160	2304	19.062	60.884	695.295	859.062	0.591	0.574	763	2	-0.026	-0.067	114.450	0.070	0.096
161	2305	19.445	51.195	695.336	859.095	0.623	0.619	764	2	0.053	-0.022	114.600	0.071	0.099
162	2306	19.298	55.141	695.319	859.092	0.596	0.607	765	2	0.011	-0.043	114.750	0.068	0.092
163	2307	19.317	56.238	695.367	859.022	0.546	0.610	766	2	0.085	-0.134	114.900	0.071	0.085
164	2308	19.237	54.739	695.276	858.951	0.584	0.629	767	2	-0.030	-0.238	115.050	0.071	0.089
165	2309	19.584	56.507	695.269	859.054	0.597	0.576	768	2	-0.069	-0.094	115.200	0.073	0.088
166	2310	19.166	56.992	695.300	859.004	0.581	0.605	769	2	0.005	-0.160	115.350	0.071	0.088
167	2311	19.401	64.127	695.308	859.023	0.531	0.557	770	2	0.011	-0.131	115.500	0.071	0.084
168	2312	19.136	55.020	695.344	859.027	0.614	0.628	771	2	0.090	-0.131	115.650	0.071	0.083
169	2313	19.263	54.917	695.298	859.101	0.578	0.627	772	2	0.019	-0.019	115.800	0.069	0.086
170	2314	19.277	53.588	695.356	859.010	0.628	0.607	774	2	0.114	-0.157	116.100	0.069	0.086
171	2315	19.343	58.360	695.285	858.998	0.518	0.602	775	2	0.014	-0.211	116.250	0.068	0.087
172	2316	19.678	59.224	695.237	859.131	0.566	0.572	777	2	-0.053	0.005	116.550	0.071	0.088
173	2317	18.700	53.843	695.243	859.175	0.612	0.670	778	2	-0.048	0.093	116.700	0.072	0.086
174	2318	19.409	55.864	695.287	859.131	0.547	0.631	779	2	0.016	0.027	116.850	0.064	0.089
175	2319	19.857	54.971	695.258	859.010	0.531	0.594	780	2	-0.048	-0.166	117.000	0.063	0.090
176	2320	19.570	56.330	695.310	858.890	0.560	0.606	781	2	0.029	-0.394	117.150	0.063	0.111
177	2321	19.319	56.407	695.342	858.948	0.578	0.598	782	2	0.102	-0.315	117.300	0.054	0.120
178	2322	19.494	52.936	695.262	859.004	0.614	0.621	783	2	-0.024	-0.224	117.450	0.054	0.120
179	2323	19.078	57.006	695.200	859.052	0.598	0.602	784	2	-0.115	-0.125	117.600	0.061	0.118
180	2324	19.328	57.719	695.285	859.040	0.546	0.595	785	2	0.008	-0.126	117.750	0.060	0.117
181	2325	19.756	55.715	695.233	859.006	0.549	0.586	786	2	-0.075	-0.181	117.900	0.062	0.115
182	2326	19.084	55.136	695.283	858.952	0.623	0.601	787	2	0.029	-0.259	118.050	0.062	0.116
183	2327	19.593	57.013	695.330	858.868	0.602	0.550	788	2	0.078	-0.395	118.200	0.062	0.128
184	2328	19.087	58.608	695.285	858.891	0.610	0.599	790	2	4.000E-4	-0.357	118.500	0.061	0.134
185	2329	19.131	56.248	695.344	859.038	0.606	0.628	791	2	0.120	-0.128	118.650	0.064	0.134
186	2330	19.249	53.551	695.334	859.066	0.618	0.595	792	2	0.059	-0.085	118.800	0.065	0.135
187	2331	19.164	55.461	695.330	859.033	0.536	0.638	793	2	0.077	-0.150	118.950	0.066	0.135
188	2332	19.276	57.286	695.239	859.039	0.559	0.633	794	2	-0.082	-0.123	119.100	0.068	0.135
189	2333	19.199	58.168	695.249	859.176	0.582	0.612	795	2	-0.046	0.083	119.250	0.069	0.142
190	2334	19.167	54.362	695.291	859.098	0.611	0.637	796	2	-0.014	-0.016	119.400	0.064	0.146
191	2335	19.399	57.262	695.301	859.104	0.578	0.598	797	2	0.024	-0.018	119.550	0.064	0.148
192	2336	19.457	55.449	695.261	859.000	0.560	0.618	798	2	-0.045	-0.174	119.700	0.064	0.144
193	2337	19.435	54.850	695.263	859.010	0.589	0.623	799	2	-0.074	-0.170	119.850	0.065	0.132
194	2338	18.907	58.894	695.254	859.000	0.575	0.594	800	2	-0.061	-0.170	120.000	0.067	0.124
195	2339	19.349	52.982	695.294	859.020	0.584	0.627	801	2	-0.008	-0.154	120.150	0.066	0.124
196	2340	19.756	52.048	695.280	858.886	0.561	0.665	802	2	-0.022	-0.365	120.300	0.066	0.122
197	2341	19.604	58.601	695.235	859.089	0.564	0.578	803	2	-0.086	-0.043	120.450	0.063	0.120
198	2342	19.538	58.464	695.260	859.184	0.538	0.575	804	2	-0.026	0.131	120.600	0.063	0.136
199	2343	19.984	62.406	695.346	859.099	0.523	0.550	805	2	0.093	-0.038	120.750	0.063	0.137
200	2344	19.168	58.028	695.289	859.013	0.575	0.594	806	2	0.003	-0.144	120.900	0.062	0.137
201	2345	19.512	57.500	695.309	859.039	0.560	0.593	807	2	0.058	-0.123	121.050	0.062	0.137
202	2346	19.702	55.124	695.309	859.007	0.578	0.607	808	2	0.059	-0.165	121.200	0.062	0.134
203	2347	19.288	59.119	695.234	859.114	0.551	0.605	809	2	-0.082	0.003	121.350	0.063	0.122
204	2348	19.868	56.719	695.196	859.090	0.540	0.608	810	2	-0.138	-0.018	121.500	0.070	0.108
205	2349	19.209	61.309	695.274	859.108	0.518	0.601	811	2	-0.029	0.006	121.650	0.063	0.110
206	2350	19.429	59.142	695.299	859.080	0.523	0.618	812	2	0.014	-0.030	121.800	0.061	0.111
207	2351	19.279	55.297	695.295	858.992	0.624	0.552	813	2	0.018	-0.168	121.950	0.057	0.112
208	2352	18.996	57.023	695.233	859.047	0.591	0.605	814	2	-0.054	-0.093	122.100	0.056	0.111
209	2353	19.285	60.208	695.270	859.048	0.538	0.599	815	2	-0.019	-0.061	122.250	0.056	0.104
210	2354	19.286	57.119	695.193	858.991	0.566	0.584	816	2	-0.165	-0.152	122.400	0.064	0.104
211	2355	19.846	57.904	695.224	858.991	0.583	0.586	818	2	-0.109	-0.184	122.700	0.066	0.104
212	2356	19.462	57.847	695.281	859.082	0.580	0.584	819	2	-0.022	-0.032	122.850	0.066	0.104
213	2357	19.580	54.011	695.310	859.033	0.587	0.621	820	2	0.042	-0.094	123.000	0.067	0.102
214	2358	19.396	53.275	695.190	858.973	0.636	0.622	821	2	-0.142	-0.170	123.150	0.071	0.102
215	2359	19.480	65.029	695.309	859.071	0.489	0.575	822	2	0.042	-0.026	123.300	0.073	0.102
216	2360	19.591	57.865	695.300	859.074	0.573	0.556	823	2	0.026	-0.027	123.450	0.074	0.080
217	2361	19.153	56.239	695.271	859.116	0.584	0.588	824	2	-0.005	0.037	123.600	0.073	0.083
218	2362	19.828	54.874	695.270	858.961	0.574	0.577	825	2	-0.010	-0.222	123.750	0.073	0.076
219	2363	19.476	58.871	695.330	858.875	0.553	0.615	826	2	0.094	-0.354	123.900	0.073	0.096
220	2364	19.250	56.405	695.322	858.918	0.570	0.623	828	2	0.064	-0.296	124.200	0.075	0.105
221	2365	19.465	55.902	695.305	859.064	0.527	0.651	829	2	0.048	-0.070	124.350	0.075	0.105
222	2366	19.386	54.612	695.253	859.124	0.600	0.602	830	2	-0.011	-0.003	124.500	0.073	0.107
223	2367	19.175	56.681	695.297	859.047	0.540	0.573	831	2	0.072	-0.086	124.650	0.074	0.104
224	2368	20.159	62.918	695.268	859.025	0.534	0.567	832	2	-0.010	-0.110	124.800	0.068	0.102
225	2369	19.352	57.859	695.289	859.045	0.568	0.608	833	2	0.030	-0.070	124.950	0.068	0.099
226	2370	19.234	56.298	695.267	859.083	0.595	0.600	834	2	-0.003	-0.019	125.100	0.068	0.100
227	2371	19.501	62.171	695.227	859.011	0.559	0.544	835	2	-0.051	-0.114	125.250	0.069	0.099
228	2372	18.956	58.874	695.254	858.999	0.592	0.574	836	2	-0.021	-0.146	125.400	0.068	0.099
229	2373	19.133	51.521	695.229	859.051	0.584	0.626	837	2	-0.048	-0.069	125.550	0.069	0.099
230	2374	19.032	59.147	695.216	859.088	0.557	0.590	838	2	-0.072	-0.001	125.700	0.060	0.101
231	2375	19.475	57.781	695.234	859.067	0.523	0.613	839	2	-0.054	-0.029	125.850	0.056	0.101
232	2376	19.554	57.198	695.203	859.074	0.558	0.560	840	2	-0.114	-0.018	126.000	0.062	0.101
233	2377	19.475	62.459	695.191	859.127	0.538	0.560	841	2	-0.128	0.067	126.150	0.066	0.107
234	2378	19.684	52.062	695.191	859.072	0.608	0.599	842	2	-0.152	0.008	126.300	0.067	0.108
235	2379	19.596	52.311	695.280	858.965	0.620	0.607	843	2	-0.010	-0.187	126.450	0.066	0.109
236	2380	19.599	52.683	695.152	858.910	0.577	0.587	844	2	-0.174	-0.266	126.600	0.074	0.116
237	2381	19.499	56.698	695.247	859.051	0.552	0.602	845	2	-0.043	-0.046	126.750	0.073	0.112
238	2382	19.335	52.533	695.236	859.149	0.587	0.622	846	2	-0.067	0.134	126.900	0.074	0.120
239	2383	19.102	57.991	695.222	859.057	0.569	0.587	847	2	-0.067	-0.045	127.050	0.068	0.102
240	2384	19.560	55.465	695.222	859.013	0.565	0.564	848	2	-0.102	-0.070	127.200	0.064	0.086
241	2385	19.802	50.150	695.225	858.991	0.602	0.598	849	2	-0.053	-0.150	127.350	0.060	0.089
242	2386	19.094	53.585	695.291	858.903	0.612	0.598	850	2	0.034	-0.278	127.500	0.063	0.100
243	2387	19.218	58.958	695.320	858.998	0.543	0.603	851	2	0.086	-0.139	127.650	0.064	0.101
244	2388	19.150	58.855	695.286	859.010	0.574	0.624	854	2	0.022	-0.091	128.100	0.066	0.101
245	2389	19.355	55.197	695.259	858.973	0.602	0.630	855	2	-0.032	-0.133	128.250	0.063	0.102
246	2390	19.492	64.759	695.335	859.095	0.522	0.575	856	2	0.091	0.038	128.400	0.070	0.104
247	2391	19.431	61.184	695.256	859.008	0.516	0.578	857	2	-0.027	-0.112	128.550	0.070	0.104
248	2392	19.026	59.763	695.189	859.028	0.575	0.566	858	2	-0.160	-0.070	128.700	0.074	0.103
249	2393	19.301	54.577	695.235	859.119	0.568	0.622	859	2	-0.042	0.072	128.850	0.074	0.108
250	2394	19.364	54.850	695.224	859.039	0.609	0.619	860	2	-0.094	-0.050	129.000	0.075	0.107
251	2395	19.748	61.852	695.343	858.950	0.537	0.612	861	2	0.122	-0.184	129.150	0.085	0.110
252	2396	19.692	56.409	695.262	858.996	0.577	0.586	862	2	-0.002	-0.114	129.300	0.084	0.109
253	2397	19.189	58.325	695.294	859.036	0.541	0.588	863	2	0.021	-0.061	129.450	0.082	0.103
254	2398	19.340	58.120	695.251	858.991	0.551	0.627	864	2	-0.024	-0.122	129.600	0.077	0.101
255	2399	19.307	55.011	695.280	859.065	0.592	0.635	865	2	0.008	-0.021	129.750	0.077	0.100
